step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
75500	-697.280232024594852	-695.760209395372726	-1.520022629222129	0.000206034951796	0.000057987644995	0.281445669722858	0.482092342917889	-1	2	1	2	3	0	4	3	4	6	6	6	6	6	7	6	7	7	6	7	6	9	8	11	10	9	10	11	10	9	8	10	8	11	9	12	12	11	13	13	12	13	13	13	11	13	15	15	16	15	15	15	14	17	16	17	15	16	17	16	18	16	18	19	18	18	18	19	20	19	20	19	21	22	22	22	25	25	26	27	26	29	32	31	33	35	34	35	34	33	32	36	34	35	40	36	32	37	37	41	0	6	1	6	1	1	2	6	4	5	4	5	7	5	8	7	10	19	2	13	5	14	10	32	14	7	31	14	7	21	7	19	14	10	23	29	35	10	23	15	30	35	18	18	16	37	36	44	44	17	37	45	37	16	37	34	41	51	53	27	21	48	62	57	19	28	58	50	41	14	57	62	62	54	28	62	59	74	72	78	74	80	81	80	84	84	97	90	97	91	78	91	79	83	86	89	82	0	89	69	1	1	1	1	2	1	1	2	1	2	2	1	1	1	3	1	1	1	2	1	1	1	2	1	2	2	1	3	2	1	2	2	1	3	1	1	2	2	2	3	2	2	2	3	2	1	2	1	2	3	1	3	1	6	2	3	1	1	2	3	7	1	1	2	7	3	2	2	5	8	2	2	5	2	6	3	3	2	4	1	1	1	3	2	1	2	1	1	1	1	3	2	3	1	2	1	2	1	1	9
76000	-641.828040509821903	-639.954265004002991	-1.873775505818876	0.000193484865041	0.000031081829556	0.160642175034328	0.544498925575822	-1	1	0	3	2	3	5	4	6	4	6	6	7	7	8	6	7	6	7	8	6	8	9	10	11	10	9	11	10	10	8	9	9	11	10	11	12	10	12	12	13	14	13	13	12	13	15	15	15	16	12	16	15	17	14	15	16	17	18	15	19	18	18	19	19	18	20	20	20	16	19	20	21	24	22	22	23	26	27	29	28	30	33	33	30	35	33	34	33	35	34	35	35	37	37	34	36	37	38	43	0	1	1	2	3	2	10	6	7	5	8	1	6	10	4	3	16	4	2	7	4	12	19	10	12	7	31	15	19	31	19	18	9	26	31	9	27	16	23	11	34	37	32	14	14	24	43	51	43	41	16	28	46	25	39	19	43	49	52	45	66	47	42	58	62	70	43	54	4	12	44	62	62	61	65	70	76	77	77	78	79	78	85	85	80	88	82	87	82	87	69	89	83	97	86	85	84	0	92	75	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	3	1	2	3	2	2	1	1	4	3	3	1	1	2	1	1	2	3	1	1	2	1	2	2	4	1	2	2	3	2	2	1	1	1	2	3	2	1	3	1	4	2	1	1	1	1	1	1	2	1	1	3	2	8	4	3	1	1	2	2	2	1	1	2	2	1	2	2	2	1	1	2	1	1	1	7	1	2	1	1	2	1	1	1	12
76500	-698.525577528721783	-696.965925615910578	-1.559651912811179	0.000158703475135	0.000041112165697	0.259050191950179	0.414554392986149	-1	1	1	3	3	3	2	3	4	4	5	6	7	6	8	5	8	7	7	7	6	9	8	11	9	9	7	10	10	8	9	10	9	11	8	10	13	11	11	13	14	15	12	12	13	13	14	14	16	16	13	15	15	17	16	18	17	16	17	17	18	20	18	20	19	18	19	19	20	18	19	20	22	24	22	22	25	27	27	28	27	30	33	34	33	35	34	33	34	34	33	35	34	36	39	34	36	37	38	41	0	1	1	7	7	2	2	2	5	7	7	1	21	8	19	4	27	4	14	11	4	7	27	18	30	20	10	9	10	11	23	7	7	15	27	8	29	18	31	4	40	27	16	29	14	28	28	51	32	41	16	22	43	29	42	36	52	33	29	44	9	48	46	55	36	36	54	55	58	4	58	66	63	72	64	62	73	77	76	81	76	76	81	85	74	88	83	79	79	88	65	88	91	84	86	79	88	0	91	75	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	2	2	4	1	2	1	1	1	3	2	1	1	4	3	2	1	4	2	2	1	4	1	3	3	2	4	2	2	1	2	1	5	3	2	4	1	4	1	4	4	2	5	3	2	2	6	4	2	1	3	8	1	1	2	1	1	1	1	1	3	1	2	4	2	1	5	1	1	3	5	1	5	2	1	1	2	2	2	1	2	11
77000	-625.995000312503294	-624.320857359034221	-1.674142953469055	0.000160266192216	0.000033948446673	0.211825377541161	0.509266866539862	-1	1	0	2	2	3	4	3	6	4	7	6	5	6	6	6	7	8	7	8	5	7	7	10	11	9	8	11	9	11	8	10	8	10	10	13	12	10	12	13	13	13	14	13	12	13	15	14	17	16	14	14	15	16	16	17	15	18	17	17	15	18	19	19	18	18	18	20	20	16	20	18	20	23	22	22	24	26	25	27	27	31	31	33	32	35	32	34	33	33	33	35	33	36	40	34	35	37	39	42	0	1	1	3	1	2	4	2	7	4	7	3	6	2	7	7	4	17	9	14	8	7	4	9	15	20	14	29	18	32	10	18	15	17	27	34	27	10	27	21	25	16	18	28	24	16	37	12	47	16	17	32	51	38	43	70	42	28	61	41	22	70	72	60	12	50	38	61	62	48	54	61	56	69	68	65	76	74	76	79	77	73	78	81	83	83	83	90	78	83	76	81	83	96	88	91	91	0	97	65	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	2	2	2	3	1	1	1	1	1	2	1	1	1	1	3	2	2	2	6	1	4	2	2	1	4	2	4	1	6	5	1	1	3	1	1	1	3	1	2	4	1	1	1	6	1	4	2	1	1	1	2	2	3	2	2	1	3	1	1	2	6	2	3	1	2	1	1	2	1	6	4	1	1	2	1	1	1	2	9
77500	-714.281913420375531	-712.547353166105609	-1.734560254269905	0.000167440619144	0.000032376547208	0.193361368187960	0.466216109889891	-1	2	0	3	2	3	5	4	4	4	7	7	5	7	7	5	6	6	7	7	7	8	9	9	11	8	9	11	9	9	8	10	9	11	7	12	12	12	12	12	13	14	13	12	12	14	15	14	16	16	14	15	15	16	16	18	16	17	17	17	18	17	17	19	18	19	19	20	19	20	21	19	22	22	23	22	24	26	26	29	25	31	32	33	32	35	33	34	34	34	33	33	34	36	40	36	35	37	38	43	0	1	1	5	3	2	2	4	4	1	6	9	6	13	4	4	16	10	6	6	7	14	35	16	14	9	10	15	19	15	9	24	15	31	10	7	24	14	23	13	34	40	19	32	32	27	24	10	47	42	27	38	24	38	42	7	51	12	42	36	59	51	51	56	2	62	60	66	25	9	70	62	63	58	71	56	76	81	77	81	65	78	81	75	75	82	82	87	83	85	85	56	82	86	86	89	91	0	97	60	1	1	1	1	1	1	1	1	1	2	3	2	1	1	3	1	1	1	4	3	1	1	1	2	2	2	3	2	1	1	2	1	1	2	2	3	2	2	1	4	1	1	3	1	1	2	3	5	1	1	3	2	3	2	1	6	1	4	2	3	1	2	2	1	6	1	1	1	3	9	1	1	3	2	1	2	1	1	1	2	3	2	5	5	6	3	1	1	1	1	1	8	1	1	3	1	1	1	2	12
78000	-669.028058161722015	-667.545885245415434	-1.482172916306567	0.000155722637652	0.000047932430790	0.307806440431868	0.450003978298473	-1	1	0	3	2	3	4	4	4	4	6	4	6	6	7	6	7	7	8	7	5	7	8	10	10	7	10	10	9	10	10	9	9	12	10	13	12	12	13	12	13	14	14	14	13	14	15	14	16	13	14	16	15	18	16	18	16	16	18	17	18	20	19	19	17	18	20	20	19	18	20	19	20	22	23	22	24	25	28	27	28	31	33	34	33	35	33	35	35	33	33	35	35	37	40	35	35	37	36	41	0	1	1	2	1	2	6	6	4	4	21	3	4	3	4	10	10	9	15	21	9	12	14	32	15	7	23	11	17	9	23	18	15	17	23	21	19	29	27	13	27	19	38	18	19	28	7	26	46	35	29	38	44	49	42	65	48	46	55	49	28	66	54	55	51	42	60	60	56	57	59	36	36	69	67	59	73	62	77	78	62	80	73	65	74	91	81	82	83	62	81	83	87	71	87	83	87	0	92	68	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	2	1	2	1	2	1	1	2	2	1	2	1	3	1	1	1	3	1	3	2	2	1	4	1	3	2	4	3	2	5	4	1	2	3	2	1	1	1	1	1	1	1	1	3	2	1	2	2	2	1	2	1	1	2	3	5	1	2	2	1	2	2	1	4	2	4	8	6	1	3	2	1	6	2	1	1	9	3	1	1	1	1	9
78500	-687.913480728189938	-686.288597685727950	-1.624883042461956	0.000193320344239	0.000044410053098	0.229722605105076	0.428636492602717	-1	1	1	2	4	2	4	3	5	4	7	6	6	6	8	6	8	7	5	8	7	9	8	10	11	9	9	9	8	10	9	9	9	10	9	12	13	12	13	13	11	13	13	13	13	14	14	14	16	15	14	15	15	17	16	15	13	17	18	18	18	19	18	18	17	18	20	20	20	16	20	20	21	24	22	22	24	26	28	27	27	29	32	33	32	35	32	34	34	34	32	36	34	35	39	34	35	38	36	39	0	1	1	1	4	2	2	2	8	1	2	1	6	10	12	10	10	12	3	7	4	11	19	29	34	4	18	23	16	28	7	14	9	26	13	19	23	41	27	41	13	18	16	31	10	10	38	7	27	37	24	44	30	32	12	42	13	52	30	32	65	45	37	38	56	13	24	63	56	42	28	56	62	76	61	48	69	73	81	48	73	81	79	82	68	93	77	80	83	85	82	89	87	80	86	83	84	0	88	68	1	1	1	1	1	1	2	1	1	2	3	3	2	1	2	1	1	1	2	1	2	2	2	1	1	3	1	1	1	1	3	2	2	1	1	4	2	1	2	1	2	4	5	2	5	5	1	4	2	2	2	1	2	5	5	2	4	1	3	5	1	2	3	2	1	5	4	1	2	2	6	2	1	1	2	5	2	3	1	6	2	1	2	3	5	1	3	4	1	1	1	1	1	4	2	1	1	1	1	11
79000	-687.274767312454856	-685.680241143568423	-1.594526168886402	0.000156237449970	0.000037875503199	0.242422691908557	0.493753185928225	-2	2	0	2	3	4	5	3	4	5	6	6	5	7	7	7	8	7	8	8	7	7	8	10	10	8	9	10	9	10	9	9	8	12	11	12	11	13	12	10	14	14	14	12	12	14	14	14	17	17	13	16	15	17	15	17	16	17	16	17	16	19	17	20	18	18	19	19	21	19	19	19	21	24	22	23	23	26	27	29	27	30	34	33	33	35	33	35	33	35	33	35	33	37	39	36	35	37	38	42	0	3	1	1	2	8	3	2	4	5	4	13	3	8	13	10	16	9	8	7	6	13	13	10	13	8	5	17	18	17	16	14	15	32	24	8	31	32	27	9	22	22	44	7	14	39	36	7	44	39	32	32	34	24	31	55	44	19	17	24	7	19	61	67	7	14	34	50	56	48	52	56	72	56	63	69	41	74	69	62	74	68	84	74	81	93	81	83	79	87	81	89	82	87	86	92	91	0	92	62	1	1	1	2	1	1	2	1	1	1	2	1	3	2	1	2	1	2	2	2	2	1	2	3	3	3	3	1	2	1	2	2	1	2	1	4	1	2	2	3	4	4	1	2	2	1	1	6	2	3	2	3	2	3	2	1	2	4	5	3	4	6	1	1	4	5	3	1	2	3	1	1	2	4	3	1	3	1	4	6	2	5	1	4	3	1	2	1	2	1	2	1	2	2	2	1	1	1	1	10
79500	-625.828297026457676	-624.125568242885151	-1.702728783572483	0.000171020192627	0.000034661658040	0.202675821536302	0.554030524456954	-1	1	1	2	2	4	5	3	6	5	6	7	6	6	6	6	7	8	8	7	7	8	7	10	9	9	10	11	10	10	9	10	9	11	9	12	13	12	11	13	13	15	13	13	12	12	13	13	15	16	14	16	15	17	15	16	17	18	17	15	17	18	19	18	18	19	19	20	19	20	19	19	21	22	21	22	25	25	28	28	27	30	33	32	34	35	31	32	33	34	32	35	35	37	39	36	34	38	38	41	0	1	1	3	1	2	5	4	10	4	7	4	7	6	4	4	10	14	13	2	14	4	10	18	15	21	23	25	9	15	23	18	7	22	23	13	39	18	27	19	24	51	46	9	32	16	19	34	32	47	18	38	24	55	43	8	60	29	28	43	48	19	57	57	42	59	58	48	50	72	54	61	66	73	57	70	76	76	78	81	76	79	87	48	79	87	77	80	87	77	87	89	83	86	86	89	89	0	89	56	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	1	2	1	2	2	1	1	2	1	1	3	1	2	1	2	1	1	1	2	1	3	3	1	3	2	3	3	4	1	1	6	1	3	3	1	2	4	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	10	2	2	3	2	1	5	1	1	2	1	2	1	1	1	3	13
80000	-672.234134536336001	-670.550387214592320	-1.683747321743725	0.000208383015470	0.000043481391981	0.208660921250093	0.398568146228375	-1	1	1	3	2	4	5	3	5	4	7	6	6	6	6	6	7	8	8	7	7	6	8	10	10	9	9	10	7	9	8	10	9	8	10	12	11	12	12	13	14	14	13	13	11	11	15	14	15	16	14	14	16	16	16	18	16	17	18	18	17	20	18	18	17	18	19	19	20	19	20	17	21	23	22	22	23	27	26	28	27	28	32	32	33	34	32	35	33	34	34	35	35	37	40	35	35	38	39	41	0	1	1	3	3	2	6	2	6	1	9	3	6	7	4	9	9	9	15	8	2	9	17	16	15	13	34	19	10	17	21	14	15	12	14	28	29	16	14	14	39	19	16	45	24	27	18	10	42	29	32	38	27	25	41	21	46	16	50	53	24	68	40	51	57	4	29	41	58	34	59	13	65	75	71	72	56	69	76	77	79	81	78	61	76	87	78	91	83	83	84	89	86	92	86	78	85	0	92	59	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	1	2	3	1	1	3	2	1	1	1	2	1	1	2	1	1	2	1	2	2	3	2	1	3	3	1	1	1	3	5	1	5	1	1	3	3	1	5	2	7	1	1	3	1	3	2	1	7	5	3	1	6	1	4	2	1	1	2	2	3	2	3	1	1	2	6	6	1	2	1	1	2	1	1	1	1	3	3	2	1	1	11
80500	-617.324287241318871	-615.745985427580990	-1.578301813737893	0.000112688311679	0.000028155745985	0.249855069844177	0.507498375809914	-1	1	1	3	4	3	4	4	5	5	6	5	7	6	7	6	7	7	7	7	6	8	8	11	11	9	10	11	10	9	10	8	10	11	11	10	11	12	12	13	14	15	13	13	12	14	14	13	14	15	15	15	15	16	16	18	16	17	16	17	18	20	19	18	17	18	18	19	19	19	20	19	21	23	22	22	25	26	28	28	27	29	31	33	33	34	33	33	34	34	33	35	35	36	38	36	35	37	37	42	0	1	1	2	1	2	3	2	7	4	8	3	9	6	14	7	10	4	9	8	1	9	16	16	15	8	23	30	19	19	17	19	19	33	14	21	23	29	31	36	34	20	29	32	24	37	43	20	24	27	10	43	46	16	24	8	47	38	41	49	65	72	65	58	48	19	58	65	65	65	19	48	62	69	40	63	56	76	56	78	76	81	77	77	78	91	83	77	82	85	83	89	86	88	86	89	82	0	92	55	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	3	1	1	3	2	3	1	1	1	1	1	1	2	1	2	2	2	1	1	3	2	2	3	3	1	2	1	3	1	2	4	1	1	4	3	7	1	4	1	2	1	1	1	1	2	4	1	1	1	1	5	2	1	2	3	1	4	2	4	1	4	1	3	4	3	1	1	2	2	1	1	1	1	1	3	1	2	1	1	10
81000	-627.157988136994845	-625.563866557197343	-1.594121579797546	0.000188196137845	0.000045656791112	0.242602168328861	0.549124960591158	-1	1	1	3	1	4	3	3	5	5	6	6	6	7	8	7	8	7	7	7	5	9	9	10	11	10	9	8	9	10	9	9	6	12	11	11	11	12	11	12	13	14	13	13	12	12	15	14	16	16	13	15	16	17	15	17	16	18	18	16	19	19	18	17	17	18	19	18	20	19	20	18	21	24	21	22	24	26	27	28	27	30	30	32	32	34	33	33	34	35	33	35	35	37	39	35	36	36	38	42	0	1	1	5	1	7	3	2	4	7	4	3	6	11	4	7	16	4	9	11	8	15	19	16	14	7	18	11	10	12	10	19	4	25	23	30	31	29	23	6	24	39	32	29	16	31	34	30	38	9	24	38	42	24	40	19	46	38	41	10	28	64	42	16	47	65	38	49	62	72	63	48	72	62	52	73	76	77	77	79	64	81	79	78	83	87	83	83	88	87	83	88	85	93	86	89	87	0	92	59	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	1	1	2	2	1	1	1	1	1	2	5	2	1	2	2	2	1	2	1	1	1	1	2	1	3	1	2	3	2	2	2	1	2	2	6	1	1	2	4	1	4	1	4	2	6	5	1	2	6	2	1	2	2	1	1	1	1	1	2	3	1	1	1	2	1	4	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	10
81500	-656.467707024574565	-654.907867732075488	-1.559839292499111	0.000200445867401	0.000051906261369	0.258954011086610	0.448253491118486	-1	1	1	3	3	3	5	3	4	5	6	7	7	6	7	6	7	7	8	8	6	9	8	10	10	9	9	10	9	11	7	10	9	11	11	10	12	11	12	12	13	15	14	12	13	12	14	15	16	16	15	15	16	17	17	17	17	17	17	17	19	18	18	20	18	18	19	19	20	19	20	19	21	23	23	23	23	26	27	28	28	29	32	33	34	36	33	35	33	34	33	35	35	36	38	35	35	35	38	41	0	1	1	1	3	2	6	2	2	1	6	9	6	6	16	7	4	9	7	14	2	3	31	5	14	13	31	11	18	22	4	18	15	22	31	20	10	18	28	36	4	29	27	32	32	10	37	36	37	10	22	37	39	43	12	50	49	18	37	43	46	22	50	27	13	11	60	50	72	56	70	56	56	63	68	71	48	76	73	79	19	58	79	79	89	93	82	74	83	87	82	89	87	83	86	89	81	0	94	42	1	2	1	2	1	1	1	2	1	3	2	2	2	1	1	1	3	1	1	1	3	4	1	3	2	1	1	2	1	1	1	1	1	1	2	1	4	3	1	1	3	3	2	1	1	5	1	3	2	5	3	1	2	2	5	1	1	5	2	2	4	3	2	5	5	5	1	1	1	1	1	1	3	4	2	2	3	1	2	1	10	5	3	5	1	1	2	4	1	1	2	1	1	2	1	1	3	1	1	11
82000	-669.423773732884001	-667.935266369411806	-1.488507363472153	0.000159258118472	0.000048248921870	0.302960516757494	0.468455341658658	-1	1	1	2	2	3	4	4	6	5	6	5	5	3	7	6	8	6	7	8	7	8	7	9	8	9	10	9	8	10	8	10	9	11	9	12	12	12	13	11	14	13	11	14	12	12	15	14	16	16	14	15	14	18	16	16	16	17	17	15	19	19	17	19	18	19	19	19	21	20	20	18	21	23	22	21	25	26	28	27	28	29	31	32	34	36	33	34	35	34	33	35	35	37	38	33	36	37	38	42	0	1	1	1	1	2	4	6	14	14	8	1	6	2	14	7	10	14	10	11	14	4	14	29	4	11	10	23	10	17	23	24	25	19	31	21	31	29	34	26	46	21	9	34	19	35	53	12	7	39	19	44	30	60	42	6	48	29	47	27	41	36	41	59	26	63	59	44	61	61	64	36	61	66	47	36	55	62	76	77	80	78	77	70	96	96	82	76	83	79	79	87	96	85	85	77	77	0	85	56	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	2	1	1	2	3	3	1	2	1	3	1	2	1	1	1	1	2	1	3	2	3	1	1	2	3	3	1	2	2	1	5	5	1	3	1	2	1	1	4	1	4	1	2	3	4	2	1	5	1	1	3	1	1	1	2	1	2	2	4	3	3	4	1	1	2	3	5	1	1	2	6	2	3	2	1	1	1	2	4	6	1	2	12
82500	-629.797598885251318	-628.227435806058452	-1.570163079192836	0.000134132191813	0.000034039602759	0.253776534172253	0.492015701889861	-2	2	0	3	2	4	5	3	5	5	7	6	7	6	8	7	8	7	8	7	6	6	8	10	9	9	9	9	8	10	9	10	8	12	10	13	12	12	12	12	13	14	12	14	11	14	14	14	17	15	12	15	14	17	16	15	17	18	18	15	18	18	17	19	17	15	19	19	20	20	20	18	22	23	21	23	24	25	28	29	27	29	34	33	34	36	32	32	35	34	34	35	34	37	39	34	32	36	39	41	0	3	1	5	1	8	2	2	5	5	9	10	9	4	9	5	9	10	10	21	7	1	7	18	14	9	10	18	14	12	23	4	14	30	23	6	35	10	35	9	40	51	29	19	32	37	38	5	14	47	17	44	37	29	24	36	47	60	52	41	56	56	41	54	36	7	54	72	62	56	58	54	72	69	33	73	76	74	77	81	77	79	97	70	87	91	82	79	82	88	87	81	88	89	86	81	72	0	89	40	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	1	2	2	2	2	1	1	3	1	4	1	1	1	5	1	3	1	5	1	1	1	3	1	1	1	5	5	1	2	1	1	5	3	1	1	2	1	1	2	1	2	1	3	4	1	1	1	2	1	1	1	1	8	1	1	1	2	1	2	1	1	5	1	1	2	2	3	1	1	4	1	1	2	4	6	1	2	12
83000	-623.903192201040952	-622.263894480599561	-1.639297720441371	0.000198291282406	0.000044451078389	0.224170613297671	0.551560173400864	-1	1	0	2	3	2	5	4	6	5	7	6	7	7	7	5	7	6	8	6	7	8	9	10	9	8	8	10	8	10	10	10	9	12	11	12	11	13	13	12	12	14	14	13	12	13	15	13	16	14	13	15	15	18	15	17	16	18	17	16	17	20	18	20	16	18	20	18	21	19	21	19	21	22	23	22	24	26	28	27	26	30	32	33	31	35	33	33	34	34	33	36	34	36	39	35	33	37	38	42	0	1	1	3	1	2	4	6	1	3	8	5	10	16	10	5	16	4	15	8	4	12	14	17	15	11	10	15	16	27	23	14	10	22	23	12	28	32	27	20	9	41	45	30	24	23	43	13	55	31	29	44	35	48	50	55	55	38	39	52	13	68	56	66	51	13	58	57	65	59	48	65	70	73	67	69	76	77	81	78	77	80	76	73	80	91	85	78	85	88	85	79	88	91	94	88	38	0	96	84	1	1	1	1	2	1	1	1	4	3	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	2	1	2	2	2	1	4	1	3	3	2	4	1	2	1	1	1	1	3	1	2	4	1	2	2	1	1	1	3	2	1	6	1	1	1	1	5	1	1	3	1	3	1	1	1	2	1	1	1	1	1	1	1	4	5	2	1	1	4	2	1	2	4	1	1	1	1	8	1	2	4
83500	-672.488699651751290	-671.060590767175881	-1.428108884575412	0.000144017872455	0.000051879205740	0.360227552700812	0.500301451540182	-2	2	0	1	3	4	5	4	6	5	7	6	7	6	7	7	8	7	8	6	7	8	9	11	10	9	8	10	9	9	9	8	9	11	9	12	10	10	12	13	12	15	14	12	12	12	12	14	16	15	14	15	13	17	16	17	17	16	18	16	17	19	19	19	18	16	19	19	17	17	20	19	20	24	22	21	24	25	27	28	27	30	33	34	31	36	32	35	34	34	31	35	34	36	39	36	34	37	36	42	0	3	1	1	1	4	4	1	5	4	14	2	12	2	9	4	9	4	12	2	7	5	27	16	9	7	18	17	9	14	27	10	18	18	14	4	31	19	31	20	24	40	38	9	32	37	22	19	24	39	44	45	35	48	22	26	49	24	58	44	41	69	42	51	36	11	57	57	42	36	54	69	70	62	72	70	75	77	78	78	78	81	79	85	79	90	82	78	85	82	82	81	87	63	85	85	77	0	83	94	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	2	3	1	1	1	2	1	1	1	2	2	4	1	1	1	3	1	1	3	3	2	2	2	3	3	1	1	1	1	1	4	4	1	2	1	2	3	1	1	1	2	6	1	1	1	2	1	1	2	3	1	2	1	1	1	2	1	2	4	2	3	2	2	4	2	2	1	4	1	8	4	1	4	1	2	4
84000	-679.627821379134843	-677.953702656533096	-1.674118722601794	0.000134967963289	0.000028590733740	0.211833482875581	0.559586701478679	-2	0	1	2	1	4	3	3	6	5	6	7	5	5	7	5	7	7	8	8	5	9	9	10	11	9	9	11	8	10	8	10	10	12	10	11	12	12	11	13	13	12	14	11	13	14	14	15	17	17	14	16	15	16	17	17	17	18	17	17	16	19	15	19	18	18	20	19	19	20	20	20	20	23	20	21	24	25	28	28	27	30	33	33	33	35	33	35	34	32	33	36	35	36	40	35	35	36	38	42	0	1	1	3	1	2	2	2	8	5	2	1	2	6	7	7	16	16	9	8	6	3	6	19	16	6	17	5	18	31	17	29	15	33	27	20	35	23	27	14	28	17	30	32	32	37	20	13	45	63	41	45	37	51	51	61	38	51	28	38	47	56	33	59	61	47	43	49	66	66	47	61	65	56	60	65	62	73	65	81	75	75	90	82	80	83	79	83	90	79	73	89	87	84	94	78	83	0	92	94	1	1	2	1	2	2	2	2	2	2	3	4	2	1	2	1	1	1	2	2	1	4	2	1	3	2	2	6	1	1	1	2	1	2	1	1	1	1	1	4	1	2	2	1	2	1	4	6	2	1	1	2	1	1	1	1	3	4	2	2	2	2	3	1	2	3	3	1	1	1	3	2	2	2	1	2	3	3	6	1	3	5	1	2	2	2	3	1	1	3	8	1	1	2	2	5	1	1	1	3
