step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
77500	-732.010051891587068	-738.865539842546468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442605573046194	1	-1	2	3	3	3	4	3	3	4	4	5	4	6	4	7	5	9	5	6	7	7	8	5	5	8	7	7	9	9	10	8	8	12	9	9	11	10	8	9	10	9	9	12	11	11	11	9	10	10	13	10	11	11	11	11	11	11	12	13	13	12	12	13	14	12	12	16	14	14	12	13	13	15	14	13	14	12	13	15	15	15	18	17	17	16	17	17	18	15	18	13	18	17	16	18	18	15	17	15	19	18	18	20	20	18	20	22	22	22	22	24	24	27	27	28	2	0	1	1	2	1	5	1	1	1	8	1	2	7	8	12	8	33	2	11	9	9	12	5	1	16	2	19	39	6	12	1	1	47	4	13	18	27	12	21	11	8	20	3	35	14	7	12	26	11	67	7	13	36	1	42	1	52	14	43	21	21	41	20	55	1	6	79	79	42	41	53	26	49	72	18	1	31	10	9	31	73	95	57	90	34	70	45	76	21	73	57	100	73	80	76	72	56	65	2	12	0	94	26	71	77	90	104	98	101	97	0	0	96	83	0	1	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	1	1	4	1	2	2	1	1	2	1	4	1	1	3	3	2	3	1	3	2	1	2	2	1	3	2	1	6	2	3	3	2	1	3	1	3	3	1	5	1	5	1	3	2	3	3	1	4	2	6	4	2	1	2	1	1	2	1	1	1	5	1	5	6	1	1	1	2	1	1	1	2	2	4	1	1	2	2	1	2	2	2	2	8	5	1	1	5	3	2	3	1	2	2	2	1	1	4	4	1
78000	-620.377854739634131	-627.233342690593531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506418112025891	1	0	2	2	3	4	3	2	4	5	3	6	4	5	5	7	6	8	6	7	8	7	7	8	7	8	7	9	8	9	9	10	10	12	9	7	11	10	9	9	10	11	7	11	11	12	9	10	12	10	12	12	10	12	12	11	9	12	10	13	13	12	13	14	13	12	14	14	15	13	13	14	14	16	14	13	13	14	15	16	15	15	17	17	17	16	16	16	17	16	17	16	18	16	17	18	18	17	18	17	18	18	19	20	19	18	20	20	21	22	24	23	25	27	28	28	2	0	2	1	8	1	1	1	8	8	1	7	1	8	2	11	7	8	8	15	4	19	15	36	8	36	8	10	22	8	14	7	8	42	36	19	25	19	20	11	39	1	17	9	21	31	8	47	38	12	20	12	27	18	59	48	12	29	21	28	59	59	44	40	40	28	62	47	23	50	47	62	12	2	61	18	7	1	76	42	32	42	68	8	92	65	59	55	50	18	75	17	69	67	79	65	68	87	8	2	86	0	61	91	65	88	75	8	85	40	88	0	0	104	100	0	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	3	2	1	2	1	1	1	2	1	3	1	1	2	3	3	3	1	1	1	2	2	1	3	1	7	1	4	1	3	3	1	1	2	2	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	4	2	3	1	4	6	1	2	4	4	1	3	2	2	2	8	1	2	3	2	4	3	2	5	2	1	1	3	3	1	7	9	2	1	3	2	3	1	2	6	1	5	3	1	1	3	4	1
78500	-720.029773967157212	-726.885261918116612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416674445510045	1	0	2	3	3	2	3	3	4	5	3	5	5	6	5	6	4	9	7	7	7	6	6	8	7	7	7	7	8	10	9	8	10	12	8	9	10	10	8	9	10	10	10	11	9	12	11	9	12	11	12	11	10	12	12	11	11	10	11	12	14	12	13	13	13	13	13	14	14	15	12	14	14	16	14	12	13	15	15	17	15	16	14	15	17	15	15	15	18	16	15	17	19	17	17	19	18	17	18	18	18	17	20	19	20	20	21	21	20	23	25	25	25	28	28	29	2	0	2	2	1	1	6	3	1	8	2	11	2	1	1	11	3	4	8	22	10	1	15	17	8	13	1	23	9	45	20	1	1	57	23	14	2	8	8	16	22	1	21	8	2	22	24	11	18	16	50	30	26	26	33	45	13	4	28	56	71	1	44	20	1	26	54	16	51	50	35	39	51	42	62	32	20	67	71	63	67	88	38	41	65	56	34	62	34	72	30	75	84	59	86	94	35	64	95	8	73	0	55	73	79	93	103	35	98	65	96	0	0	108	113	0	1	1	1	2	2	1	1	1	2	2	1	1	3	2	2	2	1	3	3	1	1	3	1	2	2	1	3	1	2	1	1	4	4	1	2	1	4	4	3	1	3	3	2	4	5	4	2	3	2	2	1	1	2	3	2	1	2	4	1	1	1	5	1	2	7	4	1	4	1	2	2	3	1	3	1	3	3	1	2	3	1	1	1	3	2	2	1	2	2	1	1	1	2	3	1	1	6	2	1	9	2	1	4	2	3	1	1	8	2	7	3	1	1	3	1	1
79000	-565.380580461549584	-572.236068412508985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475813208294882	1	0	3	2	2	3	3	3	3	3	2	5	5	6	5	7	5	9	6	7	7	6	8	8	8	7	7	9	8	10	8	10	10	13	9	9	12	9	7	6	10	11	10	12	11	11	10	10	11	11	11	11	11	12	10	11	10	10	10	12	13	13	13	13	13	13	13	13	15	15	14	15	13	16	14	14	14	14	15	16	15	15	17	16	16	16	17	18	17	17	16	16	19	17	17	18	18	17	18	17	18	17	19	21	20	21	21	21	19	21	25	24	22	25	28	28	2	0	1	2	2	2	4	2	1	1	1	8	2	8	8	5	1	20	1	14	12	6	12	8	2	4	8	1	40	40	1	1	23	28	8	40	19	8	17	2	1	36	39	40	36	8	24	8	1	24	18	48	38	53	24	59	40	40	22	9	24	21	25	30	35	40	32	2	37	76	24	43	55	49	45	1	47	24	68	42	63	65	70	49	44	43	34	35	67	73	75	62	41	81	59	66	71	71	82	1	35	0	77	1	92	103	61	54	28	93	112	0	0	112	111	0	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	4	2	1	2	1	1	2	2	3	3	2	2	3	1	3	4	4	1	2	3	2	3	3	1	3	4	1	1	4	1	4	1	3	4	2	1	1	1	1	1	1	2	2	1	3	3	3	3	2	1	4	1	6	1	1	3	2	2	5	2	6	2	2	1	3	1	1	1	2	1	3	1	3	2	2	1	2	3	1	2	2	2	1	1	8	3	1	4	10	2	1	4	3	4	1	1	1	1	1	1	1
79500	-641.631566820721901	-648.487054771681301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369564843990943	1	0	3	3	2	3	4	4	3	5	3	6	4	6	6	5	5	9	8	8	6	7	8	8	4	8	6	9	7	8	9	9	9	11	8	9	11	10	8	9	9	9	8	10	9	9	10	10	12	10	13	11	12	13	11	12	11	11	11	13	12	11	13	12	13	11	13	14	14	15	14	15	13	14	14	12	14	13	14	16	16	14	17	17	18	16	16	17	18	16	17	15	19	17	17	18	16	18	18	17	19	18	19	21	19	20	20	20	21	22	25	24	24	27	28	28	2	0	1	1	1	2	2	11	2	7	1	16	1	1	2	13	2	21	2	12	6	12	8	21	2	11	7	27	7	1	29	1	43	33	17	22	43	1	29	19	1	7	2	1	1	17	7	26	28	7	48	21	22	17	11	44	2	39	36	42	22	2	38	16	1	2	42	24	52	74	7	62	66	17	66	32	61	40	48	68	47	67	97	2	57	72	47	72	64	40	62	78	68	73	60	68	71	80	7	55	72	0	84	1	55	71	1	84	86	86	102	0	0	77	113	0	1	1	1	2	1	2	3	1	2	1	1	1	1	3	4	1	2	2	4	1	2	1	1	1	3	2	1	1	2	4	1	5	1	1	2	1	2	5	1	1	4	2	4	5	4	3	2	1	1	2	1	3	2	5	5	1	6	1	1	2	3	6	2	4	5	5	2	4	2	1	6	1	2	5	2	3	1	3	3	1	2	1	1	9	4	1	3	1	3	2	2	1	3	2	2	2	1	1	5	3	4	1	1	11	4	3	8	1	2	3	3	1	1	6	2	1
80000	-636.647157773358572	-643.502645724317972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414820974058841	1	-1	2	2	3	3	2	3	2	4	3	6	3	6	6	6	5	10	7	5	7	7	6	8	7	8	8	7	8	10	9	9	9	13	8	8	12	10	9	9	9	10	10	9	11	11	10	10	9	11	12	9	11	13	12	10	10	11	9	12	11	12	14	14	13	11	13	14	15	15	12	12	13	16	14	14	15	13	15	15	15	14	17	16	16	16	15	18	18	16	18	15	18	18	17	18	18	18	19	16	18	16	20	20	20	19	21	20	20	23	25	25	24	28	27	27	2	0	1	2	2	7	1	3	2	2	1	1	1	20	8	7	4	11	12	2	1	14	6	12	1	14	16	8	16	8	2	17	28	66	23	23	19	27	16	11	1	8	21	21	1	17	1	15	36	32	53	20	28	20	41	14	29	40	15	7	49	1	15	49	43	24	32	42	45	67	1	28	56	53	60	49	21	46	68	72	56	39	80	20	75	44	7	85	81	54	49	65	52	102	69	68	80	85	31	65	23	0	54	1	72	74	93	31	99	99	46	0	0	94	108	0	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	5	1	3	3	1	1	1	4	1	1	3	1	4	7	2	1	1	1	1	2	2	2	4	3	3	1	2	6	3	4	2	1	1	1	2	2	3	1	2	1	1	2	5	2	5	4	2	1	1	2	2	2	1	5	2	1	2	1	3	3	1	1	1	3	2	1	9	1	4	6	1	2	1	4	1	4	2	1	3	2	1	4	1	4	1	2	9	3	2	2	5	1	1	6	1	1	6	3	1
80500	-613.926581444182375	-620.782069395141775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420554529878248	1	0	1	3	3	3	3	4	4	5	3	4	5	6	5	6	3	10	7	6	8	7	8	7	6	8	6	8	8	9	10	10	10	12	8	8	10	9	8	8	11	9	9	11	10	11	10	11	12	11	12	11	11	13	13	10	10	11	12	12	12	12	13	13	13	12	12	15	14	15	13	14	13	15	14	14	14	14	14	15	16	14	16	15	18	16	15	16	18	16	18	16	18	17	17	19	16	18	18	17	18	18	19	21	19	20	18	21	21	22	21	25	24	27	29	28	2	0	2	1	2	1	2	7	2	7	1	4	7	2	1	8	1	36	1	9	27	4	24	10	1	20	7	19	13	1	2	26	20	39	10	27	36	1	14	12	47	7	22	7	21	17	7	8	31	2	43	15	40	50	26	15	7	7	57	24	7	58	37	40	7	20	37	60	71	42	1	29	47	65	48	53	34	40	63	60	69	61	67	82	46	7	1	29	79	1	90	35	100	63	78	87	59	40	50	32	2	0	54	1	102	90	90	72	85	101	18	0	0	105	91	0	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	3	1	1	1	2	3	5	1	2	2	1	1	1	5	1	2	1	2	1	3	1	4	3	3	1	4	2	3	2	1	2	2	3	3	1	3	3	1	1	2	5	2	1	2	1	3	5	4	1	1	1	2	1	4	1	1	1	1	3	1	3	8	5	4	2	4	1	3	1	2	1	3	2	4	6	4	10	1	2	11	1	2	1	3	1	2	5	1	1	3	5	1
81000	-726.249011752710317	-733.104499703669717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428937315116058	1	0	2	2	3	4	4	3	3	4	3	5	3	6	4	7	5	9	6	7	7	8	8	7	7	7	8	7	8	9	10	10	10	13	7	8	11	9	8	6	11	10	9	10	10	11	9	10	10	11	12	9	12	13	12	11	11	11	12	13	14	12	13	13	13	12	13	15	15	14	13	13	13	16	14	14	15	14	14	16	15	15	18	16	18	16	17	17	18	15	18	16	17	18	17	17	18	17	18	16	18	18	18	21	18	21	20	21	21	21	24	25	23	27	29	28	2	0	2	2	1	8	5	1	2	2	1	8	2	1	8	7	1	17	2	12	7	9	40	6	1	1	35	9	1	28	19	7	39	26	12	7	35	12	40	8	13	8	19	20	20	26	8	2	36	7	32	15	57	37	12	44	8	22	46	42	1	35	35	2	8	2	58	16	46	36	49	1	42	57	30	72	47	62	37	34	61	42	84	44	92	36	39	48	81	47	93	55	84	90	77	20	41	34	72	59	86	0	72	59	74	73	47	86	100	34	83	0	0	113	111	0	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	3	1	2	2	1	2	3	3	1	2	4	1	2	3	1	3	2	2	3	2	1	2	6	3	2	2	1	3	4	6	1	5	1	3	1	1	3	1	4	2	1	1	7	2	3	6	5	8	1	3	2	3	2	6	2	1	2	1	3	1	2	2	1	2	1	2	1	4	5	4	2	2	1	1	1	1	1	6	4	3	3	1	1	1	1	6	1	3	5	3	3	3	3	1	1	2	2	1
81500	-726.661898601365920	-733.517386552325320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456525546124465	1	0	2	2	3	4	4	4	2	5	4	5	4	7	6	6	3	10	6	8	7	6	6	7	6	7	8	9	8	8	8	10	11	11	9	9	11	10	8	10	10	10	10	9	8	12	11	10	11	10	12	11	11	13	13	11	10	11	11	12	14	11	14	14	13	11	14	13	14	13	11	14	13	16	14	11	14	14	14	16	14	13	18	16	15	17	17	17	18	16	17	17	17	17	17	19	16	17	18	16	16	19	18	20	20	20	20	20	22	22	21	24	24	27	28	29	2	0	2	2	1	1	1	4	1	17	1	17	2	11	2	8	1	22	7	21	25	4	2	10	1	25	25	4	4	2	2	1	44	29	13	14	1	1	17	12	24	45	20	24	12	10	22	29	39	31	37	15	27	47	16	32	12	28	29	28	16	2	82	29	47	21	65	28	5	57	22	21	52	18	68	28	28	36	31	82	51	42	50	13	73	65	2	79	82	85	72	52	44	79	75	99	63	23	35	13	1	0	77	99	38	103	49	4	93	86	104	0	0	83	61	0	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	3	2	1	1	1	2	1	2	1	1	2	3	4	5	6	1	1	2	1	5	4	3	4	1	1	1	1	3	4	1	1	1	1	1	2	2	1	4	1	3	2	2	1	5	4	1	5	2	2	1	2	6	1	2	3	1	3	1	1	3	2	3	1	1	1	3	5	2	2	6	1	2	1	2	2	4	2	1	1	1	5	6	6	7	1	1	1	3	1	3	4	3	3	1	1	1	5	7	1
82000	-664.097474200226429	-670.952962151185829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423488246959375	1	0	2	3	2	3	4	3	3	4	4	5	5	6	6	6	5	8	7	7	7	8	8	8	6	8	7	7	9	9	9	8	9	13	9	7	11	9	9	10	9	10	8	11	10	11	10	10	11	10	12	12	11	12	11	12	11	11	11	11	14	10	13	12	13	12	14	12	13	15	13	15	13	14	14	12	14	13	14	16	15	14	17	16	16	16	17	18	16	16	16	14	18	16	18	17	18	17	17	18	18	19	19	20	20	19	20	20	22	22	24	25	24	25	27	28	2	0	2	1	2	1	4	1	1	2	2	4	1	7	6	8	2	10	2	16	25	11	16	7	1	17	8	8	43	15	28	1	1	76	14	9	8	20	36	18	21	1	12	47	29	8	13	8	24	1	17	21	20	28	7	23	7	2	10	24	51	24	56	22	40	2	57	1	6	34	41	64	57	59	49	22	57	1	76	55	71	22	20	73	57	67	60	59	71	68	38	44	86	62	96	79	80	22	21	51	50	0	36	59	86	96	98	53	67	73	87	0	0	103	80	0	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	3	2	3	1	1	2	1	3	3	1	1	2	1	2	2	4	4	1	2	2	3	2	1	1	1	5	1	1	1	5	3	2	1	3	4	2	2	2	4	2	3	6	4	1	1	1	1	2	2	6	1	5	4	2	2	1	2	2	1	3	1	6	1	2	1	3	5	2	3	1	3	3	1	2	4	2	1	3	1	2	1	4	5	4	3	1	4	8	2	1	2	4	4	4	3	1	1	3	5	1
82500	-653.343309150018399	-660.198797100977799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458765523361361	1	0	2	1	2	3	4	3	3	4	4	5	3	6	6	5	4	9	8	8	8	7	7	8	7	8	7	9	9	9	10	9	10	13	8	7	10	8	8	9	11	10	10	12	10	11	11	9	11	11	11	11	11	11	11	12	9	11	11	13	13	13	14	12	13	11	14	15	14	13	11	14	13	16	14	14	14	14	14	16	14	15	18	17	17	16	16	17	19	16	16	16	18	16	18	16	15	17	18	17	19	19	19	20	19	20	20	22	22	22	25	24	24	28	28	27	2	0	1	2	2	1	2	4	2	2	4	11	2	2	2	9	1	20	7	16	14	6	6	25	1	15	1	25	11	1	32	1	13	64	6	17	19	2	15	1	12	20	32	1	1	21	2	22	27	2	25	35	25	45	13	48	1	1	9	32	57	46	55	2	55	43	59	24	13	28	1	31	59	69	50	40	45	18	43	40	44	72	84	57	67	65	69	33	95	56	43	58	58	69	82	59	45	47	2	1	2	0	58	101	84	51	103	104	99	65	99	0	0	106	101	0	1	1	1	1	1	2	2	1	1	3	2	1	1	3	4	1	3	1	1	2	1	2	2	1	2	1	4	1	2	3	1	6	4	1	2	2	1	4	1	3	4	1	1	4	5	2	4	1	2	5	2	1	3	1	3	1	3	4	4	2	2	1	1	5	2	1	2	3	4	2	3	2	1	1	1	3	2	2	2	3	1	1	1	4	2	1	2	4	1	3	2	2	4	1	1	2	2	2	4	7	9	1	5	1	1	4	1	2	2	4	3	1	1	4	4	1
83000	-622.821630591816415	-629.677118542775816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455653967640295	1	0	3	3	3	3	2	4	3	5	3	6	5	6	6	7	6	8	6	8	7	8	7	6	7	7	6	8	9	9	9	10	10	13	8	9	11	9	8	10	10	11	8	12	8	10	9	10	11	11	12	12	12	12	13	11	11	9	11	11	14	9	13	14	13	10	13	14	12	14	13	14	13	15	14	13	15	14	14	16	15	16	17	16	17	17	15	17	18	16	17	16	18	17	17	19	18	16	19	17	18	18	20	20	18	20	21	21	22	23	24	23	23	27	29	28	2	0	7	1	1	1	2	6	7	7	1	1	1	1	7	6	1	8	7	17	7	14	15	1	1	14	2	17	14	7	16	2	1	54	13	15	1	25	13	30	16	39	13	22	1	1	24	16	13	21	57	2	58	32	56	21	1	7	25	7	49	10	41	16	1	28	52	54	40	60	58	52	37	60	49	57	40	62	33	42	41	73	63	41	75	32	51	56	84	58	64	72	22	98	67	55	33	58	21	17	32	0	90	32	98	86	83	54	99	99	106	0	0	104	111	0	1	1	1	2	1	1	2	1	1	1	1	2	2	3	2	3	3	3	2	1	2	1	1	2	4	1	2	1	2	5	1	4	4	1	2	2	4	1	2	1	1	3	1	2	4	4	1	2	3	2	1	4	1	1	1	2	5	5	2	3	1	2	1	5	6	1	1	1	1	1	2	1	1	3	1	1	3	2	2	1	3	2	2	3	2	2	1	6	1	5	2	1	5	1	1	3	3	3	5	5	2	1	4	6	1	2	2	7	1	2	2	1	1	3	2	1
83500	-669.292485586174394	-676.147973537133794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380965991580552	1	0	2	2	3	4	3	2	3	3	4	5	4	7	6	5	6	9	7	6	7	7	7	8	7	8	8	8	8	9	9	10	10	13	7	9	11	9	7	10	10	10	9	10	11	11	10	9	10	9	11	11	11	13	13	12	11	10	11	12	13	13	13	13	14	12	13	14	14	15	14	15	12	13	15	14	14	14	14	15	15	15	17	14	17	17	16	17	18	16	18	15	18	16	17	18	15	17	18	18	17	17	19	20	21	20	19	21	22	22	24	24	25	27	27	28	2	0	2	1	2	8	1	1	2	1	1	10	4	8	7	3	10	21	7	8	15	6	9	7	2	21	20	13	3	7	29	7	13	38	11	16	7	2	6	14	1	23	22	26	29	7	20	15	11	7	30	7	31	51	21	27	24	23	17	43	47	66	44	29	39	7	59	11	39	40	24	32	40	44	23	28	2	18	49	2	60	23	47	41	78	76	26	57	92	49	81	12	39	68	77	54	21	81	23	65	32	0	70	73	89	107	36	7	83	23	70	0	0	61	81	0	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	3	1	2	3	1	2	2	3	4	1	1	3	3	2	1	4	2	2	1	2	3	6	2	2	4	2	1	1	1	5	3	1	3	2	1	5	1	1	2	1	1	1	3	2	2	1	2	2	2	3	1	7	4	3	4	3	1	1	4	4	7	2	2	5	1	4	4	3	2	1	4	3	1	3	2	6	5	1	1	2	3	1	4	2	2	1	2	4	1	1	5	9	3	9	5	1	1	8	5	1
84000	-808.967501966197119	-815.822989917156519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530489019706164	1	0	2	3	2	4	3	3	3	4	2	5	5	7	5	6	3	9	8	8	6	8	7	6	7	8	6	9	7	9	9	9	10	12	6	7	11	9	7	9	9	11	10	10	10	12	8	10	12	10	13	11	11	12	12	12	9	11	11	13	14	11	13	14	13	12	14	13	14	14	13	14	14	14	13	13	14	13	12	16	15	15	18	17	17	17	14	16	19	15	17	17	19	16	15	16	17	18	18	18	18	18	20	21	21	20	19	21	19	22	23	24	23	26	28	29	2	0	1	1	2	2	11	5	2	1	1	9	2	8	6	10	1	27	14	8	5	24	13	12	2	16	1	25	9	1	14	16	57	18	10	15	1	2	27	39	20	40	22	40	4	30	1	23	58	2	22	48	13	31	7	48	24	26	3	42	53	23	56	52	35	2	37	58	58	66	47	32	12	36	37	1	20	16	19	13	78	51	72	66	90	52	50	65	65	70	79	19	91	81	58	87	94	70	70	76	50	0	83	76	66	83	1	98	99	99	83	0	0	32	103	0	1	1	1	1	1	2	1	1	2	1	1	1	2	3	1	2	1	1	1	2	2	1	1	1	3	1	2	1	1	5	1	2	1	1	1	1	3	4	1	1	1	1	1	1	2	2	3	2	1	5	2	1	2	2	5	1	2	2	6	1	2	2	1	2	3	4	2	1	2	1	3	2	6	4	1	4	3	5	2	5	1	1	2	3	1	2	2	1	2	1	1	3	1	1	1	1	1	2	1	3	5	1	1	4	4	1	8	2	1	3	3	1	1	7	5	1
84500	-665.040484686648938	-671.895972637608338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391204334427744	1	0	2	3	2	3	3	4	1	4	4	6	4	6	4	6	5	8	6	8	7	7	6	7	5	7	8	8	9	9	8	10	11	11	8	9	12	10	8	9	10	11	10	11	9	10	10	10	11	10	11	10	10	13	11	10	10	11	11	12	12	12	14	14	14	11	12	12	15	13	11	15	13	14	14	13	14	13	13	15	15	14	17	16	16	16	17	17	18	17	17	16	17	17	17	18	18	16	18	18	17	17	20	21	20	20	20	21	21	20	24	24	24	27	28	26	2	0	2	2	1	1	1	1	2	1	1	15	7	7	6	3	2	17	1	10	11	10	1	19	1	4	7	16	24	2	23	39	35	21	21	15	7	24	15	15	14	47	20	30	1	7	8	23	16	1	12	20	27	43	13	25	2	16	16	45	2	20	47	73	18	1	31	40	74	21	21	82	50	1	34	16	51	51	18	42	79	45	78	73	34	55	2	51	98	55	21	61	22	53	41	65	69	67	54	71	22	0	98	18	88	97	61	81	8	75	74	0	0	85	94	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	3	1	2	3	3	2	1	4	2	1	2	2	1	2	4	3	2	3	2	1	1	1	4	2	3	2	3	4	5	1	1	2	3	3	6	2	3	2	7	2	2	1	5	3	2	2	1	3	2	1	2	5	1	4	2	1	3	2	1	1	2	1	3	2	7	3	1	2	4	2	6	4	4	2	2	2	2	4	4	1	2	7	1	1	5	3	10	3	5	1	1	6	5	1
