step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
42000	-419.612667188457067	-426.468155139416467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528494084515579	1	3	6	5	7	6	8	9	7	8	9	9	10	9	12	11	10	12	12	11	12	13	14	14	15	14	17	15	16	17	18	16	19	18	19	20	16	20	20	19	20	22	22	20	21	21	23	22	23	24	26	27	26	26	28	26	28	28	29	32	33	35	37	0	0	4	2	2	0	3	5	4	3	5	3	7	6	10	11	4	3	14	12	4	11	19	16	26	21	19	12	19	3	21	23	29	25	21	28	14	21	34	21	34	35	40	34	36	34	42	35	44	40	48	49	43	42	54	49	54	56	48	58	52	61	62	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	3	2	2	2	3	2	1	2	1	1	3	2	2	5	2	1	2	1	3	1	3	3	1	4	2	2	2	1	1	1	1	2	2	2	2	2	3	3	1	1	1	1	3	2	4	1	1
42500	-356.479222686919627	-363.334710637879027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605300680777965	1	2	7	5	6	7	7	9	9	9	8	9	10	11	11	11	11	12	12	12	13	12	13	13	15	14	16	15	14	16	17	16	19	18	20	19	19	21	19	18	19	20	22	21	20	21	23	23	24	24	26	26	24	25	27	27	28	30	31	32	33	34	36	0	0	4	2	4	0	4	3	3	4	5	11	3	9	9	3	5	3	11	3	14	5	22	8	23	14	24	13	8	29	19	4	27	30	30	27	27	39	30	29	31	14	42	45	20	42	38	32	39	40	38	53	17	49	52	41	49	49	51	54	60	60	60	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	2	2	2	1	3	1	2	1	1	2	2	3	1	2	5	1	1	2	2	2	1	1	1	1	4	1	1	3	1	1	3	2	4	3	1	6	1	1	3	2	3	3	3	1	1	3
43000	-342.091970582072349	-348.947458533031750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468095918097540	1	4	6	6	5	6	7	8	9	8	7	9	10	12	10	11	10	13	11	12	11	10	13	14	14	13	13	15	15	17	16	17	18	18	18	20	19	20	20	20	20	20	22	21	20	20	22	23	23	22	25	26	26	25	28	27	29	31	30	32	35	33	37	0	0	2	2	2	0	5	4	3	4	3	11	3	17	12	5	11	22	11	12	4	5	14	19	10	21	11	27	27	22	27	28	31	28	16	23	28	33	34	28	34	30	39	38	33	32	35	45	39	29	49	35	43	41	56	39	56	57	56	54	60	58	62	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	2	2	1	2	2	1	1	3	1	3	1	1	4	2	1	1	1	3	3	2	1	2	3	1	1	1	1	1	2	2	1	1	2	1	4	1	4	1	4	1	1	1	3	1	1	2
43500	-334.600089062468214	-341.455577013427614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625102664500403	0	4	6	7	6	8	7	7	9	8	8	10	10	11	9	11	9	12	10	12	12	13	14	14	15	13	17	16	16	16	18	16	18	18	19	20	19	17	20	18	20	20	22	21	20	22	22	22	24	24	25	26	26	25	29	27	29	30	28	33	34	36	37	0	0	2	2	2	0	5	2	11	3	5	11	7	15	4	19	8	15	4	12	15	9	14	17	21	21	8	14	22	22	22	24	28	28	30	40	38	20	34	32	34	28	27	37	14	31	42	42	35	40	27	46	48	36	49	54	54	56	48	58	56	61	62	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	3	1	1	5	2	1	1	3	2	2	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	2	3	4	2	2	2	3	2	2	2	3	1	4	1	1
44000	-331.084442959489650	-337.939930910449050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756117435323852	-2	4	7	6	6	8	8	7	8	8	9	9	10	12	12	11	11	12	11	11	12	14	13	15	14	14	17	15	14	16	18	16	18	18	18	20	18	21	20	18	19	21	22	20	20	21	22	23	24	24	25	26	27	26	27	27	28	31	30	32	33	36	37	0	0	2	2	2	0	5	2	5	3	5	3	7	12	13	11	3	4	11	12	19	18	21	19	19	21	23	19	23	22	22	28	15	30	22	31	32	45	30	29	37	31	44	33	31	31	45	38	43	23	48	49	44	35	38	39	56	56	53	58	60	60	62	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	3	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	3	3	3	3	1	2	2	1	1	2	1
44500	-386.961187602717075	-393.816675553676475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515357137181010	0	4	6	7	6	7	8	8	9	7	8	10	11	11	10	11	11	13	12	12	12	12	12	13	14	14	16	16	15	17	17	17	17	18	19	19	19	20	21	19	20	21	21	21	22	22	23	21	22	24	24	26	26	25	28	28	29	31	30	31	35	34	37	0	0	2	3	2	0	5	2	8	3	5	8	7	15	9	15	8	15	15	14	4	11	4	16	13	22	9	23	11	25	26	27	12	21	33	18	33	31	34	23	34	31	35	32	33	30	31	30	43	38	49	49	48	38	49	47	54	39	52	56	57	54	61	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	2	2	2	2	1	1	4	3	1	4	1	2	2	3	1	3	1	2	4	2	3	3	1	2	1	3	2	3	3	2	2	4	3	1	3	4	1
45000	-290.158287020519651	-297.013774971479052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730886766430789	0	4	4	7	6	7	7	9	8	9	8	9	10	12	12	11	10	12	11	12	11	14	13	13	14	14	16	16	15	16	15	16	18	18	18	20	19	19	21	18	19	21	21	20	21	22	22	22	24	25	24	26	26	24	28	27	26	29	30	32	34	35	37	0	0	1	2	2	0	5	5	5	4	5	11	7	11	9	11	5	4	11	12	4	19	15	8	16	21	29	25	23	25	12	22	27	30	30	41	30	34	38	28	34	37	33	29	37	30	42	36	37	40	48	50	49	36	48	57	54	56	55	58	56	61	62	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	3	4	1	1	1	2	2	1	1	1	1	1	3	1	1
45500	-339.356347439485319	-346.211835390444719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596317199091314	0	4	7	6	6	6	8	8	9	9	9	9	11	11	11	12	10	13	12	13	12	12	13	15	14	15	15	15	16	16	17	17	18	18	20	18	20	21	20	20	19	20	21	21	21	21	21	22	24	24	26	27	25	26	28	27	28	30	30	30	34	36	37	0	0	5	2	2	0	4	4	3	3	3	5	7	11	5	14	5	3	14	12	3	9	22	16	22	14	14	23	14	14	27	28	29	29	14	19	36	39	41	31	34	33	37	22	39	30	42	37	41	40	48	19	35	49	56	41	54	54	51	56	54	60	61	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	3	3	1	2	3	3	1	1	1	2	2	1	3	2	1	1	2	1	3	3	1	1	1	2	1	1	1	4	1	2	1	1	3	2	2	8	4	1	1	5	1	2	2	1	4	3	1
46000	-324.201833888517967	-331.057321839477368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773454429371963	1	4	6	7	6	7	8	6	9	8	8	10	10	11	11	10	9	11	9	12	12	13	12	14	14	14	16	14	14	17	18	16	17	17	18	19	20	20	20	19	19	20	21	21	20	21	22	23	23	22	25	26	27	24	27	26	28	29	29	32	32	35	37	0	0	2	8	2	0	3	2	5	2	2	11	11	13	9	3	5	11	11	12	16	14	11	23	14	21	4	18	23	29	32	29	32	25	30	35	32	31	41	33	30	30	35	42	36	45	42	38	39	29	48	43	43	49	52	54	54	53	53	54	58	60	62	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	4	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	2	1	1	4	2	1	1
46500	-339.548525813113201	-346.404013764072602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519446923395445	0	4	3	6	6	7	8	9	9	6	8	9	10	11	11	10	10	13	12	11	12	13	14	14	14	15	17	15	16	15	17	16	19	16	20	19	19	21	18	19	20	22	22	21	21	20	21	23	22	24	25	26	26	25	27	27	28	29	31	31	34	36	37	0	0	1	2	2	0	5	4	11	2	5	5	7	9	2	9	9	11	11	12	4	9	19	16	16	22	11	25	24	24	26	25	32	30	34	39	23	37	30	27	34	47	33	33	40	30	39	36	35	27	48	35	39	49	51	49	54	37	53	56	57	59	61	1	1	2	1	1	1	1	2	1	2	1	1	1	2	4	1	1	3	2	1	3	2	1	2	2	1	4	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	2	1	4	1	4	5	1	1	3	2	4	2	2	2	3	1
47000	-349.669682290608137	-356.525170241567537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633014194142764	0	5	6	7	6	7	8	9	8	9	9	9	9	12	11	11	8	10	12	11	11	11	14	14	14	13	16	16	15	16	17	17	18	18	19	19	20	21	21	19	16	22	21	21	21	21	22	23	23	24	25	26	27	25	28	26	28	29	31	31	34	35	37	0	0	2	5	2	0	3	4	5	3	3	3	7	17	7	8	5	9	5	12	3	11	22	16	22	21	21	23	14	11	29	29	21	41	17	28	23	33	21	32	24	30	35	33	27	35	39	35	42	40	48	43	56	42	51	39	54	57	52	57	42	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	3	1	2	4	1	1	2	1	5	1	2	1	5	1	1	3	1	2	2	1	1	1	1	4	1	3	1	1	2	3	2	1	4	1	6	1	1
47500	-382.685991062370476	-389.541479013329877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521586092996594	-2	4	6	6	6	7	7	6	8	9	9	8	9	12	10	10	11	13	11	12	12	13	11	13	13	14	16	15	15	17	18	15	17	18	19	18	19	17	21	18	18	21	22	20	20	20	22	22	23	25	25	26	26	25	28	27	29	30	30	33	31	35	36	0	0	2	2	2	0	3	2	5	4	5	5	7	15	13	9	11	19	4	12	16	3	11	15	20	21	14	20	22	14	27	24	18	19	30	3	32	32	35	28	22	35	41	23	34	37	36	30	31	29	34	43	49	30	34	41	56	57	34	56	55	59	61	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	4	2	1	4	1	2	1	1	1	1	1	2	1	1	2	4	1	6	4	1	1	2	2	1	2	4	1	1	2	2	2	4	3	2	2	4	6	4	1	1	4	2	1	3	4
48000	-341.718372202151670	-348.573860153111070	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586200079909355	1	4	6	6	7	7	8	9	8	8	9	9	10	11	12	12	10	13	11	11	11	12	14	14	14	15	16	16	15	16	17	18	18	18	20	18	19	20	20	19	20	21	21	19	21	21	22	20	23	24	26	26	26	26	28	27	28	30	30	32	34	34	36	0	0	2	2	3	0	3	3	5	3	5	5	7	11	14	5	3	14	17	12	8	11	15	17	7	21	14	25	23	15	9	26	29	30	30	24	36	31	37	33	34	39	44	23	35	33	45	30	45	38	48	42	48	45	51	36	45	35	54	58	58	54	54	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	2	3	2	2	3	1	6	4	3	2	1	1	2	6
48500	-386.562745837829937	-393.418233788789337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435201726275424	0	3	6	6	7	7	8	8	7	8	8	9	10	12	9	11	11	10	11	12	12	13	14	14	13	15	16	15	14	15	17	17	19	19	19	19	19	21	21	20	19	20	20	21	22	22	22	22	22	24	25	23	27	26	27	27	29	30	31	33	31	32	37	0	0	2	2	3	0	3	2	3	4	3	8	7	15	8	8	11	4	5	3	19	5	3	16	10	21	15	20	19	22	20	30	24	5	30	25	23	16	43	23	27	34	41	36	42	35	43	36	30	37	48	30	30	49	34	34	39	41	53	57	54	58	38	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	3	1	4	3	2	3	2	3	2	2	1	2	1	3	5	3	4	3	6	1	3	1	1	1	1	1	1	1	2	2	2	1	5	6	2	3	5	4	6	3	2	2	1	8
49000	-357.852539255802071	-364.708027206761471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545316605279970	-1	4	6	7	6	7	7	8	8	9	8	10	10	11	11	12	10	12	12	12	12	12	13	14	14	14	16	16	15	16	16	15	18	19	19	17	19	21	21	19	20	21	22	22	21	20	22	22	23	25	25	26	26	25	28	28	28	30	30	32	33	35	37	0	0	1	2	2	0	5	5	5	4	5	9	7	8	6	4	8	8	5	12	4	14	8	19	19	21	24	19	23	8	20	21	31	36	25	30	27	46	34	32	30	33	42	33	40	2	42	30	43	25	39	38	46	35	52	52	54	54	55	56	38	55	58	1	1	3	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	3	1	2	1	2	1	1	1	1	3	1	3	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	7	1	2	1	4	2	2	2	3	1	2	2	3	1	1	6	2	4
49500	-419.011734419562345	-425.867222370521745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555796710937717	1	3	7	7	6	8	8	9	8	8	9	8	8	12	11	11	10	13	11	13	13	13	13	14	14	14	15	15	15	15	16	17	19	19	19	19	19	19	21	19	19	22	22	21	21	21	23	23	22	24	26	25	27	24	27	27	29	31	29	33	35	35	36	0	0	2	2	2	0	5	2	2	2	4	3	4	19	6	5	8	2	8	8	8	19	3	16	15	19	18	19	8	4	22	30	25	30	30	18	25	26	41	28	32	34	40	36	31	33	42	32	41	40	48	49	48	30	48	49	43	52	55	58	56	57	61	1	1	2	3	2	1	1	3	2	3	1	1	1	1	2	2	1	5	2	1	2	1	4	1	1	2	1	3	3	2	1	2	2	2	2	2	2	2	1	2	1	2	1	1	3	1	1	3	2	2	1	1	2	5	2	2	4	4	1	1	4	4	1
50000	-418.841252591494708	-425.696740542454108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480954572422055	1	3	5	6	7	7	7	7	8	9	9	10	11	11	12	11	9	12	11	12	13	13	13	14	13	14	17	15	16	14	17	16	19	16	19	20	18	19	20	19	19	21	20	22	21	18	22	23	21	25	25	26	26	23	27	28	27	29	30	32	33	33	38	0	0	2	2	4	0	3	3	4	8	3	3	7	11	3	8	5	5	9	11	14	4	12	15	17	21	28	23	25	15	3	4	20	30	34	37	24	46	34	15	28	28	18	29	14	28	41	39	41	29	48	36	25	39	53	53	49	30	48	32	45	53	61	1	1	1	2	1	1	2	1	1	2	3	3	2	1	5	2	1	4	1	2	1	3	1	1	2	1	1	1	2	2	5	4	4	1	2	1	2	1	2	3	2	2	3	2	5	2	2	2	1	4	1	3	5	2	1	1	2	6	3	5	5	3	2
50500	-352.999345366714067	-359.854833317673467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508004972348183	0	4	7	6	6	6	8	8	9	9	7	9	10	11	11	12	10	10	11	12	13	14	14	13	14	15	15	15	16	16	17	17	18	18	19	18	19	18	21	19	20	20	20	22	21	21	23	22	23	25	25	25	27	25	28	27	28	30	29	32	35	35	36	0	0	2	2	2	0	5	5	11	2	5	5	7	13	9	19	5	9	11	12	19	16	17	17	18	21	19	13	16	19	22	22	32	30	30	27	14	19	37	38	38	38	29	35	35	25	30	34	39	40	48	47	30	39	53	54	54	34	44	56	60	59	61	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	1	2	5	4	1	1	1	2	2	2	1	2	3	2	1	3	1	1	4	1	1	1	1	8	2	2	1	2	1
51000	-337.675013514044053	-344.530501465003454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592284661768760	0	5	6	7	7	7	6	8	8	8	7	9	10	9	12	11	10	12	11	12	11	13	12	13	14	15	16	14	15	16	16	17	18	17	19	18	19	21	20	18	20	20	22	22	22	21	22	22	21	24	25	26	25	26	28	26	28	31	31	33	34	35	35	0	0	2	2	2	0	2	2	5	3	2	11	7	5	21	17	3	5	14	17	2	5	21	5	10	21	29	23	23	24	26	30	26	17	32	32	18	41	30	29	36	32	27	41	42	42	39	39	35	43	17	51	38	39	44	44	56	46	54	58	58	59	58	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	4	1	1	3	2	1	3	3	2	1	1	2	2	1	1	1	3	1	1	3	1	2	1	1	2	3	1	1	1	1	1	1	1	6	1	1	3	3	2	1	3	2	1	1	2	3
51500	-564.843884217894242	-571.699372168853643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515940667943955	1	3	6	7	6	6	7	8	8	8	8	10	8	11	11	10	11	12	11	10	10	13	14	14	13	14	17	14	12	16	16	18	19	18	18	20	19	20	21	18	19	22	19	21	21	20	20	22	21	23	25	27	26	25	28	27	29	30	30	32	34	33	38	0	0	1	2	2	0	2	2	4	3	3	4	5	5	10	11	11	8	11	8	3	11	29	8	9	4	25	15	14	17	26	31	27	8	30	41	40	41	41	29	30	47	34	41	23	30	34	43	35	40	39	51	48	49	34	39	42	56	48	58	54	52	61	1	1	3	2	2	1	1	3	1	1	1	2	1	2	2	1	1	2	1	1	3	2	2	3	2	2	2	2	1	2	1	1	1	4	1	1	1	1	1	6	1	1	1	1	4	2	1	1	1	2	2	1	2	2	4	3	6	1	3	1	3	3	2
52000	-348.130917255269537	-354.986405206228937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614423433959068	-1	4	6	6	6	7	7	8	8	7	9	9	10	11	11	12	9	12	11	11	12	13	12	14	14	13	15	15	14	16	18	17	18	19	18	18	20	20	18	20	20	21	21	19	22	21	22	21	23	24	26	26	24	24	28	27	27	30	31	32	32	35	38	0	0	2	2	2	0	3	2	3	3	9	3	7	6	8	11	5	15	17	12	8	19	3	16	21	21	25	24	12	25	23	22	30	39	30	26	26	44	30	32	34	41	44	28	8	38	43	39	34	40	53	50	30	35	51	34	54	49	55	49	58	59	62	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	1	3	1	2	2	1	1	2	2	3	1	1	1	1	1	1	2	7	1	1	2	3	1	1	1	6	4	1	3	1	5	2	4	1	1	2
52500	-332.199509909438802	-339.054997860398203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578834734560499	0	5	6	7	6	8	7	9	8	8	8	9	11	12	12	10	10	13	10	12	11	13	13	14	12	15	16	16	15	15	18	17	18	18	18	19	19	21	21	19	19	21	20	19	20	20	21	22	23	24	24	26	27	26	29	27	28	30	31	33	35	34	37	0	0	2	3	2	0	3	5	5	3	5	9	7	16	13	11	3	17	5	12	8	11	8	16	6	14	14	22	23	22	30	25	28	28	30	32	33	30	44	29	31	46	21	34	25	34	44	34	28	40	47	47	37	49	51	54	54	54	55	54	62	58	62	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	3	2	1	2	2	1	1	2	2	1	1	2	1	1	3	1	2	1	1	5	1	3	1	2	2	3	2	2	3	5	1	3	1	1	2	1	4	1	1	1
53000	-316.447897076687980	-323.303385027647380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725477028333223	0	4	6	6	7	7	7	8	8	9	9	9	10	11	12	12	10	12	10	11	12	12	14	14	13	14	16	14	16	16	17	18	17	17	19	20	18	19	21	19	18	21	21	21	22	21	23	22	24	24	24	26	26	26	28	27	29	30	30	32	35	36	37	0	0	2	2	2	0	3	4	3	3	3	5	7	8	17	17	5	9	5	12	8	5	19	16	13	11	14	18	23	17	16	18	27	30	34	27	30	37	41	29	34	36	35	36	32	30	35	44	48	37	48	49	48	49	39	54	56	49	55	58	58	59	61	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	2	1	1	3	2	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	3	1	1	2	1	1	2	1	4	1	1	3	1	1	4	3	1
53500	-324.884584776262727	-331.740072727222127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567290306192944	0	5	6	7	6	7	7	8	9	8	8	8	10	11	10	11	10	12	12	12	11	13	13	14	14	13	15	14	14	16	18	15	18	18	18	20	20	21	20	19	19	21	21	21	21	21	23	22	24	25	24	26	27	25	28	27	28	31	30	32	34	35	37	0	0	2	2	2	0	5	2	8	3	3	3	7	15	8	5	3	15	11	12	8	17	4	15	26	21	19	20	4	28	22	22	22	30	30	23	3	39	35	31	34	39	40	35	33	36	42	38	44	33	48	51	45	48	51	41	52	41	55	56	56	59	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	1	2	1	1	3	1	2	1	2	1	1	3	7	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	3	2	2	3	2	6	1	2	3	3	1
54000	-370.498964107761992	-377.354452058721392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550800964775385	0	4	7	7	5	8	6	9	8	9	9	8	10	12	11	12	9	13	11	13	11	12	13	13	13	14	17	14	14	17	17	18	18	19	18	19	19	20	21	19	18	20	21	21	20	22	23	22	22	24	25	25	26	25	28	27	27	30	28	33	35	36	38	0	0	2	5	2	0	5	4	5	3	5	5	7	15	10	9	5	14	5	11	3	15	8	15	17	25	24	19	17	25	26	23	13	35	30	30	26	30	45	23	30	36	38	37	41	45	42	23	41	40	36	34	39	49	52	34	44	57	53	51	58	61	61	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	3	2	1	2	2	2	1	2	1	2	1	2	2	2	2	2	2	4	1	1	1	3	2	1	3	1	1	1	1	1	1	2	4	3	4	3	2	3	1	1	2	3	2	1	4	2	1	1
54500	-361.811022925768953	-368.666510876728353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566764646992560	0	3	6	7	7	7	5	9	8	9	8	9	10	12	12	12	9	13	11	11	12	13	13	14	13	14	17	14	15	16	16	18	17	17	18	18	20	20	19	20	17	22	20	20	19	21	21	23	22	24	23	26	26	25	28	27	29	29	30	31	34	36	38	0	0	2	2	3	0	2	4	5	3	5	5	7	13	19	4	3	19	3	12	9	5	19	15	20	8	22	15	23	4	23	16	23	14	41	30	27	35	41	33	15	47	41	36	33	34	43	38	39	44	38	50	49	49	54	48	56	56	36	56	58	61	61	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	4	1	1	2	3	2	1	1	3	2	3	2	4	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	3	2	2	1	2
55000	-365.841027970612345	-372.696515921571745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582133826888346	0	4	5	6	7	7	8	8	8	8	8	9	10	12	10	11	10	12	11	12	11	13	12	14	13	15	15	14	16	16	16	17	17	19	20	20	19	20	18	19	20	21	21	21	22	20	20	22	23	24	23	26	27	25	29	27	29	29	27	31	33	35	38	0	0	2	3	2	0	3	2	3	2	3	5	7	9	7	15	4	3	11	16	8	5	11	8	19	25	14	18	24	18	24	14	31	30	39	29	22	39	30	14	33	33	36	40	34	30	30	47	35	36	43	36	45	49	59	49	56	31	51	58	56	56	62	1	1	1	1	2	1	2	2	2	3	1	1	1	2	1	1	3	3	2	1	2	3	1	2	1	1	1	1	2	2	1	2	1	2	1	2	4	1	2	3	1	2	1	1	2	3	2	1	2	2	1	3	2	1	1	2	1	4	1	1	3	3	2
55500	-410.297680348567894	-417.153168299527294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600741202489423	1	4	7	6	6	7	8	8	8	8	8	9	11	11	10	12	10	12	11	13	12	12	14	14	14	14	15	15	15	16	17	18	19	17	19	20	19	19	19	20	18	22	21	20	21	21	22	22	23	25	25	24	26	25	27	27	28	29	30	32	33	34	37	0	0	2	2	2	0	5	3	5	4	5	3	7	6	12	12	5	9	4	22	3	5	4	16	15	21	8	16	14	19	12	9	31	30	32	32	28	34	30	23	30	30	32	35	26	36	30	38	38	29	39	45	44	47	54	54	54	56	51	56	58	61	61	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	4	3	3	1	2	1	2	1	2	2	4	4	1	1	1	1	2	1	1	3	1	3	2	1	2	1	3	2	2	6	3	1	3	1	1	1	2	1	2	3	2	1	2
56000	-332.581802817003677	-339.437290767963077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614629993933944	0	4	6	7	6	7	8	8	8	6	8	10	10	12	12	9	10	12	11	11	12	14	13	13	13	14	15	16	13	13	16	17	18	18	20	18	18	20	21	20	16	21	21	19	22	21	22	23	23	22	25	26	26	25	26	27	28	30	30	32	34	35	37	0	0	2	3	2	0	3	3	3	2	4	11	7	12	13	11	11	19	16	12	3	19	19	5	20	21	24	27	19	17	25	24	31	30	41	24	31	36	37	41	30	34	36	31	40	24	42	39	38	40	48	50	51	43	48	54	56	56	54	56	58	61	62	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	3	2	2	3	2	2	1	1	1	2	2	2	2	1	1	4	1	1	2	1	1	2	1	2	1	1	1	2	2	2	2	1	1
