step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
35000	-440.815519854915578	-447.671007805874979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620144560450088	0	2	4	3	12	9	11	13	13	14	11	14	15	15	18	16	16	15	17	17	16	17	19	16	16	18	19	17	19	19	15	19	21	20	18	20	18	22	19	18	19	18	22	19	21	20	20	20	21	20	20	22	21	23	23	24	23	25	26	28	30	30	30	32	31	34	36	36	37	37	38	39	41	42	0	1	2	2	11	0	6	5	11	9	6	5	11	5	25	7	18	5	14	14	14	14	19	12	12	7	16	18	19	14	9	20	20	22	14	25	8	26	17	18	17	17	20	37	51	11	20	25	26	42	28	21	44	16	47	34	51	57	56	56	59	56	56	63	61	63	60	66	67	66	65	71	0	73	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	2	2	1	3	2	2	1	1	1	1	2	1	1	4	2	2	1	1	2	3	2	2	1	2	2	1	1	2	2	4	4	1	1	2	3	1	1	2	4	1	1	1
35500	-414.079510655620084	-420.934998606579484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724310209423048	0	1	3	5	12	9	12	13	13	12	11	13	15	15	17	16	16	16	16	17	16	16	18	17	18	17	18	18	18	18	19	18	20	19	17	21	19	21	19	17	19	19	20	19	20	20	21	21	23	21	21	23	20	22	24	23	24	25	28	27	29	30	32	30	32	34	36	37	37	39	37	39	41	43	0	1	2	1	6	0	11	7	5	6	6	5	6	12	14	11	13	13	14	14	12	14	14	12	15	16	16	17	19	24	10	20	20	22	14	25	26	37	17	17	13	17	20	17	28	15	20	24	38	42	28	23	39	26	52	34	28	57	56	56	56	61	62	59	62	63	62	66	67	69	67	69	0	73	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	3	1	1	1	1	2	1	2	2	1	1	1	2	1	1	3	1	2	2	1	2	1	1	1	1	2	1	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	1	3	2	3	1	1	1	1	1	3	2	1	1	1	1	1	1
36000	-439.389912505982693	-446.245400456942093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618957482177403	-1	1	3	5	11	10	12	12	14	13	12	12	15	14	18	17	15	13	13	17	16	16	17	16	17	18	18	19	20	15	19	18	20	19	19	20	20	21	18	17	19	17	20	19	19	20	21	22	22	20	22	23	22	22	24	23	24	25	28	27	30	30	31	30	32	34	36	37	36	39	37	39	41	42	0	1	2	2	6	0	6	5	5	6	6	6	18	19	22	8	18	5	12	14	14	14	14	10	24	7	16	17	22	19	10	20	20	22	23	15	7	26	17	17	13	17	20	17	40	16	20	15	38	42	45	14	28	37	33	34	45	57	56	56	60	59	62	59	62	65	62	66	63	68	65	71	0	73	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	2	2	2	2	1	3	1	2	3	1	3	1	2	1	1	2	4	2	2	1	2	1	2	2	1	1	2	2	1	2	2	3	1	1	2	2	3	1	3	2	2	1	1	1	1	1	3	2	2	1	2	1	1	1
36500	-412.093062742643554	-418.948550693602954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687772786893690	0	1	4	4	11	9	12	11	14	15	12	13	14	14	18	17	16	16	15	17	17	16	18	17	16	18	20	19	19	18	18	18	20	19	19	19	20	21	18	17	20	19	21	18	20	21	21	19	22	20	22	23	21	24	24	23	24	26	27	29	29	30	32	31	32	34	33	36	37	39	35	39	41	43	0	1	2	2	6	0	8	6	5	11	6	5	11	11	25	7	13	13	12	14	14	14	14	25	9	16	16	40	19	14	10	20	20	22	14	14	26	37	17	17	39	17	20	40	28	10	32	15	38	17	45	43	44	37	20	23	28	57	56	56	56	61	61	61	62	63	62	65	71	68	62	71	0	73	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	2	3	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	3	3	1	2	1	1	2	2	2	1	1	3	1	1	1
37000	-444.006489820453055	-450.861977771412455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712753265751618	0	1	3	5	11	10	12	13	13	14	12	14	16	14	18	16	15	15	17	17	16	17	18	17	17	18	20	17	18	19	18	17	21	18	17	20	19	21	18	18	19	19	21	19	19	21	21	20	23	17	21	21	21	24	25	22	22	25	27	26	28	29	31	32	31	32	36	36	37	40	36	39	41	43	0	1	2	2	6	0	5	7	5	5	6	11	11	11	12	8	5	6	18	14	14	14	25	6	11	16	37	18	19	24	10	14	20	25	14	15	7	26	17	17	17	50	20	17	28	31	20	24	38	17	45	21	44	49	33	22	28	57	56	56	56	59	62	60	62	62	66	63	66	69	65	68	0	73	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	3	1	2	1	2	1	3	3	1	1	1	1	1	3	1	2	1	2	1	3	1	2	1	2	1	2	2	1	2	2	2	2	1	2	2	1	1	2	1	2	2	3	2	2	1	1	2	1	1	3	2	2	1	2	2	1	1
37500	-441.028936262771253	-447.884424213730654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652078448486970	1	2	3	5	11	10	11	12	13	15	12	13	15	14	19	16	16	14	15	17	16	16	17	17	17	18	19	18	20	18	19	18	20	17	18	21	19	20	18	18	20	20	20	20	20	21	20	22	23	21	22	22	22	24	25	24	25	23	27	29	29	30	32	33	32	34	34	36	38	39	36	39	41	42	0	1	2	3	6	0	6	7	7	5	6	6	18	12	19	8	12	12	14	14	14	14	14	12	12	16	16	17	35	23	10	14	32	22	14	25	26	26	13	17	39	40	14	40	28	10	20	25	38	42	45	43	44	37	47	34	58	45	22	59	59	61	62	59	62	63	59	66	67	68	65	68	0	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	4	1	1	4	2	2	3	1	1	1	1	3	2	4	1	2	4	2	1	1	1	4	1	1	3	2	2	1	2	1	1	1
38000	-399.565342847085105	-406.420830798044506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666671701168053	1	2	4	6	12	9	11	13	12	15	13	13	14	14	19	16	16	15	17	17	16	17	17	17	17	16	20	18	19	19	18	18	21	19	19	19	19	21	18	18	19	18	21	19	21	21	21	21	22	21	21	21	21	23	24	23	24	25	27	29	28	31	32	33	32	34	33	37	38	39	37	40	41	43	0	1	2	2	6	0	6	7	6	9	5	5	5	12	24	8	13	13	14	14	14	21	14	12	12	7	16	17	14	23	10	20	20	22	23	25	8	37	17	17	17	17	20	17	28	9	20	36	38	42	28	24	44	37	33	52	45	51	56	56	56	61	62	62	62	62	62	66	62	69	65	71	0	73	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	3	2	1	2	1	1	1	2	1	1	1	3	2	1	1	2	1	2	1	2	3	2	1	1	1	2	2	1	2	1	1	2	2	2	3	2	1	1	1	1	1	2	2	3	1	2	1	1	1
38500	-426.247616070859067	-433.103104021818467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586357041385559	0	1	4	5	11	8	11	13	13	14	12	13	15	15	18	17	16	14	16	17	16	16	17	16	17	18	19	18	20	17	19	19	21	19	19	21	19	21	18	18	20	18	20	19	20	21	20	22	22	20	21	19	21	22	23	24	24	26	28	29	30	30	29	33	32	33	34	36	37	40	37	39	41	42	0	1	2	2	6	0	6	5	5	5	6	5	18	12	24	8	13	11	14	5	14	14	14	12	24	8	16	17	19	14	10	20	20	22	23	15	16	16	17	17	17	17	52	18	28	10	20	24	26	42	45	21	44	37	47	14	28	57	56	59	56	63	56	62	61	62	62	66	66	62	62	67	0	70	1	1	2	2	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	2	2	1	3	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	3	1	3	2	2	1	1	1	2	1	2	2	4	3	1	3	1	3	1	2	2	1	1	2	2	2	3	4	2	1	1
39000	-440.316647181060603	-447.172135132020003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677624753295259	0	2	4	5	12	8	11	12	13	14	11	13	13	15	17	16	15	16	16	17	17	17	19	18	16	18	19	18	18	19	19	19	20	19	18	20	19	22	17	19	18	20	21	20	17	21	20	20	20	19	21	21	22	21	25	23	24	26	27	29	28	31	32	33	30	34	35	37	37	39	38	40	41	43	0	1	2	2	6	0	6	6	7	8	6	11	6	13	12	6	13	17	5	14	19	19	14	15	12	5	16	17	22	19	5	20	20	22	14	25	26	49	17	17	17	28	20	41	17	10	20	25	16	17	45	21	44	26	33	23	51	57	56	61	56	65	65	62	61	62	62	63	63	69	65	71	0	73	1	1	1	2	1	1	2	3	1	1	1	1	2	2	2	3	1	1	2	1	1	1	2	1	2	2	2	2	1	1	3	1	2	1	2	1	1	1	1	2	2	1	2	1	1	3	2	2	3	2	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	3	4	1	4	1	1	1
39500	-419.500096093273442	-426.355584044232842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676825081494251	1	2	4	5	11	10	12	13	13	14	13	13	14	15	19	16	16	15	17	16	16	16	16	17	17	18	17	18	19	18	18	17	21	20	17	20	20	21	18	18	19	20	20	18	20	21	19	21	19	19	22	21	21	22	25	23	24	25	27	30	28	30	30	32	32	35	34	34	37	39	37	39	41	42	0	1	2	2	6	0	5	7	6	5	5	6	11	12	25	7	13	13	14	14	14	14	14	10	12	7	7	17	19	14	10	20	20	21	23	25	27	26	17	17	17	50	20	17	28	10	20	15	31	17	45	34	44	26	33	34	45	57	56	59	56	61	61	61	63	67	62	65	63	67	65	69	0	70	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	2	3	1	2	3	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	3	2	2	1	2	2	2	1	1	2	1	1	2	1	3	2	2	1	1	2
40000	-414.309997119324748	-421.165485070284149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717240890533632	0	2	3	6	11	9	11	13	13	15	12	14	14	13	19	17	16	16	16	17	16	16	18	17	16	18	19	18	20	17	18	18	21	20	18	19	20	21	18	18	20	18	18	18	19	21	22	22	23	20	21	21	20	23	23	23	23	26	27	28	29	30	32	33	31	33	35	36	38	39	35	39	40	41	0	1	2	2	6	0	6	6	5	11	5	14	11	11	12	8	13	13	14	14	14	14	19	25	12	8	16	17	23	14	10	20	43	21	19	25	16	26	17	17	17	17	20	17	28	10	43	34	38	42	45	21	44	26	43	23	45	57	56	59	56	60	62	63	61	62	65	66	63	71	65	68	0	70	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	3	2	1	1	3	1	2	1	1	1	1	1	3	2	3	2	2	2	1	1
40500	-435.240211423175595	-442.095699374134995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598374765908485	0	1	3	5	11	10	11	12	13	15	13	12	14	14	18	16	15	16	16	16	16	16	18	15	17	19	18	19	20	18	18	17	20	18	17	20	18	20	18	18	19	18	19	20	20	21	21	21	22	20	21	21	21	24	23	24	24	25	27	30	29	31	32	33	32	34	36	37	38	38	37	38	42	40	0	1	2	2	6	0	6	7	5	7	5	5	8	12	25	7	13	13	12	14	12	14	22	12	24	8	16	17	19	35	10	20	43	22	14	25	7	16	17	18	39	18	20	42	42	31	43	15	38	42	45	23	42	49	47	19	28	57	56	59	59	61	59	62	61	62	62	66	63	67	66	67	0	63	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	3	1	2	2	1	2	1	1	1	3	2	3	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	4	2	1	2	2	1	1	3	1	2	1	2	2	3	1	2	1	1	2
41000	-423.854226188701944	-430.709714139661344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647094802244966	1	2	4	6	10	9	11	13	14	14	11	13	13	15	18	15	15	15	16	17	16	16	18	17	16	17	20	19	18	18	18	18	21	19	17	20	18	20	18	18	18	19	21	18	20	22	22	21	22	21	22	23	21	22	23	23	22	24	28	28	30	30	31	32	31	34	35	36	36	38	38	40	41	43	0	1	2	2	6	0	5	5	11	5	6	11	5	6	25	5	8	11	14	14	14	12	35	25	14	8	16	41	19	14	10	20	20	22	14	15	16	37	17	17	13	41	20	17	39	10	33	36	38	42	45	23	44	27	33	22	28	57	56	56	56	59	62	60	62	62	65	66	66	67	65	71	0	67	1	1	1	2	1	1	1	2	1	2	1	1	2	3	1	3	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	1	1	2	1	2	1	2	1	1	4	1	1	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1	2	1	2	2	1	1	1	2	1	1	3
41500	-408.522218198229552	-415.377706149188953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668503890277047	0	2	3	4	12	10	12	11	13	14	13	13	16	14	18	16	16	15	16	17	16	17	18	16	17	18	18	18	17	19	18	19	20	20	18	20	19	21	18	18	19	18	21	17	20	21	21	22	22	20	20	22	20	22	24	23	23	25	26	29	29	31	32	33	31	34	35	36	38	39	38	40	39	41	0	1	2	2	6	0	8	6	5	5	5	5	9	12	12	8	18	11	14	14	14	14	14	12	24	16	16	17	19	23	10	22	22	22	14	12	7	16	17	17	13	17	20	17	28	31	20	15	38	42	28	21	44	26	33	34	45	57	56	59	56	59	61	65	60	63	66	66	62	69	65	71	0	73	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	4	2	3	1	2	2	1	2	1	2	2	2	2	1	1	1	3	2	2	2	1	2	2	2	1	3	3	2	1	1	1	1	1	3	1	3	1	1	1
42000	-391.620118977126651	-398.475606928086052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790249290986077	0	1	3	5	11	10	12	13	12	15	12	13	13	15	18	16	16	15	16	17	17	16	17	18	17	17	20	19	18	18	18	18	20	19	19	20	17	21	18	17	19	19	21	19	20	20	20	20	22	20	22	22	22	23	22	23	23	25	27	29	30	29	32	32	31	33	35	37	37	40	37	40	42	43	0	1	2	2	6	0	6	7	5	6	5	6	5	12	25	7	13	13	14	14	14	14	14	12	14	8	16	40	19	23	10	20	20	22	14	15	8	16	17	17	17	17	20	39	28	31	20	15	26	42	45	21	44	37	33	52	51	57	56	56	56	59	60	62	62	65	63	66	67	68	67	68	0	73	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	3	1	3	2	1	1	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	3	3	2	1	2	1	1	1	2	2	1	1	1	1	1	1
42500	-445.270384185038040	-452.125872135997440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597028575997595	1	2	4	6	11	9	12	13	13	14	11	14	16	14	18	16	14	15	15	17	16	15	18	17	17	18	19	19	20	17	18	18	20	20	19	20	19	22	17	17	18	19	21	18	21	21	21	21	23	20	21	21	22	22	24	23	23	25	27	29	30	29	31	32	31	35	33	36	37	40	36	39	41	42	0	1	2	2	6	0	6	7	6	11	6	11	17	5	12	7	11	17	14	14	19	12	22	14	12	16	16	40	22	22	10	14	20	22	23	25	8	26	17	13	17	39	20	40	28	31	14	16	38	42	28	21	44	37	33	34	42	57	56	56	56	59	62	62	62	67	62	66	63	63	62	66	0	73	1	1	1	2	2	1	1	1	3	2	1	2	2	3	1	2	2	1	1	1	1	1	2	1	2	1	2	1	3	1	3	2	2	2	1	2	2	2	1	1	2	1	2	1	2	1	3	1	1	1	2	2	2	1	2	2	2	1	2	2	3	1	1	1	2	1	2	1	3	4	3	2	1	1
43000	-403.191422655109477	-410.046910606068877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663891565067381	0	1	4	5	11	9	10	12	13	14	12	13	14	15	17	15	15	16	17	17	17	17	19	17	15	18	19	18	19	17	18	18	20	20	18	20	19	21	18	17	17	19	21	20	19	21	22	22	23	20	21	20	21	23	25	24	24	25	26	30	29	30	31	31	32	34	34	37	37	40	35	39	41	42	0	1	2	2	6	0	6	7	5	11	6	11	11	12	11	8	11	13	14	11	14	14	14	25	12	11	16	17	35	14	10	20	20	35	14	26	16	26	17	17	17	41	23	17	28	10	43	25	38	42	45	11	44	26	43	34	28	57	56	59	56	61	62	60	60	65	65	66	67	69	65	71	0	73	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	3	1	1	2	1	2	3	2	2	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	5	1	4	1	1	1	3	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	1
43500	-408.929265075560750	-415.784753026520150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567713297313324	1	2	3	5	11	9	12	13	13	14	12	14	12	15	19	16	16	15	17	17	16	16	18	16	17	18	19	18	19	18	18	18	20	19	17	21	19	21	19	18	20	18	21	19	21	22	21	21	22	19	22	22	21	23	24	24	23	26	27	29	29	30	31	32	31	35	36	37	38	38	35	40	41	42	0	1	2	2	6	0	6	7	5	5	5	5	5	12	25	8	13	13	14	21	14	12	14	12	24	7	26	17	19	14	10	20	20	35	21	15	8	26	40	18	42	17	20	42	28	31	20	24	38	42	45	23	44	37	43	52	28	57	56	56	56	59	61	62	60	65	66	66	67	62	65	67	0	73	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	3	1	1	1	2	2	1	2	1	1	1	3	2	1	1	1	2	2	1	1	2	2	3	1	1	1	1	1	2	1	1	3	1	3	3	2	2	1	1	1	2	1	2	1	3	2	3	1	1
44000	-397.430184412490803	-404.285672363450203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662819335625842	0	2	4	6	11	9	11	12	13	15	12	14	15	15	17	17	16	15	16	17	17	16	18	18	16	18	19	19	19	17	19	19	19	20	17	19	19	21	18	18	18	19	22	19	20	22	21	21	23	21	22	21	21	23	24	22	23	25	27	29	28	31	32	33	32	35	35	37	37	39	36	38	42	42	0	1	2	2	6	0	6	7	11	11	6	5	11	12	25	11	13	11	14	14	14	14	14	25	12	7	8	17	19	14	10	20	20	14	14	25	16	26	17	17	17	17	33	17	28	10	33	15	37	42	45	23	44	37	47	34	28	57	56	56	59	60	60	62	60	62	62	66	67	68	65	71	0	70	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	3	2	1	1	2	2	1	3	1	1	1	2	1	1	2	1	1	2	1	2	1	3	2	1	1	2	1	2	2	1	2	1	2	5	1	1	1	1	1	2	2	1	1	1	2	1	1	2
44500	-420.340508553445716	-427.195996504405116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595278104910651	0	1	3	5	11	9	11	13	13	15	12	12	16	15	19	16	14	12	17	17	17	16	19	18	17	18	19	19	20	18	18	18	19	20	18	20	19	20	18	18	17	19	21	20	20	20	21	20	23	19	22	22	22	23	24	23	23	25	27	28	29	30	31	31	31	34	36	37	38	40	37	38	40	41	0	1	2	2	6	0	6	7	11	11	7	6	9	12	24	8	18	6	14	14	22	14	14	25	12	16	8	40	19	14	10	20	20	22	21	15	8	26	17	17	13	17	20	40	28	10	20	15	38	40	45	43	44	38	43	34	28	57	56	56	56	60	60	59	62	62	61	66	67	69	63	71	0	71	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	1	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	1	3	2	2	1	3	1	1	3
45000	-391.694858433489287	-398.550346384448687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733811826741914	0	1	4	5	11	10	11	13	13	14	12	14	13	15	17	16	15	15	17	17	17	16	18	18	18	19	20	18	20	19	18	19	20	19	17	20	18	21	18	18	17	19	21	20	20	21	21	22	22	20	22	23	22	23	24	23	23	26	27	27	30	31	30	33	32	34	35	35	37	40	38	39	41	42	0	1	2	2	6	0	6	7	5	11	6	11	11	12	12	7	13	13	14	14	14	14	14	15	15	16	16	17	19	23	10	20	20	22	14	25	16	26	17	17	17	17	20	42	40	31	20	36	38	42	45	14	44	37	33	33	28	57	56	56	56	63	59	62	61	61	62	62	60	67	65	67	0	70	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	3	2	2	2	1	2	2	2	2	2	1	1	1	1	2	2	2	3	3	2	1	1	1
45500	-400.407605420560628	-407.263093371520029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772289075359337	-1	1	3	6	11	9	11	13	14	14	11	13	14	15	19	15	16	16	17	17	17	17	16	18	17	17	19	18	19	18	18	18	21	20	19	20	18	20	18	19	20	20	21	18	21	21	22	21	22	19	20	22	21	23	24	24	23	25	27	29	29	30	32	32	32	33	35	36	37	38	37	39	40	42	0	1	2	2	6	0	6	7	5	11	6	11	5	12	16	8	13	13	23	23	14	23	14	25	16	8	16	17	19	23	16	20	20	22	21	25	26	26	17	28	28	28	20	17	51	31	20	15	38	39	28	34	44	37	43	22	28	57	56	56	59	59	62	62	62	60	62	66	63	67	65	71	0	73	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	2	2	3	2	1	2	2	1	2	1	2	1	2	2	2	2	2	2	1	1	1
46000	-417.627800049742518	-424.483288000701918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672300793251321	0	1	3	6	11	10	11	13	14	14	12	14	14	15	17	15	15	16	16	17	17	17	18	16	18	17	19	18	18	19	18	18	21	18	19	20	19	21	18	18	18	16	21	19	21	21	21	19	22	20	20	23	21	23	25	22	23	26	27	30	30	29	31	32	31	33	35	35	36	39	35	40	42	43	0	1	2	1	6	0	6	7	5	5	6	5	8	12	24	7	11	13	12	14	14	14	14	12	12	16	26	42	19	23	16	20	20	22	14	25	16	37	17	17	17	17	20	17	51	31	20	24	37	42	28	34	44	37	47	47	50	57	56	59	59	59	62	61	59	62	62	63	67	69	66	71	0	73	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	2	1	1	3	2	1	2	1	3	2	2	2	1	1	3	2	1	2	1	1	1	2	3	2	2	1	2	1	3	1	1
46500	-432.408702787134587	-439.264190738093987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607585359210960	0	2	4	5	12	10	11	12	14	12	12	14	15	15	18	16	15	14	17	16	17	17	18	17	16	17	20	19	20	17	16	17	20	20	19	20	18	20	18	17	19	17	21	18	21	21	21	22	23	21	21	23	21	24	22	24	24	25	27	28	28	30	32	33	31	34	34	37	38	39	38	39	42	43	0	1	2	2	6	0	6	7	5	6	6	11	5	12	25	9	18	11	14	14	14	14	21	12	12	7	16	17	23	14	10	20	20	22	30	25	26	26	17	17	39	17	32	17	28	31	20	25	38	42	28	21	44	16	14	34	28	57	56	56	56	59	61	62	61	63	62	65	66	68	65	67	0	73	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	2	1	1	3	1	2	2	1	1	1	2	1	1	2	3	2	2	2	1	2	2	4	3	2	2	1	2	2	2	1	2	1	2	1	3	3	2	2	3	2	1	1
