step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
75000	-592.528406261783971	-599.383894212743371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665069418595786	-1	2	2	2	4	4	3	5	4	5	5	7	4	6	6	6	5	7	5	8	8	10	7	8	9	8	8	10	9	10	8	11	11	12	10	10	12	11	11	12	13	12	13	14	11	12	14	13	12	13	13	15	16	14	14	15	12	14	14	16	15	15	14	18	15	17	16	19	17	17	16	17	17	19	17	19	19	20	19	20	21	21	19	18	22	18	22	23	21	25	22	25	27	26	26	29	28	28	29	30	32	30	31	29	29	31	32	33	37	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	5	13	17	12	16	19	16	15	18	19	20	21	26	16	18	12	25	19	11	33	36	18	32	30	31	21	33	25	36	49	28	35	39	45	29	54	41	33	34	45	46	49	49	34	42	34	52	39	45	43	34	59	63	65	57	36	66	71	46	64	84	59	84	74	74	52	67	80	33	74	76	83	67	77	85	77	88	85	98	94	94	98	98	96	96	99	98	94	98	99	107	106	108	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	3	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	4	1	2	1	2	3	1	1	3	1	1	2	1	1	2	2	1	1	3	2	2	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2
75500	-589.130867318088235	-595.986355269047635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674627469548665	0	2	1	2	3	5	3	5	4	6	4	6	3	7	7	6	5	7	5	8	8	10	6	9	9	8	6	9	9	11	9	8	10	11	11	10	13	11	11	11	11	12	13	11	11	12	15	13	13	15	13	15	15	13	14	14	14	14	15	14	15	15	14	18	15	17	16	20	17	17	16	16	18	18	17	19	18	20	20	20	21	20	20	19	22	21	21	23	22	23	22	24	27	25	25	28	29	27	29	30	31	29	31	29	31	31	34	33	36	36	0	1	1	1	3	3	4	3	3	7	4	7	4	10	6	9	13	6	13	17	11	32	19	32	18	6	19	20	21	25	32	16	21	18	19	29	33	29	26	32	6	31	33	21	6	36	35	20	27	51	39	36	25	30	43	51	34	46	49	35	41	42	39	46	54	61	52	56	47	63	65	57	36	72	71	73	67	67	69	67	74	66	64	52	84	84	74	84	83	86	86	85	85	88	85	98	94	94	98	104	96	98	98	96	97	96	99	99	106	108	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	1	1	2	2	3	1	2	2	2	1	2	2	4	1	1	2	2	1	1	1	2	1	1	2	2	2	2	3	1	1	1	3	1	2	1	1	5	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	3	1	1	1	3	2	2	2
76000	-611.607944576425894	-618.463432527385294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687376666259193	1	2	2	3	4	5	2	4	5	5	3	6	4	6	7	7	5	7	7	7	10	9	8	9	9	6	9	9	8	10	10	10	12	11	10	12	12	11	11	12	11	12	11	14	12	11	13	14	12	12	13	15	15	14	14	15	14	15	14	16	16	16	15	16	16	17	17	18	17	14	17	18	18	18	18	19	19	17	20	20	20	20	20	20	23	19	22	23	23	24	22	22	26	25	25	29	28	28	30	29	31	29	31	29	31	31	34	34	35	36	0	1	1	1	3	3	1	3	3	7	7	7	7	10	26	6	13	3	13	17	29	16	19	16	3	6	19	20	11	9	22	22	21	25	27	38	29	29	6	32	25	31	29	37	6	29	35	28	27	18	50	36	39	30	43	34	45	46	49	49	56	42	50	36	54	50	36	56	59	45	65	57	52	66	71	21	78	55	69	78	72	57	73	78	92	78	74	76	73	80	86	77	85	76	92	98	94	94	94	98	96	98	99	98	97	102	103	99	106	108	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	3	1	3	1	2	2	1	3	1	2	1	2	2	2	1	2	1	2	1	2	1	2	2	2	3	1	2	2	1	2	2	1	1	6	2	1	2	2	1	2	2	2	1	1	2	1	2	2	2	1	2	3	2	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1
76500	-618.807529592687501	-625.663017543646902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565262590885472	0	2	2	1	3	4	3	4	5	4	4	6	4	6	6	6	5	7	6	7	8	9	7	9	9	8	8	10	10	10	10	9	12	12	10	11	13	12	12	11	13	11	12	14	11	13	14	12	10	15	13	14	15	13	13	15	15	13	15	13	16	14	14	16	15	15	16	19	18	18	16	18	18	18	17	19	20	21	21	18	19	20	20	20	23	20	22	23	21	24	22	22	26	25	27	29	27	26	29	30	32	30	30	28	32	31	34	34	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	17	11	16	19	16	6	18	19	20	21	15	16	16	29	18	27	29	33	29	25	22	26	22	21	38	25	29	60	20	27	41	45	36	54	18	21	51	45	36	60	49	57	42	30	52	51	54	52	34	59	63	65	66	52	66	71	46	52	67	49	67	74	72	73	67	92	76	82	43	83	76	80	84	92	83	85	98	88	88	97	96	96	98	99	94	96	96	103	102	106	99	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	2	2	1	2	2	1	1	1	1	1	3	1	2	1	1	3	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	3	1	2	1	2	2	2	1	4	2	2	6	2	1	1	2	2	1	1	1	4	1	2	3	1	2	2	2	2	3	1	1	1	2	2	1	2	1	2	2	1	2	2
77000	-578.416466009639180	-585.271953960598580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623265878291857	1	2	3	3	4	5	2	5	4	4	5	5	3	6	6	6	6	7	6	8	8	8	7	10	9	9	9	9	9	10	10	10	11	11	7	11	12	11	12	12	13	12	12	13	11	13	15	11	12	14	12	13	15	15	14	14	14	14	15	15	16	15	15	18	14	18	15	20	17	17	16	17	18	16	18	19	19	20	20	17	21	19	20	20	23	20	21	23	22	23	22	24	25	25	25	28	28	27	29	31	30	29	30	29	31	31	34	34	35	35	0	1	1	1	3	3	1	3	3	7	7	7	7	10	6	9	12	6	13	17	11	16	19	16	6	18	35	20	11	3	22	22	29	25	19	29	29	29	30	22	34	31	33	36	25	29	19	28	27	45	45	36	18	57	29	25	51	46	49	49	50	31	25	36	25	45	29	66	59	63	65	74	46	57	71	52	80	67	69	67	74	72	73	67	86	64	72	84	76	86	78	85	92	88	85	98	94	94	98	96	98	98	99	98	97	98	99	99	106	108	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	5	1	1	2	1	1	3	1	2	2	2	1	1	2	2	2	2	3	2	3	2	1	1	1	1	1	2	1	1	2	1	2	2	1	3	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1
77500	-588.797599115142816	-595.653087066102216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617053354844927	0	2	2	2	3	5	3	6	4	5	5	7	4	6	7	6	6	7	6	8	9	8	7	10	8	9	8	10	7	9	10	10	12	12	9	11	13	12	12	12	13	12	12	14	11	12	14	13	12	15	13	13	14	13	14	15	13	14	14	16	15	16	14	17	16	15	15	18	16	16	14	18	19	18	17	18	19	20	20	18	20	21	21	17	23	20	23	24	23	24	22	24	26	25	27	28	29	28	31	30	30	29	30	29	28	29	34	35	36	37	0	1	1	1	3	3	4	6	3	7	7	4	7	10	6	9	13	6	13	17	29	16	19	16	6	6	19	20	11	6	22	22	21	45	27	29	33	21	30	22	30	31	21	21	25	36	27	28	35	51	25	46	26	30	36	57	45	46	49	59	51	42	45	52	71	57	36	53	49	63	41	66	64	66	71	52	84	84	69	84	74	74	76	67	77	80	72	83	83	91	80	91	85	88	93	94	98	94	103	98	98	105	105	94	94	88	99	103	108	108	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	2	1	2	2	2	2	1	2	2	2	1	3	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	1	2	2	1	1	2	2	1	2	1	2	2	1	1	3	2	2	1	1	2	1	2	1	1	1	1	1	3	3	3	2	2	1	2
78000	-598.403270623638718	-605.258758574598119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669825054094645	0	2	2	2	4	4	3	6	5	6	4	6	4	7	7	6	5	5	6	7	9	9	8	9	10	8	8	8	9	11	10	10	11	11	9	11	12	11	11	12	13	11	13	12	11	12	13	13	12	14	13	14	14	14	14	15	13	13	15	15	15	14	14	18	16	17	16	19	16	16	16	16	19	19	17	19	19	21	21	18	20	21	20	20	23	20	23	23	23	24	23	22	26	25	26	29	28	29	31	31	31	27	29	30	31	31	33	35	36	36	0	1	1	1	3	3	4	5	3	7	7	7	7	10	6	9	13	6	4	17	12	16	19	16	26	18	19	20	11	18	22	16	21	25	27	29	29	29	25	31	34	22	33	38	25	38	19	28	27	45	30	33	41	18	47	57	45	37	49	47	30	42	57	46	53	72	36	25	49	63	30	57	64	66	71	52	80	67	69	52	72	72	64	76	92	80	74	83	83	92	86	80	92	88	77	102	94	94	103	104	96	94	102	96	97	96	103	107	106	107	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	3	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	4	3	2	1	1	2	1	5	1	1	1	1	2	1	1	2	1	3	1	1	3	4	2	1	2	2	1	1	1	3	1	2	3	2	3	4	2	1	1	1	2	2	2	1	2	2	2	1	3	2	1	2	2	1	1	1	1	1	2	1	2	1	2	2
78500	-643.652364187849457	-650.507852138808857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650012354551244	0	2	2	3	3	4	4	4	5	5	5	7	4	7	7	6	5	6	6	7	9	7	8	9	8	8	8	9	9	10	9	11	11	12	11	11	13	12	12	13	10	12	12	14	11	12	14	13	12	15	13	14	15	14	14	15	15	14	14	14	16	14	14	19	16	17	16	19	18	15	15	18	18	18	17	19	19	21	20	17	21	20	21	20	23	20	21	23	23	24	23	21	27	25	26	27	28	28	30	29	31	29	29	29	30	30	35	33	36	36	0	1	1	1	3	3	4	3	3	7	7	13	4	10	6	9	7	6	7	17	7	16	19	16	18	6	19	20	13	25	22	22	11	45	23	7	29	29	9	22	29	31	21	36	30	33	35	28	35	51	45	46	41	30	36	51	54	36	49	35	51	40	45	52	53	57	33	54	59	30	39	66	80	57	53	52	67	84	60	58	82	74	36	76	77	67	74	64	83	78	86	67	92	64	90	88	94	94	103	96	98	94	97	94	102	98	99	103	98	108	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	3	2	1	2	3	1	2	2	2	2	3	3	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	2	2	1	1	3	2	3	2	2	1	1	1	1	2	2	1	4	2	1	1	4	1	2	2	2	2	1	1	2	2	2	3	1	2	1	2	1	1	2	2	1	2	1	1	2	2	4	3
79000	-627.772746435537783	-634.628234386497184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569192422247130	1	2	2	2	4	4	3	6	4	5	5	5	4	7	6	6	6	6	6	7	9	9	7	9	7	9	8	10	10	10	10	10	10	11	10	11	11	11	11	11	10	12	13	12	11	13	13	12	12	15	14	15	13	14	14	13	14	15	15	15	15	16	14	18	14	17	17	19	18	18	15	18	19	18	17	20	19	21	21	19	20	18	20	20	22	21	22	23	21	23	22	23	26	26	25	28	29	28	31	30	31	29	30	29	31	31	34	34	36	36	0	1	1	1	7	3	4	3	3	7	7	13	7	10	6	9	12	6	13	17	12	16	19	16	6	18	19	20	21	18	16	16	11	25	19	21	21	11	26	22	18	31	37	29	25	36	35	20	35	30	45	36	34	30	21	45	41	46	49	49	34	42	26	36	34	57	43	54	59	54	53	66	52	61	65	36	67	67	69	21	74	57	52	64	80	80	72	76	64	78	67	52	85	88	85	94	96	94	98	98	94	96	98	98	98	96	103	99	100	107	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	2	3	2	2	1	1	3	2	1	3	1	1	1	1	1	2	2	1	3	1	2	1	2	3	1	2	1	1	2	2	1	3	3	2	1	2	4	2	2	1	1	1	1	2	4	1	2	2	4	1	2	3	1	1	1	2	1	1	1	2	4	2	2	2	1	1	2	2	1	3	1	1	1	1	2	2	2	3	1
79500	-592.822670343169079	-599.678158294128480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713532486074887	1	2	2	2	4	4	3	6	4	5	4	6	4	7	6	6	6	6	5	8	7	9	7	10	9	7	7	10	9	10	10	8	11	12	11	11	13	11	11	12	13	12	13	13	11	12	14	13	13	14	13	14	15	13	14	14	13	13	15	15	14	16	13	16	15	17	16	19	17	16	16	17	17	19	17	19	17	20	19	19	20	17	20	20	22	19	23	22	22	25	23	24	25	24	26	26	28	28	30	31	32	30	30	30	31	32	34	34	37	35	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	17	12	32	19	16	18	6	19	20	21	26	32	16	29	45	27	29	33	29	18	22	15	31	38	33	25	36	27	28	35	25	45	36	34	26	36	57	25	46	27	27	54	42	45	36	41	57	52	41	59	50	54	41	29	82	71	73	52	67	69	67	74	53	76	67	84	67	57	83	83	84	86	85	85	88	85	94	94	96	96	104	97	96	98	96	97	97	99	103	100	107	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	3	1	1	1	2	1	3	1	1	2	1	2	2	2	1	1	2	1	3	5	1	2	2	2	1	2	1	3	1	1	2	2	3	1	1	1	2	2	2	2	1	1	1	2	1	1	4	1	1	2	2	1	2	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	1
80000	-611.670318172098064	-618.525806123057464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567316818884135	0	2	2	2	3	4	3	5	5	5	4	5	4	6	7	7	6	6	6	7	9	9	8	9	9	8	9	10	9	10	9	11	11	12	10	11	11	12	10	13	12	11	13	13	11	12	13	11	12	14	13	14	15	15	15	15	14	14	15	15	15	16	15	19	16	16	15	17	18	16	15	18	18	18	17	18	20	20	21	19	21	20	19	21	22	21	22	22	21	25	22	25	26	25	27	27	28	28	29	30	32	29	31	30	32	31	34	35	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	17	12	16	19	16	18	18	19	20	11	6	9	22	11	18	27	29	29	21	25	32	6	31	36	46	18	29	27	28	35	34	30	36	45	34	33	45	34	46	49	49	51	42	41	67	41	57	29	30	59	41	41	66	52	66	71	67	76	36	69	67	74	74	73	55	77	77	74	83	83	91	86	85	85	88	85	94	96	96	96	98	98	96	99	98	98	104	99	103	101	108	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	3	2	2	1	3	4	1	1	2	1	1	2	3	1	1	1	1	2	3	1	1	1	1	2	2	1	3	3	1	2	2	2	1	3	2	3	3	1	3	2	2	2	1	1	2	1	1	2	1	3	2	2	2	1	1	4	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	1
80500	-593.821519854892358	-600.677007805851758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710637692407475	0	1	2	2	4	4	3	6	5	5	4	6	4	7	7	7	5	7	6	7	9	10	8	9	10	9	8	10	8	10	10	8	11	11	11	12	12	11	11	13	12	13	12	14	11	13	14	13	12	13	12	15	15	15	14	15	14	14	14	15	14	16	14	18	17	15	17	18	18	17	16	17	19	18	18	19	19	20	18	18	19	21	21	20	22	21	22	23	22	23	23	25	26	25	24	27	28	29	30	30	32	29	31	29	31	31	34	34	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	17	12	32	19	16	18	9	19	20	12	6	32	9	29	18	27	29	21	29	26	22	25	31	21	33	18	43	19	28	27	25	26	46	25	41	36	57	51	36	49	49	51	42	30	52	54	26	36	30	59	56	53	57	33	72	71	52	67	80	60	67	72	74	29	80	67	64	74	83	76	78	86	85	95	83	85	94	96	96	94	94	99	96	99	96	98	102	103	103	106	107	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	3	1	1	2	2	2	2	1	2	1	2	1	1	2	2	2	1	3	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	1	3	2	3	3	1	1	2	4	1	1	2	1	1	2	1	1	2	4	1	3	2	2	2	1	2	1	2	1	2	1	1	1	2	3	2	1	1	1	1	1	1	2	2	2	1
81000	-575.392923421514070	-582.248411372473470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736621398858903	0	2	2	2	4	4	3	4	4	5	4	5	4	7	6	6	5	6	6	7	8	10	8	10	10	9	8	10	9	9	9	8	11	12	10	11	12	11	11	9	11	12	13	13	11	12	14	13	13	15	13	14	15	13	14	14	15	14	16	15	16	14	15	18	15	17	16	20	17	18	16	16	19	19	18	20	19	20	20	19	20	21	19	18	22	20	23	22	21	24	22	25	26	25	26	27	28	28	29	30	31	29	31	30	31	32	34	33	36	35	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	17	7	32	19	16	18	18	19	20	21	18	32	16	29	45	27	29	21	29	18	32	15	31	33	29	30	21	35	28	27	56	45	36	25	25	46	45	26	46	49	49	51	42	51	52	54	72	52	53	60	61	53	57	64	72	71	46	84	67	69	67	74	57	64	67	77	67	74	83	76	86	80	85	85	83	85	94	94	96	96	102	102	98	97	97	97	98	99	99	106	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1	3	2	1	2	1	2	2	1	3	1	2	2	1	1	1	2	4	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	2	1	3	1	1	1	2	2	2	1	2	1	2	3	2	2	1	2	1	1	1	1	1	3	1	1	2	2	2	2	1
81500	-586.067497912959197	-592.922985863918598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756418988721636	0	3	2	2	3	4	3	6	5	5	4	5	5	6	6	7	6	7	6	7	9	9	8	9	8	8	8	8	10	11	9	10	12	11	11	12	12	11	12	11	12	13	11	13	12	12	15	13	12	13	13	15	15	14	14	14	15	14	16	15	13	15	14	18	16	18	15	20	18	18	17	17	18	18	18	18	18	21	20	19	19	21	20	21	22	20	22	23	22	25	22	23	26	26	27	27	28	28	30	30	32	30	29	30	31	29	33	34	36	37	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	17	11	16	19	16	6	18	19	20	21	18	16	22	11	25	27	29	29	21	26	22	25	31	21	33	34	29	23	28	23	45	45	55	45	41	43	45	61	36	60	27	18	42	50	36	53	72	46	54	47	45	53	57	52	72	71	52	67	80	59	76	66	56	64	80	78	64	57	76	83	64	86	85	85	88	85	88	94	96	103	97	96	98	98	98	97	96	99	107	105	108	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	3	1	2	2	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	1	1	3	2	1	1	2	1	1	2	2	2	3	1	1	2	1	1	2	2	1	3	1	1	4	1	1	1	1	4	2	1	4	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2
82000	-649.267559807932912	-656.123047758892312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642904269043955	0	1	2	1	4	3	3	5	5	5	5	7	4	6	7	6	6	6	6	7	9	9	7	9	10	8	9	9	8	9	10	10	11	12	8	11	12	12	12	11	13	12	12	13	11	13	13	13	13	14	14	14	15	13	15	13	15	13	15	16	16	15	15	18	17	17	16	18	17	17	15	18	19	18	17	18	19	19	20	20	20	20	20	21	22	20	21	23	23	24	22	24	26	25	26	28	27	29	31	31	31	30	30	29	30	32	34	34	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	13	13	29	16	19	9	6	6	12	20	12	6	16	16	12	6	19	11	29	33	26	22	45	31	21	21	25	33	19	20	27	45	45	37	41	25	43	26	34	29	47	59	51	32	54	38	18	61	46	34	47	63	41	57	64	57	30	43	67	67	69	67	66	74	78	67	80	67	53	83	64	78	78	85	80	88	84	94	94	96	103	98	98	96	96	96	98	102	103	103	100	103	1	1	1	1	2	1	1	2	2	1	2	3	1	1	2	1	1	2	1	1	1	1	1	2	2	3	2	1	1	3	2	2	3	5	1	3	2	1	1	1	1	1	1	3	1	2	2	2	2	2	2	1	1	1	1	2	1	2	1	1	1	3	1	2	6	1	2	3	2	1	1	3	1	2	3	3	1	2	1	2	2	1	1	2	2	2	4	1	2	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3
82500	-590.531520615727459	-597.387008566686859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642955471588039	0	2	2	2	4	5	3	4	4	5	5	6	5	6	6	6	6	7	6	7	9	8	7	9	9	8	8	10	9	11	10	9	12	11	10	11	13	11	10	13	13	12	13	14	11	13	12	14	11	13	12	13	15	13	15	14	14	14	15	15	16	14	14	18	17	17	17	19	17	17	14	16	19	17	16	19	20	21	20	19	21	20	20	20	22	20	22	23	21	24	23	24	26	26	26	27	27	29	30	30	31	30	29	29	31	31	33	35	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	3	13	12	11	16	19	16	6	6	19	20	12	18	32	22	21	15	27	29	38	21	18	30	18	31	38	33	18	21	35	20	35	45	30	36	34	39	21	45	41	33	49	49	51	42	50	38	75	72	33	53	59	63	25	57	46	72	71	55	76	80	69	64	82	74	76	67	67	80	45	89	84	80	67	85	85	76	92	94	94	96	103	104	98	96	96	96	97	96	99	107	106	107	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	3	1	1	1	2	2	1	3	1	1	1	2	2	2	4	1	1	1	1	2	1	3	2	1	1	2	2	1	1	1	3	1	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	4	1	1	2	3	1	2	3	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	1
