step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
37000	-407.538571290960590	-413.477768510045792	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676382683216388	1	2	4	4	5	6	6	8	6	7	7	8	7	8	8	9	8	9	8	10	11	10	11	12	11	11	10	12	13	12	11	13	14	11	14	14	14	14	15	16	17	18	18	19	19	21	21	23	21	22	23	26	26	27	27	29	28	29	30	29	32	32	34	31	33	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	4	9	13	12	6	17	14	8	17	20	18	18	14	21	21	23	18	34	23	14	29	26	20	32	33	35	31	37	32	40	40	38	41	38	43	40	43	50	51	53	48	55	53	57	54	55	57	48	59	57	61	60	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	2	3	2	4	1	2	2	2	1	1	2	1	1	1	1	1	2	4	2	1	1	4
37500	-413.373268823557680	-419.312466042642882	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.696569597193556	0	2	4	3	5	6	5	7	6	5	8	7	8	8	8	9	9	10	9	10	11	9	11	12	11	12	10	12	14	13	13	13	12	12	14	15	14	16	15	16	17	18	18	19	20	21	20	22	21	22	23	26	25	26	27	28	28	30	30	31	31	33	34	32	32	35	0	1	1	2	4	10	4	4	5	4	5	6	9	6	4	9	11	12	14	8	14	8	17	20	18	18	14	19	27	23	12	21	23	14	21	26	33	28	37	27	36	37	32	35	44	38	36	46	38	45	48	50	51	51	53	54	51	56	55	57	59	56	62	58	56	65	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	3	1	2	1	2	1	2	1	2	3	2	1	2	3	1	2	1	1	2	1	2	1	1	2	1	1	2	1	3	1	1	3	2
38000	-398.384435831575331	-404.323633050660533	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.792250747221482	0	2	4	4	5	6	5	7	8	5	8	8	6	8	8	10	8	9	10	10	11	10	9	12	10	11	12	13	11	12	13	13	13	12	14	15	14	15	13	14	17	17	17	19	20	20	21	22	21	21	22	26	25	27	26	28	29	30	31	30	31	33	33	31	31	35	0	1	1	2	4	10	4	4	13	4	8	6	5	6	4	9	13	8	14	11	14	15	17	20	18	18	14	27	14	23	26	29	23	14	27	31	30	32	23	27	36	33	38	40	35	43	41	46	46	44	43	50	51	53	51	54	56	56	57	54	57	64	59	58	57	61	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	3	2	2	3	1	1	1	2	2	1	2	3	1	1	1	1	2	1	2	1	1	1	3
38500	-381.635121475123412	-387.574318694208614	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.728858832891423	1	2	5	3	5	6	6	6	8	5	6	8	7	8	9	9	8	10	9	9	10	11	10	13	11	10	11	11	12	12	11	13	13	13	13	15	15	14	14	15	17	17	18	19	19	19	19	21	21	23	23	26	25	27	28	28	28	30	30	30	31	33	35	31	33	35	0	1	1	2	4	10	4	4	13	4	5	6	5	6	8	13	13	12	14	17	14	8	17	20	26	12	14	19	21	9	18	21	23	27	29	26	17	32	30	35	36	37	38	40	40	43	36	46	46	45	46	50	51	53	51	54	54	56	55	57	51	61	59	55	57	60	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	3	1	2	2	2	2
39000	-412.194068641308149	-418.133265860393351	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.677873928972771	0	3	3	4	5	5	6	7	8	7	7	8	7	8	9	10	8	11	10	10	11	10	10	12	11	10	11	12	14	13	13	13	13	13	13	14	14	15	15	15	17	17	18	19	19	22	20	22	21	21	23	27	25	27	28	28	28	30	30	31	31	32	34	30	33	32	0	1	1	2	4	4	4	7	13	6	5	6	5	10	8	9	13	26	14	17	6	8	17	20	12	10	19	19	14	23	25	14	23	27	21	21	33	32	37	35	36	33	38	40	35	38	41	43	38	40	49	50	51	48	53	51	54	54	55	57	57	58	61	56	61	56	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	3	2	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	3	2	2	3	2	1	3	1	1	2	4	1	2	1	3	2	1	2	2	1	2
39500	-432.676242946636762	-438.615440165721964	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.630558252388190	1	3	4	4	5	5	7	7	7	6	8	7	6	7	6	9	8	8	9	10	11	10	11	12	11	11	12	13	14	10	12	13	12	12	13	15	15	15	13	15	17	18	18	19	19	20	19	21	22	20	23	26	26	26	27	27	28	29	29	30	31	33	35	30	34	35	0	1	1	2	4	4	4	15	13	6	5	6	5	6	4	9	13	12	14	17	14	8	20	20	18	18	21	19	35	17	26	21	30	21	21	26	23	21	17	29	31	33	14	40	40	43	36	46	46	40	46	50	51	51	51	54	54	56	54	57	55	64	61	58	51	60	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	2	1	2	1	1	1	1	1	1	1	3	2	2	2	1	2	2	4	2	1	2	2	1	1	2	1	4	2	2	2	1	1	1	2	1	2	1	2	1	5	2
40000	-458.606085325611673	-464.545282544696875	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.700641300361076	0	2	3	3	5	5	6	7	6	7	6	7	7	8	10	10	8	10	8	9	11	10	10	12	9	10	10	11	14	13	11	14	12	12	14	15	14	16	15	16	17	16	17	19	20	21	21	23	21	22	19	27	25	27	26	29	28	30	31	30	31	33	33	32	32	34	0	1	1	2	4	4	6	6	5	6	5	7	9	6	7	9	13	7	6	17	14	8	6	20	12	6	19	14	14	9	18	27	17	27	21	31	33	19	37	32	36	37	38	35	40	38	36	51	38	40	43	45	48	53	49	54	55	57	57	53	57	60	65	58	53	60	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	3	1	2	3	1	2	3	3	1	3	1	1	2	2	1	3	1	1	1	1	1	2	2	2	3	3	2	2	1	4	2	1	2	1	1	1	2	2	2	2	1	1	3	2
40500	-475.190613359872032	-481.129810578957233	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.580794290059869	0	2	5	4	5	7	6	8	7	5	7	5	6	8	10	9	7	9	10	9	10	10	10	12	11	12	11	13	13	12	13	13	13	13	14	14	13	15	16	15	16	18	17	18	19	19	20	22	22	21	23	26	26	27	27	28	27	29	30	31	31	32	35	32	34	36	0	1	2	2	4	10	4	4	13	4	5	4	5	6	8	9	13	12	6	5	7	8	17	20	18	18	19	19	19	23	26	19	17	27	21	18	20	32	23	14	18	37	29	29	38	32	36	43	43	40	43	50	49	51	53	54	53	54	57	57	57	54	61	58	54	61	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	1	1	3	1	2	2	1	2	3	5	3	3	2	2	2	2	2	4	2	2	2	4	2	2	1	1	1	1	2	1	2	2	2	2	2	2
41000	-406.996023907844233	-412.935221126929434	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.713730305602577	0	2	4	3	4	7	6	7	6	5	6	8	7	9	7	8	8	9	10	10	11	10	10	12	11	11	11	13	13	12	13	13	12	12	14	14	13	15	14	15	16	15	19	19	20	21	20	21	22	22	23	25	26	28	27	28	27	30	31	30	31	32	33	31	33	36	0	1	1	2	4	10	4	4	5	4	5	8	9	6	4	9	13	12	14	16	14	8	17	20	18	18	14	19	14	23	18	21	23	27	21	26	23	32	37	29	31	33	38	35	40	32	41	43	43	40	48	45	43	55	48	57	51	54	60	54	57	64	55	58	54	63	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	2	2	2	1	1	1	1	1	2	2	2	3	3	1	2	4	1	4	3	1	2	1	1	1	1	1	2	1	2	1	2	2
41500	-421.638938992253486	-427.578136211338688	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.660875709275718	0	3	4	4	5	5	6	7	6	7	7	7	7	8	10	10	8	9	9	10	11	10	11	13	11	11	10	13	13	10	13	13	14	13	13	15	13	16	14	16	17	17	18	19	20	21	21	21	21	21	23	25	25	27	27	28	28	30	29	30	29	33	34	32	32	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	7	9	13	12	6	17	14	8	30	20	18	18	14	19	27	13	26	19	23	19	21	31	23	32	30	34	36	37	32	29	44	43	36	38	38	40	43	45	49	51	53	54	54	56	57	53	57	64	56	58	59	61	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	2	1	1	2	2	2	1	2	2	2	1	1	4	2	2	3	2	3	2	1	1	1	1	1	1	2	1	1	2	1	2	4
42000	-425.405032110535444	-431.344229329620646	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.654184855211719	1	2	4	3	5	6	6	7	6	5	5	7	8	8	8	9	8	9	9	9	11	9	11	12	11	10	11	13	12	12	12	12	13	13	13	15	14	14	15	16	17	18	19	17	21	22	20	22	20	20	23	24	25	27	28	28	28	30	31	31	32	32	35	31	32	34	0	1	1	2	4	10	4	4	11	4	4	5	9	6	4	9	9	6	12	17	14	8	16	20	18	18	14	21	14	23	26	27	17	27	21	31	30	21	23	35	36	39	32	29	50	38	36	49	43	40	48	50	51	46	53	54	46	56	57	55	56	57	57	54	59	61	1	1	1	1	2	1	2	2	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	4	2	1	4	2	1	1	2	1	2	1	3	2	1	4	1	2	2	2	3	3	2	1	1
42500	-414.995125241905157	-420.934322460990359	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.701281982120693	0	4	4	3	4	6	6	7	7	7	7	7	5	8	9	9	8	9	9	9	12	10	10	12	10	11	11	12	14	11	12	14	14	13	13	14	13	15	16	14	16	17	18	19	20	21	19	23	21	22	22	23	26	28	27	29	28	30	31	30	32	31	34	29	33	35	0	1	1	1	4	4	4	4	13	6	7	6	4	6	8	9	13	12	6	17	14	8	17	20	7	18	19	19	35	23	26	34	30	14	21	31	30	32	33	35	36	37	38	29	29	43	36	43	43	45	43	44	51	55	51	54	53	56	57	54	60	64	61	57	61	60	1	2	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	4	2	2	2	1	2	2	2	3	1	1	1	2	1	2	1	1	2	1	1	1	2
43000	-405.963469349673517	-411.902666568758718	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.590357746800364	1	2	5	3	4	7	6	8	7	6	6	8	6	8	8	9	7	10	10	10	12	11	11	12	11	11	11	12	14	13	12	13	13	12	13	14	15	15	15	16	16	17	18	20	19	20	20	22	21	22	20	26	25	27	28	28	27	30	31	30	31	32	33	31	33	36	0	1	1	2	4	10	4	10	13	4	5	10	5	6	4	9	13	10	14	17	6	15	17	20	18	18	14	19	21	13	26	27	23	27	14	31	23	32	23	29	36	30	38	40	40	43	36	51	43	45	43	50	46	51	46	53	51	57	55	55	51	58	55	57	59	60	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	3	2	2	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	3	1	2	1	1	2	3	2	4	2	4	2	2	1	5	1	2	2	1	4
43500	-375.889894427101353	-381.829091646186555	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718184496607918	1	3	5	4	5	6	6	7	6	7	8	7	7	7	8	9	8	9	9	10	10	10	10	13	11	12	10	12	13	12	10	13	14	13	11	15	14	16	15	15	17	17	18	20	21	22	20	21	21	23	23	26	25	27	28	29	27	30	30	31	31	32	33	31	32	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	8	9	13	12	14	17	14	15	17	20	18	31	14	19	21	23	18	21	30	27	14	31	30	32	23	35	36	37	38	40	44	43	41	43	43	45	48	45	48	53	53	54	53	55	57	59	55	64	61	58	59	59	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	3	2	1	2	2	1	1	2	1	2	1	1	1	2	2
44000	-415.610278955956403	-421.549476175041605	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717929421159402	1	2	3	4	3	6	5	8	6	7	7	5	7	9	8	9	8	9	8	9	11	10	10	12	11	10	10	12	14	12	13	13	13	12	13	15	14	15	15	15	17	16	18	18	20	18	21	22	21	23	21	25	24	27	26	28	28	29	30	31	32	31	34	31	31	35	0	1	1	5	2	12	4	4	5	6	9	4	5	19	4	9	9	12	6	17	14	15	13	23	18	12	14	19	14	20	26	19	23	27	21	31	33	14	30	35	36	33	28	40	40	32	41	43	43	45	43	50	51	53	53	53	54	56	56	57	57	58	59	56	57	60	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	3	2	1	1	1	1	3	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	2
44500	-416.927731169366496	-422.866928388451697	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.614509516883359	0	2	4	4	5	5	6	7	8	6	8	8	6	9	9	10	8	9	9	10	11	11	10	12	10	11	12	12	13	12	12	14	13	12	13	14	15	15	15	15	16	18	18	19	20	22	20	20	22	22	22	26	25	27	27	29	28	29	30	31	32	32	35	32	34	36	0	1	2	2	4	4	4	4	13	6	4	10	5	6	8	9	13	6	6	17	18	15	11	20	18	18	6	14	14	23	26	21	23	14	19	27	33	19	30	29	31	30	38	29	29	48	36	43	43	45	43	45	46	51	49	54	53	57	54	55	55	58	65	56	60	61	1	2	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	4	2	2	2	1	2	1	1	2	1	1	3	1	1	4	3	2	3	3	1	3	1	2	1	2	2	1	2	2	1	2	1	2	3	2	1	1	2	1	2
45000	-446.158594478501186	-452.097791697586388	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.462218203949182	0	1	3	3	4	5	6	7	8	6	7	8	6	9	8	9	8	11	9	9	10	8	10	12	10	11	11	11	13	13	12	13	12	12	14	15	15	16	15	14	16	17	18	19	21	20	21	23	21	20	22	26	25	28	27	27	29	31	30	30	30	33	35	31	33	33	0	1	1	2	4	4	4	4	13	6	5	6	5	6	8	9	13	12	6	17	12	4	17	20	12	12	19	19	21	17	26	34	17	21	14	31	30	14	33	34	36	37	32	35	29	38	36	38	43	44	38	50	51	49	48	53	53	55	54	55	46	64	59	61	53	57	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	1	1	2	2	5	3	3	3	3	1	3	3	2	3	2	1	2	2	1	1	4	2	3	1	3	2
45500	-437.638997155612117	-443.578194374697318	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.476900611291590	0	2	5	4	5	5	6	8	7	6	6	7	8	8	9	10	9	10	9	10	10	11	11	12	10	12	12	12	12	13	12	14	13	12	13	15	15	15	14	15	16	17	17	20	21	21	19	23	19	21	23	25	24	28	25	28	28	30	29	31	30	33	34	30	33	36	0	1	2	2	4	4	4	4	5	6	5	6	5	6	8	9	9	12	14	17	14	15	17	20	4	18	21	14	14	23	18	28	13	14	19	26	23	32	30	29	36	37	38	40	29	43	41	46	43	40	43	50	43	55	48	55	53	57	54	57	55	64	59	56	60	60	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	4	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	4	1	1	1	2	3	4	3	3	1	1	2	2	1	1	2	2	2	2	1	1	3
46000	-436.857589043149687	-442.796786262234889	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.581486885294920	0	1	3	4	5	6	6	8	8	7	6	7	7	8	8	9	9	10	9	10	12	10	10	13	11	9	11	11	13	12	12	13	13	13	13	14	14	15	15	15	18	18	19	19	21	22	20	21	22	22	22	25	25	27	25	29	28	30	30	30	31	32	33	31	33	35	0	1	1	2	4	4	4	7	5	6	5	6	7	6	7	9	5	26	14	13	14	15	13	20	26	12	14	19	21	9	18	27	30	21	21	31	23	27	23	21	36	23	32	40	44	38	41	38	38	40	38	50	48	53	49	54	46	56	57	43	56	57	61	55	51	61	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	2	2	2	3	4	2	1	3	1	3	4	3	3	2	3	1	1	1	3	1	1	5	1	2	1	3	5	2
46500	-466.743432079260856	-472.682629298346058	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.593115500956693	0	2	5	3	4	5	7	6	7	6	6	8	7	8	9	8	9	10	10	9	11	10	10	11	11	11	11	13	14	11	11	14	13	11	13	14	15	15	14	16	17	17	17	20	21	22	19	22	22	23	23	26	24	27	28	27	29	30	30	29	31	32	34	32	31	35	0	1	1	2	4	4	4	4	5	6	5	7	5	6	7	13	13	12	14	13	19	8	13	17	18	12	14	19	35	23	15	21	23	14	18	26	33	32	33	35	36	33	38	40	29	38	36	32	43	44	48	50	49	51	48	46	49	55	57	56	55	56	54	56	57	56	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	3	2	1	2	3	3	3	3	3	1	1	2	1	2	3	2	3	1	1	2	2	2	2	2	2	4
47000	-466.587997689095744	-472.527194908180945	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.548245666534779	0	2	4	4	5	6	5	7	8	7	7	8	6	8	9	9	8	10	10	9	10	9	11	13	10	10	12	11	12	12	12	12	13	12	14	15	15	14	15	15	18	16	17	18	19	21	21	21	19	22	22	27	25	27	28	29	28	30	29	30	31	32	34	30	33	34	0	1	2	2	4	4	4	4	13	6	5	6	5	6	4	9	13	12	14	17	14	8	17	20	12	15	19	14	21	17	18	14	17	14	29	26	30	32	33	29	36	33	21	29	44	38	31	49	43	35	38	45	46	48	49	53	43	54	51	59	56	64	51	54	61	60	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	3	3	2	3	2	1	1	2	1	2	3	2	1	4	6	2	1	3	3	5	3	3	5	2	5	2	3	1	1	2	4	1	1	2
47500	-415.383305683970548	-421.322502903055749	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.645003288218483	1	3	4	4	5	5	7	7	7	7	8	8	8	8	9	9	9	9	9	10	10	10	10	11	11	11	12	11	14	12	12	13	13	11	14	14	14	16	15	15	16	17	18	18	20	21	20	21	21	22	22	27	23	28	27	27	28	30	30	30	31	32	34	30	34	35	0	1	1	2	4	4	4	4	5	6	5	10	9	6	8	9	13	12	14	17	10	8	17	20	18	18	19	19	34	23	26	14	23	14	21	31	23	27	37	32	36	30	38	35	44	38	31	38	43	45	43	50	46	53	46	53	53	56	54	57	53	53	62	54	60	60	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	1	2	2	1	2	2	1	2	1	2	1	2	1	2	4	2	1	1	3	4	1	2	3	2	2	1	1	1	3	4	1	1	2	2
48000	-432.786106338835850	-438.725303557921052	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.620321479626342	0	3	4	4	5	5	7	7	6	6	7	7	7	8	8	8	9	10	10	9	10	10	11	12	11	12	11	12	14	12	13	14	13	13	14	13	14	15	15	16	16	17	18	17	20	21	17	23	21	22	23	23	25	26	26	28	28	31	30	29	31	32	34	31	33	35	0	1	2	2	4	4	4	4	5	6	5	6	9	6	4	9	13	12	14	11	14	8	17	20	18	18	21	14	14	23	26	21	23	27	28	26	30	21	33	14	31	37	21	29	29	40	36	49	38	44	49	29	46	53	51	54	55	53	57	57	55	64	61	56	58	61	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	4	2	2	3	3	5	2	2	1	2	2	1	2	3	1	1	1	1	2	1	1	3	1	2	1	1	3
48500	-425.473963523863233	-431.413160742948435	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667120458059009	1	3	5	3	5	5	6	7	7	6	7	7	6	9	9	8	8	9	9	10	12	11	10	13	9	10	12	11	13	11	12	13	14	11	14	14	14	14	16	16	17	17	18	19	20	21	20	21	22	23	23	25	25	27	27	28	27	30	31	29	32	33	34	31	32	35	0	1	2	1	4	4	4	4	13	6	5	10	5	6	7	9	13	12	12	17	14	15	17	20	7	18	34	19	21	17	26	19	23	14	29	31	23	21	37	35	36	33	38	29	14	43	41	43	43	45	43	50	49	51	49	53	51	56	55	56	57	64	60	56	56	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	2	1	2	3	6	2	2	2	2	1	2	1	2	1	2	2	2	1	2	1	2	1	3	2	2	2
49000	-397.850889962777046	-403.790087181862248	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.680050933434479	0	3	3	4	5	6	6	7	7	7	7	8	8	8	9	9	9	10	10	10	11	11	10	13	11	12	11	12	14	13	11	13	13	12	13	14	14	15	15	16	17	17	17	19	20	21	20	22	20	22	21	27	26	26	27	28	28	29	30	30	31	33	35	31	34	36	0	1	1	2	4	4	4	4	5	6	5	6	9	6	11	9	13	12	14	17	19	8	17	20	18	12	14	19	19	23	12	14	23	27	21	31	23	21	30	35	36	30	29	40	40	49	36	46	43	45	43	50	48	51	54	54	53	53	57	56	57	64	61	58	60	65	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	2	1	1	2	3	2	1	2	1	2	2	2	2	1	3	1	1	1	2	2	2	3	1	1	1	1	1	1	2	2	2	2	1	1
49500	-400.811969365558184	-406.751166584643386	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.584324789096765	1	3	5	4	5	5	6	8	7	6	8	8	7	8	10	9	9	9	9	9	11	11	10	12	11	11	11	12	14	11	12	13	14	11	13	14	14	15	14	15	17	16	16	19	21	21	20	22	21	23	23	25	26	27	28	28	28	30	29	30	32	33	34	31	33	35	0	1	1	2	4	4	5	4	5	6	7	6	5	6	8	13	9	12	14	13	19	8	13	20	18	12	19	19	27	20	26	21	30	6	34	31	23	32	30	34	36	39	14	29	44	38	41	46	43	45	46	50	51	53	54	54	54	56	57	57	57	64	59	58	60	65	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	3	1	1	2	2	2	2	2	1	4	3	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1
50000	-411.047422726613831	-416.986619945699033	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.776776006804020	1	2	5	3	4	5	6	7	5	7	7	7	8	9	8	10	8	10	10	10	10	10	10	12	11	11	12	13	14	12	13	13	12	12	13	14	14	16	16	15	18	17	18	19	20	21	18	21	22	21	22	26	23	26	27	28	28	30	30	30	31	32	33	32	33	35	0	1	1	2	4	4	4	4	5	6	5	6	5	6	4	13	9	12	14	17	14	8	17	20	12	18	14	21	27	23	26	21	23	21	27	31	20	14	37	35	36	37	28	40	40	43	36	43	46	45	46	50	46	53	53	54	55	56	54	55	54	58	61	61	60	60	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	2	1	1	1	1	2	4	1	1	2	2	2	2	2	2	2	1	1	1	1	3	1	1	2	1	1	1	2	2	3	2	1	1	1	2
