step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
24000	-839.659409493380849	-838.120637798540201	-1.538771694840622	0.000347244039753	0.000093862660018	0.270307476219430	0.293346932224370	-1	1	4	3	4	3	4	3	5	5	4	6	7	5	6	7	8	8	6	7	7	7	8	9	8	9	9	10	10	9	9	10	11	10	11	11	12	12	11	9	13	13	10	14	11	12	11	14	13	14	17	16	13	15	13	16	15	14	16	15	14	16	16	19	16	17	18	21	23	19	22	22	24	24	23	25	24	25	28	30	28	30	32	30	33	32	35	39	41	47	46	54	0	1	4	2	4	2	1	2	6	3	1	3	8	5	9	9	2	10	3	5	9	10	8	19	1	19	10	14	12	14	14	11	15	5	7	19	40	10	6	4	34	30	13	8	26	23	25	18	47	33	41	53	23	27	6	47	20	37	47	41	27	11	42	32	37	17	6	33	56	23	35	47	27	72	56	36	47	74	41	35	60	25	38	39	71	75	44	39	83	87	83	84	1	1	1	1	1	1	3	1	1	1	3	1	3	1	1	1	2	2	1	1	1	1	3	3	2	2	2	2	2	2	2	2	2	3	4	3	2	2	4	3	2	2	2	6	1	2	1	3	1	1	2	2	2	3	4	2	4	2	1	1	3	7	1	4	3	3	6	4	4	7	5	5	6	1	3	6	7	1	7	7	5	9	11	8	6	6	11	12	3	5	7	12
24500	-815.629299306818211	-814.047272912203994	-1.582026394614241	0.000322177601651	0.000079933831586	0.248104868794736	0.272899760077474	0	1	4	3	3	4	4	2	4	6	5	6	6	4	8	6	8	8	6	7	7	6	8	8	8	9	10	11	11	9	9	10	12	11	9	11	12	12	12	11	13	14	12	15	13	13	12	16	14	13	16	15	13	15	13	17	15	14	16	16	15	15	16	18	17	20	18	20	21	21	22	22	25	22	24	25	26	26	29	30	26	31	32	31	33	32	35	39	43	47	49	53	0	1	8	8	1	5	1	2	8	9	5	3	11	5	5	9	19	10	7	13	16	6	3	13	10	5	9	35	25	11	1	20	20	9	20	26	18	18	13	13	38	21	10	3	37	18	13	14	47	24	29	5	6	40	25	49	10	26	62	43	29	5	18	43	62	46	27	59	49	52	70	54	7	57	42	57	34	74	58	48	57	38	52	57	44	76	69	48	85	87	83	75	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	4	2	1	2	2	5	1	3	5	1	1	2	1	3	2	1	4	3	5	1	3	2	6	1	2	3	5	6	2	2	2	5	3	1	2	3	5	4	2	1	4	5	2	3	6	1	4	12	3	7	4	9	2	7	7	5	8	7	10	9	4	8	12	5	6	10	13
25000	-847.790706052007863	-846.297785467843028	-1.492920584164871	0.000345265010653	0.000103475552116	0.299698923793828	0.256582155679984	0	1	5	3	3	5	4	2	4	5	6	7	7	5	7	6	8	6	6	7	8	8	8	8	8	7	7	11	10	8	10	11	11	9	10	10	11	12	11	9	11	12	10	15	13	13	12	17	14	14	16	15	14	15	13	16	16	14	15	17	13	15	15	18	18	19	19	21	23	21	23	23	26	21	24	25	27	26	28	29	27	30	33	31	33	33	36	37	43	47	50	54	0	1	8	8	1	9	8	2	1	2	3	4	7	5	9	9	11	14	10	3	16	2	2	26	11	9	14	15	6	15	3	7	25	18	19	22	13	17	27	3	11	39	34	42	11	15	27	5	42	27	54	45	43	3	33	25	40	13	29	55	34	38	45	7	54	40	28	22	26	32	70	24	40	48	44	25	54	69	41	31	40	60	50	30	32	59	36	83	82	82	81	83	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	4	1	1	1	1	2	2	1	2	3	2	2	2	1	4	2	3	2	2	1	1	2	4	3	3	7	1	3	1	1	2	4	1	5	3	3	3	2	2	2	1	7	2	5	4	6	8	5	1	12	8	2	3	10	4	2	8	9	8	6	9	13	11	8	13	2	6	8	11	10
25500	-836.685895925993577	-835.016499825143001	-1.669396100850529	0.000362409867744	0.000077347409887	0.213425231404877	0.261369320300211	0	1	4	3	2	4	3	2	5	6	6	6	6	5	7	7	8	7	6	7	7	7	9	8	8	8	9	10	10	8	9	11	11	9	10	11	11	12	9	9	12	13	12	14	13	13	13	15	14	13	16	14	13	15	15	16	15	14	14	16	15	16	16	18	18	19	18	20	22	21	23	23	25	23	22	25	24	25	28	29	27	31	32	31	34	30	35	40	42	46	49	54	0	1	8	8	1	8	1	2	8	7	9	1	3	7	1	6	1	3	7	3	5	3	9	14	18	19	14	2	22	15	9	39	8	12	30	30	10	1	24	30	26	13	27	17	34	15	20	18	39	32	46	38	10	46	38	1	10	40	25	22	32	34	28	38	60	3	5	59	27	28	70	30	55	58	34	56	48	66	58	60	48	57	49	48	70	57	27	86	84	84	82	86	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	3	1	1	1	2	2	2	1	1	1	3	5	1	1	2	1	5	2	1	1	3	3	1	1	3	2	2	3	2	3	4	5	2	1	2	2	4	2	2	6	4	3	3	5	3	4	2	3	1	7	7	3	6	7	2	7	4	4	9	4	6	3	7	6	7	9	7	9	7	9	12	5	5	10	8	13
26000	-813.571851545176401	-811.906148876364909	-1.665702668811458	0.000385632909607	0.000082790377665	0.214687013485547	0.276390073051072	-1	1	5	3	4	4	4	2	4	6	6	7	6	5	8	6	7	8	6	5	8	8	9	8	8	8	9	11	10	9	8	11	11	11	10	12	11	12	11	11	11	12	12	14	14	14	12	16	13	13	16	16	13	16	14	16	15	14	15	16	16	16	15	19	17	18	19	20	23	22	21	23	22	24	23	26	27	24	28	28	26	30	32	32	33	33	35	39	44	47	48	54	0	1	4	8	2	8	8	2	1	7	1	4	2	8	13	6	14	10	4	4	16	1	4	10	20	19	6	30	30	19	8	26	29	5	24	41	17	25	24	23	10	32	10	3	3	35	25	28	27	39	41	10	32	12	27	50	58	24	33	14	47	41	37	40	58	54	41	46	48	46	60	32	36	60	58	40	40	60	46	73	11	31	51	58	69	44	49	77	84	87	74	86	1	1	1	1	1	2	1	1	3	1	4	2	2	1	1	1	1	2	1	1	1	5	2	1	2	1	2	1	1	1	3	2	1	4	1	1	2	1	2	1	2	1	4	4	4	2	2	3	3	1	2	6	1	3	3	2	1	3	3	7	2	2	2	4	2	1	4	2	3	4	3	7	3	5	6	7	7	3	6	4	9	10	8	8	5	9	10	8	6	5	14	12
26500	-864.069699052341434	-862.452778818133424	-1.616920234207998	0.000363335340162	0.000084626295599	0.232915123427737	0.271638274200976	-1	1	4	2	3	4	3	4	5	6	5	6	6	5	7	7	7	6	7	6	6	7	8	8	8	7	9	9	9	8	7	11	11	10	9	12	11	13	12	11	12	13	11	13	14	11	13	16	13	13	16	13	13	14	14	15	14	13	16	16	15	16	17	19	17	20	18	21	24	20	22	22	25	21	22	25	26	26	28	29	27	29	31	30	34	31	35	40	43	47	48	55	0	1	2	2	1	4	4	4	5	14	1	4	8	5	18	21	7	3	6	6	11	21	3	10	26	7	18	13	11	6	6	34	12	18	12	31	1	14	18	24	13	32	30	43	10	20	13	42	26	13	46	1	10	43	22	43	13	7	56	6	49	34	55	33	58	59	38	40	38	50	58	20	61	60	24	50	62	45	36	57	52	62	77	41	36	66	46	58	82	84	11	84	1	1	1	1	2	1	1	1	1	1	4	2	1	1	1	1	3	1	1	2	1	1	1	1	1	2	3	2	3	2	2	1	3	2	2	2	6	4	3	1	3	1	2	1	4	3	3	2	3	4	2	6	3	1	4	1	4	5	1	5	1	3	2	5	1	2	2	4	5	3	7	6	6	1	7	4	4	7	5	7	8	6	2	9	13	7	13	15	8	8	17	14
27000	-873.355288257599909	-871.707106562115086	-1.648181695484786	0.000338790183193	0.000074833788285	0.220885350278323	0.231672201928673	0	1	4	2	4	3	3	2	4	5	5	6	6	6	7	6	7	8	6	6	8	6	8	9	7	9	10	10	11	10	9	10	11	12	10	11	10	12	11	12	12	13	11	15	13	13	13	17	13	13	15	16	13	15	13	17	16	15	15	16	15	16	14	17	17	19	17	20	23	21	23	24	26	23	22	26	27	25	28	31	27	31	32	32	33	32	36	39	42	46	50	55	0	1	1	2	8	1	1	2	6	3	3	4	9	5	9	1	4	3	4	2	25	7	8	5	4	6	5	1	19	15	14	22	11	3	23	25	15	17	4	27	5	25	24	11	40	1	18	5	26	15	32	51	10	6	16	10	44	40	55	13	16	15	29	26	34	61	36	48	30	37	60	49	38	62	47	50	42	69	42	50	31	42	32	54	64	20	42	32	77	56	81	79	1	1	3	1	1	2	2	1	1	1	1	2	1	1	2	3	3	3	2	2	1	1	3	3	3	4	3	5	2	2	2	2	2	3	1	2	3	2	5	2	4	3	1	4	1	8	2	5	2	3	2	1	3	6	2	7	1	2	1	8	4	5	2	3	2	3	3	1	7	5	2	6	10	5	4	7	6	1	7	9	10	10	10	7	9	14	10	17	7	11	12	13
27500	-882.756516573952354	-881.131332276458579	-1.625184297493770	0.000327941165548	0.000075296482325	0.229603630881400	0.305429621208474	0	1	5	3	4	4	4	2	5	5	6	5	6	6	8	7	8	7	7	6	7	8	6	8	7	8	9	11	9	9	9	11	12	11	10	11	10	11	12	11	13	12	11	15	13	12	10	16	12	13	14	14	12	13	14	15	15	15	15	17	15	16	14	18	16	19	20	20	23	22	21	22	24	22	23	26	26	26	27	29	27	28	31	31	34	31	35	39	43	48	48	53	0	1	2	8	4	1	1	2	1	1	5	4	7	3	6	3	1	1	7	5	1	13	4	11	6	20	26	27	26	1	14	29	26	14	15	20	22	13	27	25	38	22	18	3	15	3	25	58	27	40	32	25	18	38	27	32	10	26	10	29	43	53	38	24	36	27	14	56	49	56	38	38	24	22	39	47	25	70	57	38	44	54	60	44	69	21	38	66	83	86	82	87	1	1	3	1	1	2	2	1	1	3	1	1	2	1	2	1	4	3	2	1	4	2	1	1	2	2	1	1	1	4	1	2	4	3	1	3	1	3	1	2	1	1	2	4	2	5	1	1	1	2	2	4	3	1	3	2	7	3	6	4	1	3	2	3	3	5	9	3	4	2	4	5	8	7	7	7	8	2	5	8	6	8	8	8	5	9	14	9	7	5	10	8
28000	-862.390345992361517	-860.790647924063592	-1.599698068297946	0.000379256914905	0.000091079876412	0.240153502369604	0.250529134640810	0	1	4	3	4	2	2	4	5	5	5	5	5	6	8	7	6	7	6	6	7	7	8	8	7	8	9	10	10	7	10	10	12	11	10	11	11	13	11	11	12	14	11	13	12	13	13	16	14	14	15	15	13	16	14	15	13	13	16	16	15	16	16	17	18	20	19	20	23	21	22	23	25	25	22	25	26	26	28	30	27	28	33	29	33	31	36	40	44	47	50	54	0	1	7	2	4	1	2	4	6	4	4	3	5	3	4	1	1	10	3	13	9	11	9	1	5	14	30	5	12	13	16	7	7	15	13	22	18	18	9	30	35	5	9	37	23	34	41	46	47	15	32	12	31	40	35	26	29	27	51	10	28	55	9	28	45	47	46	36	46	56	33	58	51	55	46	52	29	60	47	29	36	55	27	50	54	60	39	76	81	81	17	87	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	4	4	2	1	1	1	2	1	5	1	2	1	4	3	1	2	3	5	1	2	2	2	3	3	2	1	5	4	1	2	1	1	1	1	3	2	5	2	3	2	6	2	1	1	7	3	1	4	4	4	4	2	4	7	2	7	6	5	5	3	5	8	6	8	9	7	6	11	8	7	7	12	11	12	8	16	7
28500	-871.310984919686007	-869.558678374399506	-1.752306545286457	0.000382581951358	0.000072124072858	0.188519276985368	0.287750743455421	0	2	4	3	4	4	3	3	5	6	4	7	7	6	5	6	8	8	6	6	7	7	8	7	7	8	9	10	10	9	9	8	9	12	9	10	11	13	11	10	12	10	9	14	14	14	13	16	13	13	17	15	14	15	13	15	15	13	15	15	15	17	15	19	17	19	19	20	22	22	21	22	22	25	24	26	27	24	28	31	28	29	33	31	32	33	35	39	44	44	48	54	0	1	4	2	2	7	1	2	8	9	1	19	10	5	4	11	24	6	15	5	16	10	14	9	9	6	7	17	1	11	3	6	4	1	11	35	25	37	10	1	9	9	10	5	41	14	6	41	14	1	39	27	6	24	4	25	13	9	20	15	37	55	30	13	32	35	50	53	45	64	57	58	31	66	18	57	56	49	56	53	50	18	67	57	50	54	53	53	57	83	79	86	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	2	2	2	1	6	3	3	3	3	5	3	1	2	1	2	5	4	2	1	4	2	5	5	2	4	5	3	4	6	3	5	4	5	4	4	5	2	3	3	6	6	5	2	3	4	1	4	6	8	2	8	7	5	4	7	9	9	11	7	6	9	7	8	10	11	5	11	8
29000	-878.156073886860440	-876.574535663393817	-1.581538223466613	0.000365761557609	0.000090830563100	0.248332721714690	0.267378065681110	0	1	5	2	3	3	4	3	5	6	6	6	7	5	8	6	6	8	6	7	8	7	9	9	8	7	10	10	11	9	9	11	11	11	10	11	11	11	10	9	12	11	11	12	14	13	11	16	12	12	16	13	13	16	15	15	16	14	15	17	15	15	17	19	15	18	17	20	22	21	22	23	24	25	23	24	25	22	27	30	28	31	31	32	33	32	36	38	43	44	48	54	0	1	4	2	4	2	1	4	6	9	7	4	6	1	4	7	1	10	4	19	19	3	11	17	11	4	20	19	17	22	18	12	25	24	3	9	14	19	12	19	5	19	6	12	10	10	6	59	35	5	53	5	38	27	12	29	42	40	43	35	45	45	45	28	27	30	12	57	42	52	46	56	33	58	57	40	57	60	42	74	56	57	43	74	30	31	58	83	41	74	83	76	1	1	3	1	1	1	2	1	2	1	1	2	2	3	4	1	2	1	2	1	1	1	1	1	1	3	2	2	2	1	1	3	1	1	2	2	4	3	3	1	5	3	5	3	4	4	3	1	1	5	2	8	1	2	6	1	3	4	2	5	1	1	2	4	1	5	3	3	6	6	5	3	10	7	4	7	3	3	6	2	7	5	9	3	9	15	10	4	15	8	7	14
29500	-861.271482163498035	-859.738389012787025	-1.533093150710967	0.000358139760116	0.000097976064098	0.273569357576516	0.314502849493958	0	2	5	1	4	5	4	3	6	6	4	4	7	5	7	6	8	7	6	6	7	6	8	8	8	8	7	10	11	9	9	11	10	11	11	10	10	12	10	12	12	13	10	14	13	12	10	17	12	14	17	12	13	15	14	16	16	13	15	17	15	16	16	18	17	20	20	20	22	21	21	23	24	25	23	25	26	25	28	31	27	30	30	32	32	30	36	39	41	47	48	55	0	4	12	1	8	11	1	4	14	1	1	8	8	2	14	11	20	8	11	4	16	11	1	11	22	20	11	24	27	23	11	1	17	31	26	25	7	47	9	6	36	29	13	53	31	18	10	40	30	9	46	14	39	24	52	30	31	11	36	15	46	42	46	49	52	34	11	59	14	60	56	31	49	69	31	35	54	72	46	58	58	23	40	47	59	58	56	64	39	83	87	83	1	1	1	1	1	1	3	1	1	2	2	1	3	2	1	1	1	2	1	3	1	1	2	2	1	2	3	1	3	1	2	5	1	1	2	1	4	1	2	4	1	1	1	1	2	2	3	3	1	3	3	3	2	3	1	4	4	2	3	4	3	1	2	5	1	4	6	3	9	2	4	5	6	2	6	6	5	1	6	7	5	11	8	11	8	8	9	10	17	9	6	15
30000	-870.913507466036549	-869.285867477308898	-1.627639988727627	0.000377215541130	0.000086246037015	0.228638610053608	0.277654835927307	-1	1	4	2	4	5	3	4	5	4	3	6	6	6	7	5	6	8	6	6	7	7	8	5	8	8	10	10	11	9	10	10	11	12	11	12	11	12	10	10	12	13	11	14	13	13	12	15	13	13	15	14	13	16	13	16	15	14	14	14	15	16	16	19	16	18	19	20	22	22	21	23	24	25	22	25	27	26	27	31	25	30	30	32	34	31	35	39	44	48	50	55	0	1	2	1	4	1	1	2	1	4	1	10	5	5	2	7	9	14	8	5	16	7	19	11	17	19	26	1	13	9	5	13	40	31	27	24	13	37	14	13	13	29	30	40	25	37	25	41	23	19	26	49	18	50	22	49	10	25	34	40	44	41	30	56	55	60	24	59	59	57	28	41	26	70	54	25	31	67	47	27	49	54	36	66	60	34	65	41	72	87	79	76	1	2	1	1	1	5	2	2	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	5	2	3	3	2	1	2	1	3	2	1	2	2	4	1	1	2	3	1	3	1	3	5	3	1	3	2	3	2	7	3	1	2	1	2	3	2	2	2	7	3	4	3	3	8	8	2	4	11	9	3	8	9	4	7	9	6	8	11	8	14	12	6	9	15
30500	-810.984284452004090	-809.445010637331734	-1.539273814672411	0.000300768363967	0.000081214505121	0.270023429491912	0.333078324669009	0	1	5	2	4	3	3	3	5	5	5	6	7	6	5	4	7	8	6	7	8	6	8	8	8	9	9	10	10	8	10	10	12	11	11	11	11	12	12	10	13	14	10	15	13	14	12	16	12	13	17	16	13	15	15	16	15	15	15	16	15	15	16	19	17	20	19	20	21	20	22	23	25	25	22	26	26	26	29	30	25	30	31	32	32	33	36	40	44	47	49	53	0	1	4	2	4	1	1	4	5	1	1	10	5	5	7	6	6	9	4	10	16	1	6	1	1	2	7	30	16	11	14	2	6	19	14	5	25	34	34	5	13	18	22	34	31	39	14	53	13	14	59	62	10	53	22	23	43	39	28	29	20	50	37	58	45	47	58	56	46	55	26	60	45	71	57	67	50	70	54	66	24	29	67	71	27	59	67	77	84	84	86	82	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	3	3	3	4	5	3	1	3	1	2	3	4	3	3	4	2	1	1	3	2	3	2	2	2	1	3	1	2	4	1	1	3	1	5	3	4	2	2	3	6	2	2	3	2	5	2	3	4	2	7	4	5	2	4	3	7	3	6	6	8	9	6	6	11	10	9	8	6	6	6	10
31000	-835.451134806141113	-833.902124670974672	-1.549010135166400	0.000325157186709	0.000086052739315	0.264649661248434	0.276830826623741	0	1	4	2	3	3	2	3	5	3	6	6	5	5	7	7	8	6	6	7	7	8	9	8	8	7	8	9	8	9	9	9	11	10	10	12	12	12	12	12	13	12	12	14	13	11	12	15	12	13	17	15	13	15	14	17	14	14	14	16	16	17	15	19	16	20	20	19	23	21	22	23	24	23	24	26	26	25	28	30	26	31	30	31	33	31	35	40	43	46	48	53	0	1	8	2	4	2	1	2	10	7	5	3	7	5	13	5	11	10	14	7	6	6	5	11	18	14	21	4	1	1	14	3	22	5	7	31	29	32	19	9	21	25	20	23	9	34	17	27	34	6	48	37	29	27	17	5	13	13	49	18	35	29	42	36	32	20	14	44	23	62	60	54	36	70	22	55	36	75	62	60	60	39	62	50	53	50	47	76	84	87	76	75	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	2	2	3	2	2	1	1	4	4	5	2	3	1	3	3	1	2	2	3	4	3	1	3	2	5	1	2	3	1	4	1	1	4	3	3	8	5	5	1	5	2	5	1	3	4	6	7	3	5	2	3	5	7	1	7	5	8	1	5	8	3	8	6	9	8	9	9	6	5	4	11	15
31500	-844.629059479391913	-843.047031088372478	-1.582028391019422	0.000290897951589	0.000072172927323	0.248103937922194	0.258388995275757	0	1	4	2	3	4	2	3	6	5	6	6	4	6	6	6	7	8	6	7	7	8	8	7	8	7	10	11	11	10	9	9	12	11	10	9	11	11	11	11	11	12	10	14	13	14	12	17	14	13	17	16	13	15	14	16	14	13	15	17	16	16	17	18	17	18	19	21	22	21	21	23	25	23	23	25	26	25	27	30	27	31	32	30	34	33	35	39	44	46	50	54	0	1	8	2	2	1	1	4	13	7	6	3	4	13	6	6	14	10	4	6	7	26	2	14	11	3	24	10	11	19	19	9	7	32	18	10	22	1	13	24	20	14	18	17	12	47	35	23	14	22	34	6	31	23	1	27	40	10	31	24	34	38	33	41	34	27	27	36	40	38	55	47	30	70	37	44	60	70	60	56	24	44	54	27	64	67	47	72	87	84	82	84	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	3	2	2	1	4	1	1	2	1	3	3	2	1	2	4	1	1	2	2	5	5	1	2	4	1	3	4	1	1	5	4	2	3	4	2	4	7	3	2	3	2	4	2	2	3	4	4	4	7	6	7	4	3	5	7	1	7	3	4	2	4	6	13	10	7	11	6	7	11	6	3	5	9	12
32000	-868.326477017626530	-866.703743234181729	-1.622733783444825	0.000332877597716	0.000076753313454	0.230575184332777	0.303480906113751	0	1	5	2	2	4	3	3	5	5	4	5	5	5	7	6	8	7	7	6	6	8	6	8	8	7	8	10	10	8	10	10	12	10	10	11	12	13	10	11	11	14	11	13	14	12	12	16	12	14	17	15	12	15	12	16	14	14	16	17	15	16	17	17	18	19	18	20	20	21	22	24	25	24	23	24	25	25	28	30	26	30	31	32	34	32	35	39	44	47	50	54	0	1	2	2	1	1	1	4	4	1	1	4	11	6	1	3	6	20	5	14	3	21	11	3	1	12	12	19	22	7	20	17	24	18	10	34	13	1	19	39	19	55	15	24	37	18	23	46	34	12	34	19	27	19	29	27	10	39	28	36	46	44	52	61	53	36	40	49	61	33	70	24	30	67	24	36	39	37	31	43	43	30	47	68	46	64	47	72	79	72	79	87	1	1	3	1	1	2	1	1	2	3	2	2	1	1	4	1	1	1	2	1	1	1	1	2	5	1	2	2	1	2	2	1	2	2	2	1	4	7	1	1	2	1	2	2	1	4	2	2	2	6	3	5	2	4	1	5	5	2	2	4	3	2	1	2	3	6	4	3	3	4	1	7	7	2	8	6	7	7	10	8	8	15	11	7	15	8	10	7	9	11	10	10
32500	-793.701242396798875	-792.090454571910300	-1.610787824888556	0.000390882650777	0.000092028853855	0.235438573885094	0.308624112378424	0	2	5	1	3	3	4	3	5	5	5	6	4	5	7	6	8	6	5	6	8	7	9	8	8	8	9	11	10	9	9	10	12	11	10	12	10	11	12	11	13	13	11	15	13	13	12	16	13	13	16	16	13	15	14	17	15	14	15	17	16	16	17	17	17	20	20	20	24	21	22	22	25	23	24	25	25	26	28	30	27	29	31	32	33	31	35	38	43	47	49	54	0	4	8	1	2	2	1	4	8	1	7	3	5	13	14	9	13	13	2	2	16	19	13	11	6	19	24	13	1	13	22	2	40	18	26	18	18	23	24	7	27	37	18	2	38	23	34	43	26	33	39	42	22	39	43	31	43	1	18	50	30	46	52	14	48	50	54	55	46	29	34	20	24	59	60	46	68	58	47	68	49	25	36	46	77	56	49	78	88	84	86	85	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	3	1	1	3	1	2	2	1	2	6	3	1	4	1	3	1	2	1	1	2	3	2	1	2	7	2	2	1	3	3	1	2	1	3	2	2	4	3	6	5	2	5	2	1	5	1	3	4	2	6	6	4	8	8	5	3	6	2	5	7	4	5	12	9	8	6	7	10	5	3	8	10	11
33000	-871.700873628320437	-870.048572614859381	-1.652301013461074	0.000317595057861	0.000069678902216	0.219395423483518	0.238470922448126	0	2	4	1	3	4	1	3	6	4	4	6	6	6	8	6	8	7	6	7	8	8	8	9	6	8	10	10	11	9	9	11	10	11	9	10	11	11	11	10	12	13	11	14	14	12	13	16	13	13	15	15	12	15	15	16	16	15	15	16	16	16	15	17	17	19	18	19	23	20	22	23	25	25	24	25	26	26	29	27	27	29	33	32	33	32	35	40	44	44	47	53	0	4	2	1	4	1	1	1	1	1	7	11	5	11	18	6	10	7	3	5	16	6	20	13	6	19	12	12	12	13	5	8	14	12	18	8	18	16	10	10	24	38	31	22	31	14	13	42	20	28	40	39	10	13	10	45	46	18	35	53	24	49	31	1	34	57	53	30	18	29	55	36	41	63	34	54	29	38	51	56	18	56	41	47	56	30	66	72	88	82	83	88	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	2	2	4	2	3	3	1	3	2	5	2	2	4	4	2	2	2	2	3	4	5	1	3	1	3	2	3	5	5	2	2	4	4	2	5	2	4	9	3	2	3	4	9	5	3	7	6	4	7	5	9	8	6	4	9	7	12	10	9	13	8	8	2	8	7	6
