step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
45000	-298.388502268051582	-305.243990219010982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638547367382170	3	2	1	4	7	5	6	3	6	6	4	5	7	6	8	7	7	7	7	7	8	8	8	7	6	8	6	8	9	9	9	9	9	10	11	9	9	11	10	10	10	11	11	11	12	12	12	12	13	14	12	14	13	14	14	14	15	15	2	3	0	1	8	4	11	3	6	6	8	0	11	8	6	25	9	8	12	27	6	17	11	14	6	16	12	18	13	21	15	26	26	26	18	23	18	41	31	30	29	32	37	18	35	39	41	42	48	29	29	35	46	47	45	45	47	45	1	1	1	1	4	1	1	1	1	1	1	1	2	3	2	1	1	3	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	3	2	2	1	2	2	2	3	2
45500	-275.930928105011674	-282.786416055971074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644756743018495	3	2	1	5	4	4	5	4	5	6	6	6	6	7	7	7	6	7	9	7	5	8	8	8	8	8	8	9	10	8	9	9	9	10	11	10	10	10	10	11	11	11	11	11	12	11	12	12	12	14	13	14	13	14	14	13	13	15	2	3	0	6	3	2	8	3	6	8	7	0	7	8	17	9	9	8	12	12	6	16	11	14	16	16	20	18	28	21	21	16	26	26	28	18	18	28	21	39	29	34	18	38	37	30	29	42	42	44	44	56	46	47	56	45	47	52	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	3	3	1	1	1	2	1	1	1	1	2	1	2	3	2	1	2	2	2	2	1	2	1	1	1	2	1	2	3	2	1	1	2	1	1	2	2	1	1	1	1
46000	-263.959093862276234	-270.814581813235634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677311432650021	3	2	1	6	6	4	6	5	5	5	6	5	7	9	8	6	7	7	8	6	8	8	8	8	8	8	8	9	10	7	9	9	9	10	10	10	9	11	10	10	10	11	10	11	12	11	12	12	13	14	13	14	13	14	13	14	15	15	2	3	0	10	8	2	8	3	6	6	8	0	7	5	17	6	9	7	12	12	17	9	8	5	16	17	20	18	37	6	30	25	16	26	28	28	18	41	31	21	37	34	37	29	41	30	29	42	42	44	44	55	46	41	47	45	56	52	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	2	1	1
46500	-271.921781740277254	-278.777269691236654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702490705396663	3	2	1	5	4	4	3	6	6	6	6	6	7	7	8	7	7	6	9	7	8	8	8	8	8	8	8	9	8	7	9	8	9	10	11	10	9	10	10	11	10	11	11	11	12	12	12	12	13	14	13	14	13	13	14	14	12	15	2	3	0	6	3	2	3	5	6	4	7	0	5	8	17	9	9	7	12	12	30	17	8	14	16	16	20	18	18	10	9	9	26	26	41	18	29	29	31	10	18	26	37	38	43	31	43	42	34	44	44	45	46	37	45	45	36	45	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	2	1	2	1	3	1	2	1	2	2	3	2	1	1	2	1	1	3	2	2	2	1	2	2	2	1	2
47000	-288.277140031989518	-295.132627982948918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579333797221821	3	2	1	5	5	5	4	6	6	6	6	3	7	9	8	7	7	7	8	5	8	8	8	8	8	8	8	9	8	9	9	9	9	10	11	9	10	11	8	11	11	11	11	11	12	12	10	12	13	14	13	14	13	13	14	14	12	15	2	3	0	2	7	2	3	5	4	6	5	0	8	7	9	10	9	7	12	12	4	17	11	5	16	16	12	29	18	10	39	25	16	15	47	29	18	37	4	39	29	34	47	29	41	31	18	42	42	51	44	45	30	41	45	45	29	45	1	1	1	2	1	2	3	1	1	1	1	1	1	5	2	1	1	1	5	2	2	1	2	2	1	1	4	1	1	2	1	1	1	2	1	1	2	1	2	2	3	1	1	2	1	3	3	1	2	1	2	2	1	2	2	2	4	2
47500	-285.242826898177952	-292.098314849137353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563262574568992	3	2	1	5	7	4	6	6	6	6	5	5	7	9	8	6	7	7	7	6	8	8	7	8	8	8	7	9	10	7	9	8	8	10	11	10	10	9	9	11	10	11	11	11	11	11	11	12	13	13	13	14	13	14	14	13	15	15	2	3	0	6	8	2	11	11	6	4	3	0	11	8	9	6	10	11	12	12	30	17	7	8	17	9	12	18	18	4	30	16	16	16	28	18	18	18	30	21	18	33	41	18	41	39	41	42	42	44	44	45	46	29	45	45	47	56	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	2	2	3	1	2	1	2	3	2	3	3	2	2	3	2	2	1	2	1	1	1	1	2	2	2	2	1	3	2	2	2	1
48000	-277.615242909755409	-284.470730860714809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744673135611129	3	2	1	6	5	5	6	6	6	4	6	5	7	9	8	7	7	7	9	7	7	8	7	8	8	8	8	8	10	6	9	9	9	10	11	10	10	11	10	11	11	11	11	11	12	12	12	11	13	12	12	14	13	13	13	14	13	15	2	3	0	6	3	10	5	5	10	2	5	0	11	8	30	5	4	5	27	12	30	9	11	5	16	4	12	18	28	10	21	25	25	16	28	28	18	36	31	39	29	34	37	29	35	31	41	34	42	44	18	45	39	35	35	45	47	47	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	2	2	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	2	1	2	1	2
48500	-306.528723020184145	-313.384210971143546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552910266304603	3	2	1	6	7	4	6	5	6	5	6	3	7	9	7	6	7	7	9	6	8	8	8	8	8	8	8	9	10	7	7	9	9	10	11	10	9	8	10	11	11	11	11	11	12	12	12	12	12	13	12	14	13	13	14	14	15	15	2	3	0	10	7	2	8	3	10	6	8	0	7	24	9	6	9	8	20	12	30	16	8	8	16	16	20	18	18	4	4	9	25	16	37	18	18	18	31	30	38	32	37	38	36	40	29	42	9	29	44	45	46	38	45	45	44	18	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	2	3	3	1	1	3	2	2	2	2	2	2	1	1	2	1	2	1	3	2	1	2	4	3	2	1	2	2	1	2	1	6	2	1	2	1	3	2	2	4	6
49000	-294.669965495472582	-301.525453446431982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594312516353495	3	2	1	5	6	4	6	4	6	6	5	4	6	7	8	7	7	7	8	5	8	8	7	8	8	8	7	9	9	9	9	9	9	10	11	10	10	11	10	11	8	11	11	11	10	11	10	12	13	13	12	13	13	13	14	14	15	14	2	3	0	6	8	2	8	3	6	6	8	0	11	5	9	10	9	7	12	12	9	10	5	14	16	17	20	41	41	4	4	25	26	25	28	41	41	29	21	30	18	32	29	47	28	31	18	42	26	44	47	45	46	37	45	45	29	38	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	3	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	4	2
49500	-301.721873215645530	-308.577361166604931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670443175518084	3	2	1	5	7	4	6	5	6	6	5	6	7	6	8	7	7	7	9	7	7	8	6	7	8	8	8	9	10	8	9	9	9	10	10	10	10	11	10	8	9	11	11	11	12	11	12	12	12	14	13	14	13	14	14	13	14	13	2	3	0	2	11	2	11	3	4	6	3	0	11	8	17	4	9	11	27	12	6	17	8	8	16	16	20	18	41	6	21	16	40	26	41	41	18	29	30	6	18	34	29	41	18	31	38	26	9	44	44	56	46	35	56	45	41	45	1	1	1	3	1	2	1	2	1	1	3	1	2	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	3	2	1	1	2	1	1	2	1	2	2	2	1	1	2	3	2	1	3	5	1	2	1	2	3	1	1	4	1
50000	-294.643527872362938	-301.499015823322338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574158202405801	3	2	1	6	7	4	6	4	6	6	5	5	7	7	7	7	5	7	9	7	8	7	8	8	7	7	8	9	10	7	9	9	9	9	11	10	10	11	10	11	9	11	11	11	12	12	12	12	12	14	13	14	12	14	13	14	15	15	2	3	0	6	11	2	11	3	17	6	8	0	11	8	9	17	6	7	27	12	4	4	7	8	9	9	20	18	18	10	21	16	10	16	41	28	41	36	31	21	18	34	37	41	41	40	18	42	42	44	44	29	30	29	18	29	54	47	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	3	3	4	4	2	1	2
50500	-265.951225286541955	-272.806713237501356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633718185942697	3	2	1	5	7	4	6	4	6	6	5	6	7	6	8	6	7	6	9	7	7	8	8	7	8	8	8	9	8	8	9	9	9	10	11	10	9	9	10	10	11	10	11	10	12	11	10	12	13	12	13	14	13	14	14	13	15	15	2	3	0	6	8	2	11	3	6	4	8	0	11	8	17	6	9	11	20	12	10	9	8	14	16	17	20	29	18	21	21	25	26	25	29	38	18	29	31	30	38	25	37	29	35	39	38	42	34	43	50	45	46	37	56	45	47	56	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	3	2
51000	-263.761959700971715	-270.617447651931116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696840093152835	3	2	0	6	6	4	6	4	6	6	6	6	7	6	8	7	7	7	9	7	7	8	8	8	8	6	8	9	8	9	9	9	9	10	11	10	10	11	10	8	8	11	11	11	12	12	12	12	13	14	13	14	13	14	14	14	14	14	2	3	0	6	8	2	8	3	6	6	8	0	5	8	9	26	9	11	12	12	10	17	14	14	16	6	20	18	18	21	40	25	15	26	28	18	29	41	31	21	18	34	36	29	38	31	18	42	42	44	44	45	46	47	45	45	47	45	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	3	1	2	1	2	1	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	2	2	2	2
51500	-272.483234222909118	-279.338722173868518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697473527598973	3	2	1	6	4	5	5	6	4	6	6	6	7	9	7	7	7	7	9	7	8	8	8	8	8	6	8	9	9	9	9	9	8	9	11	10	9	11	10	11	11	11	10	11	12	12	10	12	13	12	13	11	13	14	13	14	15	15	2	3	0	9	3	9	5	5	2	6	7	0	7	8	9	26	9	11	12	12	4	17	13	5	16	9	20	18	18	21	21	16	26	25	29	28	18	18	31	10	18	26	37	29	47	39	18	42	48	44	50	28	46	41	41	55	41	56	1	1	1	2	2	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	2	3	1	3	3	4	1	2	2	2	2	1	1	1	1	2	1	2	2	1	2	1
52000	-283.893287822392665	-290.748775773352065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617775894762515	3	2	1	6	4	5	6	6	4	5	5	6	7	9	8	5	7	7	8	7	8	8	8	8	8	8	8	8	9	8	9	9	9	10	10	10	10	11	10	10	11	11	11	11	12	12	9	12	13	14	13	13	13	11	12	14	15	15	2	3	0	10	3	2	11	11	2	9	5	0	11	8	9	9	16	7	12	12	4	17	11	13	16	16	20	18	18	10	30	15	25	25	29	18	29	29	31	21	18	26	37	36	47	39	18	42	42	29	44	18	46	37	36	45	50	55	1	1	1	1	2	2	1	1	2	1	1	1	2	2	3	1	2	1	2	1	2	1	1	1	2	3	1	1	2	2	1	1	1	2	1	3	1	2	1	2	2	3	1	1	3	2	2	1	2	4	2	2	1	1	2	1	1	2
52500	-265.672279420660061	-272.527767371619461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628909836497848	3	2	1	6	6	5	6	4	6	4	5	6	7	8	7	7	5	7	8	7	8	7	8	8	8	6	8	9	10	6	9	9	8	9	11	9	9	10	9	11	11	11	11	11	12	11	12	12	13	13	13	14	13	14	14	14	13	15	2	3	0	6	8	10	11	3	17	2	8	0	11	5	9	26	10	5	12	12	30	17	13	8	16	17	20	18	18	6	30	25	26	16	28	18	18	18	21	39	28	34	37	36	29	31	35	42	42	44	44	45	46	57	45	45	29	45	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	2	2	1	3	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	1	2	2	2	2
53000	-275.780599676614884	-282.636087627574284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624182865656789	3	2	1	6	6	5	6	4	6	6	4	6	7	9	8	7	7	7	9	7	8	8	8	8	8	8	8	9	9	7	9	9	9	10	8	10	10	11	10	11	9	11	11	11	12	11	9	12	13	13	12	14	13	14	14	14	15	13	2	3	0	8	11	2	8	3	6	6	3	0	7	13	9	9	9	11	27	12	30	17	13	5	16	16	20	35	18	4	21	6	26	15	18	41	18	47	31	30	18	34	29	47	41	31	18	42	42	37	38	58	46	43	58	58	41	45	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	3	2	1	2	1	3	1	2	1	1	2	1	1	2	3	1	1	3	1
53500	-261.395355240399397	-268.250843191358797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721293801817503	3	2	1	6	7	4	6	5	6	3	6	5	7	8	8	6	7	7	8	6	8	8	8	8	7	8	8	8	9	9	9	9	9	9	11	10	10	10	10	11	11	10	11	11	12	11	12	11	13	13	13	14	13	14	14	14	14	15	2	3	0	6	7	10	8	3	6	2	8	0	7	7	4	6	4	11	12	12	4	9	11	8	16	25	20	18	18	21	21	4	26	26	29	28	29	29	31	21	18	26	37	36	41	39	41	42	42	44	44	45	46	29	45	45	41	45	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	4	2	2	2	1
54000	-259.463098289779623	-266.318586240739023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660307741478958	3	2	1	5	6	5	6	5	6	4	6	5	6	9	8	7	7	7	8	6	7	8	7	8	8	8	8	9	9	8	9	9	9	10	11	10	9	11	10	11	11	11	11	11	12	11	12	12	13	14	13	13	13	14	14	14	14	15	2	3	0	10	3	10	8	3	6	2	8	0	8	24	9	9	9	8	12	12	4	17	8	8	16	16	20	18	18	6	21	16	26	16	28	28	18	29	31	30	37	34	37	29	35	30	29	42	42	41	44	45	46	41	45	45	47	52	1	1	1	1	3	1	1	4	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	2	2	1	3	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	3	2	2	2	2
54500	-269.015301150258495	-275.870789101217895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708303912739501	3	2	1	6	4	5	6	6	6	6	5	4	7	9	8	7	7	7	7	6	8	8	8	8	8	8	5	9	9	8	8	9	9	10	10	10	10	10	10	10	11	11	11	11	12	11	11	12	13	12	12	14	13	14	13	14	15	15	2	3	0	6	3	2	11	5	6	6	5	0	11	24	9	9	9	11	12	27	10	17	5	8	16	16	12	18	18	10	17	16	26	25	28	29	29	29	31	10	18	34	37	29	29	39	28	42	42	41	44	29	46	43	45	35	55	55	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	3	3	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	1	2
55000	-272.095002995245636	-278.950490946205036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684776144998054	3	2	1	5	4	5	6	6	6	6	5	4	7	8	8	7	7	7	7	7	7	8	7	7	8	8	6	9	10	9	9	9	9	10	11	10	10	10	10	9	11	11	11	11	11	11	9	11	12	14	12	13	13	14	14	14	14	15	2	3	0	2	3	5	11	3	6	6	5	0	11	8	9	9	9	5	12	27	4	17	8	8	16	16	12	18	18	10	21	16	26	26	28	18	18	18	21	21	18	34	37	47	38	39	18	34	42	44	44	45	46	47	45	52	41	56	1	1	1	2	2	1	1	3	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	3	2	2	3	1	1	2	1	1	2	1	1	3	1	2	2	3	2	1	1	1
55500	-263.803278692782897	-270.658766643742297	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632590011792899	3	2	1	4	7	4	6	4	5	5	6	6	7	9	8	7	6	7	9	7	7	8	8	8	8	8	8	8	10	9	8	9	9	9	11	9	10	11	10	11	10	11	11	11	12	11	9	10	12	14	13	14	13	12	14	13	15	15	2	3	0	2	3	2	8	3	4	6	8	0	8	8	17	9	9	7	12	12	6	17	7	8	16	16	12	18	18	21	21	25	26	26	29	18	47	29	31	30	18	48	37	36	35	39	18	34	42	44	44	45	46	41	45	45	41	45	1	1	1	2	3	2	2	3	1	1	2	1	2	4	1	1	1	1	3	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	3	2
56000	-270.706651871965846	-277.562139822925246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700149891789878	3	2	1	6	7	5	5	4	6	6	6	6	6	9	8	7	7	7	8	7	8	7	8	8	8	8	8	9	10	8	9	9	9	10	11	10	8	10	10	8	8	11	10	11	12	12	11	12	13	13	13	14	13	13	13	14	15	12	2	3	0	6	8	1	8	3	6	6	8	0	7	5	6	9	9	13	12	12	4	9	13	5	16	16	20	18	41	10	21	16	30	26	28	41	18	41	31	4	18	34	37	38	18	39	29	42	42	44	44	55	40	43	58	58	54	43	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	1	1	1	2	2	1	4	2	1	2	2	1
56500	-281.612757581508845	-288.468245532468245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685200875031971	3	2	1	5	7	5	5	4	6	6	6	6	5	7	8	7	7	7	8	7	7	8	8	8	8	8	8	9	10	8	9	8	9	10	11	9	10	10	10	11	11	11	11	11	12	11	12	12	13	13	13	14	12	14	14	14	15	13	2	3	0	8	7	2	8	3	6	4	8	0	8	8	17	9	9	8	12	12	10	9	8	14	16	16	20	18	18	21	6	16	26	26	18	18	28	18	30	30	28	22	37	29	29	6	29	42	42	44	44	45	46	37	45	45	29	45	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	2	3	1	1	1	1	2	2	1	3	1	1	1	1	2	1	2	2	2	1	2	1	1	2	3	1	1	2	2	2	2	1	1	2	2	2	1
57000	-281.955839811859221	-288.811327762818621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653752863508824	3	2	1	4	5	5	5	4	6	6	6	6	7	7	8	7	7	7	9	7	8	8	8	8	8	8	8	9	10	9	8	9	9	10	10	10	9	10	10	11	11	11	11	11	12	10	10	12	13	14	13	14	13	11	14	12	15	14	2	3	0	2	8	4	8	3	6	6	7	0	7	8	17	9	6	5	27	12	6	17	14	14	16	9	20	18	18	10	4	25	25	26	28	37	18	37	21	21	47	26	29	38	29	30	37	42	42	44	29	37	40	47	45	47	56	45	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	3	3	4	2	1	2	2	1	2
57500	-272.847723367391950	-279.703211318351350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732759850214301	3	2	1	4	7	5	6	5	6	6	6	6	7	7	8	7	5	7	8	7	8	7	8	8	8	8	8	8	10	8	9	9	9	10	11	10	10	11	10	11	8	11	11	11	12	11	11	12	12	14	13	14	13	13	14	14	15	15	2	3	0	2	8	4	8	3	17	6	8	0	11	8	9	17	4	8	12	12	10	9	5	14	16	16	20	18	41	9	21	9	26	26	37	18	18	41	31	31	18	32	29	29	29	30	41	34	42	44	29	38	31	43	47	45	47	55	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	2	3	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	3	2	3	1
58000	-254.768048918212713	-261.623536869172085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691161211619242	3	2	1	4	6	5	5	4	6	6	6	6	7	7	8	7	5	7	9	7	7	8	7	8	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	11	10	11	11	11	11	11	12	12	12	13	13	13	13	14	13	14	14	15	2	3	0	2	8	4	8	3	17	6	7	0	11	8	16	10	4	5	12	12	10	10	5	14	16	16	20	18	18	21	6	16	26	26	28	29	29	18	30	21	18	34	37	29	28	31	28	42	34	38	44	45	46	43	45	55	47	52	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	4	2	1	2	2	1	1	2	1	2	1	1	1	2	1	2	3	1	2	2	2	1	2	3	1	1	2	1
58500	-281.695959811362798	-288.551447762322198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652885114613585	3	2	1	4	6	5	4	3	6	6	5	6	7	9	8	6	5	7	9	7	8	7	8	8	7	8	8	8	9	9	9	9	9	9	11	10	10	11	10	11	9	11	11	11	12	12	12	12	13	14	13	14	13	14	14	14	15	12	2	3	0	2	8	4	3	3	17	6	8	0	7	5	17	4	4	11	12	12	10	10	5	8	16	25	20	18	18	10	21	25	26	16	41	29	41	29	31	21	28	26	37	41	38	39	36	42	34	47	44	45	46	47	45	45	36	41	1	1	1	2	2	1	2	2	1	1	2	1	2	2	2	2	1	2	3	1	2	1	2	4	1	1	1	1	2	3	1	1	1	3	2	1	1	2	1	3	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	4	3
59000	-283.462572102835395	-290.318060053794795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475344298015828	3	2	1	4	7	4	5	5	6	5	6	5	7	9	6	7	5	7	9	7	7	8	7	8	8	8	6	9	10	9	9	9	9	10	11	10	10	10	10	11	9	11	11	11	12	11	12	12	13	14	12	13	13	14	13	14	14	15	2	3	0	2	3	2	3	3	17	4	8	0	11	5	6	17	4	7	12	27	10	9	8	5	16	16	12	18	28	21	21	25	26	33	18	41	18	41	30	30	18	34	41	38	28	31	41	42	42	44	44	45	46	41	35	45	29	52	1	1	1	1	4	2	2	4	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	1	1	2	2	1	2	1	3	2	3	1	2	2	1	1	2	4	2	2	2	2
59500	-268.178547071306753	-275.034035022266153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727969002137540	3	2	1	6	4	4	5	6	6	6	6	6	7	9	8	7	7	7	9	7	7	7	8	8	8	8	8	9	9	9	9	8	9	9	11	10	10	11	10	11	9	11	11	10	12	12	12	12	13	14	13	14	13	14	14	14	14	15	2	3	0	6	3	2	5	7	6	6	7	0	7	5	4	10	9	5	12	12	10	4	7	8	16	16	20	18	18	21	10	17	26	26	29	41	41	41	21	21	18	26	37	18	44	31	18	42	42	47	44	45	46	47	45	45	47	45	1	1	1	2	2	2	1	1	1	2	1	1	2	3	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	1	3	1	3	3	1	1	2	2	2	1	2	2	2	1	2
60000	-264.890208818495466	-271.745696769454867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660010848028289	3	2	1	6	4	4	5	6	6	6	6	6	7	9	8	7	7	7	8	7	7	5	8	7	8	7	8	9	9	9	8	9	9	8	11	10	10	11	9	10	10	11	11	11	12	12	10	12	12	13	13	14	13	14	13	14	15	15	2	3	0	6	3	2	5	5	22	6	7	0	11	8	17	10	9	7	12	12	10	6	5	5	16	10	20	18	18	21	6	25	26	26	47	28	29	41	31	31	18	26	37	47	29	40	18	42	42	44	47	55	46	29	45	55	47	52	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	3	1	1	2	2	1	1	2	1	1	5	1
