step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
85500	-294.567358981549376	-292.858505439749422	-1.708853541799960	0.007207831578692	0.001447449907977	0.200816277707648	0.882181256361863	1	0	1	2	3	4	6	6	6	6	6	5	5	7	6	10	8	11	5	6	9	10	11	9	11	12	12	12	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	5	24	2	5	5	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1
86000	-271.201525470522938	-269.531873575976874	-1.669651894546091	0.008041796397746	0.001715623972108	0.213338399438828	0.969344122409601	0	-1	1	2	3	4	6	7	6	6	6	5	4	7	5	10	7	11	5	6	7	10	13	9	12	12	12	13	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	19	24	5	5	5	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-270.136237887489017	-268.422339123153279	-1.713898764335757	0.008005984866523	0.001595668228121	0.199309423478097	0.987627234290158	1	0	1	3	3	4	6	6	6	6	6	7	4	7	4	10	7	11	5	6	6	10	12	9	11	12	11	11	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	19	24	5	5	5	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-271.789112048668983	-270.054108511706090	-1.735003536962917	0.008232626237802	0.001590852253612	0.193237517125174	0.980027450502006	1	-1	1	1	3	4	6	5	6	5	5	6	4	7	4	10	7	10	5	5	6	10	12	9	11	12	12	14	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	19	24	5	5	5	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-271.079389897559281	-269.382711666090984	-1.696678231468307	0.007983575903095	0.001633011688086	0.204546397242026	0.956000063002573	1	0	1	1	3	4	6	6	6	8	5	5	5	7	6	10	8	11	5	5	9	11	12	9	12	11	11	11	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	19	24	5	5	19	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-270.529518923406329	-268.853143589584192	-1.676375333822109	0.008362402527239	0.001765146798909	0.211081300279378	0.986146097024809	1	0	1	1	3	4	6	6	6	7	4	6	4	7	5	10	8	11	5	7	6	11	11	9	12	12	12	14	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	19	24	5	19	5	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-289.552897895019555	-287.680891371950963	-1.872006523068616	0.007795271592071	0.001254988586358	0.160993567900081	0.904711297540171	1	0	1	2	3	4	6	6	6	6	6	7	5	7	7	10	7	10	5	7	10	11	12	9	11	11	12	14	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	4	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-268.261922852813996	-266.596696018021021	-1.665226834792976	0.008025236159934	0.001724227366644	0.214850670096466	0.956542526131804	1	0	1	2	3	4	6	5	6	5	5	7	5	6	6	10	8	11	5	7	10	10	11	9	11	12	11	11	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	4	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89500	-268.718346534990530	-267.041743274583212	-1.676603260407293	0.008330184735533	0.001757715836467	0.211005624997596	0.989997441831000	1	0	1	2	3	4	6	5	6	7	4	7	5	7	4	10	7	11	5	8	10	10	11	9	11	12	12	14	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-274.776952902548430	-273.043957521305686	-1.732995381242730	0.008191440940467	0.001587499707783	0.193799811207904	0.760065661780847	1	0	2	2	3	4	6	6	6	7	5	6	5	7	5	10	8	12	5	8	10	10	11	9	11	10	12	13	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-262.752029882466900	-261.041623602657978	-1.710406279808926	0.008162708968957	0.001635400000865	0.200350154229944	0.988733080528507	1	0	1	2	3	4	6	5	6	5	5	6	4	7	6	10	8	11	5	8	10	11	11	9	12	11	11	12	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-341.217753949655673	-339.500403028630785	-1.717350921024861	0.008050188382448	0.001596280150896	0.198291030602057	0.941811311111365	1	0	2	2	3	4	6	6	6	8	5	6	5	7	7	10	8	11	5	7	10	11	11	9	12	12	12	13	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	2	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
91500	-266.871143473786844	-265.162640453056383	-1.708503020730448	0.008377544480205	0.001683231284581	0.200921796184810	0.997801893840174	1	0	1	2	3	4	6	5	6	7	4	6	4	7	6	10	7	12	5	8	10	11	11	9	11	12	12	13	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-269.946315187639414	-268.248682173814643	-1.697633013824760	0.008164872700921	0.001667666749789	0.204248959031586	0.990984290262949	1	-1	1	0	3	4	6	6	6	5	6	6	4	7	5	10	6	11	5	6	10	11	12	9	13	12	11	12	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-266.207477000653114	-264.485231225985729	-1.722245774667409	0.008327126224780	0.001639313754832	0.196864285538678	0.993527280305854	1	0	2	2	3	4	6	5	6	5	6	7	4	7	5	10	7	12	5	6	10	11	11	9	12	11	12	14	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93000	-265.919450508257569	-264.228566624521875	-1.690883883735695	0.008022612016156	0.001655626618576	0.206370022037964	0.984092865594039	1	0	2	2	3	4	6	6	6	5	6	6	4	7	6	10	7	11	5	8	10	11	12	9	11	12	11	11	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	3	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-267.901766686029532	-266.217727955850421	-1.684038730179095	0.008058437100933	0.001680719096176	0.208566385159403	0.965604254047925	1	0	1	3	3	4	6	6	6	6	6	7	4	7	7	10	6	11	5	5	10	11	11	9	11	11	11	12	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	5	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-324.308746481431399	-322.713769334184406	-1.594977147247004	0.006153517447147	0.001490523311343	0.242222976394479	0.899849202484761	1	0	1	3	3	4	6	5	6	6	6	7	4	7	6	10	6	11	5	7	10	11	12	9	13	11	12	13	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	1	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
94500	-274.397073968910036	-272.774578770067876	-1.622495198842162	0.007897759902846	0.001821778157150	0.230670238087861	0.991186361224711	0	-1	1	2	3	4	6	4	6	6	6	7	4	6	6	10	6	11	5	6	10	11	11	9	12	11	11	12	2	0	2	2	3	5	19	5	19	5	5	19	2	19	5	24	5	24	8	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95000	-315.985790230734722	-314.237933796130051	-1.747856434604676	0.007175607851131	0.001361295754752	0.189711559354186	0.938463320622061	1	0	2	2	3	4	6	6	6	5	7	7	4	7	6	10	8	11	5	8	10	11	12	9	11	11	11	12	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	2	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
95500	-269.699438407769719	-267.916565009172189	-1.782873398597514	0.008246665336731	0.001490161193412	0.180698637881568	0.998272017020306	1	0	1	2	3	4	6	6	6	6	7	7	5	7	6	10	7	10	5	8	10	11	11	9	12	12	12	12	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	4	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-269.904982148096110	-268.220870168592853	-1.684111979503236	0.008144660176711	0.001698508900244	0.208542635713689	0.948269367943029	1	0	1	2	3	4	6	5	6	5	6	6	5	6	6	10	8	11	5	8	10	11	11	9	11	13	11	11	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	5	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-268.735783519805352	-267.045951142866897	-1.689832376938468	0.008313836053161	0.001718506639974	0.206704417670210	0.973265751519355	1	-1	1	1	3	4	6	5	6	6	6	7	4	7	6	10	7	11	5	8	10	10	12	9	12	13	11	12	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	5	19	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97000	-266.465052070862157	-264.746914792462803	-1.718137278399374	0.008328680087963	0.001649582293473	0.198060470092620	0.989711532481302	1	0	1	3	3	4	6	5	6	6	7	7	4	7	5	10	8	11	5	7	10	10	11	9	11	12	12	14	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	5	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97500	-277.594258144400726	-276.010339146693866	-1.583918997706879	0.007972819602806	0.001971086970887	0.247225833404418	0.969767727120987	1	0	1	1	3	4	6	5	6	5	7	7	5	7	7	10	7	11	5	6	10	10	12	9	12	12	12	11	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	5	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98000	-266.396450257399920	-264.695944403333385	-1.700505854066521	0.008253475122328	0.001678419482788	0.203359125448604	0.994300028048266	1	0	1	3	3	4	6	6	6	7	7	7	4	7	5	10	6	11	5	7	10	10	12	9	11	11	12	13	2	0	2	2	3	5	19	5	19	5	19	19	2	19	5	24	5	24	4	5	24	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-351.457486359092684	-349.852794462405257	-1.604691896687404	0.007013754478598	0.001669312008708	0.238005481058922	0.546061523548858	1	0	1	2	3	4	6	5	6	7	6	6	4	7	7	10	8	11	5	7	8	9	12	11	13	11	14	13	2	0	2	2	3	5	19	5	19	19	19	19	2	19	19	2	5	5	5	5	19	19	2	7	5	5	20	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	4	1	1	1	1	6	1	3	3	5	5
99000	-284.469439501424915	-282.771809946922417	-1.697629554502483	0.008149887674315	0.001664614843977	0.204250035153584	0.619510789990314	1	0	2	1	3	4	6	4	6	6	7	5	5	6	6	10	10	10	5	7	10	10	12	9	13	12	13	14	2	0	2	2	3	5	19	5	19	5	19	5	2	19	5	24	24	2	5	5	24	24	5	13	5	24	22	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	4	1	4	1	1	3
99500	-261.887452891988914	-260.237690576574551	-1.649762315414379	0.008069079507085	0.001777708616286	0.220311203369034	0.925975797546952	1	0	1	3	3	4	6	5	6	4	5	6	5	7	5	10	10	11	5	8	10	10	12	9	11	11	12	13	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	24	24	5	5	24	24	24	13	24	24	22	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
100000	-252.283524224941345	-250.580079881339486	-1.703444343601854	0.008126617134202	0.001645289117174	0.202456826746505	0.988914477615487	1	0	1	2	3	4	6	6	6	5	6	6	5	7	5	10	10	11	5	8	10	11	12	9	11	12	14	12	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	24	24	5	5	24	24	24	13	24	24	22	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
