step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
66000	-397.971271030714774	-396.471318304270540	-1.499952726444258	0.000242257312087	0.000071388955108	0.294682354446702	0.430727547236292	0	2	3	8	9	12	10	10	12	13	12	13	15	12	14	13	15	14	16	17	18	17	17	19	21	19	20	21	21	21	22	22	23	23	22	22	22	20	23	21	24	24	22	24	23	25	23	24	25	25	25	26	26	27	28	27	29	29	31	32	31	31	33	31	0	1	1	0	4	7	4	0	4	8	7	4	18	7	7	14	15	16	6	10	18	17	12	18	22	21	18	18	20	18	18	26	13	43	21	38	38	15	40	19	23	27	28	36	21	47	25	29	47	22	37	37	45	25	30	37	53	17	44	54	49	50	33	45	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	2	2	2	1	2	2	3	1	4	4	1	4	3	1	2	1	2	1	1	2	1	3	3	2	1	1	2	1	1	1	2	4	1	3	2	3	3	2	1	8	4	2	2	3	6	5
66500	-447.105426568999803	-445.675329162222283	-1.430097406777514	0.000227118049846	0.000081265665791	0.357812449719861	0.527194690483273	0	2	3	7	10	11	9	10	11	12	14	12	13	12	15	14	16	13	17	16	18	17	18	20	20	19	21	20	20	21	22	20	22	22	22	22	23	22	24	22	24	25	24	21	23	22	23	24	24	24	26	26	25	27	28	26	27	28	31	31	32	32	33	33	0	1	1	0	4	4	4	0	4	8	9	6	5	4	6	18	12	6	17	15	11	17	11	15	19	17	29	22	22	29	22	15	28	28	17	22	20	18	32	24	37	46	38	18	21	29	19	30	37	25	22	24	24	34	35	35	53	48	22	55	57	32	52	61	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	3	3	1	2	1	1	1	1	2	3	1	1	4	3	2	4	2	1	1	1	1	3	2	2	2	1	1	2	5	2	2	3	4	2	1	2	8	1	1	10	3	1
67000	-404.964538964933240	-403.545952968023926	-1.418585996909323	0.000257078447898	0.000095779699412	0.372569930286516	0.620747794611414	0	2	2	8	10	12	10	10	11	13	13	13	15	12	15	14	15	16	15	16	17	16	19	18	20	19	21	19	20	22	21	21	23	22	22	23	24	23	21	23	25	24	24	23	22	24	24	24	25	25	25	22	26	27	28	27	29	30	32	31	30	30	33	33	0	1	1	0	4	9	4	0	5	6	7	9	11	7	14	11	10	14	6	6	17	6	22	18	21	20	22	13	24	39	28	17	31	25	17	24	12	21	15	29	42	27	32	28	18	34	25	44	47	40	37	20	45	45	50	32	56	51	27	51	42	40	31	44	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	1	2	2	2	2	1	1	1	1	3	1	1	4	2	4	2	3	2	1	2	1	2	3	1	2	1	1	1	1	2	1	3	1	3	1	2	6	3	3	2	5	5
67500	-432.679347029016867	-431.159340273232203	-1.520006755784637	0.000223218054772	0.000062825964194	0.281455567106410	0.459942495039239	1	2	3	8	10	11	10	9	10	12	13	13	15	13	14	14	16	15	16	16	19	18	18	18	19	18	20	18	19	22	23	21	23	22	22	23	22	23	23	22	24	24	23	25	22	23	23	25	24	25	26	25	26	27	27	28	27	27	31	30	29	32	34	33	0	1	2	0	4	9	4	0	4	9	9	9	15	7	6	4	11	12	5	10	7	12	20	18	22	17	25	20	23	27	18	26	27	26	26	21	32	14	40	25	23	24	26	36	11	13	26	9	21	25	28	37	31	28	33	48	46	33	44	56	57	57	45	48	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	4	3	1	2	1	1	1	2	1	1	4	1	1	2	3	2	1	5	1	2	3	3	2	1	4	5	3	9	3	4	4	2	2	4	2	1	1	2	3	1	1	3	4	4
68000	-420.835112818910602	-419.430102220876904	-1.405010598033689	0.000266708914342	0.000104804476023	0.392954529779069	0.527399973802504	1	2	3	8	10	10	10	8	11	13	14	12	12	12	14	13	15	15	17	17	16	18	19	19	20	20	21	21	20	21	22	20	22	23	23	21	23	21	24	22	23	24	23	23	23	25	23	25	22	24	26	26	25	27	28	26	30	29	32	32	31	31	31	34	0	1	1	0	4	4	4	0	4	9	14	7	3	6	6	5	16	7	17	15	11	15	20	18	10	19	23	15	24	23	38	15	4	19	26	24	18	24	28	24	23	20	26	38	31	34	40	25	22	6	44	45	24	22	40	43	46	34	52	57	58	35	52	52	1	1	1	1	2	1	1	1	1	1	1	1	5	2	2	2	1	1	1	2	1	2	1	1	2	1	2	3	1	1	1	2	4	2	1	1	4	1	2	1	2	3	2	1	1	2	1	3	2	5	2	1	2	4	3	1	2	4	4	1	1	3	2	5
68500	-365.211211627314810	-363.797999166089710	-1.413212461225094	0.000241179655315	0.000091694054423	0.380189839409850	0.477652124632939	2	3	3	8	9	11	10	10	11	12	12	12	14	13	14	13	15	14	16	16	17	18	18	20	19	19	19	21	20	21	21	21	21	22	22	22	23	23	22	22	25	24	23	24	23	25	23	24	24	23	26	25	27	28	29	28	29	30	33	31	31	32	34	33	0	1	1	0	4	5	4	0	5	1	7	7	11	7	10	7	16	12	16	18	13	13	15	18	22	15	21	18	23	23	20	17	29	27	25	21	36	18	32	33	50	23	32	36	22	28	32	39	35	16	27	44	37	34	34	47	47	55	52	46	55	34	52	52	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	2	1	3	1	2	2	3	1	2	1	2	1	4	1	1	1	3	1	1	4	2	1	1	1	5	5	1	3	3	3	3	3	1	2	2	1	6	5	3
69000	-422.568451543420849	-421.068541533444716	-1.499910009976109	0.000283889721973	0.000083665761095	0.294712187933954	0.453651244974160	1	2	2	8	10	11	9	10	11	13	13	13	14	11	14	13	15	15	16	17	19	17	19	19	20	16	21	19	20	20	22	21	23	22	22	23	22	23	21	23	24	21	22	24	23	24	22	24	22	23	27	26	26	28	28	28	29	28	33	30	32	29	32	33	0	1	1	0	4	5	4	0	5	9	7	5	16	7	8	7	13	16	13	5	22	11	6	16	26	17	23	18	9	24	18	21	32	25	17	22	39	16	26	34	23	23	39	43	16	34	25	36	11	9	29	12	18	40	25	53	38	38	53	54	58	52	38	45	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	4	1	2	3	3	2	1	1	2	4	1	3	1	2	2	3	4	1	4	3	1	2	1	1	1	4	1	1	1	3	4	4	7	6	2	4	1	4	3	3	1	3	1	4	4
69500	-399.312820703416264	-397.829928041884330	-1.482892661531909	0.000279444498604	0.000085858103395	0.307245638486875	0.440586206008544	0	2	2	8	9	11	10	10	12	12	13	13	15	12	14	12	15	14	17	17	18	17	19	19	20	19	21	21	20	22	22	19	23	23	21	24	23	22	23	23	23	23	23	24	23	24	24	24	24	25	26	26	27	28	27	27	29	30	31	31	31	30	34	33	0	1	1	0	4	7	5	0	4	7	7	8	6	7	10	6	6	16	10	17	17	8	22	19	26	15	21	25	23	25	18	17	26	35	26	38	32	18	28	35	22	28	31	16	19	43	35	37	35	27	50	19	50	26	34	27	42	52	21	58	30	34	50	21	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	3	1	1	3	1	2	1	3	2	1	1	1	5	1	2	1	1	1	2	3	1	1	6	1	1	7	4	1	2	1	1	2	1	4	1	4	2	3	2	2	6	1	5	3	5	7
70000	-515.221073455778310	-513.661640937393827	-1.559432518384438	0.000334817736735	0.000086772338584	0.259162908841695	0.444472374695719	1	2	3	9	10	10	10	10	11	12	12	13	14	11	14	12	16	15	17	15	18	17	18	19	20	18	21	20	20	21	22	20	23	22	22	22	22	21	23	20	24	23	24	23	24	24	22	22	24	24	23	24	25	26	27	27	29	29	30	31	31	32	32	33	0	1	1	0	4	1	4	0	7	8	5	6	16	7	6	14	7	16	12	8	17	1	20	7	26	13	10	23	6	19	16	18	38	17	10	40	28	13	17	21	12	24	34	13	29	25	26	26	21	34	19	42	37	21	26	46	55	55	45	44	33	33	45	48	1	1	1	1	1	4	1	1	1	1	1	2	1	1	2	1	4	2	2	3	1	7	1	6	1	3	4	1	5	2	6	1	1	4	5	1	1	6	3	1	6	3	1	5	2	2	2	2	3	2	2	1	1	4	4	2	1	1	2	4	4	4	5	4
70500	-414.125889779015779	-412.723119785248798	-1.402769993766995	0.000273187459625	0.000108379796993	0.396723177343711	0.602870051248208	-1	2	3	7	10	11	9	8	10	12	12	13	14	13	14	13	15	16	16	16	18	18	18	20	20	19	19	20	21	22	22	21	22	23	23	22	23	23	23	22	23	25	23	25	23	25	23	24	25	24	26	24	26	26	28	28	30	29	32	30	30	30	33	33	0	1	1	0	4	7	4	0	4	9	9	4	6	11	6	11	14	15	12	6	19	18	15	18	21	12	22	22	21	28	28	27	14	17	26	21	30	36	25	28	13	39	28	38	21	21	25	31	32	24	31	45	38	39	35	53	49	49	52	41	58	46	50	58	1	1	2	1	2	1	1	1	1	1	1	3	3	1	1	1	1	1	2	2	1	1	3	2	1	3	1	1	3	1	1	1	4	4	2	3	1	1	2	1	4	1	1	1	2	3	1	1	1	2	1	1	1	2	2	1	2	2	3	5	1	2	3	2
71000	-438.751674368959186	-437.230155418826030	-1.521518950133175	0.000268826362135	0.000075410215399	0.280516444890995	0.499033759377087	1	3	3	8	10	12	10	11	12	12	14	13	15	12	14	14	15	16	17	16	18	17	18	19	19	20	21	20	21	21	21	22	22	22	23	24	23	23	24	23	25	25	24	25	23	24	22	24	24	23	26	26	25	27	29	27	29	29	32	32	30	32	33	33	0	1	1	0	4	7	4	0	5	4	9	8	12	4	7	6	6	15	16	11	17	6	19	20	13	19	18	17	25	19	16	26	22	21	21	21	27	10	47	29	37	31	22	33	25	47	26	47	26	29	22	28	18	37	34	48	41	33	27	25	52	43	43	43	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	2	1	1	1	2	2	1	1	2	1	3	3	1	3	2	1	3	2	2	5	1	6	1	1	1	2	3	1	4	1	1	1	2	1	4	3	5	2	4	2	2	3	3	5	2	3	5	4
71500	-447.758702190871759	-446.301311883962057	-1.457390306909698	0.000250888840953	0.000082532922468	0.328962109889721	0.497772719485086	-1	3	3	8	10	11	10	9	12	12	14	13	14	10	15	13	12	15	16	16	18	17	19	18	20	19	21	20	20	21	23	21	21	23	20	24	20	22	24	23	24	24	22	23	23	24	23	25	24	25	27	23	26	27	29	27	29	29	31	30	31	29	32	33	0	1	1	0	4	8	4	0	4	8	7	7	10	4	11	14	7	12	15	18	11	16	12	18	22	17	24	22	20	37	28	15	20	27	17	30	16	37	15	35	23	37	26	22	14	32	33	35	47	41	38	12	38	27	46	34	56	33	27	62	57	34	40	61	1	1	2	1	2	1	2	1	2	2	3	1	1	2	1	2	1	1	1	1	3	2	2	2	1	4	1	2	2	1	1	2	2	1	3	2	4	1	4	2	2	2	1	2	10	2	1	3	1	1	2	4	1	3	2	2	1	3	5	1	1	3	3	1
72000	-472.051829594467847	-470.683895772125311	-1.367933822342523	0.000285052689993	0.000139938231405	0.490920578257688	0.475928686348016	1	2	3	8	10	11	9	9	11	11	12	13	13	11	15	13	15	16	15	15	19	17	18	20	20	19	21	20	19	20	22	21	23	23	23	24	21	23	23	23	23	25	23	23	23	21	24	24	23	24	26	23	23	27	28	28	28	28	32	31	32	31	33	34	0	1	1	0	4	5	4	0	5	5	9	6	9	7	6	14	9	10	5	12	23	16	20	22	20	12	25	21	19	29	27	10	15	28	37	53	21	13	46	28	23	34	29	19	16	15	25	27	25	52	36	12	18	47	39	42	49	34	40	55	52	34	45	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	3	3	1	1	3	1	2	3	2	1	1	2	1	1	5	4	1	1	1	1	5	1	3	2	1	2	3	3	4	3	1	2	1	1	7	4	2	2	2	3	3	4	1	6	4	5	5
72500	-436.881468174007352	-435.424513442279135	-1.456954731728245	0.000301904705414	0.000099438473728	0.329370400477916	0.562455227724004	1	2	4	7	10	11	9	9	11	13	13	11	12	13	15	13	15	15	15	17	18	17	16	19	19	20	21	20	19	21	22	21	23	22	20	23	23	23	23	21	23	24	23	24	21	24	22	25	25	24	27	25	25	28	28	28	30	29	32	31	31	32	34	34	0	1	1	0	4	8	4	0	4	6	9	8	7	7	10	7	12	7	6	17	22	23	19	20	15	19	26	23	14	25	15	35	30	30	14	26	45	30	25	23	23	20	35	38	18	39	26	39	47	23	45	31	37	46	26	49	43	49	52	57	58	27	33	31	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	3	3	2	1	1	1	1	1	2	2	1	2	4	1	3	1	1	1	3	2	1	1	2	1	2	4	1	1	3	1	1	1	2	3	3	1	1	2	4	2	3	2	4	1	1	5	6	6
73000	-439.471922918687085	-438.033671534963560	-1.438251383723529	0.000230571411122	0.000080333877928	0.348412136340798	0.416014253242598	1	2	3	8	9	11	9	11	11	12	13	13	15	13	15	12	15	16	15	17	18	17	19	19	21	20	21	21	20	20	23	22	22	22	21	23	24	22	23	23	24	25	23	22	23	25	22	23	25	24	27	25	26	28	28	27	29	29	32	31	31	30	33	34	0	1	1	0	4	7	4	0	5	4	9	9	12	6	8	7	14	13	16	17	20	15	13	7	10	20	13	13	20	20	22	26	26	20	20	30	36	18	35	24	19	50	21	19	13	25	29	32	21	22	37	27	52	47	35	35	47	55	28	36	32	39	33	37	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	4	4	2	3	3	2	2	4	1	1	2	2	2	1	2	1	2	5	1	3	3	2	2	2	1	4	3	2	1	1	3	3	3	5	1	6	3	5	4	7	3
73500	-424.260982534403126	-422.801062479953828	-1.459920054449314	0.000200534623911	0.000065498350942	0.326618663972909	0.401456438260751	1	3	3	7	9	11	9	11	12	12	14	12	14	13	15	14	16	13	17	16	18	17	18	18	19	18	20	20	19	20	22	21	23	22	22	24	24	23	23	23	24	24	23	25	22	24	23	25	23	23	27	26	23	28	28	27	30	28	32	31	32	30	33	33	0	1	1	0	4	5	4	0	4	7	7	3	10	9	14	18	11	6	14	4	18	10	10	18	17	17	24	21	11	8	20	22	14	15	6	35	39	15	20	34	30	24	19	18	29	43	25	34	32	31	21	45	20	39	35	48	25	51	52	40	57	48	52	52	1	1	1	1	1	1	1	1	3	2	2	4	1	1	1	1	1	1	2	5	3	2	3	2	2	1	1	1	3	4	3	3	5	5	5	2	1	4	4	1	2	3	3	5	2	1	2	1	1	1	6	2	4	3	3	1	4	1	3	4	1	3	3	2
74000	-394.605248541872356	-393.113459490624450	-1.491789051247896	0.000275481935421	0.000082789642325	0.300526574269764	0.542671249877620	1	2	3	9	8	11	10	10	11	13	13	13	15	12	14	13	16	15	16	16	19	17	19	17	19	20	21	19	17	21	23	21	21	21	22	21	23	22	23	22	24	24	24	24	24	24	23	25	24	24	26	25	27	26	27	27	30	29	32	30	31	31	34	34	0	1	1	0	2	4	4	0	4	9	7	14	9	7	4	4	12	6	10	9	29	13	20	18	13	15	26	13	20	10	33	22	28	17	34	24	26	27	25	11	23	40	36	36	36	35	35	38	47	35	40	29	6	30	32	31	58	53	45	41	44	33	44	53	1	1	1	1	4	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	1	2	3	1	2	1	4	1	3	1	3	1	2	1	1	2	6	2	1	1	1	2	1	1	1	1	1	2	4	5	2	3	2	1	1	3	3	4	4	4	4
74500	-395.510807533615889	-393.985115604929547	-1.525691928686338	0.000212444588180	0.000059051851788	0.277963549431471	0.444124157935648	1	3	3	8	9	11	9	10	12	11	14	12	14	13	14	13	15	15	16	16	18	18	19	19	20	20	22	19	20	21	23	21	22	22	22	23	24	21	23	22	24	22	23	23	23	25	23	23	25	24	26	25	24	27	28	27	29	26	32	31	30	29	34	33	0	1	1	0	4	4	4	0	5	5	7	8	10	10	9	10	7	6	7	18	6	11	13	18	10	21	26	16	21	23	38	6	29	29	25	38	43	24	34	26	30	13	29	19	13	34	17	24	47	33	42	50	45	22	39	48	56	24	52	54	46	29	42	43	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	4	2	3	1	3	2	3	2	3	1	1	3	1	1	1	5	1	1	1	1	1	1	1	1	1	4	1	4	5	2	3	3	1	1	3	1	1	6	2	1	1	3	4	2	4	3	7	5
75000	-388.192972478368404	-386.732070285694022	-1.460902192674373	0.000223262466152	0.000072721359110	0.325721382387956	0.487714670265497	1	3	3	8	9	12	10	10	11	13	14	13	14	11	14	13	15	15	17	16	17	18	18	20	19	19	22	21	20	21	22	21	21	22	22	23	23	22	23	22	25	25	21	24	23	25	23	24	24	24	26	24	27	26	28	27	29	29	32	31	32	30	32	32	0	1	1	0	4	8	4	0	4	5	7	14	6	7	14	14	14	14	18	13	18	17	10	18	10	17	23	16	25	11	28	26	21	26	28	19	38	28	30	43	33	49	25	16	18	47	35	35	33	34	30	33	36	34	34	42	42	37	36	54	62	44	28	58	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	3	2	3	1	4	1	3	1	1	2	3	1	3	1	1	1	1	3	1	1	6	5	1	1	1	1	2	2	1	2	2	3	1	2	4	7	2	1	3	5	1
75500	-427.621657380271301	-426.115227230508822	-1.506430149762487	0.000252265108103	0.000073218502421	0.290244271083200	0.471208627146033	2	3	3	7	10	11	10	11	10	12	13	12	14	11	13	14	16	16	16	16	18	17	16	19	20	18	22	21	21	21	22	20	23	22	22	22	24	22	23	22	25	25	22	24	23	25	23	24	25	24	26	22	27	27	28	28	29	30	32	31	31	32	33	34	0	1	1	0	4	9	4	0	4	8	7	9	3	5	14	14	5	14	11	10	12	20	13	18	26	15	30	17	22	18	12	22	29	26	26	15	34	21	34	19	30	30	14	24	52	27	34	47	47	32	44	19	28	29	29	39	54	55	45	58	51	57	43	45	1	1	1	1	2	1	1	1	2	1	2	1	5	1	1	2	4	2	2	2	3	1	1	2	1	2	1	2	2	2	4	2	1	2	2	4	1	2	1	3	2	2	4	1	1	1	1	1	1	4	2	3	3	2	5	2	1	1	3	1	2	2	6	6
76000	-387.117380528032470	-385.692294277641281	-1.425086250391188	0.000193226825470	0.000070334612070	0.364000246334638	0.591483845869687	1	2	2	7	10	11	9	11	11	12	13	13	14	12	12	13	16	16	16	17	19	17	18	18	20	20	20	21	19	21	22	20	22	23	22	22	23	23	22	21	23	24	24	23	23	24	22	24	24	25	24	25	26	27	26	27	29	28	30	32	30	31	30	33	0	1	1	0	4	7	4	0	4	4	15	14	15	5	7	6	12	16	16	19	17	11	10	13	29	17	15	25	16	29	21	17	20	32	27	19	31	31	26	21	23	39	32	18	40	35	17	23	26	47	33	21	36	55	39	31	58	51	29	62	42	47	38	52	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	3	1	3	1	2	2	2	2	1	3	1	1	1	1	2	1	2	3	1	1	4	2	2	2	1	3	2	1	2	1	1	2	4	1	4	4	2	4
76500	-436.610859896226771	-435.203859672324711	-1.407000223902073	0.000223883144056	0.000087250925924	0.389716368742110	0.486863236616336	1	2	3	8	10	11	10	10	11	11	12	13	14	13	15	14	15	16	16	15	18	17	18	18	20	19	20	19	19	20	23	21	19	22	22	22	21	21	23	23	24	24	24	24	23	24	24	24	23	24	27	24	26	26	28	27	28	30	32	32	30	31	32	34	0	1	1	0	4	1	4	0	5	5	7	10	8	4	9	11	14	14	16	9	19	20	22	19	17	15	17	18	18	26	13	17	24	30	17	21	29	13	30	29	23	45	45	24	22	49	39	25	25	15	18	24	36	50	26	53	31	54	42	61	39	34	45	44	1	1	2	1	1	4	1	1	1	1	1	2	2	3	3	1	1	2	1	2	1	1	1	1	3	1	2	1	2	1	4	2	1	1	3	3	1	4	1	3	4	1	1	3	3	1	1	3	2	3	4	3	1	1	4	1	2	1	4	1	3	5	4	6
77000	-378.887224689689219	-377.399217965702633	-1.488006723986583	0.000299956319233	0.000090987642868	0.303336309437357	0.677774249889986	1	2	3	7	9	11	9	10	11	12	13	13	12	13	15	14	15	16	16	17	19	17	18	18	20	17	21	20	20	19	23	21	23	23	22	23	24	22	23	23	24	24	23	23	24	24	23	24	25	24	24	25	27	27	29	27	29	29	32	32	31	29	32	33	0	1	1	0	4	5	4	0	4	5	9	6	5	6	13	14	14	13	16	18	24	19	22	18	26	15	30	23	11	26	18	17	32	25	27	13	36	27	30	30	12	25	26	38	24	34	25	44	39	33	22	40	44	33	43	52	44	56	57	45	54	34	57	63	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	4	1	1	1	6	1	1	2	1	6	1	2	1	3	1	2	1	1	1	2	1	2	2	4	1	2	1	1	3	3	2	1	1
77500	-375.152180127581175	-373.639797227796294	-1.512382899784905	0.000344614636049	0.000098666301467	0.286309085992923	0.708435955968603	1	3	3	8	9	12	10	10	11	13	13	13	14	13	15	14	16	16	16	16	18	16	17	19	20	20	21	19	20	21	22	21	22	22	23	24	23	21	24	22	23	24	22	23	24	22	24	24	25	25	25	25	26	28	28	27	29	28	32	31	29	31	33	33	0	1	1	0	4	8	4	0	5	7	7	8	12	7	12	5	11	14	15	6	18	15	22	18	21	17	24	13	19	23	29	26	25	26	46	38	43	10	33	32	23	44	24	24	21	26	43	27	35	32	48	44	27	39	39	26	54	49	45	55	52	34	52	45	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	4	1	1	4	1	1	1	2	1	1	1	1	2	1	1	3	2	2	3	1	1	4	1	2	4	3	4
78000	-410.490643962241052	-409.088637963239819	-1.402005999001257	0.000189513629295	0.000075433920773	0.398039555536406	0.625804791707297	1	2	4	7	9	12	9	9	10	12	12	13	15	13	14	14	15	15	16	17	18	18	19	20	21	19	21	20	21	21	20	21	22	21	21	23	24	23	23	21	22	22	24	25	23	25	23	24	24	24	25	25	27	28	28	26	28	30	32	31	30	31	33	32	0	1	2	0	4	5	4	0	4	8	9	11	14	4	12	14	14	14	16	16	20	20	22	22	17	17	13	26	12	19	20	22	28	26	22	20	29	18	25	26	15	22	42	31	31	39	32	39	47	23	31	36	52	42	50	38	45	53	45	56	55	27	60	37	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	3	2	2	1	4	3	2	2	1	1	1	3	1	3	1	1	3	2	1	3	1	1	1	1	1	2	2	1	1	3	3	2	2	2	4	2	1	5	1	2
78500	-410.923247745791457	-409.472831999930179	-1.450415745861303	0.000309046280178	0.000103740130334	0.335678301236642	0.586155752499136	1	3	3	8	9	11	10	10	12	13	13	12	15	12	15	14	14	16	16	15	18	18	15	18	20	19	19	20	19	20	22	19	22	22	22	23	24	20	22	21	24	24	23	24	21	25	23	25	24	25	27	25	27	27	28	26	28	29	33	32	31	31	33	33	0	1	1	0	4	5	4	0	5	4	7	8	17	7	11	14	11	15	16	14	15	6	10	16	11	17	6	29	8	18	26	20	21	32	30	31	40	18	25	32	27	35	34	40	6	44	15	39	28	26	38	19	31	49	34	26	51	43	53	62	46	46	53	61	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	2	1	2	1	3	3	4	4	1	4	2	2	2	2	1	1	1	1	2	1	1	2	1	1	3	4	1	3	1	2	3	2	4	2	1	3	3	1	3	2	1	3	2	3	2
79000	-403.392226358439132	-401.987547593441207	-1.404678764997931	0.000248170365912	0.000097656103486	0.393504289389049	0.503635190822089	1	3	3	6	8	12	10	11	10	12	12	12	14	13	14	14	15	16	14	16	18	17	19	19	20	19	22	21	20	20	20	20	21	22	22	20	23	22	23	22	25	25	24	24	22	25	23	24	25	24	27	24	24	27	27	27	29	29	32	29	29	32	34	32	0	1	1	0	4	9	5	0	4	9	9	7	6	7	14	14	15	16	11	17	20	15	13	21	17	17	32	26	13	24	22	20	32	32	17	18	17	21	28	19	22	45	33	18	29	26	32	16	27	34	45	28	36	34	46	52	54	55	38	44	37	21	61	42	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	4	1	3	3	1	1	3	1	1	2	1	2	3	2	3	2	1	6	3	1	1	4	1	3	2	5	1	1	3	2	2	2	1	1	1	1	4	3	2	7	3	3
79500	-435.085682120479305	-433.617129781373251	-1.468552339106028	0.000305492142414	0.000097439282376	0.318958391550945	0.416591776998285	1	3	3	8	9	12	9	10	11	12	13	12	15	12	14	12	16	16	17	16	17	17	18	19	20	18	22	20	20	21	23	21	22	22	23	22	24	21	21	22	25	25	23	24	23	25	24	24	24	24	26	25	27	25	28	26	27	28	30	30	31	28	33	34	0	1	1	0	4	5	4	0	5	9	7	8	6	7	16	7	7	6	12	8	13	20	21	21	14	6	25	22	26	21	18	20	39	26	32	38	26	24	13	23	22	29	25	25	21	34	40	27	39	45	30	21	50	15	46	24	44	42	42	57	39	37	43	38	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	3	1	1	1	1	4	2	1	2	1	2	4	3	1	2	2	1	2	2	3	2	5	3	1	4	3	3	1	1	2	1	3	4	1	6	2	3	2	2	2	2	5	2	5	7
