step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
75500	-551.004504051544245	-557.859992002503645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493375209303663	0	2	3	4	6	5	6	4	6	6	7	6	7	10	7	8	9	9	8	8	8	10	11	10	8	8	10	10	14	11	10	12	13	11	10	13	12	10	13	12	12	12	11	11	12	11	12	13	13	13	13	14	14	15	14	14	15	14	16	14	13	16	15	17	14	17	14	14	16	16	17	16	14	17	16	17	21	18	18	18	20	16	17	18	20	18	17	19	19	19	19	19	19	21	22	22	25	26	28	31	0	1	2	2	3	3	3	2	2	8	0	3	7	7	8	5	4	15	12	15	4	12	5	12	2	5	21	25	15	21	21	21	26	22	26	18	20	17	47	24	25	26	26	21	21	31	35	19	31	46	43	18	39	33	28	32	33	40	58	41	35	48	22	43	21	25	17	24	41	35	54	67	32	32	60	42	83	32	48	54	69	61	73	67	60	60	33	31	71	71	73	87	87	78	90	31	94	94	97	0	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	2	2	3	2	2	1	1	1	3	1	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	2	3	2	3	2	2	1	3	1	1	1	3	1	3	2	2	2	1	2	2	2	2	4	2	2	4	1	2	1	1	1	2	2	7	2	2	1	1
76000	-586.364215846743605	-593.219703797703005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572638499028166	0	1	3	3	5	4	5	4	6	7	7	7	5	9	6	7	9	9	7	9	8	9	9	10	10	9	11	11	14	11	10	11	13	12	10	12	12	11	13	13	13	12	10	11	13	11	12	13	14	13	13	15	11	15	14	12	16	14	16	14	13	16	14	16	14	16	15	17	15	15	16	16	15	17	19	16	20	19	18	17	20	18	17	17	19	19	18	18	20	21	19	19	20	21	23	21	26	26	27	31	0	1	2	2	3	3	3	4	4	15	0	3	6	13	8	5	4	10	13	15	9	12	12	13	21	12	9	17	18	21	17	21	26	6	13	18	20	21	22	24	4	43	26	17	38	31	43	3	31	46	43	36	3	42	21	32	33	24	58	17	35	63	39	42	28	56	60	58	32	61	61	73	38	27	38	51	83	49	63	42	85	71	67	73	67	60	76	32	47	71	84	23	70	88	90	74	94	96	78	0	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	2	4	3	2	1	2	2	2	4	1	1	2	2	1	1	7	2	1	2	2	4	2	3	1	1	2	1	3	1	1	1	2	2	2	1	2	2	2	2	1	3	3	3	1	2	3	2	2	1	1	1	1	2	2	1	4	3	2	1	5	3	2	1	2	2	2	4	1
76500	-554.915119136776752	-561.770607087736153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585799550167725	0	2	4	4	6	5	6	5	5	7	7	7	7	10	6	9	8	9	8	8	10	9	10	11	10	9	9	10	13	12	10	11	13	13	11	12	12	11	11	13	12	12	12	12	13	11	12	13	14	14	13	14	13	14	15	13	15	15	16	12	13	16	15	17	14	16	15	17	16	16	16	17	16	16	16	16	21	19	18	19	18	17	15	17	19	19	18	18	19	20	19	18	20	20	22	22	25	26	27	32	0	1	2	2	3	3	3	4	2	15	0	3	6	7	8	19	4	10	12	15	2	12	3	6	2	5	9	17	18	17	9	9	23	19	5	25	20	17	6	24	28	26	26	27	25	21	26	39	46	9	47	29	3	42	31	41	47	40	58	32	43	63	48	54	28	56	25	58	60	61	47	74	83	60	60	47	75	49	63	54	44	42	60	73	60	60	76	49	43	89	73	76	87	88	90	27	94	97	97	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	3	3	4	2	2	1	2	2	2	4	1	2	3	1	2	1	3	1	1	1	2	2	1	1	2	1	1	4	1	1	4	1	3	1	2	2	1	1	1	1	1	2	3	2	2	1	3	2	2	1	1	2	2	1	2	4	2	2	3	2	2	1	3	3	1	2	3	1	1	1	1	1	1	6	2	1	1	1
77000	-570.532882342976563	-577.388370293935964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634397500548347	0	1	3	4	5	5	6	3	6	6	5	7	6	9	8	7	9	8	7	8	8	9	10	8	10	10	10	9	11	11	10	11	11	13	10	12	12	11	13	13	12	12	12	12	13	12	11	13	13	13	13	14	13	14	15	14	16	13	17	14	13	17	14	17	15	17	15	14	16	16	16	15	17	18	17	17	20	19	19	18	19	18	15	17	19	20	17	19	20	21	19	19	21	20	22	23	24	26	27	31	0	1	2	2	3	3	3	2	4	4	0	5	5	7	10	3	9	10	6	10	9	13	5	19	4	3	21	21	18	28	21	9	35	23	19	10	15	17	12	22	17	35	33	27	21	21	35	23	28	38	47	36	26	42	32	39	54	24	40	38	26	48	23	54	28	56	25	40	60	51	47	32	83	60	67	42	84	49	63	35	69	70	60	83	74	74	54	49	61	82	84	80	87	49	90	88	96	97	97	0	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	3	5	1	1	2	1	2	1	1	1	2	3	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	2	2	3	1	3	1	1	1	2	2	2	2	1	3	2	3	2	4	2	1	1	1	1	1	1	3	2	1	1	1	2	4	1	2	1	2	1	1
77500	-576.168802444140283	-583.024290395099683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627141825787130	0	1	3	3	5	4	6	4	6	5	7	7	6	10	7	7	8	9	9	8	8	9	10	9	9	9	11	11	13	11	10	11	12	10	10	11	11	11	12	13	13	13	11	10	12	12	11	12	13	13	12	15	10	14	14	13	16	14	16	13	13	16	15	17	15	15	16	16	16	15	17	16	16	17	17	15	20	20	19	18	18	17	14	17	18	20	18	18	21	20	19	19	21	20	23	22	24	25	28	30	0	1	2	2	3	3	3	4	2	8	0	5	6	7	8	5	4	8	12	10	9	5	5	13	17	3	21	21	18	21	21	25	43	7	26	10	20	21	53	24	32	33	26	21	25	31	35	53	31	27	43	15	22	42	38	38	43	24	40	25	47	22	13	54	45	28	41	40	60	61	70	60	83	60	67	42	67	21	82	42	60	47	17	83	67	75	63	50	70	82	73	42	87	88	90	88	94	94	97	0	1	1	1	1	2	1	2	1	3	1	1	1	1	2	3	1	2	2	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	3	1	1	2	1	2	2	2	2	2	3	4	2	2	2	2	2	2	1	1	1	2	2	1	1	2	6	1	2	3	3	2	2	1	2	1	2	2	2	3	3	1	1	2	2	2	3	2	1
78000	-552.762047888287611	-559.617535839247012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595707133360895	0	1	2	4	5	4	4	3	7	5	6	7	5	10	7	9	8	9	8	9	9	9	10	11	10	9	10	9	12	10	10	11	12	12	10	12	12	11	11	13	13	12	11	12	11	11	12	14	13	14	13	14	13	15	15	12	15	15	16	13	14	16	15	15	13	17	15	16	17	15	17	17	17	18	19	16	19	19	18	18	18	18	15	17	20	20	17	17	20	20	19	20	21	20	22	21	25	26	28	32	0	1	2	2	3	3	3	2	10	8	0	13	3	3	8	12	9	15	6	15	9	13	19	19	9	5	21	9	15	17	9	9	35	26	19	32	20	21	19	24	32	35	12	45	27	27	35	23	32	46	33	36	19	61	25	25	43	24	40	9	34	63	23	33	25	60	41	40	41	42	61	67	83	41	69	42	83	88	63	61	60	33	60	83	67	67	76	38	70	82	73	87	87	78	82	78	94	97	97	0	1	1	1	2	2	2	2	1	1	2	1	2	1	3	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	1	3	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	3	1	1	2	1	2	2	1	2	2	2	2	2	1	2	1	2	2	1	2	2	3	3	1	2	2	3	1	2	2	1	1	2	1	1	2	1	2	1	2	1
78500	-570.122790047538047	-576.978277998497447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629570848117956	-1	2	3	4	5	5	5	4	6	7	7	7	7	9	7	9	9	9	7	9	9	10	10	10	8	9	10	11	12	11	11	11	11	11	11	10	13	11	12	12	12	12	11	11	12	10	9	13	14	13	13	14	14	14	15	13	15	13	15	13	12	15	15	17	14	15	14	13	17	14	17	17	14	17	19	16	18	18	18	18	19	16	17	16	18	20	18	18	21	21	19	18	19	21	22	20	25	27	27	29	0	1	2	2	3	3	3	2	4	8	0	5	6	7	8	12	9	10	5	10	9	5	12	5	2	5	21	25	18	21	46	9	26	26	47	15	20	21	22	24	38	43	26	17	32	25	19	35	38	46	34	36	39	51	28	38	26	40	58	32	26	33	58	42	28	56	27	24	60	61	70	67	60	60	74	54	73	31	48	42	69	61	84	73	74	74	64	50	47	82	83	51	87	49	70	49	94	97	97	0	1	1	1	1	2	1	1	1	1	2	1	1	1	2	3	2	2	1	1	1	2	2	2	3	3	1	1	1	2	1	1	3	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	1	2	1	1	2	3	1	2	2	2	1	1	1	2	1	3	6	3	2	2	1	3	5	2	2	1	1	1
79000	-597.226528646783891	-604.082016597743291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510862602341313	1	2	3	4	6	4	5	4	6	6	5	8	6	10	7	8	8	9	9	8	9	11	9	10	11	9	8	11	13	10	10	11	11	13	11	12	12	11	12	13	13	12	12	12	12	10	10	12	13	14	14	14	14	14	13	14	16	15	16	13	13	14	15	16	14	16	15	16	15	16	15	16	15	17	18	17	20	19	17	19	19	17	18	18	18	19	18	18	20	20	19	20	21	20	21	23	25	25	25	31	0	1	2	2	3	3	6	2	4	8	0	3	6	19	8	5	9	4	5	10	27	12	5	13	9	3	9	27	18	17	27	9	12	26	26	18	20	27	12	12	32	26	33	17	9	27	26	12	46	46	35	36	22	42	30	27	3	24	40	38	35	48	54	54	28	38	60	24	60	35	43	60	60	56	60	54	73	49	62	62	55	61	73	73	67	67	47	49	64	80	73	71	54	17	71	78	94	94	94	0	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	2	2	2	2	3	1	2	1	2	3	1	1	3	2	2	1	1	2	1	3	3	6	3	1	1	1	1	1	2	2	2	1	3	1	3	3	1	1	1	2	2	2	2	2	3	3	2	2	2	2	2	3	2	2	1	2	2	3	7	4	2	3	2	2	1
79500	-573.163126220929144	-580.018614171888544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552334993511406	0	2	3	4	6	4	5	3	6	6	5	7	6	11	5	9	7	8	6	9	10	11	10	11	10	10	10	10	14	11	11	11	13	12	9	12	13	11	13	14	12	12	12	11	12	12	12	13	14	13	14	14	14	14	15	13	15	15	17	13	14	17	15	17	13	15	15	16	15	16	16	17	15	18	15	17	20	19	17	18	19	17	18	18	19	19	18	18	20	19	19	19	20	20	22	22	26	25	27	30	0	1	2	2	3	3	3	2	2	15	0	5	6	19	8	12	9	10	3	18	9	12	3	19	9	19	17	9	18	28	9	4	43	22	12	18	20	27	23	24	5	26	26	28	9	25	35	19	25	38	42	36	23	42	38	38	43	22	40	25	43	63	23	54	28	56	60	24	60	35	61	67	60	60	60	63	73	49	5	33	69	35	73	73	67	67	64	49	48	39	74	87	76	88	90	94	94	94	94	0	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	3	3	2	2	2	2	2	1	2	3	1	1	1	2	2	1	3	1	4	1	1	1	3	1	2	3	2	1	1	2	3	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1	3	1	2	1	2	1	2	2	2	5	2	2	4	2	2	2	2	1	2	3	3	1	1	1	1	2	1	3	2	4	1
80000	-573.196154072053446	-580.051642023012846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470051271492499	1	2	3	5	5	5	4	4	7	6	6	7	7	11	8	9	8	9	8	8	9	9	8	10	10	9	9	9	13	11	10	11	13	12	10	12	12	11	12	14	12	11	12	10	13	9	11	13	14	13	13	13	13	14	14	12	16	15	17	14	13	15	14	15	14	16	15	13	16	15	16	16	15	18	18	16	21	19	18	18	19	17	16	18	19	20	19	18	20	21	19	20	19	20	22	23	25	26	27	31	0	1	2	2	3	3	3	2	8	8	0	3	3	12	10	3	9	10	5	8	17	12	5	12	17	6	9	9	10	21	46	25	34	26	12	15	20	21	22	24	4	26	26	17	38	17	26	22	46	32	35	36	22	42	28	25	51	68	63	17	47	53	6	42	44	41	60	24	60	23	61	67	38	60	60	54	83	55	22	76	69	61	73	73	67	60	63	50	43	82	73	87	64	50	90	88	94	94	94	0	1	1	1	2	2	2	1	2	2	1	1	2	2	4	1	3	1	2	2	2	1	1	2	1	1	2	1	1	4	1	1	1	1	3	2	2	2	1	2	2	3	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	3	1	1	5	2	3	2	1	2	1	3	2	1	2	2	2	1	2	2	4	1	2	2	1	2	2	2	2	2	4	2	3	1	2	4	1	2	2	3	3	1
80500	-586.621135628422508	-593.476623579381908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560175743704820	-1	1	3	4	6	5	5	4	6	6	6	8	4	10	8	8	7	9	9	8	10	10	10	10	11	9	11	10	11	12	9	11	11	10	10	11	12	12	12	14	13	12	12	12	12	10	11	13	13	14	14	14	13	15	15	14	14	15	16	14	13	15	15	15	15	17	15	17	16	15	17	16	16	16	18	16	19	19	17	18	19	17	15	17	20	18	19	19	20	21	20	19	20	21	23	22	23	27	28	31	0	1	2	2	3	13	3	2	4	4	0	5	3	7	10	3	8	17	5	8	31	17	13	13	17	12	9	9	15	25	9	31	26	12	26	18	29	21	22	23	25	23	34	25	25	31	35	33	32	32	43	18	39	47	38	46	43	40	58	38	47	48	48	61	28	32	38	58	60	43	33	60	60	27	60	43	83	49	62	64	69	61	27	83	67	83	54	38	82	82	73	64	54	27	90	78	88	94	94	0	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	3	1	1	2	1	2	2	3	2	1	4	2	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1	1	1	1	1	1	2	1	2	3	2	1	1	2	3	1	1	3	2	2	2	2	1	2	2	2	2	2	3	1	2	4	1	3	2	2	2	3	1	2	2	3	3	1
81000	-609.747177373138015	-616.602665324097416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580502898985623	0	1	3	4	5	5	5	4	7	6	5	7	4	10	7	9	9	10	8	9	8	9	9	10	10	9	10	10	13	11	10	12	12	13	10	13	12	11	12	12	13	12	12	11	11	11	12	12	14	13	14	14	14	14	14	13	16	14	16	13	14	14	15	17	14	16	14	15	17	16	17	16	15	16	18	17	19	18	16	16	20	17	17	16	18	20	18	18	20	21	20	19	20	21	22	22	25	26	27	31	0	1	2	2	3	13	3	2	4	8	0	3	3	19	10	13	4	10	13	10	8	5	5	19	9	12	21	9	9	17	9	19	26	26	26	17	20	21	5	12	25	26	26	21	27	4	35	10	44	46	42	18	23	42	28	30	47	40	40	32	26	32	17	19	28	56	38	40	74	43	70	60	32	60	74	54	73	31	53	42	69	70	84	73	67	75	34	65	51	42	84	87	87	88	61	88	78	94	97	0	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	3	3	3	3	2	2	1	2	1	1	1	1	1	3	2	1	2	2	2	1	1	2	2	2	3	1	1	2	2	1	3	2	3	1	1	1	2	2	2	2	1	2	1	2	1	2	1	3	5	2	1	1	1	1	2	1	3	2	2	1	2	2	2	1	1	1	1	1	1	2	1	3	2	4	3	2	1	1	1	4	2	3	3	1	1
81500	-571.486142783730770	-578.341630734690170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648669292426266	0	2	4	4	5	5	6	3	7	6	6	7	3	11	8	8	8	10	8	9	8	9	11	11	11	9	10	9	13	12	9	11	11	12	10	13	12	12	12	13	13	12	13	10	11	12	12	12	13	13	14	14	14	14	13	14	15	15	16	13	12	16	14	16	15	17	15	17	17	14	16	16	17	17	19	14	21	19	18	19	20	17	17	18	19	19	18	18	21	20	19	20	19	20	23	21	23	26	27	31	0	1	13	2	3	13	5	2	2	8	0	6	2	12	10	3	2	15	13	15	4	3	5	7	21	5	12	9	10	27	9	21	26	33	19	18	20	27	26	24	17	22	33	9	21	31	35	22	46	25	43	36	5	42	28	55	43	24	40	25	26	63	48	76	32	25	25	58	67	61	70	67	9	60	66	42	83	38	64	64	69	70	67	67	69	74	76	49	71	82	73	87	87	88	90	78	94	97	98	0	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	3	2	2	1	2	3	2	3	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	4	1	2	1	1	2	1	1	2	2	1	1	2	4	2	1	1	2	1	1	2	2	1	1	2	3	1	2	2	2	1	2	1	1	3	2	2	1	2	1	1	1	2	1	2	2	1	1
82000	-592.188108060740547	-599.043596011699947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627793303043821	0	2	4	3	5	4	6	4	6	7	5	6	3	11	6	6	7	10	9	8	8	10	10	10	8	9	11	10	12	11	11	10	12	13	10	12	11	12	12	13	11	13	12	12	12	11	11	13	13	13	13	14	14	13	14	13	14	15	16	13	13	17	15	17	14	17	15	15	16	16	16	16	15	18	18	16	21	19	17	17	19	18	17	18	20	19	19	18	20	21	18	18	20	20	23	23	25	25	28	31	0	1	13	2	3	13	3	2	4	15	0	3	2	23	8	5	9	10	5	10	9	26	5	6	4	3	21	25	15	21	21	17	3	43	13	18	20	21	22	24	21	35	26	25	25	32	26	12	41	46	43	36	39	19	17	32	47	24	58	41	26	22	48	42	45	55	38	40	73	61	33	41	25	60	72	26	84	88	48	42	69	70	73	83	67	28	92	31	71	70	73	76	76	88	90	78	96	78	96	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	2	1	2	4	1	3	1	3	2	1	2	2	2	2	3	2	1	1	2	1	1	1	1	1	2	3	1	2	3	1	1	3	3	1	2	1	2	2	1	1	2	2	2	3	2	2	5	2	1	1	2	2	1	2	1	2	3	1	3	2	3	1	1	3	1	1	3	2	3	2	1
82500	-582.681018933707605	-589.536506884667006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606828796942387	0	2	4	4	6	4	6	5	7	4	6	7	3	10	7	9	9	10	9	8	8	10	9	10	10	8	9	10	14	10	10	11	12	12	9	12	13	11	12	14	13	13	12	11	13	11	11	14	13	12	13	15	13	14	12	12	16	14	17	14	13	16	15	17	14	16	15	16	14	16	17	17	15	17	18	16	20	19	19	18	18	17	16	17	17	17	19	17	20	21	20	18	20	20	22	21	26	25	27	29	0	1	13	2	3	13	3	10	2	2	0	3	2	23	10	12	4	20	12	10	4	12	5	23	4	5	9	4	28	9	9	17	47	35	26	18	25	27	23	24	31	43	12	31	21	30	26	12	31	28	23	36	39	42	21	31	51	24	58	25	47	22	53	54	30	41	60	58	28	61	54	67	25	60	74	47	73	27	63	47	69	61	73	73	67	67	80	46	61	71	84	76	87	78	90	88	94	94	97	0	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	3	2	1	3	3	2	2	2	1	1	1	1	2	1	2	2	1	1	3	1	3	1	2	3	2	1	2	1	1	1	3	2	2	2	1	2	1	3	1	2	2	1	1	1	2	2	1	1	2	2	1	2	3	5	2	3	3	2	1	2	2	1	1	3	3	3	1	1	1	1	1	2	3	2	1	1
83000	-578.880303533433903	-585.735791484393303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587710938159434	0	2	4	3	6	4	6	4	7	6	6	7	3	11	8	8	8	9	9	8	9	9	11	10	9	9	9	11	12	12	11	9	13	12	11	12	13	11	12	11	11	12	10	11	13	10	11	13	13	14	13	15	13	14	13	13	15	14	16	14	14	15	14	16	14	16	15	16	15	15	17	16	16	17	18	16	20	20	18	18	18	18	18	18	18	20	19	17	20	21	19	18	20	21	22	21	26	26	28	31	0	1	13	2	3	13	3	2	4	8	0	3	2	12	10	5	2	10	5	10	9	12	19	6	8	3	9	9	10	38	46	4	43	26	43	18	18	17	22	19	25	35	26	27	38	25	26	39	25	9	47	36	19	42	28	17	53	40	40	29	33	63	48	42	55	28	60	40	60	39	35	41	67	67	60	54	83	49	51	54	56	35	73	73	25	60	92	49	61	26	84	76	92	88	90	17	94	96	94	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	1	1	1	3	2	3	1	2	4	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	4	1	2	3	1	1	2	1	1	3	1	1	1	1	2	1	2	1	3	1	1	3	3	1	1	1	2	1	3	2	2	2	3	1	1	4	2	1	2	2	5	1	1	1	2	1	6	3	2	4	1
83500	-577.328685498946129	-584.184173449905529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630023145322821	0	2	4	4	6	4	5	4	7	6	6	7	3	9	7	8	8	9	8	8	9	9	10	10	10	8	10	10	13	12	10	12	12	13	10	13	10	11	11	13	11	12	11	11	11	11	11	13	13	13	13	15	13	15	15	14	15	14	17	13	12	17	15	14	14	16	15	16	17	15	17	16	17	17	18	17	19	18	16	18	19	16	17	18	18	20	18	18	19	21	18	20	20	21	22	21	25	27	27	30	0	1	13	2	6	13	3	2	2	8	0	3	2	12	10	3	4	10	6	15	9	3	26	16	9	6	21	17	25	9	17	21	26	19	19	18	15	21	22	24	28	22	26	21	27	21	35	13	31	25	33	36	22	51	32	30	43	24	58	9	35	63	23	33	28	56	60	40	25	61	70	28	67	60	74	54	73	49	53	64	74	34	60	32	67	72	54	49	42	82	73	87	87	88	90	41	94	94	97	0	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	2	3	2	1	1	2	2	1	2	3	1	2	1	3	1	2	2	3	1	2	1	1	1	2	1	2	1	1	1	1	1	5	1	1	1	1	2	1	1	1	2	3	1	2	1	1	2	2	2	1	2	2	3	2	2	4	1	2	1	1	1	2	1	2	1	2	1	3	1	2	1	2	3	2	1	1	2	2	1	5	2	2	2	1
84000	-552.436999937524092	-559.292487888483492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572589352893942	0	2	4	4	6	4	5	4	6	6	5	7	3	10	7	8	8	9	8	9	9	11	10	10	10	8	11	11	11	11	10	12	12	12	10	12	12	12	12	12	12	11	13	11	13	12	11	14	13	12	13	15	13	14	13	13	15	14	16	14	12	15	14	16	14	15	15	15	17	15	17	16	15	17	18	16	21	20	17	18	19	18	17	17	20	19	19	18	20	21	19	19	20	20	23	23	24	26	27	31	0	1	13	2	3	13	3	2	4	8	0	5	2	7	10	5	9	15	3	15	9	19	6	7	9	7	31	21	10	9	17	17	19	42	19	29	20	17	22	24	27	26	26	17	27	31	35	25	31	27	47	29	22	42	28	21	43	40	58	27	35	63	39	34	27	49	32	40	60	61	51	60	60	60	60	57	84	49	39	61	69	35	73	73	83	83	54	50	64	82	73	80	87	88	90	32	88	96	97	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	3	3	3	1	1	1	2	2	1	3	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	1	2	2	1	2	3	2	4	1	4	1	1	1	1	2	3	1	1	3	1	1	1	1	6	3	2	2	1
