step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
77000	-984.690740502903282	-982.714436595265056	-1.976303907638236	0.000332573712554	0.000047347441309	0.142366758170511	0.345539849622666	-1	1	2	5	4	6	7	6	7	7	7	7	9	8	6	7	8	10	9	12	10	10	11	12	9	10	12	13	13	13	13	13	13	16	13	12	15	16	17	17	15	16	17	15	18	17	17	17	20	16	19	19	17	16	18	20	18	19	18	20	18	19	23	20	22	22	20	23	21	20	23	23	22	22	24	22	23	23	22	22	24	24	27	26	24	25	26	23	24	27	26	26	25	25	28	26	25	29	28	28	31	31	29	31	30	33	33	34	31	34	34	37	37	42	0	1	1	1	3	2	6	5	4	15	4	15	5	9	2	0	2	3	6	2	11	12	16	10	3	0	4	10	27	16	19	0	14	10	7	19	16	22	27	29	3	25	14	5	0	16	23	27	28	27	39	27	23	20	2	45	16	23	23	50	23	55	24	24	44	67	23	59	62	44	69	42	70	53	53	53	74	67	27	49	73	69	53	74	18	39	25	53	59	77	75	64	55	39	88	61	59	66	17	31	89	42	60	98	68	95	96	90	98	85	99	109	20	113	1	1	2	3	1	3	1	1	1	1	1	1	3	1	2	1	4	4	2	6	2	1	2	4	3	1	3	3	1	3	3	1	3	5	4	2	4	3	2	2	7	3	5	8	1	7	4	2	3	2	1	4	2	2	8	1	5	4	3	2	3	1	5	3	4	1	4	3	1	3	1	4	1	3	4	2	1	2	5	1	2	1	5	2	7	3	6	4	3	2	2	2	4	4	2	4	4	3	10	7	3	8	3	1	4	3	3	3	1	5	2	2	14	2
77500	-976.354841003598267	-974.458242770943684	-1.896598232654613	0.000301472015895	0.000047098523085	0.156228507461188	0.365840891960234	-2	2	2	3	4	6	6	7	6	7	8	8	8	9	6	7	7	9	10	11	12	11	11	12	11	9	12	12	13	11	13	11	13	16	13	13	15	15	16	17	15	15	16	15	18	18	17	16	19	18	18	19	17	18	19	20	18	18	17	19	18	20	21	22	20	20	21	24	21	20	23	25	22	23	23	20	23	22	21	23	23	22	26	25	22	26	25	26	24	26	27	26	26	25	27	26	28	27	28	28	30	30	30	31	29	32	33	35	32	34	32	37	36	41	0	1	1	2	2	5	4	3	4	9	4	7	5	10	2	0	9	12	2	18	17	11	16	18	7	0	19	14	10	16	13	0	18	20	18	4	23	31	20	7	14	13	33	12	0	16	16	19	13	43	33	51	23	40	31	45	30	30	16	29	23	46	28	42	54	61	61	75	62	54	82	15	70	59	66	23	66	76	12	40	65	62	37	58	33	64	64	66	53	66	76	12	46	60	96	68	66	88	43	64	57	80	43	98	89	98	109	107	104	46	93	108	46	113	1	1	2	1	2	2	2	2	2	1	2	2	3	2	2	1	1	1	3	1	1	2	2	2	3	1	1	1	3	2	2	1	1	2	2	4	2	1	2	5	3	4	2	3	1	7	5	3	4	1	2	1	3	1	4	1	4	4	4	3	2	1	5	4	1	1	1	1	1	2	1	8	1	3	2	3	1	2	5	3	2	1	6	5	5	2	2	3	4	3	3	6	5	4	1	1	4	1	7	4	7	3	5	2	2	2	1	1	1	5	3	1	9	3
78000	-1028.980552994044956	-1027.170852582726411	-1.809700411318582	0.000330145517273	0.000057550996198	0.174320089740296	0.358431714255170	0	3	2	2	4	6	6	7	7	9	7	7	8	7	7	8	8	9	8	10	11	11	12	12	10	9	12	11	12	12	13	12	12	16	13	14	15	15	18	16	16	16	16	15	18	18	18	17	18	17	15	19	18	19	19	20	17	17	17	21	19	17	22	22	22	22	21	23	20	21	22	25	22	22	22	23	20	21	22	24	23	23	27	25	24	26	26	26	26	27	26	26	25	27	28	27	28	29	28	28	30	31	26	30	30	33	32	34	33	34	32	36	37	41	0	3	1	1	2	4	5	5	3	15	4	4	14	4	4	0	2	2	7	19	15	3	16	4	19	0	20	10	17	16	11	0	11	17	11	14	16	11	24	7	19	35	9	14	0	16	23	44	44	17	36	31	59	62	50	45	23	16	30	34	30	22	29	35	54	47	47	53	34	54	69	36	54	53	53	53	53	30	41	42	54	69	77	57	39	52	52	53	61	84	66	49	41	48	68	66	90	68	52	34	89	92	79	96	97	76	91	109	97	93	93	108	82	113	1	1	1	1	1	2	1	2	3	2	3	5	1	3	2	1	3	5	1	1	2	5	1	4	1	1	1	1	2	3	2	1	2	4	3	3	3	4	3	6	4	2	5	3	1	4	2	1	1	5	1	4	1	1	1	1	3	5	2	3	4	3	4	4	2	2	2	3	1	2	1	7	3	3	2	2	1	5	2	4	2	2	4	3	2	4	3	4	4	1	2	4	4	4	2	3	1	5	3	7	2	2	2	1	1	3	3	1	2	5	3	1	11	2
78500	-964.386436101351592	-962.613625946867501	-1.772810154484127	0.000291628978897	0.000053427842289	0.183204846414493	0.373635850517599	0	2	2	4	4	7	6	8	6	8	7	7	9	9	6	8	9	8	8	12	10	10	12	12	9	10	13	12	11	11	13	13	14	16	13	14	15	15	16	15	15	15	16	15	17	17	17	16	19	17	18	18	18	17	19	19	18	20	18	20	19	16	22	23	22	22	20	23	21	19	24	24	22	22	23	22	22	23	21	24	24	23	25	25	23	24	26	26	25	25	26	26	24	27	25	28	29	28	27	28	29	30	28	29	30	33	34	35	32	35	36	37	37	42	0	1	1	1	2	3	5	4	2	7	7	7	5	2	4	0	7	2	9	22	18	10	16	12	12	0	4	12	22	16	9	0	20	24	17	25	23	6	33	29	7	7	17	28	0	16	23	29	33	39	33	33	16	14	33	45	23	23	23	6	47	14	20	39	70	47	47	57	14	54	82	11	54	57	76	23	67	66	55	79	54	69	66	37	27	64	80	77	77	37	66	55	69	28	66	95	98	77	36	52	76	103	80	75	75	59	91	109	97	99	72	97	72	113	1	1	1	2	1	3	1	2	2	1	1	1	3	5	1	1	2	3	1	1	1	1	2	2	1	1	4	3	1	3	3	1	1	2	2	4	2	4	1	2	4	6	4	2	1	4	2	2	3	1	3	3	4	3	2	1	2	5	2	7	1	3	4	3	2	3	2	3	4	1	1	7	3	2	1	4	1	1	1	2	3	1	1	4	4	1	1	2	2	5	2	3	2	7	1	2	1	2	6	4	4	1	2	4	2	9	5	2	2	5	7	2	10	1
79000	-1083.338438217002704	-1081.602829948287763	-1.735608268714951	0.000298303372300	0.000057593075317	0.193068803994401	0.407187801733608	-2	2	2	4	4	7	7	6	5	8	6	8	7	6	7	8	9	10	10	12	12	9	12	12	9	7	11	11	11	13	13	12	14	15	13	13	15	15	17	16	16	16	17	15	17	17	18	18	18	17	19	18	18	17	20	20	19	18	17	20	19	20	21	20	20	22	20	23	19	21	23	23	22	21	23	23	23	21	21	24	23	24	24	25	24	26	25	25	25	27	24	27	24	27	28	28	26	27	28	27	30	30	28	28	29	34	32	34	33	35	36	37	37	42	0	1	1	3	3	11	4	5	4	14	4	4	14	9	2	0	6	22	7	15	4	9	16	27	13	0	22	9	14	16	19	0	21	13	11	19	16	20	36	20	3	31	38	20	0	16	16	31	22	19	25	40	59	12	39	45	23	16	30	48	59	54	52	48	54	59	57	78	29	54	69	60	70	53	74	66	53	61	38	44	73	69	47	78	63	38	39	75	76	77	46	50	54	28	77	68	76	59	33	85	95	40	79	77	83	66	97	96	88	69	98	75	58	111	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	4	2	2	1	1	1	1	4	3	3	2	1	1	4	3	2	3	2	2	2	7	2	2	2	1	4	4	2	3	3	4	1	1	4	1	2	3	6	2	1	1	2	1	2	2	2	1	1	3	3	2	3	1	2	1	1	2	1	2	3	1	3	2	2	1	5	3	1	1	1	3	4	2	8	2	3	2	5	7	2	1	5	3	2	2	6	3	4	3	7	6	7	10	2
79500	-1047.126554045262310	-1045.334171840597037	-1.792382204665165	0.000332961131021	0.000059396535830	0.178388797659658	0.379124747894582	-2	3	1	3	4	6	6	7	8	8	8	7	9	8	7	8	7	10	9	11	11	10	12	13	11	10	12	11	13	13	13	14	12	14	13	14	14	15	18	16	14	17	17	14	17	17	14	17	20	17	18	17	18	19	19	20	18	20	18	21	20	20	23	22	19	20	21	24	22	21	23	23	22	22	24	21	22	22	20	23	24	24	27	25	23	23	25	25	26	27	27	27	26	27	28	28	28	28	28	28	30	29	29	30	28	33	33	36	32	35	33	36	37	43	0	1	1	1	3	3	5	7	3	15	17	7	10	5	2	0	2	3	7	3	9	12	16	33	12	0	22	15	21	16	19	0	8	25	14	12	16	12	18	44	12	44	22	29	0	16	16	31	15	9	8	34	47	47	50	45	23	16	23	50	59	54	55	38	41	53	57	77	41	65	62	60	65	59	53	66	76	47	14	42	70	62	76	57	60	42	85	61	78	59	75	42	69	29	88	61	77	67	41	72	68	85	63	74	66	98	78	58	98	41	69	90	69	113	1	2	1	2	1	3	1	1	3	1	1	1	1	2	2	1	2	4	1	5	2	1	1	1	2	1	1	2	2	3	1	1	3	1	1	3	4	4	5	1	6	2	4	1	1	5	3	2	5	3	3	2	1	4	1	2	3	5	2	2	1	1	3	5	3	1	2	1	7	1	2	2	1	2	2	1	1	4	7	3	2	2	4	4	1	2	2	3	3	4	2	3	4	7	2	3	3	4	7	2	3	3	4	4	4	2	6	8	2	8	5	5	7	3
80000	-1043.669781882168081	-1041.715535385532576	-1.954246496635481	0.000364360043588	0.000053190062818	0.145982150770307	0.358501081115287	-1	2	3	4	3	5	6	7	7	7	6	6	9	8	7	8	8	9	10	12	11	11	12	13	10	10	12	12	13	12	11	14	13	16	13	15	14	14	18	16	15	16	16	14	18	17	17	17	19	16	16	18	19	18	18	21	17	20	19	20	20	20	20	22	19	23	20	22	21	22	23	25	22	22	23	22	23	22	21	23	24	24	25	25	22	23	27	25	26	26	26	25	25	28	27	27	29	28	28	28	28	29	30	30	29	33	33	34	32	34	35	37	37	42	0	1	2	3	1	3	3	4	2	4	2	4	6	4	4	0	1	6	3	22	13	12	16	21	7	0	2	4	6	16	4	0	22	10	17	29	16	5	18	13	5	22	33	7	0	16	30	12	27	25	36	43	47	5	51	45	23	47	57	41	47	38	55	41	48	59	57	53	31	65	54	35	65	53	58	53	58	61	63	60	65	48	61	30	63	63	80	75	59	88	68	43	69	79	74	78	75	90	63	42	58	34	19	47	98	90	75	75	66	38	69	58	48	113	1	2	1	1	2	1	1	1	3	1	2	1	3	1	1	1	4	3	3	1	1	1	2	1	1	1	4	5	3	2	3	1	1	4	3	1	3	6	6	4	4	4	1	4	1	4	3	6	4	3	1	1	1	4	1	2	4	2	2	3	1	4	1	4	1	1	2	1	4	2	2	6	2	1	1	2	1	1	1	1	2	3	2	6	1	2	3	1	2	1	1	5	2	4	2	3	2	2	4	6	3	6	10	8	1	3	5	5	4	10	6	8	8	3
80500	-976.786601343749567	-974.835938468331960	-1.950662875417638	0.000303415820413	0.000044476073654	0.146584557104032	0.341176699295352	-1	3	1	5	4	6	6	7	7	9	7	8	7	9	7	8	8	10	9	11	11	8	10	12	10	9	13	12	13	12	13	13	12	16	12	13	14	15	18	17	14	16	16	15	18	17	18	16	19	18	18	19	17	17	18	21	17	18	19	20	19	20	22	22	21	21	19	23	21	22	23	23	21	22	22	23	21	22	22	23	21	24	26	25	23	25	25	25	25	26	27	26	25	28	29	25	27	28	28	27	29	31	29	31	30	33	33	36	32	35	35	37	37	42	0	3	1	3	3	5	5	3	1	4	4	4	2	7	4	0	13	22	7	18	15	6	16	17	13	0	9	18	4	23	8	0	10	10	18	20	23	8	33	20	22	38	5	6	0	16	16	27	33	48	28	36	16	31	4	45	23	57	30	50	58	29	48	48	54	58	58	61	55	54	69	36	54	58	58	75	58	57	48	20	54	69	66	57	48	79	48	58	76	66	37	64	62	64	68	68	84	76	51	22	77	40	80	58	90	84	75	74	59	69	62	76	110	110	1	1	1	2	2	1	1	4	6	3	1	2	2	3	1	1	1	1	2	1	2	1	1	2	1	1	2	1	4	1	4	1	2	3	1	1	2	3	4	4	3	1	5	5	1	4	5	1	5	1	3	3	4	1	6	2	4	1	4	2	1	4	2	3	2	2	1	2	2	3	1	4	2	1	2	1	3	3	3	6	2	2	3	4	4	1	4	2	1	3	8	2	2	3	4	1	1	2	6	7	5	7	3	6	2	4	5	6	6	6	6	7	1	2
81000	-1030.789210413898445	-1028.824450913779174	-1.964759500119246	0.000454953992444	0.000065622307069	0.144239435544981	0.342681110232067	0	3	2	4	4	7	7	7	6	9	6	6	8	9	7	7	8	10	10	10	11	9	11	13	10	11	12	12	13	12	13	12	13	17	13	15	14	15	17	16	15	16	16	15	18	17	17	17	19	18	19	18	18	19	19	19	18	19	17	21	19	19	20	21	22	21	20	21	22	21	24	25	22	22	24	22	22	22	22	24	24	25	24	25	23	25	26	25	24	26	26	27	22	27	28	28	28	28	28	29	30	30	28	30	30	33	32	35	31	35	35	36	36	41	0	1	1	3	3	2	9	5	3	7	2	2	12	12	3	0	8	22	15	11	17	8	16	21	5	0	20	15	22	23	7	0	8	5	6	24	30	20	18	3	20	27	24	10	0	16	30	24	36	18	41	29	59	12	7	45	59	53	30	24	30	34	20	54	39	58	30	59	62	44	69	54	34	53	66	53	68	58	29	44	85	71	77	68	2	60	44	74	77	83	37	60	54	20	76	89	66	90	51	33	88	64	60	74	57	89	83	98	30	85	85	78	109	110	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	3	1	3	1	1	1	2	1	3	1	2	7	3	1	2	3	4	6	3	3	2	3	1	5	2	2	2	4	2	2	1	8	5	1	1	1	2	3	3	1	5	1	3	1	5	2	2	4	1	4	2	2	1	3	1	2	4	4	1	1	1	2	7	2	5	2	2	1	5	4	2	8	3	2	4	1	5	6	3	4	3	4	6	6	5	3	9	6	6	5	3	3
81500	-1067.707215117844498	-1065.762134704736127	-1.945080413108316	0.000357377569083	0.000052724489335	0.147531613330263	0.399836064439335	0	1	3	4	5	7	6	8	8	8	7	6	8	9	7	7	8	10	8	11	10	10	11	13	10	11	13	12	10	13	12	13	13	16	13	14	15	14	17	16	14	17	16	14	17	17	16	15	19	16	19	18	18	19	19	20	19	20	19	20	20	19	22	22	21	21	20	23	21	22	22	23	23	22	23	23	22	23	21	23	23	25	26	24	24	25	26	24	25	27	26	26	25	27	28	26	27	27	29	28	31	31	30	29	28	32	31	33	33	34	35	36	36	41	0	1	2	2	3	4	2	3	12	5	5	2	12	10	3	0	7	13	15	2	10	4	16	10	12	0	13	19	9	16	8	0	12	14	31	13	16	18	20	15	35	15	9	20	0	16	23	9	36	31	38	7	47	40	27	45	53	53	30	33	16	46	35	38	42	57	30	47	52	34	62	42	63	57	58	66	53	77	55	27	63	71	75	53	39	85	20	53	67	66	67	31	63	50	77	89	76	58	38	34	88	42	85	77	74	83	98	76	30	61	61	89	109	110	1	1	1	2	2	3	3	2	2	1	1	2	1	1	3	1	1	1	1	3	1	3	2	1	2	1	2	1	2	3	2	1	3	4	1	2	3	3	3	4	1	4	5	1	1	5	3	4	4	2	2	6	1	2	3	1	1	1	3	3	7	1	6	4	2	1	4	4	3	4	1	3	1	3	1	2	2	1	1	4	1	2	2	2	3	1	7	4	3	2	3	7	1	4	2	1	2	2	7	5	3	6	3	3	2	3	2	5	10	6	7	6	1	3
82000	-1007.576728448240715	-1005.759194691608286	-1.817533756632455	0.000480635002951	0.000082926646112	0.172535594791925	0.384466576805349	0	2	3	4	3	6	6	7	6	7	5	7	9	9	8	8	8	9	10	11	11	8	11	11	10	11	11	11	13	11	13	13	13	17	13	13	14	15	17	16	14	16	15	14	17	17	17	14	19	18	17	18	18	18	18	21	18	18	19	19	18	19	23	23	22	22	20	23	22	22	22	24	22	23	23	22	22	22	22	23	24	25	25	24	23	25	27	25	26	25	27	25	26	27	27	27	26	28	28	28	29	30	28	30	29	33	33	36	32	34	34	37	37	43	0	1	2	2	2	5	4	2	4	11	2	7	10	2	10	0	10	10	7	13	8	8	16	13	10	0	18	5	3	16	20	0	20	38	20	10	16	20	12	15	13	33	8	19	0	16	16	20	34	21	18	44	30	14	35	45	30	23	23	18	16	54	35	31	46	58	53	77	61	39	54	42	39	76	30	67	67	53	36	20	61	79	78	66	4	38	49	76	53	76	90	33	75	31	66	68	74	88	31	52	77	41	49	76	47	76	98	83	96	43	54	83	110	111	1	1	1	1	1	1	1	3	1	1	1	1	1	4	1	1	1	1	2	1	2	1	2	1	1	1	1	3	5	1	1	1	1	1	1	3	2	1	5	4	4	1	4	1	1	4	3	1	1	3	5	2	2	5	2	2	3	3	4	4	6	1	7	5	3	2	2	1	2	4	2	4	3	1	6	1	1	3	6	5	2	1	2	1	8	4	3	2	5	2	1	6	2	7	3	2	1	2	7	5	2	7	4	4	5	4	2	4	2	9	8	6	2	4
82500	-1068.100661339954058	-1066.272266180860242	-1.828395159093750	0.000360759566172	0.000061371018016	0.170116121013553	0.354939153694224	-1	2	3	5	3	7	5	5	6	8	7	6	9	8	8	7	8	10	8	11	11	10	12	13	10	10	12	12	12	12	14	14	13	17	13	12	16	16	17	16	12	16	16	16	18	17	18	15	19	18	17	18	18	18	18	20	16	19	15	18	20	17	22	21	22	23	20	23	21	22	23	25	22	23	23	22	23	21	23	24	22	23	26	24	23	25	25	25	25	25	27	26	26	27	28	27	28	27	28	27	29	29	28	27	29	33	33	35	32	34	34	34	38	42	0	1	1	1	1	9	3	3	8	9	2	5	6	9	4	0	2	19	9	5	15	2	16	7	2	0	19	19	22	16	19	0	5	31	25	18	16	17	22	31	9	19	36	19	0	16	23	36	28	19	19	34	23	44	40	45	23	23	16	42	59	23	34	60	38	76	59	58	46	54	62	20	50	78	30	78	37	57	39	29	54	69	90	30	55	64	34	76	23	67	90	43	75	86	77	67	83	76	25	39	98	34	49	76	67	98	76	97	88	50	99	96	110	110	1	1	2	3	2	1	1	1	1	1	2	1	1	1	1	1	4	1	1	4	2	3	2	4	3	1	1	2	1	3	3	1	5	2	2	1	4	4	3	2	3	3	3	4	1	5	4	2	3	5	4	1	6	1	1	1	1	3	4	1	3	1	3	2	3	1	3	2	1	4	3	8	2	1	6	1	3	3	4	7	2	1	1	6	3	2	4	1	6	2	1	5	1	1	2	4	1	3	10	6	1	5	6	2	3	2	7	3	3	8	3	3	2	5
83000	-1047.826904249521249	-1045.959411060400498	-1.867493189120641	0.000372589434909	0.000060320877452	0.161896371180834	0.440416325136495	0	3	2	4	5	6	5	8	7	9	6	7	7	8	6	7	9	10	9	11	12	10	12	12	11	10	11	13	12	10	14	13	14	15	13	14	16	15	17	16	15	15	16	15	16	17	16	14	20	17	18	18	19	16	18	20	18	20	19	19	19	20	23	22	22	21	20	24	21	21	24	21	20	23	23	21	23	23	23	23	23	25	27	25	23	25	26	25	23	25	27	26	26	27	29	26	28	28	28	28	30	31	29	30	30	33	33	36	32	34	32	37	37	43	0	1	1	3	3	1	3	4	15	12	4	4	4	6	4	0	11	14	9	19	11	8	16	7	18	0	19	19	14	16	35	0	29	31	20	29	23	36	42	35	6	29	33	19	0	23	16	6	36	9	29	33	23	8	33	45	37	16	46	18	16	41	43	36	54	23	37	37	6	54	62	31	54	67	23	47	37	76	44	43	73	62	90	57	72	85	55	74	76	78	77	42	50	52	96	77	77	90	52	52	67	51	52	74	98	105	83	107	88	93	58	90	110	110	1	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	4	2	1	3	1	3	4	2	3	6	3	2	4	2	2	2	1	7	1	4	6	2	5	4	3	4	3	5	6	3	2	2	1	2	5	2	3	2	3	4	2	3	1	5	1	1	3	1	1	1	1	4	5	6	2	2	2	1	7	6	4	9	5	4	1	2	2	2	2	4	5	6	1	6
83500	-1029.876116511617511	-1027.917549008564720	-1.958567503052894	0.000344701229087	0.000050071810074	0.145261478197966	0.299587524698827	-1	2	1	4	4	6	7	8	7	9	7	7	8	8	7	6	6	9	7	11	11	10	11	12	11	10	13	13	13	11	13	13	12	16	12	14	14	14	16	15	15	16	16	14	17	17	16	16	19	17	18	18	17	17	18	20	18	18	19	20	19	19	22	22	21	22	19	24	22	21	22	24	23	22	23	21	23	22	22	23	23	24	27	25	23	24	24	26	25	26	26	27	25	27	28	27	29	28	28	26	31	30	29	30	28	34	33	32	31	34	35	37	37	42	0	3	1	3	2	3	2	19	17	13	17	3	6	19	4	0	5	15	2	10	4	2	16	11	9	0	14	6	25	16	20	0	4	2	10	4	16	12	35	20	21	27	40	25	0	23	30	31	43	44	9	35	30	36	27	45	16	16	53	27	37	51	35	22	58	67	37	75	36	54	62	41	65	23	53	47	59	76	40	12	65	62	77	78	31	39	60	47	53	30	53	43	52	50	75	68	61	59	38	28	75	87	60	91	47	95	98	91	66	99	69	98	111	94	1	1	1	2	2	3	3	1	1	1	1	2	1	1	1	1	1	1	2	1	3	3	2	2	3	1	3	4	1	2	1	1	4	8	2	6	3	4	2	2	2	2	1	2	1	3	3	1	2	2	5	3	3	2	3	2	5	7	1	4	2	1	5	5	1	2	2	1	6	2	2	5	1	4	2	1	2	1	3	6	2	3	2	2	5	3	1	5	4	7	5	5	3	7	3	1	4	5	9	6	3	3	4	2	5	3	3	3	5	3	6	4	1	6
84000	-1062.538610972173046	-1060.465355806868729	-2.073255165304349	0.000314582106994	0.000040312379776	0.128145812746774	0.345730533710611	-1	2	2	3	4	6	7	8	8	6	7	7	9	6	7	8	9	10	10	12	11	10	11	13	10	11	13	12	12	12	11	12	13	15	13	13	15	15	17	16	16	17	17	14	16	16	17	18	19	16	18	17	18	17	19	20	19	19	19	20	19	19	22	21	20	22	20	24	21	19	22	24	22	20	24	22	23	22	23	23	22	25	26	25	23	26	26	25	26	27	26	26	26	25	28	24	28	29	27	26	30	30	29	29	30	33	33	35	30	34	35	36	37	43	0	1	1	1	1	5	14	11	10	4	4	5	10	3	3	0	4	12	9	9	5	12	16	31	2	0	19	4	17	16	4	0	18	18	13	22	30	36	25	21	21	38	27	18	0	16	23	36	38	18	52	36	30	24	51	45	23	37	30	38	37	54	43	44	54	58	37	59	5	54	62	33	70	30	59	47	59	30	49	25	70	62	58	46	52	64	55	66	58	78	68	38	69	85	84	47	58	75	43	20	47	103	94	61	30	59	76	98	76	69	69	66	111	69	1	2	1	1	3	1	1	1	1	1	3	2	2	2	3	1	3	2	1	2	3	1	1	1	3	1	1	5	1	2	3	1	1	2	2	1	2	1	3	3	2	1	2	2	1	3	4	2	2	5	1	1	4	2	1	2	4	2	4	3	2	2	2	3	2	2	2	3	7	1	2	6	2	5	3	4	2	4	2	6	2	3	3	3	3	3	3	2	2	3	1	5	3	1	2	2	3	2	5	6	5	1	2	5	8	6	6	3	4	5	6	6	1	7
