step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
68000	-177.536124997149699	-175.181413751918853	-2.354711245230855	0.000149343549205	0.000014605538572	0.097798255431650	0.327943521190555	0	9	11	16	15	18	18	17	19	21	22	20	25	21	21	22	25	27	31	30	32	30	0	1	2	5	2	2	5	2	4	3	14	9	11	2	5	3	2	2	20	16	19	14	1	4	1	1	3	4	1	5	1	5	1	1	2	4	2	5	7	7	1	4	1	4
68500	-160.387169621217339	-158.360317003244802	-2.026852617972549	0.000156147561139	0.000021023175432	0.134636591686422	0.394463014973224	1	9	10	15	16	19	18	18	19	20	21	21	23	24	21	24	26	29	29	31	33	30	0	1	2	2	2	3	5	4	7	3	10	9	11	11	5	6	6	16	16	17	22	19	1	3	1	4	3	4	2	2	1	3	1	1	2	1	2	2	4	2	2	3	2	1
69000	-172.265223979417442	-170.474619374705782	-1.790604604711673	0.000137675745843	0.000024618682438	0.178816408710317	0.497426369327522	-1	8	10	15	14	17	17	18	20	21	20	21	25	24	20	23	26	27	30	29	32	31	0	1	2	5	2	2	5	5	4	3	6	4	14	11	5	10	6	16	16	18	19	18	1	4	2	1	2	4	2	2	2	6	1	3	1	2	3	1	4	2	3	1	1	2
69500	-174.812544645639775	-172.636260195182018	-2.176284450457745	0.000228211841865	0.000026349210770	0.115459436961121	0.328387527551930	0	9	12	14	17	18	17	18	19	20	21	21	23	23	22	25	27	28	30	30	32	31	0	1	2	3	4	3	4	7	7	6	3	9	6	3	2	10	10	14	11	16	14	16	1	5	2	1	1	3	2	1	1	2	4	1	2	4	6	3	3	3	3	3	6	3
70000	-159.229693665169407	-156.940308031517333	-2.289385633652086	0.000179264970328	0.000018595479858	0.103731810088237	0.426470324472506	0	8	11	15	17	17	17	17	19	20	22	21	24	23	21	23	26	28	31	29	31	31	0	1	2	2	4	2	4	4	7	6	3	9	16	3	4	10	16	6	20	16	20	17	1	4	1	3	1	3	1	1	1	1	4	1	1	6	3	2	1	6	1	3	1	3
70500	-138.054567628150579	-136.077139505182458	-1.977428122968116	0.000194267820312	0.000027622287145	0.142186632355975	0.641941135229381	1	8	12	15	16	19	17	17	19	20	22	21	25	23	23	24	26	28	29	29	32	31	0	1	2	2	4	3	5	4	7	3	10	9	11	11	10	6	16	17	17	16	19	19	1	3	2	4	1	3	1	1	1	4	1	1	2	1	1	2	1	1	1	3	2	1
71000	-160.288219126106043	-158.332728136921503	-1.955490989184552	0.000170660552300	0.000024877863775	0.145773955606304	0.475720832372963	0	8	11	15	16	19	17	16	19	20	21	22	23	24	22	24	26	28	30	30	33	31	0	1	2	2	4	3	8	4	7	3	10	9	11	11	8	6	6	16	6	17	22	20	1	4	1	4	1	3	1	1	1	3	1	1	1	1	3	3	5	2	4	2	1	1
71500	-163.949296718199491	-160.398913553312497	-3.550383164886999	0.000180506895858	0.000007519359268	0.041656908628416	0.322454411227864	1	9	11	16	15	19	17	18	18	20	21	22	23	24	21	23	26	28	29	31	32	31	0	1	2	5	2	3	4	7	4	3	10	9	11	11	5	6	6	13	17	6	17	19	1	4	1	1	3	4	1	1	1	5	1	3	2	2	3	2	3	1	2	7	3	1
72000	-158.329913223287747	-156.333396987367507	-1.996516235920233	0.000135019642874	0.000018792975539	0.139186974123647	0.535788698588254	0	8	11	16	14	17	15	16	19	20	22	21	25	23	21	23	26	27	30	30	30	31	0	1	2	7	2	3	5	5	4	2	6	9	14	11	5	10	16	16	17	16	16	21	1	3	2	1	3	3	1	1	2	5	2	1	1	1	2	1	2	2	2	4	3	1
72500	-157.414847998960738	-155.454120799238467	-1.960727199722265	0.000170499462429	0.000024705982928	0.144903582548352	0.510154266770628	1	8	11	15	17	19	17	17	20	17	21	22	24	23	21	23	25	27	30	31	33	32	0	1	2	2	4	10	4	4	5	3	6	5	11	11	5	10	16	17	17	16	20	17	1	3	2	4	2	1	1	1	2	2	1	3	2	1	2	3	1	1	3	4	1	3
73000	-155.962734725014172	-154.114048756852952	-1.848685968161218	0.000152343639547	0.000025252236937	0.165758393408659	0.517023438058381	1	9	11	14	17	18	17	16	16	17	22	21	24	22	21	25	27	26	27	30	29	31	0	1	2	2	4	10	9	4	4	3	6	9	6	6	5	13	16	16	16	19	19	21	1	3	1	2	2	1	1	1	1	3	2	1	3	2	2	1	1	1	1	1	1	1
73500	-159.272787200666727	-157.554485989234195	-1.718301211432543	0.000117492947887	0.000023265068882	0.198012470539443	0.420041821234642	1	8	11	14	16	19	18	17	19	18	22	22	24	24	19	24	25	29	30	30	33	31	0	1	2	2	4	10	4	5	7	3	6	9	6	6	4	10	16	16	16	16	22	19	1	2	2	4	1	1	2	1	1	4	2	2	2	2	2	3	1	2	3	3	1	1
74000	-180.635148042234732	-177.636676399264985	-2.998471642969757	0.000211510641057	0.000012547968518	0.059325471548245	0.523066449525596	-1	9	12	14	15	19	17	17	18	20	21	21	24	23	22	23	26	28	30	30	33	31	0	1	2	2	4	7	4	5	7	6	6	9	14	11	12	10	10	11	17	17	19	17	1	4	1	3	1	2	1	1	1	1	1	2	1	1	1	2	3	4	2	1	2	2
74500	-165.501557367539561	-162.887118264555369	-2.614439102984186	0.000174860790082	0.000013766210707	0.078726687102904	0.497633776004278	1	9	11	14	16	18	17	18	19	20	21	21	25	23	22	24	25	28	30	31	32	29	0	1	2	2	4	2	5	4	7	2	10	4	11	11	2	6	10	16	17	22	18	16	1	4	1	3	1	4	1	2	2	5	1	2	2	1	5	3	1	2	3	1	2	2
75000	-173.546988327045682	-171.130133317882297	-2.416855009163394	0.000192925820720	0.000017871295743	0.092632990629819	0.486871636627515	1	9	11	13	16	19	15	17	18	20	21	22	24	22	21	23	27	29	27	29	30	31	0	1	2	2	4	3	4	7	2	3	10	4	11	11	9	6	2	19	16	19	19	20	1	5	2	2	2	5	1	1	5	3	1	4	2	1	2	2	10	1	2	1	2	1
75500	-183.080590561686876	-180.285776761218386	-2.794813800468484	0.000153110559848	0.000010504223942	0.068605483205282	0.338642394096947	-1	9	12	15	16	19	16	18	19	19	21	21	24	23	23	24	25	28	30	31	31	29	0	1	2	2	4	2	2	4	7	2	2	4	2	11	7	3	3	11	22	16	18	13	1	5	2	4	1	6	4	1	2	6	6	3	5	1	2	6	6	3	1	3	1	3
76000	-165.019308819560138	-162.366817082311798	-2.652491737248349	0.000158028282659	0.000012075584057	0.076414068759383	0.281166285049994	0	8	12	15	17	18	17	16	19	20	21	20	25	23	20	24	26	28	30	31	32	29	0	1	2	2	4	2	2	4	7	3	2	9	10	11	7	6	3	16	22	18	19	16	1	4	2	4	1	5	4	1	2	4	6	1	3	1	2	3	6	3	1	1	1	3
76500	-159.365187188156909	-157.025579503321296	-2.339607684835621	0.000184102336750	0.000018248544742	0.099121744263648	0.292404503705530	0	9	11	15	17	18	17	18	19	19	20	22	24	24	21	24	26	28	30	29	32	32	0	1	2	2	4	3	4	4	7	3	10	9	11	11	4	11	6	13	20	17	19	19	1	5	1	3	1	4	1	2	1	6	1	1	3	2	2	2	4	3	1	2	1	1
77000	-165.544090592379803	-162.884233818158719	-2.659856774221077	0.000155265950051	0.000011796834531	0.075978245886924	0.537962569316474	0	7	12	14	17	17	17	16	19	19	21	21	25	24	22	24	25	27	30	30	33	31	0	1	2	2	4	3	2	4	4	3	10	9	11	11	7	10	16	16	16	16	22	16	1	2	3	3	1	3	4	1	3	3	1	1	2	2	3	2	1	1	2	3	2	4
77500	-174.737175508348287	-172.385170091840479	-2.352005416507818	0.000178786734243	0.000017527056138	0.098033314450926	0.444420299126019	-1	7	11	15	16	19	17	18	20	21	21	21	25	23	22	23	26	27	30	31	33	31	0	1	2	2	4	3	5	4	7	6	2	9	14	6	9	11	10	11	16	17	11	17	1	5	2	4	1	5	1	1	2	1	6	1	1	3	2	2	2	5	3	2	5	2
78000	-158.784298520683279	-156.050602558080840	-2.733695962602452	0.000225502902180	0.000016192583410	0.071806541082948	0.544563012702775	0	9	12	15	14	19	17	17	19	21	21	22	23	23	22	25	26	28	31	29	32	31	0	1	2	2	2	3	5	4	7	6	6	7	11	11	8	10	10	16	10	17	19	20	1	3	2	3	3	2	1	1	1	1	1	2	1	2	2	1	2	2	3	2	1	1
78500	-161.602230738782168	-158.968224333044645	-2.634006405737513	0.000162912046467	0.000012629686985	0.077524573893914	0.339920928711259	0	8	12	15	16	18	17	18	19	21	21	21	24	22	21	23	27	27	30	30	33	30	0	1	2	2	4	3	4	4	2	6	2	4	14	6	9	10	16	10	16	17	22	17	1	4	1	3	1	4	1	1	5	2	7	4	1	2	1	2	3	3	3	1	2	2
79000	-150.658364114220149	-148.573334996683514	-2.085029117536628	0.000229225879099	0.000029015852899	0.126581924402342	0.593322074890784	0	9	11	15	16	17	17	18	19	20	21	22	25	22	21	25	27	28	29	29	33	31	0	1	2	2	4	3	4	5	7	6	3	9	14	11	4	11	13	16	17	16	22	19	1	4	1	3	1	3	2	1	1	2	3	1	2	1	2	2	1	2	1	2	1	1
79500	-159.310436125397047	-156.780858994683115	-2.529577130713926	0.000144911102205	0.000012213158180	0.084280348396668	0.529714359916640	0	9	12	14	16	19	17	17	19	20	21	21	25	23	23	25	27	28	30	29	31	32	0	1	2	2	4	3	2	5	4	3	10	9	11	11	7	10	10	10	20	17	17	17	1	4	1	2	1	3	5	1	2	3	1	1	2	2	2	2	3	5	1	1	3	3
80000	-161.198634365354280	-158.242764239669754	-2.955870125684523	0.000266565089396	0.000016289495312	0.061108884697245	0.420050975219601	1	8	11	14	17	17	17	17	19	18	21	21	24	23	23	24	25	27	30	29	32	31	0	1	2	2	2	3	4	4	7	3	10	9	11	10	4	6	2	13	20	18	20	19	1	3	2	3	4	4	1	1	1	4	1	1	2	3	4	4	8	1	1	1	2	1
80500	-157.204937892893952	-155.120303200895592	-2.084634691998349	0.000136707371372	0.000017311773735	0.126633798610946	0.428992943217346	-1	8	11	15	14	19	17	17	18	19	19	19	25	23	22	24	27	29	30	30	32	31	0	1	2	5	2	3	4	5	7	3	3	9	14	11	5	10	16	17	17	17	22	19	1	4	1	1	3	4	1	2	1	5	3	1	1	2	4	3	2	1	1	2	1	1
81000	-168.607541705896864	-165.743457256802486	-2.864084449094370	0.000217550779783	0.000014189792429	0.065225196815917	0.500007210212915	0	8	11	16	15	18	17	18	20	19	22	22	25	22	23	24	25	28	31	29	33	32	0	1	2	5	2	5	4	7	7	5	6	9	6	6	5	14	14	11	13	16	19	19	1	4	2	1	3	1	1	1	1	2	2	1	4	2	4	1	2	3	3	2	1	1
81500	-153.107698982394737	-151.031624892221743	-2.076074090173008	0.000163148123391	0.000020845184868	0.127768462396310	0.399769014982221	1	9	11	15	17	18	18	17	20	19	21	22	25	24	23	23	25	27	27	30	33	31	0	1	2	2	2	2	4	4	7	2	10	9	11	11	5	6	16	16	17	6	19	19	1	4	1	3	3	4	1	1	1	5	1	1	2	2	3	2	2	2	1	5	3	2
82000	-165.071611402676751	-162.403865039037129	-2.667746363639634	0.000175362643417	0.000013242597031	0.075515496193075	0.498681822175562	1	9	12	14	17	19	16	15	19	21	21	21	25	23	22	25	27	27	30	31	31	32	0	1	2	2	4	2	4	4	7	6	3	9	11	11	2	2	10	13	17	17	19	19	1	4	1	3	1	6	1	1	2	1	2	1	3	1	5	7	3	1	1	2	1	1
82500	-161.994964067239380	-159.575849355080663	-2.419114712158702	0.000205939703031	0.000019039788437	0.092453218861559	0.398027561522166	0	8	10	14	16	18	18	17	19	21	22	21	25	23	22	24	26	27	31	29	33	31	0	1	2	2	4	3	4	4	7	6	3	7	10	6	5	3	11	10	17	10	19	17	1	4	1	2	1	3	2	2	1	2	4	2	2	2	3	6	2	3	2	4	1	2
83000	-174.338760844334530	-171.467760729938249	-2.871000114396279	0.000150980604763	0.000009798821508	0.064901193917863	0.400066391246773	-2	8	11	15	17	19	18	17	19	20	20	21	24	22	20	24	24	28	30	31	31	32	0	1	2	2	4	3	4	4	7	6	2	9	2	6	4	11	10	17	16	16	11	17	1	5	2	3	1	3	1	1	1	1	6	1	6	1	1	3	2	1	3	4	4	4
83500	-176.103292388725862	-173.176206355073447	-2.927086033652425	0.000223055307478	0.000013909307420	0.062358110092017	0.379029045549586	1	9	10	16	13	18	17	18	20	21	21	20	22	23	22	25	25	28	29	29	32	30	0	1	2	5	2	2	5	7	4	6	2	4	3	15	2	10	10	13	10	11	13	13	1	4	1	1	2	4	2	1	2	1	6	2	5	1	6	3	2	2	4	3	5	5
84000	-175.761229574133807	-173.448374445774704	-2.312855128359117	0.000202142773057	0.000020524812885	0.101536219054563	0.370777793412496	1	9	11	15	15	17	17	17	19	19	21	21	25	22	22	24	27	27	30	31	32	30	0	1	2	2	2	2	5	4	7	2	10	7	11	10	4	6	6	10	13	19	20	6	1	4	1	3	3	5	1	1	2	5	1	2	2	2	5	4	5	3	4	1	1	4
84500	-168.409508463610479	-165.133638164891522	-3.275870298718949	0.000223057542826	0.000011007833391	0.049349747387704	0.474181923829899	-2	9	11	15	17	18	18	16	19	20	20	21	23	23	22	24	27	26	28	30	32	31	0	1	2	2	4	3	5	3	7	6	3	9	3	6	4	14	13	13	16	17	22	19	1	5	2	3	1	3	1	1	1	1	5	1	5	3	5	1	2	2	2	2	1	2
85000	-165.220538538299337	-162.896836105113977	-2.323702433185373	0.000148816658491	0.000014962945184	0.100546170945585	0.306459400590634	0	8	11	15	16	17	16	17	20	20	20	18	24	23	21	21	27	29	30	29	32	31	0	1	2	2	2	3	4	4	12	6	3	7	2	6	5	10	13	17	20	17	19	20	1	5	2	3	3	3	1	1	1	2	5	1	7	3	2	1	3	1	1	1	1	1
85500	-183.050569852493879	-180.742419082707073	-2.308150769786800	0.000211459229720	0.000021562579343	0.101970386307140	0.420028830163524	1	9	10	14	16	19	17	16	19	20	22	21	24	23	19	24	26	27	30	29	33	29	0	1	2	2	2	3	5	2	7	3	10	7	3	11	5	6	2	10	20	18	22	16	1	4	1	2	5	3	1	2	2	5	1	2	8	1	2	2	6	3	1	1	3	2
86000	-169.688697437348452	-167.488307671457505	-2.200389765890947	0.000192689421026	0.000021732767119	0.112786508998886	0.437800182093665	0	8	11	15	14	18	17	17	18	18	20	21	25	23	22	23	26	28	31	29	33	32	0	1	2	5	2	2	4	4	5	3	3	9	2	6	8	2	10	13	20	18	19	19	1	4	2	1	3	4	1	1	2	3	4	1	8	3	3	7	4	2	1	1	1	1
86500	-179.610555051873519	-177.633100061268721	-1.977454990604810	0.000165401380036	0.000023517153983	0.142182332324966	0.302417490973310	0	8	12	15	16	17	17	17	18	21	22	22	23	23	23	25	27	27	30	28	32	32	0	1	2	2	2	3	4	4	5	5	2	9	2	6	5	3	10	2	13	16	10	19	1	4	2	3	4	2	1	1	1	2	6	2	8	3	3	6	2	9	4	3	4	1
87000	-190.398505113953007	-187.990298514030883	-2.408206599922135	0.000192297376571	0.000017946354995	0.093326052151756	0.227354426315789	1	8	11	14	17	19	18	18	19	20	21	22	24	23	22	24	26	25	29	29	32	32	0	1	2	2	4	2	2	2	4	3	2	9	2	10	7	2	3	3	16	11	6	20	1	4	1	2	2	5	5	4	2	5	6	2	7	2	2	7	7	7	3	4	6	1
87500	-181.456798969498720	-179.008229253914465	-2.448569715584259	0.000138683638363	0.000012503502505	0.090158454543904	0.404608808037043	0	8	12	15	16	18	17	17	19	20	20	20	24	23	19	25	24	28	28	29	32	31	0	1	2	2	4	2	4	5	4	2	2	9	3	11	5	3	6	11	16	17	19	19	1	4	2	3	1	5	1	1	1	6	5	1	6	1	2	8	3	4	2	2	2	2
88000	-164.777466571908434	-162.203254564137382	-2.574212007771048	0.000162381895931	0.000013199689647	0.081287938975019	0.531487306642678	-2	8	11	14	16	19	17	17	19	20	20	22	25	23	21	24	26	28	28	30	33	31	0	1	2	2	4	3	4	4	7	3	2	9	14	10	8	11	16	6	16	16	22	17	1	5	3	3	1	4	1	2	1	4	7	1	1	2	1	2	1	3	3	2	1	2
88500	-147.770921208643927	-145.395639157502274	-2.375282051141645	0.000151581847059	0.000014557880945	0.096039738446214	0.515657875683609	1	9	11	15	17	17	18	17	20	20	22	22	25	23	20	24	26	27	30	30	32	31	0	1	2	2	2	3	5	4	4	2	10	9	11	11	5	10	16	16	17	16	22	20	1	4	1	2	4	2	1	1	2	5	1	1	2	1	2	2	1	1	2	3	1	1
89000	-159.512706367091909	-156.453920858875478	-3.058785508216429	0.000195990187364	0.000011156990887	0.056926272875098	0.359470273057246	0	8	12	14	17	18	17	17	19	20	22	22	25	22	22	24	26	29	28	31	30	31	0	1	2	2	4	3	4	4	7	3	3	9	14	10	4	3	11	2	17	19	19	21	1	3	2	3	2	3	2	2	1	5	4	1	1	1	4	6	2	8	2	2	1	1
89500	-171.143536350068842	-168.975652121413134	-2.167884228655704	0.000175670646711	0.000020450725639	0.116415155419234	0.254679937738110	1	8	12	15	16	19	18	17	19	20	21	22	25	23	23	25	26	27	30	30	32	31	0	1	2	2	2	2	8	4	7	2	2	9	10	10	5	11	6	2	11	16	11	16	1	3	2	4	5	5	1	1	1	7	6	2	3	2	4	2	3	8	5	2	5	4
90000	-179.605899808611667	-177.448639029461361	-2.157260779150314	0.000176010780521	0.000020706332463	0.117642410319304	0.367655366057190	0	6	11	15	16	17	14	18	19	21	22	20	24	23	22	25	27	28	31	31	32	32	0	1	2	7	7	2	3	7	4	2	3	4	3	6	12	14	16	13	6	17	13	20	1	4	4	1	1	5	2	2	3	6	5	2	6	4	1	1	1	3	6	2	4	1
90500	-167.481758035618782	-165.004411635892467	-2.477346399726317	0.000181113185008	0.000015938012137	0.088000286319693	0.455371265911666	1	8	11	15	17	18	18	18	19	20	21	22	24	22	22	25	26	28	30	30	31	32	0	1	2	2	4	3	5	4	7	2	3	4	3	10	4	11	16	17	11	16	13	20	1	3	2	2	1	6	1	1	1	6	5	4	6	1	4	2	1	2	4	3	3	1
91000	-157.345779146435575	-155.123003391433770	-2.222775755001791	0.000202268382270	0.000022328956001	0.110392715611811	0.382857704266344	0	9	11	15	16	17	17	17	19	19	22	21	24	21	22	23	26	29	31	30	33	29	0	1	2	2	4	3	4	4	7	6	3	9	16	6	4	10	11	10	22	22	16	17	1	4	1	3	1	3	1	2	1	1	6	1	1	2	3	2	2	5	1	1	6	2
91500	-171.562857667346549	-168.508278184082883	-3.054579483263658	0.000205434233192	0.000011728038482	0.057089017247202	0.293905610146542	0	8	12	15	16	18	18	18	19	20	21	20	25	24	22	24	27	29	29	30	32	31	0	1	2	2	4	3	5	5	7	6	3	9	3	6	4	3	10	13	11	10	22	17	1	4	3	5	1	2	1	1	1	1	3	1	4	4	3	4	4	4	6	5	1	2
92000	-177.329966984208170	-175.287384339794073	-2.042582644414108	0.000131693829668	0.000017433028955	0.132375442331344	0.366132897825917	0	9	11	15	14	18	16	17	18	19	22	20	25	23	23	24	27	28	31	30	33	32	0	1	2	5	2	3	2	7	4	3	3	4	14	6	7	3	11	17	11	17	19	16	1	4	1	1	3	3	5	1	2	3	5	3	1	2	5	8	3	1	4	2	1	5
92500	-151.812682678341133	-149.153083109178567	-2.659599569162574	0.000177616553876	0.000013497686379	0.075993403118850	0.515395993659696	0	8	11	15	14	18	17	16	19	21	21	21	25	23	22	23	26	26	30	29	32	31	0	1	2	5	2	3	4	2	7	6	6	9	11	11	8	3	10	10	17	17	22	19	1	3	2	1	2	3	1	5	1	2	2	1	2	1	4	5	3	2	2	2	1	1
93000	-157.080459426591716	-155.419721071966933	-1.660738354624796	0.000123677765878	0.000026764729363	0.216406960237137	0.526470077556678	1	9	12	16	15	17	17	17	20	19	20	22	24	23	21	25	26	27	29	29	32	31	0	1	2	5	2	3	4	5	4	3	10	9	11	11	5	10	10	16	16	17	20	16	1	3	2	1	3	3	1	1	2	3	1	1	2	1	3	3	5	1	2	1	1	2
93500	-181.011958884380505	-178.991823970226022	-2.020134914154493	0.000213477813683	0.000028952337980	0.135622233903286	0.335614833666769	0	9	12	16	15	18	17	17	19	20	22	21	24	23	22	25	27	28	28	30	32	30	0	1	2	5	2	3	2	2	4	3	10	7	11	6	5	2	14	10	13	6	17	17	1	4	1	1	3	4	4	4	1	4	1	2	2	2	3	9	1	4	3	7	3	2
94000	-170.385548851023060	-168.379712797169731	-2.005836053853316	0.000161475641322	0.000022245124224	0.137761485522890	0.272446762150958	0	8	11	15	17	17	18	17	17	19	21	21	25	23	21	25	25	28	30	30	32	32	0	1	2	2	4	3	5	4	4	3	3	7	14	11	2	10	11	11	11	16	16	20	1	5	1	4	1	3	1	1	1	4	4	2	1	1	6	3	2	4	3	3	3	1
94500	-148.625109957655155	-144.891582381455322	-3.733527576199840	0.000169283860347	0.000006334983189	0.037422251455915	0.356548573756512	0	8	12	14	16	18	18	18	20	21	22	22	24	23	22	24	26	28	30	30	33	31	0	1	2	2	4	3	5	5	7	2	3	9	14	10	4	11	11	11	17	11	19	19	1	4	2	4	1	3	1	1	1	7	6	1	1	2	5	1	2	3	2	3	2	1
95000	-156.188690687915766	-152.911853835926735	-3.276836851989042	0.000185541780981	0.000009150789742	0.049319294519677	0.395348927640943	0	9	11	15	16	18	18	18	20	21	19	21	25	22	22	24	26	28	29	28	32	31	0	1	2	2	4	3	5	4	7	11	3	9	14	6	4	10	16	17	17	10	22	19	1	4	1	5	1	4	1	1	1	1	5	1	1	3	3	2	1	2	2	4	1	1
95500	-144.691440643098815	-142.333155510246286	-2.358285132852527	0.000157141170883	0.000015319557341	0.097489138301986	0.551711179775625	1	9	11	15	16	18	17	17	19	21	20	20	24	22	22	24	27	29	29	30	33	31	0	1	2	2	4	3	4	4	7	11	2	7	14	11	4	10	16	16	16	19	22	19	1	4	1	3	1	3	1	1	1	1	5	1	1	1	3	2	1	2	3	1	1	1
96000	-169.409782262445077	-167.191982483983310	-2.217799778461781	0.000186989759366	0.000020740471020	0.110917683891331	0.443909223474496	1	8	11	14	17	17	16	18	19	19	20	21	24	23	23	24	26	29	29	31	33	30	0	1	2	2	4	3	4	4	7	6	3	9	14	10	8	10	10	16	6	16	20	14	1	3	2	3	1	3	1	3	2	1	5	1	1	2	3	3	3	2	6	3	1	4
96500	-176.698658716815515	-174.770773523515231	-1.927885193300286	0.000194947811218	0.000029342929014	0.150516842587885	0.313255357866217	0	8	12	16	16	19	17	18	18	19	21	20	23	24	22	25	27	29	31	30	29	31	0	1	2	2	2	3	5	4	5	2	2	7	6	13	5	13	3	16	16	16	16	21	1	4	1	3	3	2	1	1	2	5	6	1	2	1	5	1	8	2	3	2	2	1
97000	-167.719066688811040	-164.749838498959804	-2.969228189851227	0.000190792662215	0.000011550861726	0.060541435881231	0.418100610118071	1	9	11	15	16	16	17	16	20	19	21	22	25	22	22	24	25	27	30	30	32	30	0	1	2	2	4	3	5	4	7	3	2	9	2	10	4	11	2	11	11	16	22	11	1	4	1	3	1	3	1	1	2	4	5	1	6	2	4	2	8	2	4	3	1	4
97500	-173.906081731264720	-171.283723017108144	-2.622358714156582	0.000196480408077	0.000015371997263	0.078236794260822	0.475558400209626	0	9	11	16	16	17	18	14	19	20	22	21	23	22	22	25	26	27	28	29	32	31	0	1	2	8	2	2	4	2	4	6	3	4	2	6	8	11	11	10	13	16	19	17	1	4	1	1	3	3	1	3	1	1	5	2	4	3	4	2	3	3	2	2	3	4
98000	-178.639060857549026	-175.844762483849223	-2.794298373699799	0.000234219409821	0.000016074850746	0.068631591028218	0.371143428833445	1	8	12	14	15	17	18	17	19	21	22	19	23	24	23	23	27	28	28	30	31	30	0	1	2	2	4	3	5	4	7	3	3	4	3	6	12	6	11	6	11	16	11	17	1	4	2	2	1	2	1	2	1	4	5	2	5	3	2	3	3	6	3	3	5	1
98500	-172.004736540208171	-168.684444301825749	-3.320292238382421	0.000182500328569	0.000008755824115	0.047977032060153	0.335026891764863	0	9	12	16	15	18	17	18	19	21	21	20	24	23	22	22	26	27	29	30	30	30	0	1	2	5	2	3	4	7	5	3	3	4	2	3	5	6	16	13	16	6	17	19	1	5	2	1	3	5	1	1	2	5	6	2	8	6	4	2	2	2	3	5	2	1
99000	-165.516204378293736	-162.294071238340820	-3.222133139952926	0.000199415670490	0.000010187237308	0.051085440192141	0.404406821861257	1	8	12	15	16	18	18	18	19	20	21	20	25	24	23	24	27	28	31	30	30	32	0	1	2	2	4	3	5	4	7	3	3	7	16	2	8	3	14	11	17	17	11	17	1	4	2	3	1	3	1	2	1	4	5	1	1	8	3	4	1	2	2	1	5	2
99500	-157.027382952211440	-154.320081771416113	-2.707301180795319	0.000173478828666	0.000012708661697	0.073257709861297	0.376767718745494	0	8	12	15	17	19	16	17	20	20	21	22	24	23	22	24	27	28	29	31	32	31	0	1	2	2	4	2	4	4	7	2	3	9	10	10	9	6	16	11	17	17	22	17	1	4	2	3	1	6	1	1	2	5	6	1	2	2	1	3	1	3	1	2	1	2
100000	-177.688822374312252	-175.420069348785148	-2.268753025527114	0.000334317490484	0.000035345687630	0.105724913103382	0.424177900263721	-1	8	11	15	16	18	18	17	20	20	20	21	24	24	22	24	27	29	30	30	31	30	0	1	1	3	4	4	5	4	7	6	3	9	10	10	5	11	16	13	13	18	14	13	1	4	5	2	1	1	1	1	1	1	3	1	2	3	2	2	2	2	3	1	5	3
