step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
45000	-241.857615090658982	-250.908458471110322	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975228736054210	-2	1	4	9	6	22	16	20	25	21	17	24	23	25	28	24	28	31	27	28	27	27	29	29	28	26	27	32	27	29	26	29	30	27	32	29	32	31	29	42	31	32	35	33	34	33	32	35	34	34	33	31	36	37	36	32	36	36	34	37	38	37	39	39	38	39	39	43	38	41	42	43	41	41	45	41	46	0	1	2	5	3	10	5	11	13	8	7	10	10	8	14	13	27	39	31	29	26	26	17	25	14	16	9	38	6	26	12	9	21	9	38	15	41	17	26	67	32	41	51	35	44	38	33	59	51	35	52	20	49	58	45	52	48	50	51	49	48	45	59	58	53	58	54	74	55	69	64	73	53	63	68	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-246.889802532598736	-255.940645913050076	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981539832086213	2	3	5	11	6	23	18	20	25	22	22	21	23	24	27	25	28	30	23	28	27	29	27	29	28	28	30	30	30	31	29	30	31	31	32	32	33	33	31	39	32	33	34	34	33	35	33	35	37	35	29	35	36	32	35	33	34	37	36	37	40	37	38	39	41	37	33	41	41	41	43	44	38	41	41	42	46	0	1	1	2	2	10	4	7	19	8	12	8	12	6	6	11	9	20	12	6	16	17	14	15	9	15	51	51	17	32	26	20	20	28	25	34	22	32	25	59	39	54	67	67	54	37	25	33	67	67	23	47	52	26	42	41	30	42	44	48	48	46	48	62	61	46	26	50	30	53	75	68	52	61	40	75	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-242.210363829793693	-251.261207210245033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965262993414824	1	4	5	9	7	22	17	19	25	21	22	24	22	25	26	27	28	30	28	25	28	28	25	30	29	28	29	29	31	31	30	30	29	32	31	26	31	33	31	41	33	32	34	33	32	32	33	34	34	33	34	30	33	36	35	34	27	37	37	37	40	34	35	38	41	39	38	42	42	38	41	44	40	39	44	42	44	0	1	1	5	3	8	5	7	6	8	10	10	10	12	14	9	15	23	57	12	23	36	10	28	26	57	57	16	25	32	33	20	23	39	21	6	33	34	26	74	46	27	45	18	24	33	24	44	39	30	47	26	31	41	43	45	20	55	54	56	63	38	48	63	74	64	30	71	70	43	61	69	66	59	76	73	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-239.058066656599522	-248.108910037050862	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972977957213385	2	5	5	10	6	22	14	20	22	22	22	25	23	25	27	29	27	28	29	26	27	29	29	26	26	29	28	32	30	28	28	31	30	32	27	30	31	28	31	42	32	30	34	33	33	33	33	35	36	36	33	32	36	36	36	36	36	36	36	37	38	38	40	38	42	39	37	41	40	38	41	44	40	41	45	43	45	0	1	1	5	2	8	4	7	8	8	8	10	6	11	11	25	10	14	24	10	12	25	25	13	14	17	20	42	15	25	35	22	18	42	12	31	24	35	27	74	22	38	47	29	32	41	28	52	46	45	21	16	34	45	47	51	48	46	43	44	50	48	53	51	64	70	48	63	64	59	61	73	67	62	76	69	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-246.353628518664408	-255.404471899115748	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955907120307587	2	3	4	10	6	23	16	21	26	20	24	25	22	25	28	29	28	30	28	26	25	28	24	30	26	29	30	28	30	31	25	31	30	32	33	32	32	33	31	39	33	33	33	32	34	35	33	34	35	35	32	35	34	34	36	35	35	37	37	37	36	37	40	39	40	38	39	42	41	38	43	44	41	36	44	43	45	0	1	2	5	3	8	4	10	11	7	7	8	8	6	6	23	31	17	11	31	6	14	6	28	11	22	17	9	28	14	6	22	28	24	34	29	30	30	22	59	36	17	34	28	29	16	32	44	24	18	24	51	37	47	49	51	54	57	54	50	57	74	66	59	47	74	61	65	30	59	63	71	67	46	68	60	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-245.607433641870188	-254.658277022321528	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991727829267365	2	5	5	10	6	23	17	20	25	21	23	19	24	26	27	30	24	29	23	25	27	28	28	29	27	28	27	31	26	31	29	31	30	31	31	30	32	30	26	42	32	32	35	33	29	35	33	32	36	36	33	34	35	37	37	34	33	36	38	38	39	37	40	35	42	40	39	42	41	37	41	44	40	40	41	41	33	0	1	1	3	3	10	4	12	6	12	10	7	10	11	6	26	11	21	8	19	6	14	14	25	20	10	39	16	17	36	25	18	26	24	18	45	22	29	6	66	26	28	77	37	15	44	35	21	47	52	30	34	42	56	46	57	35	41	37	50	55	53	50	47	67	60	59	76	61	43	63	66	49	67	54	59	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-267.113345749576752	-276.164189130028092	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999570397458371	2	4	5	6	3	23	16	17	25	22	22	24	21	25	27	29	28	30	26	28	25	29	28	30	28	29	27	31	30	31	29	29	30	32	32	31	31	33	32	41	33	27	31	34	32	34	33	33	37	36	32	34	33	37	35	30	35	38	35	37	40	37	39	39	42	40	39	44	41	35	38	43	36	41	45	39	41	0	5	5	5	1	11	3	7	12	8	13	10	8	6	19	25	9	31	6	21	10	17	14	42	27	15	19	18	25	19	17	23	17	15	33	29	32	43	32	76	32	14	32	35	33	32	45	20	50	57	24	38	33	35	31	25	46	36	31	24	67	44	57	50	69	67	44	69	34	53	37	76	33	66	65	71	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-236.321353082805416	-245.372196463256756	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989555646857121	1	3	5	11	7	21	17	19	26	19	23	25	23	23	28	29	27	30	24	29	28	28	29	29	28	28	28	30	30	30	28	31	28	31	33	32	32	33	30	42	32	31	34	34	32	34	32	33	35	35	32	30	36	37	36	35	35	35	37	38	35	37	40	35	39	38	39	44	39	41	42	45	40	40	44	43	42	0	1	1	3	3	10	4	7	10	7	6	11	6	6	14	26	6	22	14	27	19	19	27	33	17	17	19	15	27	22	9	52	9	31	42	30	33	29	21	55	24	52	30	51	30	36	42	28	35	24	39	21	41	50	43	35	16	27	61	59	41	61	54	46	46	43	53	76	62	74	73	75	69	60	77	70	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-230.519067828148053	-239.569911208599393	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971790418179471	0	5	4	5	7	21	16	20	24	19	23	25	23	25	27	27	27	31	28	28	26	28	26	29	28	27	29	28	30	30	29	30	29	31	31	32	32	33	32	42	33	31	33	34	34	34	30	34	36	35	33	31	36	34	37	36	35	36	37	36	38	38	36	39	38	39	38	43	39	41	42	45	40	41	45	43	46	0	3	1	3	2	8	3	10	11	7	10	9	6	11	12	13	14	9	23	21	9	12	12	17	21	12	28	16	25	11	19	22	25	25	29	24	52	47	15	63	32	20	34	39	43	34	17	43	50	35	34	24	38	52	53	43	41	57	63	57	60	60	41	60	63	49	56	70	60	67	74	76	66	69	40	70	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-235.134004369957637	-244.184847750408977	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995707234729658	2	3	4	11	8	23	17	21	26	21	24	25	23	24	26	25	28	31	27	27	23	27	28	30	26	26	30	31	31	29	28	31	31	32	33	32	33	32	31	41	31	33	34	33	33	33	33	35	35	36	32	34	35	36	37	36	34	35	37	38	39	35	36	39	40	39	38	41	39	41	41	42	40	40	44	42	42	0	1	2	3	1	10	4	7	12	7	13	6	8	21	12	21	9	31	26	25	8	9	12	17	14	13	30	27	27	19	11	17	20	27	39	30	28	28	25	62	19	51	47	29	41	39	39	37	37	57	23	36	46	45	48	52	28	46	37	41	55	52	62	67	37	60	57	64	67	64	73	64	58	67	72	74	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-228.826691196521807	-237.877534576973147	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971355941291539	0	3	4	9	7	22	18	20	24	21	24	25	22	26	27	30	27	31	29	27	28	28	27	30	29	26	28	31	28	30	26	30	30	31	32	30	31	33	31	38	33	33	34	34	33	30	32	33	36	34	31	35	33	37	35	34	34	38	38	36	38	35	40	35	40	39	37	40	42	40	41	42	41	40	42	42	44	0	1	2	3	2	10	4	7	6	8	8	10	8	9	14	15	9	19	23	26	17	12	26	29	21	11	17	24	15	22	13	29	12	15	37	22	33	37	21	60	34	33	35	45	51	22	37	28	62	28	36	18	34	62	56	51	28	52	67	44	62	38	54	38	59	49	45	59	73	61	65	71	59	58	65	63	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-236.164933846033506	-245.215777226484846	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968879521624825	1	5	4	11	4	22	18	20	24	19	22	24	21	24	25	29	27	30	29	29	26	27	28	30	29	27	28	32	27	26	29	31	28	31	30	31	33	34	31	42	32	32	31	32	31	31	33	35	37	35	33	32	35	36	35	33	36	37	37	37	39	37	33	36	38	39	38	42	41	38	41	44	40	39	46	43	45	0	3	1	2	1	7	4	10	13	7	8	6	7	6	11	33	6	33	17	22	12	6	30	33	33	12	30	15	9	9	26	19	26	25	17	18	32	45	25	61	36	20	18	32	20	18	52	51	48	45	29	36	39	38	44	45	42	41	55	55	62	55	44	37	57	49	54	61	66	49	74	69	65	59	72	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-255.369774865287013	-264.420618245738353	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995290214710391	2	4	5	10	8	22	13	20	25	22	23	25	23	26	27	30	25	31	29	28	26	26	29	28	28	28	28	31	30	31	27	30	29	31	31	30	33	32	30	42	32	32	34	30	32	34	32	33	37	35	32	33	33	37	37	35	29	31	36	34	35	36	35	38	40	32	39	38	40	41	40	40	41	38	45	42	44	0	1	2	5	3	8	3	7	13	8	10	13	6	12	21	26	13	39	25	22	6	13	15	12	21	12	9	36	27	29	9	27	25	31	21	19	34	16	57	70	18	29	34	21	30	51	29	33	42	60	58	28	45	63	57	19	21	24	60	41	60	37	60	56	61	18	16	62	64	67	63	64	69	60	76	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-244.055811126439863	-253.106654506891203	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998625657754547	1	3	2	11	7	23	18	19	25	14	24	24	21	23	28	30	27	29	28	26	27	28	27	30	28	26	30	31	30	31	29	31	29	30	31	32	32	25	31	41	32	26	34	32	34	33	33	35	37	36	34	33	35	34	36	33	35	31	38	35	37	38	36	38	37	39	39	33	41	41	42	43	41	39	45	42	45	0	1	1	5	2	13	10	7	14	4	13	13	7	13	26	22	38	19	21	38	38	20	38	21	26	9	33	29	15	19	26	33	15	26	6	58	35	14	25	67	24	6	32	31	46	58	36	51	29	68	44	36	46	24	51	44	68	16	49	36	48	51	56	61	43	65	50	30	59	67	49	40	67	65	76	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-242.157058272247554	-251.207901652698894	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966826573295951	2	5	4	7	6	22	15	19	26	22	24	23	18	25	25	30	26	26	28	28	28	26	25	30	28	28	30	32	29	30	28	30	31	32	31	32	30	34	29	40	30	30	33	32	34	35	32	33	35	36	33	35	35	34	36	36	35	35	37	34	38	37	40	39	37	37	36	43	41	39	43	44	41	40	43	42	40	0	3	1	5	3	8	4	13	23	8	12	10	7	12	10	23	12	23	22	9	17	23	11	19	22	22	20	16	31	39	9	19	19	33	24	24	9	34	18	61	25	12	33	32	47	54	16	28	38	51	34	33	54	44	57	35	47	47	57	16	49	55	70	67	56	49	33	69	64	62	76	76	63	66	52	63	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-266.070794179356994	-275.121637559808335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982157191115286	1	3	5	8	5	22	18	20	26	21	22	25	23	26	28	29	27	25	27	28	24	28	28	29	29	27	30	32	31	31	24	30	29	30	32	31	32	34	31	42	30	30	33	33	33	35	32	34	35	36	30	33	35	36	37	34	33	37	35	35	38	33	38	36	38	36	38	39	38	40	40	43	35	40	42	36	41	0	1	2	3	2	10	4	7	18	7	8	6	10	21	12	17	12	13	18	12	11	18	14	15	23	14	17	39	42	33	6	33	20	17	51	32	24	43	22	68	15	16	39	29	35	47	33	47	14	53	15	28	27	60	76	18	30	14	43	52	54	37	64	56	53	44	45	48	27	69	61	67	51	76	71	59	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-244.573764317081611	-253.624607697532952	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994964173705482	2	5	4	10	7	21	16	20	25	18	23	25	24	25	28	29	27	31	29	26	25	24	28	29	26	29	30	30	31	30	27	29	28	31	32	31	33	34	29	41	33	32	31	34	33	35	33	31	33	34	31	34	34	36	33	35	35	36	37	35	40	36	36	38	39	39	36	43	41	36	40	43	36	40	46	41	41	0	3	1	2	2	8	4	10	22	7	8	13	8	10	12	25	20	24	17	13	6	11	14	31	13	9	16	33	32	33	25	23	25	39	17	15	51	49	23	66	42	26	27	34	43	47	18	31	43	16	26	36	27	26	34	44	50	38	54	45	60	60	47	58	54	63	19	77	71	60	64	76	50	64	72	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-238.321826556951891	-247.372669937403231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987996163601727	2	3	5	11	7	22	18	20	26	19	23	24	23	26	27	29	26	29	29	28	26	28	29	28	28	28	29	32	30	31	28	27	31	30	31	31	32	32	31	42	33	33	34	33	30	35	31	34	36	35	31	33	34	36	36	35	33	35	37	37	39	33	37	39	42	37	38	38	42	38	40	44	37	40	38	42	46	0	1	2	3	3	8	4	7	12	7	10	13	8	11	17	26	6	26	25	11	12	21	21	21	9	14	17	35	23	9	21	17	29	31	16	32	30	20	29	54	30	33	39	33	22	57	23	41	58	38	19	33	42	57	36	36	34	53	58	50	60	36	44	46	67	58	59	66	56	60	61	40	50	68	55	68	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-238.766731104309542	-247.817574484760883	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984224811809856	2	3	5	9	8	23	17	20	24	21	22	24	23	25	27	30	26	27	29	29	28	27	29	30	28	27	29	32	30	29	29	31	30	32	31	28	33	32	32	41	31	29	34	32	31	35	32	34	33	35	31	35	36	36	36	35	33	37	35	37	38	36	39	38	39	39	38	40	42	39	41	41	41	40	45	43	43	0	1	2	5	3	8	4	7	10	8	10	11	11	11	9	20	9	12	26	36	14	9	22	25	22	13	21	27	26	11	18	22	42	26	30	18	32	27	35	66	30	11	32	51	36	43	23	38	28	57	27	41	48	50	37	16	45	43	29	39	62	46	64	48	55	61	53	70	73	34	74	61	65	64	73	74	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-252.390033866420993	-261.440877246872333	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995806817035430	1	5	3	11	7	23	17	21	23	22	20	25	24	24	28	28	28	26	29	25	23	29	28	28	27	27	28	29	30	28	29	31	30	32	32	31	31	27	31	41	31	32	34	33	29	35	32	35	34	33	33	35	36	36	31	35	35	37	38	38	40	33	40	36	41	40	38	43	41	39	41	43	41	40	45	43	45	0	3	1	2	2	10	5	7	10	8	7	6	10	10	26	20	20	14	38	21	8	26	25	26	14	13	26	38	28	18	12	31	17	45	23	31	24	14	33	48	22	27	37	42	26	30	19	36	62	34	39	33	52	51	26	49	29	54	56	54	67	15	67	34	52	53	46	73	66	64	43	61	70	60	76	65	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-231.504181967251753	-240.555025347703094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986402887861211	2	5	5	10	8	20	16	20	25	19	23	23	17	25	28	30	25	31	27	27	27	28	29	30	28	28	30	30	31	30	29	30	30	29	32	31	33	33	32	41	32	32	35	33	34	35	30	32	36	36	34	33	34	37	37	35	33	35	36	38	35	35	39	39	41	36	39	44	38	41	42	44	37	41	42	42	45	0	1	1	5	3	10	4	13	11	13	8	8	7	12	19	19	10	23	14	9	9	14	14	26	9	14	21	25	26	22	19	22	25	19	32	15	47	36	32	64	47	25	31	39	42	57	34	15	61	45	39	36	41	62	62	37	47	28	43	50	51	41	54	66	55	42	55	64	73	59	65	75	50	63	65	66	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-244.649864517712274	-253.700707898163614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988841413856437	0	4	3	10	7	22	17	19	26	21	23	24	24	25	27	29	26	30	28	28	28	29	27	29	28	29	30	31	31	30	29	28	30	30	32	30	32	31	30	40	32	32	33	33	33	35	33	35	37	31	33	34	35	36	34	36	35	33	35	36	39	38	38	38	40	39	38	37	40	37	38	39	41	41	41	43	42	0	3	1	5	3	10	4	7	11	8	10	11	6	13	14	32	14	21	14	14	14	25	17	19	23	15	17	18	30	16	20	17	15	25	39	22	39	21	16	67	30	18	42	29	28	47	34	42	55	19	35	37	16	55	42	53	51	28	47	28	63	45	53	54	48	62	25	60	64	48	42	46	65	59	57	65	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-243.592597724752665	-252.643441105204005	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994392520628338	1	5	3	11	8	21	16	21	26	19	24	25	21	26	27	29	27	29	28	27	22	29	29	26	28	25	30	30	30	31	29	29	31	31	31	27	32	33	32	38	30	32	34	33	32	34	33	34	33	36	33	31	31	37	35	33	34	36	36	37	39	37	38	38	38	37	34	44	38	39	42	44	39	40	42	42	46	0	3	1	5	2	10	4	10	12	7	13	21	10	12	26	17	26	14	14	26	8	15	26	26	14	6	18	18	31	17	25	24	28	11	22	13	23	41	32	60	16	30	49	53	32	51	22	30	37	67	42	31	28	44	57	37	39	55	43	57	65	50	18	62	59	55	37	71	43	69	74	74	65	66	73	65	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
