step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-196.236765464725778	-194.863964081102864	-1.372801383622914	0.000000046525608	0.000000032165812	0.691357164514842	0.985940900702367	0	3	5	8	7	11	9	12	10	12	13	13	14	14	12	14	16	16	18	16	18	18	21	21	18	20	20	19	19	21	20	22	20	22	22	23	22	26	25	23	24	24	24	24	25	25	26	24	25	26	27	27	26	27	27	28	27	26	27	28	27	28	29	28	29	30	29	31	29	30	31	28	29	30	30	31	33	34	32	34	35	35	0	1	2	5	3	7	5	9	5	7	6	6	10	8	9	10	11	8	17	11	18	17	28	27	13	22	25	18	19	33	25	27	21	29	27	24	27	44	34	37	32	34	37	32	35	36	44	23	35	45	46	58	39	45	50	58	39	41	49	46	53	53	72	46	62	60	50	75	38	61	69	49	72	52	67	67	67	66	68	68	79	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-209.748761563164891	-208.204462598208067	-1.544298964956824	0.000000174327237	0.000000211795762	1.214932136583844	0.960363744017999	0	3	5	8	7	10	10	12	10	13	14	13	11	15	13	14	17	18	18	17	19	17	20	21	19	20	20	19	20	21	21	22	20	21	23	23	24	27	24	22	23	24	24	25	25	25	26	26	27	27	25	27	27	27	26	28	28	27	27	27	28	27	29	29	28	31	30	31	28	29	29	29	29	30	31	32	32	32	33	34	35	34	0	1	2	3	3	3	5	6	4	13	8	7	7	16	9	8	14	15	14	10	19	10	18	21	17	18	19	17	28	21	28	31	28	18	33	26	28	43	36	31	31	40	31	36	28	43	39	51	44	51	35	43	45	37	51	47	55	45	51	46	55	35	62	52	49	70	64	73	44	38	52	53	65	54	71	63	74	67	74	79	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
28000	-255.121369034153219	-253.716967512349299	-1.404401521803929	0.000001411480245	0.000000556074941	0.393965797900905	0.820922547854068	1	3	5	9	7	11	11	12	8	12	14	14	13	15	13	15	16	17	17	17	19	18	20	21	18	21	21	19	18	22	21	21	20	22	21	23	23	26	26	23	24	23	23	25	23	25	25	26	25	26	25	27	25	28	26	28	26	28	28	28	28	30	28	30	27	31	30	30	29	30	30	30	29	30	30	32	32	32	33	35	35	36	0	1	2	5	2	9	4	4	5	7	7	15	6	13	7	6	13	16	16	14	14	16	29	33	4	22	33	16	18	26	23	33	20	24	33	23	32	51	30	28	29	35	34	45	26	23	41	41	37	49	37	38	24	44	23	52	51	39	49	55	48	73	49	58	42	72	69	56	65	54	61	59	61	47	48	60	71	61	66	77	79	77	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	3	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2
28500	-215.471826764751398	-213.870964055217087	-1.600862709534313	0.000000030052171	0.000000040711702	1.354700851659718	0.918126424908596	0	3	6	9	8	10	10	11	10	12	13	15	14	15	13	14	16	17	17	18	20	17	19	19	18	19	18	20	20	22	20	22	20	21	20	23	23	26	24	23	23	24	22	25	24	26	25	25	27	26	25	28	27	27	27	28	28	27	27	27	25	30	28	29	28	29	29	30	29	28	31	29	29	30	30	31	32	33	32	34	34	34	0	1	2	5	3	5	5	5	4	8	4	13	15	15	8	8	12	12	12	17	19	14	17	18	17	18	12	22	24	35	24	33	20	35	20	34	24	47	32	33	33	41	34	41	40	48	37	30	39	30	30	46	48	48	38	58	39	61	42	36	39	63	59	58	50	54	54	56	65	53	64	54	49	72	56	66	67	71	68	77	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-258.112219677215023	-256.485938869301606	-1.626280807913394	0.000000016137122	0.000000022860401	1.416634334798783	0.718193172685959	1	4	6	8	7	11	10	11	10	12	13	15	14	15	13	14	16	18	17	17	20	17	21	20	18	19	19	19	20	20	21	23	20	21	22	22	24	26	24	22	23	23	23	23	26	26	25	26	27	26	25	27	27	27	25	28	26	27	26	27	28	28	28	28	29	30	29	30	27	29	29	29	29	30	31	31	33	33	33	35	32	33	0	1	2	3	3	9	1	4	5	7	6	10	6	11	6	15	11	22	14	17	18	14	30	26	20	19	22	25	27	26	26	23	20	33	29	29	25	41	42	29	34	22	29	31	44	37	22	44	37	51	44	40	59	48	42	54	39	50	24	57	49	38	46	52	60	59	38	53	57	60	52	52	58	63	70	50	61	75	54	41	64	71	1	2	1	1	1	1	4	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	6	2	2
29500	-189.017084332027224	-187.357983099131872	-1.659101232895355	0.000000278155237	0.000000416184225	1.496230052767686	0.988063819722426	-1	3	5	8	7	10	10	11	10	12	14	15	13	13	14	15	17	17	18	15	19	17	20	21	19	20	21	19	21	22	21	22	21	22	23	23	23	26	26	23	24	25	23	24	26	25	24	25	27	26	24	28	27	26	26	28	26	28	28	27	29	30	28	30	28	29	28	28	27	30	30	29	31	30	30	31	32	32	33	34	35	34	0	1	2	5	3	4	4	9	4	6	10	10	8	6	10	14	16	16	20	13	18	12	21	28	17	21	18	18	17	33	19	27	26	27	33	26	34	42	47	23	29	36	27	40	47	47	43	36	47	41	32	57	42	37	46	60	41	45	49	55	55	63	53	59	55	69	50	38	46	63	53	45	66	58	61	66	64	74	74	78	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-276.266736257427169	-273.404553045424620	-2.862183212002549	0.000000146657445	0.000000728973912	4.970589189371449	0.658086510814132	1	3	5	7	7	11	9	9	10	12	12	14	13	14	13	13	17	17	16	18	19	17	20	21	19	20	20	19	21	21	21	20	19	22	23	21	24	25	26	23	23	25	23	23	25	24	25	25	26	27	27	26	27	28	26	28	28	27	27	27	28	29	28	30	28	31	28	30	28	29	28	29	30	30	29	29	33	33	34	34	36	34	0	1	2	3	3	4	5	3	7	9	5	9	10	10	10	7	7	16	12	14	16	12	12	32	19	12	18	22	28	21	18	28	17	32	30	26	43	34	47	31	21	43	34	30	27	30	40	44	43	47	45	45	47	60	43	39	55	38	47	48	49	53	58	39	49	50	42	61	50	42	52	59	72	61	47	42	49	56	62	62	79	71	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	4	1	1	1	3	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	3
30500	-200.373402767781556	-198.248284967348013	-2.125117800433544	0.000000043226641	0.000000115514909	2.672308245772424	0.954596755239938	0	3	5	9	8	9	11	12	10	12	13	14	12	14	14	15	16	17	17	16	20	18	19	20	19	21	20	18	21	20	20	22	20	22	22	22	23	26	26	23	23	24	23	24	25	26	25	25	27	27	25	25	25	28	26	27	27	27	28	27	28	29	27	29	27	30	29	29	29	28	28	28	30	30	30	32	32	34	34	34	36	35	0	1	2	5	3	5	4	9	5	9	10	7	9	13	13	11	12	20	17	16	22	17	18	17	22	27	19	20	24	28	17	21	28	24	27	30	35	41	40	35	29	26	30	29	32	41	40	44	47	51	42	41	33	53	48	52	51	38	56	47	45	60	51	46	52	59	72	70	58	52	52	55	72	70	61	64	67	76	77	76	79	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-219.978340078218110	-216.358921525431612	-3.619418552786503	0.000000040221248	0.000000326555743	8.118985731367802	0.899166153347801	0	3	5	9	7	10	11	11	11	12	13	14	14	14	14	14	17	18	16	17	20	18	20	21	18	21	21	20	19	21	21	23	19	21	22	23	23	26	26	23	23	24	23	21	25	25	26	26	27	27	25	28	27	27	25	28	25	26	27	27	28	29	28	29	28	30	29	30	28	29	30	27	31	30	30	32	32	32	32	35	35	34	0	1	2	5	3	5	6	4	6	6	10	10	11	10	11	8	14	19	13	16	29	19	33	33	19	22	28	25	25	20	18	44	20	17	23	30	31	46	32	27	44	35	31	25	42	35	41	37	45	51	37	30	46	51	42	60	34	43	45	51	72	50	47	38	53	69	47	59	60	53	52	42	65	53	65	75	61	71	62	78	76	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
31500	-192.776754158249560	-191.296340016918947	-1.480414141330620	0.000000625835633	0.000000657137231	1.050015684672157	0.978575155184949	1	3	5	8	8	10	10	11	10	12	13	15	14	15	14	12	17	18	17	17	19	18	21	21	17	21	20	20	19	19	21	21	20	22	21	23	23	27	25	22	23	24	24	25	25	25	25	25	24	26	27	27	27	28	26	28	27	27	28	27	28	30	28	29	28	31	27	30	29	29	30	30	31	29	30	31	33	33	33	34	33	34	0	1	2	3	3	4	4	5	5	7	8	15	11	13	8	9	12	19	14	14	19	17	28	17	13	21	29	22	25	25	27	27	17	28	21	24	34	47	42	24	23	28	35	43	49	43	37	41	37	36	48	48	46	55	45	55	44	47	57	39	53	59	50	60	67	70	39	69	57	61	60	74	68	67	74	64	76	75	68	77	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-223.989011301082002	-222.623632290748560	-1.365379010333451	0.000000514460589	0.000000330240462	0.641915958641391	0.890787883131289	0	2	5	8	7	9	10	11	10	12	13	14	14	13	12	15	17	17	18	17	20	17	18	20	19	20	21	19	21	22	21	23	20	23	22	22	23	26	25	21	24	25	24	23	25	25	25	25	26	25	25	27	24	27	25	29	27	27	27	27	28	29	26	29	28	30	28	30	29	29	30	28	29	29	31	32	33	33	32	34	33	35	0	1	2	3	2	5	4	6	4	8	15	10	10	8	7	12	16	16	16	13	19	13	18	23	23	25	25	19	28	24	25	27	28	24	28	28	21	53	27	21	36	28	34	29	37	36	43	25	51	32	32	55	37	48	43	57	50	45	46	63	47	57	33	54	63	67	38	62	61	61	72	54	51	54	73	56	68	75	73	79	62	81	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
32500	-246.226552897467883	-244.811126036017214	-1.415426861450666	0.000000075012765	0.000000064599478	0.861179802437082	0.778629801132695	0	2	6	8	7	10	10	11	11	13	13	14	13	15	12	14	16	18	16	17	19	16	21	21	19	19	20	19	20	21	20	22	21	23	23	22	22	25	26	22	22	24	23	25	25	25	26	25	26	26	24	27	24	27	27	27	28	24	27	28	28	29	28	29	26	30	30	28	29	29	30	29	31	30	30	32	32	33	31	34	36	35	0	1	2	3	3	5	4	6	4	15	6	13	9	13	6	11	16	22	14	19	22	16	26	25	22	22	20	14	17	21	18	31	28	24	29	29	27	41	45	30	30	34	24	23	51	51	35	34	42	38	43	53	36	48	39	46	56	41	48	39	50	48	48	57	24	55	57	53	56	44	60	50	75	56	62	69	62	79	54	68	80	80	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	3	3	1	1
33000	-215.968680396183686	-214.601337568934213	-1.367342827249484	0.000000235712099	0.000000116451105	0.494039574593186	0.903708389508015	1	2	4	9	6	9	10	11	9	11	12	13	13	14	13	15	16	17	17	18	20	18	20	21	17	20	20	19	20	22	22	21	21	23	22	22	24	24	25	24	24	24	23	22	24	26	26	25	26	26	26	28	27	27	25	28	27	27	25	27	27	30	29	29	29	30	28	31	30	29	31	29	29	30	30	30	32	34	32	34	35	35	0	1	1	5	3	5	6	4	5	6	10	10	10	15	7	13	13	16	16	19	25	17	25	20	14	20	19	20	20	29	21	28	26	32	27	29	44	31	43	43	33	35	27	21	36	39	48	43	59	45	39	46	48	59	41	32	45	49	43	37	55	67	51	60	60	67	59	72	60	67	65	58	54	38	72	52	73	79	76	79	79	68	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2
33500	-175.300281602828477	-173.323537067078689	-1.976744535749794	0.000000079848839	0.000000182177308	2.281527315890078	0.995006467086784	1	3	5	8	7	11	10	11	10	12	12	15	13	14	13	14	16	16	16	18	20	17	20	20	19	21	20	19	21	21	21	23	19	22	23	22	24	26	25	23	22	24	24	24	24	25	25	25	26	26	26	28	26	27	26	28	27	28	27	27	29	28	28	29	28	30	30	30	27	29	30	29	31	30	30	32	33	33	33	34	36	35	0	1	2	5	3	9	4	7	5	6	9	13	9	11	8	10	16	12	12	19	22	16	20	25	20	27	20	17	28	33	23	41	22	27	29	24	34	39	32	26	31	32	34	40	32	32	35	40	47	40	45	59	45	53	43	59	50	60	55	44	69	69	53	69	39	56	64	58	47	57	57	49	65	63	55	75	73	66	74	61	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-190.996167430153008	-189.613166531102564	-1.383000899050454	0.000000423883455	0.000000314242452	0.741341629997965	0.979569111699168	1	3	5	8	7	9	10	10	10	12	12	15	12	14	13	12	17	16	16	17	20	17	21	19	18	20	19	20	19	21	21	22	20	22	23	22	23	27	25	24	23	25	24	23	25	25	25	24	26	26	26	27	27	28	26	28	27	27	26	25	28	28	29	29	28	30	28	29	30	29	30	28	30	29	30	32	33	32	33	35	36	35	0	1	2	3	3	4	6	5	6	9	9	14	6	16	10	8	18	14	11	18	24	14	21	17	18	27	22	24	20	25	29	30	27	21	30	31	30	46	43	36	34	44	37	28	44	34	40	35	43	44	60	55	59	49	43	38	60	49	47	41	47	47	54	59	51	65	59	51	54	54	62	55	67	62	72	71	69	69	78	76	79	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-224.394480150699650	-222.757436228362565	-1.637043922337097	0.000000757092545	0.000000170361113	0.225020196668010	0.858929281186393	-1	4	6	7	7	10	11	11	8	12	12	13	13	15	14	14	16	18	16	17	19	17	21	21	18	20	20	20	20	22	21	23	21	22	22	23	23	26	25	23	23	24	23	24	25	23	25	25	25	27	27	27	25	26	25	26	28	28	27	27	28	29	29	29	29	31	29	31	30	30	30	28	31	29	30	31	33	33	32	34	32	35	0	1	1	2	3	4	5	6	3	6	9	8	7	11	10	11	10	19	14	19	25	19	21	21	19	14	18	18	20	26	25	31	29	26	17	30	34	47	40	24	30	30	24	46	36	23	43	37	37	49	39	48	46	42	35	49	50	56	48	47	54	55	60	52	38	75	52	64	57	54	51	55	70	52	62	62	76	79	50	79	70	78	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
35000	-202.187346070952572	-200.713119605847368	-1.474226465105194	0.000000144116466	0.000000045278960	0.314183114694818	0.983725552971007	1	3	5	8	7	9	10	12	11	12	13	15	13	13	14	14	15	17	18	16	19	18	20	21	18	21	20	19	20	21	20	23	21	21	22	22	23	26	26	23	21	24	23	25	24	25	25	24	27	27	27	27	27	27	27	29	28	28	25	26	28	29	27	29	26	30	30	31	30	28	29	28	28	31	29	31	32	34	33	34	35	36	0	1	2	5	3	5	6	7	7	7	10	14	10	9	13	14	11	20	14	15	18	20	28	28	18	21	18	19	22	28	19	27	31	21	31	21	26	48	48	36	21	24	26	40	26	32	45	24	59	32	44	47	36	39	39	51	52	65	37	59	47	52	35	49	32	72	58	62	75	50	63	49	38	56	54	67	74	68	68	74	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-231.642026536509292	-229.990067243814309	-1.651959292694987	0.000000294064920	0.000000064552613	0.219518237149028	0.853710574019370	0	3	6	9	7	11	9	10	9	12	13	15	12	14	13	14	16	18	17	16	18	17	20	19	17	18	21	20	21	22	21	23	20	22	22	21	23	25	23	23	23	24	22	24	24	25	24	25	25	26	25	27	26	27	25	29	28	27	27	26	28	29	29	28	28	30	29	31	29	29	30	30	31	31	30	31	33	33	32	34	35	35	0	1	2	3	1	8	5	4	5	4	7	11	7	15	13	13	16	20	17	16	22	20	18	25	12	17	33	18	21	31	28	43	21	24	31	28	23	40	34	36	29	27	29	30	24	30	34	32	44	45	41	46	46	55	34	64	52	49	37	42	44	59	46	54	51	65	60	56	59	50	67	69	70	58	53	72	68	63	71	77	77	78	1	1	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1
36000	-190.626330344862851	-189.182855351450542	-1.443474993412300	0.000000678712069	0.000000642835570	0.947140325040181	0.933711509044920	1	3	5	9	7	11	10	11	11	12	13	15	13	14	13	14	16	18	17	17	19	17	20	20	19	21	20	18	21	21	21	22	19	22	23	22	23	27	24	24	21	24	22	22	23	25	25	24	26	26	26	26	27	27	25	27	28	27	27	27	29	29	28	29	27	30	29	30	29	29	30	28	30	30	30	31	34	33	34	35	36	35	0	1	1	5	3	4	4	4	4	9	8	13	9	6	9	11	16	17	12	14	22	12	28	18	20	33	18	20	25	33	25	41	28	27	44	27	30	47	37	31	23	41	41	23	36	40	45	31	40	36	44	45	55	46	35	37	52	48	47	47	63	56	53	54	55	63	46	64	65	65	61	55	70	72	69	71	78	68	74	79	79	78	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-188.304853988633994	-186.014434775460074	-2.290419213173909	0.000000066950573	0.000000209735851	3.132696875601569	0.984327067593343	0	2	4	9	7	10	10	11	11	11	13	15	13	14	11	14	16	16	18	17	19	17	21	20	17	20	19	20	21	21	21	22	19	22	21	22	23	26	25	23	23	25	23	24	26	24	25	24	26	24	27	27	27	26	27	29	28	27	28	27	28	30	28	30	28	30	27	31	29	30	30	28	31	31	31	30	33	32	33	34	33	36	0	1	2	5	3	5	4	4	7	4	10	16	9	8	5	8	16	14	18	14	20	12	33	33	16	19	19	21	21	21	27	23	20	23	33	29	30	50	37	35	30	48	29	36	44	40	40	34	44	43	38	39	48	40	38	52	53	45	49	47	45	61	46	61	38	57	42	66	52	56	61	45	59	62	64	61	74	71	76	77	71	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-221.603399953199215	-219.873385114765540	-1.730014838433678	0.000000034654830	0.000000006745224	0.194640217062156	0.879896417483152	0	3	5	8	7	10	9	11	11	13	12	13	12	14	13	14	16	18	18	17	19	18	19	19	19	20	19	20	20	22	21	22	21	22	22	22	24	27	24	23	23	24	24	23	25	26	26	25	26	24	26	27	26	28	26	28	27	27	28	26	27	29	27	29	28	29	28	31	29	28	30	30	31	31	30	30	34	33	32	34	34	35	0	1	2	3	3	5	4	7	6	11	8	6	4	9	9	11	14	20	17	16	18	20	20	15	22	19	19	20	17	18	24	29	25	24	31	28	36	39	32	22	36	36	30	33	35	41	43	44	43	44	50	51	42	57	43	61	53	45	47	39	55	67	50	65	51	49	49	69	65	47	56	69	64	71	70	52	78	71	51	71	73	75	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
37500	-204.029786009338835	-202.668902281642318	-1.360883727696512	0.000000618580142	0.000000348007149	0.562590236764250	0.901576028317794	0	3	6	9	8	11	10	12	10	12	13	13	13	15	13	15	17	17	17	17	20	17	20	19	18	21	21	19	20	21	20	22	21	22	22	21	23	25	25	23	23	24	23	24	24	25	26	25	26	26	26	26	26	25	26	28	27	27	27	27	28	29	28	29	27	29	29	31	30	29	30	30	29	30	31	31	33	33	33	35	35	35	0	1	2	3	3	7	5	6	5	9	10	9	6	13	8	13	15	14	16	11	28	16	20	16	22	29	23	22	19	25	20	27	31	30	21	24	33	42	43	34	33	33	26	41	36	40	48	44	44	44	48	46	48	40	45	47	50	42	44	55	53	49	38	65	46	40	49	65	62	65	49	61	55	70	71	61	75	72	68	77	77	77	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1
