step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
83500	-117.272046373604923	-115.809964289086039	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974990830901580	0	2	2	3	5	5	4	5	6	7	5	6	6	8	7	6	7	7	8	8	7	11	9	9	10	8	8	9	11	9	11	12	13	12	11	11	12	12	14	14	15	14	14	14	14	14	16	18	16	16	18	18	20	0	1	1	2	7	3	3	7	11	5	7	8	6	13	13	7	8	9	15	12	16	27	10	10	15	9	12	17	25	19	23	19	29	23	24	14	22	35	35	22	39	38	38	37	32	37	33	49	40	39	49	42	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-141.774501165243748	-140.312419080724879	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.933561495809947	0	1	2	2	4	6	6	4	6	8	5	6	8	8	7	8	7	6	9	8	6	9	8	8	9	10	10	10	11	10	11	11	13	11	11	10	12	12	14	14	14	15	13	14	15	14	15	19	16	13	18	18	20	0	1	2	1	4	8	4	3	5	12	3	4	9	7	9	17	7	5	6	6	5	8	15	7	6	20	25	20	27	16	22	13	23	23	25	24	13	34	37	29	38	33	30	34	38	38	46	52	41	29	49	49	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
84500	-161.220848963418661	-159.758766878899792	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.816415782088259	0	2	2	3	3	5	5	5	5	8	7	7	8	9	8	7	6	7	8	7	7	8	8	7	9	8	10	9	10	10	12	11	12	12	12	10	13	12	14	14	14	16	13	12	14	14	15	17	16	16	18	15	20	0	1	1	3	2	4	4	4	5	2	9	7	20	20	6	2	2	9	16	17	7	24	8	6	21	17	7	13	10	6	10	29	21	29	27	22	38	25	37	34	33	52	35	27	44	33	29	47	43	30	33	41	40	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	2
85000	-157.067530112098382	-155.605448027579513	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.774646053614468	0	1	3	3	3	5	5	5	6	7	6	6	7	9	8	8	7	4	8	9	7	10	7	9	10	8	9	9	10	9	11	11	13	12	12	12	11	12	14	13	11	15	13	14	13	14	15	16	16	17	19	17	21	0	1	1	2	2	18	3	3	6	3	1	7	7	8	12	12	6	5	8	10	8	24	18	10	20	3	11	16	24	21	20	28	34	32	24	37	8	25	32	30	14	33	14	38	35	36	43	33	44	44	50	42	52	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1
85500	-120.407192347385646	-118.945110262866763	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996904815008185	0	2	2	3	4	4	5	5	7	6	6	6	8	8	8	7	8	7	7	9	5	10	8	7	9	9	9	9	10	10	11	10	14	13	10	11	12	12	13	12	14	15	13	15	13	15	15	18	16	17	18	18	20	0	1	1	1	2	2	5	6	8	5	21	6	12	11	11	12	11	12	8	8	4	13	12	8	18	24	19	18	15	13	20	13	31	31	17	20	29	26	32	30	34	36	36	40	37	43	45	49	34	41	44	47	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-159.809399881936002	-158.347317797417134	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.698120680387452	0	2	2	4	4	4	3	6	6	7	6	6	6	8	8	8	8	8	9	7	6	9	9	8	9	10	10	9	9	11	11	11	13	12	11	11	12	13	14	14	15	16	13	14	14	14	15	18	17	17	18	18	21	0	1	1	7	7	1	2	7	5	4	3	3	5	21	8	12	11	6	16	9	5	15	17	21	24	25	25	12	17	17	19	28	30	31	17	24	23	32	24	34	33	46	14	34	37	18	40	50	41	39	42	47	52	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	2	1	1	1	1	1	2	1
86500	-128.140314656305662	-126.678232571786793	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.977387286746345	0	1	3	4	3	5	5	5	6	7	6	6	7	8	7	8	6	6	8	8	7	11	9	8	9	8	9	10	10	10	12	11	13	10	12	11	12	13	13	14	13	16	14	14	14	15	14	18	17	15	16	17	21	0	1	1	5	2	5	3	4	7	11	4	4	3	18	11	8	8	8	6	18	11	25	14	15	10	7	18	14	25	24	30	23	36	24	34	16	30	35	28	22	32	44	33	22	35	39	36	52	43	44	45	47	48	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-123.817780767668310	-122.355698683149427	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996987058226081	0	2	2	4	4	5	5	4	6	7	7	7	7	6	8	6	7	6	9	9	7	11	8	9	8	10	10	8	11	9	12	11	14	13	11	11	12	12	13	15	13	16	14	14	15	14	15	17	16	16	17	18	20	0	1	1	3	3	2	5	3	4	7	8	8	5	5	21	8	14	8	12	28	16	20	9	10	12	30	20	9	10	17	24	20	36	37	19	20	26	32	32	38	32	44	37	35	38	41	44	49	46	44	40	40	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-119.465939721324247	-118.003857636805364	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981806037367334	0	1	1	3	4	4	5	5	6	7	6	6	7	8	8	7	8	7	9	8	8	10	8	9	7	9	9	10	10	9	12	11	13	12	13	12	9	11	14	14	14	15	13	13	14	14	15	18	16	16	18	18	21	0	1	1	3	4	3	4	6	6	9	6	6	12	11	18	5	12	7	10	9	18	14	13	23	11	18	20	16	17	21	32	14	34	28	31	14	13	26	38	22	32	44	38	38	32	36	41	49	41	46	50	50	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-120.181542177898507	-118.719460093379624	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.976150264450516	0	1	3	3	4	6	5	5	7	8	7	6	6	8	5	7	7	6	7	8	7	9	8	10	9	9	10	8	10	10	11	10	13	13	12	12	11	11	14	15	13	15	13	13	14	14	16	19	16	15	18	18	21	0	1	2	2	4	5	4	4	18	13	13	7	3	21	5	12	8	4	6	19	6	11	13	23	20	11	26	9	25	28	26	20	36	30	29	32	24	24	41	34	37	45	38	29	31	36	39	51	46	34	47	49	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-143.579379548305099	-142.117297463786230	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.920129661972926	1	2	2	3	3	6	5	6	6	7	6	6	7	6	6	8	7	6	8	9	7	10	8	9	9	9	9	10	10	10	11	11	12	12	11	12	13	12	15	14	14	14	13	14	13	15	14	17	16	16	18	18	20	0	1	1	2	3	7	5	1	1	15	5	5	18	5	7	17	7	7	21	17	7	19	18	11	19	11	9	24	16	10	28	28	24	31	26	22	31	31	37	37	38	22	22	33	35	43	33	43	41	40	49	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2
89000	-158.582116242279682	-157.120034157760813	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.937197616959813	0	2	2	3	4	5	5	6	6	7	6	7	6	9	7	7	6	7	9	9	6	10	8	10	9	9	10	9	11	8	12	12	12	12	13	12	13	12	14	13	15	14	14	14	14	14	15	17	16	16	16	17	19	0	1	1	1	3	2	4	5	4	7	7	11	4	13	6	17	4	8	15	10	5	6	6	17	30	11	30	9	25	9	20	20	25	29	12	30	10	20	29	27	36	31	40	32	38	36	40	39	45	35	39	47	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
89500	-155.076779730451847	-153.614697645932978	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.781392705371037	0	1	2	3	4	3	6	5	4	5	5	7	8	9	5	7	7	6	8	9	7	11	9	9	9	9	10	9	11	10	9	12	11	12	12	11	12	11	15	14	14	14	14	13	14	13	14	18	17	16	18	19	21	0	1	1	1	4	3	9	4	6	9	3	18	7	16	4	10	7	3	21	16	18	14	17	21	17	16	28	16	25	13	16	36	14	14	30	18	28	14	43	32	32	36	35	29	32	36	32	46	47	47	44	36	49	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	2
90000	-126.442164805262166	-124.980082720743283	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.964176908161403	0	2	2	4	4	5	6	6	6	8	6	6	7	8	7	7	8	7	8	9	8	9	9	9	9	9	10	10	10	10	12	12	13	12	11	11	12	13	14	14	14	14	14	14	13	15	15	18	16	16	18	18	21	0	1	1	3	2	3	4	1	5	9	6	4	5	9	3	6	15	6	11	12	11	15	8	14	19	21	14	20	14	17	30	27	35	30	27	13	26	31	31	31	32	38	45	31	36	33	32	41	38	39	50	50	52	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-132.422991976614270	-130.960909892095401	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.991858120705973	0	2	2	4	4	5	5	4	6	6	6	6	8	8	8	7	8	7	7	8	8	9	7	10	10	9	8	10	10	10	11	11	14	12	11	11	11	12	14	13	15	14	14	15	14	14	13	17	16	15	18	18	20	0	1	1	1	2	5	4	2	6	4	5	6	18	12	5	8	12	7	10	19	10	20	9	21	13	21	10	27	17	13	20	29	35	37	22	29	30	15	37	35	43	47	38	32	34	38	31	45	45	43	49	44	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-136.716155991176919	-135.254073906658050	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998937522673194	0	1	2	2	4	6	4	4	7	8	5	6	5	7	5	7	7	7	9	7	7	10	9	9	8	10	10	9	11	11	12	11	12	11	11	12	12	12	14	15	14	15	14	13	14	13	13	18	15	14	18	17	19	0	1	1	1	4	8	4	4	4	9	7	7	3	6	1	8	11	15	14	5	6	19	21	16	12	23	25	20	23	28	19	23	26	23	23	22	22	35	33	46	47	46	30	35	47	38	31	42	47	47	49	40	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-131.464576138734230	-130.002494054215362	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.930882107763401	0	1	2	4	5	6	5	5	7	8	6	7	7	8	7	7	6	7	8	9	8	9	7	7	10	9	10	10	11	11	11	11	14	12	12	10	11	12	15	15	13	14	13	14	14	15	16	16	16	17	18	18	21	0	1	2	2	4	5	4	2	5	15	4	8	5	17	8	6	4	5	23	19	5	14	17	5	24	15	22	22	25	27	10	19	35	25	37	19	23	25	41	41	30	29	29	41	32	44	44	33	44	39	49	47	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-139.361383919442716	-137.899301834923847	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.934483284091726	0	1	3	4	4	5	5	5	6	8	6	7	8	9	7	7	6	6	8	8	7	10	9	9	9	8	9	10	10	9	9	11	13	13	12	12	10	12	15	15	15	15	13	14	14	15	15	18	14	15	18	18	20	0	1	1	2	2	4	4	3	5	7	4	4	15	10	18	6	8	5	12	9	5	19	12	9	21	11	9	26	10	12	12	14	35	36	22	29	26	24	34	29	28	34	32	22	36	35	34	39	33	33	40	46	52	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1
92500	-132.740753414399705	-131.278671329880837	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.929222463274777	0	2	2	4	4	6	5	5	6	7	6	6	8	9	6	7	7	6	8	9	5	10	9	9	10	9	10	8	10	8	12	12	13	12	13	10	12	13	15	15	14	15	14	14	14	14	16	17	16	15	18	18	20	0	1	1	1	3	8	5	4	7	7	5	5	15	11	5	21	11	7	8	11	4	19	16	28	13	17	28	11	23	6	36	22	27	27	34	18	14	34	38	44	31	33	34	37	37	34	42	39	31	41	47	35	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
93000	-149.930495605683632	-148.468413521164763	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.886509755398192	0	2	1	3	4	5	6	6	6	7	6	6	7	8	7	7	8	7	8	9	8	10	8	8	9	10	9	10	10	10	11	11	13	10	11	12	13	13	14	14	13	15	14	13	12	15	16	17	16	14	19	19	21	0	3	1	3	2	2	2	5	6	11	5	5	7	7	7	11	8	11	8	10	12	17	4	7	19	23	13	24	13	16	29	28	34	11	28	24	32	36	36	44	26	31	44	35	32	43	33	46	38	38	46	47	50	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3
93500	-160.674933709044609	-159.212851624525740	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.821747021350080	0	1	2	3	3	5	4	6	5	8	5	4	7	9	8	8	8	7	9	9	7	11	6	9	9	8	10	9	10	11	10	10	12	11	11	11	11	12	13	12	14	15	13	15	14	13	14	18	15	15	17	19	21	0	1	2	1	2	4	5	11	4	21	7	2	9	8	6	8	6	7	13	8	6	24	6	8	13	9	26	18	21	21	26	19	28	26	25	20	25	31	30	31	25	46	34	30	30	35	40	49	41	39	45	41	48	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
94000	-120.707091181762479	-119.245009097243596	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.967949126395750	0	1	3	3	5	5	5	5	7	7	7	5	7	9	6	7	8	7	8	9	7	10	8	10	9	9	9	10	11	10	12	12	13	13	12	11	13	13	14	14	14	15	13	13	14	14	15	18	16	16	17	16	21	0	1	1	2	4	3	3	3	8	5	5	3	6	23	12	4	9	6	9	21	6	26	11	19	16	9	18	20	27	27	29	25	29	35	19	19	36	22	31	31	44	44	36	31	29	34	33	51	33	34	39	39	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
94500	-152.691801822648841	-151.229719738129972	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.824754268497358	0	1	2	2	4	6	5	4	6	7	5	6	7	8	6	8	8	7	8	8	7	11	9	9	9	10	10	9	10	11	10	11	13	11	12	11	13	12	14	13	14	14	12	13	13	14	13	18	16	16	16	19	21	0	1	2	1	3	4	4	2	11	12	8	7	11	13	11	9	11	9	3	21	7	27	20	18	12	14	18	19	16	17	21	25	30	20	25	27	22	36	24	32	22	20	30	32	43	34	34	49	40	41	44	41	52	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	2	1
95000	-138.240700456748726	-136.778618372229857	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.893153525993209	1	2	3	3	4	5	6	5	6	8	6	6	7	8	7	7	7	7	9	8	7	9	8	8	9	9	10	9	11	9	11	11	13	12	13	11	12	12	13	13	14	16	13	14	15	13	15	19	15	17	19	18	22	0	1	1	1	4	2	4	3	5	11	5	3	7	13	8	8	7	12	15	16	3	14	11	16	15	9	23	11	22	15	26	25	29	30	37	30	22	27	29	38	37	34	24	38	40	30	43	47	40	44	47	35	52	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1
95500	-142.383817377258168	-140.921735292739299	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.941841974460911	0	2	2	4	4	4	4	6	6	6	7	6	7	8	8	7	7	8	9	9	6	10	7	9	9	9	10	8	9	10	10	11	10	12	12	11	12	13	14	15	14	15	14	14	14	14	16	18	15	17	19	16	20	0	1	1	2	2	3	2	5	5	5	10	6	10	9	12	6	12	9	16	23	4	15	10	11	18	21	20	21	21	28	25	31	15	24	31	30	26	37	32	44	38	37	37	36	27	37	45	45	31	44	52	26	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1
96000	-155.474111812143349	-154.012029727624480	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.884078484643125	0	1	3	3	4	3	5	6	5	7	7	5	8	9	7	6	7	8	7	8	8	10	8	10	9	8	9	10	10	10	12	11	13	11	13	11	12	9	13	15	14	15	13	15	15	14	15	17	14	14	17	18	19	0	1	1	2	4	2	6	5	6	9	9	3	7	12	12	5	3	9	12	9	16	21	10	13	16	16	17	21	21	19	36	26	36	25	24	14	13	17	22	49	35	49	22	49	37	33	43	41	33	31	36	45	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1
96500	-148.363153055295072	-146.901070970776203	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.850066149965691	0	2	2	4	5	6	4	5	6	6	6	6	7	8	7	8	8	6	9	9	7	11	8	8	10	9	10	10	10	9	11	12	13	13	12	11	12	11	14	15	14	15	13	14	15	13	16	15	16	15	17	16	22	0	1	1	2	3	4	3	3	5	4	5	7	8	21	12	18	12	7	15	21	10	27	21	12	23	14	23	5	13	21	29	29	38	31	22	17	20	28	37	43	30	34	36	31	46	37	34	44	44	44	44	38	47	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2
97000	-157.764052866780361	-156.301970782261492	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.759064342897607	0	2	2	3	4	6	4	5	7	7	5	7	8	9	6	6	8	7	8	8	8	10	8	9	10	9	9	8	10	11	12	11	13	11	13	11	12	13	14	12	14	15	12	14	14	15	16	18	16	16	18	16	21	0	1	1	2	2	5	2	2	7	16	3	11	5	9	5	7	5	16	12	4	16	19	18	20	24	6	19	6	14	25	25	9	40	18	28	19	19	32	27	14	43	41	19	40	26	44	33	50	41	45	47	46	50	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2
97500	-152.107038879740514	-150.644956795221646	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.925746746921329	0	1	2	3	3	4	5	5	7	6	7	6	6	7	8	7	7	7	8	8	5	7	8	7	9	9	8	10	10	10	12	10	12	11	12	12	11	12	13	14	14	14	13	15	15	14	14	18	16	16	17	16	21	0	1	1	1	2	2	6	4	6	6	8	7	3	21	11	7	12	6	17	18	4	5	12	8	18	9	18	18	18	19	32	11	25	15	28	23	32	32	29	31	33	31	37	39	39	26	34	49	41	44	47	42	51	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1
98000	-162.035719598222357	-160.573637513703488	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.671442141306293	0	1	3	4	5	4	4	5	7	6	7	6	7	7	7	7	7	8	9	8	7	10	8	9	10	9	9	10	10	11	8	12	14	12	13	11	12	12	15	14	14	15	13	14	15	14	16	19	16	16	19	18	21	0	1	2	2	3	3	1	4	8	5	5	5	3	12	8	5	3	12	16	11	8	23	8	17	23	18	5	9	23	12	21	25	34	15	34	13	22	28	41	29	37	38	5	28	43	34	35	46	41	37	41	45	51	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	1	1	2	1	2	2	2	1
98500	-117.927703799299621	-116.465621714780738	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982588623585506	0	2	3	3	4	6	5	5	6	7	6	6	8	9	6	7	8	8	8	7	8	11	8	10	10	10	8	9	10	10	11	11	13	12	13	12	12	12	15	14	13	15	13	14	13	15	16	18	17	16	18	17	20	0	1	1	1	2	5	2	3	5	7	4	7	12	18	8	9	9	15	6	15	16	29	16	19	13	27	7	20	21	18	19	21	31	25	26	25	24	29	33	37	32	33	38	37	34	38	34	39	42	43	50	50	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
99000	-138.525805379487110	-137.063723294968241	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.840346979873634	0	2	2	4	4	5	6	5	6	6	6	7	6	8	8	8	7	7	8	9	8	11	9	9	10	9	9	9	10	10	11	11	13	12	12	11	12	11	15	15	13	14	12	13	14	13	15	18	17	16	17	18	21	0	1	1	1	2	5	4	3	4	2	8	10	6	11	9	7	11	7	9	12	7	23	12	15	14	18	15	17	27	21	28	20	22	26	25	21	30	24	41	28	37	32	25	16	41	27	31	51	39	44	50	40	52	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2
99500	-146.754320765734747	-145.292238681215878	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.887306647607753	0	2	2	4	4	6	5	5	7	8	6	7	6	7	8	7	8	8	8	8	8	11	8	10	10	8	10	10	9	8	10	11	13	12	11	11	11	13	14	13	13	15	13	14	15	15	13	17	16	17	19	16	20	0	1	1	2	3	5	3	4	8	16	4	8	5	8	12	8	8	13	8	12	7	9	11	30	19	9	26	16	10	13	30	21	36	28	18	29	24	35	25	22	22	33	29	34	18	39	35	46	46	39	50	43	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
100000	-152.698417224331109	-151.236335139812240	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.925161803116505	1	2	3	4	5	6	6	6	7	8	6	5	7	7	7	6	5	7	7	8	6	10	8	9	9	9	10	9	9	10	11	11	13	12	12	12	13	12	14	13	14	16	14	15	14	12	15	15	16	17	18	16	22	0	1	2	2	4	17	12	4	11	6	4	3	5	11	17	1	3	5	5	18	4	26	8	13	9	7	8	14	16	14	13	26	32	30	26	29	24	30	46	24	40	44	33	37	36	29	25	40	48	47	52	45	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
