step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
22500	-424.530782127146722	-422.790605915840615	-1.740176211306130	0.000083897228593	0.000016091781465	0.191803492614204	0.562788890734316	-1	1	5	4	6	8	9	9	9	7	9	9	9	11	10	10	10	11	11	12	11	10	11	12	13	13	13	14	13	15	14	16	18	14	15	16	16	14	16	16	17	13	14	15	17	17	16	18	16	18	16	18	18	19	18	17	18	20	19	20	20	20	20	23	23	20	21	20	20	21	22	22	23	27	25	27	0	1	1	2	4	3	5	5	6	3	6	5	10	11	13	3	7	17	17	10	6	10	11	19	5	8	21	11	21	42	27	7	51	26	27	30	19	8	28	29	29	22	20	6	31	7	30	28	43	51	25	32	28	30	46	49	31	50	30	50	51	25	56	66	48	45	52	59	51	56	57	60	72	70	73	72	1	1	3	1	1	1	2	2	1	1	1	2	1	2	1	3	1	1	1	3	1	1	1	1	3	2	1	2	1	1	1	5	1	1	1	1	2	2	1	2	2	2	1	4	2	4	1	2	1	1	2	2	2	2	1	1	2	1	2	1	2	3	2	2	3	1	2	1	2	2	2	2	1	2	1	3
23000	-434.771934880565027	-432.450089639144892	-2.321845241420121	0.000072310104612	0.000007282682966	0.100714595905789	0.525905018496548	-1	1	4	4	6	8	7	9	6	6	9	9	10	10	12	8	12	9	11	12	11	11	12	14	12	15	14	14	13	14	15	15	18	14	16	16	15	16	16	17	17	15	14	14	18	18	17	18	16	19	18	19	19	20	18	17	19	19	19	20	19	20	20	22	19	20	21	21	21	23	22	22	22	28	24	27	0	1	1	2	3	9	5	7	2	3	6	7	10	6	22	3	12	7	7	10	16	10	14	8	8	25	21	21	21	22	27	12	17	25	27	42	19	25	28	29	29	43	22	14	27	34	36	39	43	24	8	38	28	42	24	49	31	19	49	50	37	32	42	45	39	31	52	59	61	56	57	60	50	70	73	32	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	3	1	2	1	3	2	1	2	2	1	1	1	3	2	1	1	1	2	2	1	2	2	1	2	2	2	2	1	2	1	2	5	2	3	1	2	1	2	4	2	1	2	3	4	2	2	2	1	1	1	2	2	1	1	3	1	5
23500	-477.878115420715176	-476.439703705036379	-1.438411715678768	0.000069186678115	0.000024093210406	0.348234820086567	0.592156329446235	0	1	4	3	6	5	8	9	8	7	8	9	10	10	12	11	10	10	12	13	12	11	11	15	13	14	12	14	13	14	14	15	18	14	15	17	15	17	16	17	18	15	15	16	18	18	16	18	17	18	19	19	17	20	18	17	19	20	21	19	20	20	19	22	22	21	22	22	21	22	23	22	22	27	24	27	0	1	1	2	2	2	5	4	3	6	4	5	11	9	13	14	5	12	8	22	11	13	9	25	8	25	23	23	21	15	21	7	25	8	23	47	25	19	28	29	29	30	15	6	31	26	30	39	43	19	37	38	39	30	32	22	31	60	49	50	33	51	43	57	28	31	52	49	32	49	64	26	51	70	73	75	1	1	1	1	2	2	1	4	2	1	2	1	1	2	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	4	2	3	2	1	2	1	1	2	2	1	1	5	2	2	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	2	2	4	3	1	2	2	4	1	4	2	2	1	3
24000	-438.463052693235227	-436.433937968413147	-2.029114724822096	0.000088512018297	0.000011887820467	0.134307416049848	0.521473493125687	-1	1	4	4	6	8	9	9	6	8	9	8	10	11	12	10	12	10	11	12	11	13	12	14	13	15	13	12	13	13	14	15	18	13	16	16	15	17	17	16	17	14	15	16	18	16	17	18	16	17	19	19	19	20	16	17	19	20	20	19	20	20	21	23	22	21	21	21	21	23	23	22	24	26	24	27	0	1	1	2	4	9	5	5	2	9	6	2	10	11	13	6	7	12	7	13	9	15	6	7	19	7	21	16	14	15	21	19	17	19	31	42	7	26	28	29	29	30	30	23	31	34	36	28	43	26	8	38	14	43	34	49	31	50	49	50	37	32	56	66	28	27	52	59	37	63	66	51	72	63	32	72	1	1	3	2	1	1	1	2	3	1	1	3	2	1	2	1	2	1	1	1	3	1	2	2	1	4	1	1	1	1	2	3	3	1	1	1	3	1	3	2	2	1	1	1	2	2	1	3	1	1	5	1	5	2	1	1	2	1	2	1	2	2	2	2	5	3	2	1	3	2	1	2	1	3	4	3
24500	-411.377704812907950	-409.573400606248924	-1.804304206659003	0.000082794807641	0.000014536226065	0.175569295700406	0.613359123300046	0	1	4	4	6	8	9	8	6	6	9	10	8	10	10	11	13	11	10	12	12	11	11	13	14	14	11	15	12	14	15	15	18	15	15	17	14	17	16	16	18	15	15	16	18	17	16	18	16	17	19	19	18	21	19	17	19	19	19	20	21	21	21	22	21	21	21	22	21	21	23	22	21	27	25	25	0	1	1	1	4	9	8	5	3	3	6	8	10	3	13	11	12	8	8	15	27	15	11	7	19	12	14	14	11	15	27	17	26	25	27	47	19	26	28	29	40	30	22	16	35	34	43	39	43	25	38	38	39	42	46	49	31	50	49	58	51	33	56	45	39	45	38	59	51	56	66	60	50	63	72	72	1	1	2	2	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	3	1	2	1	2	1	1	2	1	1	3	3	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	2	2	3	2	2	2	1	2	1	2	2	4	1	2
25000	-480.079055976637846	-478.148254970999460	-1.930801005638407	0.000102219198995	0.000015333210873	0.150003238373866	0.476128222962784	0	2	4	3	5	9	8	9	8	6	9	10	8	9	11	10	11	11	12	12	11	12	11	15	14	14	14	14	13	14	14	15	17	14	15	17	15	14	15	16	18	15	16	15	17	17	16	17	14	17	18	18	18	20	18	16	19	19	20	19	20	20	20	19	23	21	20	21	22	22	22	23	23	27	25	26	0	1	1	2	2	9	5	5	3	3	3	5	10	3	10	3	8	7	12	15	9	15	3	16	19	7	21	14	9	15	29	19	19	18	27	47	19	17	23	21	21	30	42	29	31	34	42	39	15	25	12	24	39	22	26	49	27	46	49	25	33	58	56	27	53	27	52	63	60	56	64	61	50	70	73	50	1	1	2	1	2	1	2	2	2	1	3	2	1	3	2	4	1	2	1	1	2	1	4	3	2	4	2	2	3	1	1	2	3	2	1	1	2	1	2	3	3	1	1	2	2	2	1	1	2	2	3	1	2	5	1	1	2	1	2	2	3	1	2	3	3	4	2	1	2	2	1	2	4	3	1	4
25500	-446.783265090165401	-444.799111522301757	-1.984153567863659	0.000091433696765	0.000012902866533	0.141117191900815	0.546503116604045	1	2	4	4	6	8	9	9	7	8	9	9	10	11	11	11	12	10	11	13	11	12	11	14	13	13	13	15	14	14	14	16	19	14	15	16	15	18	16	16	17	15	15	16	16	17	15	17	16	17	18	18	18	20	18	17	18	19	20	18	19	19	21	21	22	20	21	20	20	22	22	23	24	28	25	27	0	1	1	2	2	9	5	5	3	9	2	5	10	9	10	6	7	12	7	15	9	15	3	17	19	8	14	21	16	15	23	24	25	26	27	30	25	26	21	29	45	23	15	11	31	34	15	39	30	26	37	26	28	43	34	43	31	25	43	8	46	60	56	31	53	45	38	43	50	56	66	58	38	63	72	72	1	1	1	1	2	1	2	2	2	1	3	3	1	1	2	2	1	1	1	1	3	1	3	1	1	2	1	2	2	2	2	1	3	1	1	1	1	3	2	1	1	2	3	3	2	2	2	1	1	3	2	2	2	2	2	1	2	2	3	3	1	1	2	3	1	2	2	2	2	2	1	2	4	3	1	2
26000	-463.135815889907235	-461.505366502260017	-1.630449387647219	0.000077739800048	0.000017689299544	0.227544958096740	0.586920105939465	0	1	4	3	7	7	9	8	7	6	9	9	9	11	9	10	11	10	12	12	10	12	12	12	14	14	14	14	13	13	15	15	18	14	15	15	16	17	16	16	17	15	14	17	18	18	17	18	16	18	18	18	19	20	18	18	20	17	19	18	20	21	20	21	22	21	22	20	21	22	23	21	24	27	23	27	0	1	1	2	3	10	8	5	3	3	9	5	10	16	10	11	8	7	8	15	6	15	16	7	8	7	21	6	23	22	21	7	37	19	27	30	32	34	14	11	21	30	30	16	35	34	36	39	42	19	37	19	28	43	32	49	35	5	56	26	60	58	56	41	53	21	52	49	37	63	66	51	60	63	72	73	1	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	3	1	2	2	2	2	2	1	2	2	2	3	1	1	3	3	1	1	1	1	1	2	2	3	3	2	1	3	2	2	1	1	1	3	2	3	3	3	2	2	3	6	1	2	1	1	1	1	2	4	2	2	2	1	1	2	3	3	1	1
26500	-435.673786458637608	-433.718698703883945	-1.955087754753675	0.000083920002781	0.000012239007134	0.145841357581572	0.598008980386108	0	2	4	5	6	9	8	9	8	7	8	10	9	11	11	11	11	11	10	12	11	11	12	14	13	14	14	14	13	14	15	15	17	14	16	17	15	17	15	17	16	16	13	16	18	18	16	17	17	19	19	18	18	20	19	18	19	18	20	18	20	21	20	23	22	20	21	19	21	23	22	22	23	27	25	26	0	1	1	2	4	1	5	7	3	3	3	5	10	3	10	11	7	8	7	6	11	10	16	25	19	19	21	23	14	43	27	34	25	19	16	30	25	34	28	29	27	30	15	23	31	26	30	39	42	60	37	24	39	42	25	42	27	25	68	26	37	51	56	57	53	31	52	49	33	63	66	51	60	63	72	58	1	2	3	1	1	4	1	1	2	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	2	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	3	2	2	3	1	3	2	1	2	2	1	1	2	2	3	2	1	1	2	1	2	1	3	1	4
27000	-469.963625406915469	-467.820783943729168	-2.142841463186310	0.000102409123575	0.000012221743406	0.119342329857113	0.544635196169178	-1	1	4	4	6	6	8	8	9	8	9	9	10	10	10	10	12	11	12	11	12	12	12	13	12	13	13	14	14	14	14	16	19	14	16	15	15	17	16	14	17	16	15	14	17	17	16	17	17	18	17	17	16	19	19	18	19	20	20	18	20	19	20	21	21	20	21	22	21	22	21	22	22	27	26	28	0	1	1	2	3	2	5	5	3	3	6	5	6	9	10	1	7	12	5	10	11	15	6	8	16	25	16	9	16	22	27	37	32	17	27	30	26	26	16	14	29	43	30	11	31	26	20	53	42	32	19	17	28	30	34	49	27	50	43	24	60	5	56	29	53	40	38	59	51	56	57	50	50	70	73	72	1	1	2	1	1	3	1	1	2	2	1	2	2	1	1	5	3	1	3	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	3	2	1	1	1	2	2	3	3	1	1	2	3	2	1	3	2	1	4	1	3	2	1	6	2	5	3	2	2	1	2	2	1	2	2	2	2	3
27500	-471.580735204848679	-469.922151339080642	-1.658583865768027	0.000120068421516	0.000026074316645	0.217162150675215	0.592250440940089	0	1	4	5	7	6	9	8	8	7	10	10	9	9	10	11	12	11	12	12	11	12	12	15	12	14	13	15	13	13	14	15	17	14	15	14	14	15	16	17	17	15	15	15	17	17	17	17	17	18	18	18	18	19	18	16	18	19	19	20	17	20	20	22	23	21	21	21	19	23	22	23	23	26	25	27	0	1	1	3	4	3	5	3	6	3	9	7	10	3	10	9	7	7	7	15	11	13	9	19	5	25	11	29	23	15	21	19	7	12	31	15	17	25	44	6	29	30	36	4	31	24	36	44	36	32	38	38	28	42	34	43	31	26	49	61	24	17	56	31	28	35	52	59	33	49	57	60	58	70	60	73	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	2	1	1	3	1	2	3	2	1	1	1	2	1	6	2	1	1	4	2	1	2	1	2	2	2	2	2	2	2	1	3	3	1	2	1	4	2	5	5	2	2	1	2	3	2	2	2	1	2	3
28000	-431.781975681658878	-429.647151839123410	-2.134823842535456	0.000095383216344	0.000011475080976	0.120305032857993	0.586621399172842	0	1	3	4	6	8	9	8	8	7	9	10	9	10	12	9	12	9	10	13	12	11	11	15	13	14	13	14	12	14	15	15	19	14	15	17	15	16	16	15	16	15	16	16	17	16	16	18	17	18	18	19	18	18	19	17	20	18	20	17	20	21	21	22	22	20	22	21	21	21	22	22	23	27	23	28	0	1	1	2	4	1	8	5	10	4	3	8	10	16	22	6	8	8	7	22	14	13	14	7	19	17	21	14	11	22	27	25	38	17	27	47	25	34	28	29	29	30	30	14	31	34	42	39	43	32	25	32	39	43	34	43	31	19	49	5	37	34	56	27	28	40	58	59	50	56	57	33	50	63	58	75	1	1	2	2	1	4	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	4	2	5	3	3	2	4	3	2	2	1	2	2	1	1	3	2	2	3
28500	-473.202548773714170	-471.577247519743025	-1.625301253971154	0.000087127559258	0.000020000782619	0.229557476292327	0.488625098149744	0	2	5	4	7	8	9	8	8	8	7	9	8	9	11	10	12	10	11	10	11	12	11	14	13	15	13	14	13	14	15	14	17	15	15	15	15	17	15	15	17	15	15	16	18	17	17	18	16	17	18	18	19	20	18	18	19	19	18	20	19	20	20	23	20	21	21	20	21	23	23	20	23	26	25	27	0	1	2	2	4	3	8	3	3	11	2	5	11	3	14	1	12	8	12	10	16	15	6	17	19	7	21	14	21	22	21	8	7	17	29	30	19	19	28	23	29	30	10	40	27	34	36	39	42	32	37	26	28	30	34	49	31	17	43	50	32	24	56	27	28	31	52	59	17	56	57	26	60	56	73	26	1	1	1	1	2	2	1	2	1	1	3	1	1	3	1	4	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	3	4	2	1	1	2	3	1	2	2	1	4	1	3	1	1	1	1	2	2	2	3	3	1	1	2	4	2	2	2	3	2	3	3	3	2	2	6	2	2	3	1	4	1	6
29000	-441.070728489881049	-438.809854871105472	-2.260873618775583	0.000096879082122	0.000010317834935	0.106502195402484	0.636505569770003	0	2	4	4	5	7	9	8	8	8	9	9	10	10	11	10	11	11	11	12	11	13	12	14	13	13	13	13	13	13	15	15	16	13	14	15	16	17	15	16	18	16	16	15	17	17	17	17	16	19	17	19	18	19	18	17	19	19	18	19	20	20	21	21	21	20	22	21	22	23	22	22	24	28	25	25	0	1	1	2	4	2	5	5	6	3	9	5	10	2	10	11	7	12	7	15	16	15	11	7	7	8	21	16	21	10	27	19	25	7	27	30	32	25	28	29	29	30	30	6	31	34	36	39	22	37	33	38	39	43	34	43	31	51	49	5	33	50	56	45	39	45	60	59	51	56	66	58	72	63	50	50	1	1	2	1	1	3	2	2	1	2	1	2	1	4	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	2	2	3	2	2	4	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	8	1	1	2	2	4	2	2	2	3	2	1	2	1	2	2	2
29500	-408.411427258684910	-406.697777558245321	-1.713649700439581	0.000076680070768	0.000015288724979	0.199383292498205	0.575679533148800	0	1	4	3	6	7	8	7	9	8	9	10	9	11	11	10	12	10	11	13	11	13	12	14	10	14	13	14	13	14	15	13	17	15	15	16	14	16	17	16	16	15	15	16	17	17	17	17	16	18	18	18	16	20	17	16	20	18	18	19	19	20	20	22	21	21	21	21	21	23	22	22	23	26	25	28	0	1	1	2	3	3	5	5	6	3	6	5	10	6	10	11	12	5	25	15	16	10	11	17	7	17	21	14	21	15	27	25	34	32	27	42	7	37	53	29	29	22	30	32	31	34	36	53	30	24	32	26	28	43	32	30	31	37	49	50	51	51	56	27	39	45	52	59	61	63	66	37	60	70	73	75	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	3	1	1	1	1	3	5	2	3	2	2	1	2	1	3	2	1	1	2
30000	-441.851641219931935	-440.229384352683951	-1.622256867247963	0.000094289546361	0.000021758752951	0.230765273468591	0.623830437736583	0	2	4	4	6	8	9	8	9	7	10	10	9	10	11	11	13	9	12	10	11	13	12	12	14	14	13	14	14	13	15	15	17	14	16	15	16	14	16	16	17	15	15	13	17	17	17	17	16	16	18	18	18	20	18	18	19	20	19	20	20	21	21	21	21	20	21	22	21	21	22	22	24	27	25	27	0	1	1	2	3	4	8	5	10	3	6	8	10	2	10	6	8	8	12	10	6	20	16	12	19	17	21	14	21	20	21	7	19	19	31	30	19	19	28	29	29	30	30	11	35	34	36	28	43	19	19	32	39	49	32	49	27	50	49	50	25	33	56	40	28	45	52	59	58	49	66	32	62	63	73	72	1	1	2	1	2	3	1	1	1	2	1	2	1	4	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	2	2	1	1	3	2	1	2	3	2	3	3	3	1	2	2	1	2	1	3	1	3	1	2
30500	-471.563933416127327	-469.545913604260193	-2.018019811867149	0.000106038988622	0.000014414420943	0.135935103965548	0.529341443870712	-1	1	5	4	6	7	8	8	7	7	9	8	9	10	11	10	12	11	11	11	11	12	12	14	13	15	14	13	14	14	14	16	18	14	15	16	13	18	16	17	17	15	15	17	17	17	16	17	17	19	17	17	19	20	19	18	18	17	20	18	21	21	21	23	22	21	20	21	20	22	23	21	24	27	25	26	0	1	1	2	2	4	3	3	4	3	6	3	6	11	10	11	12	5	12	10	11	10	9	12	12	17	23	16	21	22	16	24	26	17	23	22	19	26	28	29	31	30	30	23	35	19	30	39	42	24	37	25	39	36	26	49	35	24	43	26	19	23	56	66	39	41	52	36	26	56	31	58	60	63	72	75	1	1	3	2	2	2	1	1	2	1	1	2	1	1	2	1	2	2	2	2	1	2	3	2	4	2	2	2	1	1	3	2	2	1	1	2	1	1	2	2	2	1	1	2	2	3	1	1	1	2	2	2	2	2	2	1	2	2	2	1	6	4	2	1	2	2	1	2	2	2	4	3	2	3	2	1
31000	-451.664015728161758	-449.926480474106199	-1.737535254055539	0.000094815928340	0.000018255202947	0.192533082429300	0.589955487257001	1	2	5	4	6	8	9	7	6	8	7	8	10	11	11	10	12	10	11	12	11	12	12	15	13	14	13	13	13	14	15	14	18	14	14	16	15	16	16	17	17	13	15	17	17	17	17	14	16	19	18	18	18	19	16	18	20	17	17	20	20	21	20	19	22	22	21	21	20	22	21	23	23	25	25	27	0	1	1	2	3	3	12	2	1	1	1	5	10	10	10	6	12	12	11	10	10	13	6	7	7	12	14	11	16	42	27	17	25	25	27	30	25	25	28	29	29	15	30	14	31	34	36	28	42	58	17	38	39	43	34	49	45	26	42	58	33	26	56	31	39	45	51	59	51	56	57	51	58	56	72	73	1	1	2	1	1	1	1	2	2	4	3	1	1	2	2	1	2	2	2	3	2	1	2	3	2	3	1	3	2	1	1	1	3	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	3	1	1	2	1	1	2	1	2	1	1	3	2	2	3	2	2	2	1	2	1	2	2	3	1	1
31500	-457.766404698777365	-455.581441575837005	-2.184963122940335	0.000102914772956	0.000011782235797	0.114485369383774	0.525656723303768	1	2	3	5	6	8	9	8	8	7	9	10	9	11	11	11	12	8	11	11	12	11	12	14	13	14	13	14	13	15	15	15	19	13	15	17	15	18	17	17	16	14	14	16	17	18	16	18	16	17	18	17	19	19	18	17	19	19	19	20	21	20	21	22	22	21	21	20	21	21	23	20	23	25	25	28	0	1	1	2	1	1	8	5	3	1	10	8	10	11	10	11	8	5	7	10	14	13	11	25	19	17	21	14	21	15	27	26	26	12	27	47	17	26	28	21	29	22	15	23	31	12	42	28	43	17	37	34	39	30	26	42	45	25	42	32	37	50	56	57	53	31	26	59	33	56	66	34	51	59	60	75	1	1	1	2	3	4	1	1	3	2	1	2	1	2	2	1	3	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	1	3	2	2	1	2	1	3	1	2	1	2	2	3	1	2	2	1	2	2	3	2	3	2	2	2	2	3	3	1	1	2	1	4	3	3	2	2
32000	-445.287069018116881	-443.601030342154729	-1.686038675962174	0.000085976371466	0.000017876196690	0.207919878275751	0.538214927870660	0	1	4	3	6	8	8	8	8	7	9	9	10	11	10	11	12	10	10	12	12	13	13	15	13	14	10	14	14	15	14	14	18	15	13	16	16	16	16	16	17	16	13	17	17	18	14	18	16	18	17	18	18	20	17	18	20	19	20	20	20	20	20	21	22	21	21	21	21	22	22	21	24	28	24	28	0	1	1	2	4	1	5	5	3	3	3	8	10	11	10	11	19	5	8	15	14	15	9	17	17	19	6	23	21	15	21	19	37	25	21	47	19	32	14	21	29	47	15	16	31	34	15	28	22	26	26	38	28	49	34	30	21	37	49	26	58	25	56	31	28	35	52	59	51	63	45	50	72	63	72	73	1	1	2	1	2	4	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	2	3	1	1	2	1	1	1	4	1	2	1	1	1	1	3	1	2	2	1	1	1	2	2	1	2	2	1	2	2	1	3	3	1	2	5	2	2	3	1	4	1	3	4	4	2	1	2	1	2	2	1	5	1	4
32500	-480.240806886183691	-478.273068555023144	-1.967738331160550	0.000099071724454	0.000014241775633	0.143752172592817	0.495951301774379	0	2	3	4	6	7	9	8	7	8	9	10	10	11	11	9	11	11	11	12	11	13	11	15	12	14	13	15	13	14	15	16	18	15	13	17	15	18	17	15	17	16	15	16	18	16	17	18	16	19	19	17	19	20	19	17	18	18	18	19	21	20	19	22	22	21	21	20	21	23	23	20	23	27	25	27	0	1	1	2	4	3	5	5	3	3	6	8	10	16	13	6	8	5	7	10	16	20	3	17	19	8	21	11	21	22	27	25	46	17	23	43	12	26	28	21	40	30	30	11	23	19	22	28	43	34	46	26	39	43	19	10	23	19	30	25	51	58	56	31	14	35	52	49	51	56	64	32	50	63	73	73	1	1	1	1	1	2	2	1	2	4	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1	3	1	3	2	1	1	2	1	2	1	1	3	1	1	2	1	2	1	4	4	2	2	3	1	3	2	1	2	3	4	3	3	4	2	4	1	1	2	3	4	4	3	2	1	2	1	1	2	3	1	2
33000	-476.614989212192370	-474.538568364560376	-2.076420847631971	0.000096366141273	0.000012308092914	0.127722172449935	0.496639675432748	-1	2	4	4	7	6	8	9	9	7	10	9	8	10	11	10	13	11	11	12	11	11	13	14	14	15	12	15	13	14	14	16	19	14	16	17	16	17	16	14	17	14	15	16	18	17	16	16	16	18	17	18	19	20	19	16	20	19	18	20	21	20	21	22	23	20	21	21	19	23	23	20	23	28	24	27	0	1	1	2	3	3	5	7	3	3	6	7	10	6	13	6	7	8	5	15	9	10	9	17	17	19	14	23	14	22	21	25	32	12	31	47	19	34	23	3	27	22	22	16	27	19	22	28	43	37	19	38	39	30	34	30	31	37	49	5	17	26	56	66	28	45	52	59	12	56	57	32	37	70	72	37	1	2	3	1	2	1	1	1	3	1	3	1	1	2	2	2	3	1	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	1	1	2	1	1	4	2	2	1	2	2	3	2	1	1	1	4	1	2	2	2	1	3	2	1	7	5	2	2	1	5	2	2	2	4	3	2	1	3	3	2	4
33500	-468.593659700749811	-466.709927604577615	-1.883732096172202	0.000096360184632	0.000015291368798	0.158689700073617	0.498092509452040	-1	1	4	3	6	7	8	8	8	7	10	9	9	10	9	10	12	10	10	12	11	11	12	13	13	14	13	14	12	13	14	16	18	13	15	16	14	15	16	16	17	15	16	16	18	17	15	16	15	17	18	18	18	21	19	17	20	18	20	16	20	21	20	23	21	21	22	19	21	21	22	22	22	27	26	28	0	1	1	2	2	3	5	5	3	3	6	3	10	6	10	6	7	8	7	15	11	15	11	7	7	19	21	14	11	22	27	34	32	12	27	47	17	37	28	29	29	30	42	11	27	34	30	28	30	26	24	25	14	43	34	49	40	32	68	37	32	61	56	27	39	40	52	49	37	56	45	55	58	70	72	73	1	1	2	1	3	2	1	2	2	1	2	3	1	2	2	2	1	1	1	2	1	2	2	3	3	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	2	1	1	2	3	3	2	2	1	2	4	2	4	2	3	1	2	1	1	2	3	1	2	4	3	4	2	2	2	2	2	1	2	3	2	2
34000	-473.651975178653061	-472.092584204635955	-1.559390974017087	0.000086018878574	0.000022294739850	0.259184265363416	0.568377078510936	1	2	2	4	7	8	6	9	5	7	8	9	10	11	9	10	12	10	10	12	11	12	13	15	14	15	13	14	13	15	14	15	18	15	15	17	15	17	16	16	18	15	14	16	18	17	16	17	16	19	19	18	19	20	18	18	19	20	21	19	21	20	21	20	21	20	20	18	21	23	20	22	22	27	25	27	0	1	1	2	7	9	4	5	3	1	3	5	15	6	10	3	8	7	7	10	6	15	11	8	19	19	14	14	14	43	29	19	37	19	6	30	19	26	28	29	40	22	15	11	31	26	15	23	43	25	37	38	39	30	34	47	27	25	68	24	25	33	47	45	39	31	52	49	50	63	57	60	60	63	72	73	1	1	1	1	1	2	2	1	2	3	2	1	1	2	1	3	2	2	2	2	1	2	1	3	2	2	1	1	1	1	1	2	1	3	3	1	2	1	1	2	2	1	2	4	2	1	4	2	2	3	2	1	2	3	2	1	2	2	2	1	3	1	2	1	2	2	1	2	1	2	1	2	2	2	2	3
