step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
81000	-227.487246095141074	-225.813923097114412	-1.673322998026668	0.000311776326930	0.000066127759981	0.212100003333997	0.641483485330669	4	5	7	7	7	9	8	9	9	10	9	13	11	11	13	12	15	14	16	17	19	17	16	18	19	22	23	23	26	26	0	1	1	1	1	3	1	4	7	8	4	9	11	5	11	13	3	14	12	13	19	15	14	11	17	24	26	17	20	26	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	5	1	2	2	2	2	2	3	3	2	1	3	4	2
81500	-235.346641437384335	-233.566885562985959	-1.779755874398363	0.000392377839788	0.000071204076586	0.181468139547483	0.661350725092257	4	6	7	8	8	8	10	8	8	10	10	13	11	11	13	14	16	14	14	16	18	18	18	17	17	23	22	20	26	24	0	1	2	1	2	2	9	1	3	9	5	13	3	6	11	15	13	13	13	13	13	20	17	11	15	21	20	15	30	27	1	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	2	3	2	1	3	2	3	3	3	1	1
82000	-219.577685868637928	-217.897914010496635	-1.679771858141288	0.000303097515245	0.000063638113797	0.209959206512021	0.634096454679326	4	6	7	8	7	9	8	9	8	11	10	11	12	11	13	14	15	14	16	16	16	16	18	18	18	22	23	24	26	26	0	1	1	3	1	3	5	7	1	8	7	5	11	4	7	12	13	15	14	13	15	16	20	22	20	20	25	26	27	26	1	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3
82500	-231.327517178670576	-229.616106864189703	-1.711410314480876	0.000383638498941	0.000076746833423	0.200049874125142	0.477921232881981	4	5	7	8	8	7	9	9	7	11	12	12	12	12	14	14	15	14	16	16	19	17	17	15	19	23	22	23	25	26	0	1	2	2	2	1	4	5	1	8	4	1	9	1	12	11	5	1	16	3	16	11	13	13	17	25	23	13	27	13	1	1	1	1	1	1	1	1	2	1	2	3	2	4	1	1	3	5	1	5	2	3	3	2	1	3	3	5	1	6
83000	-231.996733535713247	-230.022408205455861	-1.974325330257399	0.000315508270920	0.000045018211967	0.142684728471999	0.532424348373288	3	5	8	8	6	9	10	10	8	11	10	12	11	11	13	13	13	12	13	16	19	15	17	18	17	23	23	23	27	26	0	1	5	1	2	5	4	9	5	8	1	9	4	6	13	13	13	4	14	16	22	5	20	22	17	25	25	25	27	26	1	1	1	2	1	1	1	1	1	1	4	2	2	1	1	1	1	2	1	1	2	4	1	2	2	2	4	3	3	2
83500	-232.961336801564954	-231.078919900846756	-1.882416900718193	0.000297759553726	0.000047327444224	0.158945174492785	0.428368528648461	3	5	7	8	9	9	7	9	8	11	11	12	13	11	14	13	16	15	15	15	19	17	18	17	16	22	22	24	27	26	0	1	1	3	3	3	2	3	3	8	7	9	5	5	16	11	16	11	3	11	22	13	20	11	11	23	25	11	28	25	1	1	2	1	1	1	1	1	1	1	3	3	2	1	1	2	1	3	3	2	1	3	1	2	3	2	4	6	2	6
84000	-233.339261008447153	-231.638385084878252	-1.700875923568910	0.000397037563278	0.000080695921620	0.203245055591398	0.440802334691694	4	5	7	7	8	8	8	9	8	11	11	13	12	10	14	12	15	14	16	17	19	18	18	18	18	23	23	23	26	26	0	1	2	2	1	3	1	1	4	7	4	10	3	5	14	10	15	5	11	19	6	4	11	19	17	20	20	5	19	26	1	1	1	1	2	1	2	2	1	2	1	1	3	1	2	1	1	3	3	1	5	5	4	1	1	3	3	6	6	1
84500	-235.127501110350210	-233.452185887429977	-1.675315222920226	0.000289902463097	0.000061295234867	0.211433991324132	0.400463260112240	4	5	7	7	8	9	6	9	8	8	11	12	13	11	12	11	15	14	16	17	18	18	17	18	18	24	21	23	27	26	0	1	2	1	4	3	1	2	7	7	6	7	16	3	16	1	5	14	4	4	13	14	14	14	13	17	23	17	23	23	1	1	1	2	1	2	1	2	1	1	1	3	1	3	1	3	4	1	4	5	2	3	3	4	2	5	2	4	4	5
85000	-247.945852996808810	-245.969415953104800	-1.976437043704000	0.000394418997218	0.000056143732348	0.142345406139637	0.525212484493444	4	6	6	7	9	8	7	9	8	10	10	11	11	11	13	12	15	14	15	17	19	14	18	16	16	22	21	24	25	27	0	1	1	2	7	3	1	7	7	7	6	9	5	4	1	3	4	14	2	16	18	11	25	3	19	23	20	23	20	24	1	1	1	1	1	1	2	1	1	1	1	2	1	2	5	2	4	2	4	2	2	2	1	4	1	3	2	2	4	7
85500	-230.989088335949020	-228.902285682672385	-2.086802653276625	0.000268281852921	0.000033897172901	0.126349108340491	0.492274015862825	4	6	6	8	8	9	10	9	9	10	10	12	13	11	13	12	15	13	15	15	19	15	17	17	18	22	22	24	26	26	0	1	1	3	2	1	6	3	3	8	1	7	16	4	6	4	11	4	3	18	6	15	11	20	22	24	20	14	28	27	1	1	1	1	2	3	1	1	2	1	3	1	1	2	2	2	2	3	4	1	5	1	3	1	2	2	5	7	1	2
86000	-232.932248799702364	-230.831296935173071	-2.100951864529289	0.000260172776734	0.000032395911787	0.124516916002977	0.433506103653785	3	6	8	8	9	9	10	7	8	10	10	13	11	11	13	13	16	13	15	17	19	17	18	18	17	23	23	21	27	26	0	1	2	2	2	2	4	1	8	8	1	9	3	6	2	4	13	4	14	17	11	15	13	25	15	20	20	20	27	27	1	2	1	1	1	2	1	1	1	1	4	2	2	1	4	2	2	2	2	1	4	2	4	1	2	3	4	2	2	1
86500	-248.080738734864610	-246.304881343095076	-1.775857391769544	0.000463673045149	0.000084592088020	0.182439089148577	0.537594116006287	3	6	8	6	8	9	8	9	7	10	11	13	11	10	14	13	16	14	16	16	19	17	14	17	18	23	22	23	26	26	0	1	2	1	9	9	4	2	1	2	6	11	3	2	5	8	6	4	23	23	24	16	14	14	15	17	24	18	19	22	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	1	3	2	3	2	2	2	6	5	4
87000	-226.294362191605245	-224.558207779402039	-1.736154412203200	0.000312669804358	0.000060319220496	0.192916679690699	0.569114603035736	4	5	7	8	9	9	9	10	8	11	10	11	11	11	13	13	15	14	15	16	19	17	17	17	19	23	23	24	25	26	0	1	1	1	9	3	4	9	1	8	4	7	5	7	13	14	13	4	3	11	22	11	14	20	20	25	23	4	27	29	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	3	2	1	3	3	1	2	2	3	7	1	1
87500	-224.220333881622253	-222.165187625507627	-2.055146256114613	0.000325473740658	0.000042511764048	0.130615035063389	0.501330328138322	4	5	7	6	8	8	10	8	9	10	10	13	12	12	14	13	16	14	17	17	20	16	17	17	18	23	21	24	25	26	0	1	2	1	3	3	6	1	8	8	5	7	11	4	5	11	14	3	3	13	15	11	15	6	13	19	20	18	27	28	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	2	2	4	5	3	3	2	1	5	4	3	2	6	3	1
88000	-227.067261943548203	-225.201925688056832	-1.865336255491362	0.000391252724447	0.000063512460468	0.162331036946943	0.554493102631840	2	5	7	7	6	9	10	9	8	11	12	12	12	11	13	13	14	14	15	16	19	17	18	17	19	23	22	22	27	26	0	1	2	5	2	3	9	9	5	8	3	7	6	4	14	2	13	6	11	16	20	11	20	11	22	23	24	21	21	16	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	4	1	2	2	2	2	2	1	3	1	4	3	1	4	6
88500	-233.414242929852293	-231.595260202284749	-1.818982727567539	0.000217544312302	0.000037463128932	0.172209185959506	0.397572004006769	3	5	7	7	8	6	10	10	9	11	10	12	12	10	13	10	15	14	16	16	19	17	17	17	17	22	22	22	24	26	0	1	1	6	2	1	5	3	3	6	1	9	16	5	5	4	3	3	11	13	18	11	20	13	13	20	24	21	27	26	1	1	3	1	3	2	1	2	1	3	4	2	1	1	2	3	4	3	3	2	3	4	1	2	3	3	4	1	1	3
89000	-247.798183857814479	-245.920383850905523	-1.877800006908946	0.000242566659324	0.000038773755278	0.159847834761108	0.439386012308616	3	5	7	7	9	8	7	10	8	10	11	11	12	12	12	13	16	14	15	17	18	17	18	14	17	24	23	23	26	26	0	1	1	1	7	4	1	3	7	4	5	9	5	3	4	7	4	14	1	11	15	16	11	16	16	3	23	23	24	27	1	1	2	2	1	1	2	2	1	2	1	1	2	2	3	2	4	1	6	5	3	2	3	1	2	5	3	3	6	2
89500	-242.282662192998941	-240.349143204594611	-1.933518988404328	0.000232754067466	0.000034803072163	0.149527235087020	0.497768340685482	2	5	7	7	8	8	9	9	9	10	12	12	13	11	14	14	14	13	16	16	19	16	17	18	15	24	23	22	26	26	0	1	1	1	1	4	3	4	5	8	4	9	14	2	11	6	6	5	17	13	14	14	11	17	13	20	20	24	23	26	1	1	3	3	3	1	1	1	1	1	3	2	1	3	1	3	2	3	1	1	4	3	1	2	1	5	3	2	5	1
90000	-219.184641202275543	-217.570702988053796	-1.613938214221750	0.000243992335345	0.000057127143570	0.234134992351275	0.581960891291865	4	5	7	6	6	8	9	7	8	10	12	12	13	11	14	13	13	13	16	15	17	17	17	17	19	24	22	22	26	26	0	1	1	1	1	3	9	1	5	8	4	9	14	5	12	1	14	3	11	13	4	19	20	20	21	24	21	21	27	26	1	1	2	1	1	1	1	2	1	1	3	2	2	2	1	5	1	3	2	1	5	1	1	2	1	4	2	2	2	1
90500	-244.417745668233806	-242.405732111014970	-2.012013557218824	0.000345262393565	0.000047242349267	0.136830277921017	0.516628703305404	2	6	8	7	7	8	7	8	8	10	10	13	13	11	12	14	16	15	16	17	19	18	17	18	17	23	22	23	24	26	0	1	1	2	2	5	1	5	7	8	5	9	5	4	11	15	14	6	5	13	20	23	7	14	17	20	23	17	24	28	1	2	3	1	1	1	2	1	1	1	1	2	3	2	1	1	3	2	4	1	1	1	4	4	1	4	3	3	2	2
91000	-258.539014631591556	-256.768416160678214	-1.770598470913352	0.000259669787968	0.000047718070378	0.183764429242818	0.556978362331519	4	6	5	8	6	9	10	9	8	10	11	10	11	9	13	14	12	14	16	16	20	16	17	16	18	24	22	22	26	25	0	1	1	3	1	5	9	1	1	8	5	9	5	4	11	8	3	4	11	11	18	11	22	11	6	19	25	23	27	26	1	1	1	1	1	1	1	2	2	1	3	1	2	1	1	3	3	2	3	2	3	3	1	2	3	5	2	2	2	1
91500	-258.232704784855230	-256.701182438861679	-1.531522345993533	0.000321173627776	0.000088158351805	0.274488140311392	0.442830239364284	2	4	7	8	6	7	9	9	9	11	11	11	12	11	13	11	14	15	16	17	18	17	18	18	18	24	22	23	26	26	0	1	2	5	2	1	6	6	3	3	3	6	4	4	8	3	4	5	1	18	18	14	3	6	20	11	17	23	25	23	1	1	1	1	1	3	1	1	2	2	2	3	1	2	2	2	3	4	8	1	3	3	5	5	1	7	5	2	4	4
92000	-246.329358158211988	-244.410401991576151	-1.918956166635833	0.000428304601896	0.000065148973795	0.152108974562442	0.320967597361833	3	5	7	7	6	8	9	9	7	10	12	12	12	11	13	13	16	14	16	17	18	17	17	17	18	22	22	23	25	26	0	1	5	1	2	3	4	9	1	4	2	1	3	3	3	1	6	5	1	13	4	18	15	15	17	25	25	14	25	24	1	1	1	2	1	1	1	1	2	2	2	4	2	2	4	6	4	3	7	4	6	3	2	2	1	2	3	7	3	3
92500	-246.562700478779959	-244.910701840853079	-1.651998637926875	0.000320348475653	0.000070317800436	0.219504089389646	0.523960133695924	4	5	6	7	8	8	7	9	8	11	11	13	13	11	12	13	13	15	15	17	19	17	15	17	19	23	22	23	25	26	0	1	1	1	3	3	1	4	1	8	3	9	1	1	7	15	11	17	5	18	22	5	15	23	11	20	20	25	13	22	1	1	1	2	1	1	2	1	2	2	3	1	4	3	2	1	2	1	3	2	1	4	2	1	4	2	3	3	6	5
93000	-255.593503710156256	-254.018883171975119	-1.574620538181135	0.000290305987656	0.000073044469896	0.251611999070448	0.451796540557498	3	5	7	7	8	8	9	10	9	10	11	12	12	10	13	14	15	14	15	16	19	18	18	16	18	22	21	20	25	27	0	1	1	1	2	1	6	1	5	5	14	7	8	4	6	15	5	12	11	14	17	17	17	13	14	13	13	17	24	26	1	1	1	2	3	2	1	3	1	1	1	3	1	2	1	1	3	1	2	3	1	2	2	1	6	5	3	2	3	3
93500	-256.805014546274947	-254.999369076387239	-1.805645469887734	0.000306766852562	0.000053763116733	0.175257255742150	0.394587180690453	3	6	5	7	6	8	10	10	8	10	10	11	12	11	13	12	15	13	17	16	19	18	16	17	19	24	22	24	26	26	0	1	1	1	3	1	9	6	5	4	3	11	1	4	3	6	6	5	11	14	15	16	11	5	18	27	20	1	19	23	1	1	1	1	1	3	2	1	1	2	3	1	5	2	4	2	2	4	4	3	4	2	3	5	3	2	3	9	4	3
94000	-215.078561492728738	-213.380312202067358	-1.698249290661369	0.000309246620294	0.000063104069589	0.204057426815923	0.714024734936774	4	5	7	7	7	9	8	8	9	11	11	13	13	10	13	12	12	14	17	17	20	15	17	17	19	24	21	23	25	26	0	1	2	2	2	1	1	3	7	8	6	14	11	1	11	3	4	3	15	22	25	11	13	13	13	27	20	11	27	29	1	1	1	1	1	2	2	1	1	2	1	2	1	3	1	2	2	4	1	1	1	2	2	2	3	1	2	5	2	1
94500	-230.333193875770206	-228.348038759915539	-1.985155115854664	0.000316734718713	0.000044646645117	0.140959113349711	0.473342874367733	4	6	7	7	9	7	8	9	9	10	11	11	12	11	14	13	15	14	15	16	20	15	17	15	18	23	22	23	26	26	0	1	1	2	1	1	3	6	7	7	4	9	1	1	5	11	7	4	16	3	16	11	17	14	1	23	20	20	20	26	1	1	2	1	2	2	1	1	1	1	1	1	4	3	2	1	3	3	1	4	3	2	1	2	6	3	3	3	5	1
95000	-233.502618317470422	-231.857338788247830	-1.645279529222589	0.000236976925610	0.000052596457115	0.221947588273090	0.679236447240805	4	6	7	6	6	8	9	7	8	11	12	12	12	11	14	14	15	14	16	17	17	15	16	16	19	24	22	23	27	27	0	1	1	1	1	3	1	1	8	8	2	9	7	4	11	11	11	11	14	13	16	13	13	13	24	24	24	11	23	28	1	1	1	1	1	1	2	2	1	2	3	2	1	1	1	1	1	2	2	2	1	1	2	2	1	4	5	5	6	2
95500	-223.924555396907721	-222.407280556235889	-1.517274840671840	0.000285296352494	0.000080787830967	0.283171622284161	0.610603818404076	4	6	6	7	9	7	10	9	8	10	11	13	10	10	13	14	16	14	15	16	19	15	17	18	16	24	22	23	26	27	0	1	1	1	6	3	4	4	3	8	5	9	5	1	5	5	7	14	7	14	16	14	11	20	13	27	20	21	26	26	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	3	2	3	3	2	1	3	1	3	1	3	2	1	2
96000	-244.012572828134296	-242.294689264738054	-1.717883563396236	0.000350857295163	0.000069517040865	0.198134802449757	0.443013742397568	4	6	6	5	7	7	9	8	7	10	10	11	12	11	14	13	16	12	16	15	19	17	17	16	19	23	21	23	27	27	0	1	1	1	4	3	8	9	1	3	3	9	3	11	18	5	5	5	15	16	20	11	18	1	17	27	25	16	27	13	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	4	4	3	1	1	2	5	2	5	1	1	1	5	4	6
96500	-216.024458230811234	-213.938887942894610	-2.085570287916611	0.000280487022725	0.000035484639904	0.126510808091532	0.602994053556657	3	5	6	7	8	9	9	7	9	11	11	12	12	10	13	14	15	14	16	15	20	17	16	16	19	23	22	22	26	26	0	1	1	1	1	5	5	1	8	5	6	9	11	5	6	15	15	5	17	18	16	11	18	18	22	25	25	19	26	26	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	5	1	1	3	3	1	1	1	1	1	4	1	1
97000	-238.120736629214207	-236.236493166526031	-1.884243462688185	0.000301635563150	0.000047836554552	0.158590565558344	0.424392821165273	3	5	7	8	8	7	8	9	9	10	11	12	11	11	14	13	14	13	17	15	19	16	18	18	18	24	22	23	26	25	0	1	2	1	1	1	6	6	7	8	5	3	4	6	4	3	18	11	3	1	14	14	14	16	11	25	21	19	27	24	1	1	1	2	2	2	1	1	1	1	2	3	1	2	3	3	1	2	4	7	4	1	4	2	2	3	1	3	3	3
97500	-238.284372215383513	-236.796944402203138	-1.487427813180388	0.000261860740878	0.000079546055514	0.303772361014901	0.458436334747787	3	5	7	6	9	8	9	9	9	11	9	12	12	12	14	13	15	15	16	14	20	17	18	18	19	23	22	23	26	26	0	1	1	1	2	4	3	3	3	5	1	7	3	3	3	6	13	3	14	11	18	13	11	17	17	25	23	16	13	27	1	1	2	1	3	1	1	1	1	1	3	2	3	3	4	2	3	4	2	2	2	3	6	2	2	3	2	5	7	2
98000	-228.911840503460354	-227.176009655900089	-1.735830847560271	0.000274339107105	0.000052949307258	0.193006778422651	0.393619296786348	3	6	6	7	8	9	9	9	7	10	11	11	12	11	14	14	15	14	15	15	19	17	17	17	17	24	23	23	25	26	0	1	1	1	2	5	9	4	1	8	5	8	11	5	5	1	2	11	14	13	4	13	11	11	11	21	21	11	23	20	1	1	2	2	1	1	1	1	3	1	2	1	1	2	3	5	4	1	2	2	7	3	3	3	3	2	2	6	5	5
98500	-226.539745029501688	-224.842881182812533	-1.696863846689148	0.000320222172189	0.000065481753753	0.204488506543114	0.322582930012727	3	5	7	7	7	9	9	9	7	11	9	11	11	8	13	14	15	15	15	17	19	17	17	17	18	23	22	24	25	26	0	1	2	1	2	3	5	9	1	4	4	7	5	1	7	5	3	15	13	17	4	16	13	15	17	21	20	17	20	23	1	1	1	2	1	1	1	1	2	2	1	1	2	3	3	3	4	1	2	1	6	1	3	2	2	2	2	3	4	4
99000	-249.436679881544876	-247.661458660987535	-1.775221220557328	0.000445929820641	0.000081426098007	0.182598458856251	0.461409257983559	4	5	7	8	6	9	10	9	9	11	12	12	11	11	12	13	16	14	13	17	19	16	17	18	18	23	22	23	26	26	0	1	5	5	2	3	4	1	1	5	2	7	7	7	4	13	10	15	14	8	19	5	4	17	8	21	20	20	13	20	1	1	1	1	1	1	1	2	3	2	3	1	1	1	3	1	2	1	1	2	3	4	6	1	5	2	3	2	9	3
99500	-240.148564010183264	-238.223309222919880	-1.925254787263371	0.000242323472342	0.000036586681749	0.150982822241431	0.505917224335756	3	5	8	7	7	8	10	8	9	11	8	12	12	11	12	14	15	14	15	17	20	17	18	17	17	23	22	24	26	26	0	1	5	1	2	1	6	5	6	8	4	7	2	11	1	13	4	4	5	19	22	11	13	5	11	23	24	15	27	24	1	1	1	2	1	2	1	1	1	2	1	1	3	1	5	1	4	2	3	2	1	5	3	5	4	2	3	6	3	4
100000	-226.462739934553241	-224.541852419109176	-1.920887515444054	0.000394155126308	0.000059817809113	0.151762098523993	0.452389274696709	3	5	7	6	8	6	9	9	8	10	12	11	12	12	13	13	15	14	16	16	20	18	18	16	17	23	22	24	25	27	0	1	2	2	6	1	6	5	6	6	10	7	3	3	14	1	18	13	6	11	15	20	19	14	14	11	19	23	19	20	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	1	1	5	2	3	1	2	1	3	6	3	3	5	4
