step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
36500	-457.022597214922143	-462.961794434007345	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689917304010799	0	-1	1	-1	2	3	2	3	4	4	5	4	5	4	5	5	6	7	6	7	7	7	8	6	7	8	7	8	11	10	10	10	10	8	11	10	10	11	11	12	13	13	12	12	13	14	13	14	13	13	12	14	14	15	15	17	15	18	17	19	16	19	21	21	22	25	2	0	1	0	3	3	3	2	2	3	5	5	10	5	7	12	8	11	5	13	15	17	19	11	11	19	15	19	34	23	19	21	25	25	28	23	28	19	34	25	19	35	36	38	31	35	23	37	34	37	34	34	38	39	38	50	49	52	61	40	52	52	62	62	62	65	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	2	3	2	2	4	1	1	1	2	2	2	3	3	2	2	2	1	2	2	2	1	2	1	3	1	2	1	1	1	2
37000	-448.694639611563048	-454.633836830648249	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.621193066934642	1	-1	2	2	2	2	3	4	3	4	4	4	6	4	5	5	7	6	6	7	6	8	9	6	8	8	7	8	8	8	11	10	8	9	11	11	10	10	9	12	11	12	13	12	13	14	14	14	12	14	13	14	13	16	15	15	16	18	17	18	16	18	20	20	22	25	2	0	1	0	1	1	1	9	2	3	5	5	7	5	2	12	8	11	11	13	15	17	11	5	11	14	21	24	18	18	24	27	11	33	28	23	28	29	33	33	25	35	36	38	19	35	36	37	33	37	41	25	38	41	29	50	49	52	61	54	52	59	59	62	64	65	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	2	3	2	2	2	2	2	1	2	1	2	4	1	2	3	1	1	1	1	3	1	1	2
37500	-442.931449122449635	-448.870646341534837	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.747719325406645	1	0	2	2	3	2	2	3	4	4	5	4	4	5	4	5	7	7	5	7	6	7	8	6	7	7	7	8	11	10	11	9	9	9	12	10	10	9	12	12	13	13	12	11	12	14	12	14	13	14	13	14	15	15	14	16	14	18	18	18	17	19	18	21	22	24	2	0	1	0	1	1	1	2	2	3	5	5	7	5	7	12	8	11	5	13	15	9	5	11	11	14	21	24	18	23	24	27	25	25	28	23	28	18	33	33	34	35	36	38	24	35	23	37	40	37	33	41	44	39	44	50	33	34	61	54	52	59	41	62	64	65	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	3	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	7	1	2	2	1	2	2	1	1
38000	-438.852903619534800	-444.792100838620001	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.695052525094598	0	-1	2	1	2	2	2	3	5	3	4	4	5	5	4	5	7	6	6	6	5	8	8	5	7	7	7	8	9	9	12	9	10	9	11	10	9	11	11	13	13	13	11	13	10	12	14	13	11	14	13	14	14	16	13	15	16	18	18	18	17	18	20	21	23	24	2	0	1	0	1	1	1	2	2	1	5	5	7	5	7	12	9	11	24	13	15	8	18	5	11	24	21	24	14	23	24	27	25	25	28	30	28	29	34	49	34	35	30	29	19	35	30	37	33	37	25	25	44	33	38	48	40	52	54	57	52	52	61	63	64	65	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	2	1	1	2	1	3	1	2	2	3	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	2	3	1	3	1	1	1	2	1	1	2	1	2	1	1	1
38500	-414.433004963338021	-420.372202182423223	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.628748627887636	1	-1	2	0	2	2	3	3	4	4	4	4	5	5	4	4	7	7	5	7	5	7	8	6	8	7	8	7	11	9	10	9	10	9	12	10	10	9	13	13	13	14	11	12	12	14	11	14	13	14	14	13	14	15	16	16	16	16	17	18	17	19	19	21	22	24	2	0	1	0	1	1	3	2	2	3	5	5	7	12	7	5	8	5	11	13	15	9	18	5	5	14	21	19	18	23	24	27	25	11	37	30	28	18	34	33	25	28	36	38	24	35	36	37	33	37	34	34	44	25	53	50	40	34	58	54	41	61	59	62	64	65	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	2	2	3	4	1	1	2	1	1	2	1	2	3	2	1	3	1	1	2	4	1	2	1	1	1	1	1	2
39000	-390.619197528011057	-396.558394747096258	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.668013603065006	1	0	2	1	2	2	3	2	4	3	4	3	5	5	5	5	6	6	4	7	6	8	7	7	7	9	8	9	10	9	11	9	8	9	12	11	11	8	12	13	14	13	12	12	11	13	14	13	13	14	12	14	13	17	15	16	15	16	16	19	18	18	21	20	23	24	2	0	1	0	1	1	1	2	2	1	5	5	7	5	7	12	9	5	5	13	15	17	18	19	5	14	21	24	18	23	24	27	25	11	28	30	28	18	33	39	34	35	36	38	24	35	36	28	33	37	34	51	38	57	53	48	40	41	52	54	59	59	59	62	63	65	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	3	3	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1
39500	-432.481131062845805	-438.420328281931006	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693945120817638	0	-2	2	2	2	3	2	3	3	5	4	3	5	4	5	4	7	6	5	7	5	7	8	7	7	6	7	9	9	10	12	9	10	9	11	10	10	10	12	11	14	12	12	12	11	13	12	13	14	13	13	13	14	16	14	15	17	16	18	18	17	17	20	20	22	25	2	0	1	0	1	1	1	2	1	9	5	5	7	5	7	12	8	5	5	13	7	9	18	5	18	14	9	24	18	23	34	27	25	11	28	23	28	29	33	34	52	35	36	38	24	35	36	37	40	37	34	25	38	40	44	48	40	51	61	40	52	52	61	62	64	65	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	3	1	2	1	1	2	1	2	1	2	1	1	3	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	3	1	2	1	1	2	2	1	4	2	2	1	1	1	2
40000	-394.581817974724402	-400.521015193809603	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.815555224037152	2	-1	1	1	3	3	3	4	4	4	4	4	5	5	4	5	7	7	5	7	6	8	8	7	8	7	7	9	9	10	11	9	9	9	11	11	10	10	12	11	12	13	12	12	10	14	13	13	14	14	14	14	14	16	15	16	17	17	15	18	17	18	20	21	22	23	3	0	2	0	3	3	3	2	2	1	5	5	7	5	7	12	8	11	11	13	15	17	18	19	11	14	15	19	25	23	19	27	25	19	28	23	28	29	33	33	25	35	23	38	24	28	30	37	40	37	41	41	44	49	44	48	49	51	41	57	59	59	62	59	64	64	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1
40500	-426.742249087785979	-432.681446306871180	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.716170145895518	0	-1	1	1	2	2	3	1	5	2	3	4	6	5	5	5	8	8	5	5	4	6	7	7	8	9	6	9	11	10	12	9	9	10	11	10	11	10	12	11	14	13	12	12	9	13	14	13	14	13	12	15	15	16	14	16	17	15	18	19	16	18	20	21	22	24	2	0	1	0	1	1	3	2	2	3	5	5	20	11	21	12	22	11	11	7	7	8	11	19	11	14	21	24	38	23	45	27	25	25	28	23	28	25	25	33	34	35	36	38	24	35	36	37	25	37	25	34	38	25	44	50	49	41	61	57	41	41	59	59	62	65	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	3	2	2	2	2	3	1	1	2	1	2	1	1	2	1	1	2	1
41000	-413.112059445752891	-419.051256664838093	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.766934612469408	0	-1	2	2	3	1	2	1	4	3	5	4	5	4	4	5	7	7	5	6	5	8	9	6	7	9	6	9	11	9	11	8	10	9	11	11	10	10	11	13	12	13	13	12	13	14	12	13	12	13	13	15	14	16	15	16	15	18	17	18	17	18	20	20	22	24	2	0	1	0	1	1	1	2	8	3	5	5	7	5	7	12	9	5	5	7	15	17	18	19	11	14	21	11	38	18	24	27	25	11	28	30	28	5	33	33	34	35	36	38	31	35	23	37	33	37	41	41	38	49	44	48	33	51	52	54	52	52	62	62	64	65	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	4	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1
41500	-435.254504832384157	-441.193702051469359	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.682881681345660	0	-1	2	1	2	2	2	3	5	4	4	4	4	3	4	5	6	5	4	7	6	7	9	6	7	7	7	8	11	9	10	10	9	9	10	10	11	11	12	11	13	13	13	12	13	14	13	13	13	14	12	14	14	16	15	16	17	18	17	18	17	18	21	18	22	24	2	0	1	0	1	1	1	2	10	1	5	5	7	5	7	12	8	5	5	13	15	17	18	19	11	19	21	19	18	18	24	27	25	25	28	23	28	18	33	33	34	35	30	29	31	35	30	37	40	37	34	41	44	49	38	37	40	51	52	57	41	61	62	59	64	64	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	3	2	2	1	1	1	1	1	4	2	1	2	1	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	4	2	1	2	1	1	1	2	3
42000	-444.047256289188113	-449.986453508273314	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.656255354845443	1	0	3	2	2	3	2	3	4	5	3	4	5	4	5	5	7	7	5	6	6	7	8	7	7	8	7	9	10	10	12	9	10	9	10	11	11	10	12	12	12	14	12	12	12	14	13	13	14	13	14	15	15	16	15	16	16	16	16	18	17	19	20	21	22	24	2	0	1	0	1	1	1	2	8	8	5	5	7	11	3	11	8	5	5	7	7	3	25	19	11	14	15	24	12	23	24	27	25	25	28	30	28	18	25	25	33	35	36	38	19	35	36	37	39	37	34	29	44	49	38	37	40	34	41	40	41	58	59	62	61	64	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	3	2	1	1	1	1	2	3	2	1	2	4	2	4	2	3	2	2	2	1	3	1
42500	-428.140079863094343	-434.079277082179544	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.628756875992775	1	-1	3	1	2	3	2	3	3	4	5	4	5	4	5	5	7	8	6	6	6	7	9	7	7	7	7	9	11	7	10	8	10	9	11	10	11	9	13	13	12	13	13	12	12	14	11	14	13	13	13	14	14	16	16	16	16	17	17	19	16	18	19	21	22	25	2	0	1	0	1	1	1	2	1	3	5	5	7	5	7	12	8	12	5	13	15	8	30	5	11	14	21	24	38	19	19	15	25	11	28	30	28	19	34	34	34	28	47	18	19	35	30	37	33	37	41	34	38	33	53	48	40	51	41	57	52	61	62	62	64	64	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	1	2	3	2	1	1	2	1	1	3	3	3	2	1	2	2	2	2	2	1	1	1	1	2
43000	-434.604971946207513	-440.544169165292715	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718755625008145	1	0	2	1	2	2	2	3	4	5	4	3	4	5	3	5	8	6	4	6	5	7	8	5	8	7	7	9	10	10	10	9	9	10	11	9	11	10	12	11	13	14	12	12	13	13	14	13	14	12	14	14	15	17	15	16	16	18	16	18	16	18	19	21	22	24	2	0	1	0	1	1	1	2	6	3	5	5	7	5	7	12	8	5	5	7	15	8	18	19	11	14	21	24	18	23	24	27	25	18	28	23	28	25	40	33	25	35	36	38	24	35	43	37	40	37	34	34	38	49	38	48	49	51	41	25	41	59	52	63	64	65	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	1	2	1	3	1	1	1	2	1	2	2	2	2	3	1	1	2	2	5	1	2	3	1	1	1
43500	-376.542575434402863	-382.481772653488065	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.817534489769383	0	-1	2	0	1	3	2	3	4	3	3	4	5	5	5	5	5	6	5	7	7	7	7	7	7	9	8	9	10	9	11	10	9	9	11	11	11	10	12	12	14	12	12	12	10	13	13	13	14	13	13	14	14	16	16	15	16	17	17	18	16	18	19	20	22	25	2	0	1	0	1	1	1	7	8	7	5	5	7	11	7	11	8	11	11	13	15	17	18	19	18	14	21	24	18	23	24	27	25	5	28	30	28	18	33	33	34	35	36	38	24	35	43	37	40	37	34	51	44	40	53	48	49	51	61	57	52	59	62	62	64	65	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2
44000	-403.751396818046487	-409.690594037131689	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691086001743883	1	0	2	1	2	3	2	2	4	4	5	3	4	4	4	5	8	7	3	7	6	7	9	6	7	8	7	9	11	9	11	9	10	9	12	10	10	9	12	12	13	13	12	13	12	14	13	13	14	12	13	14	14	17	15	17	16	17	17	18	17	18	19	20	22	23	2	0	1	0	1	3	1	2	2	1	5	5	7	5	7	12	22	11	5	13	15	8	18	19	12	25	21	24	11	25	24	27	34	11	28	30	28	18	25	33	34	35	36	38	24	35	43	37	33	37	34	34	38	40	53	48	49	41	52	57	52	61	41	62	64	64	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	3	1	3	1	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	2	3	1	2	1	2	2	1	2	1	2	1	2	1
44500	-463.241154693994531	-469.180351913079733	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.771715796415414	0	-1	2	1	3	3	1	4	5	4	5	5	6	4	4	5	6	8	5	5	6	5	7	6	7	8	8	9	10	8	10	9	9	10	11	10	10	10	12	13	13	12	12	12	11	14	13	12	13	13	13	13	14	17	16	16	17	17	17	19	15	18	20	21	21	24	2	0	1	0	3	2	1	6	6	3	3	5	7	5	6	5	22	5	5	7	15	6	11	11	11	11	21	24	18	23	24	27	25	25	28	30	28	11	33	33	34	35	36	38	19	35	43	37	33	28	25	34	44	49	53	48	49	51	61	40	41	59	62	62	62	64	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	3	1	2	2	1	2	2	3	1	2	1	1	1	2	1	1
45000	-434.281751373311806	-440.220948592397008	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.647023960426440	1	0	3	0	2	3	2	4	4	5	5	3	5	5	4	5	7	5	5	7	6	8	8	6	7	7	7	10	9	10	10	9	10	9	11	10	11	11	12	12	13	13	12	13	12	14	12	13	13	14	14	14	14	16	14	16	17	17	15	18	17	17	19	19	22	24	2	0	1	0	1	1	1	2	2	3	5	5	7	5	7	12	8	5	12	13	15	17	18	14	11	14	21	24	19	23	24	15	25	25	24	23	28	29	18	33	34	35	36	38	24	35	36	28	40	37	41	41	44	40	38	48	49	41	52	39	25	59	62	62	64	65	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	1	3	1	1	2	5	1	2	1	1	1	3	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	5	1	1	1	1	1
45500	-410.168346545295208	-416.107543764380409	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.673021709888593	1	0	2	1	2	2	2	3	4	4	4	4	5	4	4	5	7	6	5	7	6	8	8	7	6	7	7	8	11	9	12	9	9	9	11	10	10	10	12	12	13	12	13	12	9	13	14	14	13	13	14	14	14	15	14	16	17	17	16	18	17	19	21	20	22	24	2	0	1	0	1	1	1	2	2	1	1	5	7	5	7	11	8	19	5	13	15	17	18	19	11	14	15	24	25	23	45	21	25	25	28	30	28	18	33	33	34	35	36	38	24	35	36	50	33	37	41	41	44	33	38	48	40	54	52	54	41	61	64	59	64	65	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	2	1	1	2	3	2	2	1	1	1	1	1	2	1	3	1	1	1	2	4	2	1	2	1	1	2	2	1	1	2	1	1
46000	-417.593588023524319	-423.532785242609521	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.778909846055661	1	0	2	1	2	3	2	2	4	4	5	4	6	4	4	5	4	7	4	7	6	8	8	7	8	9	7	9	11	9	9	8	9	10	11	11	10	9	12	12	13	13	13	13	11	12	13	13	14	14	14	14	14	16	15	16	16	17	17	18	16	17	21	20	21	22	2	0	1	0	1	3	1	2	2	1	5	5	7	5	7	12	8	11	5	13	15	17	11	19	11	11	21	24	11	23	24	27	11	25	28	30	28	11	25	33	25	35	36	29	24	28	36	37	40	48	34	34	44	33	44	50	49	51	41	57	52	52	64	62	62	64	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	4	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	1	3	2	1	2	1	2	2	1
46500	-440.817968351285060	-446.757165570370262	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.659657945784603	0	-2	3	-1	2	2	2	3	4	2	4	3	6	4	3	5	5	7	6	6	7	8	6	6	7	8	8	9	11	9	11	9	9	10	11	10	11	10	12	12	14	13	12	12	12	13	13	13	14	13	11	13	14	17	15	15	17	17	16	19	18	16	19	18	23	24	2	0	1	0	1	1	1	2	10	1	12	5	7	5	7	12	8	11	5	7	15	8	11	11	5	14	15	19	38	23	24	21	25	5	28	23	28	18	34	34	34	35	36	29	19	35	30	28	33	37	25	25	44	40	38	37	49	52	41	57	41	52	61	59	62	65	1	1	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	2	2	3	3	1	1	2	3	3	2	1	1	2	1	1	3	1	2	1	2	1	1	2	1	1	1	2	1	2	2	3	1	2	3	1	3	2	2	2	2	1	1	2	2	1	2	2	1
47000	-412.476334432455019	-418.415531651540221	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690426728764375	0	-1	2	2	2	2	1	4	4	4	4	4	6	4	3	5	7	6	4	3	6	6	7	6	7	8	7	9	12	10	11	9	9	9	11	10	11	9	11	12	13	13	13	13	13	13	13	12	14	13	13	14	13	16	14	14	15	17	17	18	17	19	19	20	20	24	2	0	1	0	1	1	1	2	2	3	5	5	20	5	7	12	22	5	5	7	15	8	18	19	11	14	21	24	38	23	24	21	25	25	28	23	28	18	33	33	34	35	36	38	31	35	30	37	33	48	25	34	38	49	53	48	40	41	51	40	52	59	52	59	63	65	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	2	2	2	1	2	1	1	1	3	3	2	1	1	2	2	2	2	3	1	1	2	2	1	2
47500	-444.866706962382978	-450.805904181468179	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.715906620705362	1	-1	2	2	3	2	2	4	3	5	5	4	5	5	5	5	7	6	5	6	4	8	8	7	7	8	7	8	11	9	11	9	9	9	10	10	11	10	13	12	13	13	13	12	11	12	12	13	14	12	12	14	15	16	12	15	15	17	17	18	18	19	21	21	22	24	2	0	1	0	1	2	1	6	2	1	5	6	7	5	7	12	9	5	5	13	3	10	18	19	6	14	21	24	18	23	24	27	25	25	28	30	28	18	40	33	34	37	36	38	24	35	36	50	33	37	34	34	44	33	38	37	40	52	52	49	52	61	59	62	64	65	1	1	1	1	1	3	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	3	1	3	2	1	2	1	2	1	1	1	3	1	2	2	2	3	1	2	2	1	2	2	3	1	2	1	1	1
48000	-407.686092402318025	-413.625289621403226	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.611648955868751	0	-3	1	1	2	2	2	4	5	4	4	4	5	4	4	5	7	7	5	6	6	7	8	6	7	9	7	9	11	9	11	9	9	9	11	11	10	9	12	12	13	12	13	12	12	13	10	12	14	13	14	14	15	16	16	15	16	17	18	19	16	19	21	20	22	24	2	0	1	0	1	3	1	6	1	3	5	5	7	5	7	12	9	11	5	13	15	9	24	5	19	14	21	24	24	23	24	21	25	25	28	30	28	18	33	33	34	28	36	38	19	35	30	37	33	37	34	34	38	33	53	48	49	51	61	57	52	52	64	59	64	62	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	3	2	2	2	3	2	1	2	1	2	1	2	1	2	1	1	1	3
48500	-411.236548640249453	-417.175745859334654	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.692028261945043	1	0	2	1	3	2	3	3	4	4	5	4	5	5	4	5	8	6	5	6	6	7	8	6	7	9	8	9	8	9	12	9	9	10	11	10	11	11	12	11	13	13	13	12	11	12	14	14	14	13	13	13	13	16	16	17	17	18	17	16	18	18	20	20	22	25	2	0	1	0	3	1	1	2	8	3	5	5	7	5	7	12	22	11	5	13	15	8	18	5	11	14	21	24	18	23	45	27	25	33	28	30	28	29	33	33	11	35	36	38	24	28	23	37	40	37	34	34	44	34	53	37	60	54	41	49	52	52	59	61	64	65	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	2	2	3	1	2	1	2	2	1	5	2	3	1	1	2	1	3	3	2	1	1	2
49000	-393.764560715919913	-399.703757935005115	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.687544959114602	1	0	2	1	2	3	3	3	5	4	4	4	6	4	4	5	7	7	5	7	5	7	8	6	7	8	7	9	12	9	11	9	9	10	11	10	11	10	11	13	13	13	12	13	12	12	11	13	13	12	13	15	13	16	15	14	16	18	16	18	17	18	20	19	23	24	2	0	1	0	1	3	1	2	8	3	5	5	7	5	7	12	8	11	11	13	15	8	18	19	11	14	21	24	38	18	24	27	25	33	28	30	28	18	25	33	25	35	36	38	24	35	36	37	33	37	34	41	38	33	53	48	40	41	52	57	59	59	62	62	62	64	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1	3	1	1	1	2	1	2	2	2	4	1	1	2	3	1	1	1	1	1	1	3	3
49500	-429.279041937091506	-435.218239156176708	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718533814158298	1	0	2	1	2	3	2	3	5	3	5	4	5	3	5	4	8	7	5	6	7	6	8	6	7	7	8	9	12	9	11	10	9	10	11	11	10	10	13	11	14	13	12	13	11	12	14	14	13	12	12	14	13	16	15	15	14	16	18	18	17	17	21	19	23	23	2	0	1	0	1	1	1	2	8	1	5	5	7	5	7	5	22	5	5	15	10	8	11	11	12	14	21	19	38	23	24	27	25	11	28	30	28	11	33	33	51	35	23	38	24	35	43	37	40	37	34	51	29	39	44	28	40	51	52	57	41	41	62	62	64	63	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	3	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1
