step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
85500	-256.826755047585323	-254.776185644592914	-2.050569402992410	0.000297548163586	0.000039053719797	0.131251758796586	0.290949155406541	4	9	9	12	13	14	15	19	19	25	28	31	31	40	46	46	50	52	53	51	53	56	55	56	55	61	60	62	0	1	1	3	2	1	1	1	2	1	3	2	4	4	11	13	15	17	17	11	17	19	17	17	14	27	24	14	1	3	2	1	2	5	6	6	5	10	10	12	9	12	10	9	1	1	2	10	2	1	2	3	8	1	2	9
86000	-236.989311344431911	-235.162201768447318	-1.827109575984607	0.000318736471250	0.000054312454858	0.170399247518461	0.269242746266037	4	8	9	12	14	17	15	19	20	26	30	30	31	40	47	47	49	52	52	50	52	53	56	56	58	61	61	62	0	1	1	1	2	5	1	6	5	2	8	8	3	8	13	10	15	17	17	13	17	15	19	21	22	24	24	22	1	2	2	3	2	2	6	1	3	9	5	4	9	10	8	10	1	2	1	8	2	2	2	2	2	2	3	5
86500	-272.695347675537050	-270.326048951697942	-2.369298723839101	0.000250135579933	0.000024149613803	0.096546096360925	0.274873636965489	4	9	9	12	13	16	14	20	20	25	29	32	31	40	46	47	49	51	53	50	53	55	56	56	56	58	60	62	0	1	1	2	1	1	5	1	7	3	7	6	4	7	14	14	14	17	17	13	17	21	17	21	16	21	19	25	1	3	3	2	4	6	1	6	3	7	6	6	8	13	3	6	5	1	2	13	2	1	4	2	4	3	3	3
87000	-285.451937088008208	-282.972471097129755	-2.479465990878428	0.000316991063210	0.000027845912469	0.087844471661018	0.262177373206970	4	10	10	13	11	14	15	19	20	26	29	31	32	40	45	48	48	51	52	49	54	56	56	56	56	61	60	62	0	1	1	1	2	5	1	1	6	6	2	5	5	9	11	13	11	17	18	13	19	19	19	21	16	19	21	25	1	3	3	4	1	1	5	8	5	6	12	9	9	8	6	7	8	1	1	10	1	3	2	1	4	4	3	4
87500	-276.468529617366016	-274.174594237152462	-2.293935380213533	0.000289748588592	0.000029931126509	0.103300335834574	0.266162238117032	5	9	10	13	13	17	15	19	18	26	29	30	32	37	47	46	46	52	52	51	54	55	56	55	56	59	59	61	0	1	1	1	2	1	3	1	1	4	9	7	3	4	13	12	12	15	15	14	18	18	18	21	22	24	23	22	1	3	2	4	2	6	3	7	6	5	6	8	12	9	10	10	7	3	4	5	1	2	2	1	1	2	1	3
88000	-263.131588631136594	-261.026675446471643	-2.104913184664965	0.000307651845125	0.000038152473780	0.124011847757131	0.222980251658007	5	9	9	13	13	16	14	19	17	27	30	32	32	38	46	47	48	52	53	49	51	55	56	55	57	58	61	62	0	1	1	1	3	5	1	9	6	5	5	9	3	2	13	13	13	14	20	14	15	19	20	20	22	19	21	22	1	2	2	4	2	1	5	1	1	6	8	7	10	13	8	7	8	6	2	5	2	1	3	3	1	3	4	6
88500	-255.129997223422151	-252.810818974043315	-2.319178249378848	0.000264104556059	0.000026663266906	0.100957239449388	0.180957443799990	5	9	9	11	12	15	14	19	18	27	29	31	32	41	44	47	50	51	52	50	54	54	56	57	57	60	59	62	0	1	1	2	1	1	1	4	4	4	4	2	2	3	13	14	14	14	20	14	20	20	21	18	16	21	21	16	1	3	2	1	4	5	4	4	3	8	10	10	9	16	7	3	4	6	1	4	3	2	1	3	5	3	2	7
89000	-230.211260617925035	-228.296830934208771	-1.914429683716269	0.000350192149280	0.000053553984971	0.152927428787239	0.230871203391800	4	8	10	12	13	17	13	19	19	24	29	30	32	40	46	48	50	51	51	50	54	55	56	54	57	60	61	60	0	1	2	1	3	5	1	6	2	8	8	8	8	6	13	15	16	20	17	16	19	16	19	15	24	17	23	24	1	2	1	4	2	2	4	1	6	3	5	4	7	11	7	1	1	1	1	1	2	3	2	5	2	4	3	3
89500	-238.914716792862578	-237.089890765254466	-1.824826027608117	0.000236475607524	0.000040414695333	0.170904287997572	0.382582637113950	3	9	9	11	13	15	16	19	17	27	30	31	30	41	46	48	50	51	52	50	54	55	56	56	58	61	60	63	0	1	1	3	2	1	5	5	3	9	9	7	1	9	14	14	16	20	17	16	19	16	19	19	16	24	25	25	1	3	2	1	2	8	2	4	4	4	6	8	9	10	2	3	1	1	1	1	1	3	2	1	5	2	1	2
90000	-227.089843882264063	-225.245005667077947	-1.844838215186121	0.000280365138439	0.000046700162433	0.166569077358341	0.305745843286906	5	7	10	13	14	16	16	18	20	26	29	30	31	40	47	47	50	51	52	49	53	56	55	56	58	60	60	63	0	1	1	1	1	3	1	6	2	8	8	8	6	8	14	14	20	20	17	16	19	17	19	17	22	19	17	22	1	1	2	4	5	2	4	1	8	4	5	4	8	11	3	3	1	2	1	1	1	3	2	3	1	4	4	3
90500	-254.791340462678221	-252.862580247997187	-1.928760214681022	0.000236684225633	0.000035588405727	0.150362389517168	0.272828978563849	5	10	9	12	13	17	15	18	20	24	30	32	31	38	46	47	48	52	53	49	53	54	57	56	57	58	61	61	0	1	1	1	1	5	1	4	4	6	4	6	9	2	14	14	16	17	17	16	17	21	24	21	22	16	16	26	1	3	2	3	3	1	4	4	5	4	8	7	7	14	4	4	1	2	3	1	4	1	1	2	2	5	6	2
91000	-285.683610481188282	-283.762074018653834	-1.921536462534475	0.000225845789368	0.000034248578357	0.151645857348221	0.244427071387715	4	8	10	11	13	16	15	20	18	26	29	30	32	41	46	48	48	51	52	51	54	55	57	56	57	61	59	60	0	1	1	1	2	1	1	1	2	6	5	6	3	10	13	13	13	17	20	17	17	18	21	21	22	21	21	22	1	3	4	4	4	5	6	8	5	5	8	7	11	5	5	6	6	2	1	1	3	1	1	1	1	4	4	2
91500	-242.338893449617132	-240.304673610728258	-2.034219838888863	0.000257018971366	0.000034329899602	0.133569515977215	0.206494150158319	5	9	10	13	14	17	16	19	18	26	29	31	31	40	46	47	49	51	52	50	54	55	55	53	57	61	60	61	0	1	1	1	3	3	1	1	3	5	3	3	5	4	12	12	14	14	20	14	19	15	19	19	18	23	18	22	1	2	2	3	2	3	5	6	4	6	9	11	8	13	9	9	4	5	1	5	1	4	2	1	3	4	3	3
92000	-257.933602146046553	-255.332914672985680	-2.600687473060873	0.000268564407225	0.000021374606032	0.079588379760507	0.197334381688892	4	9	10	12	13	16	16	19	20	27	29	30	30	40	45	47	50	52	52	49	53	55	56	55	58	60	60	63	0	1	1	1	1	1	1	5	2	1	9	8	1	2	13	13	14	17	20	14	20	20	19	20	22	19	20	25	1	2	2	5	5	6	6	4	6	11	4	7	13	14	8	8	4	1	1	4	2	2	3	4	3	3	4	3
92500	-261.202355590726086	-259.196774070786432	-2.005581519939672	0.000247256973568	0.000034072032185	0.137800085849810	0.254273497625505	4	9	10	12	13	17	15	20	19	25	30	32	31	41	47	46	49	51	52	50	54	52	56	54	57	59	60	62	0	1	1	1	2	7	5	7	7	5	9	7	5	3	13	10	11	14	20	14	19	15	18	19	20	24	18	25	1	3	3	4	2	1	1	3	2	7	7	9	10	14	6	12	11	5	1	5	1	2	2	1	4	2	3	2
93000	-262.884603573554330	-260.627838869086020	-2.256764704468297	0.000283313953030	0.000030289421409	0.106911153105377	0.267373210499464	4	9	8	13	10	16	15	19	19	26	29	29	31	41	45	48	49	52	51	50	53	55	54	56	56	59	61	61	0	1	1	3	2	4	1	3	2	6	6	6	6	9	14	12	12	20	20	14	19	20	19	21	22	21	20	22	1	2	2	2	1	2	5	6	4	5	6	7	6	12	2	11	10	1	1	5	1	2	2	1	1	2	4	3
93500	-270.819665636997229	-268.961313304270845	-1.858352332726362	0.000270625587220	0.000044315735235	0.163752938847282	0.196899745236242	5	10	7	11	14	15	15	20	20	26	30	31	29	40	46	46	50	50	53	48	54	54	56	57	57	59	60	61	0	3	1	2	4	1	1	4	1	2	9	4	5	4	14	13	14	14	18	13	19	18	19	19	17	19	25	25	1	2	1	1	1	4	4	5	6	8	4	8	9	13	3	7	5	5	2	12	1	2	1	1	3	3	2	2
94000	-241.416765744277086	-238.804679458443815	-2.612086285833269	0.000314534753056	0.000024808336612	0.078873117742188	0.362083537891813	5	8	9	12	13	16	15	20	18	26	29	31	31	40	45	48	49	51	52	50	53	55	56	56	57	58	60	62	0	1	2	3	2	7	5	6	7	6	7	8	8	9	14	14	14	14	16	11	16	21	19	19	21	21	23	22	1	1	1	2	1	1	1	2	2	4	8	4	4	12	3	3	5	6	1	14	3	1	2	3	2	2	2	3
94500	-249.993485152543059	-247.986770083598287	-2.006715068944783	0.000311927921729	0.000042930116948	0.137628323587315	0.286663301220326	5	10	10	12	14	16	15	20	20	25	30	31	31	40	46	48	49	48	51	51	53	55	56	56	57	60	59	63	0	1	1	2	2	5	1	3	2	6	6	1	2	5	13	14	18	15	17	12	17	16	16	21	22	24	19	27	1	2	3	1	2	1	5	4	7	5	7	12	10	9	8	3	1	1	1	12	2	4	4	2	1	2	4	2
95000	-230.405970783260614	-228.520010872602541	-1.885959910658081	0.000229054498383	0.000036249848112	0.158258616912285	0.237820789404684	4	8	10	11	13	14	16	19	19	26	29	31	30	39	47	48	49	51	53	49	53	55	56	56	56	60	60	62	0	1	1	1	3	5	6	6	7	7	5	3	7	7	14	14	15	17	17	14	17	16	21	22	22	21	17	27	1	2	3	4	2	1	1	2	2	4	8	10	6	13	5	4	1	1	2	5	2	4	2	1	1	4	5	1
95500	-240.865977950805529	-238.676638540365332	-2.189339410440202	0.000265158078755	0.000030227818939	0.113999238043302	0.245295760183533	5	9	10	12	13	16	16	19	19	27	30	31	30	41	47	47	50	51	52	48	52	55	55	56	58	60	61	63	0	1	1	1	2	5	1	2	5	4	5	9	9	9	14	14	20	17	17	14	20	20	19	21	20	19	19	27	1	3	3	3	2	2	4	5	4	7	9	5	4	11	2	4	1	1	1	4	2	4	1	2	4	4	6	2
96000	-256.303850624505742	-254.139230404154489	-2.164620220351246	0.000327217815627	0.000038215766365	0.116789992903715	0.257145706210754	4	9	8	12	13	15	15	19	18	25	29	30	31	40	46	46	47	50	53	50	54	56	56	56	56	61	60	62	0	1	1	1	1	2	1	5	6	6	6	8	2	6	14	14	14	17	18	17	20	20	18	18	14	19	21	26	1	2	2	5	4	3	5	4	1	5	5	6	12	10	3	4	2	2	1	2	3	3	3	3	7	3	4	1
96500	-255.722837543343275	-253.761100617392742	-1.961736925950542	0.000181368549181	0.000026250699474	0.144736778190305	0.275010845718029	5	8	9	11	14	17	15	19	19	27	29	31	32	40	46	48	48	50	51	50	54	54	54	57	58	60	61	63	0	1	1	1	4	2	4	4	6	6	6	3	4	3	13	14	13	17	16	17	16	16	19	19	22	21	26	25	1	2	2	3	2	4	3	4	1	4	7	11	13	14	5	3	7	1	1	1	3	2	2	3	2	5	1	3
97000	-230.503161125277671	-228.558421259443747	-1.944739865833913	0.000253865462829	0.000037467935349	0.147589730921094	0.393460095398833	5	10	10	11	14	16	15	19	19	24	29	31	29	40	46	48	50	52	53	49	52	54	56	54	57	60	60	63	0	1	1	1	4	7	5	1	7	6	7	9	9	7	14	14	20	20	21	16	17	16	16	17	22	17	24	22	1	3	2	2	2	1	1	5	2	3	7	6	4	13	3	4	1	1	1	1	1	2	4	3	2	4	3	5
97500	-245.997295702408820	-243.841605734563871	-2.155689967844961	0.000202503253283	0.000023860081061	0.117825667854170	0.311724765257624	4	9	9	12	14	16	14	18	20	25	29	31	31	40	46	47	49	51	52	51	53	54	53	56	57	60	60	62	0	1	1	3	4	4	1	3	4	4	7	4	2	4	14	14	14	17	16	16	16	17	17	23	22	16	21	22	1	2	3	2	1	2	3	4	3	5	6	10	10	14	5	4	5	1	3	1	4	3	2	2	1	6	4	3
98000	-233.627394753112100	-231.617700690493933	-2.009694062618153	0.000236510795678	0.000032444234656	0.137178662659394	0.239443947492865	4	9	9	10	12	17	15	19	20	27	28	31	32	40	45	46	49	52	52	50	54	55	56	57	56	59	60	61	0	1	1	1	2	5	4	7	6	7	8	6	4	2	14	14	14	20	20	16	19	16	19	21	22	24	16	17	1	2	3	2	2	2	2	2	2	7	4	7	10	13	2	4	6	1	1	2	1	3	2	1	1	1	8	6
98500	-235.956934216417437	-234.351431378851800	-1.605502837565635	0.000224337140103	0.000053316089304	0.237660555357260	0.312091529681401	4	9	8	12	13	16	16	19	19	27	30	31	31	40	46	47	49	51	52	50	53	55	56	56	57	61	59	62	0	1	1	3	4	5	5	4	7	5	4	4	6	7	14	14	16	16	20	16	17	16	19	19	22	20	16	26	1	2	2	2	1	1	1	4	1	7	9	12	8	12	3	4	1	2	1	2	2	5	3	2	1	5	5	1
99000	-244.054911259411455	-241.903894789418928	-2.151016469992522	0.000232693041882	0.000027544728689	0.118373667154529	0.299423290821863	4	9	7	13	12	17	16	20	19	26	30	32	30	41	47	47	50	52	53	50	51	54	54	56	57	59	61	62	0	1	1	5	2	1	4	4	6	7	2	7	9	7	11	14	16	20	17	16	16	16	16	23	22	19	19	26	1	3	1	1	2	6	1	3	1	3	10	7	5	11	7	3	1	1	2	2	2	5	3	1	2	3	3	1
99500	-230.318582493037837	-228.236721626331729	-2.081860866706100	0.000200436701861	0.000025455382910	0.126999609723060	0.349970632976205	5	9	9	12	13	16	15	18	19	25	29	31	30	40	46	47	48	50	52	50	53	54	55	57	57	60	60	62	0	1	1	1	2	7	5	6	2	9	2	4	9	7	14	14	14	17	17	17	19	17	19	19	22	23	19	27	1	2	3	4	2	1	2	1	6	3	10	9	5	12	3	4	3	1	1	1	1	3	2	3	2	2	5	1
100000	-237.096774911380720	-234.970330006112022	-2.126444905268709	0.000242381419794	0.000029406884669	0.121324830484193	0.338379901043892	5	9	8	13	13	17	15	19	19	27	28	31	30	41	46	46	49	50	52	51	52	54	55	55	58	61	60	61	0	1	1	1	2	5	1	6	4	3	9	6	9	4	14	14	14	16	16	18	16	19	17	16	22	21	23	23	1	2	2	4	2	2	6	1	3	9	5	7	6	16	2	2	4	2	3	1	2	1	3	4	1	5	3	3
