step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
54500	-162.278878417972294	-160.382500115244852	-1.896378302727433	0.000001542925292	0.000003205442357	2.077509762825053	0.968665152533205	1	2	4	3	3	3	6	7	5	6	4	5	6	8	5	8	5	8	8	8	7	6	6	10	8	7	7	8	12	9	9	8	10	10	10	8	9	8	10	12	12	13	12	12	12	12	14	13	14	12	14	12	14	15	17	17	18	18	20	20	20	24	22	21	0	1	4	1	1	1	3	10	11	11	2	6	9	10	4	27	4	13	22	23	5	9	3	30	22	22	11	26	34	32	7	15	18	28	36	22	21	15	20	24	38	18	35	39	31	24	40	44	43	35	40	39	52	48	54	47	54	56	58	56	57	63	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
55000	-139.554837152336916	-138.162065633840399	-1.392771518496520	0.000000487142092	0.000000202376027	0.415435311971104	0.964059222434468	1	2	3	4	3	2	5	4	6	5	4	5	5	7	6	9	9	7	9	7	7	7	7	9	8	8	9	7	11	10	9	8	9	9	10	9	10	9	10	12	11	13	12	13	14	12	14	13	12	13	15	14	15	15	16	16	18	18	20	20	21	22	22	23	0	1	1	6	2	1	3	6	11	6	3	6	3	10	11	14	21	10	28	12	15	7	13	22	15	11	22	7	38	22	25	22	20	23	19	32	25	18	21	35	27	46	38	35	41	30	43	37	34	43	52	42	44	52	42	47	56	56	58	58	58	59	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-145.060681598112097	-143.699283933977455	-1.361397664134651	0.000001319588354	0.000000720924362	0.546325193292192	0.972503977634096	0	2	3	4	3	2	6	6	6	5	6	6	5	9	7	8	8	8	7	8	7	5	8	10	9	7	9	8	11	10	10	9	8	9	10	8	9	9	10	10	11	14	12	13	13	12	12	11	12	14	15	14	16	15	17	18	17	18	18	17	20	23	23	23	0	1	6	2	6	1	3	5	5	5	13	13	3	23	13	11	11	9	9	22	22	5	11	32	15	7	11	9	31	28	18	19	26	23	36	22	26	28	36	28	27	46	32	41	46	30	30	25	31	46	45	49	50	49	52	57	54	55	53	54	59	61	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-154.848757017191275	-153.083997680496992	-1.764759336694273	0.000000724461197	0.000001269574756	1.752439968466442	0.982160197545526	1	3	4	5	2	2	5	7	6	4	6	5	4	7	7	9	7	7	9	7	7	6	6	10	8	8	7	9	11	8	8	9	9	10	11	8	9	10	10	11	10	12	12	13	14	11	13	13	10	13	13	14	15	15	18	18	19	19	20	21	21	24	23	23	0	5	6	2	1	1	2	22	10	6	7	3	5	11	3	15	12	7	11	22	9	10	10	37	22	7	12	11	37	21	18	14	26	31	32	18	31	20	25	16	30	49	15	35	44	37	43	29	33	46	35	43	44	48	53	53	56	56	55	55	55	60	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-143.805113348800006	-142.229174004492876	-1.575939344307127	0.000000169781171	0.000000219619088	1.293542077533169	0.980537878326488	1	2	4	4	2	3	5	6	6	5	4	5	6	7	5	8	8	7	7	8	6	6	8	9	8	6	7	7	11	8	9	8	9	10	9	9	9	9	11	11	11	12	13	14	14	12	13	13	14	14	15	14	15	15	17	17	19	17	20	21	21	23	23	23	0	1	2	5	1	2	6	7	4	4	5	5	3	15	11	22	22	22	7	21	11	12	9	21	10	11	11	12	33	13	30	8	18	24	27	18	8	14	20	23	24	39	46	48	46	34	29	34	47	40	42	40	43	29	54	54	58	47	56	55	57	60	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-191.082436070008214	-189.594902063837026	-1.487534006171199	0.000005420407183	0.000001646135664	0.303692252020517	0.845513062954662	1	3	3	4	3	3	4	6	6	6	5	5	3	9	7	9	8	6	6	7	8	6	7	10	9	8	9	8	11	9	8	9	9	9	11	6	9	8	11	11	11	14	11	13	14	12	12	13	14	14	14	12	14	16	16	16	18	18	19	20	21	22	24	24	0	1	1	3	1	1	6	13	7	2	5	3	1	20	5	19	10	4	3	36	18	7	10	38	15	9	20	13	14	20	19	10	10	31	25	5	20	20	37	28	32	35	14	46	46	30	35	25	34	29	35	24	47	44	45	51	46	55	55	56	59	60	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2
57500	-175.566875419986047	-174.006609909965107	-1.560265510020952	0.000001083821238	0.000001359941671	1.254765659545808	0.914613083801579	0	3	3	4	1	2	5	6	7	5	5	5	6	7	6	8	9	7	8	8	8	6	7	9	7	7	8	9	9	9	10	9	9	7	10	9	9	8	10	10	11	13	12	13	13	12	13	14	12	13	14	15	15	14	17	17	18	19	19	20	21	21	22	24	0	5	5	6	1	5	3	2	12	3	2	3	11	12	12	7	25	11	9	15	34	7	8	14	22	13	22	9	25	19	19	19	4	11	36	23	23	8	21	11	28	39	31	41	49	32	30	41	30	46	44	48	47	49	51	54	56	57	56	58	55	57	58	63	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
58000	-151.614980837206673	-149.096551373758530	-2.518429463448137	0.000000204651035	0.000000781157478	3.817021883482907	0.948256769687347	1	3	3	5	2	3	6	7	6	5	4	5	6	8	5	8	8	8	9	9	7	6	7	9	8	6	8	9	11	9	10	10	10	8	10	9	10	10	9	11	11	13	12	12	14	13	13	13	13	12	14	15	15	15	17	17	18	18	20	19	20	22	23	22	0	5	1	6	1	1	12	22	11	2	5	2	12	7	11	22	21	23	9	22	15	11	26	34	13	12	10	25	18	17	18	28	39	7	36	8	17	16	25	39	25	41	31	41	44	40	41	41	41	32	44	42	49	37	53	52	56	54	57	57	58	59	60	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
58500	-170.008949031142805	-167.852905314345549	-2.156043716797261	0.000002642216867	0.000007282819593	2.756329233911220	0.860426464903870	1	2	3	4	2	3	5	5	7	5	5	5	5	8	7	9	7	8	7	8	8	7	7	9	8	7	8	6	11	10	7	9	10	9	10	8	7	10	10	11	10	13	13	13	13	11	13	14	13	14	14	15	15	15	17	17	16	19	21	21	20	23	23	23	0	1	2	2	1	5	3	3	7	6	5	3	2	28	2	20	28	17	8	37	19	11	8	19	17	11	26	13	16	20	13	27	24	17	20	22	6	34	21	28	24	33	35	41	39	24	40	30	32	40	40	50	45	43	57	54	51	56	58	61	58	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-161.693966330268012	-160.330971990060959	-1.362994340207047	0.000002528397052	0.000001326951564	0.524819297207401	0.965535381845722	0	2	3	3	2	2	5	5	7	6	4	5	5	8	6	9	9	6	7	9	5	5	7	8	8	6	8	9	9	9	10	7	10	10	10	9	9	8	11	12	11	13	11	13	14	12	12	13	12	15	13	15	15	15	17	17	17	18	20	21	19	22	24	22	0	1	2	5	1	1	11	4	10	7	5	4	5	15	7	9	24	13	7	19	6	3	7	15	15	13	15	9	23	9	38	12	24	25	38	23	19	18	17	35	17	34	30	43	40	41	17	41	41	48	37	48	51	48	52	54	42	57	61	59	57	59	61	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-169.817959536042082	-168.289856980558000	-1.528102555484084	0.000000378225569	0.000000104584654	0.276513971551332	0.924632881811135	0	1	4	5	2	3	5	5	6	5	3	5	5	9	7	8	8	6	7	8	7	6	8	9	8	6	9	8	10	10	9	8	9	10	10	10	8	9	9	10	11	12	11	12	12	13	12	14	13	14	14	15	15	16	17	15	18	19	20	20	21	22	22	24	0	1	11	11	1	2	6	6	8	1	2	1	11	20	4	15	26	10	9	4	8	3	18	20	9	8	15	13	23	17	25	22	23	25	25	28	18	23	28	37	33	29	32	27	24	29	40	45	36	41	47	50	45	51	56	46	55	46	57	55	58	61	59	63	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1
60000	-159.826075454169768	-157.561574160354724	-2.264501293815051	0.000000235501483	0.000000720311171	3.058626900177280	0.957049744131535	0	2	4	4	2	3	5	4	6	5	5	5	4	7	6	9	8	6	8	8	7	5	6	9	7	7	8	9	10	9	10	10	8	10	11	9	9	8	11	11	10	13	13	14	14	12	13	14	12	13	12	14	15	14	18	18	19	17	20	20	20	22	23	24	0	1	2	1	1	2	5	6	7	3	8	2	2	11	4	25	10	13	26	15	10	6	12	22	12	7	15	38	24	27	27	17	15	25	24	33	26	23	30	16	21	51	51	35	40	35	35	39	31	39	31	35	42	40	58	44	58	48	56	57	55	59	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-140.621372460977710	-139.124150048397269	-1.497222412580430	0.000000032838030	0.000000035943289	1.094562888618896	0.993206420519375	1	3	4	5	3	2	5	6	7	5	5	6	5	9	7	9	8	7	7	8	8	7	7	9	8	6	8	7	10	10	9	9	9	8	11	9	10	9	10	11	12	12	13	13	14	12	13	10	13	14	13	14	15	14	17	17	18	18	20	20	20	22	23	23	0	6	2	6	1	1	5	3	12	2	2	3	3	28	3	18	23	8	8	9	12	8	10	19	8	13	3	10	18	17	22	27	28	26	38	18	36	22	16	36	33	30	35	30	46	30	16	21	35	42	41	42	43	41	53	54	56	53	58	57	56	61	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-194.616698040126806	-193.109748098541161	-1.506949941585656	0.000001709156229	0.000001914076375	1.119895502558341	0.808316931686064	0	3	2	4	2	2	5	6	6	5	5	5	6	8	7	7	9	8	8	8	7	5	7	9	7	6	9	8	10	10	9	7	9	10	9	10	8	10	11	11	11	13	13	14	12	11	12	12	13	15	13	15	15	15	16	16	19	18	19	20	19	22	22	22	0	5	1	3	1	1	5	4	7	2	3	6	6	4	26	8	23	26	7	15	9	6	7	18	10	4	10	22	21	37	16	13	15	13	21	35	26	24	37	24	24	41	34	37	20	31	40	31	29	42	47	48	42	33	53	49	50	44	58	59	54	60	60	60	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	1	1	1
61500	-171.760189659609807	-169.581067132311176	-2.179122527298620	0.000001208202607	0.000003406704223	2.819646475623159	0.918077121042397	0	3	4	4	2	2	5	5	5	6	5	5	6	7	7	9	7	7	8	7	7	6	7	8	8	8	7	9	10	9	9	10	9	9	10	10	9	9	10	12	11	13	13	13	14	11	11	12	14	15	12	13	16	14	17	17	18	18	19	20	20	22	22	23	0	6	5	5	1	1	5	6	2	3	2	6	12	9	9	21	8	7	17	7	8	3	8	27	8	22	3	19	23	22	8	31	23	15	25	38	23	13	28	16	31	40	40	35	40	32	33	24	39	41	39	33	49	47	45	50	50	56	56	58	57	61	61	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-162.764234189000462	-161.392925095072570	-1.371309093927885	0.000000485535709	0.000000331522813	0.682798003514076	0.981157489327097	1	3	4	4	3	2	5	6	6	5	5	6	5	7	6	8	9	7	9	8	6	7	8	8	9	8	7	8	12	10	9	10	9	7	10	8	9	8	11	10	11	13	11	13	13	12	13	14	13	15	15	15	15	16	17	17	16	19	21	21	20	24	22	23	0	1	1	6	6	1	5	10	4	3	2	4	2	7	7	21	3	13	14	27	3	11	14	22	20	9	8	9	35	14	22	20	8	9	16	15	24	12	12	25	32	43	22	30	32	32	37	47	39	39	45	47	44	45	45	53	49	56	58	58	53	63	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
62500	-166.852127636736782	-164.945015707806618	-1.907111928930165	0.000000448391888	0.000000069172117	0.154267101930716	0.993873393781711	0	3	4	4	2	2	5	6	7	6	5	4	6	9	5	7	7	7	6	9	7	6	7	9	8	8	8	9	11	10	9	8	10	8	10	8	9	10	11	10	11	13	12	13	14	11	13	13	12	15	15	14	14	15	16	17	18	18	17	20	21	23	24	23	0	6	6	6	1	1	6	4	10	15	4	6	2	16	4	19	12	19	12	32	10	3	10	26	8	16	10	23	38	36	21	19	26	11	36	23	25	36	31	28	28	35	41	31	30	40	49	14	35	45	47	41	43	48	52	53	45	59	50	57	57	61	61	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
63000	-175.352727962609691	-173.880048976098351	-1.472678986511328	0.000001261319466	0.000001298048341	1.029119406897733	0.962567431019402	0	2	2	4	3	2	5	7	5	5	4	5	6	8	5	8	8	7	8	7	6	6	7	10	7	6	8	8	11	9	10	8	10	9	10	10	9	9	10	10	10	13	13	13	11	11	13	12	13	14	12	14	15	14	15	16	15	18	20	20	18	23	23	24	0	1	1	6	6	1	5	13	11	5	3	11	11	26	6	8	9	10	7	4	15	7	9	19	9	7	21	8	19	16	28	8	28	19	32	17	8	20	18	23	27	46	19	41	28	38	26	36	39	49	35	46	49	43	42	50	29	56	58	61	50	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
63500	-172.549958210538080	-170.850853311412095	-1.699104899125984	0.000000069879913	0.000000111322697	1.593057177064440	0.982783860324486	1	2	3	4	3	2	5	5	7	5	6	4	5	8	6	8	6	4	8	8	7	5	7	10	8	8	9	8	12	7	7	10	9	8	10	10	9	10	8	12	10	14	13	12	12	12	14	14	11	13	12	15	14	16	17	17	18	19	19	21	19	23	22	23	0	1	2	5	1	1	3	5	22	18	18	3	3	31	8	10	12	5	10	22	17	4	10	20	22	31	9	11	39	8	4	14	31	9	33	39	34	39	13	36	34	45	46	36	37	24	44	45	27	44	24	47	51	48	52	52	55	57	55	57	54	63	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
64000	-165.304042881926819	-163.421359994262616	-1.882682887664211	0.000000239589685	0.000000489531717	2.043208651609610	0.928872543752198	1	2	4	4	2	2	6	6	6	5	5	6	6	8	6	9	7	7	7	9	8	6	7	9	9	7	7	8	12	10	9	9	9	9	10	9	9	8	10	11	11	13	12	11	13	12	13	13	13	13	14	15	15	16	16	17	18	17	19	20	19	22	23	24	0	1	6	5	1	1	4	10	10	2	5	4	5	27	4	38	9	4	11	9	26	4	8	9	15	22	10	11	44	36	21	18	27	22	27	18	19	27	17	38	36	43	18	32	40	30	46	35	29	14	29	42	50	53	52	46	55	54	58	59	55	60	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-167.616865742274030	-165.756589751316113	-1.860275990957927	0.000000715675613	0.000001422301622	1.987355160491107	0.869425314223015	1	3	4	4	2	3	6	6	7	5	6	5	5	8	6	8	8	7	7	8	8	7	7	10	8	6	8	8	10	10	8	8	10	9	10	10	9	10	10	11	11	11	12	13	12	11	13	12	13	14	14	13	15	15	17	17	19	17	20	21	19	23	23	22	0	1	6	6	1	1	2	4	13	4	1	6	6	10	10	13	23	13	10	15	3	3	4	32	15	3	9	23	27	25	18	7	7	27	34	31	16	27	16	39	24	38	36	42	29	34	42	37	29	48	45	46	50	40	45	50	43	44	57	57	55	60	60	59	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1
65000	-178.151761401363672	-176.036596734770654	-2.115164666593031	0.000000028126067	0.000000074406511	2.645464447905352	0.889561837038305	1	2	4	5	3	3	5	7	7	5	4	5	5	9	6	8	7	6	7	9	8	4	7	9	7	6	9	8	12	9	9	9	10	9	10	8	10	9	10	11	11	13	11	13	11	13	13	14	12	13	14	13	16	16	16	18	19	19	21	20	21	21	23	22	0	1	5	22	1	1	11	15	7	11	5	22	6	21	22	15	7	22	10	16	15	1	13	25	13	2	23	3	38	25	8	8	21	18	28	10	14	8	28	38	14	32	20	41	30	49	45	40	30	27	45	45	46	48	33	53	56	45	56	57	56	58	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	1	1	1
65500	-194.286180832470080	-191.286566409797672	-2.999614422672421	0.000000045518108	0.000000249289762	5.476716277256504	0.891192005865326	1	3	4	5	3	2	5	6	5	5	5	5	6	8	6	7	8	8	9	9	7	7	5	10	8	8	7	8	11	7	8	8	9	9	10	10	9	8	10	12	11	13	11	14	13	12	11	12	14	14	14	15	14	15	15	17	17	17	19	21	19	23	21	22	0	6	6	5	1	1	3	5	1	2	3	2	7	30	3	11	15	9	17	16	4	6	1	23	15	11	7	27	20	8	27	1	27	22	18	28	32	9	17	19	17	29	39	29	48	47	33	34	33	31	40	40	41	45	42	54	44	52	58	59	52	60	58	60	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1
66000	-182.752337053262295	-181.346289587416010	-1.406047465846271	0.000000204512072	0.000000169698504	0.829772552346833	0.794714355460637	0	2	3	4	3	2	6	6	6	6	5	4	6	6	4	9	8	8	8	8	7	6	7	8	9	8	8	8	11	8	9	10	10	8	9	10	8	9	10	11	11	13	12	14	14	12	11	14	13	14	15	13	16	15	17	17	18	17	20	21	19	24	23	22	0	1	2	5	6	1	12	12	2	4	4	2	15	15	3	21	14	14	15	6	7	11	10	21	18	23	21	9	16	22	6	23	30	9	23	28	13	17	27	35	30	43	32	42	46	35	39	29	47	32	45	43	45	16	51	48	45	54	57	56	51	64	59	57	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2
66500	-150.723152950828904	-149.114765797656901	-1.608387153172007	0.000000204901763	0.000000281344936	1.373072306429652	0.977038642656289	1	3	4	5	2	3	4	7	4	6	6	5	5	8	6	9	8	7	9	8	6	6	7	9	7	7	7	9	10	9	10	9	8	9	11	9	10	10	10	12	12	14	12	13	13	11	13	13	14	14	15	14	16	15	16	17	18	17	19	18	20	22	23	22	0	1	5	6	1	5	5	22	5	12	7	2	5	18	7	18	27	22	25	21	12	9	4	18	12	7	4	25	34	8	26	15	22	26	20	18	27	23	33	29	30	44	37	34	35	34	31	19	40	45	47	43	50	49	44	52	56	52	56	54	60	61	62	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-174.297764047902746	-171.609361259301096	-2.688402788601639	0.000000073787814	0.000000322311730	4.368088860242581	0.923403770484933	0	3	3	4	2	2	3	7	7	5	4	4	5	6	5	6	7	8	9	7	6	7	7	9	8	6	8	9	11	9	8	10	9	9	11	9	9	9	10	11	11	12	12	12	13	11	13	12	12	15	12	14	15	15	17	17	18	19	20	20	21	24	24	23	0	1	5	2	1	1	6	14	12	6	6	2	3	13	3	11	15	26	27	14	13	15	14	9	17	11	13	10	19	15	14	37	20	17	33	20	8	9	33	30	24	34	40	35	29	34	49	30	32	45	41	43	52	48	52	45	56	57	56	58	58	58	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1
67500	-152.132594742363494	-150.489226426127772	-1.643368316235724	0.000000509309899	0.000000742630003	1.458110288135125	0.991207851655478	1	3	2	5	3	3	4	7	6	6	5	5	5	8	6	8	9	7	6	8	8	5	7	9	9	6	8	9	10	9	10	9	9	8	9	8	8	9	9	11	11	13	11	12	12	13	11	12	13	15	14	13	13	14	15	18	17	17	20	20	21	24	23	22	0	1	1	2	1	1	3	12	7	7	5	5	6	9	7	18	16	13	22	4	19	6	12	27	10	4	10	23	27	34	33	34	8	9	36	19	15	18	23	17	39	47	25	34	30	43	17	32	48	53	45	47	43	42	52	57	55	54	58	56	60	61	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-196.871095904440381	-195.494571962863319	-1.376523941577058	0.000000104916421	0.000000074597512	0.711018460972971	0.839299254685914	1	3	2	5	3	3	5	7	7	5	5	5	4	8	6	7	9	7	9	9	8	6	7	9	8	6	6	7	12	10	8	10	10	8	10	9	10	10	10	11	10	12	12	12	13	11	13	13	13	14	15	13	16	16	17	18	18	18	19	21	20	22	24	22	0	1	1	3	3	1	3	22	7	5	5	5	3	26	1	13	28	11	6	9	26	2	1	12	1	6	5	11	37	21	27	36	34	26	24	18	28	17	19	8	36	41	41	32	36	20	46	29	29	24	48	46	43	51	51	54	54	51	56	51	59	60	60	55	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	3	1	1	1	2
