step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
64000	-156.989867712553746	-163.845355663513118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533550487705364	2	3	4	5	7	6	8	5	6	4	7	7	6	9	10	9	6	10	11	12	14	15	25	27	0	1	2	10	1	1	8	2	1	2	4	4	8	12	6	17	1	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	1	2	4	2	2	1	1
64500	-156.857407913629942	-163.712895864589314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745832696450328	3	4	5	6	7	6	8	6	6	5	7	8	8	8	9	8	10	10	11	14	13	14	23	25	0	1	2	10	6	1	8	2	1	2	10	4	8	2	6	6	1	9	13	3	13	17	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	2	2	2	2	2	1	1
65000	-157.536847064878742	-164.392335015838114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796335076665808	3	4	5	5	8	6	7	5	6	7	7	8	8	10	10	7	10	11	12	13	14	15	24	25	0	1	2	2	1	1	8	2	1	4	4	10	8	10	6	1	16	9	13	3	19	15	0	23	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	2	2	1	3	1	1	1	1
65500	-149.232713666547539	-156.088201617506911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669678255117303	3	4	5	5	8	6	8	6	7	8	7	6	8	9	10	7	10	10	12	13	13	15	25	27	0	1	2	2	1	1	8	2	1	12	4	4	8	2	6	1	16	6	13	3	19	18	0	23	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	3	2	4	1	2	1	1
66000	-151.214922813333203	-158.070410764292575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.823463433612528	3	4	5	5	6	6	8	6	6	7	7	6	7	10	10	8	10	10	12	13	15	13	24	28	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	6	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	3	2	2	2	4	1	1	1	2
66500	-157.976323910150910	-164.831811861110282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594652559120240	2	3	5	5	5	5	8	6	6	7	8	8	7	9	11	7	9	11	13	13	14	15	23	27	0	1	1	2	1	1	8	2	1	4	4	4	8	10	16	1	16	9	13	3	13	9	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	3	3	4	1	2
67000	-150.536909430338028	-157.392397381297400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630717105191634	2	4	5	5	8	6	8	6	6	7	8	7	8	9	10	8	10	10	13	14	15	13	24	27	0	1	2	2	9	1	8	2	1	4	4	4	8	2	6	6	16	9	13	3	19	18	0	23	1	1	1	1	1	2	2	1	2	2	1	1	1	3	2	1	1	3	3	4	1	2	1	1
67500	-148.960587447867027	-155.816075398826399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566531362100393	3	4	5	5	7	6	7	5	5	8	8	7	8	9	11	8	9	9	12	12	14	15	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	12	18	1	16	9	13	3	13	18	0	23	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	1	3	3	3	1	1
68000	-162.361171602074137	-169.216659553033509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605340678247408	2	3	4	5	5	7	8	5	6	7	6	7	7	10	9	8	9	10	12	12	13	16	24	26	0	1	2	2	1	9	13	2	1	4	4	4	8	15	1	1	16	9	13	3	13	18	0	23	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	3	3	3	3	4	1	2
68500	-154.727394624791060	-161.582882575750432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608123828174203	3	4	5	5	6	5	8	6	6	7	6	7	8	10	10	8	9	10	12	13	15	15	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	10	6	1	6	9	13	2	13	9	0	23	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	5	4	4	1	1
69000	-150.356113214916292	-157.211601165875663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576840145749273	3	4	5	6	7	6	8	6	6	5	8	7	7	10	11	8	9	10	13	12	15	16	23	27	0	1	2	10	1	1	8	2	1	2	10	10	8	2	17	1	1	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	3	2	3	3	1	3	1	2
69500	-154.421308130437154	-161.276796081396526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605349461858599	2	3	5	5	8	6	8	6	6	8	4	7	8	10	9	8	9	9	13	13	14	15	25	27	0	1	2	2	1	1	8	2	1	2	2	4	8	10	6	1	6	9	13	3	13	18	0	23	1	1	1	1	3	2	1	2	2	2	1	1	1	1	1	3	2	2	2	4	4	3	1	1
70000	-160.101667243850329	-166.957155194809701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627477193532596	2	3	4	4	5	6	8	6	6	7	7	6	8	8	10	6	10	11	10	11	14	16	23	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	9	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	2	2	2	1	3	2	2	1	2
70500	-145.068541203401111	-151.924029154360483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674336287249228	3	4	5	5	7	6	8	6	6	7	7	7	8	7	9	8	9	11	12	12	14	13	24	26	0	1	2	2	6	1	8	2	1	4	4	4	8	2	16	1	16	9	13	3	13	18	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	1	3	2	3	3	1	1	1
71000	-164.779603518868441	-171.635091469827813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546796410483538	3	4	5	5	7	6	7	5	5	7	7	7	7	10	9	9	9	10	13	14	14	14	24	26	0	1	2	2	1	1	8	2	1	4	4	4	8	2	1	1	6	9	13	3	8	18	0	23	1	1	1	1	2	2	2	1	2	1	1	1	2	3	3	3	2	2	4	5	6	2	1	1
71500	-151.613839142999183	-158.469327093958555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635209033275347	2	4	5	5	7	5	8	5	6	7	7	7	7	8	9	7	10	11	12	13	14	15	23	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	2	1	2	1	3	1	2	1	2
72000	-161.468397384903227	-168.323885335862599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655140530021166	3	4	5	6	8	6	8	6	6	5	8	7	8	10	8	8	10	11	11	10	14	14	24	27	0	1	2	10	6	1	8	2	1	2	10	10	8	2	6	1	16	6	8	3	13	18	0	23	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	2	2	2	3	1	1	1
72500	-144.767489473727551	-151.622977424686923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617995797157339	3	4	5	6	7	6	7	5	6	5	8	7	8	8	10	8	9	9	12	13	14	15	25	27	0	1	2	10	1	1	8	2	1	2	4	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	3	1	1	2	3	1	3	1	1
73000	-155.162580235278284	-162.018068186237656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658407362068935	3	4	5	6	7	6	7	5	7	5	8	7	6	9	10	7	9	11	12	13	15	14	24	26	0	1	2	10	1	1	13	2	1	2	4	10	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	2	2	3	2	1	1	2
73500	-167.563528606502075	-174.419016557461447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513651655043152	2	3	5	6	8	5	7	6	7	4	7	7	8	10	9	8	10	10	13	13	13	14	24	27	0	1	2	10	1	1	8	2	6	2	4	10	8	2	6	6	16	9	13	3	13	5	0	23	1	1	1	1	3	2	1	2	2	1	1	2	1	4	2	2	2	2	2	5	4	2	1	1
74000	-151.636656289564144	-158.492144240523515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695275296425736	3	4	5	5	8	6	8	6	7	6	7	8	8	9	11	7	9	11	11	13	13	15	24	27	0	1	2	2	6	1	8	2	6	4	4	10	8	2	6	1	16	9	13	3	13	5	0	23	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	2	4	2	3	1	2
74500	-158.557016015300661	-165.412503966260033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677011366469850	2	4	5	5	6	5	7	5	7	6	8	7	7	8	11	7	10	10	12	11	12	15	24	27	0	1	2	2	1	1	8	2	6	4	10	10	8	2	6	1	16	9	13	3	13	18	0	23	1	2	1	1	2	3	1	1	1	1	2	1	1	2	2	2	1	2	2	3	1	3	1	1
75000	-149.958018831370993	-156.813506782330364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630557268311679	3	4	5	5	7	6	8	6	7	6	7	7	7	8	10	7	8	11	11	14	14	15	22	27	0	1	2	2	1	1	8	2	1	2	4	4	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	2	4	4	2	1	4
75500	-141.249061388527281	-148.104549339486653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538116241498287	3	4	5	6	7	7	7	6	6	7	8	8	8	9	10	8	10	10	12	14	14	15	24	27	0	1	2	2	1	1	8	2	1	4	10	10	8	2	6	6	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	5	1	3	1	1
76000	-148.544091545784340	-155.399579496743712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754682859374134	3	4	5	5	7	5	7	6	6	7	8	8	8	8	10	9	10	10	12	14	12	16	25	27	0	1	2	2	1	1	8	2	1	4	4	10	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	4	1	3	1	2
76500	-150.688315140439244	-157.543803091398615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810031466925554	3	4	5	6	7	6	8	6	7	8	8	7	8	9	10	8	10	11	13	13	15	16	25	27	0	1	2	2	1	1	8	2	1	12	4	2	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	2	2	1	1	1	2	1	1	1	1	1	3	2	1	2	2	2	1	2	1	1
77000	-149.859236037731790	-156.714723988691162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536828480821610	3	4	5	5	7	6	8	6	7	6	8	8	7	8	10	8	10	10	12	12	14	14	24	28	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	1	1	1	2	1	1	2	1	1	3	3	1	2	2	4	3	2	1	2
77500	-151.740573828759437	-158.596061779718809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658813353094037	3	4	5	5	7	6	7	5	5	8	7	7	8	9	10	8	9	10	12	13	14	14	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	12	6	1	16	9	7	3	13	18	0	23	1	1	1	1	3	1	2	1	1	2	1	1	2	1	2	2	1	3	1	4	2	2	1	1
78000	-153.869116273914386	-160.724604224873758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517328788386566	3	4	5	5	8	6	8	5	7	6	8	8	8	10	10	6	9	9	12	12	14	15	25	27	0	1	2	2	1	1	8	2	1	4	4	10	8	11	5	1	16	9	13	3	19	9	0	23	1	1	1	1	3	2	2	1	2	1	2	1	2	1	1	2	1	1	2	3	2	3	1	1
78500	-158.078344742739205	-164.933832693698577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720233350662003	2	4	5	6	6	6	8	6	7	7	7	7	8	10	10	5	9	10	12	13	14	14	25	27	0	1	2	2	1	1	8	2	6	4	4	4	8	4	5	1	16	1	13	14	13	18	0	23	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	4	2	1	2	2	1	1
79000	-155.890847186691616	-162.746335137650988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520015156006272	3	4	5	5	6	7	8	6	7	7	7	8	8	9	10	8	9	11	10	13	14	12	25	26	0	1	2	2	1	1	8	2	1	4	4	10	8	2	6	1	1	9	7	3	13	18	0	23	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	3	2	2	1	3	3	1	1	1
79500	-151.304060886214160	-158.159548837173531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722760340530692	3	4	5	5	6	7	8	6	6	7	8	6	8	9	10	9	10	10	12	13	12	15	25	27	0	1	2	2	1	1	8	2	1	4	10	4	8	2	6	6	16	1	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	5	1	3	2	2	1	1
80000	-152.056033606642899	-158.911521557602271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496065613727232	3	4	5	6	8	6	8	6	6	8	8	7	8	10	10	6	9	9	13	14	12	16	24	27	0	1	2	2	1	1	8	2	1	4	4	4	8	10	6	1	16	9	21	3	13	9	0	23	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	2	2	1	5	2	5	1	1
80500	-144.802261759093852	-151.657749710053224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656701024938882	3	4	5	5	8	6	7	6	6	7	8	8	8	9	10	8	10	11	13	13	14	14	25	27	0	1	2	2	1	1	8	2	1	4	10	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	2	3	1	2	1	2
81000	-146.456346666122840	-153.311834617082212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692183622796191	3	4	5	5	7	6	8	6	6	7	6	7	8	8	11	8	9	11	10	13	12	16	24	28	0	1	2	2	1	1	8	2	1	4	4	4	8	2	16	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	3	1	2
81500	-152.027075961180827	-158.882563912140199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637168622959297	2	3	5	5	6	5	8	6	6	7	8	7	7	7	11	8	9	9	12	12	14	15	24	26	0	1	2	2	1	1	8	2	1	4	4	4	8	9	6	9	16	9	13	15	19	18	0	23	1	1	1	1	2	2	1	2	3	1	2	1	1	1	3	1	1	2	2	1	1	3	1	1
82000	-149.761383045044113	-156.616870996003485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542622253980981	3	4	5	6	7	7	7	5	6	5	8	7	7	9	10	8	9	9	11	13	13	16	23	27	0	1	2	10	1	1	8	2	1	2	4	10	8	12	6	1	6	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	4	3	4	1	2
82500	-150.007264376201931	-156.862752327161303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638567190958355	3	4	5	6	7	6	8	5	6	5	7	8	7	9	10	7	10	10	11	12	14	15	23	27	0	1	2	10	6	1	13	2	1	2	10	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	2	2	3	1	2	1	2
83000	-146.710819926000880	-153.566307876960252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641052263834879	3	4	5	6	6	7	7	6	7	5	7	8	8	9	9	7	9	10	12	13	14	13	25	26	0	1	2	10	1	1	8	2	1	2	4	10	8	12	6	1	16	9	13	3	19	9	0	23	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	2	2	4	1	3	1	1
83500	-149.338947634461590	-156.194435585420962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507609640179372	3	4	5	5	7	6	7	5	6	6	7	8	7	9	9	9	8	10	12	13	13	16	25	28	0	1	2	2	1	1	8	2	1	4	10	4	8	12	6	17	5	9	13	3	13	9	0	23	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	3	4	2	5	1	1
84000	-162.963785471658241	-169.819273422617613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674246364329676	1	3	4	4	6	7	8	6	6	7	7	6	8	7	10	7	9	10	12	10	13	16	24	28	0	1	2	2	1	5	8	2	1	2	4	4	8	2	6	5	16	9	13	3	13	9	0	23	1	1	1	1	2	1	1	2	2	1	2	1	1	2	3	1	1	2	2	3	2	5	1	2
84500	-156.397493202155516	-163.252981153114888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570689222491036	3	4	5	6	6	6	8	5	6	5	8	8	7	9	10	8	9	10	12	13	14	13	24	26	0	1	2	10	1	1	13	2	1	2	10	4	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	3	1	2	1	1	2	2	2	1	2	2	4	5	2	1	1
85000	-144.266110085524758	-151.121598036484130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688530396401503	3	4	5	6	7	6	7	6	6	5	7	7	8	9	10	8	9	10	12	14	14	15	22	28	0	1	2	10	1	1	8	2	1	2	10	10	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	2	5	1	2	1	2
85500	-164.754604130691490	-171.610092081650862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513992563766401	3	4	5	6	7	6	6	5	7	5	6	8	6	8	9	7	10	10	11	14	13	16	23	27	0	1	2	10	1	1	8	2	1	2	10	10	8	4	1	1	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	4	4	2	2	1	2
86000	-145.132880604999315	-151.988368555958687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665514678890537	3	4	5	5	7	6	8	6	6	7	7	8	7	10	9	8	9	10	12	11	15	15	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	13	3	19	9	0	23	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	2	2	3	2	3	1	2
86500	-160.834734200095170	-167.690222151054542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.855214629195645	3	4	5	5	7	6	7	5	5	7	7	8	6	8	9	8	10	11	13	11	13	15	25	27	0	1	2	2	1	1	8	2	1	4	2	4	8	4	6	6	16	1	13	3	13	18	0	23	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	4	3	2	2	2	1	1
87000	-147.488926165136235	-154.344414116095606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643299847324015	3	4	5	5	7	7	7	6	6	8	8	7	8	10	11	8	10	10	13	14	15	15	24	26	0	1	2	2	1	1	8	2	1	4	4	4	8	11	6	6	16	9	13	10	19	18	0	23	1	1	1	1	3	2	1	1	1	2	2	1	1	1	2	1	2	2	3	3	1	3	1	1
87500	-150.395184640603674	-157.250672591563045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550410949640241	3	4	5	6	6	6	7	5	6	7	8	7	8	8	10	7	9	9	10	12	13	15	24	25	0	1	2	2	1	1	8	2	1	4	10	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	3	2	2	1	1
88000	-144.091640913539635	-150.947128864499007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675812986279651	3	4	5	5	6	6	8	6	6	6	7	7	7	9	10	9	8	10	12	13	14	16	24	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	17	1	9	13	3	13	18	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	2	3	3	4	1	2
88500	-173.479875327602798	-180.335363278562170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534506846817703	2	3	5	6	7	7	8	4	6	5	8	6	6	9	10	8	9	9	13	12	13	14	23	27	0	1	2	10	1	1	8	2	1	2	10	10	8	6	17	1	16	9	13	3	13	9	0	23	1	1	1	1	2	3	2	1	2	1	1	1	1	2	1	2	1	2	2	2	4	3	1	2
89000	-150.767281245521247	-157.622769196480618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655963802078119	3	4	5	6	7	7	7	6	7	5	8	8	8	8	10	7	9	11	10	13	14	16	24	27	0	1	2	10	1	1	8	2	1	2	10	4	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	3	1	1	2	1	1	1	1	2	2	2	1	2	1	4	3	3	1	2
89500	-151.168455785233192	-158.023943736192564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708551489796994	3	4	5	6	6	7	7	5	7	5	7	7	7	10	9	8	9	10	12	13	14	14	25	28	0	1	2	10	1	1	8	2	1	2	10	10	8	16	6	1	9	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	1	2	2	3	3	2	1	1
90000	-151.265725681598241	-158.121213632557613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588102777655473	3	4	5	6	7	7	8	5	6	5	7	7	8	8	9	7	10	10	12	13	12	16	25	28	0	1	2	10	1	9	8	2	1	2	4	10	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	2	2	2	4	2	3	1	1
90500	-156.929605329970144	-163.785093280929516	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806434931251931	3	4	5	5	7	6	7	6	5	7	7	8	8	8	9	8	9	10	12	12	13	15	24	27	0	1	2	2	9	1	8	2	1	4	2	10	8	2	6	5	6	9	13	3	19	18	0	23	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	4	1	3	1	2
91000	-152.795550567920230	-159.651038518879602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598052259433552	3	4	5	5	8	7	7	6	5	7	7	8	8	10	10	8	7	10	12	12	14	15	22	27	0	1	2	2	6	1	8	2	1	4	4	4	8	2	6	1	1	9	13	3	13	18	0	23	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	2	2	2	3	3	1	1	2
91500	-142.890111325721762	-149.745599276681133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644559637682894	3	4	5	5	8	6	8	6	6	7	8	7	8	8	10	8	9	11	12	12	13	15	24	27	0	1	2	2	1	1	8	2	1	2	4	4	8	10	6	6	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	3	4	2	2	1	2
92000	-165.980564465401073	-172.836052416360445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632629411997200	2	3	5	5	5	6	7	5	4	6	8	8	7	8	9	8	10	11	13	13	12	15	24	27	0	1	2	2	1	1	8	2	1	2	10	4	8	2	6	1	1	9	13	3	13	18	0	23	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	3	3	5	2	3	1	2
92500	-156.652305374980500	-163.507793325939872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655901202561428	3	4	5	5	7	6	7	5	7	7	7	8	8	9	8	8	10	11	10	11	12	16	23	26	0	1	2	2	1	1	8	2	1	4	4	10	8	12	6	9	16	9	13	3	13	9	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	3	1	2
93000	-166.027896967294225	-172.883384918253597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535204309017530	3	4	5	6	6	5	6	6	7	7	8	7	8	8	11	8	9	9	13	12	14	14	24	27	0	1	2	2	1	1	2	2	1	4	4	2	8	2	4	1	16	9	13	3	13	9	0	23	1	1	1	2	2	1	2	1	2	1	1	1	1	2	3	2	1	1	2	2	2	2	1	1
93500	-150.925410443707761	-157.780898394667133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699849412201919	3	4	5	5	7	5	8	5	6	7	8	6	8	8	11	8	9	10	12	13	14	15	24	28	0	1	2	2	1	1	8	2	1	4	4	4	8	4	6	1	16	9	13	3	19	18	0	23	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	3	1	2	3	4	1	2	1	2
94000	-150.227786325456151	-157.083274276415523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576653733930292	3	4	5	6	7	7	8	6	7	7	8	8	8	10	11	9	10	11	11	13	14	16	24	26	0	1	2	2	1	1	8	2	1	2	4	4	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	2	1	1	1	3	2	3	1	2	2	4	3	3	1	2
94500	-150.863095591315954	-157.718583542275326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549448337154628	3	4	5	5	6	6	8	6	5	7	7	7	7	9	11	9	9	11	13	13	15	16	24	27	0	1	2	2	1	1	13	2	1	4	4	4	8	2	6	1	6	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	3	2	3	2	4	1	2	1	2
95000	-157.145451164249295	-164.000939115208666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668067111537622	3	4	5	5	5	7	8	6	6	7	7	8	8	8	11	8	9	10	12	13	14	16	22	26	0	1	2	2	1	1	8	2	1	4	4	10	8	2	6	1	6	9	8	3	13	9	0	23	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	3	1	2	3	5	3	4	1	2
95500	-156.270467035871349	-163.125954986830720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574988205882139	3	4	5	5	7	7	7	6	6	7	7	8	8	10	9	8	9	9	13	13	14	15	23	27	0	1	2	2	1	1	8	2	1	4	4	4	8	5	9	6	16	9	13	3	13	6	0	23	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	1	1	2	2	4	2	3	1	2
96000	-158.591895319515402	-165.447383270474774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667027558299124	2	4	5	5	8	6	7	6	6	6	8	6	7	9	10	8	9	10	12	13	14	16	25	28	0	1	2	2	1	1	8	2	1	4	4	2	8	2	1	1	16	9	13	4	19	18	0	23	1	2	1	1	3	1	1	1	1	1	2	1	1	2	3	2	1	2	2	5	1	3	1	2
