step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-398.062759567174453	-404.918247518133853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617764617445712	2	3	4	4	5	5	5	4	6	6	7	7	9	7	9	7	7	7	8	8	10	9	10	10	11	9	10	11	12	12	13	12	13	11	13	14	13	14	16	15	15	14	16	16	15	13	15	15	16	16	17	16	16	18	17	18	19	18	17	18	17	18	17	19	17	21	21	25	24	23	24	28	0	1	1	2	3	1	1	1	4	6	6	8	7	7	11	10	6	10	11	1	19	7	10	19	26	8	20	20	20	15	34	34	20	11	0	30	32	32	47	32	0	46	36	30	38	15	17	31	32	32	41	21	15	39	42	30	38	32	49	52	30	52	47	45	52	63	56	64	0	56	70	69	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	3	1	2	2	1	1	3	1	2	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	2	4	1	2	3	2	2	3	2	2	3	3	3	1	1	2	2	1	2	1	2	2	2	1	3	1	2
36500	-382.764778079050359	-389.620266030009759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560733728422822	1	2	4	5	3	5	5	6	6	7	7	6	8	8	6	6	9	7	8	8	9	9	10	10	11	10	10	12	13	13	13	12	11	14	13	13	14	13	17	15	16	16	15	14	15	15	15	16	16	15	17	17	15	18	18	18	18	17	18	19	19	19	18	20	18	20	21	24	25	23	23	28	0	1	1	2	1	1	1	7	4	8	15	1	7	7	6	3	18	3	15	6	15	3	16	19	14	22	20	27	27	11	6	24	14	11	0	21	38	32	47	32	0	46	36	30	32	34	23	31	38	32	41	46	30	47	34	44	40	38	38	34	53	53	47	58	44	63	46	57	0	65	65	69	1	1	2	1	1	3	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	4	1	1	3	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	3	2	2	2	2	2	2	2	2	1	2	2	3	2	1	3	3	2
37000	-379.188752857624593	-386.044240808583993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668301376916607	1	2	3	4	3	4	5	5	6	7	7	6	7	7	8	7	6	7	9	8	10	9	10	10	9	11	10	10	10	12	13	13	12	13	13	14	13	12	17	15	15	15	15	14	15	15	15	16	16	16	17	16	16	18	17	17	18	18	16	18	18	18	17	17	19	20	20	25	24	22	23	27	0	1	1	2	1	3	3	3	4	1	6	8	7	7	17	6	6	6	11	7	15	10	16	11	20	8	20	20	20	21	22	38	25	21	0	34	38	11	47	38	0	30	30	11	32	30	10	31	32	32	41	34	44	47	44	42	59	50	32	52	53	53	47	45	42	63	62	57	0	65	65	69	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	4	1	2	3	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	4	1	1	3	2
37500	-406.008207649179155	-412.863695600138556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594418267627091	0	2	5	5	4	3	6	5	6	5	7	6	8	7	8	8	8	8	8	7	10	10	9	9	10	9	10	12	12	12	13	12	12	14	14	13	13	11	17	14	16	15	16	15	15	14	14	16	15	16	17	16	15	18	17	17	18	19	18	19	20	18	17	18	19	20	21	24	24	22	23	27	0	1	1	2	1	1	1	1	4	1	10	5	7	5	11	10	10	6	11	7	11	26	16	17	20	7	7	27	13	21	8	38	20	21	0	21	32	24	47	38	0	30	34	36	40	30	23	31	32	38	41	46	34	47	43	46	49	38	50	53	53	53	18	32	56	63	62	50	0	65	43	69	1	1	2	2	2	2	3	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	2	1	4	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	3	1	1	2	2	4	3	1	2	2	4	1	1	3	1
38000	-415.508948942642689	-422.364436893602090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612714466335374	1	2	5	4	4	4	6	4	7	5	6	7	8	7	9	7	8	7	7	9	9	10	8	7	11	10	10	11	11	10	13	12	12	14	14	13	14	13	15	15	15	12	15	15	15	14	13	16	16	17	17	14	16	17	17	18	18	17	18	18	19	18	17	20	19	18	20	23	24	23	23	27	0	1	5	2	1	1	5	1	4	6	6	8	7	5	11	10	10	10	11	13	11	12	10	11	7	12	12	17	20	17	26	21	7	42	0	15	32	32	47	38	0	30	36	52	32	30	17	31	21	38	41	30	42	47	43	44	40	40	50	34	49	53	47	45	44	39	61	57	0	65	65	69	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	3	2	1	1	1	1	2	2	3	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	3	2	1	2	3	2	1	1	2	1	1	2	2	2	2	3	3	1	1	3	1	2	1	2
38500	-382.692160159522984	-389.547648110482385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646201884435103	1	2	4	4	2	4	5	5	6	6	8	6	9	7	7	8	8	8	8	8	9	9	9	9	10	10	9	11	12	12	12	11	12	12	13	13	13	13	16	16	13	15	13	15	15	11	16	16	16	16	15	15	16	18	17	17	18	18	19	18	20	17	17	19	19	20	21	24	23	23	21	28	0	1	1	2	1	1	1	6	4	6	15	6	20	7	10	6	10	6	15	7	11	8	10	19	14	6	16	20	27	15	16	24	25	21	0	30	32	32	23	32	0	11	46	36	32	11	42	22	32	32	41	46	52	39	43	44	50	37	58	53	62	53	47	45	56	63	61	57	0	71	65	69	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	3	2	1	2	4	1	1	1	2	2	1	1	2	1	1	1	1	3	2	1	3	1	1	2	1	1	4	2	2	1	2	1	1	2	2	1	3	1	1	2	1	1	2	1	2	1	3	1	1	1	2
39000	-390.791489906319043	-397.646977857278443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636824415074124	1	2	3	4	4	4	5	5	6	7	7	7	8	8	9	7	8	8	9	7	9	8	10	10	9	10	10	11	12	12	13	11	12	12	13	13	12	14	15	16	15	16	15	15	15	15	17	16	16	15	17	16	15	18	17	17	18	19	18	17	19	18	17	19	18	20	22	25	25	23	22	28	0	1	1	2	1	3	1	3	4	7	8	7	6	7	11	6	10	6	11	7	11	8	16	13	20	22	20	13	27	15	26	19	23	11	0	21	32	15	34	32	0	30	30	34	32	30	39	31	50	32	41	30	36	39	43	36	50	40	40	46	53	36	39	38	44	63	46	58	0	71	65	69	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	4	1	3	1	2	2	2	1	2	1	2	2	2	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	3	2	2	2	2	5	3	1	1	2	2
39500	-386.535545288002254	-393.391033238961654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714120418651361	1	2	4	4	5	5	6	5	5	7	7	7	8	7	9	8	7	7	9	8	10	9	9	9	10	10	10	12	11	12	13	12	12	12	13	13	14	12	14	16	16	13	16	16	15	14	16	15	16	15	17	16	14	18	18	18	18	18	18	18	20	18	17	17	18	20	20	25	24	23	24	27	0	1	1	2	3	1	8	1	4	3	6	7	7	8	11	6	8	8	10	7	11	6	17	11	6	8	13	20	20	21	16	24	20	21	0	30	38	24	16	50	0	24	42	46	42	21	39	26	38	38	41	15	30	47	43	44	50	40	40	30	53	53	47	45	44	63	55	58	0	65	70	69	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	3	2	1	2	1	1	2	2	2	1	1	1	1	2	3	1	1	2	1	1	1	2	1	3	2	2	1	2	1	2	2	1	2	1	1	2	2	3	1	1	1	2	1	2	1	2	1	1
40000	-408.332559025945159	-415.188046976904559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622720992150055	1	2	5	4	4	5	5	6	7	6	7	6	8	7	8	7	7	8	7	7	10	8	9	9	11	10	9	11	12	12	14	11	12	12	12	13	14	14	14	15	14	14	15	15	16	14	16	16	14	16	16	17	15	18	18	17	18	19	18	18	18	18	18	18	19	20	21	25	25	22	25	27	0	1	5	2	1	1	5	3	4	1	6	1	6	7	11	6	3	8	6	6	15	10	16	10	20	22	12	27	13	21	22	24	20	19	0	30	24	32	18	32	0	11	34	42	37	21	39	31	32	32	41	44	30	47	34	44	40	64	50	36	30	53	39	45	56	54	56	58	0	65	70	69	1	1	1	1	2	3	1	1	2	4	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	1	4	1	2	2	1	1	4	2	3	2	1	5	1	1	1	3	2	1	2	2	1	2	2	1	4	1	1	1	1	2	3	2	2	1	1	1	2	3	1	2	1	1
40500	-361.080140269692492	-367.935628220651893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812322052112892	1	2	5	4	3	3	6	4	6	5	5	6	9	7	8	5	9	7	9	8	9	9	9	10	9	11	9	12	13	11	13	13	13	13	13	14	13	12	15	16	16	15	15	15	16	14	16	16	15	16	17	13	15	18	18	18	18	17	18	18	20	18	17	19	17	21	21	24	25	23	24	27	0	1	1	2	1	1	1	1	4	6	6	8	20	7	11	6	10	8	11	7	11	18	18	15	20	8	20	27	26	21	22	38	25	21	0	52	38	24	17	32	0	52	36	34	38	52	17	31	38	38	41	30	30	39	43	44	40	38	45	42	62	53	39	50	44	63	55	57	0	65	70	69	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	3	1	2	1	1	2	1	2	2	1	1	1	1	3	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	3	1	1
41000	-401.634148105848283	-408.489636056807683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683583692739971	1	2	5	4	3	4	5	6	6	6	8	7	9	8	6	8	9	7	7	7	9	10	10	9	10	9	8	10	11	12	14	13	12	13	13	12	14	12	17	15	15	14	16	14	14	13	16	15	17	17	17	17	15	18	17	16	18	18	18	18	18	18	18	18	18	21	20	24	25	23	24	27	0	1	1	2	1	1	1	3	4	6	15	3	18	7	6	6	16	8	15	7	15	26	16	19	20	27	7	27	27	11	22	36	25	11	0	13	38	11	47	32	0	30	46	30	38	21	13	31	32	40	41	46	36	47	30	36	40	37	32	55	53	53	47	45	36	63	42	49	0	65	65	69	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	3	1	2	1	1	2	2	2	3	2	1	2	3	1	2	1	1	2	2	2	2	3	1	2	2	2
41500	-397.078956118038718	-403.934444068998118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685465992962692	1	2	5	4	3	3	6	4	5	6	7	7	7	8	6	8	8	7	9	7	10	10	10	9	9	11	10	12	12	11	14	11	11	13	12	13	12	13	17	16	16	15	15	15	15	14	16	16	15	17	17	17	15	19	17	17	16	19	17	18	19	18	17	18	17	20	21	25	24	23	23	28	0	1	5	2	1	1	1	5	2	6	15	3	3	7	6	10	10	6	15	8	11	7	16	11	7	18	20	27	27	21	22	24	20	11	0	30	32	24	34	32	0	19	46	36	32	30	23	31	32	40	41	30	30	39	43	44	38	38	38	46	53	53	47	59	44	63	36	45	0	67	67	69	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	3	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	1	3	1	1	1	2	3	1	2	1	1	3	1	1	1	1	2	2	2	1	2	2	1	1	1	2	4	4	1	1	1	2
42000	-372.903115827083070	-379.758603778042470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626372510719281	1	3	5	4	4	3	6	5	7	6	7	6	7	7	9	7	7	7	8	8	9	9	9	9	8	10	11	11	11	13	12	11	12	14	13	12	13	14	17	14	16	15	16	15	15	14	16	16	17	16	17	16	15	19	17	18	18	17	19	18	19	18	17	19	16	21	21	24	24	23	25	27	0	1	1	2	6	1	3	1	4	6	3	8	7	3	11	10	6	8	11	7	19	9	16	19	8	5	20	20	25	15	22	24	26	15	0	19	32	32	47	32	0	21	46	30	38	15	17	31	40	32	41	46	34	39	43	46	58	32	49	52	42	53	47	45	44	63	56	64	0	65	70	69	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	2	2	1	1	2	1	2	1	2	1	2	1	3	1	1	1	2	4	1	2	2	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	1	2	1	3	1	1
42500	-393.154584291411481	-400.010072242370882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655436160040459	1	3	5	4	4	4	5	5	7	6	8	5	6	8	7	6	9	6	8	8	10	8	9	9	10	11	10	10	12	13	13	13	12	11	12	13	14	14	16	15	16	16	15	16	15	14	15	15	15	16	17	16	15	19	18	17	19	18	19	18	19	18	17	18	19	21	20	23	24	24	23	28	0	1	6	2	1	1	1	1	4	6	15	1	3	12	6	3	15	6	15	7	15	12	16	15	20	22	7	7	20	21	22	24	25	6	0	21	32	32	47	38	0	30	30	46	32	15	31	26	38	40	41	21	30	39	43	46	40	49	64	52	42	53	17	45	44	54	30	58	0	71	65	69	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	3	2	3	2	1	3	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	4	2	2	1	3	2	1	1	2	3
43000	-385.026550913980941	-391.882038864940341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633761912994448	1	3	4	5	3	4	5	5	7	6	6	7	7	7	9	8	9	7	9	9	9	9	10	10	10	9	11	12	12	12	13	12	12	13	13	13	14	13	16	16	14	16	14	15	16	15	15	16	16	17	16	15	15	17	17	17	18	17	19	19	19	18	17	18	19	20	19	25	24	23	24	27	0	1	1	2	1	1	1	3	4	6	6	8	6	7	11	10	3	6	11	13	11	8	16	15	18	8	7	17	20	17	22	24	7	21	0	30	38	32	17	32	0	52	34	43	37	36	33	31	38	38	41	34	30	47	43	44	49	32	64	55	34	53	47	37	56	63	46	58	0	65	65	69	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	2	2	1	2	2	1	1	2	2	2	2	2	2	2	1	3	2	1	1	1	1	4	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	3	1	1	4	2	1	3	1	2	1	2	1	2	2	2
43500	-373.097502455225083	-379.952990406184483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650226736059889	-1	2	4	4	4	4	5	5	6	6	6	6	8	7	7	8	8	7	9	9	9	9	10	10	10	10	11	11	13	12	13	12	12	13	13	13	13	13	17	15	14	15	15	15	14	14	15	16	16	17	16	17	15	18	18	17	18	19	17	18	18	19	17	18	18	20	21	25	25	24	24	27	0	1	1	2	1	2	3	3	4	6	6	5	7	7	11	10	10	5	6	7	11	18	16	5	7	22	20	20	20	15	22	24	25	21	0	30	32	24	47	37	0	21	36	46	37	24	23	31	40	40	41	36	46	47	43	42	50	49	38	36	46	53	47	38	46	63	46	67	0	65	65	69	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	3	1	1	1	3	2	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	1	3	2	2	3	2	1	2	3	1
44000	-409.170748283080343	-416.026236234039743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601522480656871	1	2	4	4	4	4	5	5	7	6	6	7	9	6	9	8	9	7	8	7	10	9	10	9	11	9	11	9	11	12	13	12	11	13	14	13	14	14	15	16	16	15	16	15	16	15	16	15	16	16	17	17	15	19	15	17	18	17	18	18	20	17	17	19	19	21	22	24	25	24	23	27	0	1	2	2	1	1	1	1	4	3	6	8	7	7	11	10	10	6	11	7	11	1	16	19	3	12	28	20	20	21	12	24	20	17	0	6	32	32	17	24	0	21	55	30	34	30	39	31	32	32	41	46	11	63	34	44	32	37	38	53	42	46	47	45	34	63	62	64	0	71	65	69	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	1	2	1	1	1	2	5	1	1	4	2	1	1	2	1	4	1	2	3	1	6	1	2	3	3	1	2	1	2	2	1	1	1	2	2	1	1	3	1	1	1	3	1	2	1	3	1	1	2	3	2	2	2	1	1	2	1
44500	-385.149454023023736	-392.004941973983136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658744226596012	2	3	6	4	4	4	5	5	7	6	6	6	9	8	8	9	7	8	8	9	10	9	7	10	10	10	10	12	12	12	13	12	12	13	14	13	14	12	17	15	15	16	16	14	15	14	16	15	16	16	16	15	15	15	14	17	15	18	18	18	18	18	17	17	17	20	22	24	25	24	22	27	0	1	5	2	1	1	1	1	2	6	6	8	7	7	11	10	6	6	11	17	19	18	6	19	20	22	7	20	27	15	18	24	13	21	0	21	32	24	47	38	0	46	55	30	38	15	54	31	38	38	41	21	30	34	30	52	32	50	32	46	53	53	47	49	44	63	46	58	0	71	65	69	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	3	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	2	1	3	2	2	2	1	1	1	2	2	3	1	1	2	1
45000	-401.473662761779565	-408.329150712738965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629975989875612	1	2	5	4	4	4	5	4	6	7	6	6	8	6	8	8	7	7	9	8	8	8	9	10	10	11	9	11	11	11	13	13	13	12	13	13	13	12	16	15	16	15	14	15	15	14	17	16	16	16	17	16	15	15	18	16	18	18	19	17	19	17	17	19	18	20	21	23	24	24	22	28	0	1	1	2	1	1	5	1	4	3	6	3	7	8	11	6	6	6	21	6	11	8	3	7	20	22	20	27	27	21	10	38	7	21	0	30	24	24	54	38	0	46	36	34	32	36	39	26	38	32	41	19	30	26	44	36	32	32	40	46	53	53	54	45	46	63	34	50	0	71	65	69	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	3	1	3	2	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	2	1	4	2	2	2	1	3	2	2	2	2	1	1	2	2	2	3	2	1	1	2	1
45500	-388.572648298326953	-395.428136249286354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630959922705991	1	3	5	5	4	3	6	6	4	6	7	7	9	8	8	9	8	6	9	8	10	9	10	9	10	8	11	12	13	12	13	11	11	14	14	14	13	13	17	16	15	15	16	16	15	15	14	16	16	16	17	16	15	18	15	17	17	18	18	17	19	19	18	19	18	20	20	22	24	22	21	27	0	1	1	9	1	1	6	3	2	3	6	3	1	7	11	10	10	5	11	7	15	7	16	3	7	7	20	13	33	11	22	24	20	21	0	30	32	32	47	38	0	30	55	46	38	30	23	31	32	32	41	36	30	47	36	36	50	57	40	46	53	53	47	40	44	63	43	50	0	71	65	69	1	1	1	1	2	2	2	1	1	1	2	1	3	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	2	3	3	1	1	2	1
46000	-395.320304291247339	-402.175792242206740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519602953116950	1	2	4	4	5	5	5	5	6	7	7	7	8	7	8	8	8	7	8	8	10	10	9	9	9	9	10	12	12	12	12	11	12	13	13	13	13	13	16	15	15	16	15	16	16	14	13	17	17	15	17	17	15	18	17	17	18	19	18	18	19	19	18	19	19	20	21	22	24	24	24	28	0	1	1	2	1	3	3	1	2	6	8	3	6	5	11	1	6	6	11	7	15	3	20	19	5	12	7	27	27	21	26	24	25	24	0	30	32	32	47	21	0	36	36	43	50	30	21	22	32	32	41	21	21	39	34	44	50	57	40	34	30	53	39	45	44	47	15	57	0	65	65	69	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	3	2	1	1	2	2	3	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	2	1	1	2	1	3	2	2	1	4	2	1	2	1	1	1	1	2	3	2	1	2	2	3	6	2	1	2	2	2
46500	-387.894262601095136	-394.749750552054536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615461977192749	1	3	5	4	5	4	3	5	7	6	7	6	8	7	8	7	7	7	8	8	9	8	9	9	10	11	11	10	12	11	13	12	11	13	13	13	14	12	16	15	15	15	16	15	15	12	15	17	16	16	16	16	14	18	17	17	19	18	18	18	19	17	18	19	18	21	22	22	24	24	23	28	0	1	1	2	7	1	1	1	4	8	3	8	7	8	11	6	6	3	17	7	15	3	16	17	20	22	28	20	20	11	22	24	25	46	0	30	32	17	47	32	0	46	36	46	32	30	53	31	32	32	41	30	17	39	42	21	50	45	50	52	52	53	47	58	36	63	30	57	0	71	67	69	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	1	2	4	2	1	4	2	2	1	1	1	2	1	1	2	2	5	1	1	1	1	2
47000	-339.856759683225619	-346.712247634185019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694454329858371	2	3	4	5	5	4	5	4	6	6	6	6	8	7	8	9	7	7	9	8	10	10	10	10	10	8	10	11	12	12	13	11	13	12	13	13	13	14	17	15	15	16	14	14	16	14	16	16	16	17	17	15	15	18	17	17	19	18	19	18	17	19	18	18	18	20	20	23	25	24	23	27	0	1	1	2	3	1	3	1	4	5	6	8	7	7	11	17	6	6	11	5	15	26	16	19	13	12	20	27	27	15	22	24	20	15	0	30	32	32	47	32	0	52	34	30	38	15	46	31	32	45	41	34	30	39	43	44	49	49	64	42	46	61	47	45	44	63	42	57	0	71	65	69	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	4	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	3	1
47500	-388.876878912729353	-395.732366863688753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580218239425381	1	3	3	5	5	4	5	5	7	6	7	7	8	8	9	7	8	7	8	7	10	9	9	8	11	10	11	12	12	12	14	11	13	13	12	14	13	14	16	15	16	16	15	15	16	13	13	15	17	17	17	16	16	18	18	17	18	19	18	19	20	18	18	20	18	20	22	24	24	24	23	26	0	1	1	2	3	1	3	3	4	1	6	10	7	10	17	6	6	10	11	7	15	12	18	11	20	22	17	20	13	21	26	24	25	15	0	46	32	32	47	32	0	30	36	30	38	30	17	26	32	38	41	46	30	39	43	34	40	49	42	34	53	52	47	45	42	63	55	58	0	71	65	69	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	2	2	1	1	1	2	2	2	1	3	1	1	1	1	2	3	2	2	1	2	2	1	2	2	2	2	1	2	2	1	3	2	1	1	2	2	1	1	2	2
48000	-414.223470445990813	-421.078958396950213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524401436884754	0	2	4	4	4	4	6	6	6	6	7	7	9	8	8	8	8	7	8	8	10	10	10	10	10	11	10	12	12	11	13	12	12	13	10	13	14	14	14	16	16	14	16	14	15	14	16	16	16	16	17	16	15	18	18	17	19	18	17	18	20	19	17	19	18	20	21	25	25	24	23	26	0	1	1	2	1	1	3	1	4	5	8	8	20	18	18	8	10	5	11	7	15	8	16	19	18	8	20	7	20	11	22	19	20	15	0	30	32	24	17	24	0	23	42	30	38	30	39	22	45	34	41	21	46	39	43	44	40	32	32	46	53	53	39	45	44	63	62	57	0	71	65	69	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	2	2	1	2	2	2	2	3	2	2	1	1	1	3	2	3	1	2	1	1	1	2	1	3	1	2	1	2	1	2	2	1	2	4	3	3	2	2	2	2	2	1	2	4	1	1	2	1
