step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
60500	-307.960317205050217	-305.883339516297042	-2.076977688753173	0.000151858879430	0.000019384466476	0.127647896180864	0.699812117211657	3	2	1	6	7	4	6	6	6	6	5	6	7	9	8	7	7	7	8	7	8	8	7	8	8	8	8	9	10	8	9	7	9	10	10	10	9	11	10	11	11	11	10	11	12	12	12	12	13	14	12	14	13	14	14	13	15	15	2	3	0	6	8	2	3	2	6	11	3	0	8	8	17	4	9	11	12	12	6	17	8	8	16	16	20	11	18	10	11	9	21	31	28	37	18	11	9	15	43	34	28	37	36	21	41	42	31	51	44	41	21	43	56	45	41	55	1	1	1	2	1	1	2	3	2	1	4	1	1	3	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	1	1	2	3	3	1	1	1	1	2	1	4	1	1	2	1	1	3	3	2	1	1	2	1
61000	-284.873448340180857	-282.800649515658222	-2.072798824522609	0.000119478468608	0.000015317984988	0.128207075016070	0.659076958384463	3	2	1	6	7	4	5	4	6	6	5	6	7	8	8	7	7	7	9	7	8	8	7	7	8	8	8	9	10	7	9	8	9	10	11	10	10	9	10	11	11	11	8	11	12	11	12	12	13	12	13	13	13	14	14	14	15	15	2	3	0	6	8	2	8	3	6	6	8	0	7	24	9	9	9	11	27	12	30	9	11	8	16	16	20	18	18	10	21	16	26	26	28	18	43	18	31	17	18	34	18	38	38	39	18	40	42	44	44	38	46	47	41	47	50	56	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	2	1	1	2	2	1	4	1	2	1	2	2	1	2	1	1	3	1
61500	-280.049091379751417	-278.587649138237907	-1.461442241513525	0.000071092892650	0.000023121606522	0.325230914931702	0.582981864458186	3	2	1	4	7	5	5	6	5	5	6	6	7	9	6	7	6	7	8	7	8	7	7	8	7	8	8	9	10	9	9	9	9	10	10	9	10	11	10	9	11	11	11	11	12	11	11	12	13	14	13	14	13	14	14	14	15	15	2	3	0	2	8	4	3	7	4	4	7	0	11	24	9	9	9	7	12	12	6	17	7	7	9	25	20	18	18	6	21	16	25	26	18	18	36	36	31	25	35	25	37	28	35	30	18	42	42	38	44	45	46	43	35	45	47	45	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	1	1	2	3	3	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	2	2	1	2	3	2	2	2	2	2	2	1	2
62000	-308.867074264937230	-307.267041336644695	-1.600032928292538	0.000096824512684	0.000023238673319	0.240008161928075	0.492128700588452	3	2	1	5	6	4	5	4	5	6	6	6	7	8	8	7	6	7	9	7	8	8	7	8	7	8	8	8	10	9	9	9	9	10	11	10	10	10	10	11	10	10	11	11	12	12	10	10	13	14	12	14	13	14	14	14	14	15	2	3	0	6	3	2	3	3	6	6	8	0	3	13	16	10	9	7	12	12	6	17	8	8	10	16	20	18	28	10	5	21	26	25	28	5	18	18	21	39	18	26	29	47	35	30	18	22	42	44	44	45	46	43	45	45	36	41	1	1	1	1	4	2	2	2	1	2	2	1	3	1	1	1	1	2	1	1	4	2	2	4	1	1	1	1	2	2	3	1	1	3	3	3	2	3	2	1	2	2	1	1	1	1	3	1	3	2	1	1	1	2	2	2	2	2
62500	-273.489700870087802	-271.909187272979921	-1.580513597107864	0.000099221964431	0.000024687661823	0.248812467729028	0.698242793706427	3	2	1	6	7	5	5	6	6	6	6	5	7	9	7	7	6	7	9	6	7	8	8	8	8	8	8	9	10	8	9	9	9	10	11	10	10	11	10	10	9	11	11	11	12	11	12	12	13	14	13	14	13	12	14	14	14	15	2	3	0	6	7	2	3	7	6	2	7	0	11	5	17	9	6	7	12	12	4	17	13	8	16	16	12	18	18	4	30	22	26	26	28	18	18	28	10	21	18	34	37	41	36	39	38	42	42	47	29	45	46	37	45	45	36	45	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	3	2	2	2	1	1	1	2	2	2	1	1	3	2	2	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2
63000	-271.631337526383732	-270.017382563309923	-1.613954963073819	0.000096505738251	0.000022594705421	0.234128102949989	0.639426252098411	3	2	1	6	4	5	6	6	6	6	5	5	7	9	7	7	7	7	9	6	8	8	8	8	8	8	8	9	10	9	9	9	9	10	11	10	9	11	10	11	11	11	11	11	12	11	10	12	12	14	13	14	13	14	14	14	14	13	2	3	0	6	3	2	5	5	6	6	5	0	11	8	6	9	9	7	12	12	6	9	8	5	16	15	20	18	18	21	21	15	22	26	29	28	18	18	31	21	47	34	29	28	35	39	18	42	42	44	44	45	46	29	45	45	51	45	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	4	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	3	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	1	1
63500	-289.993469136408862	-288.363095329910379	-1.630373806498481	0.000085037429050	0.000019352328064	0.227574237365054	0.721234169677099	3	2	1	4	5	5	6	5	6	6	6	6	7	9	8	6	7	7	9	7	6	8	6	8	8	8	8	9	10	9	9	9	9	10	11	9	8	11	10	10	10	10	11	11	11	10	12	12	11	14	13	14	11	14	14	14	15	14	2	3	0	1	3	4	8	3	4	4	8	0	7	8	9	6	9	8	12	12	6	17	8	8	16	16	20	18	18	21	10	25	26	16	29	18	18	37	31	31	37	26	36	29	41	31	45	26	42	44	44	45	46	43	29	47	55	45	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	2	1	1	1	1	3	2	2	1	1	2	2	2	1	1	3	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2
64000	-285.120264599543475	-283.503331629241643	-1.616932970301813	0.000122795763449	0.000028600354180	0.232909942303787	0.586157250209137	3	2	0	5	6	4	6	3	6	6	4	6	7	9	8	7	7	7	9	7	6	7	8	8	8	8	8	9	9	7	8	8	9	10	11	10	10	10	10	9	11	11	11	11	12	12	12	11	12	13	12	14	13	12	14	12	15	14	2	3	0	6	11	1	11	2	4	6	8	0	11	5	17	9	9	7	12	12	6	4	5	8	16	16	20	18	18	21	10	16	26	26	29	28	29	29	30	21	38	26	37	29	35	40	36	34	34	44	44	56	40	28	56	41	41	45	1	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	1	4	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	3	1	2	1	2	1	2	2	1	1	2	1	2	2	2	2	1	1	2
64500	-300.178473070696270	-298.420789765016309	-1.757683305679988	0.000127290807045	0.000023815807622	0.187097624526494	0.681643314850072	3	2	1	6	7	4	4	5	6	5	5	6	7	8	8	7	7	7	9	7	8	7	8	8	8	8	8	8	10	9	8	9	9	10	9	10	8	11	10	11	11	11	11	11	12	12	12	12	13	14	12	14	13	12	14	14	15	15	2	3	0	10	7	2	3	7	10	2	7	0	7	5	9	9	9	7	12	12	6	9	7	11	16	16	20	18	18	2	10	16	26	26	28	18	18	29	15	30	18	26	35	18	43	30	41	42	42	41	44	45	46	41	45	45	52	45	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	4	2	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1
65000	-279.281107291039064	-277.748717000409897	-1.532390290629179	0.000115426835472	0.000031624594537	0.273979568163289	0.714063163018983	3	2	1	6	4	5	6	6	6	3	5	6	6	6	8	7	7	7	9	7	6	8	8	8	8	8	8	9	9	9	9	9	9	10	10	10	10	8	10	11	11	11	11	11	12	12	12	11	12	13	13	14	12	14	14	14	15	15	2	3	0	10	3	10	11	5	6	2	5	0	11	5	9	9	9	8	20	12	6	17	14	14	16	4	20	18	18	6	4	16	26	32	29	38	18	18	4	21	38	33	37	29	41	39	28	34	42	47	44	47	30	47	45	45	47	45	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	2	3	3	1	1	1	1	2	2	1	2	2	3	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	1	2
65500	-307.897753868366806	-306.352956619524321	-1.544797248842507	0.000116010752073	0.000030968393418	0.266944165649545	0.584976331929686	3	2	1	5	6	4	6	5	6	6	6	5	7	9	8	7	7	7	9	6	8	8	8	7	8	8	8	8	10	9	9	9	9	9	11	9	9	11	10	9	11	11	11	11	12	12	10	12	13	14	13	14	13	13	14	14	15	14	2	3	0	2	8	2	8	3	4	6	8	0	11	5	9	9	9	8	12	12	6	6	11	5	16	16	20	18	18	6	9	16	26	26	28	28	18	18	21	21	18	32	29	47	35	30	18	34	30	44	44	45	40	41	45	45	41	45	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	1	3	2	1	1	1	1	2	1	3	4	3	2	1	1	3	1	2	2	1	1	4	2	1	1	1	3	2	3	1	2	1	2	2	2	2	2	3	2
66000	-289.525212510731535	-287.722588554672143	-1.802623956059403	0.000099837303520	0.000017567536915	0.175961652566539	0.660728628928981	3	2	1	6	7	5	6	6	6	6	5	6	6	9	8	6	7	7	9	7	7	8	8	8	8	8	8	9	8	9	8	9	9	10	11	9	10	10	10	11	9	11	11	11	12	12	12	12	13	14	12	12	11	14	14	14	15	14	2	3	0	6	11	1	11	11	6	11	3	0	11	5	9	6	9	11	12	12	4	17	11	8	16	16	20	18	11	21	6	25	26	16	41	29	41	29	31	30	18	34	37	29	41	39	29	42	42	51	44	35	39	43	52	35	29	41	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	3	2	2	4	1	2	2	1	1	1	3	2	1	5	5
66500	-289.038456314804364	-287.240693484895189	-1.797762829909190	0.000103174982844	0.000018272906105	0.177105976677493	0.695815979468177	3	2	1	6	6	5	6	3	6	3	4	5	5	9	7	7	7	7	7	7	6	8	8	7	8	8	6	9	10	8	9	8	9	10	11	9	10	11	8	11	11	11	11	11	12	12	10	11	13	13	13	14	13	13	12	14	15	14	2	3	0	10	11	10	11	3	6	2	8	0	11	24	4	4	6	7	12	27	6	9	5	8	16	16	12	18	18	21	39	16	32	26	47	18	28	47	21	6	47	25	37	29	47	31	18	34	42	44	44	45	46	47	29	45	41	55	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	4	1	2	1	1	2	2	2	1	2	2	1	2	1	3	2	1	4	2
67000	-286.374290815495044	-284.722385883457036	-1.651904932038028	0.000115558618078	0.000025369483308	0.219537787228781	0.688774751726917	3	2	1	6	4	5	6	5	6	6	6	4	7	8	8	7	7	7	9	7	8	8	8	5	8	8	5	9	9	9	9	9	9	10	11	10	10	11	10	10	9	9	11	11	12	12	12	11	12	13	13	14	13	14	13	11	15	13	2	3	0	6	3	2	8	3	6	6	3	0	5	5	9	9	9	8	27	27	4	9	8	5	16	16	12	18	13	10	21	16	26	33	41	28	41	36	31	21	18	26	37	41	56	39	41	42	42	29	47	56	46	37	56	29	52	45	1	1	1	1	2	2	1	3	1	1	3	1	2	3	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	3	1	3	1	4	2	1	1	1
67500	-295.287398420010675	-293.661558916024717	-1.625839503985951	0.000100949748648	0.000023152352136	0.229345317315004	0.603549315766191	3	2	1	6	4	5	5	5	6	4	6	5	7	8	8	7	7	7	8	6	8	8	8	8	8	8	8	9	8	9	9	9	9	10	11	10	9	10	10	11	10	11	11	11	12	12	12	12	12	14	13	14	13	14	12	14	15	15	2	3	0	10	3	10	5	3	6	2	7	0	7	8	9	9	9	8	12	12	4	9	8	5	16	16	20	18	18	22	21	22	26	26	28	29	29	29	31	31	18	26	37	36	36	40	29	42	32	44	38	41	40	47	29	45	52	45	1	1	1	2	3	1	1	3	1	2	1	1	1	2	2	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	3	1	2	3	2	4	2	2	4	2	1	2
68000	-252.587242566465818	-250.837408816309363	-1.749833750156446	0.000109606858199	0.000020735427967	0.189180023109755	0.767018061039171	3	2	1	6	7	5	6	4	6	6	6	6	5	7	7	7	7	7	9	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	9	8	11	11	11	11	12	12	12	12	14	13	14	13	14	14	13	13	15	2	3	0	6	7	8	8	3	6	6	13	0	8	8	9	9	9	7	12	12	6	6	5	14	16	16	20	18	41	6	21	16	26	33	28	29	29	29	31	6	18	34	37	18	28	30	38	42	42	51	44	56	46	38	45	35	47	56	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	3	2	1	2
68500	-280.482929969487259	-278.557240399023499	-1.925689570463786	0.000089737334339	0.000013541868578	0.150905625599148	0.784550289615639	3	2	1	6	6	5	6	4	6	6	5	5	7	6	8	7	7	7	7	7	7	8	8	7	8	8	8	9	10	9	9	9	9	10	11	10	10	11	10	8	11	11	11	11	12	11	9	12	13	14	13	14	12	14	14	13	15	15	2	3	0	6	8	2	11	3	6	6	8	0	7	8	17	9	9	8	12	12	6	17	8	14	16	16	20	18	28	21	21	25	26	26	47	18	47	29	21	21	29	17	37	47	18	31	18	42	42	44	36	56	46	44	45	45	41	52	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	2	1	2	3	1	1	1	2	2	1	2	1
69000	-301.855519559809181	-300.250117415915724	-1.605402143893452	0.000070298234597	0.000016710124184	0.237703326124326	0.633632946408324	3	2	1	6	4	5	5	5	3	6	6	6	6	9	5	7	7	7	9	7	7	8	8	8	8	8	8	9	9	9	8	8	9	10	10	9	9	11	9	10	11	10	11	11	12	12	11	11	12	14	13	14	12	14	12	11	15	15	2	3	0	6	3	9	3	3	2	2	3	0	7	24	9	15	15	8	27	12	10	17	11	8	16	16	20	18	18	21	21	16	16	26	28	18	18	18	31	4	29	25	37	29	56	39	29	42	42	51	38	55	31	37	38	28	54	56	1	1	1	1	2	1	1	4	1	3	4	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	3	2	1	2	2	1	2	2	1	2	1	2	1	3	4	1	2	1	3
69500	-270.981747433793373	-269.214135697083066	-1.767611736710283	0.000105276309380	0.000019426136117	0.184525238692956	0.661339198841110	3	2	1	6	7	5	6	6	6	6	5	6	7	9	8	7	7	6	9	7	8	8	8	7	8	8	8	9	10	7	9	9	8	8	11	10	8	11	10	11	8	11	11	11	12	12	12	12	13	14	12	14	13	14	14	13	14	15	2	3	0	6	8	2	11	11	6	6	3	0	7	5	16	6	9	11	12	12	4	17	24	3	16	16	20	18	41	6	21	25	16	16	28	18	18	29	31	31	18	16	37	18	35	31	38	42	42	35	38	56	46	38	45	45	41	45	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	3	2	3	1	2	1	1	2	2	1	1	1	2	2	1	3	3
70000	-301.801074804959171	-300.364263038005561	-1.436811766953596	0.000085178271087	0.000029813812596	0.350016644096843	0.611281221240385	3	2	1	6	6	5	4	6	6	3	5	6	7	9	8	6	7	7	8	7	7	8	8	8	8	8	8	9	9	7	8	9	8	10	11	10	10	11	10	10	9	10	11	11	12	9	9	12	13	14	13	14	13	14	14	14	15	14	2	3	0	10	11	10	3	7	10	2	7	0	11	24	16	10	9	7	12	12	6	9	13	8	16	16	20	18	18	6	30	16	16	25	47	29	29	29	31	21	18	25	37	18	44	21	18	42	34	29	44	45	46	43	45	45	35	45	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	1	2	2	3	2	2	2	3	3	2	2	2	2
70500	-289.074021506412180	-287.574303797327218	-1.499717709084941	0.000096228366563	0.000028372605402	0.294846586462901	0.667454657618118	3	2	1	6	4	5	6	3	6	5	4	6	6	8	8	7	7	7	9	7	8	8	8	7	8	8	8	9	9	7	9	9	8	9	11	10	9	11	10	11	8	10	11	11	12	12	12	12	13	13	13	13	13	13	13	14	15	15	2	3	0	6	8	2	11	3	6	2	8	0	11	5	9	9	9	11	12	12	30	17	11	5	16	16	20	18	41	10	21	25	16	26	28	28	41	28	31	10	18	34	37	18	28	39	28	40	48	38	47	47	39	44	45	55	47	45	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	3	1	1	2	3	2	1	1	1	1	2	1	1	3	2	1	1	2	2
71000	-269.028732827982992	-267.436031840695023	-1.592700987287959	0.000089588597556	0.000021791050105	0.243234638108399	0.698683490536626	3	2	1	6	4	5	6	6	6	6	5	6	7	8	8	7	7	6	9	7	8	8	8	7	8	8	8	9	10	8	9	9	9	9	11	10	10	11	10	9	10	11	11	11	12	12	10	12	13	14	12	14	13	13	14	12	15	14	2	3	0	6	3	5	5	5	6	6	5	0	11	24	9	9	9	5	12	12	10	17	8	11	16	16	20	18	18	4	30	16	26	26	28	28	28	41	4	30	18	34	37	47	35	39	18	42	42	44	44	56	46	37	45	29	55	45	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	4	2	1	2	1	1	2	1	1	1	3	1	2	1	1	1	1	2	2	1	2	2	1	2	1	3	2	2	1	2
71500	-333.040381836072470	-331.229005422552461	-1.811376413520026	0.000117149053745	0.000020376371411	0.173935433192677	0.516044944071827	3	2	0	6	4	4	6	3	6	5	6	5	7	8	8	6	7	7	9	6	7	7	8	8	8	8	8	9	10	8	9	8	9	7	11	10	10	11	10	10	10	10	11	11	12	12	12	12	12	14	13	14	12	14	14	14	15	15	2	3	0	1	8	8	5	3	10	6	8	0	7	11	9	10	9	11	12	12	6	9	7	11	22	16	12	18	18	9	10	16	16	16	29	18	18	36	30	10	18	26	18	29	36	40	18	42	25	44	36	41	4	35	45	45	47	45	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	1	4	2	1	1	1	3	2	1	1	5	2	2	2	1	2	2	2	1	1	2	1	3	2	3	2	2	2	3
72000	-254.802994306901951	-253.185841808135052	-1.617152498766899	0.000086624216128	0.000020167908476	0.232820675072375	0.755116589598963	3	2	1	6	4	5	6	6	6	6	5	6	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	10	9	9	9	9	10	10	9	10	11	10	11	9	11	11	11	12	11	12	12	13	13	12	14	10	14	14	12	15	15	2	3	0	6	3	5	11	5	6	6	5	0	11	24	9	9	9	7	12	12	4	6	5	5	16	16	20	18	41	21	21	15	26	15	28	18	18	29	31	30	18	34	37	29	35	53	29	42	48	44	44	45	31	37	56	41	47	55	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1
72500	-268.425488032060230	-266.702588185022137	-1.722899847038099	0.000101298598039	0.000019922916645	0.196675146844527	0.673659342889742	3	2	1	6	4	5	6	5	6	6	6	6	7	6	8	7	7	7	8	7	7	7	8	7	8	8	8	9	10	9	9	8	9	10	11	10	9	10	8	11	11	11	11	11	12	11	12	12	13	14	13	14	13	12	11	14	15	15	2	3	0	6	3	1	8	5	6	6	5	0	7	8	9	9	9	11	12	12	6	9	5	14	16	16	20	18	18	21	39	9	32	21	38	28	18	18	21	31	18	34	37	28	55	30	38	42	48	41	44	45	46	18	38	45	29	45	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	2	2	2	2	3	1	2	2	2
73000	-286.148737574703546	-284.520972145337396	-1.627765429366163	0.000114888670326	0.000026262348699	0.228589543466076	0.678430916175024	3	1	0	6	7	5	6	5	6	4	6	5	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	9	8	9	9	9	10	11	10	10	11	10	8	11	11	11	11	12	11	12	12	12	14	13	12	13	13	14	14	15	15	2	3	0	6	8	10	8	3	10	1	8	0	7	24	9	9	4	8	12	12	4	17	8	5	16	9	12	18	18	21	40	16	26	26	28	28	28	18	31	21	28	26	37	29	35	39	35	42	34	44	41	35	46	43	7	18	56	45	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	3	1	1	2	1	2	4	1	2
73500	-281.342349362990660	-279.476279480410653	-1.866069882580032	0.000118120143543	0.000019157074670	0.162182961311070	0.643013512694875	3	2	1	5	7	4	5	4	6	6	6	6	7	9	8	7	7	7	9	7	7	7	8	8	8	8	8	9	9	8	9	9	9	10	11	9	8	11	10	11	11	11	11	10	12	12	9	12	11	14	13	12	13	13	14	13	14	15	2	3	0	6	7	2	8	3	4	6	8	0	7	5	17	9	9	11	12	12	4	9	8	8	16	22	20	18	18	10	30	16	21	26	29	18	18	29	31	10	47	32	37	29	28	31	18	34	34	51	44	35	46	37	52	52	41	56	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	3	2	1	1	1	2	2	2	1	2	1	2	2	2	1	2	1	3	1	1	2	1	2	2	1	1	1	1	2	1	1	3	2	1	2	2
74000	-263.381657641846289	-261.918628019130267	-1.463029622716028	0.000098857135700	0.000032010046700	0.323801073881529	0.689692426191669	3	2	1	6	5	5	6	3	6	3	6	6	7	9	8	7	6	7	9	7	8	8	8	7	8	8	8	9	10	9	9	9	9	10	10	10	10	11	10	10	9	11	11	11	11	11	12	12	12	14	12	13	13	11	14	14	15	14	2	3	0	10	8	10	5	3	6	2	5	0	11	7	17	4	6	7	12	12	6	9	7	5	16	16	20	18	18	25	21	25	26	22	28	41	41	29	31	21	18	34	37	29	35	31	54	42	42	44	44	45	46	29	45	52	47	45	1	1	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	3
74500	-280.572466703873999	-279.033090164374698	-1.539376539499324	0.000106034185035	0.000028625561662	0.269965404576910	0.717253027312149	3	2	1	6	4	5	6	5	6	4	6	5	7	6	8	7	7	7	7	7	7	8	8	8	8	8	8	7	9	9	7	9	9	10	11	10	10	10	9	10	10	11	11	11	12	12	12	12	13	14	13	14	13	14	14	14	13	14	2	3	0	6	3	10	8	3	6	2	5	0	7	5	16	9	9	5	12	12	6	8	8	14	16	17	19	8	18	21	4	22	26	25	36	18	29	29	31	30	29	34	37	41	35	39	41	42	42	44	44	45	40	37	45	45	47	45	1	1	1	1	3	1	1	3	1	1	2	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	2	3	2	2	1	2
75000	-279.561263699461847	-277.886427143941205	-1.674836555520627	0.000090511403262	0.000019151636244	0.211593628575761	0.723799291038316	3	2	1	6	4	5	6	5	5	4	6	6	7	8	7	7	6	7	8	7	7	8	8	8	8	8	8	6	9	8	9	9	9	9	11	10	10	10	10	9	10	11	11	11	12	12	12	12	13	13	12	14	13	12	14	14	14	15	2	3	0	10	3	10	8	2	10	2	8	0	11	5	9	17	9	28	12	12	4	17	13	8	16	16	20	8	18	21	30	25	26	22	41	18	29	18	31	10	28	25	18	41	43	39	43	42	42	44	44	45	46	41	45	45	41	45	1	1	1	1	3	1	1	3	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	3	2	3	3	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2
75500	-296.085099521864777	-294.609275906584514	-1.475823615280262	0.000100330432565	0.000031390716578	0.312873330410109	0.744778268382575	3	2	-1	5	6	4	6	5	6	6	6	6	7	9	8	7	7	7	9	7	7	7	7	8	8	8	8	9	9	9	9	9	9	10	11	8	10	9	10	11	11	11	11	11	10	11	12	12	13	14	13	14	13	11	12	14	15	15	2	3	0	6	8	2	8	3	6	6	8	0	11	24	9	9	4	8	12	12	10	9	8	8	16	16	20	18	18	21	4	16	17	16	29	18	38	18	31	26	36	26	37	38	18	31	38	42	48	44	41	55	46	18	35	55	41	55	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1	3	1	3	1	1	1	1	3	1	1	2	2	2	2	1	1	2	2	2
