step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
49000	-333.357671471443837	-340.213159422403237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804824151558818	-1	1	3	1	2	5	3	8	7	7	9	9	12	9	12	11	11	11	9	14	13	13	14	15	14	15	18	19	21	20	23	22	22	23	23	24	23	22	24	25	25	26	23	24	26	27	26	26	26	28	29	30	29	30	29	30	31	31	32	31	32	33	34	34	34	35	36	35	37	0	1	2	1	4	3	0	6	6	6	9	8	16	10	19	11	11	11	9	15	14	13	21	21	21	22	24	27	27	28	28	24	27	30	33	30	30	0	43	31	31	37	32	0	40	40	41	44	44	45	40	47	49	48	50	47	47	52	54	0	54	57	56	59	54	61	63	61	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1
49500	-374.072857051031519	-380.928345001990920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691284687780083	0	1	2	1	2	5	4	8	9	9	9	8	12	10	11	12	11	11	10	13	13	13	14	15	15	15	17	17	21	20	22	20	22	21	23	23	23	22	25	23	24	25	24	25	25	27	27	26	27	27	28	30	30	29	29	31	30	32	32	32	32	35	33	34	35	34	35	35	36	0	1	1	1	4	3	0	6	6	6	6	6	8	10	10	8	11	11	8	16	14	16	16	21	21	19	14	24	24	21	30	25	28	32	28	32	34	0	43	31	31	37	32	0	40	33	41	44	44	45	31	47	49	48	50	57	47	52	54	0	54	63	56	59	59	54	63	61	0	1	1	1	1	1	2	1	2	3	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	4	1	2	4	2	2	3	1	4	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1
50000	-370.663182043910524	-377.518669994869924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631831226825803	-1	2	2	1	2	5	4	8	9	10	9	8	10	10	9	11	11	12	10	13	12	13	14	15	15	16	17	19	21	20	23	21	23	23	24	25	24	24	24	25	25	25	24	24	26	26	26	26	25	29	29	30	29	30	31	30	31	31	32	32	33	34	33	35	34	34	35	36	36	0	1	1	1	4	3	0	6	2	6	6	3	15	6	6	9	8	13	6	14	9	16	21	21	21	17	24	24	27	27	29	24	29	30	34	30	30	0	32	31	31	33	32	0	31	31	41	44	44	45	46	47	49	48	50	47	56	52	54	0	54	57	56	61	61	61	63	54	0	1	1	1	1	1	2	1	1	3	2	2	2	1	2	2	1	2	1	2	2	2	1	1	1	1	2	1	2	2	1	1	3	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	1	2	1	2	1	3	1	1	1	1	3	1
50500	-372.510380379955393	-379.365868330914793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648678860962429	-1	0	2	1	3	4	4	7	10	7	9	9	12	9	11	11	10	11	11	13	13	13	15	14	15	15	17	18	21	20	22	21	22	23	21	26	24	22	24	24	25	26	23	24	26	25	26	26	26	28	29	29	30	30	30	31	30	31	30	31	33	34	32	33	32	35	36	35	36	0	1	1	1	4	3	0	6	8	6	10	10	8	10	17	9	11	11	9	15	14	16	21	21	21	22	24	21	28	24	29	27	23	29	28	34	34	0	43	31	32	34	32	0	40	40	31	44	44	45	46	47	49	48	50	57	41	47	48	0	54	63	47	59	54	61	63	61	0	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	3	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	3	2	2	1	2	2	3	2	1	1	2	1	1
51000	-369.810478001574722	-376.665965952534123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650795501076479	-1	1	2	2	3	5	4	8	8	10	10	9	13	9	11	12	11	10	9	13	13	12	15	14	15	12	17	18	21	20	23	20	23	21	23	25	24	23	25	24	24	25	23	23	25	28	26	26	27	27	29	28	28	30	30	28	31	32	32	31	33	34	33	34	35	35	36	35	36	0	1	1	1	4	3	0	6	6	9	6	8	19	8	19	9	18	9	6	16	14	19	21	21	21	10	24	21	27	27	28	28	34	30	28	34	34	0	43	31	31	37	32	0	31	31	41	44	44	45	46	47	49	48	50	47	56	41	48	0	54	57	56	61	61	61	63	61	0	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	3	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	1	1	2	2	1	2	3	3	1	2	1	2	1	1	1	1	2	1
51500	-353.633559329684033	-360.489047280643433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681959500197229	-1	1	3	2	3	5	5	8	7	9	9	9	11	8	11	11	11	11	11	12	13	13	12	15	14	15	17	19	21	20	23	19	22	23	24	24	25	24	22	24	24	25	23	25	25	28	26	26	26	28	29	29	29	30	30	30	29	32	32	30	33	33	32	34	34	35	35	35	36	0	1	2	1	4	3	0	6	3	9	9	14	8	9	8	10	11	11	8	8	16	16	14	21	23	16	24	27	24	28	28	24	24	30	33	30	30	0	32	31	31	34	33	0	31	45	41	44	44	45	46	47	49	44	50	52	41	52	54	0	48	57	56	59	61	54	62	54	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	2	2	3	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1	2	1	2	1	1	3	1	2	1
52000	-385.696719472286929	-392.552207423246330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555784711200196	0	1	3	2	3	4	4	7	7	9	9	9	13	9	11	12	11	11	10	13	14	13	13	16	16	16	17	19	22	21	22	22	21	23	23	25	23	22	24	23	24	26	25	24	25	27	26	26	26	29	29	29	28	30	30	30	31	32	31	31	33	34	32	33	34	34	35	34	36	0	1	2	2	4	3	0	1	6	8	9	9	15	8	19	10	11	14	11	16	16	14	14	21	21	13	23	24	14	28	27	33	25	33	28	29	30	0	32	16	31	36	39	0	29	45	41	44	44	45	40	47	49	48	50	52	56	52	44	0	54	56	56	59	54	54	63	54	0	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	2	2	6	2	2	1	3	1	2	2	1	1	1	6	1	1	1	1	2	1	1	1	2	2	3	2	1	2	1	1	1	2	4	1	1	2	2	1	2	2	1	1	1
52500	-354.477397232897601	-361.332885183857002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755646629300476	0	1	2	2	3	4	4	7	9	8	10	8	12	8	11	11	11	11	12	13	13	13	14	15	16	15	17	18	20	21	22	22	21	22	23	25	25	23	23	24	24	25	24	25	25	28	27	27	27	28	30	28	29	30	31	29	30	32	32	32	34	33	31	34	35	35	35	36	36	0	1	1	1	4	3	0	3	6	6	9	8	18	6	9	9	11	11	15	19	14	16	21	23	24	11	24	27	23	29	27	29	27	30	29	34	34	0	28	29	31	34	39	0	40	40	41	44	44	40	46	41	49	48	50	52	56	52	48	0	54	56	56	59	61	61	63	61	0	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	3	1	3	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1
53000	-348.538334045715430	-355.393821996674831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629734911432784	0	1	3	1	2	5	5	7	10	8	9	9	13	9	11	11	11	10	11	12	12	13	14	15	14	15	17	19	21	21	22	22	20	23	23	26	25	23	25	24	24	24	25	24	25	27	26	26	26	29	29	29	29	30	31	30	31	32	32	31	33	34	32	35	34	35	35	35	36	0	1	2	1	4	3	0	6	6	8	8	8	15	10	6	10	8	11	10	9	14	19	21	21	21	13	24	24	27	28	33	33	23	30	33	34	42	0	29	31	31	29	33	0	33	40	41	44	44	45	46	47	49	48	50	47	52	52	48	0	48	57	47	61	61	61	57	61	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	2	2	1	1	2	2	1	1	2	1	3	1	2	1	1	2	1	2	2	2	1	2	1	2	4	1	3	1	3	1	1	1	2	1	1
53500	-384.506090537793000	-391.361578488752400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721386815032563	0	1	2	1	2	5	4	8	9	8	9	9	11	10	10	11	12	10	12	13	13	12	14	15	13	15	17	17	20	19	24	22	23	23	24	24	24	23	24	23	24	26	25	24	25	26	26	27	26	26	30	27	29	30	28	30	29	33	33	30	33	34	33	34	35	36	33	35	37	0	1	1	1	4	3	0	6	6	6	6	8	15	8	6	9	8	8	13	13	14	15	21	21	9	22	24	24	27	28	40	29	27	30	29	30	29	0	32	29	40	36	39	0	40	31	31	44	44	45	46	41	49	48	40	57	47	52	54	0	54	56	56	59	59	61	56	48	0	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	3	2	2	3	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	2	2	1	1	1	2	1	1	2	2	2	1	1	2	1	3	1
54000	-388.014199014453595	-394.869686965412996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496635416297950	0	2	1	2	3	4	4	7	10	9	9	9	13	9	11	11	9	11	10	13	14	13	15	15	16	16	17	18	21	20	22	21	21	23	24	24	24	23	23	24	25	25	25	25	26	27	26	27	27	29	30	29	30	30	28	31	31	33	33	30	33	35	33	34	32	35	35	35	37	0	3	1	3	4	2	0	6	6	6	6	8	15	6	14	17	6	10	6	14	10	9	14	21	14	9	24	27	27	28	33	24	26	30	29	30	30	0	32	31	40	29	39	0	40	31	41	44	44	46	45	47	49	48	40	47	47	47	65	0	48	63	57	48	48	61	56	65	0	1	1	1	1	1	1	1	2	2	2	3	1	1	4	1	1	3	1	3	2	2	1	2	1	3	2	1	1	2	1	1	3	3	2	1	2	2	1	1	2	1	2	1	1	1	3	1	1	1	1	2	2	2	2	2	3	2	4	1	1	3	1	1	3	2	1	3	2	1
54500	-374.814039429033926	-381.669527379993326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707177751143754	0	2	2	1	2	4	3	9	7	10	10	9	12	9	9	11	11	9	11	13	13	12	14	16	15	16	17	18	20	21	23	20	21	22	23	25	24	22	23	24	25	25	22	24	26	26	26	27	25	28	30	29	28	30	30	31	30	31	31	29	32	34	34	33	34	34	36	35	37	0	1	1	1	4	2	0	2	6	15	9	9	15	9	9	10	11	6	15	19	14	10	21	23	21	17	23	24	28	24	30	27	27	32	30	34	34	0	32	31	31	37	24	0	28	31	41	44	44	45	40	47	49	48	50	52	52	47	48	0	54	57	56	54	59	54	63	61	0	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	3	1	3	2	1	1	1	1	3	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1
55000	-384.574042836384365	-391.429530787343765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705610239404000	0	1	2	1	3	5	4	7	9	9	9	8	10	10	11	11	11	11	8	12	13	13	14	16	15	14	17	18	20	19	21	20	23	21	22	24	24	23	23	23	24	25	25	24	25	28	26	26	26	27	29	28	29	30	30	31	30	29	32	31	32	35	33	34	35	35	35	35	37	0	1	1	1	4	2	0	1	19	8	6	6	19	6	13	6	19	11	6	19	16	10	8	21	21	19	22	24	24	27	27	27	29	24	29	30	34	0	32	31	31	36	39	0	40	45	41	44	44	40	50	47	49	48	50	57	52	47	54	0	54	56	56	59	54	61	63	61	0	1	1	1	1	1	2	1	3	1	1	3	2	1	3	1	4	2	1	1	2	1	2	3	2	1	4	2	1	2	2	2	2	1	3	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	2	1	1	3	1	1	2	2	1	2	1
55500	-383.573069842823259	-390.428557793782659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543075557034315	-1	0	2	1	3	4	4	8	6	10	10	8	11	9	10	12	12	11	12	12	13	13	15	14	15	14	17	18	20	19	22	22	23	22	24	25	23	23	24	23	24	23	25	25	25	27	26	27	27	28	30	30	30	29	30	27	30	33	32	30	33	34	34	34	34	36	35	35	37	0	1	1	1	4	2	0	9	6	8	8	3	8	9	8	10	9	9	9	9	18	10	21	21	21	16	24	24	21	28	27	29	29	30	34	37	30	0	32	31	31	29	27	0	40	45	41	44	44	45	31	47	49	48	50	47	56	51	54	0	54	57	57	59	48	61	58	65	0	1	1	2	1	1	2	1	1	1	1	1	4	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	5	1	1	1	1	1	1	2	4	2	2	2	1	1	2	2	1	1	2	3	2	1	3	2	1	1	1
56000	-402.667670235839296	-409.523158186798696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521507870024163	0	1	2	2	3	4	5	8	9	8	9	8	11	9	10	12	10	11	11	14	12	14	13	15	14	15	17	17	21	20	22	21	21	23	22	25	24	23	23	25	23	26	25	25	26	28	26	26	26	28	30	29	30	30	30	31	31	32	32	32	32	35	33	34	34	36	36	35	34	0	1	2	1	4	2	0	1	6	6	8	3	14	6	6	9	10	11	6	13	10	16	8	8	14	16	24	24	27	24	29	27	27	33	24	30	34	0	32	31	30	37	39	0	29	31	41	44	44	45	46	47	49	48	50	41	47	45	54	0	54	63	52	59	54	65	63	61	0	1	1	1	1	1	1	1	5	3	4	1	3	1	2	3	1	1	1	3	2	2	1	3	3	2	2	1	1	2	3	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	3	2	1	1	1	1	2	2	1	1	2	3	3	1	1	1	1	2	1	2	1	1	2	1
56500	-352.016246632730088	-358.871734583689488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726801041146859	-1	1	3	1	2	5	4	7	9	10	9	8	12	10	10	11	12	11	12	13	14	12	15	15	13	14	18	19	21	20	23	22	21	23	23	25	25	23	25	24	25	24	24	25	25	27	27	26	27	28	29	28	30	29	30	29	30	31	32	32	33	34	34	33	34	35	32	35	36	0	1	1	1	4	3	0	6	6	8	8	6	15	9	9	9	11	10	15	15	16	16	25	21	10	16	23	24	27	27	33	23	24	30	30	30	34	0	32	31	40	34	33	0	31	31	41	44	44	45	46	47	49	48	50	52	56	47	54	0	54	67	57	59	61	61	57	61	0	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	3	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1
57000	-370.824365668200585	-377.679853619159985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677396315892612	0	1	2	2	3	4	2	8	8	8	9	8	13	10	10	12	10	12	11	14	12	12	14	15	16	15	17	18	19	21	23	21	21	22	22	24	24	23	25	24	25	25	23	24	25	26	27	26	27	28	29	28	29	29	31	30	31	33	32	32	33	34	32	33	34	33	36	35	37	0	1	1	2	4	1	0	2	6	2	6	6	15	8	9	9	11	8	15	16	10	15	21	21	21	13	23	27	28	29	33	27	21	28	27	30	34	0	29	31	31	36	32	0	40	45	41	44	44	33	46	41	49	48	50	52	56	52	54	0	59	63	52	59	61	59	62	61	0	1	1	1	1	1	2	1	3	2	3	2	2	2	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	3	3	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1
57500	-381.135836570902597	-387.991324521861998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595979727351839	0	1	2	2	3	4	5	7	10	9	9	9	10	9	11	12	12	11	11	13	11	12	15	14	15	15	17	18	21	20	23	20	23	23	23	25	23	24	22	25	24	25	25	25	25	27	26	26	27	29	28	28	29	29	30	31	29	32	32	31	33	34	33	34	35	33	36	35	37	0	1	2	1	4	3	0	3	6	8	6	8	6	8	13	10	8	8	10	15	14	10	21	17	21	15	24	24	27	28	29	28	28	30	29	37	30	0	32	31	31	37	39	0	31	36	41	44	44	45	46	41	49	48	45	52	47	57	54	0	48	52	56	59	61	54	63	59	0	1	1	1	1	1	1	1	2	2	1	3	1	2	1	1	2	3	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	3	2	1	2	2	1	1	2	1	2	2	1	1	1	2	1	2	2	1	3	1	2	3	2	2	2	2	1	2	3	1	1	1	2	2	1	1
58000	-369.242931614487588	-376.098419565446989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749327795326764	0	1	3	2	3	4	4	6	8	9	8	8	12	10	10	11	11	10	10	12	14	12	15	15	16	14	18	18	20	20	21	21	22	22	23	25	24	23	23	24	25	24	24	25	25	27	26	26	27	28	29	29	29	29	30	30	29	33	31	31	33	33	33	34	34	35	35	35	36	0	1	2	1	4	1	0	6	6	9	8	6	15	9	8	10	11	11	9	15	14	16	16	21	24	22	24	21	24	24	29	29	24	30	33	30	39	0	28	31	31	34	32	0	30	41	40	44	44	40	46	41	49	48	50	57	41	57	54	0	54	56	56	59	61	61	63	54	0	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	3	1	1	1	2	2	2	2	1	1	3	2	1	2	1	1	4	1	2	1	2	1	2	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1
58500	-346.632932242191089	-353.488420193150489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673988555967162	0	1	2	2	3	4	3	6	8	9	9	9	12	10	11	11	10	11	10	13	13	13	14	15	15	15	17	19	21	21	22	22	21	23	23	24	25	23	23	24	24	25	25	25	25	27	26	26	26	28	29	30	28	30	31	31	29	32	31	31	32	35	32	34	33	36	35	35	36	0	1	1	2	4	3	0	3	6	8	6	9	19	10	9	10	8	10	9	15	14	10	21	21	21	16	24	27	27	28	29	33	27	30	33	30	30	0	32	31	31	36	39	0	31	40	41	44	44	40	46	57	49	48	50	57	47	52	54	0	54	56	47	59	61	65	63	54	0	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	2	2	2	1
59000	-421.696679937513295	-428.552167888472695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473588415496088	-1	2	1	2	3	4	3	7	9	9	10	8	11	10	11	12	12	10	10	13	12	14	14	15	14	14	17	18	20	20	23	22	21	23	23	25	24	23	23	25	25	25	25	24	25	27	27	26	26	28	29	29	28	29	30	31	30	32	31	31	33	34	33	35	34	33	35	35	37	0	3	1	3	4	2	0	2	6	6	6	6	19	8	19	10	15	8	9	15	6	17	21	9	9	6	21	24	27	28	29	33	23	33	28	33	35	0	32	33	31	37	39	0	34	45	31	44	44	45	40	47	49	48	40	52	47	52	54	0	54	63	56	59	54	44	57	61	0	1	1	1	1	1	1	1	2	3	2	3	2	1	1	1	2	1	2	1	1	4	2	2	2	1	6	2	2	1	2	2	1	3	2	3	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	1	3	2	1	1	2	1	2	2	2	3	3	1	1
59500	-388.308166117180292	-395.163654068139692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626318204909895	-1	1	3	2	3	4	4	8	10	8	10	9	12	10	11	10	11	11	12	14	13	13	15	16	15	12	17	19	21	20	23	21	21	21	21	24	25	21	24	25	24	25	22	24	24	27	26	26	26	27	29	30	30	30	30	31	28	32	32	31	34	32	33	35	33	35	35	35	35	0	1	2	2	4	2	0	6	8	6	8	6	15	6	16	10	8	11	8	22	10	16	21	21	21	16	21	14	27	24	28	27	27	30	28	30	34	0	32	31	33	36	33	0	31	40	41	44	44	45	46	47	49	48	50	47	47	52	54	0	65	57	47	61	54	54	62	61	0	1	1	1	1	1	2	1	2	1	2	2	3	1	3	1	1	1	1	2	1	3	2	1	2	1	1	2	4	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	3	1	1	2	1	1	2	3	1	2	3	2	1	1
60000	-389.667308865535517	-396.522796816494917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654084395003724	-1	1	3	2	3	5	5	8	7	9	9	9	13	10	11	11	10	11	11	12	13	13	15	14	15	15	17	19	21	20	23	22	22	22	24	25	25	23	25	25	24	25	22	24	25	26	25	26	26	27	27	29	28	30	29	31	31	33	32	31	34	34	33	34	32	36	35	35	37	0	1	2	2	4	2	0	9	3	8	9	6	8	10	3	10	11	11	9	19	19	18	21	14	21	10	24	27	27	26	30	28	24	27	34	30	34	0	43	31	31	34	26	0	31	31	31	44	44	45	46	47	49	48	50	41	52	56	48	0	54	57	57	54	54	61	56	65	0	1	1	2	1	1	3	1	1	1	1	1	2	2	1	3	2	1	2	2	1	1	1	1	2	1	3	2	1	2	2	1	1	3	3	1	2	2	1	2	2	1	2	3	1	1	2	1	1	1	1	1	2	1	2	1	3	1	1	3	1	2	1	1	2	1	1	2	2	1
60500	-359.560365277729829	-366.415853228689230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777089984861550	0	1	2	2	3	4	5	6	9	8	8	8	10	9	11	10	12	10	11	13	13	12	12	14	15	15	18	17	20	20	23	21	23	23	22	26	25	23	24	24	24	26	24	25	26	27	26	26	27	28	28	29	30	29	30	31	29	33	32	28	33	34	32	34	32	35	34	35	36	0	1	1	1	4	1	0	6	6	8	8	6	8	10	8	10	18	11	18	15	9	16	16	21	21	22	24	24	27	28	32	24	29	30	28	37	30	0	34	31	31	37	32	0	40	40	41	44	44	45	46	47	49	44	50	57	47	52	54	0	65	63	57	59	54	59	63	61	0	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	1	2	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1
61000	-374.064485754507984	-380.919973705467385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634086648828548	0	1	2	1	3	5	3	8	10	9	8	8	12	10	11	12	12	12	11	13	14	14	14	15	15	15	18	18	21	20	23	21	23	23	23	25	24	23	24	24	24	25	22	24	26	27	27	26	26	29	28	29	30	30	31	30	30	32	32	31	33	33	34	33	34	36	34	35	37	0	1	1	1	4	2	0	1	11	3	6	6	15	10	9	10	8	10	6	17	17	16	10	21	21	10	24	21	30	28	29	27	28	30	29	30	30	0	43	31	33	30	32	0	40	31	41	44	44	46	46	47	49	48	50	52	47	41	54	0	54	58	56	54	54	61	62	61	0	1	1	1	1	1	2	1	3	1	3	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1
61500	-353.369561391646016	-360.225049342605416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721068408680531	0	1	2	1	2	3	1	6	10	8	9	8	12	9	10	11	11	12	11	13	13	14	15	15	16	15	17	18	19	20	23	21	22	23	23	26	24	21	25	24	24	25	23	23	25	27	25	26	26	28	30	29	29	28	30	28	31	31	30	32	33	34	33	31	34	35	36	36	37	0	1	2	1	4	2	0	6	8	8	8	8	6	10	10	9	11	17	9	13	14	16	21	21	21	22	24	27	24	28	28	29	27	30	32	34	33	0	43	31	31	37	32	0	31	40	41	44	44	45	50	47	49	48	50	47	52	52	54	0	54	57	57	59	61	61	62	65	0	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1
