step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-635.330591194285262	-642.186079145244662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524802082357895	3	15	16	22	25	28	23	31	36	30	42	35	40	40	47	39	42	54	52	53	60	60	58	60	65	64	58	64	67	65	67	73	69	75	74	72	71	79	70	70	68	86	76	82	73	83	75	80	80	83	84	82	81	81	85	86	91	92	90	91	92	89	96	93	90	96	95	107	102	98	100	104	0	1	1	3	1	7	3	6	5	5	12	8	16	12	14	2	16	15	17	17	20	16	20	18	18	27	20	15	18	26	22	21	23	24	30	33	22	35	13	22	20	44	35	47	0	35	23	31	45	30	54	20	26	32	54	38	28	30	47	50	56	52	53	50	50	33	39	47	58	67	54	66	1	3	2	1	3	1	1	1	2	1	1	1	1	1	1	5	1	1	1	2	1	2	2	1	2	1	1	3	2	1	2	2	2	1	2	1	2	1	5	1	2	2	1	2	1	1	2	1	2	3	1	4	3	2	1	1	5	5	2	2	1	1	2	3	2	4	5	7	2	1	2	3
36500	-570.358538565779099	-577.214026516738500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604857194396225	3	9	15	19	19	27	22	32	35	28	37	35	41	41	49	46	50	49	55	55	60	62	54	54	63	65	66	66	64	61	60	73	66	76	74	65	75	78	73	73	80	88	78	83	75	79	81	78	81	83	83	85	82	86	91	83	89	88	89	93	89	94	99	95	92	92	93	106	99	99	95	103	0	1	2	3	3	4	4	4	3	7	6	4	6	9	13	14	14	16	16	16	19	18	18	14	20	30	21	23	20	20	15	26	31	24	30	31	29	35	29	28	33	44	30	39	0	35	31	28	45	38	46	48	30	38	35	21	28	38	28	54	38	52	50	58	54	52	40	66	53	59	65	62	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	2	1	2	1	1	1	4	2	1	2	1	2	5	2	2	4	3	1	3	2	1	2	2	1	2	1	2	1	3	1	1	1
37000	-580.798166786171919	-587.653654737131319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572629184816004	1	14	10	18	21	25	21	27	33	28	40	32	41	40	46	45	49	52	54	56	55	61	56	60	64	58	64	61	60	62	58	74	65	70	74	71	74	78	74	77	77	90	80	83	73	82	70	80	82	83	79	84	83	85	92	86	89	94	86	90	88	85	98	95	92	91	94	103	101	101	94	103	0	3	1	3	2	4	4	4	5	4	6	8	12	4	13	14	12	16	18	18	14	16	16	20	15	21	21	23	20	26	16	30	23	31	30	25	18	35	23	33	36	39	35	39	0	51	23	47	45	43	35	48	35	38	50	38	40	38	31	38	56	36	58	60	50	62	62	67	65	31	50	57	1	1	2	1	1	2	1	2	3	2	3	1	1	3	1	1	3	1	1	1	3	3	2	1	3	1	1	1	1	1	3	2	2	2	2	1	3	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	4	3	1	3	1	1	2	1	2	1	1	5	2	2
37500	-568.361607460190612	-575.217095411150012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587418468191574	3	15	9	22	19	28	23	33	33	31	36	33	37	41	41	48	48	45	55	56	59	60	59	58	66	64	62	63	61	67	67	62	70	73	74	73	74	77	74	75	78	89	82	82	75	85	77	80	81	85	77	82	86	86	88	83	92	90	84	90	89	82	93	85	88	94	93	102	97	97	98	98	0	3	1	5	3	3	2	4	5	4	4	4	8	13	13	18	13	15	8	18	19	16	14	19	29	21	21	14	16	26	18	21	31	24	30	31	25	30	20	20	33	25	38	40	0	51	22	40	45	30	30	48	56	35	50	38	52	43	40	50	38	40	58	35	38	57	47	57	50	59	54	67	1	2	1	1	2	3	1	1	2	2	2	1	1	1	1	1	2	1	4	3	1	1	5	1	1	1	1	3	2	1	3	1	1	3	2	1	1	2	3	3	1	3	1	2	1	2	3	1	1	2	1	1	1	3	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	2	1	1
38000	-592.349261719472452	-599.204749670431852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652105163085312	2	12	16	20	24	22	24	32	34	27	34	32	39	41	43	49	49	52	56	54	62	60	57	56	59	64	66	67	68	66	68	73	72	64	72	72	76	76	76	74	80	87	75	82	74	84	66	84	79	82	79	80	85	86	90	87	89	88	94	91	92	92	94	93	93	96	84	99	100	95	94	101	0	1	2	1	4	2	4	3	4	4	10	6	8	13	13	11	13	16	16	18	19	20	15	16	20	21	21	20	22	26	18	26	23	23	30	15	29	35	29	47	33	37	30	36	0	51	22	52	45	38	43	28	43	43	53	26	28	38	47	35	46	67	50	50	54	62	36	67	65	57	43	67	1	2	1	3	1	1	1	4	2	2	1	2	1	1	1	3	1	1	1	1	1	1	3	2	1	1	1	2	2	1	2	1	2	1	1	6	1	1	2	2	2	3	2	2	1	2	1	1	1	1	1	2	2	2	1	4	3	4	3	3	1	1	2	4	2	1	1	3	1	1	2	2
38500	-569.456646138341853	-576.312134089301253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559056535816054	-2	10	14	25	23	28	27	29	29	23	40	31	38	42	49	47	51	51	49	56	58	61	56	59	64	64	64	64	67	67	68	73	70	70	71	74	77	78	74	76	75	83	84	84	78	76	71	83	82	78	81	79	83	85	86	82	85	95	94	87	86	89	97	95	94	96	91	102	94	95	94	104	0	1	2	5	2	4	4	4	5	3	6	4	6	8	14	14	14	16	11	18	19	18	16	18	20	21	21	23	25	26	14	26	20	24	30	47	29	30	31	23	31	39	35	39	0	35	23	41	45	35	46	31	46	35	51	35	31	60	57	53	50	36	65	60	53	62	47	62	50	57	60	67	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	5	1	2	2	1	1	2	3	1	5	2	2	3	2	1	1	2	1	1	2	2	2	1	2	1	2	3	2	1	1	1	3	1	2	2	1	2	3	3	2	1	2
39000	-553.089681678935449	-559.945169629894849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705709944693030	3	13	10	22	25	28	26	32	36	31	31	33	37	42	49	49	51	48	53	56	57	63	58	53	59	62	61	67	67	65	69	66	64	72	71	76	78	75	75	77	75	84	83	83	71	84	78	85	79	82	80	87	82	85	88	85	92	93	93	91	88	86	97	94	90	97	92	101	95	90	93	102	0	3	1	3	2	4	4	6	4	4	6	3	6	13	14	12	15	14	16	18	19	18	18	12	16	21	21	16	20	26	33	26	24	16	30	28	28	35	20	23	33	39	38	47	0	51	31	31	45	35	35	48	38	38	51	38	22	61	70	35	54	41	60	56	43	62	62	67	65	40	54	57	1	1	1	2	2	1	1	1	2	2	1	4	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	2	3	1	1	2	1	3	3	2	2	1	1	1	1	3	2	1	2	2	1	1	2	1	2	4	1	1	3	1	1	2	2	1	1	1	2	1	2	1	2
39500	-603.611617721074026	-610.467105672033426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563807526806234	5	13	9	21	19	25	26	31	31	29	39	33	38	43	45	46	48	50	53	53	57	60	55	53	63	65	63	61	69	65	69	71	69	67	72	72	63	79	75	73	76	87	83	71	78	80	79	80	82	79	77	85	81	82	89	85	90	95	81	92	82	91	96	91	92	95	90	106	96	98	97	101	0	3	1	2	3	5	4	6	5	4	12	6	12	13	13	14	15	16	15	16	15	20	16	15	28	22	19	15	22	21	28	21	22	24	21	31	19	30	29	28	31	29	50	29	0	51	33	29	45	32	27	48	32	50	46	54	20	56	31	38	51	33	38	51	54	67	47	62	38	59	64	40	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	3	1	2	2	1	2	1	2	1	1	1	1	3	3	1	1	3	1	2	1	2	1	6	2	1	3	1	3	3	3	2	1	2	5	4	2	1	4
40000	-575.085780402878072	-581.941268353837472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602419722573924	2	12	8	19	23	27	25	27	32	29	36	31	37	41	49	44	53	46	52	49	61	61	48	59	61	65	66	64	65	66	70	73	68	77	70	76	76	77	67	72	75	83	75	83	73	85	78	78	79	82	83	86	86	87	90	83	92	95	85	86	88	93	99	95	88	98	93	91	99	97	98	98	0	3	1	3	2	2	4	7	5	4	12	4	8	13	12	13	15	16	15	14	19	19	18	23	15	21	21	16	25	21	33	21	22	24	30	24	28	35	25	31	40	37	30	39	0	51	31	36	45	35	35	48	56	56	51	35	36	54	47	43	50	59	58	38	50	67	68	28	65	59	56	67	1	1	1	2	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	3	1	4	1	3	3	2	2	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	2	2	2	2	2	1	1	2	1	3	1	1	1	2	2	2	2	1
40500	-570.528952693698670	-577.384440644658071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597696877937736	2	9	18	23	13	30	26	27	35	30	39	31	37	39	48	47	49	53	54	55	58	56	58	58	63	65	64	60	67	68	66	69	71	68	71	71	66	79	74	77	79	84	75	84	76	75	78	85	78	84	84	85	83	86	91	84	81	89	93	88	90	88	91	91	93	96	91	95	94	90	97	95	0	1	5	2	2	4	4	4	12	4	8	5	6	13	12	14	13	16	16	13	15	14	18	17	18	21	21	20	18	21	23	26	28	28	30	31	25	26	37	31	33	39	35	39	0	35	28	40	45	26	46	47	30	35	46	35	40	43	70	35	53	57	53	50	56	67	57	57	58	47	58	62	1	2	1	2	1	1	1	1	1	2	1	3	1	1	4	2	1	2	1	2	2	3	1	1	1	2	1	1	3	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	1	3	2	1	3	2	1	1	2	3	2	1	4	1	2	2	2	2	1	2	1	2	2	1	1	1	1
41000	-550.436574148687555	-557.292062099646955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646683037592266	3	15	14	22	23	25	19	32	35	28	36	32	37	40	47	51	48	49	51	52	60	62	60	61	56	56	65	65	65	66	63	65	72	78	73	74	72	77	75	72	78	90	80	83	74	82	80	78	77	80	84	86	84	88	91	87	92	90	87	89	85	90	95	96	92	98	92	102	100	99	92	101	0	3	1	2	3	4	2	4	3	6	8	4	6	8	14	13	14	12	15	17	26	23	16	15	15	19	21	23	22	26	23	26	31	24	32	31	29	35	23	31	33	44	38	39	0	50	31	36	45	35	46	40	35	50	56	43	41	50	33	35	50	47	58	60	56	57	59	62	53	59	60	62	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	3	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	4	2	1	2	1	1	1	1	1	1	2	2	1	3
41500	-600.381300025279870	-607.236787976239270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460103726256693	5	13	12	21	22	29	23	19	31	25	41	25	42	40	37	48	54	52	50	55	59	60	55	58	59	64	65	63	68	67	70	74	64	79	72	76	72	80	76	71	77	85	76	82	77	85	78	84	82	83	79	88	76	86	91	85	91	94	92	87	89	94	97	95	93	97	94	107	102	98	93	99	0	1	1	2	8	12	8	3	5	3	4	4	4	3	6	15	18	14	13	18	14	20	18	13	13	21	21	23	25	16	28	30	23	39	19	16	25	30	25	33	33	39	35	29	0	51	40	40	45	38	32	36	32	38	46	30	33	50	36	50	56	57	50	56	35	62	57	62	65	57	38	67	1	1	2	1	1	1	1	2	1	2	3	1	4	6	1	3	1	2	2	1	2	1	1	4	3	1	1	2	1	2	1	1	2	1	3	5	2	1	3	2	2	3	1	1	1	2	2	2	1	1	1	3	1	2	1	2	3	2	2	1	1	1	2	2	3	1	1	2	2	1	2	1
42000	-557.114398239522302	-563.969886190481702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623312261198584	-2	10	8	19	19	29	24	30	30	25	36	30	42	34	45	49	50	51	54	47	59	58	58	57	65	64	66	65	58	68	68	70	72	68	75	76	73	71	75	72	75	84	80	84	70	81	77	82	78	84	85	76	87	86	91	86	89	96	87	91	88	93	82	94	89	93	96	104	98	97	94	102	0	3	1	3	2	7	5	4	5	4	4	4	14	6	12	15	13	20	15	13	19	18	20	14	29	21	19	18	16	26	20	27	28	24	38	23	25	26	25	28	33	39	35	39	0	35	40	52	45	30	46	40	63	35	56	38	47	60	40	35	35	40	35	63	50	57	57	62	65	59	50	62	1	1	2	2	2	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	1	2	2	3	1	1	2	3	2	1	3	1	1	2	1	3	1	1	3	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	3	1	1	2	2	2	3	2	2	1	1	1	1	2	2	1	2
42500	-583.511336684889784	-590.366824635849184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526820247664882	3	10	14	26	22	28	25	29	34	30	40	31	40	38	50	49	42	47	58	55	55	60	61	52	65	62	62	65	65	65	66	67	71	73	73	74	77	71	76	78	77	86	84	84	77	83	72	83	79	82	83	78	84	86	89	83	93	93	91	88	91	92	98	93	93	96	94	104	103	97	96	102	0	1	2	3	3	4	3	6	12	3	14	3	14	6	14	8	14	14	21	15	16	20	20	13	18	19	21	20	16	26	20	21	23	24	38	28	16	30	20	31	47	40	35	29	0	35	31	52	45	35	38	31	35	30	46	38	47	35	40	35	46	40	56	50	51	62	62	57	65	28	58	57	1	1	1	2	2	1	2	1	1	4	1	3	1	1	1	5	1	2	1	1	2	1	2	2	2	1	1	2	2	1	2	2	2	3	1	1	4	1	3	2	2	1	2	3	1	2	2	1	1	2	3	1	2	3	1	2	4	4	3	2	2	2	3	2	1	1	1	3	2	5	1	1
43000	-584.231937065334023	-591.087425016293423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702228250855133	-4	15	15	18	21	26	23	25	33	28	38	34	37	42	48	47	48	49	51	51	56	56	59	61	63	64	60	63	66	66	63	69	69	77	74	66	72	75	73	76	73	86	84	83	75	81	77	83	81	80	79	85	86	88	92	86	91	89	87	89	92	92	90	95	87	99	88	107	98	95	92	93	0	1	1	2	3	4	4	4	6	8	12	4	12	13	8	13	14	6	13	16	19	16	16	18	22	27	22	22	18	26	22	26	22	15	26	31	25	26	29	24	33	39	50	39	0	26	31	47	45	38	30	48	46	50	65	38	31	50	47	50	56	67	65	60	50	57	47	66	65	67	35	47	1	2	3	1	1	2	2	2	1	1	1	2	1	1	3	1	1	3	2	1	1	2	2	2	2	2	1	1	3	1	1	1	3	5	2	1	1	1	1	3	1	2	1	1	1	3	2	1	1	1	3	1	1	2	1	2	4	2	2	1	1	1	1	1	2	2	2	2	2	2	3	4
43500	-575.673518391993184	-582.529006342952584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536015008734522	2	9	10	24	17	22	27	31	36	30	43	34	36	37	47	43	43	50	55	55	59	52	57	58	65	58	63	63	69	61	69	75	72	64	70	73	77	80	69	70	75	86	77	80	72	73	78	83	75	83	81	86	84	85	91	85	89	92	92	92	89	82	93	95	92	98	88	104	98	97	97	94	0	1	2	6	2	5	4	4	5	4	6	4	8	4	11	14	14	16	15	16	22	16	22	11	18	19	19	23	20	26	28	19	28	24	30	31	29	46	22	20	33	39	35	18	0	35	23	47	45	38	46	48	38	38	51	38	40	38	67	38	38	40	43	60	56	72	40	57	65	59	60	57	1	1	1	1	2	1	1	2	3	1	4	2	1	2	1	1	1	1	2	2	1	2	1	3	3	1	1	1	2	1	2	3	2	1	2	1	2	1	3	3	1	2	1	5	1	1	2	1	1	1	1	1	1	1	1	1	4	2	1	2	1	2	3	1	2	1	5	3	1	1	1	2
44000	-525.969076967631395	-532.824564918590795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771448742896318	-4	16	11	23	21	26	27	33	30	29	37	35	39	43	41	49	52	53	57	56	60	60	59	59	58	63	64	64	66	68	70	68	70	77	73	75	80	75	73	67	75	89	80	80	77	78	75	81	82	85	81	88	84	84	89	84	86	93	94	90	90	91	95	95	94	96	94	104	100	98	98	103	0	3	1	2	2	4	4	6	5	3	6	8	12	15	8	13	14	14	16	18	19	18	18	15	16	21	21	23	25	26	40	26	24	24	30	40	25	35	40	28	33	39	35	39	0	38	31	36	45	35	46	48	38	38	54	35	36	56	52	38	50	47	54	50	60	62	57	62	65	59	58	57	1	1	3	1	1	1	1	1	2	3	2	1	1	1	1	2	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	2	4	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	3	1	1	1	1	1	2	1	1	1	4
44500	-578.187407432821146	-585.042895383780547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555887475651399	0	12	16	22	24	26	28	30	33	29	43	34	42	37	48	48	42	53	55	49	58	59	56	57	58	62	63	65	68	65	67	73	64	74	71	75	72	76	73	71	77	87	80	81	77	84	80	80	81	83	74	85	83	87	91	84	91	96	86	86	88	90	95	95	94	100	94	105	95	95	97	100	0	1	1	2	2	3	4	6	5	3	6	5	14	12	14	13	6	16	20	16	19	16	20	20	16	21	21	22	20	26	33	26	23	24	30	31	22	35	15	25	33	22	35	39	0	51	23	36	45	35	35	40	38	30	38	35	41	61	31	38	56	28	53	54	60	57	57	57	46	57	54	67	1	2	3	2	1	2	1	1	2	2	3	1	1	1	2	1	3	1	1	1	1	2	2	2	2	1	1	2	4	1	1	2	2	2	1	2	2	1	3	4	3	3	2	2	1	2	3	1	1	2	1	2	1	3	3	1	3	2	3	1	1	3	3	1	2	1	1	3	2	1	2	1
45000	-564.611039099209052	-571.466527050168452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636397962736157	5	11	14	24	19	23	26	29	34	26	39	33	38	43	32	47	45	53	57	53	58	51	59	59	64	64	60	62	65	61	65	72	69	73	68	71	73	77	74	74	77	86	80	83	78	76	76	84	80	79	82	81	87	84	90	82	90	92	85	92	88	91	98	92	90	94	97	106	94	93	89	101	0	1	2	3	3	3	6	6	5	6	15	6	12	13	4	14	15	22	16	11	20	16	16	22	20	21	19	23	16	21	28	26	31	24	30	23	25	35	25	20	40	44	46	39	0	35	31	47	45	38	50	28	38	50	50	30	47	50	52	54	50	40	58	56	35	57	31	57	54	59	54	66	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	4	1	1	1	1	2	2	1	2	2	2	3	1	1	1	2	1	2	1	1	1	1	1	3	2	1	2	3	2	2	1	2	2	2	1	2	2	1	5	3	2	2	2	2
45500	-568.942968319228498	-575.798456270187899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623999533504271	5	12	17	22	24	24	23	32	29	30	37	29	39	38	49	49	43	52	58	55	55	62	59	61	53	65	63	66	65	63	68	74	71	72	72	72	77	77	75	73	79	81	79	82	74	78	80	84	78	84	74	88	84	84	91	85	84	88	91	87	91	89	99	96	94	96	87	105	97	98	100	102	0	1	2	3	3	2	3	12	5	5	12	5	8	12	11	6	8	16	16	4	16	18	18	16	15	20	21	23	25	20	15	30	31	24	30	29	29	35	20	23	40	39	51	39	0	35	40	47	45	38	30	22	38	38	51	38	47	54	47	38	58	57	51	50	50	62	31	72	65	52	50	62	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	1	5	1	2	1	2	1	1	1	1	4	2	3	3	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	3	1	1	1	3	2	1	1	4	2	2	1	4	1	1	1	2	2
46000	-572.227850448257527	-579.083338399216927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549529109161689	2	13	18	22	23	26	26	28	29	28	38	34	39	37	48	46	52	54	57	52	58	56	54	59	59	65	67	65	65	65	68	72	72	67	71	72	69	78	75	66	76	88	83	82	78	86	80	82	81	75	82	81	87	76	92	87	86	94	94	91	89	94	95	94	86	92	95	94	96	87	97	101	0	1	2	2	2	4	4	4	5	4	5	8	5	6	13	14	15	15	23	15	16	18	14	17	20	21	21	18	20	21	28	26	31	24	21	31	29	50	29	22	40	39	54	39	0	43	31	47	45	35	54	28	54	35	51	50	28	38	31	38	46	47	53	35	54	47	66	66	56	31	46	62	1	1	1	1	2	1	1	1	1	1	3	2	1	2	2	3	1	1	1	1	2	1	4	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	3	2	1	1	2	3	2	5	2	1	2	1	6	2	2	1	1	2	3	2	1
46500	-623.980803996417535	-630.836291947376935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536839254068835	4	15	10	21	15	25	26	30	34	27	41	36	40	36	43	45	40	51	50	54	58	59	60	57	65	64	66	61	59	68	63	70	70	72	75	72	77	78	65	65	78	82	85	86	73	83	74	83	81	71	79	84	82	86	89	75	79	87	90	90	87	88	97	95	91	99	96	103	97	91	95	104	0	3	1	3	3	3	4	4	4	4	12	4	5	8	14	14	4	12	13	16	19	16	14	18	18	21	26	18	13	26	18	26	28	24	50	33	22	35	23	31	33	39	46	42	0	35	40	47	45	30	35	47	21	56	46	21	33	35	57	35	46	52	58	54	30	67	47	70	53	62	61	66	1	1	1	1	1	2	1	2	2	1	1	3	4	1	1	1	3	4	2	2	2	2	5	1	2	1	1	2	4	1	1	2	2	3	1	1	3	2	1	1	2	3	1	1	1	3	2	2	1	1	1	2	6	3	1	3	2	2	2	3	1	1	2	2	4	1	3	2	1	1	1	1
47000	-568.955074948478682	-575.810562899438082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683843491078656	6	12	15	18	21	27	23	30	34	27	35	34	35	39	48	50	48	53	57	54	61	59	56	58	65	62	65	65	66	65	69	68	72	76	66	69	79	78	73	75	80	88	82	82	76	82	78	78	79	83	77	86	83	86	88	88	89	93	90	88	88	92	92	89	92	96	92	97	99	92	97	95	0	1	2	2	3	4	4	4	5	5	4	5	8	13	13	12	14	16	15	18	19	20	20	15	22	19	21	23	22	26	12	21	28	28	26	28	31	35	29	22	33	39	30	37	0	38	31	31	45	30	30	48	51	51	46	38	31	56	31	54	54	47	64	50	60	59	31	62	65	59	54	59	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	5	1	1	2	1	1	2	2	2	2	1	3	4	1	1	1	2	2	1	3	2	2	1	2	1	2	2	1	3	1	1	1	1	2	1	1	5	1	1	1	2	1
47500	-633.493285956908835	-640.348773907868235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464419811160912	4	8	14	26	23	21	27	28	30	29	41	31	41	36	40	48	49	47	52	55	55	57	55	51	63	65	67	64	68	65	68	73	70	75	71	73	68	78	71	75	77	90	81	82	75	83	78	81	80	84	79	86	81	89	89	87	82	93	84	88	88	88	91	94	91	90	91	100	103	96	95	97	0	1	2	2	2	3	6	6	5	5	5	1	14	8	5	14	15	14	15	18	19	13	19	18	22	20	21	18	20	21	16	35	29	15	30	20	24	35	28	20	33	57	51	39	0	38	22	28	45	38	35	48	26	21	38	38	20	50	28	50	50	47	53	56	38	57	59	67	65	40	60	67	1	1	1	4	3	1	1	2	2	1	2	4	1	1	3	2	1	2	3	1	1	2	1	1	1	3	3	2	2	3	5	1	1	8	1	3	4	2	2	4	1	1	1	2	1	1	4	2	1	1	2	2	2	5	3	2	5	2	4	1	1	2	1	2	2	1	2	1	2	2	2	1
48000	-573.381744323836415	-580.237232274795815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562129383954340	-1	11	15	21	19	27	25	31	31	31	34	31	37	41	49	47	50	51	55	51	57	59	59	53	60	60	60	59	65	63	65	74	69	77	71	74	78	77	73	75	79	86	83	84	74	83	79	77	80	79	84	88	78	82	88	86	88	93	90	88	90	92	93	92	92	97	95	107	102	98	96	99	0	1	1	2	3	2	4	6	5	4	4	6	6	13	12	10	14	16	20	14	16	18	18	16	15	16	21	13	25	26	23	35	31	24	26	16	29	30	29	31	40	28	50	28	0	35	31	36	45	35	50	48	35	30	56	35	42	60	42	46	35	31	46	38	61	47	57	72	53	59	56	62	1	2	2	2	1	1	1	1	2	2	1	1	2	1	3	2	2	1	1	2	1	2	1	1	2	2	1	4	1	1	1	1	1	3	2	4	3	3	2	2	1	5	1	4	1	3	3	1	1	2	1	2	2	4	1	3	1	1	1	1	2	5	1	2	1	4	2	1	3	2	2	1
