step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
33000	-549.532191522589528	-547.985413493274905	-1.546778029314570	0.000103150272750	0.000027423495376	0.265859649661239	0.433903251907669	0	3	8	8	13	13	15	17	16	19	18	17	18	21	20	19	20	21	22	23	24	22	24	25	27	26	26	27	26	27	27	26	29	29	28	26	28	30	27	28	30	29	29	30	31	31	32	32	32	31	32	32	31	33	34	34	33	36	33	35	33	34	37	35	35	37	36	36	37	41	38	39	43	45	47	47	48	49	0	0	2	0	4	4	5	7	5	6	7	5	8	12	12	7	0	13	12	0	0	16	20	20	32	21	22	36	21	23	32	20	25	18	28	24	22	39	23	36	32	22	24	40	31	22	36	36	38	32	24	24	38	53	54	53	53	64	35	24	25	53	50	53	49	48	53	61	64	65	65	61	58	73	73	74	75	41	1	1	1	1	2	2	1	1	2	3	2	2	1	2	2	2	1	1	3	1	1	2	1	2	1	2	2	1	1	2	1	1	1	3	1	1	3	1	1	1	3	3	3	1	2	2	2	4	1	3	5	3	1	1	1	2	1	1	2	4	2	1	3	2	1	2	2	1	1	4	2	3	5	1	2	1	1	9
33500	-500.149161850316204	-498.332610606981461	-1.816551243334755	0.000133098268984	0.000022993733818	0.172757572235637	0.531515823239311	0	3	8	10	12	13	15	16	17	17	18	18	18	22	21	19	20	21	22	23	23	25	25	25	25	26	26	26	27	27	27	27	28	29	27	27	27	29	29	29	30	30	29	30	29	33	31	31	33	33	31	32	30	33	33	34	32	36	35	33	35	34	37	34	35	38	37	35	37	40	39	41	41	46	47	48	48	48	0	0	2	0	4	5	5	6	5	6	8	7	8	13	12	7	0	16	6	0	0	18	20	20	20	21	16	24	21	23	25	20	20	27	28	28	22	23	25	36	33	37	23	40	33	42	40	30	39	41	32	39	30	53	53	53	53	50	47	48	48	53	58	53	52	68	62	33	49	63	65	41	49	70	73	74	75	68	1	1	3	1	1	1	2	1	3	2	1	2	2	2	2	2	1	1	4	1	1	2	1	1	1	2	3	1	2	2	1	3	3	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	2	1	2	2	1	2	1	2	2	4	1	1	2	5	4	3	2	1	1	7
34000	-498.480429315565516	-496.942352490656219	-1.538076824909282	0.000129052791147	0.000034934812130	0.270701716868313	0.590532459898525	-1	3	9	10	13	12	16	15	16	18	18	16	18	22	20	20	19	21	23	23	23	24	25	24	25	25	26	26	27	27	27	27	27	28	27	27	29	30	29	28	29	30	29	29	31	30	32	31	32	34	31	33	31	33	32	33	31	36	33	35	32	35	38	36	36	38	37	37	36	41	38	40	43	46	45	48	48	48	0	0	2	0	4	4	6	6	6	7	7	6	5	13	12	7	0	16	6	0	0	18	20	20	20	21	18	24	26	23	25	25	25	22	20	28	22	43	23	36	25	34	30	40	31	34	44	33	39	39	40	32	39	53	53	53	39	48	35	45	20	53	64	56	48	62	56	60	55	49	61	68	70	73	73	74	75	61	1	1	3	1	2	1	2	1	2	1	1	1	3	3	2	2	1	1	6	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	2	1	2	1	1	1	2	1	1	2	2	2	2	5	1	1	1	1	1	2	4	2	4	3	1	2	3	2	2	1	1	4	3	1	1	2	1	1	2	6
34500	-524.558335918307648	-523.087707295758719	-1.470628622548902	0.000127009147422	0.000040285822972	0.317188358396689	0.544929389697682	1	3	7	10	13	12	15	15	17	18	18	17	17	22	21	20	19	21	23	23	24	24	24	24	27	25	26	26	27	28	27	26	29	28	28	27	28	30	28	29	29	29	29	28	30	32	32	31	33	33	32	32	31	33	32	32	32	35	33	33	33	34	37	35	35	36	37	38	37	39	38	41	43	45	46	48	48	47	0	0	2	0	6	4	5	6	7	5	5	7	8	12	12	11	0	16	7	0	0	18	20	20	32	21	18	24	26	23	32	20	25	22	28	20	27	30	20	44	25	27	23	28	31	42	40	25	52	43	40	25	30	53	53	53	53	61	44	25	41	53	66	43	62	57	55	41	56	67	65	68	58	70	73	75	75	66	1	1	2	1	1	1	1	1	1	2	2	1	1	3	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	3	1	1	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	3	3	2	2	1	2	1	2	3	3	2	1	2	2	3	3	1	1	2	4
35000	-517.429928161022303	-515.825066337131034	-1.604861823891262	0.000160789231611	0.000038257082784	0.237933115303765	0.620821902896857	0	3	8	10	12	14	16	16	17	19	18	17	18	22	20	20	20	21	23	23	24	24	24	24	28	25	26	25	26	27	28	27	29	27	27	27	28	30	30	29	29	29	30	28	31	33	32	30	32	34	30	32	31	32	34	34	31	35	34	33	33	35	37	35	36	37	37	36	38	40	39	39	43	46	46	48	48	48	0	0	2	0	4	5	4	5	6	6	9	5	7	12	7	9	0	7	10	0	0	16	20	20	32	21	22	20	26	24	32	20	23	22	28	28	34	35	30	44	35	16	30	35	31	37	44	32	39	52	40	25	38	53	53	53	43	50	51	39	32	48	58	53	62	50	38	59	57	56	65	68	70	73	73	74	75	33	1	1	2	1	1	1	3	2	2	2	1	3	1	3	2	2	1	3	4	1	1	2	1	1	1	1	2	1	1	1	1	1	4	3	2	1	1	1	2	1	1	5	2	1	2	3	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1	1	3	1	4	2	2	1	2	1	2	1	1	8
35500	-532.557282036419110	-531.079970517910510	-1.477311518508556	0.000092765308039	0.000028911807475	0.311666161476428	0.562837371444422	1	3	8	10	12	13	15	17	17	19	18	17	18	22	21	21	20	21	23	21	24	24	25	22	26	27	26	27	25	27	27	28	27	27	25	27	28	30	30	28	28	31	28	30	29	32	31	31	32	32	32	32	32	34	31	33	31	36	34	34	35	35	37	36	33	38	38	36	36	40	38	40	43	45	47	49	49	46	0	0	2	0	4	5	6	5	5	7	7	5	8	9	12	8	0	9	12	0	0	16	20	20	23	17	18	35	21	35	25	25	25	16	24	35	22	30	30	36	33	27	23	40	31	37	40	33	30	38	40	30	55	53	30	53	43	39	40	32	33	55	50	53	48	58	62	61	57	63	65	68	58	73	73	74	75	26	1	1	2	1	1	1	1	2	2	2	1	4	1	2	2	2	1	3	3	1	1	2	3	1	1	5	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	1	2	2	2	3	2	2	2	2	1	1	2	1	2	3	3	3	3	2	3	2	1	1	2	1	2	1	2	2	4	2	2	2	2	8
36000	-526.654303065129170	-524.967076979668946	-1.687226085460177	0.000100926644764	0.000020946105852	0.207537919253486	0.490983437172470	0	3	8	11	12	14	16	17	18	19	17	17	19	23	21	20	20	22	24	22	24	24	24	23	27	27	26	26	27	27	27	25	29	27	25	28	28	29	30	30	29	30	30	30	29	32	29	31	33	34	31	32	31	32	33	33	33	37	33	34	35	33	38	36	35	38	36	38	38	40	38	41	42	45	46	48	49	49	0	0	2	0	4	5	5	6	11	6	6	6	6	10	12	7	0	16	15	0	0	18	20	20	20	21	18	35	21	32	32	20	25	18	24	35	27	30	23	47	25	22	38	36	24	34	32	32	43	43	44	24	39	53	53	53	53	50	47	48	45	53	50	53	50	49	53	48	55	58	65	68	70	58	74	73	75	61	1	1	2	1	1	1	2	2	1	2	1	2	2	2	2	2	1	1	3	1	1	2	1	1	2	2	2	1	2	1	1	2	2	2	1	2	1	1	3	1	2	3	1	1	3	3	2	2	2	2	1	6	1	1	1	1	1	2	2	2	2	1	1	2	1	3	2	3	2	2	2	2	1	3	1	3	2	6
36500	-523.014440966102143	-521.375861135934883	-1.638579830167250	0.000115034536387	0.000025818409290	0.224440503699587	0.428398302257304	-2	3	8	10	12	14	15	17	17	19	18	17	18	20	20	21	20	21	23	22	24	24	24	23	25	26	25	26	26	27	27	26	28	28	26	27	28	29	30	29	29	29	30	30	31	32	32	31	32	34	32	32	31	34	33	33	33	37	34	34	33	35	35	34	36	35	36	38	37	40	39	38	42	46	46	48	47	50	0	0	2	0	4	5	4	7	7	12	9	4	8	12	7	7	0	11	15	0	0	18	20	20	23	21	16	24	17	32	32	20	28	16	23	35	16	30	24	36	25	27	38	40	31	27	44	39	43	43	44	33	39	55	53	53	53	64	44	39	48	55	38	53	64	41	53	32	57	71	65	61	70	70	66	73	75	68	1	1	2	1	1	2	3	1	1	1	1	3	1	1	2	3	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	1	1	3	2	1	6	1	4	2	2	2	1	1	2	4	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	3	2	1	4	2	5	1	1	2	3	1	3	4	3	1	7
37000	-523.731572756857190	-521.943116148298259	-1.788456608558895	0.000154705904578	0.000027744287808	0.179335674897801	0.587217645466255	-1	4	8	10	11	13	15	16	18	17	18	18	18	22	20	21	20	22	23	23	23	25	24	24	25	26	25	27	26	28	28	26	28	28	25	26	28	29	27	28	30	29	30	29	31	33	32	31	32	33	32	32	31	33	33	32	32	37	32	34	34	35	37	34	35	38	36	37	35	39	39	41	41	47	46	48	48	50	0	0	2	0	4	5	5	5	7	6	6	6	8	13	12	9	0	16	15	0	0	16	20	20	20	21	18	35	17	23	32	25	32	16	24	35	27	39	23	36	24	18	38	28	31	22	40	33	41	48	40	32	30	53	30	53	41	38	40	32	28	56	65	56	50	55	50	52	54	63	41	52	66	73	73	73	75	60	1	1	2	1	1	1	1	2	2	2	3	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	3	2	1	1	1	3	1	1	2	1	1	1	3	4	1	2	2	5	2	2	1	1	2	2	1	1	2	1	1	4	2	3	3	2	1	1	1	2	2	3	1	1	4	3	1	3	3	3	1	9
37500	-589.085085457067748	-587.210224566192664	-1.874860890875092	0.000170887044728	0.000027414938947	0.160427251757180	0.415491118897261	1	3	7	8	12	12	15	16	17	18	18	18	18	22	20	20	20	22	24	23	23	24	24	24	28	27	26	25	25	27	27	25	27	26	28	26	28	29	30	29	30	30	30	29	30	33	31	32	33	34	31	32	31	33	34	34	32	36	35	34	34	35	38	35	36	38	36	38	34	39	39	40	42	47	46	49	48	50	0	0	2	0	4	4	4	7	8	5	5	9	7	5	5	7	0	6	16	0	0	11	20	20	32	29	11	24	21	23	32	20	20	18	30	28	27	30	35	28	20	11	25	36	40	37	30	32	53	52	41	31	43	53	53	53	30	50	25	41	35	43	50	53	62	50	50	52	53	56	65	61	63	71	63	74	75	25	1	1	2	1	1	2	3	1	1	2	3	1	1	6	3	2	1	4	1	1	1	4	1	1	2	1	3	1	1	2	1	1	3	2	1	1	1	1	1	3	4	6	1	1	1	3	2	2	1	1	1	3	1	1	2	2	3	2	2	2	3	2	2	2	1	3	1	3	2	3	2	2	3	3	4	1	1	11
38000	-526.072948167162622	-524.536876614340144	-1.536071552822457	0.000130532561796	0.000035484888942	0.271847027699731	0.477818973606988	0	3	8	10	12	13	16	16	17	19	18	17	18	21	21	20	21	22	23	23	23	24	24	25	25	27	26	26	27	26	28	27	28	28	28	27	27	30	30	28	28	31	29	29	31	32	31	32	32	34	32	32	31	33	32	34	33	36	34	34	32	34	35	33	35	37	38	36	37	41	39	40	41	45	46	47	48	49	0	0	2	0	4	5	4	6	6	12	5	7	7	7	12	11	0	10	11	0	0	18	20	20	20	21	18	24	21	23	32	25	25	37	28	28	27	30	23	36	24	34	30	40	31	34	44	32	39	55	40	41	38	53	53	55	53	50	40	43	39	55	43	55	30	58	58	52	62	67	66	63	56	73	70	74	74	39	1	1	2	1	1	1	3	2	2	1	3	1	1	3	2	1	1	2	3	1	1	2	1	1	1	3	2	1	2	2	1	1	1	1	1	1	1	2	3	1	1	2	3	1	2	2	2	2	1	1	2	1	1	1	1	2	1	2	3	2	1	2	5	1	3	1	1	3	2	1	1	3	4	1	2	1	1	10
38500	-537.211333276765799	-535.670411794386723	-1.540921482379084	0.000127955343133	0.000034432300741	0.269096232310556	0.524018803636326	-1	4	9	10	12	13	15	17	18	18	19	16	19	21	22	20	20	22	20	23	22	22	24	24	25	25	25	27	27	27	28	27	28	28	25	27	28	28	29	29	29	30	29	30	31	32	32	31	33	33	31	32	31	33	34	33	32	36	34	34	34	34	37	36	35	37	36	37	37	40	38	41	42	46	46	47	48	50	0	0	2	0	4	5	5	5	6	7	7	5	7	19	19	6	0	11	9	0	0	9	20	20	20	21	18	35	26	23	30	25	32	18	24	35	22	23	25	36	32	13	38	40	31	27	44	32	43	53	40	33	30	57	56	30	43	50	51	33	41	53	56	55	52	50	54	20	54	63	65	61	66	73	72	73	74	42	1	1	2	1	1	1	2	2	3	1	3	1	1	1	1	4	1	2	1	1	1	3	1	1	2	1	2	1	1	2	1	1	1	2	1	1	3	1	2	1	1	5	1	1	2	3	1	2	2	1	1	2	2	1	1	3	1	1	2	3	2	2	2	1	2	3	2	5	2	2	2	5	2	2	3	3	1	11
39000	-541.267489698234499	-539.502518089942555	-1.764971608291946	0.000139891365236	0.000025908261641	0.185202722109290	0.601005427168830	0	4	8	9	12	14	14	14	18	18	17	17	19	21	19	21	21	22	22	22	24	24	25	24	25	27	26	25	26	28	26	27	26	28	28	27	28	29	29	30	29	30	29	28	30	32	31	30	32	34	32	30	31	34	33	33	32	37	34	35	35	34	37	34	35	36	37	38	37	39	38	41	40	46	46	48	48	48	0	0	2	0	4	5	5	5	11	11	6	6	11	11	12	11	0	10	15	0	0	16	20	20	20	29	16	24	21	23	25	25	24	27	28	24	18	35	30	44	32	16	23	36	31	42	44	23	38	49	44	28	43	53	43	43	43	39	40	49	39	57	52	53	56	49	64	59	57	65	55	68	63	73	43	74	73	58	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	3	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	4	2	1	2	1	2	2	2	1	2	3	2	2	2	3	2	4	2	1	3	1	2	2	1	2	2	2	2	2	3	1	1	3	7	1	4	5
39500	-513.247784574403909	-511.810112721344524	-1.437671853059349	0.000115725996828	0.000040394778402	0.349055350649504	0.479893329975522	0	3	9	8	12	10	14	16	17	17	18	17	18	22	21	19	19	22	23	23	23	23	25	24	25	25	27	26	27	27	27	28	27	27	28	26	28	27	30	30	29	30	29	28	31	32	32	32	33	34	31	33	31	34	33	33	33	36	34	34	35	34	38	35	35	37	37	37	37	40	39	41	43	46	47	48	48	50	0	0	2	0	6	4	6	5	7	7	10	8	10	8	12	10	0	16	12	0	0	16	20	20	20	21	16	24	26	23	25	33	25	22	28	24	22	23	30	44	32	37	33	36	31	42	44	25	39	55	44	25	43	56	53	53	53	50	44	45	47	53	43	53	53	50	56	60	39	58	50	23	50	73	73	70	63	72	1	1	3	1	1	2	3	2	2	2	1	1	1	2	2	1	1	3	3	1	1	2	1	1	1	1	4	1	1	1	1	1	1	3	1	1	3	1	2	1	1	1	1	1	3	1	2	3	1	1	2	5	1	1	2	2	1	1	2	2	1	1	5	2	3	2	2	1	4	2	2	8	2	2	2	3	4	4
40000	-512.537899191398537	-511.019510595955751	-1.518388595442750	0.000101615950014	0.000028703351776	0.282468960557973	0.503253293424821	0	3	8	10	13	14	15	16	17	17	19	17	18	22	22	20	20	21	23	23	24	24	25	24	26	27	26	26	26	27	27	28	28	28	27	28	27	30	29	30	29	30	29	29	31	31	30	30	32	33	30	33	31	33	34	33	33	36	33	33	35	34	38	35	35	38	37	37	37	39	39	41	41	46	46	49	48	49	0	0	2	0	4	4	4	6	5	6	6	6	8	12	12	5	0	16	7	0	0	16	20	20	24	29	16	24	21	23	25	35	25	18	28	28	22	30	23	44	25	22	30	33	31	34	44	25	38	39	44	35	30	49	53	53	39	50	44	24	31	56	58	43	49	58	56	61	64	38	65	32	66	73	73	73	75	60	1	1	3	1	2	2	3	1	2	2	4	1	1	3	2	3	1	1	4	1	1	2	1	1	1	1	3	1	1	1	1	1	2	3	1	1	2	2	3	1	2	4	1	1	2	2	1	2	1	2	1	3	2	1	2	1	2	2	3	4	3	1	1	4	2	1	2	1	1	5	2	4	1	2	2	4	1	8
40500	-533.851690316110307	-532.160209261463706	-1.691481054646604	0.000138909292315	0.000028640399842	0.206180589967939	0.540256168093439	0	3	9	10	13	12	15	17	18	17	16	16	19	21	21	20	21	22	24	22	24	23	25	24	25	27	26	26	26	27	27	28	27	28	28	26	28	29	29	30	30	31	30	28	29	32	31	31	32	33	32	33	30	33	34	32	33	36	35	33	35	33	38	35	36	37	37	34	36	40	39	40	43	46	43	49	47	50	0	0	2	0	6	4	4	5	7	6	6	4	8	13	11	11	0	16	14	0	0	8	24	20	24	29	22	24	21	20	25	24	20	18	28	24	22	23	33	44	25	27	30	36	31	37	33	20	43	39	44	24	38	53	38	53	53	50	40	30	28	56	54	56	55	55	57	51	56	63	65	25	71	50	63	73	75	72	1	1	2	1	1	1	2	1	1	2	4	3	1	1	3	1	1	1	2	1	1	4	1	1	1	1	2	1	1	2	1	3	3	3	2	1	3	2	2	1	2	3	2	1	1	2	2	4	1	2	2	4	1	2	3	1	1	2	4	3	4	1	3	2	1	2	2	1	2	1	2	7	2	6	2	2	2	6
41000	-525.927561253474323	-524.342412372034346	-1.585148881440010	0.000135956729193	0.000033534850701	0.246658263256534	0.446245922739565	1	4	8	10	12	13	15	15	17	17	19	17	19	23	19	20	20	22	24	23	22	23	24	25	25	26	26	27	26	26	28	26	28	29	26	28	28	28	30	30	29	31	29	29	31	32	31	31	32	34	32	33	32	33	33	31	33	36	35	33	32	32	37	35	35	36	38	38	37	40	39	40	43	46	45	48	48	50	0	0	2	0	4	5	5	4	5	8	6	4	7	8	12	7	0	12	16	0	0	16	20	20	20	17	22	35	21	23	25	25	32	22	24	35	22	30	38	44	32	22	30	36	32	22	44	24	38	23	44	33	56	56	56	43	56	49	36	45	31	56	58	54	61	65	49	32	64	63	65	52	68	73	68	75	68	68	1	1	2	1	1	1	2	3	2	1	3	3	2	5	1	2	1	2	3	1	1	1	1	1	1	3	2	1	2	1	2	1	2	3	1	1	3	1	2	1	2	5	2	1	2	4	2	4	2	6	2	3	1	1	2	1	1	3	4	1	3	1	1	1	2	1	4	6	1	2	2	3	2	3	3	3	3	7
41500	-549.608081465055193	-548.015480763246842	-1.592600701808348	0.000124393341761	0.000030262340315	0.243279422242688	0.558100262492581	0	3	8	9	12	14	16	16	17	17	18	16	15	22	21	21	17	20	24	23	24	24	24	24	26	26	26	25	25	26	27	25	28	29	26	27	29	28	28	28	29	29	29	29	30	33	32	32	33	33	32	33	32	32	33	30	32	36	33	34	34	32	37	34	35	37	36	36	38	40	38	40	41	46	46	48	47	48	0	0	2	0	4	5	5	6	5	13	8	5	5	6	6	18	0	12	14	0	0	18	20	20	32	29	22	24	21	23	32	20	25	27	28	28	16	30	23	36	25	27	38	40	25	34	40	36	38	43	44	39	56	56	38	43	56	57	48	25	36	56	65	56	49	50	53	49	54	63	61	60	70	70	73	73	75	39	1	1	3	1	1	1	2	1	2	1	1	2	2	4	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	3	1	1	2	1	1	2	2	2	2	3	3	1	3	2	1	1	1	1	3	1	2	5	1	1	2	1	2	2	2	3	2	2	2	1	2	2	3	1	6
42000	-479.451624694394638	-477.971207872250034	-1.480416822144609	0.000092075049784	0.000028468324526	0.309186088875472	0.543774479276230	0	2	9	10	12	13	15	17	17	18	19	17	19	23	20	20	21	22	24	22	23	24	24	24	28	27	25	26	25	28	28	24	26	28	28	27	28	29	29	28	30	30	30	30	30	32	31	31	32	33	32	32	31	33	34	34	32	36	35	35	35	34	37	35	36	37	36	37	36	41	38	40	42	45	46	47	49	49	0	0	2	0	4	5	5	7	5	7	5	6	8	12	10	11	0	16	15	0	0	16	20	20	32	29	18	24	21	23	33	20	23	27	28	24	22	23	23	36	33	18	38	40	31	34	40	32	43	39	40	33	38	53	57	53	43	64	51	39	20	57	64	38	56	61	55	60	56	71	61	68	58	70	70	74	75	61	1	1	3	1	1	1	1	1	2	2	4	2	2	3	2	1	1	1	2	1	1	3	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	3	3	1	2	3	1	2	1	2	2	2	1	2	2	3	2	1	1	2	1	1	2	2	7	1	1	4	1	2	1	1	1	2	1	2	3	2	2	1	2	5
42500	-510.670813128509678	-509.233690449232768	-1.437122679276931	0.000140864403976	0.000049255804850	0.349668216094120	0.530056992888965	-1	3	8	10	13	14	15	15	17	17	18	17	17	21	21	20	20	21	24	23	23	25	24	24	26	27	24	26	25	27	27	26	29	28	27	27	28	28	30	29	29	30	30	30	29	32	32	31	33	32	32	32	31	34	32	33	32	36	35	34	34	35	38	35	34	37	38	37	38	41	38	40	42	47	44	49	48	49	0	0	2	0	4	5	6	5	5	8	12	6	8	9	12	5	0	9	15	0	0	18	20	20	20	29	9	24	21	32	32	20	25	18	28	28	27	32	30	36	25	27	30	40	31	27	40	24	30	39	44	25	39	53	53	53	43	48	44	45	33	55	58	55	55	56	54	52	54	63	65	61	70	70	73	74	75	48	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	3	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	2	1	1	3	2	1	1	4	1	3	2	1	2	2	1	1	1	2	1	2	3	3	2	2	1	2	1	1	2	3	2	2	2	3	1	3	1	1	2	6
43000	-547.770918395974263	-546.046083028908129	-1.724835367066087	0.000113301299304	0.000022220368682	0.196117509844679	0.598949231108404	0	4	8	10	13	12	16	17	16	18	18	16	18	21	22	21	20	18	24	22	24	24	24	24	27	27	27	25	26	27	27	25	29	26	28	27	28	27	30	29	28	29	28	30	30	33	31	32	31	33	31	32	30	31	34	34	33	37	31	34	34	33	37	34	35	37	37	36	36	40	39	40	42	46	46	46	48	48	0	0	2	0	6	4	4	5	5	5	5	6	4	11	14	18	0	12	15	0	0	16	20	20	32	29	22	24	21	23	32	23	32	22	28	28	34	23	30	36	32	34	30	40	31	34	40	28	43	39	44	25	43	53	53	53	53	50	36	49	39	53	55	53	62	64	54	48	50	63	65	60	50	73	73	73	73	52	1	1	1	1	1	1	2	2	1	2	3	1	3	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	2	3	1	3	1	2	1	2	1	1	2	2	1	2	2	1	2	2	3	2	1	2	3	1	2	2	2	2	4	2	2	1	3	5
43500	-538.855679821153217	-537.237007620972122	-1.618672200181040	0.000161952074125	0.000037606032178	0.232204696242957	0.545364681892899	1	4	8	10	11	13	15	15	17	18	18	15	18	21	21	21	21	21	22	23	24	24	24	24	27	26	25	26	27	26	27	25	27	28	27	28	29	29	28	30	28	30	30	29	31	32	31	31	32	32	32	31	32	34	30	32	32	36	34	34	33	34	36	36	35	37	38	38	37	38	38	41	43	46	45	47	48	47	0	0	2	0	4	5	4	5	6	9	9	4	6	13	13	6	0	13	9	0	0	18	20	20	32	21	19	24	26	23	32	20	32	27	28	35	34	30	30	44	32	19	39	36	32	34	44	33	43	38	40	25	55	56	38	55	55	49	36	45	41	55	62	55	62	43	57	51	53	58	53	61	68	73	73	74	75	72	1	1	2	1	1	1	2	2	2	1	1	4	2	2	1	4	1	3	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	4	1	1	3	2	1	2	1	2	2	2	2	1	1	2	1	2	3	2	2	2	1	2	1	2	3	4	2	1	4	3	2	1	2	1	2	3
44000	-519.952764535684878	-518.306311429147513	-1.646453106537376	0.000138714200853	0.000030727522700	0.221516777023649	0.536839683010811	0	0	7	10	11	13	15	16	16	18	18	17	18	21	20	20	20	21	21	22	24	24	24	24	28	27	25	25	27	28	27	26	25	28	27	28	28	29	30	30	30	30	29	29	30	31	31	31	32	33	31	33	31	33	34	33	32	36	35	34	34	33	37	34	35	37	38	38	36	39	38	40	42	46	46	48	48	47	0	0	2	0	4	5	4	5	6	9	9	9	6	12	12	9	0	16	15	0	0	16	20	20	33	21	18	23	21	23	33	20	20	18	28	33	27	23	38	44	20	18	30	36	31	27	44	35	38	32	32	20	38	43	49	38	53	38	36	38	56	43	65	49	41	55	62	59	53	63	62	60	63	73	73	75	75	52	1	1	4	1	1	1	3	2	2	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	3	2	1	1	2	1	1	4	5	1	1	2	3	1	2	2	4	2	5	2	2	1	2	1	2	4	3	1	2	1	1	2	1	3	2	2	1	2	3	3	1	3	1	1	4
