step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
39000	-203.892964092834063	-202.405700635907266	-1.487263456926807	0.000000230113941	0.000000069930811	0.303896454704491	0.897685223660517	0	4	6	6	5	4	6	6	9	9	8	10	11	13	15	12	12	14	12	14	12	13	14	15	15	16	17	14	14	16	17	16	17	17	16	16	17	19	16	18	17	20	17	18	19	20	18	19	22	21	18	22	22	21	24	25	27	32	34	36	38	40	43	47	46	48	0	1	6	6	6	1	2	5	2	7	8	11	11	16	20	13	13	16	10	13	13	12	13	28	23	28	29	17	16	29	17	28	26	30	14	14	29	34	24	39	18	27	26	43	34	30	36	35	48	27	33	48	50	45	54	52	55	57	58	59	60	60	61	65	63	64	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1
39500	-233.202788681387773	-230.541467001126762	-2.661321680261023	0.000000051648460	0.000000220942907	4.277821755166983	0.676076626986469	0	2	6	5	5	5	6	6	8	9	8	9	11	13	13	11	12	15	13	12	13	13	15	14	14	16	16	14	14	15	17	16	17	15	16	18	17	17	17	18	19	21	19	17	19	20	20	21	22	21	20	22	23	24	24	25	24	31	34	37	39	40	46	46	44	47	0	1	5	2	1	2	6	6	8	7	4	6	11	16	13	11	13	15	16	9	16	10	25	11	19	13	25	15	17	16	18	24	25	29	15	44	21	23	26	35	23	33	33	15	30	33	41	30	47	32	37	46	41	42	49	32	36	57	58	59	59	59	65	65	62	64	1	1	1	2	3	2	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	3	1	2	2	1	2	1	1	4	3	3	1	3	2	2	1	1	1	1
40000	-245.383556352165328	-243.366162180665214	-2.017394171500111	0.000000394708391	0.000000942035181	2.386661145616260	0.612796294976366	0	3	5	6	6	3	7	5	9	9	9	9	11	12	14	13	12	14	13	13	15	12	15	14	13	16	17	14	15	15	14	16	17	15	16	17	17	18	17	18	18	20	19	18	20	18	19	20	21	19	20	22	23	24	23	26	27	32	35	37	39	41	45	45	44	48	0	1	6	3	6	1	3	6	6	4	5	1	11	7	22	13	7	14	11	13	28	13	10	13	13	15	26	22	14	20	22	30	32	9	15	14	26	32	26	29	23	25	30	21	46	29	39	38	50	38	21	14	49	39	49	43	52	57	58	59	60	61	62	65	62	62	1	1	1	1	2	1	1	1	3	2	1	4	1	2	1	1	3	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	4	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	5	1	5	1	3	2	2	2	1	1	1	2	1	1	4
40500	-214.353346358114067	-212.787755755393022	-1.565590602721038	0.000000147631570	0.000000187192736	1.267972257408881	0.809060023959965	0	3	5	7	6	4	6	5	7	9	9	9	12	11	14	12	13	13	14	13	14	13	14	15	15	15	17	14	12	15	18	15	18	17	16	17	17	19	17	19	16	20	20	18	19	20	20	21	20	18	20	23	21	22	23	25	25	32	34	36	38	41	46	47	46	49	0	1	2	5	3	2	8	6	2	4	4	5	11	10	17	11	4	14	20	14	20	12	18	22	20	17	21	22	5	23	27	4	34	23	24	23	23	35	30	37	24	36	31	36	35	31	50	38	45	39	44	48	34	43	48	55	55	57	58	59	60	61	62	65	62	63	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	3	3
41000	-206.334298940972815	-204.936757689744837	-1.397541251227980	0.000000017523970	0.000000014009944	0.799473191093374	0.704302082431442	-2	4	6	6	5	6	7	7	8	8	8	9	11	12	13	12	12	15	13	12	15	12	15	15	15	15	17	13	15	14	14	16	17	17	16	17	17	19	17	18	18	21	19	18	19	21	20	20	21	20	20	23	22	23	23	25	27	33	34	37	38	40	44	46	47	48	0	1	5	5	2	5	4	5	4	7	3	3	11	11	17	9	6	15	14	11	31	13	19	28	13	16	30	20	20	17	19	31	26	21	17	25	30	34	16	21	30	50	39	24	34	38	44	34	38	24	44	46	51	46	48	54	42	57	58	59	59	61	62	63	63	64	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1
41500	-201.662603155249968	-200.011967277720061	-1.650635877529898	0.000000409059236	0.000000603659031	1.475725219571766	0.840547643842852	-1	3	6	7	4	5	7	6	9	8	9	10	11	11	14	12	11	14	12	13	15	12	12	14	14	15	16	12	14	15	16	16	17	15	16	18	17	20	17	17	18	21	19	18	18	20	19	19	22	21	20	23	20	21	24	26	26	32	33	34	37	40	45	46	47	48	0	1	5	6	2	2	6	6	10	3	10	10	10	9	17	12	9	11	14	12	20	14	14	16	22	17	19	13	19	23	15	29	29	20	15	39	21	45	30	26	32	51	18	33	27	36	37	40	46	44	33	49	45	30	52	52	55	55	58	58	60	60	62	63	64	64	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1
42000	-196.467928428555439	-194.681748491824322	-1.786179936731107	0.000000373168571	0.000000673470931	1.804736475314980	0.892673051905249	0	3	4	7	6	5	5	7	9	9	8	8	10	12	13	11	12	14	12	14	13	13	14	14	14	16	16	14	15	15	16	16	17	16	16	17	18	18	15	18	19	21	19	18	19	21	19	19	21	20	19	23	21	24	23	24	25	31	34	37	39	41	45	47	46	48	0	1	2	7	6	2	2	5	4	4	6	5	12	13	13	12	9	21	10	15	14	13	17	17	16	39	29	17	14	21	21	24	25	25	28	23	36	35	20	30	32	37	27	30	35	41	33	36	48	37	36	49	45	42	48	55	46	57	58	59	60	60	62	63	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1
42500	-188.057072567829579	-186.685350513442415	-1.371722054387171	0.000000433247711	0.000000296867229	0.685213611949429	0.805574612017913	-1	3	5	7	4	6	6	7	7	8	8	10	11	12	13	12	12	14	12	14	14	12	15	14	14	15	17	14	15	15	17	16	18	16	16	17	17	19	17	19	18	20	19	17	20	18	19	20	21	21	19	22	22	23	23	25	24	32	34	36	37	41	45	47	47	47	0	1	2	3	1	5	5	6	7	6	7	7	12	12	11	12	12	19	12	14	14	12	18	16	14	15	21	17	21	19	26	25	26	24	25	23	23	36	15	36	32	35	41	29	33	44	41	35	25	38	27	36	40	50	52	54	45	57	58	59	59	60	62	63	63	63	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1
43000	-221.007161697785449	-219.646299037360052	-1.360862660425397	0.000000121999500	0.000000070196040	0.575379735316613	0.802014857235022	-1	2	5	6	6	4	6	7	9	8	9	9	11	11	14	12	13	14	13	13	15	13	15	15	14	14	17	15	15	13	16	17	18	16	17	17	16	19	17	19	18	20	19	18	20	19	18	21	22	19	19	23	23	24	22	24	26	32	34	36	39	41	45	47	47	48	0	1	6	2	2	2	2	4	4	5	10	5	11	11	14	14	11	16	9	13	20	11	22	19	30	16	21	16	9	14	29	29	34	24	21	20	25	23	23	34	17	24	44	17	47	33	17	51	33	35	32	48	42	52	45	46	53	57	58	59	60	61	62	63	63	63	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2
43500	-174.975997047916536	-172.760364348934189	-2.215632698982349	0.000000343494793	0.000001003318669	2.920913764286376	0.908244966141833	0	2	6	7	5	3	6	6	9	9	8	9	11	11	15	13	13	15	13	13	13	13	13	15	14	16	16	14	15	15	17	16	17	16	17	18	17	20	18	18	18	20	19	18	19	19	18	21	21	20	20	21	22	24	23	25	27	31	34	36	39	41	45	46	48	49	0	1	5	7	6	1	5	5	8	8	3	3	8	7	22	14	12	19	14	14	13	13	14	25	19	28	21	13	21	16	34	25	30	24	26	18	29	41	33	34	24	44	44	33	37	44	33	38	31	44	41	40	50	49	51	55	55	57	58	59	60	61	62	63	64	64	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1
44000	-195.189988358300155	-193.143797680897904	-2.046190677402246	0.000000398169667	0.000000980290161	2.461991060966132	0.907789451132078	-1	2	4	6	4	6	7	7	9	8	8	7	11	12	14	12	11	14	13	13	14	13	13	14	14	16	17	14	14	15	17	16	16	16	16	17	15	19	17	18	17	19	18	18	19	19	19	20	21	20	20	22	22	23	23	26	27	31	34	36	39	40	46	46	47	48	0	1	2	3	2	5	5	6	11	7	3	3	12	9	14	17	10	17	14	13	16	16	17	19	22	24	24	16	17	14	30	22	25	37	28	20	24	31	34	34	30	40	35	29	27	36	36	43	47	38	41	49	48	49	51	55	53	57	58	59	60	60	62	61	63	64	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1
44500	-188.742255328424221	-187.102723630774335	-1.639531697649874	0.000000525025541	0.000000760660083	1.448805863934962	0.903404524174742	0	2	5	6	5	5	7	7	8	9	9	10	11	12	15	12	13	14	13	13	14	11	14	15	13	15	15	14	13	15	18	16	17	17	16	18	16	19	17	17	18	19	19	19	20	19	19	20	21	20	20	23	21	23	23	25	26	33	34	37	39	40	46	43	48	49	0	1	2	5	2	2	3	3	7	9	4	11	8	13	19	10	14	29	22	22	14	12	22	29	22	17	17	14	16	19	27	17	26	29	27	30	19	37	15	37	23	35	30	40	47	26	33	44	38	35	46	49	44	15	45	52	55	57	58	59	60	61	64	62	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	3	1	1	1	1	2	1	1	1
45000	-197.402874054890759	-196.038082442075222	-1.364791612815547	0.000000618900403	0.000000315515563	0.509800221964969	0.804094971111976	0	4	5	6	3	5	7	6	8	9	8	10	11	11	13	11	12	15	13	14	14	13	14	14	13	15	16	15	14	16	17	16	16	16	16	17	15	20	18	19	17	18	18	17	19	20	19	20	21	20	20	22	22	23	23	25	26	32	34	36	39	41	46	44	47	48	0	5	2	3	1	5	3	2	3	9	2	11	10	10	12	10	13	22	14	12	19	14	25	19	12	21	24	21	19	26	21	23	37	29	22	28	21	43	16	31	28	35	34	15	28	36	23	31	34	45	47	24	46	51	49	55	54	57	58	59	60	61	64	62	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	1	1	3	1	1	2	1	1	2	1	1
45500	-210.477496596130351	-208.288201508804661	-2.189295087325697	0.000000139426330	0.000000397047863	2.847725123835909	0.814805631668843	-1	1	5	7	3	5	7	6	8	8	8	9	11	11	14	12	10	13	11	13	12	13	14	15	15	16	17	14	14	16	15	16	18	16	15	17	15	20	17	19	18	20	19	19	20	19	19	20	21	21	20	22	22	22	23	25	26	31	35	37	39	39	47	46	48	48	0	1	5	6	2	5	3	3	3	8	6	4	12	17	17	17	9	14	12	14	17	19	18	28	18	31	15	19	14	23	28	24	18	24	23	16	16	34	37	36	34	47	29	26	46	41	41	40	38	51	39	48	40	26	54	52	55	53	58	59	60	60	64	62	64	63	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	1	1	1	1	2	1	1
46000	-191.627499988041109	-188.708149384369960	-2.919350603671159	0.000000202737765	0.000001049747468	5.177858549394506	0.904117932049988	-1	2	4	7	5	6	6	7	8	8	8	10	11	12	14	12	13	14	12	13	14	12	15	14	14	15	17	15	15	14	17	16	18	15	17	14	18	18	16	18	16	19	19	19	19	19	18	20	21	20	20	22	21	24	22	25	26	31	32	37	38	40	46	45	47	47	0	1	2	6	3	3	5	5	7	4	6	4	10	13	17	9	19	22	13	16	22	13	17	14	20	30	36	30	25	20	13	30	29	36	22	19	36	41	18	21	25	27	32	31	40	35	41	38	44	27	37	43	42	46	48	55	56	57	58	59	60	61	64	62	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1
46500	-233.946596897329300	-232.508340429553840	-1.438256467775461	0.000000097502966	0.000000033970668	0.348406509520919	0.618038706098852	-1	2	5	7	6	4	7	5	8	8	9	10	11	11	14	10	12	12	13	13	13	12	15	14	14	15	17	13	14	14	17	15	18	16	16	18	15	18	17	19	19	20	19	19	20	20	20	20	22	20	21	23	22	24	22	25	26	32	34	36	39	40	46	45	47	48	0	1	2	3	6	2	3	6	5	5	7	5	16	10	19	9	10	10	12	18	13	13	18	21	14	17	4	10	20	12	20	29	18	26	26	27	28	39	24	24	31	35	27	38	34	33	35	34	42	33	34	43	35	48	37	38	51	48	58	58	60	61	64	62	64	63	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	1	1	2	1	4	2	1	2	2	1	4	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	3	2	4	2	2	3	3	5	1	1	1	1	1	2	1	1
47000	-210.723453214801111	-206.833393766012421	-3.890059448788691	0.000000019252036	0.000000182453052	9.477078455010835	0.823127507684633	0	3	4	6	6	5	6	6	8	8	8	10	11	12	14	12	13	14	14	14	15	14	13	14	12	15	16	14	14	16	17	16	17	15	16	18	16	18	17	18	18	20	20	16	18	19	20	19	20	20	20	21	22	23	23	25	26	33	35	36	39	41	47	45	47	49	0	1	2	6	6	2	3	3	4	6	6	2	3	11	14	10	11	25	16	5	14	16	13	23	13	18	22	25	23	18	15	21	34	17	28	28	22	15	44	21	44	33	36	26	27	33	36	45	48	46	44	46	26	50	43	55	43	57	58	59	60	61	64	62	64	65	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	5	2	1	1	1	1	1	2	1	1
47500	-219.476166549387841	-217.875158548777904	-1.601008000609947	0.000000440099628	0.000000596359614	1.355055939038804	0.755837279109396	-1	2	6	7	5	4	7	6	9	8	7	9	11	11	14	12	13	14	13	12	14	14	14	15	14	16	16	14	13	16	17	15	16	16	17	18	17	19	18	18	17	21	19	18	19	20	18	19	19	21	21	23	23	24	23	26	26	31	34	37	39	40	46	45	47	49	0	1	2	5	2	2	3	6	3	7	5	4	9	9	20	14	14	16	9	13	13	14	3	29	16	24	21	16	16	16	19	29	21	24	20	30	34	37	23	23	18	27	32	34	37	30	22	35	47	48	49	50	42	55	40	52	54	57	58	59	60	59	64	62	63	63	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	3	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	3	1	3	1	1
48000	-194.629663816103147	-193.003855333954192	-1.625808482148949	0.000001502348615	0.000002126554016	1.415486388974563	0.824345316840083	-1	3	5	6	6	5	7	6	8	9	8	9	11	13	15	13	11	15	13	13	12	13	14	14	15	16	15	14	15	16	17	16	17	16	17	18	17	19	16	18	19	20	19	18	18	20	19	20	22	20	20	22	22	23	21	25	24	31	34	37	39	41	44	46	47	49	0	1	2	6	3	2	2	2	3	11	6	7	10	12	19	10	10	16	13	13	13	13	21	13	24	24	22	19	22	25	27	20	25	18	39	19	26	35	29	37	37	31	32	23	39	41	25	35	43	37	40	50	51	47	51	49	52	56	58	59	60	61	62	63	63	65	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	2	1	1
48500	-236.562590827890489	-233.467830467736206	-3.094760360154296	0.000000003631451	0.000000021219168	5.843165720816211	0.675696116386819	0	2	5	5	4	4	6	7	8	7	9	9	12	11	13	12	13	14	14	14	14	14	15	15	14	15	17	14	15	16	17	15	17	16	15	17	17	20	16	19	18	20	19	19	19	20	18	21	19	21	20	23	21	22	22	25	26	32	35	36	38	41	45	46	48	48	0	1	2	2	1	2	2	3	10	7	10	8	9	12	16	9	12	15	8	15	10	14	17	15	14	15	35	13	25	17	18	15	15	15	18	26	26	26	14	35	30	49	36	26	23	30	35	30	32	37	49	42	42	41	37	50	47	57	58	59	60	61	62	63	63	64	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	4	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2	1	2	1	2	2	3	1	2	1	1	3	2	3	3	2	1	1	1	2	1	2	1
49000	-190.267265603379201	-187.676624138616717	-2.590641464762477	0.000000380374325	0.000001539252677	4.046678691042918	0.920895953833262	0	3	5	7	5	4	6	6	8	8	8	10	12	11	13	12	13	15	13	13	11	13	13	14	14	15	16	14	14	15	17	14	16	16	15	16	18	19	16	19	18	21	19	17	19	19	18	20	20	21	21	22	23	23	23	25	27	32	34	36	39	41	45	47	47	48	0	1	2	8	2	2	3	2	4	8	8	10	12	11	12	14	16	16	21	21	9	13	21	19	16	32	25	15	16	15	13	14	16	32	20	28	30	47	32	19	34	45	33	26	36	44	32	19	46	48	45	48	49	50	42	52	56	57	58	59	59	61	62	63	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
49500	-211.715059342053621	-210.209138847592982	-1.505920494460648	0.000000507079636	0.000000566523663	1.117228188380276	0.676870408963773	-1	3	5	7	5	5	6	6	8	8	9	9	10	13	13	12	12	14	13	12	14	12	15	15	14	15	16	14	14	16	17	17	18	16	16	17	17	18	18	18	18	19	20	18	19	20	20	21	21	21	20	21	21	22	23	25	25	32	34	37	39	41	46	46	48	49	0	1	2	7	1	2	3	5	4	8	9	7	2	16	22	9	13	9	20	12	14	4	14	17	22	19	21	19	20	19	27	21	25	18	28	35	18	26	27	24	30	30	39	20	24	31	34	42	15	36	42	51	51	21	50	46	55	56	58	59	60	61	62	62	64	65	1	2	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	5	2	1	1	1	2	1	3	1	2	1	1	1	1	3	2	1	1
50000	-216.237218951523914	-214.507485643823259	-1.729733307700653	0.000000678352369	0.000001131002531	1.667278812147522	0.804643841286597	0	3	5	7	5	3	6	7	8	8	9	9	11	13	14	12	11	14	11	13	14	14	15	14	12	15	17	15	13	16	17	16	18	17	16	17	17	19	18	16	16	21	19	18	19	21	19	20	21	20	20	21	22	23	24	25	26	31	34	37	39	41	47	46	48	48	0	1	6	7	2	1	3	5	7	7	4	4	12	12	16	19	9	19	4	25	8	19	29	17	11	19	35	21	25	15	13	21	35	32	28	20	40	44	41	15	28	47	23	34	31	43	34	40	38	44	28	43	31	52	44	52	55	57	58	59	60	61	58	62	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	1	1	6	1	1	1
50500	-229.306745649842128	-227.806176854017536	-1.500568795824595	0.000001083319203	0.000001195237892	1.103310906403734	0.631760685286214	-1	3	6	7	6	5	6	6	8	8	8	10	12	11	14	13	11	15	13	13	15	13	15	14	15	16	17	14	12	14	17	16	17	17	16	17	15	19	18	18	18	20	19	18	20	19	18	19	21	20	21	21	19	24	22	24	27	32	34	36	39	40	46	44	47	48	0	1	6	8	6	2	6	6	5	5	5	9	14	5	9	17	9	29	14	14	12	12	22	8	22	19	32	13	12	29	25	29	18	14	28	30	17	30	25	26	32	26	33	36	41	34	37	27	34	37	46	53	26	48	38	51	55	54	58	59	60	61	58	61	63	64	1	2	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	3	1	1	2	3	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	2	2	1	1	3	1	1	1	1	6	2	1	2
51000	-223.963575888496138	-222.192097226782664	-1.771478661713479	0.000000248126278	0.000000438891892	1.768824712834364	0.723937383563029	-1	3	5	7	6	6	6	5	8	8	7	10	11	12	14	12	12	14	12	14	13	14	14	14	15	14	15	14	15	16	15	16	17	17	16	17	17	19	17	17	17	20	19	18	19	19	19	19	21	20	21	22	22	23	23	25	27	31	34	36	40	40	44	45	46	48	0	1	2	5	3	8	8	2	5	7	8	4	10	13	17	10	4	17	4	21	12	17	19	14	22	16	18	19	24	15	26	22	25	31	24	25	22	26	22	30	27	23	37	33	22	37	36	40	41	33	47	40	42	39	49	26	56	45	58	59	60	60	61	59	63	65	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	4	1	1	2	1	1	1	2	1	2	2	1	2	1	5	1	8	1	1	1	2	2	4	1	1
51500	-249.231129504716989	-245.665775688434593	-3.565353816282389	0.000000153951111	0.000001210574588	7.863370262272838	0.674625352987565	0	3	4	7	6	5	6	6	8	9	9	9	11	12	15	12	11	14	11	13	13	14	15	13	14	16	17	15	13	16	17	16	18	16	16	17	16	19	15	17	18	20	20	19	20	20	18	21	20	20	19	22	22	23	23	25	27	33	35	37	39	40	46	44	47	49	0	1	2	7	3	3	6	3	6	5	9	6	11	10	20	4	5	13	10	4	3	16	24	11	14	20	35	19	14	18	20	18	32	20	25	23	15	14	9	35	36	44	16	47	36	26	34	45	37	33	29	45	18	46	44	55	53	33	58	59	60	59	61	61	63	65	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	5	3	1	1	1	4	1	1	2	1	1	3	1	2	1	4	2	1	1	2	5	1	1	1	2	3	2	1	1
52000	-187.243976172217941	-184.669697423631305	-2.574278748586642	0.000000479103543	0.000001913573885	3.994071666290275	0.870176208459681	0	2	4	6	4	6	6	6	9	7	8	9	11	12	14	13	12	14	12	13	14	13	15	15	14	16	15	15	14	15	16	16	17	17	16	17	18	20	16	18	18	19	19	19	19	20	20	19	22	21	20	23	20	24	23	26	26	32	34	35	38	39	47	45	48	47	0	1	2	3	2	5	3	5	8	3	7	7	9	12	17	13	12	14	13	19	17	14	29	21	14	24	21	14	14	14	24	24	21	35	28	26	36	43	21	26	31	41	41	23	33	40	45	34	42	41	37	50	39	55	50	54	54	56	58	59	60	59	64	61	63	64	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	3	1	1
