step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
57000	-196.109852662829866	-202.965340613789238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596031089398869	1	5	10	8	8	9	10	11	11	12	12	14	14	14	15	16	17	17	20	20	19	24	23	23	24	26	29	34	0	1	6	2	2	5	4	5	3	4	4	8	11	7	4	7	0	15	18	21	17	19	15	20	16	25	0	26	1	2	1	2	1	1	1	2	1	3	3	1	1	3	2	3	1	1	2	1	1	2	3	2	3	1	1	6
57500	-183.157750750143492	-190.013238701102864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578478368091859	1	6	10	8	9	10	11	11	12	11	14	15	15	13	14	16	16	18	20	21	23	23	23	23	25	27	29	35	0	1	5	2	2	5	4	6	3	4	10	8	11	4	7	15	0	15	18	17	20	18	16	20	23	16	0	26	1	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	2	1	3	1	3	3	1	1	4	1	4
58000	-206.435200824251439	-213.290688775210810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471639805343027	0	6	10	9	8	9	10	11	11	11	14	14	13	14	14	17	16	17	20	20	21	23	23	24	25	27	29	31	0	1	6	2	2	5	2	6	3	4	10	8	4	7	7	4	0	2	18	17	17	16	16	20	16	16	0	26	1	3	1	1	1	1	2	1	1	1	2	1	2	2	2	4	1	6	2	2	2	3	3	1	4	4	1	3
58500	-200.035101337949271	-206.890589288908643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586498110457799	0	6	10	8	8	9	9	10	11	11	13	14	14	14	16	15	16	18	20	21	22	22	23	24	24	26	29	33	0	1	6	2	2	5	4	6	3	2	2	5	11	7	14	7	0	15	18	17	17	16	15	20	15	16	0	26	1	3	1	1	1	1	1	1	1	3	4	3	1	3	2	3	1	1	1	3	3	3	3	2	4	4	1	5
59000	-195.296314313880771	-202.151802264840143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615610430412282	1	6	10	8	9	10	11	11	11	12	14	14	15	15	14	16	17	18	21	21	21	23	23	22	25	26	29	35	0	1	5	2	2	5	4	6	3	2	10	8	10	7	7	14	0	15	18	17	17	18	14	17	15	25	0	26	1	2	1	1	2	1	2	1	1	2	1	2	2	3	2	1	1	2	1	2	2	4	4	2	5	1	1	5
59500	-177.431519489474141	-184.287007440433513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574440027953120	1	6	9	8	8	10	9	11	11	10	15	14	14	13	16	16	17	19	20	21	22	24	23	22	25	26	29	35	0	1	5	2	2	5	4	6	3	2	13	8	10	7	14	4	0	16	18	17	17	18	16	20	23	16	0	26	1	3	1	1	1	1	1	1	1	3	1	1	2	2	2	4	1	2	1	2	2	2	4	1	1	4	1	4
60000	-191.114127694644083	-197.969615645603454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778754384598733	1	6	10	8	8	9	10	11	11	12	15	15	14	13	14	17	16	18	20	21	22	24	23	22	24	26	29	34	0	1	6	2	2	5	4	6	3	4	13	8	10	7	7	15	0	15	18	17	20	19	16	17	23	16	0	26	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	2	2	1	4	1	4
60500	-182.394824344024073	-189.250312294983445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581288971189397	0	6	8	8	9	10	10	10	12	11	14	15	14	14	15	16	17	18	21	21	22	23	23	23	26	25	29	33	0	1	2	2	3	5	4	5	3	2	10	8	10	7	14	14	0	15	18	17	17	19	16	20	23	14	0	26	1	3	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	3	1	1	5	1	3
61000	-186.808219654902899	-193.663707605862271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402735695466519	-1	6	9	9	11	10	11	11	12	11	13	14	13	15	16	17	15	17	19	21	21	23	23	23	26	27	29	35	0	1	2	2	6	3	4	3	3	2	10	8	10	7	4	15	0	14	18	17	17	18	15	21	15	23	0	26	1	5	1	1	1	1	1	1	1	3	1	2	1	3	3	1	1	1	1	2	4	3	3	1	5	2	1	4
61500	-212.315107236799207	-219.170595187758579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530880487932395	0	6	9	8	11	10	10	11	11	10	14	13	13	13	14	15	16	17	20	21	21	22	23	23	24	25	28	34	0	1	2	2	6	3	4	6	3	2	13	3	10	4	7	14	0	15	16	17	17	15	16	20	15	15	0	25	1	2	1	1	1	1	1	1	2	2	1	3	2	3	2	1	1	2	3	3	2	3	3	1	4	5	1	4
62000	-195.225200547640583	-202.080688498599955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564217595631036	0	6	8	8	9	10	10	11	11	11	13	14	15	13	15	17	17	18	20	21	21	21	23	22	26	27	29	35	0	1	2	2	3	5	4	6	3	2	7	8	11	7	7	14	0	16	15	17	17	18	16	21	23	16	0	25	1	3	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	3	2	2	2	3	1	2	5	1	5
62500	-204.402978480395603	-211.258466431354975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551059467037767	1	4	8	7	10	9	10	11	12	12	14	13	15	15	15	16	17	18	20	20	20	22	24	22	25	25	27	34	0	1	2	2	3	3	4	6	3	4	10	8	11	7	7	4	0	16	18	17	17	19	15	21	16	15	0	15	1	1	2	3	1	1	1	1	1	2	1	1	1	2	2	4	1	1	1	2	1	2	5	1	4	6	1	8
63000	-190.988879692233553	-197.844367643192925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515830703564617	-1	5	8	9	10	11	11	10	11	10	14	14	15	14	16	16	17	18	20	20	22	24	23	23	25	26	29	34	0	1	2	2	3	3	4	3	3	4	10	8	11	4	14	14	0	15	18	17	20	18	15	20	15	15	0	25	1	3	1	3	1	2	1	1	1	1	3	2	1	3	2	1	1	1	1	2	2	4	2	2	4	4	1	4
63500	-189.277763754737464	-196.133251705696836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539860628507281	1	7	10	6	10	8	10	11	11	11	15	15	14	14	15	16	17	18	20	21	22	22	22	23	25	26	30	34	0	1	2	1	6	4	4	6	3	4	13	8	4	7	14	15	0	16	18	17	17	19	16	20	15	15	0	25	1	3	1	3	1	1	1	2	1	2	1	2	4	2	1	1	1	1	1	2	2	1	3	1	4	5	1	5
64000	-198.277751560109522	-205.133239511068894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441364026701996	-2	6	10	8	10	8	10	11	11	12	14	15	14	15	16	17	16	19	21	20	22	24	23	22	24	26	28	35	0	1	6	2	6	2	4	6	3	7	10	8	10	7	4	7	0	16	18	17	17	16	16	20	16	15	0	16	1	5	2	1	1	1	1	1	1	1	1	2	1	2	4	5	1	2	1	2	3	4	3	2	3	6	1	9
64500	-185.449945454706892	-192.305433405666264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.443572373761511	1	6	9	8	11	10	10	11	11	12	13	13	15	14	15	16	16	18	21	20	21	24	23	23	25	26	30	33	0	1	2	2	6	3	4	6	3	7	10	8	11	7	7	4	0	14	18	17	17	19	15	20	23	16	0	16	1	2	2	1	1	1	2	1	2	1	1	1	1	2	2	5	1	2	2	2	2	1	3	2	1	5	1	7
65000	-199.824092200066701	-206.679580151026073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547416933475554	0	6	7	8	11	10	11	9	11	11	14	14	15	14	15	17	16	18	20	20	22	22	22	23	24	27	30	34	0	1	2	2	6	3	4	3	3	2	10	8	11	7	7	15	0	14	18	17	20	19	14	20	16	16	0	25	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	4	2	3	5	1	4
65500	-174.173002795070175	-181.028490746029547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512493772304619	0	6	9	8	11	10	10	11	11	11	14	14	15	14	15	17	16	19	21	20	22	24	23	23	24	27	29	34	0	1	2	2	3	3	4	3	3	2	10	3	11	4	7	14	0	15	18	17	20	18	15	20	16	16	0	26	1	3	2	1	1	1	1	1	1	3	1	2	1	3	3	1	1	2	1	2	1	2	4	2	3	5	1	4
66000	-182.701534134941141	-189.557022085900513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479288188198407	0	7	8	8	11	9	11	10	12	10	15	14	14	14	15	15	16	18	21	21	21	23	23	23	24	26	28	34	0	1	2	2	6	3	4	6	3	2	13	8	2	7	14	4	0	15	18	17	17	19	16	21	16	16	0	26	1	4	1	1	1	1	1	1	2	1	1	2	3	2	1	3	1	2	1	3	2	1	3	1	5	5	1	3
66500	-195.904305775809604	-202.759793726768976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.327935674909489	1	6	8	8	9	10	10	11	12	11	14	13	12	14	15	15	17	18	20	21	22	23	23	23	26	26	30	34	0	1	2	2	3	5	4	5	3	2	7	6	2	7	11	7	0	16	18	17	17	19	16	20	16	16	0	26	1	3	1	1	1	1	2	1	3	3	3	2	3	2	1	3	1	1	1	2	2	2	4	1	6	5	1	4
67000	-194.749235150992234	-201.604723101951606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487978546037164	0	6	9	9	11	10	11	11	10	12	14	15	15	15	14	14	16	18	21	21	21	24	23	23	23	25	27	34	0	1	2	2	6	3	4	6	3	2	10	8	11	4	7	4	0	15	18	17	17	18	15	20	14	14	0	26	1	3	2	1	1	1	1	1	1	4	1	2	1	4	1	2	1	2	2	2	3	2	4	2	3	5	1	5
67500	-183.088654511717891	-189.944142462677263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404455976743187	1	6	8	8	11	9	11	10	10	12	13	15	11	15	16	16	17	18	20	21	22	22	23	23	26	26	30	33	0	1	2	2	6	3	4	6	3	13	13	8	2	7	7	7	0	15	18	17	17	18	15	20	15	16	0	25	1	3	1	1	1	1	2	1	1	1	1	3	2	2	2	2	1	2	2	2	2	2	3	1	6	4	1	3
68000	-197.453821338320807	-204.309309289280179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563244521265737	-1	6	8	8	11	9	10	10	11	12	15	15	14	12	14	16	15	17	20	20	21	23	22	24	25	25	29	34	0	1	2	2	6	3	4	6	3	2	13	8	10	4	7	15	0	15	18	17	20	19	16	20	15	2	0	26	1	4	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	2	1	2	1	1	2	2	5	8	1	5
68500	-195.303312215907141	-202.158800166866513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463934103350204	0	6	8	9	10	9	8	10	12	10	14	15	15	13	16	15	16	18	20	22	22	23	22	23	24	26	29	34	0	1	2	7	6	3	2	6	3	2	4	8	11	4	16	14	0	4	18	17	17	19	15	21	16	15	0	25	1	3	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	3	1	3	3	2	2	1	5	5	1	5
69000	-189.250842791828006	-196.106330742787378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584881059198485	0	5	8	7	10	11	11	10	11	11	15	13	13	14	14	16	17	19	20	20	22	22	22	23	26	27	29	33	0	1	2	2	3	5	4	3	3	2	13	8	10	4	7	15	0	14	15	17	17	19	15	21	16	25	0	26	1	4	1	1	1	1	2	1	2	2	1	1	1	3	2	1	1	2	2	2	2	1	3	1	5	1	1	3
69500	-192.689264098389714	-199.544752049349086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576239000900898	1	6	8	9	11	9	8	10	11	11	12	15	14	13	15	16	17	19	20	20	22	22	23	22	25	26	26	33	0	1	2	7	6	3	2	6	3	2	10	6	11	7	4	14	0	16	18	17	17	19	15	20	14	23	0	26	1	3	1	1	1	1	1	1	2	3	1	4	1	2	3	2	1	1	1	2	2	1	4	2	5	1	1	4
70000	-193.018930527796414	-199.874418478755786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679097972826071	-1	6	8	8	10	9	11	11	11	11	13	14	14	13	15	16	16	18	21	21	23	22	22	24	23	26	29	33	0	1	2	2	6	3	4	6	3	2	4	8	11	4	7	15	0	15	18	17	20	18	15	20	18	25	0	26	1	3	1	1	1	1	2	1	1	2	3	2	1	2	2	1	1	3	2	3	1	1	2	2	2	2	1	3
70500	-191.970586695070864	-198.826074646030236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594183909646821	0	5	8	8	11	10	10	11	11	10	12	14	14	14	15	16	16	18	20	20	23	23	22	23	24	25	28	33	0	1	2	2	6	3	2	6	3	4	10	8	11	4	7	14	0	15	15	17	17	19	16	20	15	25	0	25	1	2	1	2	1	1	3	1	1	1	1	1	2	3	3	1	1	2	2	2	4	2	2	2	3	1	1	4
71000	-193.263703503363757	-200.119191454323129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487335785970775	0	6	8	8	11	10	9	10	12	12	11	12	15	15	13	16	16	17	20	20	20	24	23	23	25	26	30	35	0	1	2	2	3	3	4	3	3	11	4	8	11	7	7	4	0	15	18	17	17	19	16	17	15	23	0	25	1	3	1	1	1	1	1	1	2	1	1	1	2	3	2	4	1	2	2	2	2	3	3	4	6	2	1	6
71500	-186.242844881981483	-193.098332832940855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493148068070789	0	5	8	8	10	11	11	9	10	12	11	14	15	14	16	16	17	18	20	21	22	23	24	24	26	25	29	34	0	1	2	2	3	8	4	3	3	11	4	8	11	7	7	4	0	16	18	17	17	19	16	17	7	15	0	26	1	3	1	1	1	1	1	1	1	1	2	3	2	2	2	4	1	1	1	2	2	2	4	3	6	3	1	5
72000	-185.327427964678805	-192.182915915638176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483896712523978	0	6	9	9	10	11	9	11	12	12	11	14	14	14	15	17	17	18	20	21	21	24	23	24	25	27	28	32	0	1	2	2	3	5	2	3	3	11	2	8	11	7	4	15	0	15	18	17	17	19	16	20	23	25	0	26	1	4	1	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	1	2	2	2	3	2	1	1	1	1
72500	-180.396531167645179	-187.252019118604551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455420796112589	0	6	11	8	10	9	11	11	12	12	11	13	14	14	16	16	16	18	20	20	22	23	22	24	25	26	29	34	0	1	6	2	6	2	4	6	6	11	2	6	11	7	7	7	0	16	18	17	17	19	16	21	7	25	0	26	1	3	1	1	1	1	2	1	2	1	2	3	2	1	2	3	1	1	1	2	3	1	4	1	5	1	1	4
73000	-182.790764287670072	-189.646252238629444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457646402144486	0	7	10	9	11	9	10	10	11	12	11	15	14	13	15	16	16	17	19	20	21	22	24	23	26	27	29	33	0	1	6	2	6	2	4	6	3	11	4	8	11	4	14	15	0	16	18	17	17	19	16	20	23	25	0	26	1	4	1	2	1	1	1	1	1	1	2	4	2	3	1	1	1	1	1	2	2	1	4	1	1	1	1	3
73500	-177.068309626688404	-183.923797577647775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581312857032655	0	6	10	8	9	8	11	11	12	12	11	15	15	14	15	17	17	18	20	21	22	22	23	23	24	27	29	33	0	1	6	2	6	2	4	6	3	11	2	8	11	7	7	4	0	16	18	17	17	19	16	20	16	25	0	26	1	3	1	1	1	1	3	1	1	1	3	2	2	2	2	3	1	1	2	2	2	1	3	1	3	2	1	3
74000	-187.455398727751316	-194.310886678710688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588217616362006	0	6	10	9	11	8	11	10	11	12	11	14	13	15	16	17	16	17	20	20	21	24	22	23	23	26	29	34	0	1	6	2	6	2	4	6	3	11	2	8	11	7	7	14	0	7	18	17	17	19	15	20	16	25	0	26	1	2	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	3	2	2	2	1	3	2	2	1	1	3
74500	-183.866953048151970	-190.722440999111342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555978851821150	0	6	8	8	11	10	10	11	11	12	11	14	14	14	16	17	17	19	21	20	23	24	23	23	26	24	29	33	0	1	2	2	6	3	2	6	3	11	7	6	11	4	4	15	0	16	18	17	20	19	15	20	15	15	0	26	1	4	1	1	1	1	3	1	2	1	1	2	2	3	3	1	1	1	1	2	2	2	3	1	4	3	1	4
75000	-191.560758733780091	-198.416246684739463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546249378940479	0	6	8	8	10	9	9	10	12	12	11	14	14	14	15	17	15	17	21	19	23	24	23	23	24	27	29	35	0	1	2	2	6	3	4	6	3	11	2	8	11	7	4	14	0	15	15	17	20	19	16	20	16	25	0	26	1	2	1	1	1	1	1	1	2	1	3	3	1	1	4	2	1	2	2	2	2	2	3	2	3	2	1	4
75500	-183.125382628946255	-189.980870579905627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511730153228076	0	7	10	9	10	9	10	11	12	12	11	14	15	14	16	15	17	18	19	21	20	24	23	23	24	27	30	31	0	1	6	2	6	2	2	6	3	11	7	8	11	4	4	7	0	15	15	21	17	19	15	20	16	25	0	26	1	3	1	1	1	1	2	1	1	1	1	2	2	3	3	3	1	1	2	1	2	2	3	2	4	2	1	3
76000	-181.243358071682025	-188.098846022641396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707463501553347	1	7	10	8	10	8	11	10	11	12	11	14	14	14	15	15	16	18	20	20	21	23	24	24	24	26	30	33	0	1	6	2	6	2	4	6	3	11	2	8	11	7	7	7	0	16	18	17	17	19	18	20	16	25	0	26	1	3	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	1	2	2	1	3	2	4	2	1	3
76500	-192.262944329404405	-199.118432280363777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642809431501619	1	6	11	8	10	7	11	11	12	12	11	14	14	14	16	15	16	18	20	20	22	22	22	23	25	27	30	32	0	1	5	2	6	2	2	5	3	11	2	3	11	7	4	4	0	15	18	17	20	15	15	20	15	25	0	26	1	2	1	1	2	1	3	1	1	1	3	1	2	1	5	4	1	1	1	2	1	3	3	2	4	1	1	2
77000	-181.660084063525773	-188.515572014485144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599876751679175	0	6	11	8	10	8	11	10	10	12	11	14	15	14	14	17	16	18	20	20	22	22	22	23	25	26	29	34	0	1	6	2	6	2	4	6	6	11	2	8	11	7	7	3	0	16	18	17	20	19	16	20	16	25	0	25	1	3	2	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	3	1	5	1	1	3
77500	-188.446471058406757	-195.301959009366129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473682577234938	0	6	9	8	10	8	11	11	10	12	11	15	15	14	15	17	16	18	21	21	22	23	23	24	24	26	28	33	0	1	6	2	6	2	4	6	3	11	2	8	11	4	4	14	0	16	18	17	17	19	15	20	16	15	0	26	1	3	1	1	1	2	2	2	1	1	2	4	2	3	4	2	1	1	1	2	2	1	4	2	4	5	1	3
78000	-184.167218732325324	-191.022706683284696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584868432112541	1	6	11	8	10	9	11	11	12	12	11	14	14	14	13	17	17	17	21	21	22	22	23	23	25	27	30	34	0	1	6	2	6	2	4	6	3	11	2	8	11	15	7	4	0	7	18	17	17	19	16	20	23	25	0	26	1	3	1	1	1	2	2	1	1	1	2	2	2	1	2	4	1	2	2	2	3	1	2	1	1	2	1	3
78500	-189.371907360505134	-196.227395311464505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559182925677400	0	6	9	9	10	8	10	10	11	11	13	15	14	15	15	16	16	18	21	21	22	22	24	24	25	26	28	34	0	1	6	2	6	2	2	6	3	4	10	8	11	4	7	14	0	15	15	17	17	18	16	20	15	25	0	26	1	2	1	2	1	1	2	1	1	1	2	2	1	3	3	1	1	2	3	2	2	1	3	1	3	1	1	3
79000	-188.583982758327835	-195.439470709287207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527108040288903	1	7	10	8	10	8	11	9	12	11	15	13	14	15	15	17	17	17	20	21	22	24	23	23	24	26	29	34	0	1	6	2	6	2	4	6	3	4	13	8	7	7	7	4	0	7	18	17	17	19	16	20	16	25	0	26	1	3	1	1	1	1	2	1	1	2	1	2	2	2	2	6	1	3	2	2	1	2	3	2	3	1	1	4
79500	-196.554039375854728	-203.409527326814100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505850183006451	1	6	10	7	10	9	9	10	11	10	15	15	12	12	14	16	16	17	20	18	22	23	23	24	24	26	28	33	0	1	6	2	6	2	4	6	3	2	13	8	10	4	14	7	0	16	16	17	17	19	16	17	16	25	0	25	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	4	1	1	3	1	2	2	4	4	3	1	1	4
80000	-180.154721678462295	-187.010209629421666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609036772569520	1	7	8	8	11	9	10	10	11	11	13	14	15	13	14	16	16	17	21	19	20	22	23	23	25	27	30	35	0	1	2	2	6	3	4	6	3	2	10	8	11	7	7	15	0	15	18	17	17	19	16	20	16	25	0	25	1	4	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	4	2	4	1	1	5
80500	-184.880466903718201	-191.735954854677573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580640150037264	0	6	10	8	9	11	11	10	11	9	13	14	15	14	15	16	16	17	20	20	22	23	23	24	25	27	28	32	0	1	5	2	2	3	4	5	3	2	10	8	11	7	7	15	0	15	18	17	17	19	16	21	23	25	0	26	1	3	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	2	4	2	4	1	1	1	1	2
81000	-190.301396512668902	-197.156884463628273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533813559077148	1	7	10	9	9	10	10	11	11	12	13	14	15	15	14	17	17	18	20	22	21	23	21	23	25	27	30	35	0	1	5	2	2	5	2	6	3	7	4	8	11	4	4	15	0	16	18	17	17	19	16	20	23	25	0	26	1	2	1	2	1	1	2	1	1	1	2	2	1	3	2	3	1	1	1	3	1	2	2	1	2	1	1	3
81500	-193.854808305233178	-200.710296256192549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582387951469677	1	7	10	9	9	10	10	11	11	12	15	15	14	14	15	16	16	16	19	19	22	23	23	23	24	26	28	33	0	1	2	2	2	5	4	5	3	2	13	8	10	7	4	14	0	15	18	17	17	19	15	20	16	25	0	26	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	4	2	4	3	4	1	1	2
82000	-200.185034328519151	-207.040522279478523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581505453512229	1	6	8	8	10	9	10	11	11	10	15	14	13	15	16	17	16	19	21	20	22	23	21	24	25	27	29	35	0	1	2	2	6	3	4	6	3	2	13	5	7	4	14	15	0	14	18	17	17	18	16	21	7	25	0	26	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	2	2	2	2	2	2	5	1	1	4
82500	-205.432109058380746	-212.287597009340118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458305317887711	0	4	9	6	10	8	11	11	10	10	13	14	15	13	16	16	16	18	20	22	22	23	24	24	25	27	28	33	0	1	6	2	6	2	4	6	6	2	10	8	11	4	4	14	0	16	18	17	17	15	15	21	15	15	0	25	1	2	1	1	2	1	3	2	1	2	2	2	1	3	6	2	1	1	1	3	3	3	3	1	5	5	1	3
83000	-187.453283781440376	-194.308771732399748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526699256149519	1	6	10	8	11	9	9	11	12	11	15	14	14	14	15	16	17	18	20	21	20	24	23	24	26	24	29	33	0	1	6	2	6	2	4	6	3	2	13	8	10	7	4	14	0	15	18	17	17	19	16	20	26	14	0	26	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	5	1	4
83500	-185.806129619698254	-192.661617570657626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543426362378769	1	7	10	8	10	8	10	10	12	11	15	15	14	13	15	16	17	17	20	21	23	21	24	23	26	26	29	34	0	1	6	2	6	2	4	6	3	4	13	3	10	2	2	15	0	15	18	17	20	19	15	17	23	23	0	26	1	3	1	1	1	1	1	1	1	2	1	2	1	3	3	1	1	1	2	2	1	1	4	3	1	1	1	3
84000	-194.351077326665518	-201.206565277624890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472754059819714	0	6	10	8	10	8	10	9	11	9	14	14	15	15	15	17	17	18	20	21	23	23	22	23	24	27	30	34	0	1	6	2	8	2	4	6	3	2	10	8	11	7	2	14	0	15	18	17	17	19	16	17	23	25	0	26	1	3	2	1	1	1	2	1	1	1	3	2	1	2	3	1	1	1	1	3	4	2	2	2	1	2	1	4
84500	-191.926038230108702	-198.781526181068074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578067920178751	0	6	9	8	11	10	11	11	10	12	15	15	14	15	15	16	17	18	21	22	22	23	23	23	25	27	28	35	0	1	2	2	3	3	4	6	3	7	10	8	4	2	7	15	0	14	18	17	17	19	14	20	16	25	0	26	1	3	2	1	1	1	1	1	1	1	2	2	2	4	2	1	1	1	2	2	2	1	3	1	5	1	1	3
85000	-194.962557791723356	-201.818045742682727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546290711404133	1	6	10	7	10	7	11	11	12	11	15	14	14	14	14	16	16	19	20	21	22	24	21	23	26	27	29	35	0	1	6	2	6	2	4	3	3	4	13	8	10	7	7	15	0	16	18	17	17	19	16	17	16	25	0	26	1	2	3	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	3	3	2	3	3	4	1	1	4
85500	-178.658395423115252	-185.513883374074624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648665937931837	0	7	10	9	10	9	11	11	11	10	13	14	14	14	16	16	16	18	20	21	21	23	23	23	25	27	30	32	0	1	6	2	6	2	4	6	3	2	10	8	11	7	14	7	0	16	18	17	17	19	16	20	23	15	0	26	1	3	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	4	1	2
