step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
26000	-440.209278037705587	-447.064765988664988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636768538346156	1	-1	6	5	9	6	7	7	7	8	9	8	7	8	9	9	11	13	11	12	15	15	15	14	17	16	17	16	17	16	17	18	20	20	20	21	22	22	22	22	22	23	25	22	23	25	24	23	23	25	25	25	25	27	27	28	26	27	27	29	28	27	27	29	28	27	31	30	30	31	28	30	30	31	31	32	32	32	32	36	40	42	42	44	46	48	48	2	0	4	2	10	4	3	4	4	3	10	8	6	4	8	13	11	13	6	5	18	19	18	12	28	21	22	23	22	16	23	26	32	29	21	27	33	0	27	31	34	25	47	30	38	36	39	20	36	39	48	44	42	52	48	29	47	46	41	59	47	44	46	48	62	41	0	53	52	46	38	55	59	64	46	59	73	71	70	0	0	81	80	83	0	0	84	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	2	1	3	1	3	1	2	1	5	1	1	1	3	1	1	2	4	1	1	3	2	3	2	1	4	1	4	1	2	1	4	2	1	1	1	3	2	1	2	1	1	1	1	3	1	1	1	2
26500	-501.864962104336314	-508.720450055295714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639676295661737	2	1	4	4	6	6	6	6	6	9	10	7	8	8	8	8	11	12	10	13	15	16	14	15	14	17	18	16	16	17	19	17	19	20	21	22	21	21	22	22	22	22	23	23	23	24	24	23	25	24	25	24	25	26	26	27	26	27	27	29	27	28	26	29	28	27	28	29	30	31	30	29	30	30	29	33	31	32	33	37	41	43	42	43	45	47	48	2	0	2	2	1	2	3	4	1	8	4	6	3	3	6	7	5	15	16	18	18	25	20	18	20	18	22	25	25	18	27	25	27	28	22	33	32	0	38	34	31	32	31	35	38	27	35	36	48	41	37	41	48	44	46	30	39	53	37	9	41	48	49	53	53	35	0	24	59	58	63	53	58	54	58	77	68	72	66	0	0	83	80	81	0	0	85	1	1	1	1	3	4	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	2	1	2	1	1	1	2	3	2	1	1	3	1	1	1	1	2	1	1	1	1	4	2	2	4	11	2	3	1	2	2	3	1	7	2	1	1	2	2	3	1	1	1	1	3	1	1	1	2	1	1	1	2
27000	-506.316606014249487	-513.172093965208887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533219756012859	2	0	5	6	9	7	8	4	4	8	9	8	6	8	8	10	12	13	12	11	14	16	14	16	16	18	17	15	15	17	20	18	20	20	20	23	21	21	22	22	22	22	25	23	23	23	25	24	25	24	26	25	26	25	25	29	25	24	28	28	27	28	27	29	27	27	30	31	31	31	29	28	30	31	31	32	31	32	33	36	40	43	41	44	45	48	48	2	0	2	3	14	2	4	1	1	6	8	8	9	13	4	15	6	19	5	7	15	19	16	20	21	22	24	18	17	23	26	25	23	29	27	27	32	0	34	27	34	32	35	42	38	40	33	46	41	40	50	39	34	15	48	54	41	24	45	52	24	53	47	55	48	54	0	51	21	46	61	36	57	72	48	66	49	51	51	0	0	83	76	83	0	0	84	1	1	2	1	1	4	1	1	1	1	2	2	1	2	1	1	2	1	1	1	3	2	1	2	1	1	1	1	1	2	1	2	3	1	1	4	1	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	3	8	1	4	2	3	3	1	4	1	1	2	2	1	1	3	6	4	1	2	2	1	4	2	3	3	3	1	1	1	4	1	1	1	2
27500	-467.360182543898247	-474.215670494857648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518494471423794	1	0	5	6	9	7	6	8	7	8	10	9	7	8	6	9	12	11	11	13	15	16	11	15	16	16	17	16	18	17	20	19	19	19	20	22	21	21	21	20	23	23	25	23	23	25	23	24	24	25	25	24	26	26	27	28	25	27	27	28	27	29	27	29	29	27	30	30	31	29	30	29	29	31	31	29	32	32	31	36	39	41	41	44	46	48	49	2	0	1	1	2	4	3	6	3	13	10	8	2	3	3	9	8	14	8	19	14	24	16	18	5	23	22	5	20	24	34	28	29	28	22	27	32	0	33	34	37	39	48	31	38	27	30	27	47	32	29	34	39	41	46	22	45	36	42	50	26	56	36	55	37	48	0	41	59	46	62	46	55	72	62	54	59	71	27	0	0	81	80	82	0	0	86	1	1	1	2	4	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	3	1	1	2	4	2	1	4	2	1	1	2	1	2	2	3	1	1	1	1	1	1	1	2	1	4	2	4	1	3	3	2	2	1	1	7	1	3	1	2	5	1	2	1	5	2	1	4	2	3	1	2	1	1	1	1	3	1	4	1	1	1	2	1	1	1	1
28000	-532.450185096930113	-539.305673047889513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491916954475625	2	-2	4	5	7	4	7	7	5	8	9	9	5	8	9	10	12	12	10	13	12	15	15	15	17	18	17	17	17	17	20	18	18	19	20	22	21	22	22	22	21	23	24	23	24	24	23	21	24	26	26	23	25	26	27	27	24	27	27	28	26	29	26	30	28	27	29	31	30	30	26	31	29	31	30	33	30	33	34	37	40	42	41	44	47	47	47	2	0	2	1	1	1	9	9	1	5	10	5	6	6	8	10	15	16	3	17	16	20	18	18	14	23	24	21	11	24	29	25	27	32	27	48	25	0	32	48	25	28	47	37	38	40	38	27	31	57	10	32	46	52	48	61	37	33	51	43	42	60	44	46	39	45	0	50	31	46	46	71	54	22	25	77	54	72	27	0	0	81	81	82	0	0	84	1	1	5	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	5	2	2	2	4	1	2	1	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1	3	2	1	10	2	1	1	5	1	2	5	1	2	1	1	1	4	3	1	1	1	3	4	1	3	2	7	6	1	3	1	5	1	1	2	1	1	1	1	1
28500	-428.832543668474898	-435.688031619434298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636647643403243	1	0	6	4	8	7	8	7	7	8	9	9	7	6	8	10	13	13	12	11	16	15	14	15	16	17	18	15	18	17	19	16	20	19	21	23	21	22	21	21	22	22	24	22	23	24	24	24	25	24	25	24	24	26	25	27	25	27	26	29	28	29	27	29	29	28	28	31	31	31	29	31	28	30	31	32	31	32	33	37	40	43	42	44	46	47	48	2	0	4	2	14	4	13	3	4	9	13	13	2	4	6	10	20	5	16	3	23	23	5	11	28	22	21	23	26	25	25	28	21	32	31	27	32	0	29	29	34	34	35	33	38	27	44	39	34	35	30	42	42	50	36	51	45	36	53	63	56	54	46	58	63	56	0	42	52	65	56	64	54	66	63	53	43	60	43	0	0	83	81	83	0	0	84	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	3	1	1	3	3	1	1	1	1	1	1	1	1	2	2	1	2	4	1	1	1	2	1	1	1	1	3	1	2	3	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	7	3	1	1	1	1	1	2	5	2	2	3	1	1	1	1	1	1	1	3
29000	-499.825820532464490	-506.681308483423891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599335028671002	2	0	4	5	7	5	7	8	6	8	9	8	6	9	8	9	11	11	11	13	15	15	13	15	17	17	16	15	17	17	19	18	19	20	19	21	21	21	23	21	22	22	22	23	23	25	25	23	24	24	25	25	23	26	26	28	26	27	26	27	26	29	27	30	28	27	31	28	30	32	29	29	30	30	30	32	31	33	32	36	40	42	42	44	46	47	48	2	0	1	3	4	1	1	9	3	2	5	7	3	5	6	5	16	5	5	19	9	20	17	17	28	20	22	18	20	28	30	24	26	25	26	22	25	0	28	26	24	29	25	38	40	36	36	27	42	31	41	40	35	48	36	43	42	46	46	43	50	47	46	46	59	48	0	39	57	47	41	36	65	51	63	59	41	72	75	0	0	81	81	82	0	0	86	1	1	1	1	1	1	3	1	1	4	1	1	1	1	2	1	1	1	2	1	4	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	4	1	3	2	3	1	1	2	2	5	1	2	1	2	1	2	3	3	2	1	1	2	1	1	1	2	1	2	1	2	2	2	3	6	1	1	2	3	4	2	1	1	1	1	1	1	1	1	1
29500	-471.891137130207824	-478.746625081167224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638725010118053	2	0	5	6	9	7	7	7	6	6	8	8	8	8	8	9	13	11	12	12	16	15	15	16	16	18	17	17	17	14	19	18	19	19	20	22	20	22	22	21	23	22	25	23	24	25	23	24	23	24	26	23	25	25	26	28	24	27	28	27	26	28	27	28	27	27	31	32	29	32	29	30	28	29	30	31	30	32	34	36	40	41	42	44	45	47	48	2	0	1	2	11	3	3	3	3	2	3	4	10	10	4	12	5	15	6	15	19	19	11	30	30	27	17	25	25	18	25	29	29	28	28	21	21	0	40	37	34	35	45	34	38	36	38	36	33	39	36	33	49	49	48	39	22	48	61	44	24	58	36	53	53	54	0	69	52	66	59	58	51	49	56	71	40	60	62	0	0	81	81	83	0	0	86	1	1	1	3	1	1	1	1	1	4	2	1	1	1	1	1	2	1	3	3	1	3	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	4	2	1	2	5	1	2	1	1	1	1	2	2	3	1	1	1	3	1	1	4	3	3	1	1	1	1	2	1	1	1
30000	-528.631246609887739	-535.486734560847140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530743014977116	1	-2	5	5	7	7	8	7	6	9	10	8	6	8	8	9	12	13	11	13	15	15	15	15	16	18	18	17	16	16	18	19	20	19	19	22	22	22	21	21	22	22	24	23	24	23	23	23	25	25	25	24	25	26	27	28	26	25	27	29	27	29	25	30	28	25	30	31	29	32	29	31	29	30	32	32	32	33	33	36	41	43	42	44	47	48	49	2	0	1	1	4	2	3	4	3	5	5	5	2	4	1	4	6	17	10	5	5	17	16	20	18	29	29	25	21	24	28	31	27	25	29	33	35	0	24	29	28	27	32	23	38	31	39	36	44	43	47	40	47	63	48	29	52	47	58	59	21	55	46	48	51	42	0	62	52	53	58	51	53	49	65	67	66	70	53	0	0	83	81	83	0	0	85	1	1	2	2	1	4	1	1	1	1	2	1	4	1	3	2	2	1	1	2	4	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	3	1	3	1	2	1	1	1	1	1	2	1	1	2	7	1	1	1	1	7	1	1	3	2	2	1	2	2	5	2	4	2	3	2	1	6	1	4	1	1	1	1	1	1	1	1
30500	-530.973010852538891	-537.828498803498292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609410552009666	2	0	4	4	8	6	8	5	6	9	10	7	6	9	9	8	13	12	11	11	14	15	14	15	16	16	16	17	18	17	19	18	20	20	20	22	20	22	23	21	22	22	25	24	23	24	24	23	24	24	26	22	25	26	26	25	26	27	27	27	28	28	27	30	28	28	31	29	30	30	27	30	29	30	31	32	31	32	33	37	39	42	42	45	47	48	47	2	0	1	1	8	4	1	2	4	7	10	8	8	12	7	13	4	5	12	5	16	20	9	18	21	24	17	26	26	22	26	25	30	32	24	27	32	0	33	31	31	34	40	42	22	48	38	36	34	31	49	37	39	46	46	35	43	39	53	56	56	56	48	65	56	47	0	37	39	36	54	55	40	60	61	69	51	72	48	0	0	81	78	81	0	0	84	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	5	2	2	1	4	2	5	2	1	1	1	1	1	1	1	1	2	1	2	4	2	1	1	1	1	1	2	1	5	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	4	1	1	2	1	6	3	4	1	2	3	1	1	2	3	1	4	1	1	1	4	3	1	1	1
31000	-779.503636403979499	-786.359124354938899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562871365688080	2	1	4	5	7	6	8	8	7	8	10	9	8	8	8	9	10	12	11	12	15	14	14	13	15	17	17	17	18	17	20	19	20	20	20	23	22	22	20	20	23	22	25	22	23	23	23	24	25	26	26	24	25	26	26	29	25	28	27	28	27	29	27	28	27	28	31	30	30	28	29	30	29	30	30	33	31	32	32	36	40	42	43	43	47	48	46	2	0	2	3	3	3	4	6	3	5	9	5	9	6	6	7	15	10	9	12	17	12	20	13	18	25	21	25	10	25	30	18	25	30	29	27	32	0	28	21	39	33	42	28	23	31	27	27	47	43	33	39	41	48	48	43	38	21	47	55	40	51	42	35	34	46	0	57	57	50	47	48	59	60	39	29	47	68	47	0	0	81	78	82	0	0	81	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	2	3	1	3	1	1	1	1	3	1	1	3	2	1	1	3	2	1	1	2	1	1	1	2	3	1	2	2	1	1	3	2	1	1	1	1	2	8	2	1	2	2	2	3	3	3	1	2	2	1	3	3	2	1	6	5	4	1	3	1	1	1	4	1	1	1	2
31500	-545.218976305943897	-552.074464256903298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570017352607196	2	0	6	6	8	6	8	8	7	7	9	8	8	9	9	7	13	13	11	12	15	15	14	16	16	17	18	16	18	16	18	15	19	20	19	23	21	22	21	21	22	19	24	23	24	23	25	21	24	25	25	25	26	27	24	28	23	26	27	28	25	28	25	30	29	28	29	31	30	31	30	31	27	31	32	33	28	31	33	36	40	42	42	45	46	49	49	2	0	1	1	3	1	6	3	4	4	8	3	6	7	10	4	6	14	10	11	13	10	8	22	32	30	24	18	24	18	24	17	27	42	27	27	26	0	35	22	25	30	46	41	24	35	49	27	36	41	33	39	52	58	36	44	39	55	63	58	26	73	36	58	62	51	0	37	39	43	62	55	57	64	74	67	44	66	46	0	0	81	81	53	0	0	85	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	4	4	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	4	2	2	1	1	3	2	1	2	1	1	3	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	6	4	4	1	3	3	1	1	3	2	1	4	1	1	1	1	7	1	1	1
32000	-479.688216508541018	-486.543704459500418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583873108537887	1	0	5	5	8	7	7	6	6	5	10	8	8	8	9	9	11	13	12	10	13	16	13	15	17	17	18	15	18	16	20	18	19	19	20	22	20	22	21	21	22	21	25	22	23	24	24	22	24	26	25	23	25	26	26	28	25	27	28	29	26	28	25	30	28	28	30	32	29	32	28	31	30	30	32	32	31	32	32	36	41	42	42	45	46	48	48	2	0	1	2	4	4	2	4	3	1	3	10	9	9	6	6	16	7	14	12	12	20	3	21	24	24	22	21	22	23	34	25	30	26	32	27	32	0	37	35	30	25	42	27	38	36	39	27	36	49	45	40	38	63	48	31	34	55	54	65	26	46	46	43	58	54	0	41	52	62	39	54	47	69	58	74	57	73	36	0	0	60	80	75	0	0	84	1	1	2	2	2	1	3	1	1	2	2	1	1	1	1	1	1	2	2	1	2	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	4	2	1	2	1	1	1	5	4	3	3	3	3	1	2	1	2	1	4	1	1	7	3	5	1	1	1
32500	-624.288156657922514	-631.143644608881914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574249643983406	1	-2	5	4	8	6	5	7	6	7	10	9	7	9	8	9	12	13	10	11	14	15	13	14	16	18	17	17	17	18	18	19	19	20	20	21	22	23	23	21	21	22	24	23	21	24	24	23	24	25	25	25	26	25	26	29	26	27	27	28	27	29	27	30	28	27	29	31	29	31	28	30	29	31	30	30	32	32	32	37	40	42	42	44	47	46	48	2	0	4	1	10	4	4	9	4	7	5	13	6	3	4	10	11	20	15	16	15	24	17	17	22	25	24	25	24	18	29	29	29	26	29	27	35	0	29	33	27	28	42	37	20	27	42	36	36	38	23	32	49	47	54	35	30	48	51	61	35	34	50	48	61	45	0	57	57	47	57	53	58	75	62	54	76	43	46	0	0	77	80	52	0	0	84	2	1	1	2	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	5	4	1	1	1	1	5	3	1	1	1	3	3	2	1	1	4	4	1	3	1	3	1	2	1	3	1	3	1	1	1	3	1	4	5	1	1	5	3	8	1	1	2
33000	-555.617840866881579	-562.473328817840979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480789382975115	2	0	5	4	8	7	7	7	7	7	9	8	7	8	8	9	12	13	11	13	15	16	13	15	17	17	16	17	18	17	20	19	18	19	20	22	21	20	21	21	22	21	24	22	22	24	24	23	25	25	25	24	26	25	26	28	25	28	27	26	27	27	25	28	29	28	29	30	30	32	29	30	29	30	31	33	32	30	30	35	41	41	42	43	47	48	48	2	0	2	2	10	4	2	4	1	3	8	3	1	10	8	10	16	19	10	19	5	21	3	20	17	17	12	15	24	18	25	25	24	25	28	33	32	0	29	12	30	32	23	14	38	24	35	39	52	46	32	35	49	46	48	35	44	48	51	49	29	50	44	62	39	39	0	50	62	79	62	61	55	64	73	59	59	34	36	0	0	56	67	49	0	0	84	1	1	2	2	1	2	3	2	2	1	1	3	2	1	1	2	1	1	2	2	2	1	4	1	3	3	5	5	1	2	2	2	1	1	2	2	1	1	1	5	2	1	5	6	2	6	2	2	1	1	3	3	1	1	1	5	1	2	1	1	5	1	2	1	4	3	1	1	2	1	1	1	2	1	1	3	3	6	3	1	1	8	5	8	1	1	3
33500	-597.765667205991235	-604.621155156950636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474088139022574	2	0	4	6	9	6	6	7	6	7	10	6	6	7	8	9	13	12	11	11	13	14	15	15	17	17	17	15	17	15	19	19	19	19	20	21	21	22	22	22	21	21	23	23	23	24	24	23	25	26	25	23	26	27	25	29	25	26	27	25	27	26	25	29	29	28	29	29	29	31	28	31	30	28	28	33	31	32	33	35	41	39	41	44	46	47	49	2	0	1	3	1	3	3	4	3	2	1	1	3	13	10	14	4	19	13	10	16	4	18	17	28	5	24	18	24	18	26	21	3	26	32	26	24	0	22	27	25	25	39	40	38	27	42	36	16	39	41	33	38	49	48	60	46	63	55	31	49	31	48	53	58	49	0	40	52	57	24	48	53	47	45	77	39	77	46	0	0	72	76	46	0	0	86	2	1	1	1	2	1	1	1	1	2	3	2	1	1	1	1	4	1	3	2	2	4	1	1	1	4	1	1	1	2	1	3	9	1	1	2	4	1	4	2	2	2	1	1	1	3	1	1	7	2	2	2	2	1	1	3	1	1	1	3	1	2	2	2	1	2	1	3	4	3	6	4	2	1	3	1	3	1	4	1	1	4	5	9	1	1	1
34000	-591.281628650076641	-598.137116601036041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442559619005450	2	1	5	3	8	7	6	7	6	8	9	8	7	9	8	9	13	13	11	13	15	15	13	15	17	16	16	16	17	17	19	18	20	19	20	22	22	22	21	21	22	23	24	24	24	25	22	24	24	26	24	23	25	27	27	29	25	28	26	27	25	28	26	28	28	29	29	30	30	31	29	30	29	29	30	30	31	32	32	36	39	42	43	43	46	49	48	2	0	2	2	9	9	3	2	2	3	12	3	3	12	1	10	19	14	6	16	16	5	13	8	24	17	23	18	9	26	30	25	17	30	25	27	35	0	26	29	35	40	47	40	38	36	32	27	24	46	38	33	45	53	50	44	40	50	45	25	33	63	36	33	52	65	0	52	41	33	54	55	61	55	53	59	60	74	46	0	0	80	81	72	0	0	85	1	1	2	1	2	1	1	2	1	1	1	2	1	1	3	1	1	2	3	1	2	2	3	5	1	2	2	2	6	1	1	1	3	1	1	4	1	1	3	2	2	1	1	2	1	2	2	5	5	1	1	2	1	1	1	3	2	1	1	5	5	1	2	4	2	1	1	5	5	7	1	2	2	1	2	2	2	2	4	1	1	4	2	6	1	1	1
34500	-526.930143829971257	-533.785631780930657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622837544165559	2	0	5	3	8	6	7	7	6	7	9	9	7	7	7	10	11	11	11	12	16	16	14	16	16	18	18	14	17	16	18	19	20	19	20	22	21	22	23	22	22	23	25	23	24	22	24	23	24	25	26	24	25	27	26	29	25	25	28	27	27	28	26	29	28	29	30	31	30	32	29	31	28	30	29	32	29	33	30	37	41	41	42	45	46	48	47	2	0	4	2	14	4	9	9	2	9	5	10	6	3	9	13	11	9	10	7	19	28	20	18	28	30	23	18	19	18	24	31	25	24	22	31	33	0	29	37	37	38	40	33	38	21	33	36	38	44	42	40	46	50	58	61	22	21	50	48	35	38	58	43	51	43	0	77	75	79	63	66	61	23	44	77	57	79	59	0	0	78	81	56	0	0	85	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	2	4	2	2	1	3	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	5	1	1	1	1	2	1	2	1	1	1	4	2	1	2	4	3	1	3	1	3	1	1	1	1	2	1	1	7	2	1	3	3	1	1	1	3	1	8	1	1	1
35000	-533.853127148569911	-540.708615099529311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675818602214855	2	-1	5	5	7	5	8	7	6	9	9	9	8	9	7	9	13	13	10	13	15	12	14	14	17	16	17	15	17	18	19	18	19	18	21	22	20	21	23	22	22	23	25	24	24	22	24	23	25	25	24	23	26	25	27	28	25	27	26	29	27	27	26	30	27	27	28	30	30	29	27	30	29	29	31	33	32	32	33	35	40	42	43	45	46	49	48	2	0	1	1	3	1	15	4	4	5	5	5	3	8	6	5	16	11	14	19	18	12	10	22	28	21	20	20	21	29	21	24	27	28	29	23	32	0	38	33	31	35	39	36	38	19	46	36	52	44	52	33	42	42	44	54	41	36	45	49	43	43	44	55	45	54	0	67	66	44	48	47	43	71	72	67	67	75	63	0	0	81	81	83	0	0	85	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	5	2	1	1	1	1	1	1	1	2	5	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	2	1	1	1	2	3	1	3	1	1	1	3	2	1	2	1	1	1	2	1	1	1	1
35500	-455.225101101336861	-462.080589052296261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594692712558137	2	0	5	6	8	7	7	7	6	9	10	9	7	8	9	8	12	12	10	11	15	16	13	14	16	18	17	15	17	17	20	18	19	18	20	23	21	21	22	20	23	23	23	23	23	25	24	24	24	23	26	25	25	26	26	28	25	28	27	27	27	29	26	28	28	29	29	30	30	31	28	30	29	31	29	32	31	32	32	36	40	42	43	45	46	47	47	2	0	2	3	13	4	3	3	3	4	5	1	9	9	8	4	19	12	9	15	14	21	18	14	28	28	21	18	3	16	32	25	29	30	34	27	32	0	31	33	37	33	30	38	38	48	33	36	42	38	52	28	32	47	36	61	41	48	43	39	43	61	46	40	47	55	0	35	49	29	49	64	65	56	61	68	51	72	36	0	0	81	82	81	0	0	82	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	3	1	1	3	1	2	1	1	4	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	3	3	1	1	1	1	2	2	2	2	1	1	4	1	1	1	5	5	3	2	1	1	2	1	1	1	1	4	1	1	1	1	2	1	1	2
36000	-513.414418690840648	-520.269906641800048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449457559298281	2	0	6	5	9	6	8	7	4	8	9	9	6	7	7	9	13	10	11	12	15	15	14	14	17	16	17	15	16	17	20	19	19	20	19	21	21	22	23	22	22	22	24	24	23	25	24	22	24	26	26	25	25	25	24	28	25	28	28	29	28	28	27	30	28	29	30	31	29	31	29	31	29	30	30	33	31	33	33	36	38	42	43	45	46	48	47	2	0	1	1	10	1	14	4	1	15	6	8	1	9	3	2	18	6	16	19	17	20	12	19	22	28	24	16	21	16	10	29	25	32	23	27	32	0	38	25	31	21	48	42	38	43	40	27	33	46	52	41	31	34	48	26	23	48	50	45	23	55	44	36	54	49	0	59	49	48	54	43	35	58	54	77	73	56	36	0	0	81	82	82	0	0	84	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	4	1	2	1	1	2	2	3	2	1	1	2	3	1	3	6	2	1	1	3	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	3	1	2	6	5	4	1	2	7	2	2	6	2	2	1	2	2	5	2	5	4	1	2	1	1	3	5	1	1	2	1	1	1	1	1
