"","R","w.mu","w.sigma","w.k","mu1","mu2","r.imp.cases","p.obs.cases","p.seq.data","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"1324e0a82b1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",127,0.509259259259259,0.141611842105263,0.541141732283465,0.843011811023622,0.416666666666667,0,0,0,0.478514808918869,1162
"17c011f73d",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",131,0.63716814159292,0.413641304347826,0.598139312977099,0.836211832061069,0.8,1,1,1,0.343466362671325,1932
"17c011f73d1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",131,0.517543859649123,0.265271739130435,0.481202290076336,0.840362595419847,0.4,0,0,0,0.472569927552354,1746
"25f1a207ba",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",125,0.616822429906542,0.327178899082569,0.4133,0.87315,0.333333333333333,1,1,1,0.597854513790361,1721
"25f1a207ba1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",125,0.398148148148148,0.168061926605505,0.3365,0.8141,0.0666666666666667,0,0,0,0.65762688267219,1881
"2d6375a25a",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",140,0.747967479674797,0.456200396825397,0.512410714285714,0.760401785714286,0.538461538461538,1,1,1,0.491536112235407,2102
"2d6375a25a1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",140,0.333333333333333,0.154365079365079,0.2959375,0.813035714285714,0.0769230769230769,0,0,0,0.651063005141135,1623
"2f5cd71c05",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",142,0.6953125,0.433942307692308,0.55818661971831,0.852904929577465,0.818181818181818,1,1,1,0.366602436592713,2040
"2f5cd71c051",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",142,0.4375,0.180913461538462,0.43199823943662,0.909771126760563,0.363636363636364,0,0,0,0.500333964804736,2294
"301162700",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",133,0.639344262295082,0.440061475409836,0.50953947368421,0.811372180451128,0.8,1,1,1,0.398342485136596,1820
"3011627001",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",133,0.434426229508197,0.167161885245902,0.297133458646617,0.850986842105263,0.1,0,0,0,0.628502570263611,2146
"377b3b40a4",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",111,0.659574468085106,0.532697368421053,0.568468468468468,0.791047297297297,0.933333333333333,1,1,1,0.346853104459381,1187
"377b3b40a41",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",111,0.0315789473684211,0.0285526315789474,0.236655405405405,0.85152027027027,0,0,0,0,0.693045056374743,1557
"403aab628e",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",117,0.621052631578947,0.409090909090909,0.477297008547009,0.77991452991453,0.411764705882353,1,1,1,0.522873924650624,1446
"403aab628e1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",117,0.244897959183673,0.106376262626263,0.292040598290598,0.808760683760684,0.117647058823529,0,0,0,0.71126757026259,2434
"43606201c5",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",118,0.691588785046729,0.483428899082569,0.663824152542373,0.771292372881356,0.75,1,1,1,0.27794942905145,1401
"43606201c51",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",118,0.635514018691589,0.35045871559633,0.550529661016949,0.78093220338983,0.5,0,0,1,0.395954752615697,1502
"484a4e8831",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",114,0.766990291262136,0.492050970873786,0.568969298245614,0.85219298245614,1,1,1,1,0.347831949316581,1298
"484a4e88311",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",114,0.254901960784314,0.122390776699029,0.325822368421053,0.910964912280702,0.3,0,0,0,0.624625722995226,1551
"48694bcbe2",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",106,0.613861386138614,0.421782178217822,0.561497641509434,0.784257075471698,1,1,1,1,0.354246006043258,1154
"48694bcbe21",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",106,0.445544554455446,0.211943069306931,0.461733490566038,0.818278301886792,0.5,0,0,0,0.467627399577513,1278
"4a98cc22e5",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",118,0.676767676767677,0.470752427184466,0.638824152542373,0.748305084745763,0.928571428571429,1,1,1,0.298041772086522,1352
"4a98cc22e51",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",118,0.242424242424242,0.123543689320388,0.384904661016949,0.792796610169492,0.0714285714285714,0,0,0,0.626734586815652,1088
"4d722dc202",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",143,0.785714285714286,0.520767716535433,0.581861888111888,0.73631993006993,0.933333333333333,1,1,1,0.342448497614175,2008
"4d722dc2021",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",143,0.078740157480315,0.0353346456692913,0.312805944055944,0.829326923076923,0,0,0,0,0.65956241772162,2373
"50caa3ea60",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",113,0.676767676767677,0.4965,0.615652654867257,0.803484513274336,0.833333333333333,1,1,1,0.307044437430182,1251
"50caa3ea601",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",113,0.5,0.2738125,0.462610619469027,0.853318584070796,0.25,0,0,0,0.490307900413329,933
"5ad9e7e516",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",117,0.657657657657658,0.404222972972973,0.59150641025641,0.769070512820513,1,1,1,1,0.344139720851222,1371
"5ad9e7e5161",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",117,0.581818181818182,0.284459459459459,0.581303418803419,0.78883547008547,1,0,0,0,0.363310366779916,2106
"6162469f1b",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",120,0.693693693693694,0.450558035714286,0.597552083333333,0.7790625,1,1,1,1,0.323242043514633,988
"6162469f1b1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",120,0.63963963963964,0.387834821428571,0.556197916666667,0.789270833333333,0.714285714285714,0,0,0,0.363925610858018,1540
"6d814a695b",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",151,0.604838709677419,0.428444881889764,0.537996688741722,0.810761589403973,0.652173913043478,1,1,1,0.406953790218022,2298
"6d814a695b1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",151,0.184,0.0883366141732283,0.349296357615894,0.865521523178808,0.130434782608696,0,0,0,0.671664164389022,1767
"700d92ab47",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",160,0.696969696969697,0.388959854014599,0.4130078125,0.8286328125,0.272727272727273,1,1,1,0.620266353103512,2911
"700d92ab471",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",160,0.125,0.070529197080292,0.1634765625,0.84796875,0,0,0,0,0.889637599323419,3443
"70924d0ff6",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",119,0.669642857142857,0.454520089285714,0.540021008403361,0.722531512605042,1,1,1,1,0.378919386340557,1454
"70924d0ff61",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",119,0.531531531531532,0.301227678571429,0.476102941176471,0.772006302521008,0.5,0,0,0,0.452230346055992,2257
"7374b72344",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",121,0.722222222222222,0.488457207207207,0.62577479338843,0.800878099173554,0.666666666666667,1,1,1,0.30728083005785,1459
"7374b723441",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",121,0.618181818181818,0.337274774774775,0.515547520661157,0.790599173553719,0.444444444444444,0,0,0,0.421628134487615,1025
"739cdbecb4",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",78,0.720588235294118,0.542321428571429,0.688942307692308,0.7125,0.857142857142857,1,1,1,0.255744433343057,593
"739cdbecb41",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",78,0.521739130434783,0.27125,0.511217948717949,0.76963141025641,0.428571428571429,0,0,0,0.477767644365702,684
"790aaacc22",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",122,0.592105263157895,0.332549504950495,0.601946721311475,0.781198770491803,0.5,1,1,1,0.55388373212667,1448
"790aaacc221",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",122,0.173469387755102,0.0957920792079208,0.287704918032787,0.848053278688525,0.15,0,0,0,0.806174298006259,1861
"7a3113e65a",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",137,0.684615384615385,0.489980916030534,0.578056569343066,0.775547445255474,0.8,1,1,1,0.330596101477784,1909
"7a3113e65a1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",137,0.587786259541985,0.366173664122137,0.519890510948905,0.79411496350365,0.6,0,0,1,0.391178859480576,2953
"7d965a0320",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",115,0.555555555555556,0.338541666666667,0.498369565217391,0.794239130434783,0.916666666666667,1,1,1,0.519218388077568,907
"7d965a03201",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",115,0.08,0.0544117647058824,0.251684782608696,0.84820652173913,0.25,0,0,0,0.730522934424558,1594
"8343e04e5d",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",113,0.721153846153846,0.476622596153846,0.632024336283186,0.701493362831858,0.875,1,1,1,0.319094873569608,1271
"8343e04e5d1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",113,0.300970873786408,0.1375,0.42228982300885,0.762776548672566,0.125,0,0,0,0.54206038105443,1426
"89316da805",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",141,0.704545454545455,0.499573863636364,0.53133865248227,0.781382978723404,1,1,1,1,0.382609462657731,1380
"89316da8051",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",141,0.181818181818182,0.0643465909090909,0.287101063829787,0.831382978723404,0,0,0,0,0.718382331037797,2368
"8b82bda5dd",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",129,0.415254237288136,0.295625,0.570591085271318,0.852277131782946,0.75,1,1,1,0.388366252052358,1679
"8b82bda5dd1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",129,0.428571428571429,0.196041666666667,0.516133720930233,0.867151162790698,0.875,0,0,0,0.465649910606243,2592
"8e489e5b1d",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",118,0.653846153846154,0.460952380952381,0.578495762711864,0.82478813559322,0.666666666666667,1,1,1,0.344682736630661,960
"8e489e5b1d1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",118,0.228571428571429,0.1225,0.341048728813559,0.893697033898305,0.166666666666667,0,0,0,0.615614758716415,1691
"931541704",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",120,0.642201834862385,0.409015486725664,0.544375,0.798958333333333,0.5,1,1,1,0.366411610433131,1466
"9315417041",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",120,0.440366972477064,0.159513274336283,0.42828125,0.825416666666667,0.333333333333333,0,0,0,0.49439501109023,1628
"9d2c9e6948",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",111,0.640776699029126,0.456128640776699,0.541835585585586,0.741328828828829,1,1,1,1,0.365529533743226,1238
"9d2c9e69481",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",111,0.475247524752475,0.191868932038835,0.433671171171171,0.767286036036036,0.428571428571429,0,0,0,0.513774939019125,1988
"9f95b33452",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",118,0.648148148148148,0.424025229357798,0.588347457627119,0.77155720338983,0.875,1,1,1,0.338333281431702,1385
"9f95b334521",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",118,0.327102803738318,0.0950114678899083,0.540201271186441,0.8125,0.625,0,0,0,0.475361220221727,1021
"a3a0e54f21",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",97,0.717647058823529,0.414098837209302,0.598840206185567,0.752577319587629,1,1,1,1,0.331659484217617,622
"a3a0e54f211",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",97,0.383720930232558,0.158357558139535,0.398518041237113,0.798067010309278,0.5,0,0,0,0.546740014976602,999
"a4076bc0f0",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",100,0.67741935483871,0.455577956989247,0.54125,0.748,1,1,1,1,0.376846803465053,1023
"a4076bc0f01",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",100,0.688172043010753,0.446572580645161,0.54475,0.75275,1,1,1,1,0.379697183486852,1068
"a6aef44f39",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",121,0.811881188118812,0.58547619047619,0.61823347107438,0.854907024793388,0.733333333333333,1,1,1,0.31759135215062,1424
"a6aef44f391",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",121,0.115384615384615,0.0513690476190476,0.247055785123967,0.866373966942149,0.133333333333333,0,0,0,0.735436073453781,1231
"aba505c384",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",108,0.76530612244898,0.481439393939394,0.574537037037037,0.773032407407407,0.875,1,1,1,0.34510636771291,1165
"aba505c3841",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",108,0.474226804123711,0.180555555555556,0.476851851851852,0.80625,0.5,0,0,0,0.486614547477334,1303
"b014bc9420",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",154,0.623076923076923,0.43969465648855,0.410957792207792,0.805641233766234,0.272727272727273,1,1,1,0.564847668021531,2557
"b014bc94201",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",154,0.297709923664122,0.138406488549618,0.300974025974026,0.845211038961039,0,0,0,0,0.674688290043478,2770
"b4fdb8953a",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",82,0.871428571428571,0.650267857142857,0.679192073170732,0.688795731707317,1,1,1,1,0.269622609418163,628
"b4fdb8953a1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",82,0.0857142857142857,0.0484821428571429,0.339557926829268,0.825,0,0,0,0,0.610301411046459,836
"b786552c68",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",132,0.454545454545455,0.294159836065574,0.43125,0.752935606060606,0.666666666666667,1,1,1,0.567182568307515,1260
"b786552c681",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",132,0.470588235294118,0.233350409836066,0.452272727272727,0.778977272727273,0.111111111111111,0,0,1,0.487853122687679,2857
"b896a7015e",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",90,0.731707317073171,0.514710365853659,0.611736111111111,0.730902777777778,1,1,1,1,0.314462794158157,764
"b896a7015e1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",90,0.641975308641975,0.406631097560976,0.548888888888889,0.750347222222222,0.571428571428571,0,0,1,0.389595603780505,1260
"be362b07e0",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",136,0.73109243697479,0.479149590163934,0.522794117647059,0.764430147058824,0.769230769230769,1,1,1,0.39155269368501,1787
"be362b07e01",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",136,0.0737704918032787,0.0467725409836066,0.208088235294118,0.806847426470588,0.0769230769230769,0,0,0,0.730601840449622,2332
"bed6aa9816",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",96,0.795454545454545,0.566122159090909,0.593424479166667,0.735026041666667,1,1,1,1,0.327274335402023,866
"bed6aa98161",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",96,0.352272727272727,0.110582386363636,0.383072916666667,0.800065104166667,0.142857142857143,0,0,0,0.57220873555166,1031
"c4578a2c18",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",116,0.715596330275229,0.456307339449541,0.527640086206897,0.792241379310345,1,1,1,1,0.381499142770595,903
"c4578a2c181",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",116,0.458715596330275,0.199483944954128,0.404202586206897,0.833943965517241,0.5,0,0,0,0.518205099209415,986
"cd998df3d9",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",111,0.647619047619048,0.430719339622642,0.550225225225225,0.733108108108108,0.75,1,1,1,0.356767986467906,1179
"cd998df3d91",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",111,0.60377358490566,0.441745283018868,0.55,0.708614864864865,1,1,1,1,0.354508382672646,1888
"d795fdca75",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",115,0.616822429906542,0.479380841121495,0.614565217391304,0.749239130434783,1,1,1,1,0.319473834186852,1251
"d795fdca751",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",115,0.377358490566038,0.130841121495327,0.423260869565217,0.816847826086956,0.285714285714286,0,0,0,0.534284957213687,1431
"ebfcfe509b",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",166,0.639705882352941,0.428477112676056,0.525338855421687,0.812725903614458,0.565217391304348,1,1,1,0.478764446387316,1798
"ebfcfe509b1",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",166,0.154929577464789,0.0776408450704225,0.266189759036145,0.863667168674699,0.0869565217391304,0,0,0,0.725746793894877,2353
"f35d1c2762",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",131,0.705882352941177,0.48109243697479,0.563215648854962,0.756297709923664,1,1,1,1,0.349401612852941,1604
"f35d1c27621",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",131,0.567796610169492,0.307668067226891,0.48993320610687,0.780677480916031,0.363636363636364,0,0,0,0.43609831192049,1876
"f727b106f0",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2-fixedMu",94,0.759036144578313,0.493373493975904,0.594281914893617,0.807779255319149,1,1,1,1,0.337459996213819,561
"f727b106f01",1.5,2,0.7,5,8e-05,2e-05,0.2,1,1,"imp-0.2",94,0.385542168674699,0.171234939759036,0.390691489361702,0.883510638297872,0.4,0,0,0,0.561474149912539,1462
"33f1524419",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",108,0.728971962616822,0.472897196261682,0.589409722222222,0.812673611111111,NA,1,1,1,0.323737168974945,1798
"33f15244191",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",108,0.735849056603774,0.433528037383178,0.574479166666667,0.815104166666667,NA,0,0,1,0.348000985570607,1735
"343d1337ae",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",89,0.602272727272727,0.388210227272727,0.490519662921348,0.790098314606742,NA,1,1,1,0.406439224322015,871
"343d1337ae1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",89,0.625,0.41171875,0.508286516853933,0.791081460674157,NA,1,1,1,0.389754551342782,1191
"3a86cd5ac9",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",109,0.768518518518518,0.504398148148148,0.620642201834862,0.706938073394495,NA,1,1,1,0.311180323228195,1834
"3a86cd5ac91",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",109,0.518518518518518,0.15462962962963,0.460607798165138,0.767775229357798,NA,0,0,1,0.491330878936326,1865
"3ffb52f0b0",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",105,0.605769230769231,0.421574519230769,0.50297619047619,0.754166666666667,NA,1,1,1,0.383884709523349,1192
"3ffb52f0b01",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",105,0.586538461538462,0.410877403846154,0.495297619047619,0.757142857142857,NA,1,1,1,0.39817307649342,1641
"4269186803",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",107,0.594339622641509,0.408785377358491,0.532184579439252,0.799123831775701,NA,1,1,1,0.367462072848022,1775
"42691868031",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",107,0.641509433962264,0.40872641509434,0.54678738317757,0.797429906542056,NA,1,1,1,0.360860771456724,1609
"426c7fb52d",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",95,0.670212765957447,0.449867021276596,0.661513157894737,0.748289473684211,NA,1,1,1,0.293649549060275,971
"426c7fb52d1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",95,0.655913978494624,0.411968085106383,0.645986842105263,0.789407894736842,NA,1,1,1,0.306109353053883,941
"4de2db165c",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",98,0.608247422680412,0.330541237113402,0.526147959183674,0.752423469387755,NA,1,1,1,0.394020335652337,1518
"4de2db165c1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",98,0.54639175257732,0.234149484536082,0.474872448979592,0.77155612244898,NA,0,0,1,0.446703287621043,1491
"55a6f9d28f",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",117,0.617391304347826,0.378340517241379,0.490491452991453,0.758119658119658,NA,1,1,1,0.415207751932458,1511
"55a6f9d28f1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",117,0.620689655172414,0.355603448275862,0.474038461538462,0.742521367521368,NA,1,1,1,0.430815862500825,2102
"5a04fe0397",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",101,0.55,0.3736875,0.479826732673267,0.801423267326733,NA,1,1,1,0.411484582749858,1604
"5a04fe03971",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",101,0.58,0.3653125,0.488985148514851,0.818254950495049,NA,1,1,1,0.414175483705044,1550
"6.3997659e+15",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",78,0.657894736842105,0.434983766233766,0.612900641025641,0.743589743589744,NA,1,1,1,0.310309248686262,655
"6.3997659e+151",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",78,0.675324675324675,0.368587662337662,0.613301282051282,0.751762820512821,NA,0,0,1,0.320771180842673,911
"677f70754a",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",97,0.677083333333333,0.381901041666667,0.535438144329897,0.833376288659794,NA,1,1,1,0.372399359567226,1457
"677f70754a1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",97,0.625,0.323046875,0.513144329896907,0.84826030927835,NA,0,1,0,0.394139517078541,1412
"68685638d0",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",106,0.714285714285714,0.430059523809524,0.490683962264151,0.769280660377359,NA,1,1,1,0.40067104369582,1775
"68685638d01",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",106,0.695238095238095,0.359404761904762,0.464209905660377,0.770283018867924,NA,0,0,1,0.430797512166146,987
"7c3a54a027",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",84,0.602409638554217,0.388102409638554,0.554464285714286,0.755952380952381,NA,1,1,1,0.363012486277861,1107
"7c3a54a0271",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",84,0.602409638554217,0.329066265060241,0.521726190476191,0.774032738095238,NA,1,1,1,0.392727271769751,1078
"8694e0ff6b",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",129,0.6328125,0.40009765625,0.492296511627907,0.77718023255814,NA,1,1,1,0.40060159931346,1831
"8694e0ff6b1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",129,0.6640625,0.370361328125,0.481976744186047,0.791279069767442,NA,1,1,1,0.410993139223329,2481
"91fdc08193",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",122,0.619834710743802,0.401342975206612,0.536219262295082,0.806608606557377,NA,1,1,1,0.371371859232285,1633
"91fdc081931",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",122,0.636363636363636,0.381198347107438,0.529303278688525,0.808811475409836,NA,1,1,1,0.375807277799544,2241
"92f438753f",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",113,0.741071428571429,0.512723214285714,0.562776548672566,0.726327433628319,NA,1,1,1,0.342121771790888,1984
"92f438753f1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",113,0.705357142857143,0.457142857142857,0.533185840707965,0.732798672566372,NA,1,0,1,0.372496124227553,1901
"94a12ff728",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",111,0.645454545454546,0.400965909090909,0.551407657657658,0.80625,NA,1,1,1,0.357303693140345,1915
"94a12ff7281",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",111,0.577981651376147,0.330397727272727,0.527421171171171,0.820382882882883,NA,0,0,0,0.386049567801966,1847
"971c57f5b4",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",115,0.62280701754386,0.372423245614035,0.492826086956522,0.782608695652174,NA,1,1,1,0.413449181646251,2093
"971c57f5b41",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",115,0.592920353982301,0.348245614035088,0.490271739130435,0.788369565217391,NA,1,1,0,0.417792636657574,1335
"99f1b70906",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",12,0.818181818181818,0.753977272727273,0.6890625,0.604166666666667,NA,1,1,1,0.289391574767494,23
"99f1b709061",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",12,0.909090909090909,0.758522727272727,0.693229166666667,0.590104166666667,NA,1,1,1,0.271634304426797,26
"9f02945fad",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",105,0.634615384615385,0.407992788461538,0.583869047619048,0.717678571428571,NA,1,1,1,0.33782302538142,1697
"9f02945fad1",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0",105,0.621359223300971,0.370492788461538,0.585,0.727738095238095,NA,0,0,0,0.346853609298604,1149
"a079a3581f",1.5,2,0.7,5,8e-05,2e-05,0,1,1,"imp-0-fixedMu",111,0.645454545454546,0.390568181818182,0.496002252252252,0.795157657657658,NA,1,1,1,0.406841176399673,1948
