step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
22000	-535.654360893828994	-542.509848844788394	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653582557822901	0	1	1	2	2	3	3	4	3	3	4	4	4	2	4	4	4	5	6	4	2	5	5	5	5	6	6	5	6	9	6	6	6	7	6	7	6	6	6	6	9	7	7	8	7	5	9	7	7	7	7	9	8	6	7	9	9	8	8	8	9	8	8	8	7	8	9	9	8	8	11	9	8	9	8	8	8	10	9	8	9	9	9	10	9	10	7	7	10	12	9	10	13	10	11	11	10	11	11	11	11	11	10	12	12	10	0	1	1	2	3	4	21	4	4	14	3	4	9	3	14	10	2	15	22	21	2	5	12	11	15	16	11	13	16	49	17	5	22	18	18	37	6	12	23	16	58	5	27	65	27	11	88	19	6	18	19	26	16	0	20	77	59	11	45	42	60	42	43	27	33	48	51	26	54	0	86	18	39	73	43	42	17	27	54	55	42	75	6	19	19	60	26	31	68	103	40	39	92	33	79	84	30	43	88	91	94	97	91	88	45	45	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	1	2	2	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	3	2	1	1	1	2	2	2	1	2	1	4	3	3	2	1	1	1	2	2	2	3	2	1	1	1	3	2	2	1	1	1	2	2	3
22500	-546.747095668801421	-553.602583619760821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586217323624350	0	1	1	2	2	3	3	3	3	2	4	4	4	4	4	4	5	5	5	4	2	5	5	4	5	5	6	6	6	9	6	7	6	6	6	7	4	6	6	5	7	6	6	6	7	8	9	6	6	7	7	8	8	7	6	9	9	8	8	8	9	7	8	8	8	8	8	8	8	7	10	9	8	9	8	9	9	10	9	9	9	9	9	10	9	10	9	7	10	12	10	11	13	9	11	10	9	11	11	8	11	11	10	13	12	13	0	1	1	2	3	1	21	4	4	3	5	8	9	10	10	10	2	6	5	7	2	11	12	10	15	24	11	9	19	45	2	48	19	18	18	19	6	12	12	16	19	22	6	19	44	45	88	21	19	34	19	40	40	0	20	51	17	41	27	42	27	42	62	43	45	27	51	14	54	0	81	34	39	39	43	60	66	49	54	55	42	75	43	43	67	43	26	31	68	103	29	73	74	44	79	45	45	75	47	40	94	97	100	99	30	96	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	3	2	1	1	2	3	1	2	2	2	1	1	2	1	2	1	3	1	1	1	1	2	3	2	1	1	3	2	3	3	1	2	4	1	1	2	1	1	2	4	3	4	3	2	1	2	1	2	3	2	2	1	2	3	2
23000	-509.002417815878744	-515.857905766838144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633941340482765	0	1	1	2	2	3	3	3	3	3	5	4	4	1	4	4	4	5	5	5	5	5	5	3	5	6	6	5	5	9	6	7	6	6	6	7	6	6	6	6	9	7	7	8	7	8	9	6	7	7	7	10	8	7	8	9	9	8	8	8	9	8	8	7	8	8	9	9	8	8	12	7	9	9	8	9	9	10	9	9	9	9	9	9	9	10	9	10	9	10	9	10	12	9	11	10	10	10	11	11	11	11	12	13	12	11	0	1	1	2	3	1	5	4	4	14	6	8	9	1	24	14	2	17	6	7	7	24	12	14	10	24	6	13	24	45	22	19	17	18	18	19	19	12	12	16	66	27	11	48	33	45	31	1	48	34	37	63	40	0	20	45	5	48	33	48	43	17	6	11	26	45	6	40	54	0	86	34	38	23	43	63	45	94	54	55	42	63	64	48	37	22	53	47	63	53	53	39	73	63	79	84	45	11	88	30	94	84	90	88	102	96	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	4	1	1	1	2	2	1	2	1	4	2	2	2	2	3	3	1	2	1	3	2	1	1	1	1	3	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	4	2	1	1	1	3	3	1	2	2	2	2	2	1	1
23500	-522.812221785249676	-529.667709736209076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640308662653994	0	1	1	2	2	3	3	4	3	2	5	3	4	4	4	4	4	5	4	5	4	5	5	5	5	4	6	6	6	9	6	7	6	6	6	7	6	6	6	6	9	7	7	6	7	8	9	7	7	7	7	7	8	6	8	9	9	7	8	7	6	8	8	8	8	8	8	9	8	8	12	9	9	8	7	9	9	10	8	9	9	8	9	9	9	8	10	10	10	9	9	9	13	10	11	11	10	10	11	10	11	11	12	13	10	13	0	1	1	2	3	2	2	6	4	2	7	4	9	10	10	10	6	6	6	21	7	10	12	14	15	10	22	13	26	45	7	33	2	18	18	19	19	12	12	16	40	33	27	6	24	44	24	17	33	34	37	29	26	0	20	48	59	11	31	17	11	61	75	43	44	33	36	16	54	0	43	18	39	38	33	75	66	49	54	20	42	43	64	44	67	7	68	41	40	53	53	39	73	33	79	97	84	43	88	40	78	105	53	99	84	96	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	3	1	2	1	1	2	2	2	2	2	3	1	1	2	1	2	3	3	1	1	1	1	3	1	2	2	1	1	1	3	1	1	1	1	2	2	1	3	1	1	4	3	2	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	3	2	3	2	1	1	2	1	2	1	1	2	2	1	2
24000	-565.624497116577345	-572.479985067536745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602802119591937	0	1	1	2	2	3	3	4	3	2	5	3	4	4	4	4	5	3	6	5	5	5	5	5	5	6	6	5	6	9	6	7	6	6	5	6	4	6	6	6	9	7	6	8	7	8	9	6	7	7	7	10	8	7	7	9	8	8	8	6	9	8	8	8	7	8	7	9	8	7	11	9	8	9	9	9	9	10	9	9	9	9	8	9	9	8	10	7	10	11	10	9	11	8	9	11	10	10	11	8	10	10	12	12	12	12	0	1	1	2	3	4	2	4	4	3	2	4	9	10	10	6	4	2	37	6	6	1	12	10	15	16	22	9	16	45	11	37	17	35	18	37	6	12	12	16	48	60	22	11	11	45	88	37	11	34	48	81	26	0	20	86	17	7	17	15	63	88	43	43	3	45	36	24	54	0	81	18	39	23	43	43	46	11	54	20	42	64	11	86	67	5	29	48	68	68	100	73	73	7	54	97	84	27	88	26	94	84	68	41	56	96	1	1	1	1	1	1	2	1	1	1	4	1	1	2	2	1	3	2	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	3	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	3	1	1	3	1	1	2	5	2	2	2	2	1	3	2	2	2	1	2	1	2	5	2	1	1	2	1	1	3	3	2	1	1	4	1	2	2	1	1	3	2	1
24500	-513.621831822272270	-520.477319773231670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650366852877557	0	1	1	2	2	3	3	4	3	3	4	3	4	4	4	2	4	5	6	5	5	5	5	5	5	6	6	6	6	9	6	6	6	7	6	6	5	6	5	6	9	7	7	7	7	8	9	7	7	7	7	9	8	6	7	9	9	8	8	8	8	8	8	8	8	7	9	9	7	8	12	8	9	6	8	9	9	9	9	9	9	9	9	10	8	10	8	10	10	12	8	11	12	10	11	11	9	11	11	11	11	11	10	13	12	13	0	1	1	2	3	2	5	4	4	16	3	4	9	10	10	1	2	17	37	6	7	14	12	10	15	16	22	13	16	45	17	17	6	18	18	6	6	12	12	14	65	6	11	26	26	45	31	32	17	18	36	40	11	0	20	45	8	24	26	42	11	42	66	43	6	5	85	53	54	0	86	34	38	39	27	43	36	65	54	55	42	42	63	97	51	58	29	31	53	103	40	73	92	78	79	97	65	66	61	26	94	84	68	47	102	96	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	4	1	1	2	2	2	2	1	2	1	3	1	2	2	2	1	2	1	1	1	1	3	1	3	1	1	2	3	1	1	2	2	1	1	1	4	1	1	1	3	4	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	2	3	2	2	2	1	1	1	1	2	1	2	1	3	1	1	1	4	1	2
25000	-522.751160373405014	-529.606648324364414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666122265851160	0	1	1	2	2	3	3	3	3	2	5	3	4	4	4	4	5	5	6	5	4	4	5	5	5	6	5	6	6	9	6	7	6	7	6	6	5	6	6	6	7	5	6	7	7	8	9	6	7	7	7	10	8	6	8	9	9	7	8	6	7	8	8	8	8	8	7	9	8	8	11	9	9	8	8	9	9	9	9	7	9	9	9	10	9	10	10	7	10	12	10	11	13	10	10	11	9	11	11	11	11	11	11	12	12	13	0	1	1	2	1	10	2	4	4	1	22	4	9	10	10	10	10	14	5	7	7	7	12	1	15	16	3	13	24	66	3	17	17	18	18	1	2	12	12	14	21	5	22	6	48	45	88	6	27	18	27	40	40	0	20	66	41	17	6	27	60	60	44	31	44	45	19	53	54	0	63	34	74	38	43	64	27	41	69	20	60	63	75	46	67	27	29	36	53	68	53	73	73	78	79	84	27	75	88	53	94	84	68	47	102	96	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	2	3	1	1	3	1	1	1	3	1	1	1	1	4	1	2	1	1	3	2	2	4	1	1	2	3	2	2	2	4	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	4	2	1	2	2	1	1	1	2	2	3	1	2	1	1	2	2	1	1	1	3	3	2	2	1	1	2	2	1	1
25500	-546.783939388511158	-553.639427339470558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603222920539094	0	1	1	2	2	3	3	3	3	2	3	4	4	4	3	4	5	5	5	5	5	4	5	5	5	6	5	6	4	8	6	7	5	6	6	6	6	6	6	6	8	7	7	8	7	6	9	6	7	6	7	10	8	7	7	9	9	8	8	6	9	8	8	8	8	8	6	8	8	8	12	8	8	8	9	9	9	8	9	6	9	9	9	9	9	10	8	10	10	10	9	11	13	9	11	11	10	10	11	11	11	11	12	12	12	12	0	1	1	2	3	2	2	4	4	3	1	4	9	10	10	10	6	7	29	7	7	5	12	10	14	24	6	9	10	46	24	48	6	18	18	19	19	12	23	24	48	60	17	46	46	6	49	22	17	18	67	91	40	0	20	43	49	11	48	24	17	42	7	27	17	49	5	40	54	0	81	18	39	23	49	43	44	33	54	7	42	43	64	19	67	63	40	47	68	68	68	73	73	6	79	97	65	63	47	53	94	84	90	88	102	96	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	2	2	2	3	2	1	2	1	2	2	2	1	2	2	1	1	2	3	2	2	2	2	1	1	2	2	2	1	1	3	2	2	2	1	1	2	1	2	2	3	2	1	2	1	2	3	2	2	2	2	1	1
26000	-554.661980707742600	-561.517468658702001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589829949132992	0	1	1	2	2	3	3	4	3	2	4	3	4	4	4	3	4	5	4	5	4	4	5	5	4	4	6	6	6	8	6	7	6	7	6	6	6	5	6	5	9	7	7	7	6	8	8	5	5	7	6	10	7	6	8	8	9	8	7	8	9	7	6	7	8	7	9	9	8	8	12	8	9	9	8	9	9	8	8	9	7	9	9	10	9	9	9	10	9	12	10	11	12	10	10	11	9	11	8	11	11	11	9	13	12	12	0	1	1	2	1	2	1	4	4	1	5	4	9	16	16	10	6	6	3	21	7	5	12	14	10	16	11	13	40	45	17	24	49	35	18	6	19	12	12	16	59	7	63	45	22	27	31	6	17	18	11	53	16	0	20	66	19	6	17	81	60	63	3	63	44	48	37	16	54	0	58	34	39	39	64	5	30	49	54	20	27	32	37	97	32	43	29	47	53	103	53	74	73	78	79	66	46	86	17	91	94	84	29	88	102	96	1	1	1	1	2	2	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	3	1	1	2	1	2	2	1	2	1	1	2	1	2	1	3	4	2	1	1	1	3	1	1	2	2	3	2	1	3	1	3	2	1	4	1	2	2	3	1	1	2	1	2	1	2	1	2	2	1	2	3	2	2	3	1	1	2	1	1	1	2	2	1	1
26500	-540.084505181163081	-546.939993132122481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693602968935906	0	1	1	2	2	3	3	3	3	1	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	3	6	6	5	9	6	7	4	6	6	6	6	6	5	6	9	7	7	7	7	6	9	6	7	6	7	10	8	7	7	9	9	6	8	8	9	8	7	8	8	5	9	9	8	6	12	9	8	9	9	9	9	9	9	8	9	9	8	10	8	10	10	10	10	9	8	11	13	10	11	11	8	11	10	11	11	11	11	13	12	13	0	1	1	2	3	2	2	4	4	1	6	8	9	10	10	26	5	5	2	7	7	11	12	7	15	10	22	13	26	46	19	33	2	18	18	19	19	23	12	16	42	17	22	66	46	66	32	24	17	18	36	68	29	0	20	65	17	19	66	42	60	42	22	43	44	6	85	91	54	0	75	34	39	38	63	43	45	2	54	20	60	43	42	97	21	42	91	19	68	53	26	23	73	2	79	84	32	91	47	91	49	84	90	88	102	96	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	3	2	3	1	2	1	1	1	1	2	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	2	1	6	2	3	1	2	1	2	3	3	2	4	1	1	2	5	2	5	2	1	1	2	1	2	2	1	2	2	1	1
27000	-507.241983134029624	-514.097471084989024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578212758008865	0	1	1	2	2	3	3	4	3	3	4	4	4	4	4	3	5	5	6	5	5	3	5	5	5	6	5	5	6	8	6	7	5	7	6	7	4	6	6	6	9	6	7	8	6	8	9	6	7	7	7	10	8	7	8	8	9	8	8	8	9	8	6	8	7	7	9	8	8	8	12	9	9	8	9	9	9	9	9	8	9	8	9	10	8	9	8	10	10	12	10	10	11	9	10	11	8	11	11	11	10	11	12	13	12	13	0	1	1	2	1	2	2	4	4	5	5	4	9	10	10	5	6	6	27	7	7	3	12	10	15	16	22	13	16	65	27	48	2	18	18	19	5	12	12	27	59	11	63	65	17	49	31	33	33	27	2	53	40	0	20	45	51	66	7	42	60	37	27	43	45	45	85	40	54	0	98	18	39	38	43	63	46	60	54	20	60	43	64	97	51	27	29	17	53	53	68	73	92	49	54	97	66	42	17	91	94	30	100	88	102	96	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	4	2	2	1	3	2	2	1	2	2	1	3	1	1	1	1	1	2	1	1	1	3	2	1	2	2	1	1	2	2	1	1	1	2	1	3	1	4	1	2	1	1	1	2	2	2	1	4	5	1	1	2	1	2	1	2
27500	-521.611034736904116	-528.466522687863517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602395042061399	-1	1	1	2	2	3	3	4	3	3	5	4	4	4	4	3	5	5	5	5	5	5	5	4	5	5	5	6	6	9	6	7	4	6	6	6	5	6	6	6	8	7	6	6	7	8	9	6	7	7	7	9	8	7	8	9	9	7	7	8	9	8	7	8	8	8	9	9	8	8	11	7	9	9	9	9	9	9	9	9	9	9	9	10	6	10	9	8	10	12	9	11	11	10	11	11	8	11	11	11	11	11	12	13	12	13	0	1	1	3	1	2	3	4	4	3	6	7	9	10	5	3	6	33	33	5	7	5	12	3	15	10	33	37	37	45	11	37	5	18	18	22	2	12	12	16	58	22	37	21	17	45	88	37	3	34	85	53	40	0	20	66	58	17	33	59	60	33	22	63	44	58	51	29	54	0	86	18	39	39	63	43	46	49	54	55	60	11	64	97	37	63	26	48	53	52	26	73	73	78	79	59	45	22	47	53	94	97	68	99	102	96	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	4	2	2	2	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	1	2	2	3	1	1	1	2	1	1	1	2	3	1	1	1	2	2	2	2	2	1	2	2	1	1	4	1	2	1	2	2	2	2	3	4	2	2	1	1	2	1	3	2	2	1	1	1	2	1	1
28000	-518.238444457273658	-525.093932408233059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579770842888166	0	1	1	2	2	3	3	3	3	3	5	4	4	2	4	4	5	5	5	5	5	4	5	5	5	6	5	6	6	9	6	7	6	6	6	7	6	6	6	6	9	6	7	8	7	8	9	7	7	7	5	10	7	7	8	9	9	5	8	8	9	8	8	8	8	6	9	8	8	8	11	9	9	7	6	9	9	10	9	9	9	9	9	9	6	10	10	10	9	11	9	11	12	10	11	11	9	10	11	11	10	11	12	13	11	12	0	1	1	2	2	2	2	4	4	14	22	6	9	3	14	14	6	6	6	6	7	7	12	10	16	24	22	13	24	66	17	21	17	18	18	17	16	12	23	14	62	17	75	45	66	66	31	42	42	18	6	68	24	0	20	65	17	6	17	42	42	42	43	43	45	17	85	40	54	0	81	18	39	39	27	62	45	49	54	20	42	43	63	6	51	66	40	47	53	26	68	73	73	97	79	56	17	81	47	91	57	45	90	99	84	97	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	1	2	1	3	1	4	1	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	3	1	1	2	1	1	4	1	2	3	1	1	2	3	1	2	2	1	3	1	2	2	2
28500	-555.770510994277856	-562.625998945237257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579671916097730	0	1	1	2	2	3	3	4	3	2	5	3	4	3	4	4	4	5	6	5	4	5	5	5	5	6	6	5	5	7	6	7	6	7	6	7	4	6	4	6	9	7	6	8	6	8	9	6	7	7	5	10	8	7	8	7	8	8	8	8	9	7	8	8	6	8	9	7	8	8	10	9	9	9	9	9	9	9	9	6	9	9	8	10	8	10	9	10	9	12	8	11	13	10	11	11	9	11	11	11	11	11	10	11	12	13	0	1	1	2	3	2	2	4	4	1	5	4	9	5	10	10	2	17	22	21	7	6	12	16	15	29	22	9	14	2	22	17	11	18	18	19	7	12	12	16	51	27	11	48	8	45	65	17	65	18	2	30	68	0	80	45	48	65	7	42	58	11	43	43	51	45	85	26	54	0	46	58	38	38	43	63	30	65	54	20	42	63	30	46	30	75	29	59	68	103	26	74	73	78	79	30	21	81	88	91	94	97	68	88	46	105	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	3	2	1	1	2	2	1	1	2	1	2	2	3	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2	1	2	2	2	1	2	1	1	2	1	1	3	2	2	2	2	1	3	1	2	1	3	2	1	2	1	2	1	1	2	1
29000	-506.134918788846903	-512.990406739806303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709806056075805	0	1	1	2	2	2	3	3	3	3	5	3	4	4	4	4	5	5	6	5	5	4	5	5	5	6	6	6	6	9	6	6	6	7	6	7	5	6	6	6	9	7	6	6	7	8	8	7	7	7	6	10	7	6	8	9	9	8	7	8	9	8	8	8	8	8	9	9	8	8	10	9	7	9	9	8	9	10	9	7	8	8	9	10	8	10	10	9	9	12	8	11	12	10	11	11	9	11	11	9	8	10	12	13	12	13	0	1	1	2	3	2	6	6	4	3	22	4	9	5	10	10	6	3	37	7	7	2	12	14	15	16	11	13	10	45	10	21	22	35	18	32	22	12	23	24	58	22	11	22	44	45	31	38	33	18	17	68	40	0	20	59	37	59	17	27	81	17	43	17	44	45	85	26	54	0	81	34	39	23	63	11	46	101	54	21	42	27	43	97	51	27	68	47	53	100	40	74	74	101	79	84	17	76	88	91	49	97	52	99	102	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	3	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	2	1	3	1	3	1	2	2	1	1	1	3	1	2	2	1	1	2	3	1	1	2	1	2	1	3	3	1	1	1	1	2	2	2	2
29500	-542.276855144563342	-549.132343095522742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618412888440445	0	1	1	2	2	3	3	4	3	2	5	4	4	3	4	4	5	5	6	5	4	5	5	5	5	6	5	6	5	9	6	4	6	7	6	7	5	6	6	6	7	7	6	6	7	8	9	7	7	7	7	10	8	7	7	8	9	7	7	7	9	8	7	8	8	8	9	9	8	8	12	7	9	9	8	8	9	8	9	9	9	8	7	10	8	8	10	10	10	11	10	11	13	10	11	10	9	9	11	9	11	9	12	13	12	13	0	1	1	2	3	5	2	4	4	3	6	4	9	10	14	14	6	6	37	5	7	5	12	10	15	16	5	9	16	66	27	5	6	18	18	33	6	23	23	16	6	32	27	27	4	45	33	33	27	18	32	53	40	0	20	45	24	33	32	17	42	33	43	27	44	41	85	16	54	0	75	18	12	12	43	63	46	3	54	55	42	63	11	97	51	60	53	41	53	24	68	73	92	33	79	97	66	64	88	37	94	65	68	88	102	59	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	3	1	3	1	2	1	2	2	2	1	1	1	2	3	2	1	1	1	1	1	1	3	2	1	1	3	1	3	1	2	2	3	2	2	1	2	1	2	1	3	1	2	1	1	3	2	1	1	2	1	1	4	2	2	2	2	1	1	5	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	4
30000	-520.195810029414588	-527.051297980373988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589840927238390	0	1	1	2	2	3	3	4	3	2	5	3	4	4	4	4	5	5	6	5	4	5	5	4	3	6	5	5	6	9	6	6	5	6	6	7	5	6	5	6	9	7	7	6	7	8	9	7	6	7	7	10	8	6	8	8	9	6	8	8	9	8	8	8	8	7	9	9	7	8	12	9	9	9	9	9	9	8	9	7	6	9	9	10	8	10	9	10	10	11	10	11	13	10	11	11	9	11	11	11	11	11	12	13	12	12	0	1	1	2	1	5	10	4	4	1	5	4	9	10	25	10	4	6	22	6	7	2	12	10	10	10	14	9	16	45	6	22	24	18	18	58	6	39	12	16	48	17	14	6	44	66	31	6	22	34	6	53	40	0	20	66	59	6	2	42	42	81	43	43	26	44	85	40	54	0	61	34	39	38	81	11	45	48	54	20	6	63	11	45	22	76	29	47	53	91	53	73	73	78	79	30	46	86	31	91	59	84	90	88	102	30	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	3	1	1	1	1	3	2	2	1	4	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	3	5	1	2	2	1	1	1	1	1	2	1	1	1	3	3	2	2	3	2	1	3	2	2	1	4	3	1	1	3	1	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	2	1	2
