step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
36500	-372.031929698285978	-381.082773078737318	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996803010753917	6	26	11	16	19	21	19	23	28	22	26	32	27	19	29	35	29	26	21	26	31	17	23	38	38	37	24	32	28	30	21	35	40	34	32	33	37	30	25	33	34	34	36	36	32	23	36	34	40	45	39	27	42	41	44	45	38	46	44	41	36	44	44	41	43	42	47	55	51	59	52	0	19	1	3	4	14	1	5	7	6	14	13	5	4	8	15	31	19	22	3	27	3	14	21	28	41	7	8	23	11	14	23	41	11	11	23	9	11	7	2	6	29	36	13	38	6	41	18	21	44	30	27	43	34	36	48	9	26	53	61	12	25	12	25	54	45	47	55	56	62	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-353.564060287928669	-362.614903668380009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999555730828329	8	25	12	15	23	21	22	25	25	19	19	25	24	20	27	38	28	30	22	27	34	27	18	36	44	36	29	23	31	31	25	31	40	33	35	29	37	34	29	32	46	34	37	35	34	30	33	37	44	34	37	43	42	39	43	45	38	44	43	38	38	39	46	52	44	52	51	45	48	54	62	0	10	1	3	4	23	3	6	11	3	1	28	10	4	28	32	28	12	4	28	20	28	4	42	62	12	13	23	8	28	23	22	34	15	17	12	40	39	14	7	24	36	27	17	39	14	19	46	36	3	29	50	16	46	37	21	30	48	26	45	35	44	43	25	61	51	63	48	51	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-357.980222887649290	-367.031066268100631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996084499991716	3	20	9	13	23	23	14	24	30	22	31	25	21	20	29	29	27	21	20	28	27	26	18	34	35	38	26	33	28	26	31	30	38	32	30	30	36	38	30	33	46	34	30	39	38	35	36	35	36	38	36	38	42	45	46	44	33	46	41	41	34	40	44	51	44	48	50	47	52	57	58	0	4	1	3	23	2	3	19	12	23	30	18	7	7	5	19	2	7	1	5	18	19	4	22	20	40	14	27	30	13	5	2	30	5	20	23	32	57	21	17	62	35	18	16	22	31	29	31	35	14	43	31	51	32	26	50	27	47	24	26	20	6	25	54	25	62	63	45	66	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-373.843860488140649	-382.894703868591989	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989239356089028	5	20	10	17	15	19	23	22	26	21	27	28	25	21	30	27	23	28	22	23	29	27	29	32	29	35	30	33	27	24	30	31	39	30	33	35	34	35	31	36	45	35	26	29	32	34	27	35	34	29	40	40	45	37	45	43	42	35	39	38	39	42	49	48	40	50	55	54	42	62	54	0	5	1	3	3	5	4	2	14	5	4	13	5	5	2	8	4	10	4	4	19	17	29	25	7	34	9	7	8	10	7	25	40	2	22	30	39	18	43	12	44	6	19	9	11	27	8	15	23	30	35	15	46	9	60	60	42	44	28	21	43	61	65	62	47	51	53	42	38	52	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-370.287275874600255	-379.338119255051595	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980263937805745	8	22	12	21	22	27	17	18	30	21	29	35	28	19	28	32	23	29	28	25	33	25	28	37	41	35	15	37	28	27	25	34	39	21	30	31	38	32	24	34	40	36	37	28	30	31	34	39	38	42	34	40	37	36	42	42	43	48	35	47	42	44	51	49	52	53	51	55	50	57	66	0	3	1	3	3	4	1	27	17	8	39	9	39	27	8	31	10	22	2	10	15	10	4	23	15	19	3	19	17	8	10	39	16	7	20	6	26	29	10	29	59	31	15	7	4	14	20	38	45	46	36	11	9	11	13	41	52	23	46	50	49	47	33	52	54	28	25	64	60	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-370.505503453048789	-379.556346833500129	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989073873676942	7	19	10	14	16	26	23	24	22	12	28	28	28	21	30	35	28	31	24	27	35	28	27	31	42	32	29	30	24	20	21	33	28	32	31	31	32	30	33	33	45	38	37	38	37	29	38	39	39	43	27	33	42	42	47	42	32	45	38	39	43	42	45	51	42	49	52	57	50	51	62	0	4	1	3	3	5	30	31	5	1	31	7	5	4	7	18	9	22	9	14	37	6	8	9	40	12	6	17	30	4	5	17	9	19	12	8	22	51	29	11	48	21	8	57	28	23	46	20	34	43	31	51	40	49	56	18	46	11	28	29	33	11	45	41	33	61	42	62	50	50	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-376.247784249017116	-385.298627629468456	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993364976321204	6	23	9	16	20	27	20	25	15	22	24	26	26	27	27	34	27	24	20	28	26	26	24	36	34	37	29	35	27	29	25	33	35	33	29	29	31	31	33	31	38	34	38	33	31	34	31	40	35	39	29	38	43	32	46	42	44	47	43	41	46	41	48	44	46	48	42	47	51	59	61	0	9	1	1	4	4	1	18	1	4	9	2	5	9	18	2	10	4	4	11	4	7	7	22	31	54	2	36	2	5	7	6	37	51	4	23	7	15	15	8	39	20	27	13	13	14	8	25	47	44	9	30	37	51	49	35	6	49	44	17	60	8	30	6	46	62	42	25	66	60	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-376.341053674349553	-385.391897054800893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990435431347199	5	23	11	18	24	10	20	24	28	17	21	32	21	22	25	31	18	29	23	30	32	27	26	26	43	32	24	37	28	27	32	19	33	36	35	22	37	36	31	34	38	33	35	35	35	33	28	33	28	48	40	38	46	41	41	36	38	42	44	40	35	41	42	44	46	51	51	52	46	46	60	0	4	1	1	32	1	3	3	7	6	10	17	10	7	13	13	3	13	10	6	9	17	17	32	52	9	13	21	32	11	24	6	23	23	21	17	48	29	19	30	16	24	40	48	39	24	15	14	32	63	35	44	58	48	56	29	47	40	51	44	32	41	56	51	45	50	69	70	56	12	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-367.705232746263050	-376.756076126714390	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997474197979703	5	24	11	16	21	23	22	23	24	16	23	32	20	22	28	40	29	30	28	29	25	24	22	29	40	40	32	33	30	28	29	31	37	34	33	26	34	36	33	31	39	32	27	32	30	35	32	37	40	44	32	43	43	42	46	45	34	49	40	33	45	42	46	47	43	57	51	55	47	66	60	0	23	1	1	10	4	4	3	4	3	10	15	3	13	10	39	23	5	7	21	10	13	3	14	20	44	31	36	5	4	9	21	44	9	8	22	31	24	24	36	20	18	6	18	9	9	6	35	44	51	10	34	31	25	49	41	7	62	51	22	42	48	52	25	9	63	48	55	49	58	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-366.715184893361936	-375.766028273813276	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999336632875129	7	19	9	12	19	21	21	24	24	18	29	37	15	25	28	27	31	31	21	28	30	29	23	27	39	35	21	32	29	31	16	35	28	35	27	29	37	31	31	31	40	37	34	39	37	33	32	39	39	46	39	39	43	40	43	46	40	44	42	42	38	39	44	45	51	53	52	51	49	64	58	0	4	1	1	13	10	10	13	19	1	10	27	1	19	8	23	35	9	31	9	35	24	19	13	11	38	13	36	6	33	3	17	3	35	14	23	21	16	20	35	45	30	27	14	36	8	14	17	28	52	47	47	37	45	25	60	43	39	62	37	18	21	42	45	61	69	54	64	60	45	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-357.968494277073148	-367.019337657524488	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988693515164258	9	25	11	14	23	24	20	21	26	16	30	38	15	19	26	38	15	23	23	26	30	28	26	32	42	35	20	37	30	19	31	35	39	27	37	31	28	35	31	27	44	33	34	35	38	31	35	31	34	49	33	43	43	43	46	39	41	45	41	44	40	41	46	48	48	53	50	47	52	62	63	0	4	1	1	13	14	3	4	10	1	5	46	1	10	13	40	3	10	17	14	2	19	30	2	33	39	13	11	22	3	18	24	31	8	11	34	18	39	6	30	49	9	31	15	39	15	2	6	5	55	6	47	44	40	56	2	11	62	26	16	24	24	61	35	56	59	56	26	67	50	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-357.579859036280595	-366.630702416731936	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988260694697755	7	18	11	17	21	26	17	22	28	17	24	36	23	22	32	37	27	25	22	30	32	28	27	30	44	36	27	38	27	26	20	33	38	33	32	35	38	31	29	32	47	34	32	38	37	37	40	30	39	42	39	40	42	43	44	41	32	46	42	44	37	45	39	47	43	54	50	48	49	56	58	0	1	1	1	4	8	1	3	5	1	2	14	2	10	18	57	7	4	4	17	39	13	10	19	44	48	13	27	4	13	3	18	36	23	30	18	20	7	11	27	63	22	39	57	48	43	43	5	42	47	32	32	12	46	44	23	27	40	35	28	38	28	34	63	36	67	62	51	36	53	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-361.396500490978667	-370.447343871430007	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969418414983408	5	23	9	18	19	20	17	26	23	16	22	32	14	24	24	29	25	23	18	27	34	23	26	29	42	39	24	32	33	27	24	27	40	29	35	30	33	32	30	34	45	37	29	32	31	35	35	39	37	35	35	42	38	38	45	43	36	45	44	46	43	35	48	51	38	52	55	54	48	59	65	0	6	1	3	3	10	13	5	7	1	7	31	1	10	4	18	6	4	3	14	43	5	22	9	54	30	4	24	43	18	19	27	30	22	24	23	20	11	9	14	21	17	14	17	2	20	39	35	30	31	17	49	21	28	48	38	2	49	35	49	21	24	58	56	20	55	66	33	41	68	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-374.976070573178390	-384.026913953629730	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995845823272963	8	28	11	18	25	26	13	25	25	21	24	34	14	24	27	38	23	29	20	28	32	18	23	29	43	37	31	30	32	32	32	33	36	31	35	32	34	36	33	33	45	35	37	37	36	32	32	38	39	45	38	39	40	34	47	44	43	49	40	43	44	41	47	43	46	48	55	57	48	63	62	0	17	1	1	19	7	1	10	13	3	7	24	1	3	14	36	13	6	22	15	22	13	22	23	45	46	18	4	14	6	28	6	28	3	10	23	6	30	24	13	21	23	18	31	46	6	14	20	32	2	36	34	42	9	48	33	54	65	12	6	44	35	42	14	27	65	50	69	25	67	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-372.714051687711788	-381.764895068163128	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995989129528090	7	23	11	18	22	15	17	22	24	18	29	28	18	24	26	35	27	28	15	31	35	26	25	35	41	40	24	33	22	31	31	31	37	35	30	35	40	34	29	32	43	33	35	29	39	35	29	38	37	37	29	34	47	45	48	41	37	46	38	42	38	42	45	50	49	53	41	53	50	61	63	0	3	1	6	19	3	1	6	13	3	10	10	3	7	7	20	9	5	1	12	23	14	5	32	47	24	3	47	6	18	4	8	30	30	6	2	35	44	5	51	52	51	17	4	35	23	9	52	20	27	23	4	41	42	63	61	17	30	31	38	43	46	56	33	59	34	23	53	49	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-365.251258372080883	-374.302101752532224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994183513450318	6	26	11	16	21	18	15	25	28	22	31	34	21	24	33	34	28	31	22	31	34	28	24	32	37	33	28	36	32	30	21	30	29	37	31	26	38	36	22	34	43	33	28	37	39	36	26	37	37	46	42	34	39	44	45	45	36	47	39	43	45	40	46	47	44	48	44	51	50	54	55	0	31	1	3	3	3	1	31	13	7	39	23	7	13	27	47	10	14	4	27	8	39	6	39	20	22	31	15	5	2	4	22	36	2	23	5	46	8	6	9	29	23	23	15	42	40	31	33	33	32	46	30	57	17	35	60	43	41	57	45	49	42	34	15	37	41	15	41	58	51	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-369.687881895737121	-378.738725276188461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981947606254721	6	18	8	12	22	26	25	26	23	16	30	36	24	21	13	32	18	25	26	24	32	21	29	33	34	36	22	33	33	26	31	32	40	29	38	17	38	34	34	31	43	36	28	30	35	33	35	29	37	48	39	39	42	42	40	46	40	44	41	39	34	42	46	49	44	55	47	55	50	61	59	0	3	1	1	36	20	14	10	2	4	9	21	14	15	1	13	4	17	10	36	44	4	5	20	20	19	15	43	44	22	13	22	26	5	40	1	48	23	23	9	28	46	5	18	48	30	17	17	40	52	42	11	51	29	24	26	11	28	42	61	27	37	62	62	47	50	65	67	11	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-370.423217893204992	-379.474061273656332	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992624899367107	4	26	12	17	22	25	15	18	26	16	19	32	29	24	26	35	29	27	18	29	29	25	15	36	41	32	22	37	26	24	22	29	34	31	34	32	37	29	30	32	46	35	29	33	38	33	30	36	39	27	33	44	45	41	46	41	40	40	42	41	36	36	44	51	34	52	55	48	47	59	59	0	11	1	23	11	31	3	3	7	3	23	9	22	5	11	50	6	31	3	5	29	19	1	17	16	20	10	18	23	5	4	31	36	43	32	38	51	9	11	14	61	43	30	50	40	47	4	2	34	3	50	33	61	36	52	33	32	36	48	26	39	13	36	41	32	60	66	63	62	68	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-373.906551493166546	-382.957394873617886	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999653094114770	1	23	7	16	22	16	19	20	19	16	29	34	23	23	25	36	30	30	25	25	21	28	28	36	36	40	25	33	24	28	31	30	37	32	29	32	36	35	26	27	42	28	34	29	31	33	38	36	40	36	42	39	41	44	42	41	39	46	39	35	43	36	42	31	40	57	48	53	34	66	52	0	7	1	3	9	3	10	4	6	3	8	40	9	8	4	18	44	13	21	8	4	14	29	14	18	36	4	31	9	7	2	5	34	29	14	19	35	45	6	9	33	19	23	14	13	45	45	19	46	5	52	24	11	37	47	36	12	56	46	31	65	64	28	23	9	58	65	61	32	66	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-364.085573961051864	-373.136417341503204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989834122047300	5	17	8	14	15	24	18	25	28	23	32	34	25	21	27	33	27	29	20	20	29	29	31	27	39	36	28	34	24	29	25	33	38	34	28	24	35	32	29	31	47	38	37	33	34	33	36	30	40	39	36	33	42	42	42	39	39	43	38	44	43	36	49	44	42	54	50	48	50	61	61	0	3	1	1	1	19	3	20	36	14	24	21	14	7	14	20	10	36	2	7	14	5	39	14	26	15	20	5	4	29	10	4	28	27	19	20	8	8	31	13	33	45	16	24	9	39	27	5	35	34	23	29	34	16	46	21	11	57	32	50	33	24	59	49	42	69	38	55	65	67	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-368.357656725183858	-377.408500105635198	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985098018723776	8	19	11	17	23	22	24	23	25	19	29	33	30	16	25	35	26	27	21	22	34	25	28	31	45	36	30	37	32	26	25	31	38	32	34	33	35	33	29	28	45	35	36	28	33	31	33	40	37	48	33	42	30	34	42	40	39	44	27	43	41	41	49	43	50	54	56	49	51	60	53	0	4	1	3	14	1	10	4	20	3	7	8	8	1	5	8	14	14	1	14	7	20	20	20	49	15	15	45	18	5	6	18	5	11	23	44	44	44	22	22	33	23	36	2	13	31	15	26	31	62	44	16	31	18	21	13	45	48	2	39	49	33	25	17	60	64	36	43	25	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-366.318356041087213	-375.369199421538553	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997386900945078	6	19	10	15	20	25	21	25	22	17	28	34	24	23	14	37	29	25	16	28	33	21	27	29	40	33	29	34	32	25	28	23	37	33	24	33	31	34	24	29	42	19	31	37	36	37	38	37	39	45	34	37	38	41	29	46	38	46	39	35	39	42	50	44	48	50	45	49	46	55	65	0	3	1	3	4	7	4	42	15	3	10	39	22	42	3	37	6	4	3	2	18	15	10	32	28	39	35	6	24	42	5	7	17	9	5	40	42	13	2	30	49	15	18	24	29	37	32	11	38	53	39	35	34	47	8	33	17	45	40	18	38	29	41	57	53	59	44	62	28	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-373.642185600056223	-382.693028980507563	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990202532910389	1	22	8	12	22	24	23	15	26	20	26	35	29	16	20	39	24	32	19	27	33	25	18	36	44	37	23	36	33	25	32	30	38	31	33	33	38	37	29	29	43	38	28	29	33	30	30	41	41	44	33	39	35	46	41	39	38	44	41	36	45	44	45	52	24	49	44	48	48	46	59	0	14	1	3	15	8	10	4	14	8	15	2	22	4	4	51	15	30	14	14	39	19	4	17	39	36	8	34	9	19	6	6	31	43	47	6	36	13	6	22	38	34	27	2	6	65	65	44	53	56	6	18	13	49	21	51	32	41	60	44	37	49	12	67	2	34	16	48	70	49	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-369.704966215709362	-378.755809596160702	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.938819682154912	7	26	10	14	22	19	22	22	26	23	18	34	26	22	30	38	25	32	21	25	36	29	22	35	39	39	29	40	26	25	17	35	40	33	33	33	34	35	28	29	34	35	33	33	36	30	38	41	39	44	37	34	27	42	44	41	38	42	43	43	40	35	48	52	46	54	48	44	49	52	64	0	7	1	3	11	3	31	31	11	11	4	15	5	11	2	37	4	20	11	11	5	7	11	22	38	24	30	13	5	23	3	14	43	15	9	10	23	22	14	7	6	53	20	30	20	8	2	36	41	34	37	13	14	38	21	52	35	21	16	15	37	10	51	60	55	35	48	32	68	60	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-370.028759033692097	-379.079602414143437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999063891737469	3	22	13	18	8	25	21	23	24	23	24	34	22	20	29	38	22	27	28	16	33	28	26	32	43	36	30	34	34	27	29	28	35	32	35	27	31	35	33	33	44	35	31	32	39	33	37	36	38	47	42	41	40	43	38	45	42	49	38	46	41	38	46	43	43	57	51	44	40	53	58	0	4	5	20	1	14	3	14	14	4	7	27	20	3	11	33	3	2	17	3	15	9	3	9	15	44	8	22	34	4	11	2	20	2	30	20	6	31	19	27	53	39	11	6	21	17	22	2	34	45	28	18	44	47	12	46	17	47	34	62	46	15	52	21	45	63	26	16	27	58	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
