step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
85000	-96.302793530585916	-94.798438990135878	-1.504354540450032	0.000033919829865	0.000037758361623	1.113164829358799	0.621012426272395	-1	2	3	2	6	3	7	7	7	6	9	11	12	15	18	21	0	1	1	1	3	0	6	5	3	3	10	2	12	12	12	14	1	1	2	2	2	1	2	1	2	1	1	4	1	3	3	3
85500	-96.884960429033995	-95.506390677402223	-1.378569751631770	0.000071969192697	0.000051892504607	0.721037747708043	0.412746826741063	0	2	4	3	5	3	5	7	7	8	10	11	12	15	17	21	0	1	2	1	2	0	6	3	3	5	3	1	12	12	14	14	1	1	1	2	1	1	1	2	1	2	3	6	1	2	1	4
86000	-86.406701693314176	-85.043901507291224	-1.362800186022945	0.000119658431105	0.000063036713998	0.526805452954891	0.705040512808171	-1	2	4	1	6	2	6	7	7	6	9	11	13	14	17	20	0	1	2	1	3	0	6	10	5	3	9	11	12	12	14	14	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3
86500	-101.377522955245041	-99.934522234492860	-1.443000720752188	0.000210638695374	0.000072306400248	0.343272161458425	0.599381201000710	0	2	3	1	5	3	5	7	5	8	10	11	11	13	17	21	0	1	4	1	3	0	6	9	1	2	5	2	10	11	11	15	1	1	1	1	1	1	1	1	2	3	2	3	1	1	3	2
87000	-99.019740838075506	-97.648577112563814	-1.371163725511694	0.000109254418801	0.000074504787590	0.681938436978681	0.790524505688463	0	1	4	2	6	4	6	6	7	8	11	11	13	16	15	21	0	1	4	2	3	0	6	3	5	5	5	10	12	11	11	14	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	3
87500	-99.028293818063460	-97.426454507874254	-1.601839310189206	0.000167046093524	0.000039962000938	0.239227389847697	0.715172146313823	-1	1	4	2	5	2	4	6	4	8	10	11	12	14	17	21	0	1	2	1	9	0	6	9	2	3	9	11	11	12	14	14	1	1	1	2	1	1	1	1	1	3	3	1	1	2	1	3
88000	-95.077474462758246	-93.715577833004374	-1.361896629753870	0.000076627450722	0.000041213991229	0.537848914990281	0.856351934296853	0	3	3	1	4	3	7	7	4	7	9	11	12	14	16	18	0	4	4	1	3	0	6	9	3	3	10	10	12	12	12	14	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1
88500	-99.773472610465305	-98.344722497654971	-1.428750112810341	0.000117045726518	0.000042071282858	0.359443134831445	0.705428763196407	0	2	3	3	5	3	6	6	5	8	10	10	12	16	16	19	0	1	2	2	3	0	6	9	3	3	3	5	12	11	4	14	1	1	1	1	1	1	1	1	1	2	4	2	1	3	5	1
89000	-112.577128058158138	-111.214988911358844	-1.362139146799296	0.000063438631366	0.000033908386243	0.534506900813234	0.595010406577438	-1	3	2	1	4	4	6	5	6	6	10	10	13	16	16	20	0	4	1	1	3	0	6	5	3	3	5	4	11	11	2	14	1	1	1	1	1	1	1	1	1	3	3	3	2	3	5	1
89500	-88.999640297189174	-87.583133565371298	-1.416506731817875	0.000104076418330	0.000039076153629	0.375456364235925	0.778818602578903	-1	1	3	2	5	3	5	6	5	7	9	12	12	15	16	20	0	1	2	1	3	0	6	5	3	9	10	11	4	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	2
90000	-101.013275972793892	-99.607554934715125	-1.405721038078764	0.000069554393299	0.000057635926923	0.828645383696778	0.617205726324179	-1	2	3	1	6	3	6	7	5	8	11	11	12	14	17	20	0	1	4	1	3	0	6	9	3	5	10	1	9	12	12	15	1	1	1	1	1	1	2	1	2	1	2	4	2	1	3	2
90500	-94.194249215369709	-92.830274430768981	-1.363974784600725	0.000137004376296	0.000070697642308	0.516024700955289	0.852174474015341	-1	1	3	2	5	4	7	4	7	8	11	11	13	14	17	18	0	1	4	2	3	0	6	3	5	9	5	9	11	12	14	14	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2
91000	-88.255996402528666	-86.678855602417741	-1.577140800110930	0.000070626256083	0.000017685254763	0.250406233375618	0.725737845469369	0	2	4	3	5	4	7	7	6	7	10	11	13	16	18	18	0	1	2	2	3	0	6	3	5	5	10	4	12	12	14	14	1	1	1	1	1	1	1	2	1	1	1	4	1	3	2	1
91500	-90.817808779615888	-89.453231207583343	-1.364577572032542	0.000033403494912	0.000021207365622	0.634884633411146	0.419946725821788	-1	1	3	2	5	3	7	7	6	7	9	12	13	16	17	19	0	1	4	1	3	0	6	3	5	5	9	1	12	12	12	14	1	1	1	2	1	1	2	2	1	1	2	7	1	1	2	1
92000	-90.533769960277013	-89.151038456134529	-1.382731504142489	0.000047115510719	0.000034872704395	0.740153377588438	0.786504181722641	-1	2	3	2	6	3	6	5	6	7	10	11	12	15	17	18	0	1	2	1	3	0	6	3	3	5	10	4	12	12	12	12	1	1	1	1	1	1	2	1	1	1	1	4	1	2	2	3
92500	-87.527496938601715	-86.137657999562208	-1.389838939039505	0.000078093472907	0.000060128378583	0.769953958311674	0.846177722732062	0	3	4	3	6	4	6	6	5	7	9	11	13	15	17	20	0	1	2	1	3	0	6	3	3	9	10	11	12	12	14	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
93000	-96.083296235079800	-94.703597992011140	-1.379698243068663	0.000125937719433	0.000056287776217	0.446949305345677	0.751179648068216	-1	2	4	3	5	4	6	7	6	7	10	10	12	14	17	19	0	1	4	2	4	0	6	9	3	3	8	3	12	12	12	15	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	1
93500	-104.375333466286548	-103.002698651443040	-1.372634814843513	0.000096709116104	0.000066770310528	0.690424162868775	0.803308759915168	0	3	2	3	5	4	6	6	6	7	9	11	12	15	17	20	0	1	1	1	3	0	6	2	4	4	10	2	12	12	14	12	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	4
94000	-98.155868058479243	-96.793831322828353	-1.362036735650890	0.000083461841059	0.000050564277006	0.605837067145491	0.704894778364691	-1	2	3	3	6	2	5	6	5	8	7	10	13	15	17	18	0	1	2	2	3	0	6	3	3	3	3	4	12	12	14	14	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1
94500	-96.031075270282827	-94.649574555645700	-1.381500714637126	0.000110731770219	0.000081349555979	0.734654163097797	0.872248919652697	-1	3	4	2	6	2	4	6	6	7	10	12	13	16	18	20	0	1	4	1	3	0	6	3	3	5	10	11	12	12	14	14	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2
95000	-97.353905497842362	-95.975503434750934	-1.378402063091430	0.000124137448610	0.000055956171027	0.450759796124955	0.540538244621116	-1	1	3	2	6	2	6	7	6	5	11	11	12	15	17	20	0	1	4	1	3	0	6	10	10	3	10	9	12	12	14	11	1	1	1	2	1	1	3	2	1	1	3	2	1	2	1	4
95500	-113.526918702981519	-112.164300310006922	-1.362618392974597	0.000099224991929	0.000052466543633	0.528763395318429	0.460524555068626	0	3	4	2	5	3	5	7	7	8	10	11	13	15	14	20	0	1	2	1	4	0	6	3	3	3	3	5	12	12	1	15	1	1	1	1	2	1	2	2	2	1	2	3	1	2	4	4
96000	-90.856898508656244	-89.432643984963960	-1.424254523692289	0.000098617540598	0.000036001407488	0.365060893522174	0.457849313618471	-1	1	3	2	5	3	5	6	7	7	10	11	13	16	18	20	0	1	1	2	3	0	6	3	3	2	5	11	12	12	14	14	1	1	2	1	1	1	1	2	2	3	2	1	1	3	1	2
96500	-90.251470871114066	-88.347544462823805	-1.903926408290259	0.000161481605705	0.000025006519165	0.154856765612884	0.622368146905595	0	2	3	2	5	3	6	6	6	7	10	11	13	15	17	20	0	1	4	1	3	0	6	3	3	5	9	10	12	12	14	14	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2
97000	-100.846934994728500	-99.472117381741924	-1.374817612986581	0.000123953909525	0.000057302996964	0.462292776267270	0.848723643574116	0	2	2	1	6	3	6	6	4	7	11	11	12	16	17	21	0	4	4	1	3	0	6	9	3	3	10	10	12	12	12	14	1	1	1	1	2	1	2	1	1	3	1	2	1	2	3	2
97500	-92.229488262954860	-90.868585546477178	-1.360902716477687	0.000135411294756	0.000076017225233	0.561380240622560	0.598679923692049	-1	2	4	2	5	3	5	6	6	6	11	10	13	14	18	21	0	1	2	1	3	0	6	3	3	5	12	3	12	12	14	14	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3
98000	-90.108175458995191	-88.699754757340102	-1.408420701655096	0.000087972776555	0.000034086189819	0.387462930626356	0.888849208409136	-1	1	3	2	4	4	6	5	7	7	9	10	12	15	17	21	0	1	4	1	3	0	6	3	5	5	10	9	12	12	14	14	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	3
98500	-103.116783591436729	-101.754517367945709	-1.362266223491018	0.000082606636530	0.000044020024815	0.532887267469604	0.609260610064738	-1	2	3	2	5	2	6	7	6	5	10	12	10	16	16	20	0	1	4	1	3	0	6	10	5	3	9	13	2	12	12	14	1	1	1	1	1	1	2	2	1	2	2	1	3	2	3	3
99000	-111.950269033585300	-110.280593761583020	-1.669675272002279	0.000229558889050	0.000048971905065	0.213330467261198	0.548659548276209	0	1	3	2	5	1	6	6	6	8	10	12	13	16	17	21	0	1	4	2	1	0	6	4	3	9	9	11	12	12	14	15	1	1	1	1	3	1	2	3	2	1	2	1	1	2	1	3
99500	-98.360726052735572	-96.923147677989846	-1.437578374745722	0.000105981203815	0.000037004337718	0.349159439460925	0.546358872003737	-2	2	4	0	2	2	6	6	6	7	10	11	12	14	18	20	0	4	5	1	4	0	6	3	5	5	9	9	12	12	12	12	1	1	1	1	1	1	2	1	2	2	2	2	1	2	4	4
100000	-87.420776257867033	-86.057649644643234	-1.363126613223794	0.000051350944348	0.000031844400372	0.620132711800710	0.793407817534786	0	2	4	1	5	3	6	6	6	8	10	11	13	16	15	20	0	1	4	1	3	0	6	5	5	5	10	2	12	12	12	14	1	1	2	1	1	1	2	1	1	1	1	4	1	2	2	2
