step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
33000	-416.142532760755557	-414.713403436276678	-1.429129324478862	0.000052704778098	0.000018920055308	0.358981784790215	0.655007988228622	1	0	2	4	8	8	9	9	10	11	12	13	14	14	13	16	18	18	17	15	18	19	19	17	21	16	18	19	21	20	21	22	21	22	23	23	24	24	25	25	26	26	25	26	28	26	26	25	23	27	27	27	27	26	29	28	30	30	29	29	30	30	33	33	32	31	35	34	36	34	36	36	37	36	38	37	38	38	2	0	2	3	4	4	5	5	7	7	7	7	10	15	7	15	20	24	0	11	16	19	13	15	18	12	0	0	20	22	28	20	28	28	31	34	32	34	35	35	35	37	38	35	40	36	36	26	31	23	41	44	42	37	44	46	46	56	53	42	54	54	66	61	62	59	66	61	66	66	67	62	67	66	70	68	67	74	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	2	1	3	2	1	2	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	4	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	1	2	3	2	1	1	2	1	2	2	2	1	1
33500	-428.636735246027399	-427.199350739645013	-1.437384506382370	0.000064270128549	0.000022454415670	0.349375614718998	0.662585563209327	2	0	2	6	8	8	9	7	10	12	11	14	15	13	14	17	17	18	18	18	20	19	19	18	19	20	20	19	21	20	21	21	22	23	23	25	23	25	26	24	26	22	25	26	27	24	27	24	24	27	28	28	28	26	29	27	26	28	30	30	30	32	33	32	32	32	35	34	37	35	37	37	37	36	38	38	39	38	2	0	2	3	8	4	8	4	7	9	9	11	10	11	9	15	13	15	0	17	18	19	10	16	18	20	0	0	20	22	28	17	31	31	31	34	32	35	35	35	40	17	34	35	40	28	36	42	31	42	40	34	42	48	40	44	34	56	53	53	54	54	64	54	61	59	63	64	66	66	66	68	67	66	70	62	69	67	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	3	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	3	1	2	2	2	2	1	1	3	2	3	2	1	2	1	2	1	1	1	2	2	1	4	1	2	1	1	2	1	2	1	1	2	2	3	1	2
34000	-411.439078762667009	-409.969575736452498	-1.469503026214538	0.000060137348329	0.000019132373180	0.318144609155569	0.675518898029580	2	0	2	5	7	6	9	9	10	12	13	12	13	14	14	16	17	17	17	16	19	19	18	18	21	19	19	19	21	20	21	22	22	23	23	25	25	22	25	24	26	25	24	26	28	23	27	25	24	28	28	28	28	26	27	28	28	30	31	30	30	32	32	33	33	32	35	34	36	34	36	36	37	37	37	38	39	38	2	0	2	3	4	4	5	5	7	9	9	9	7	10	11	15	10	14	0	12	18	19	14	18	21	20	0	0	23	22	28	23	28	31	38	46	23	28	35	35	40	29	38	35	35	28	39	29	35	42	41	55	42	32	40	36	46	57	53	42	54	61	53	61	61	53	66	54	67	66	67	68	66	67	67	72	67	74	1	1	1	2	1	1	1	2	1	2	2	2	3	2	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	3	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	2	1	2	2	1	2	2	2	1	2	2	1	2	2	3	1	1	1	1	2	1	1	1	2	1
34500	-436.701498499936577	-435.300189330248429	-1.401309169688152	0.000072477438317	0.000028936961957	0.399254756091229	0.637065618111651	2	-1	1	6	8	8	10	9	8	12	13	14	14	13	14	16	17	19	17	17	19	18	19	18	20	19	20	19	22	20	21	21	22	22	23	24	24	24	25	26	25	23	24	27	26	26	25	25	25	27	28	27	25	25	29	28	30	29	30	31	30	30	32	32	33	32	36	34	35	35	36	34	37	37	38	38	37	39	2	0	2	3	3	4	9	4	4	7	9	10	10	4	11	15	10	12	0	7	15	19	17	15	18	17	0	0	26	22	28	17	31	28	28	31	23	34	38	39	35	32	28	35	35	47	35	37	35	20	41	34	29	32	40	35	47	56	50	53	48	48	59	62	62	59	66	62	66	66	59	64	69	66	70	72	69	74	2	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	2	1	3	3	1	1	2	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	3	3	1	1	2	1	1	4	2	2	2	2	2	2	2	1	1	3	3	2	1	1	2	1	2	2	2	1	3	1	1	2	1	2	1	1
35000	-422.227763176573660	-420.841743526766095	-1.386019649807560	0.000065534766197	0.000028205746217	0.430393634615156	0.657499879069266	2	0	3	6	5	8	10	9	8	11	12	14	15	14	13	16	17	19	17	17	19	18	19	18	20	20	20	19	21	20	22	22	22	23	23	24	23	24	24	26	26	26	23	26	27	25	26	25	25	27	27	27	28	27	27	29	27	30	30	29	30	32	33	33	32	32	35	34	34	35	36	37	37	36	38	37	38	38	2	0	2	2	3	4	9	6	4	7	7	10	11	11	11	15	16	15	0	12	16	19	17	16	21	20	0	0	23	22	28	23	28	28	33	34	23	43	35	39	35	29	33	39	40	36	46	32	33	37	41	35	42	37	35	47	36	46	53	53	54	61	59	61	61	59	66	65	66	63	69	68	67	59	70	64	69	74	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	2	2	2	1
35500	-407.918699285539617	-406.468718783576662	-1.449980501962974	0.000059711307037	0.000020069600889	0.336110560706627	0.679716051404882	1	-1	2	5	7	8	9	9	11	12	12	14	14	13	13	16	18	17	17	16	17	18	19	19	21	19	20	19	20	19	21	21	23	22	24	23	25	24	25	26	26	26	25	26	27	24	26	25	26	27	27	28	27	26	27	28	30	29	29	30	31	30	32	33	32	33	36	33	36	35	36	37	35	36	37	37	38	39	2	0	2	3	4	5	5	5	7	7	9	10	9	9	9	15	9	14	0	10	14	19	12	21	21	20	0	0	17	22	28	12	31	31	36	31	29	34	35	35	39	23	38	35	44	31	36	23	46	54	41	55	42	26	35	31	56	56	53	42	62	54	59	62	62	63	66	61	66	63	66	68	66	59	70	64	67	74	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	3	2	1	1	2	1	2	1	2	2	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	5	1	1	1	2	2	2	1	1	1	1	1	4	2	3	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	2	1	4	1	2	1	2
36000	-424.677977617220051	-423.312887490220191	-1.365090126999878	0.000051413544332	0.000032876395607	0.639450091105332	0.650636179455736	1	0	2	4	8	7	9	10	11	13	13	13	14	13	13	16	15	18	17	18	18	19	19	19	20	20	18	18	21	20	21	22	23	22	23	24	24	24	25	25	27	26	25	26	27	25	27	25	24	27	28	28	27	26	28	29	29	29	29	30	29	31	31	31	33	32	35	33	36	34	36	36	38	37	39	37	39	38	2	0	2	2	4	4	4	7	7	7	9	9	11	7	7	10	11	14	0	17	16	19	16	21	18	20	0	0	20	22	28	17	28	28	34	34	23	35	35	35	39	23	38	33	39	36	36	32	34	32	41	44	32	32	35	36	47	38	53	53	54	61	59	61	61	63	66	64	42	66	66	68	67	69	70	64	71	74	1	1	1	2	2	1	3	1	1	2	1	1	1	2	3	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	2	1	1	1	1	3	1	1	2	1	2	2	1	3	1	1	2	2	2	2	1	2	1	2	1	2	1	1	2	1	2	1	5	1	2	2	2	1	2	2	2	1
36500	-430.754489788530179	-429.315991113082873	-1.438498675447278	0.000065662192857	0.000022859554586	0.348138762831057	0.574318165654639	1	0	3	6	8	7	9	9	10	12	11	14	15	12	14	17	17	18	16	17	19	19	19	17	20	18	20	18	20	20	22	21	23	21	23	24	25	25	26	25	25	25	23	26	27	25	26	25	25	28	27	28	27	27	28	28	29	29	29	29	29	32	31	32	32	32	35	34	36	34	36	37	37	37	37	37	37	39	2	0	1	1	3	4	4	4	7	11	9	9	12	9	14	15	11	14	0	9	18	19	26	14	16	12	0	0	26	22	28	13	34	28	34	34	20	35	35	35	34	20	28	43	39	34	36	32	31	42	41	41	42	48	35	47	31	36	53	42	48	61	53	54	48	63	66	62	63	66	63	65	67	69	69	68	69	74	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	2	1	2	1	1	1	2	1	2	1	1	1	1	3	3	1	2	1	2	4	1	1	1	2	4	2	3	1	2	1	2	2	1	2	2	1	1	2	1	3	3	1	2	2	2	2	2	3	1	2	1	2	1	4	3	1	1	1	1	1	1
37000	-426.601017133953803	-425.186302676698460	-1.414714457255325	0.000063981168093	0.000024185288323	0.378006357862935	0.623464241521381	2	0	2	5	7	8	8	9	10	13	13	12	15	13	13	16	17	18	17	17	19	19	20	19	20	18	19	20	21	20	21	22	23	22	23	25	25	25	24	25	27	24	24	27	26	26	25	26	25	27	25	27	27	27	28	28	29	29	30	29	30	31	32	31	32	32	35	34	36	34	36	36	37	37	39	37	36	38	2	0	2	3	4	5	4	5	7	9	7	5	10	9	7	12	13	14	0	10	12	19	17	16	21	10	0	0	26	22	28	17	31	28	28	31	32	35	35	39	51	32	35	39	40	34	35	37	39	17	34	51	32	48	39	36	46	46	50	42	54	54	59	54	64	59	66	64	66	63	66	62	69	69	69	72	67	69	1	1	1	2	1	1	1	1	1	1	3	4	2	1	2	2	1	2	1	2	2	1	2	2	1	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	5	2	1	2	1	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1
37500	-411.411498474322627	-410.025194611992390	-1.386303862330263	0.000058006760980	0.000024926365116	0.429714824528006	0.723173320930513	1	0	3	6	6	8	9	10	11	13	13	13	15	14	14	16	16	18	17	17	19	19	19	18	21	20	19	19	22	20	21	21	22	23	24	23	24	25	25	26	27	25	24	27	27	25	27	26	25	27	27	28	26	27	28	27	29	29	30	28	30	31	33	33	32	31	35	32	36	35	35	35	37	37	38	38	38	38	2	0	2	3	3	5	4	5	7	9	9	9	10	10	12	15	8	14	0	10	16	19	20	14	21	17	0	0	26	22	28	23	31	28	36	28	32	36	28	35	39	32	34	35	40	31	46	26	35	42	40	41	37	48	35	46	47	56	53	42	54	48	66	62	61	59	66	54	66	66	59	68	67	69	70	61	69	74	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	3	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	1
38000	-419.839039866230223	-418.422639416677498	-1.416400449552719	0.000080142240045	0.000030101901937	0.375605946623792	0.687855598999963	1	0	2	5	7	8	10	9	9	12	13	14	15	14	14	16	17	19	17	17	18	18	20	19	20	20	18	19	22	20	20	21	21	22	22	22	24	24	25	25	26	24	24	26	26	25	26	24	23	27	28	27	28	26	27	28	29	28	30	30	30	30	32	32	31	33	35	34	33	34	36	36	36	36	37	37	38	39	2	0	2	1	3	5	9	5	5	7	9	10	11	9	9	12	15	15	0	12	14	19	12	21	21	20	0	0	32	22	28	18	31	28	31	31	32	34	35	35	39	29	34	38	35	36	36	32	34	23	55	41	42	48	35	47	47	47	50	53	48	54	59	62	61	53	69	62	63	69	69	62	69	67	70	64	67	74	1	1	1	3	2	1	1	1	1	1	2	1	1	3	3	1	2	3	1	2	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1
38500	-413.364816708391174	-411.920882474196958	-1.443934234194211	0.000045056840766	0.000015422427819	0.342288264267290	0.601615145119899	1	-1	1	4	8	9	8	6	10	12	11	14	12	13	12	16	16	18	17	17	18	18	19	19	20	20	20	17	21	19	20	22	22	22	24	25	22	25	23	25	26	25	25	27	26	24	27	25	25	27	28	27	28	27	29	29	28	30	30	30	31	30	32	32	32	32	34	34	36	35	36	36	37	36	37	37	39	38	2	0	2	2	8	4	8	4	7	9	9	10	7	9	11	15	11	14	0	17	15	19	20	21	18	20	0	0	20	22	28	17	31	28	39	46	23	34	28	35	40	29	39	40	40	31	39	29	39	32	41	41	42	48	36	47	46	46	53	53	54	48	59	62	61	59	66	61	66	66	67	68	70	67	70	72	67	74	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	3	1	1	1	1	2	1	1	2	1	2	3	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	4	1	1	2	1	2	1	2	2	2	2	2	3	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1
39000	-400.054845563403489	-398.647310314580068	-1.407535248823446	0.000068752792710	0.000026735352279	0.388862055279955	0.719851645348775	2	0	2	5	7	8	8	9	10	12	12	14	14	13	14	17	18	19	17	17	18	19	19	19	20	18	19	19	21	20	21	21	21	22	25	24	23	24	24	26	25	24	25	27	28	26	27	26	26	27	26	27	27	26	29	28	29	30	30	28	30	29	32	33	32	32	33	34	36	34	36	37	37	35	37	38	39	37	2	0	2	3	4	5	5	5	7	7	7	10	9	11	14	15	10	16	0	10	14	19	12	21	14	20	0	0	26	22	28	23	28	28	39	31	23	34	34	39	34	20	38	35	44	36	46	23	39	42	41	41	42	37	44	36	47	46	53	42	54	54	59	61	61	59	66	65	66	63	66	68	69	66	71	68	67	74	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	3	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	2	1	2	3	1	1	1	2	2	1
39500	-438.715656673600847	-437.186028094275912	-1.529628579324909	0.000079879252273	0.000022015169456	0.275605602570767	0.669516818717261	2	0	3	5	9	9	10	8	9	12	12	14	15	13	13	16	18	17	17	15	16	18	20	18	21	19	19	19	21	20	22	20	23	22	23	23	24	25	26	25	26	26	25	27	26	25	26	24	25	27	26	27	27	27	28	29	30	29	29	30	30	31	32	32	32	32	35	34	36	34	35	37	36	36	39	37	38	38	2	0	2	3	4	8	5	4	4	9	7	11	11	7	9	15	20	14	0	11	11	19	17	21	18	20	0	0	23	22	28	18	31	28	28	28	23	35	35	31	40	37	35	40	35	36	36	32	35	37	35	41	42	48	44	38	56	47	53	53	48	54	59	54	48	60	66	65	66	66	70	68	67	67	70	68	69	74	1	1	1	1	2	1	1	2	2	2	1	1	1	2	3	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	2	2	1	1	1	1	2	1	2	2	1	3	1	1	1	2	1	2	1	1	1	1	3	1	2	3	2	1	2	1	2	1	1	2	1	1	3	2	1	2
40000	-447.539524412583262	-446.146970534656703	-1.392553877926537	0.000055740798726	0.000023181677910	0.415883490001490	0.636942516382375	1	0	2	5	6	6	9	8	10	13	12	14	14	13	13	17	18	18	18	16	16	19	19	18	20	19	20	19	21	20	21	21	22	21	24	24	22	24	24	22	24	26	24	27	27	25	26	24	24	27	27	27	27	26	28	28	30	30	30	30	31	30	33	33	32	32	35	33	36	34	36	36	38	37	37	36	38	39	2	0	2	3	4	4	5	5	5	9	7	10	9	11	7	15	13	21	0	4	13	19	17	14	18	17	0	0	26	22	28	23	31	28	40	34	23	40	40	34	40	37	34	39	35	36	31	29	34	37	31	41	42	48	35	47	44	56	53	42	62	54	66	62	54	59	66	61	70	53	59	64	71	66	70	61	71	74	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	2	2	2	1	5	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	3	3	1	1	1	2	1	2	1	2	1	1	2	1	2	2	2	2	1	2	3	3	3	1	2	2	2	1	1
40500	-405.143033160011441	-403.742916456028809	-1.400116703982611	0.000067600050797	0.000027132470190	0.401367600622314	0.673159720942742	2	0	2	5	9	8	9	9	11	12	13	13	14	13	14	16	18	17	17	17	19	18	19	18	21	20	20	19	19	20	21	21	21	22	24	24	24	23	25	25	26	24	25	26	27	26	26	25	25	28	28	26	27	27	29	28	29	29	30	31	30	32	33	32	33	32	36	34	37	34	37	36	35	36	38	37	37	38	2	0	2	1	4	4	4	4	7	7	9	9	10	9	7	11	11	14	0	9	18	19	20	14	15	9	0	0	20	22	28	23	28	28	38	34	32	31	35	31	35	32	38	39	39	36	36	32	35	37	41	39	37	48	39	47	46	46	53	53	48	54	59	61	61	53	63	62	63	66	73	68	63	63	70	68	66	74	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	3	2	1	3	1	1	1	2	3	4	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	2	3	2	2	1	1	2	3	2	1	2	1	1	1	1	2	2	1	2	1
41000	-438.828696603622632	-437.380054596311709	-1.448642007310907	0.000058490966477	0.000019737779763	0.337450053425436	0.612300401670821	2	0	1	4	8	7	9	9	10	12	13	13	15	12	14	17	17	15	17	17	18	18	20	17	21	19	19	19	22	20	21	21	22	23	24	25	24	23	24	25	26	26	25	26	26	25	27	23	26	27	27	27	27	27	27	28	28	28	30	30	30	31	31	33	31	32	35	34	35	35	37	33	38	36	38	36	37	38	2	0	2	3	4	4	6	4	7	9	9	9	11	7	14	15	13	8	0	7	18	19	17	18	18	17	0	0	23	22	28	23	31	28	38	28	29	31	31	35	39	17	39	35	35	28	36	20	39	37	39	41	42	37	36	46	46	31	53	53	54	54	59	61	54	63	66	72	66	66	69	65	67	69	69	68	69	74	1	1	1	1	2	1	1	3	1	2	2	2	2	1	1	2	2	3	1	5	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	2	1	3	1	2	1	1	1	2	1	2	1	4	1	1	2	2	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	2
41500	-434.063962351622763	-432.628129186453123	-1.435833165169640	0.000076830776556	0.000026976844589	0.351120290570695	0.705479454616257	1	0	2	6	8	8	10	10	9	12	12	14	14	14	14	17	18	17	16	15	19	19	20	19	20	19	19	19	21	20	22	21	23	22	21	24	24	23	26	24	25	24	24	26	28	25	26	26	26	27	27	26	28	26	28	28	27	30	30	30	29	31	31	33	33	32	36	34	37	34	34	37	37	37	39	36	37	38	2	0	2	1	4	4	9	5	5	9	9	10	7	11	7	13	13	14	0	11	18	19	16	18	18	20	0	0	26	22	28	17	35	28	28	28	29	35	40	35	35	26	34	35	40	38	31	42	36	42	35	41	54	23	38	36	47	55	53	53	48	61	59	62	61	63	66	62	59	66	66	76	67	67	67	62	67	74	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	3	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	3	3	1	2	1	1	2	1	1	2	3	1	1	3	4	2	1	1	1	1	2	1	1	1	3	1	2	2	4	1	1	1	1	1	2	3	1	1
42000	-412.554129478089351	-411.173105454879988	-1.381024023209377	0.000047072425428	0.000020863279038	0.443216572074596	0.763112192126848	1	0	3	6	7	8	9	9	10	12	13	12	14	13	14	16	15	16	16	18	19	19	19	18	21	20	19	19	21	20	21	21	22	22	23	24	23	23	25	24	26	25	24	27	26	25	25	25	26	27	27	28	27	26	28	28	29	30	30	30	30	31	31	31	32	32	35	34	35	34	36	36	37	36	37	36	38	39	2	0	1	2	4	4	4	5	7	9	7	9	10	7	14	15	10	14	0	9	14	19	20	14	21	20	0	0	23	22	28	23	31	28	31	34	32	31	40	35	39	26	38	43	40	36	36	37	35	42	41	41	42	32	40	47	36	56	53	53	54	61	59	48	62	63	66	62	63	66	66	62	66	66	70	54	69	74	1	1	1	3	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	3	1	2	1	1	1	1	2	1	1	2	2	3	1	2	3	2	2	1	4	2	2
42500	-393.459955003881930	-392.056329163141015	-1.403625840740890	0.000068544774828	0.000027093541674	0.395267790167928	0.701735263990540	2	-1	3	5	8	7	10	9	9	12	11	13	15	13	14	16	16	18	17	17	19	19	20	17	21	19	19	19	22	20	20	20	23	22	24	24	23	25	26	24	26	25	24	26	27	23	26	24	23	28	26	28	28	26	28	27	30	29	30	30	30	32	30	32	31	32	35	34	35	34	36	37	38	36	38	36	38	39	2	0	2	3	4	4	9	5	5	7	9	7	12	7	14	10	12	24	0	13	24	19	17	14	21	20	0	0	20	22	28	17	34	31	34	46	23	34	35	49	35	37	34	35	40	34	46	29	34	42	40	41	42	48	44	36	55	56	53	53	54	54	53	54	48	63	66	61	66	66	66	76	69	67	70	68	67	74	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	3	1	3	3	1	2	3	2	1	2	1	1	1	2	1	1	2
43000	-410.935531622571261	-409.427623574827351	-1.507908047743914	0.000065248095748	0.000018873327412	0.289254838709815	0.767310868650716	1	0	2	4	7	6	9	10	11	12	11	13	13	13	12	16	18	17	16	17	19	19	19	18	20	19	18	20	21	20	22	21	23	22	25	23	24	25	24	26	27	25	24	26	28	24	25	25	26	27	28	27	27	26	28	27	29	29	31	30	29	31	32	33	33	33	35	33	36	34	35	35	37	37	38	37	39	39	2	0	2	1	4	4	5	5	7	11	7	11	9	15	9	15	10	14	0	11	14	19	17	18	18	17	0	0	26	22	28	23	31	28	28	31	32	31	31	39	35	29	31	39	35	36	36	32	35	23	41	39	42	37	44	46	47	56	60	53	48	37	59	62	54	59	66	61	67	63	66	65	69	69	70	72	69	74	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	3	4	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	2	4	1	1	3	2	2	2	1	1	1	1	1	1	2	1	2	1
43500	-466.724750703211612	-465.363787105858137	-1.360963597353475	0.000066158684973	0.000038468078085	0.581451673364795	0.549450170064074	2	0	2	6	8	8	9	9	11	13	11	14	12	13	14	16	17	18	16	16	19	18	19	19	21	18	19	18	22	20	21	22	22	23	23	24	25	24	24	26	26	25	25	26	27	26	26	26	26	27	28	28	28	24	28	28	28	29	30	30	31	32	32	32	32	32	35	33	36	34	36	36	37	36	37	38	39	39	2	0	2	3	3	4	5	4	7	7	7	7	9	9	9	15	12	13	0	12	20	19	17	18	18	20	0	0	26	22	28	23	28	28	31	34	23	31	35	39	35	29	33	39	34	34	34	54	35	29	41	41	42	32	40	47	36	40	53	42	37	37	59	29	13	59	66	64	67	65	67	61	67	65	70	72	75	74	1	1	1	2	3	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	3	1	1	2	2	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	2	1	1	3	2	5	1	4	9	2	2	1	1	1	1	3	1	2	2	2	1	2
44000	-483.293970795722487	-481.898811822155608	-1.395158973566875	0.000061132825021	0.000025103960726	0.410646174408945	0.507426346925061	1	0	2	5	8	7	9	9	10	12	12	13	13	14	11	16	18	17	17	17	19	19	19	18	21	17	19	18	20	19	22	22	23	23	23	24	25	24	26	25	26	26	25	26	27	26	27	26	25	26	27	28	27	24	27	29	29	29	30	30	31	31	32	33	32	33	36	34	36	34	37	37	35	36	38	36	38	38	2	0	2	2	4	4	4	4	7	7	4	15	10	8	8	14	10	14	0	10	18	19	13	18	21	4	0	0	20	19	28	7	31	28	28	28	20	34	40	38	40	37	31	35	40	34	46	54	35	26	40	41	29	23	35	47	34	47	53	29	32	48	59	61	54	63	66	48	66	66	69	76	66	73	74	65	67	74	1	1	1	3	1	1	2	2	1	2	5	1	1	2	1	1	4	2	1	2	1	2	3	1	1	5	1	1	2	2	3	5	1	2	2	4	5	1	1	1	1	1	2	2	1	2	1	1	2	4	1	1	5	2	2	1	2	1	1	5	5	3	1	1	3	1	1	4	2	1	1	1	2	1	1	2	1	2
