step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
75500	-567.176960387886879	-565.701551517375492	-1.475408870511392	0.000093224141459	0.000029198924335	0.313212048706311	0.756360397811774	-1	1	2	3	3	6	4	4	7	6	6	5	8	7	8	7	8	9	6	8	9	9	9	8	13	10	10	11	13	11	11	9	10	12	12	9	9	11	11	11	10	12	13	13	10	11	12	12	13	12	12	12	14	14	13	12	12	11	14	13	16	14	14	13	13	14	13	15	14	12	14	15	15	15	15	16	16	16	16	14	16	15	14	16	15	18	17	17	15	19	17	19	16	18	16	20	21	21	20	23	26	0	1	2	2	2	4	3	5	6	7	8	2	6	6	14	7	16	14	5	7	9	13	14	7	30	20	20	8	23	9	22	9	20	17	9	15	14	22	36	24	8	20	26	15	36	41	5	33	34	37	37	41	35	51	35	58	9	21	57	39	70	34	67	41	36	43	17	64	52	41	57	59	34	29	54	54	51	71	68	52	52	60	65	49	67	80	52	71	35	79	39	83	74	89	65	93	89	94	93	99	100	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	3	2	1	3	1	1	4	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	2	1	2	2	1	2	2	2	2	1	1	1	1
76000	-571.116060690376230	-569.450435615275637	-1.665625075100555	0.000108140075298	0.000023219153907	0.214713683555881	0.687152998769838	0	1	3	4	3	7	5	4	6	6	5	7	8	7	7	9	8	9	8	7	9	10	8	9	13	9	11	12	13	10	11	9	11	12	13	11	9	9	12	12	11	12	13	13	11	11	13	13	13	12	13	12	13	13	11	10	12	14	14	12	15	15	13	12	12	13	13	16	15	15	15	13	16	16	14	15	16	16	15	17	14	15	15	15	16	17	17	17	15	19	18	19	17	18	19	20	19	22	20	22	25	0	1	2	2	2	4	3	5	11	7	5	11	6	2	9	20	20	7	8	7	4	21	9	7	36	17	18	45	28	23	38	23	7	17	6	6	19	13	56	27	21	24	26	26	56	19	9	24	17	37	37	21	55	52	9	9	21	36	39	15	41	33	27	21	19	26	34	79	81	52	59	36	20	89	54	54	58	59	46	79	52	39	65	67	67	68	70	71	47	86	71	83	89	74	87	74	89	94	93	99	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	3	2	3	2	1	1	1	1	1	1	2	1	1	2	3	2	2	2	2	1	1	1	2	3	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	5	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	2
76500	-610.415679524305119	-608.917803148218240	-1.497876376086865	0.000116452170107	0.000034486303853	0.296141358477166	0.630331417754414	0	1	4	4	3	6	5	5	7	7	5	7	6	8	9	8	9	9	8	8	10	9	6	7	14	10	8	10	14	11	10	10	10	12	11	11	10	11	12	12	11	10	14	14	11	10	12	14	12	13	13	11	14	14	12	12	12	13	15	13	16	14	14	13	14	12	14	14	15	15	14	15	14	15	15	15	15	15	17	16	17	15	14	15	16	18	16	15	16	18	18	18	18	18	18	20	21	22	20	22	25	0	1	2	2	2	4	4	5	13	7	5	6	3	6	9	7	16	10	5	7	14	8	3	7	55	16	7	8	47	6	22	14	24	26	21	2	19	22	28	20	8	27	66	66	8	8	28	18	20	41	35	5	46	36	12	35	21	45	41	52	64	42	49	28	55	26	34	52	52	29	39	39	42	21	21	45	30	39	68	64	19	58	45	49	49	68	70	55	55	69	88	83	89	74	87	93	89	93	93	93	100	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	4	1	1	1	2	3	1	1	1	3	3	1	2	2	1	1	3	2	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	2	4	1	2	1	2	2	1	2	2	2	2	3	1	1	2	1	3	3	1	2	2
77000	-613.210174699958202	-611.652694750311070	-1.557479949647155	0.000131857271417	0.000034305437855	0.260170997668874	0.607736483644404	0	1	3	3	2	7	5	6	7	6	5	6	7	7	7	8	8	7	8	8	10	9	8	8	13	9	9	12	11	12	11	9	10	12	12	10	9	9	9	10	9	13	13	13	12	12	11	14	13	12	12	9	13	13	14	11	12	13	16	13	15	14	13	14	14	13	13	15	16	14	12	13	16	16	14	16	15	15	16	17	16	15	17	17	16	18	16	18	15	18	17	19	16	17	19	19	20	22	21	22	27	0	1	2	2	2	11	3	5	2	7	4	2	4	11	3	7	15	7	15	7	4	12	14	18	41	17	16	13	20	21	13	14	24	17	32	14	14	13	14	24	15	24	33	17	41	29	11	34	17	36	12	8	47	32	57	23	36	56	71	56	52	9	18	28	35	26	17	52	70	51	36	28	49	89	54	58	55	72	64	41	70	60	81	67	49	79	52	60	28	79	89	65	47	89	86	93	74	89	96	99	100	1	1	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	1	2	3	2	1	1	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	3	1	1	2	1	3	1	4	2	2	2	1	1	1	1	2	1	3	3	3	2	1	2	3	3	1	1	1	1	2	1	1	1	1	1	1	4	2	1	1	2	2	1	4	3	2	1	1	2	2	1	1	2	2	3	1	1	2
77500	-573.886647892560404	-572.461895039467436	-1.424752853093002	0.000090386814048	0.000032939143016	0.364424206815661	0.643206597197663	-1	1	3	4	3	7	5	5	5	7	6	7	8	7	7	7	9	9	8	8	9	9	8	9	13	10	10	10	13	11	11	10	11	12	10	11	10	10	10	11	10	13	14	13	10	10	10	12	14	11	12	10	13	12	14	12	12	13	16	12	15	14	13	13	13	12	13	15	13	14	13	14	15	16	14	15	15	15	16	16	16	16	15	17	15	18	16	17	15	18	18	20	17	19	18	19	18	21	20	22	26	0	1	2	2	2	9	3	5	3	7	4	3	12	9	3	7	7	7	8	7	9	13	3	23	9	20	16	8	19	35	22	19	45	17	13	21	21	22	21	24	19	24	66	66	11	21	19	20	34	23	37	19	30	32	57	21	35	21	71	39	65	24	17	6	41	26	26	64	23	52	60	60	33	89	54	54	36	55	70	70	52	60	65	63	49	65	69	72	29	79	71	83	89	69	87	74	69	94	93	99	100	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	1	3	1	4	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	3	2	1	2	2	4	2	1	1	2	1	1	3	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	2	1	3	1	2	2	2	2	1	2
78000	-625.735637048477543	-624.313358217333871	-1.422278831143639	0.000094784546846	0.000034844812882	0.367621242509769	0.598314725797285	0	1	4	3	3	5	5	5	6	6	5	7	9	8	8	8	9	7	7	8	7	8	8	9	14	9	10	11	13	11	11	10	10	12	12	10	11	9	11	12	9	13	13	12	10	11	11	11	14	12	13	12	12	13	12	12	12	13	15	12	14	15	13	13	12	12	13	14	15	15	13	15	16	15	14	13	16	16	16	16	17	15	16	17	16	19	16	18	16	17	19	19	19	18	19	19	20	23	19	22	27	0	1	4	2	2	2	3	5	2	7	5	3	2	21	4	18	16	7	11	7	11	6	3	18	36	20	16	41	36	21	22	14	24	17	21	21	21	22	23	15	19	33	34	17	41	13	11	16	63	3	37	28	21	32	37	21	21	56	71	36	41	42	17	28	13	33	26	52	52	65	37	60	42	47	35	9	25	82	70	68	52	39	65	49	34	68	65	72	55	70	59	83	35	74	87	89	93	93	79	93	96	1	1	1	1	1	2	1	1	2	1	2	2	5	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	3	1	1	3	1	1	3	1	1	2	3	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	4	2	2	2	2	2	2	1	2	1	2	2	4	1	2	2	1	2	2	1	3
78500	-660.293868299596738	-658.746052904852604	-1.547815394744099	0.000122070000549	0.000032384649405	0.265295725893200	0.496494804288974	-1	1	4	3	4	6	4	4	7	7	5	6	7	8	8	8	9	8	8	8	9	9	6	8	13	10	11	12	14	9	11	10	9	12	12	10	10	11	12	11	10	12	13	13	11	12	13	12	13	13	13	11	11	13	12	12	11	14	15	13	14	14	14	14	11	12	14	15	13	15	14	14	15	16	15	15	15	16	17	16	17	16	17	17	16	18	16	16	15	18	18	20	17	18	20	20	18	21	19	21	25	0	1	1	2	1	1	2	4	1	7	8	2	23	13	23	3	18	7	11	7	14	13	2	7	36	17	24	8	55	9	6	5	24	33	21	21	14	13	36	24	19	33	20	26	5	19	45	16	16	55	37	32	19	32	18	4	41	36	14	39	19	33	16	28	6	26	44	64	52	41	21	39	42	89	57	32	69	72	68	69	59	6	69	67	34	79	52	72	69	79	36	86	9	74	89	97	47	89	89	99	98	1	1	2	1	3	3	1	1	5	1	1	2	1	1	1	2	1	2	1	2	1	2	3	1	2	1	2	3	1	1	2	3	1	2	1	1	1	2	1	1	1	2	3	2	3	2	1	2	2	1	2	1	1	2	2	4	1	2	4	1	2	3	3	1	2	1	1	1	2	3	2	1	1	1	2	2	1	1	1	1	1	5	2	3	2	1	3	1	1	1	4	1	6	2	2	1	3	4	2	1	3
79000	-643.309954289341817	-641.925554693740764	-1.384399595601059	0.000108216161951	0.000047004728658	0.434359598516134	0.628945912209468	-2	1	3	3	3	5	5	6	6	7	4	7	7	7	8	6	7	9	8	8	9	8	8	9	11	10	10	10	14	11	10	9	10	12	10	10	9	11	12	11	10	12	13	14	11	12	12	12	10	11	11	11	13	13	12	12	11	11	16	14	15	13	13	12	13	12	12	14	14	15	13	14	15	15	14	15	14	16	16	17	17	16	16	17	16	19	16	16	16	17	19	17	19	18	18	19	20	21	21	22	26	0	1	2	2	1	4	11	2	4	4	3	9	6	4	3	7	7	17	11	7	14	13	6	10	15	17	20	12	41	36	22	9	18	17	21	9	9	22	58	33	11	24	66	26	28	28	12	33	15	37	37	28	57	55	12	28	15	15	71	39	52	26	49	28	28	26	27	55	64	47	51	35	42	47	54	75	57	55	47	55	69	35	65	17	49	87	68	58	47	70	88	61	74	74	81	74	47	93	96	93	100	1	1	1	1	4	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	3	1	1	2	1	1	3	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	3	2	2	2	2	5	4	1	2	2	2	1	1	1	1	2	1	2	3	1	2	1	1
79500	-577.247215384511492	-575.826987977459794	-1.420227407051649	0.000114015587306	0.000042224893270	0.370343163310451	0.723117067650216	0	1	2	3	4	4	5	5	5	7	6	7	7	6	6	9	8	9	8	8	8	8	8	8	13	8	10	10	13	11	10	10	11	12	11	10	9	10	12	11	10	13	13	13	12	12	13	12	14	13	12	9	14	12	13	12	12	14	16	13	15	15	14	13	14	13	13	16	16	15	14	14	14	15	14	15	15	14	16	17	17	15	16	17	16	18	17	17	16	18	18	18	19	18	17	18	21	22	21	23	25	0	1	2	2	2	2	3	5	2	7	5	6	11	9	3	7	7	7	8	7	14	15	14	15	35	7	26	19	35	36	22	23	24	26	41	21	21	22	14	15	11	24	26	18	15	41	28	16	67	51	41	5	35	32	30	21	52	57	82	45	65	33	44	41	56	18	34	64	70	64	60	39	33	56	54	75	57	25	70	69	64	60	65	63	44	79	52	35	47	87	71	65	96	74	57	74	89	97	93	99	100	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	3	2	2	2	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	3	3	2	1	2	2	1	1	3	2	2	1	1	1	1
80000	-600.687569247861916	-599.314099061969273	-1.373470185892625	0.000086589357114	0.000040445110920	0.467091017516731	0.655892501978029	0	1	4	3	4	6	5	5	6	6	6	6	7	7	7	8	9	9	9	8	9	9	9	9	13	10	11	11	14	11	11	10	10	12	12	9	8	10	11	12	11	12	14	12	12	12	12	14	13	12	12	11	13	12	12	12	13	13	15	13	13	14	13	13	13	14	14	15	15	16	12	14	14	15	14	16	15	13	16	16	16	16	14	17	16	18	17	17	16	18	16	20	18	18	20	18	20	22	19	22	26	0	1	2	2	2	4	3	5	2	7	8	2	6	12	2	7	12	7	11	7	37	5	14	16	56	20	16	36	35	9	22	19	7	17	9	9	9	22	36	24	21	24	26	26	41	14	19	42	15	9	37	21	23	32	28	21	55	36	71	36	41	42	34	52	11	34	63	52	52	52	32	56	42	47	56	75	55	56	41	52	52	35	35	85	49	80	81	60	11	68	58	83	14	74	87	74	94	94	89	99	100	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	2	2	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	3	2	3	1	1	1	1	2	1	2	2	1	1	2	1	1	2	3	1	1	2	1	1	2	1	2	2	2	1	1	1	1	3	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	2	4	2	2	2	5	2	2	1	1	2	2	2	2
80500	-592.971351625722036	-591.523388593106574	-1.447963032615499	0.000098839914908	0.000033421283325	0.338135492695548	0.615887704271317	0	1	4	3	3	5	6	5	6	7	4	5	8	6	7	8	8	9	8	9	8	9	9	8	13	9	10	10	13	12	11	7	10	13	12	10	11	11	11	11	10	11	14	12	11	12	12	14	12	12	12	11	14	14	14	11	10	13	16	12	15	14	14	12	13	10	14	15	16	14	14	14	15	15	15	14	16	14	16	16	16	14	16	18	16	19	16	17	16	18	19	18	19	17	19	19	20	20	20	22	26	0	1	2	2	2	5	3	5	8	7	5	5	6	3	3	7	7	7	8	7	14	6	21	7	56	17	16	19	28	57	22	14	24	26	36	21	12	22	36	24	8	18	66	7	28	19	28	33	17	6	9	28	51	51	9	13	9	32	78	23	41	33	49	28	41	17	34	28	52	52	36	60	33	29	23	28	60	60	68	52	52	39	65	67	67	79	41	60	47	68	60	69	74	89	79	89	89	94	74	93	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	4	1	1	2	2	1	2	3	1	2	1	2	1	3	3	1	1	1	3	1	3	3	1	2	2	2	1	1	1	1	1	2	2	2	2	2	3	1	3	2	3	1	1	2	2	2	2	2	1	2	4	2	3	2	3	1	2	1	1	2	2	1	2	2	2
81000	-620.335001791525542	-618.941168516209586	-1.393833275315969	0.000136109283361	0.000056250870066	0.413277248083454	0.660423147299231	0	1	3	3	3	5	5	5	7	7	5	6	9	7	6	9	7	10	8	8	9	9	6	8	14	9	10	11	13	11	10	9	11	11	13	9	11	10	11	11	7	13	14	12	11	10	13	11	11	12	13	10	13	12	11	9	13	13	13	14	15	14	14	14	12	13	14	16	15	15	15	14	15	15	13	15	14	16	14	16	15	16	16	18	16	18	17	17	15	18	16	19	17	18	19	19	19	23	20	23	26	0	1	2	2	2	2	3	4	23	7	5	3	15	23	1	7	7	20	12	7	4	8	8	7	39	17	20	21	39	36	21	23	18	18	55	9	9	16	19	16	11	18	66	26	52	19	19	16	18	37	23	41	30	23	56	9	54	36	54	58	6	65	49	19	5	44	34	79	28	52	59	16	77	57	55	54	56	77	51	70	35	25	35	67	44	68	81	78	57	68	25	47	89	74	87	74	89	96	47	99	100	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	3	1	1	1	2	3	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	3	1	1	1	3	2	1	2	1	1	1	2	1	1	5	1	1	3	5	1	2	1	2	2	1	2	1	1	1	2	3	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	3	1	2
81500	-591.196906551118445	-589.595725435173676	-1.601181115944808	0.000094543255687	0.000022644173032	0.239511246656500	0.635670044518380	-1	1	2	3	3	4	5	4	6	6	5	6	8	6	7	7	9	10	8	8	9	9	9	9	14	9	9	12	14	11	10	9	11	11	12	9	10	11	11	10	11	12	12	13	12	11	12	12	13	12	11	12	14	14	14	10	11	12	15	12	15	13	14	13	13	11	13	14	14	15	13	14	15	15	15	14	13	15	17	17	15	15	17	17	16	17	16	18	16	17	18	19	17	16	20	19	19	23	21	23	27	0	1	2	2	2	4	8	1	6	7	5	8	9	6	3	7	16	16	5	16	9	8	14	7	51	16	7	32	28	36	22	2	24	17	21	9	15	31	14	20	56	18	66	26	11	19	11	18	34	56	37	41	35	39	23	9	21	21	35	56	41	42	49	45	41	26	34	52	52	52	23	60	33	45	54	71	36	32	68	52	69	60	61	67	67	61	70	71	74	64	78	70	74	19	87	93	74	89	96	99	99	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	2	2	2	2	1	1	1	4	1	1	2	2	1	1	2	1	1	1	1	2	4	1	3	1	1	1	1	1	1	2	3	2	1	1	3	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	3	2	1	1	3	1	1	3	2	1	3	2	2	2	4	1	2	3
82000	-640.148912174477914	-638.613635899848987	-1.535276274628935	0.000131478931537	0.000035802293161	0.272304412137851	0.618775299775590	0	1	2	3	3	5	4	5	5	7	4	5	8	7	8	8	9	9	9	8	9	9	8	8	13	10	11	11	13	11	9	9	10	12	11	10	11	11	10	12	10	13	10	13	9	11	13	13	13	13	11	12	13	12	13	13	12	13	14	13	16	14	13	14	13	13	13	14	15	16	15	14	15	15	13	15	16	16	17	16	14	16	16	18	16	18	16	18	15	18	19	19	18	18	19	20	20	22	20	22	26	0	1	2	2	2	4	3	11	2	7	5	4	9	9	6	7	16	7	8	7	14	2	14	7	13	24	20	19	19	19	8	15	20	17	21	8	6	31	23	33	4	40	24	34	8	12	28	20	18	37	41	36	41	32	21	35	21	57	39	39	29	18	16	52	46	26	9	52	81	81	21	39	42	36	6	54	12	60	68	74	57	51	49	82	33	61	69	71	52	79	25	65	89	89	87	89	89	96	93	99	99	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	3	1	2	3	1	2	1	2	1	1	1	1	2	1	3	2	1	1	2	3	1	1	1	2	3	1	3	3	1	1	2	1	2	2	1	2	1	2	2	1	2	2	1	1	1	3	1	1	1	3	2	1	4	3	2	7	2	2	1	1	2	2	1	3	1	1	2	1	1	3	3	2	1	1	2	2	2	1	1	2
82500	-608.484086565969278	-607.049769833096775	-1.434316732872527	0.000116666920561	0.000041166131080	0.352851784221578	0.558314155336958	-1	1	3	3	4	5	4	5	7	6	6	6	7	8	9	7	8	10	8	8	9	9	9	8	12	9	10	12	13	11	11	10	10	13	12	10	11	11	11	11	10	12	13	14	11	10	13	13	13	12	12	11	14	13	14	12	11	12	15	11	14	14	12	13	12	14	13	16	15	15	13	14	15	15	14	15	14	16	16	16	16	13	16	17	17	18	17	18	13	18	19	19	17	18	17	19	18	23	20	22	26	0	1	2	2	4	3	3	4	2	7	3	5	6	6	19	7	7	16	8	7	9	13	14	9	14	17	16	52	35	21	22	9	24	20	9	11	36	22	9	24	8	27	63	67	8	8	19	27	63	37	37	11	35	35	21	21	19	21	71	23	8	42	20	52	45	43	17	11	57	29	60	82	62	89	57	54	21	59	61	35	64	15	28	63	49	46	46	71	45	79	78	61	74	68	81	93	47	96	96	96	100	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	3	1	1	2	1	2	1	1	1	3	3	3	2	1	1	1	2	1	1	2	2	1	2	1	1	3	1	2	1	1	1	2	4	3	1	1	1	1	1	2	2	2	1	1	2	3	2	3	2	2	5	3	2	1	1	1	2	1	1	1	2	3	2	1	2	2
83000	-614.249117794748145	-612.605625469515417	-1.643492325232679	0.000095635305443	0.000021289086989	0.222606984836005	0.570046036090441	-1	0	4	2	3	7	5	6	6	6	5	7	8	7	8	8	7	9	9	8	8	6	8	8	14	9	10	10	14	12	9	9	11	12	11	10	10	10	11	10	9	13	13	14	11	10	12	13	12	12	12	11	13	12	14	13	12	12	15	13	15	15	13	13	12	14	14	15	15	15	14	15	16	15	14	15	14	14	17	14	17	15	16	18	15	19	17	16	15	19	18	17	19	17	19	17	20	22	20	22	25	0	1	4	2	2	4	3	5	2	7	5	9	6	9	9	7	7	20	11	7	9	5	14	7	51	17	7	11	65	15	22	5	24	17	36	21	21	22	23	16	5	33	49	26	19	5	8	34	17	6	23	8	21	21	5	35	21	36	14	52	64	55	17	28	19	26	7	64	65	41	51	51	42	47	23	75	58	51	68	52	45	51	28	63	49	68	69	78	41	79	78	65	94	74	87	74	74	94	93	99	99	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	3	1	2	2	2	1	1	1	2	2	1	3	1	1	2	1	3	2	1	2	3	2	3	2	2	5	1	2	1	4	1	1	1	2	2	2	3	4	1	2	3	1	2	2	2	3	1	1	1	1	1	2	1	3	3	2	2	1	1	3	1	2	3	2	2	1	1	2	2	1	1	3
83500	-559.314894374319579	-557.796774971409718	-1.518119402909849	0.000093675478274	0.000026476287734	0.282638404648666	0.673461665693430	0	1	3	3	3	5	4	5	6	6	5	6	8	8	8	8	7	9	8	8	10	9	9	7	12	10	10	11	12	11	10	10	10	12	13	11	9	10	11	12	10	12	14	14	11	11	12	14	13	12	12	11	11	14	13	9	12	13	16	12	15	14	11	13	12	12	13	15	15	14	14	14	15	15	15	15	14	15	17	16	16	15	16	16	17	18	17	17	15	18	19	18	17	18	19	19	20	22	21	22	25	0	1	2	2	2	3	4	5	6	7	5	4	6	8	9	7	7	7	8	10	56	13	6	7	19	17	20	19	28	19	22	14	16	17	56	56	6	22	23	33	19	26	26	26	23	19	28	16	63	56	37	8	23	32	21	9	56	36	60	39	28	42	18	19	41	26	63	41	64	64	23	60	48	19	23	54	55	23	45	68	70	51	52	67	49	64	69	78	47	79	71	80	74	89	87	93	74	94	96	99	99	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	3	2	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	1	3	1	2	2	3	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	3	3	1	1	4	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2
84000	-600.133215944728818	-598.659193216080439	-1.474022728648417	0.000099990371765	0.000031432098480	0.314351251281440	0.551297656633714	0	1	2	3	2	6	6	5	7	7	5	6	7	7	8	8	9	7	8	8	9	10	8	8	13	9	10	9	13	11	11	10	10	12	11	10	10	11	11	11	10	12	11	13	11	12	13	14	14	13	12	11	14	13	14	13	11	13	15	13	16	15	13	12	13	13	12	13	15	13	14	15	15	15	13	15	16	16	16	16	16	16	17	16	16	19	15	17	16	19	18	19	18	17	18	20	19	22	20	23	25	0	1	2	2	2	2	3	4	6	7	5	2	6	2	2	7	16	7	8	18	9	13	9	18	35	18	18	8	12	9	22	14	24	26	14	21	9	22	14	33	11	24	16	43	19	19	39	42	63	13	37	41	58	15	19	21	36	37	71	51	41	42	67	41	11	26	17	41	52	52	60	60	24	29	32	65	57	25	87	64	41	60	68	49	49	79	68	72	74	83	78	81	47	74	70	93	74	97	93	99	100	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	2	1	1	1	1	2	2	5	2	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	3	1	1	1	2	4	2	1	2	1	1	5	2	1	2	5	3	2	2	2	2	1	1	3	1	2	1	2	2	1	2	3	2	3	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	2	1
