step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52
67000	-276.520809818894691	-285.571653199346031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992711322110549	1	9	7	9	25	17	11	25	19	20	13	34	17	20	23	28	20	16	25	34	29	30	25	35	26	28	29	40	32	33	35	35	46	35	46	37	36	40	42	40	39	51	43	59	54	55	61	51	49	54	58	60	0	1	1	1	17	2	3	17	6	11	4	17	18	6	7	10	4	2	6	5	23	19	10	19	6	6	18	21	26	25	10	26	37	10	28	27	27	31	27	37	27	35	24	38	35	49	48	41	38	48	39	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-267.591837648192666	-276.642681028644006	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983724106089825	3	8	7	12	18	13	24	24	23	26	16	30	18	23	22	30	27	26	29	33	30	35	22	37	30	32	33	43	36	22	32	36	48	41	47	40	29	41	41	43	39	49	43	52	54	57	59	49	54	49	56	55	0	1	1	3	6	1	11	2	13	15	4	30	11	11	11	7	13	30	7	10	14	19	5	25	8	10	12	20	19	11	14	37	40	20	38	12	8	37	20	19	19	39	41	40	33	40	48	34	48	28	44	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-270.401044319310188	-279.451887699761528	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983376627471036	3	7	7	21	20	17	21	15	20	21	18	33	18	26	26	29	13	32	34	32	25	37	28	29	32	35	35	41	31	39	39	39	39	37	40	42	34	30	45	35	40	48	48	56	38	49	53	55	49	51	59	67	0	1	1	13	17	2	17	2	8	6	3	10	2	5	11	21	2	16	14	9	6	16	9	10	23	23	25	25	23	22	16	12	29	12	40	45	38	10	26	8	37	36	34	50	27	45	42	46	41	42	47	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-268.639547527152615	-277.690390907603955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987614605855449	-8	3	9	20	18	15	23	22	19	25	16	34	25	25	20	19	27	32	37	29	36	36	26	34	27	33	29	10	33	39	29	39	40	41	42	41	39	29	50	46	32	48	53	60	56	47	57	53	50	56	62	69	0	1	2	11	3	28	3	5	11	15	3	17	15	11	6	6	7	17	31	15	20	20	16	20	7	20	14	2	8	24	14	20	24	29	21	29	21	14	36	32	13	36	39	47	39	36	49	40	24	43	44	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-279.107970971666020	-288.158814352117361	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970890985794773	1	9	4	19	23	14	24	18	22	28	22	27	17	27	20	30	25	31	33	35	24	37	27	34	32	33	34	44	39	33	35	39	46	43	43	39	28	42	46	42	41	46	47	55	51	46	55	53	51	52	63	71	0	3	1	13	4	2	4	6	13	11	6	7	3	8	8	17	1	11	17	23	15	24	11	12	15	23	25	30	31	10	13	37	34	30	31	27	4	24	29	20	14	22	18	40	40	18	39	28	25	46	50	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-268.682348835564085	-277.733192216015425	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998049514370450	2	7	7	21	22	8	13	24	21	27	12	23	18	29	18	30	25	28	28	26	32	37	28	34	26	26	32	37	36	35	32	37	45	41	45	46	41	35	35	47	41	49	43	59	56	51	49	53	56	53	64	68	0	1	1	13	15	1	2	7	2	5	3	7	3	13	3	17	4	12	13	4	25	23	26	20	9	13	9	20	25	19	20	31	28	28	28	41	22	16	21	24	22	38	39	48	43	43	32	37	48	36	45	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-273.139218656699882	-282.190062037151222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989002759988770	0	9	5	20	18	15	20	22	19	27	17	26	20	22	11	32	25	27	28	34	30	38	29	33	22	37	34	37	37	33	24	34	43	38	40	42	33	40	48	45	38	44	49	58	51	50	55	55	53	55	58	61	0	3	1	3	2	3	11	9	2	5	15	13	15	5	3	17	11	9	5	14	10	24	14	25	15	30	31	12	10	31	9	4	28	30	32	41	8	37	33	24	21	19	30	43	42	35	29	29	33	49	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-285.345450623308523	-294.396294003759863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997567339735314	-2	9	1	22	19	17	23	21	9	25	17	30	21	28	17	32	28	32	34	28	39	27	20	33	20	27	30	41	39	32	39	40	44	45	44	41	37	42	42	42	29	49	52	47	53	58	48	54	53	50	61	66	0	3	1	2	9	9	5	11	3	11	1	13	11	4	2	14	4	41	5	4	24	4	2	27	2	8	17	16	23	4	12	31	29	40	16	16	20	37	12	41	4	29	34	32	50	45	31	30	38	31	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-271.184254065992093	-280.235097446443433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984019605404644	-2	9	8	12	22	17	18	23	21	24	19	32	23	29	17	30	23	21	30	32	38	38	27	38	31	33	27	41	39	39	37	34	40	37	48	45	35	21	42	45	42	52	46	45	41	50	65	50	47	44	56	58	0	1	1	3	6	4	4	15	6	38	6	10	2	38	2	18	6	2	10	10	16	16	17	25	5	5	6	21	14	25	19	14	37	25	50	33	23	11	21	33	21	24	30	31	22	35	43	50	29	29	49	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-272.791938222930071	-281.842781603381411	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998671977668986	1	6	6	14	20	17	24	14	21	27	19	32	20	28	24	23	18	32	29	36	36	39	27	36	32	33	26	32	31	40	40	38	43	38	39	39	35	38	44	47	44	38	48	50	53	59	59	47	50	26	58	60	0	1	1	3	3	8	5	3	6	15	3	13	8	8	17	6	4	23	15	28	23	12	5	50	23	16	5	23	16	28	24	19	22	25	24	14	50	12	26	33	30	29	35	40	41	48	44	20	30	13	49	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-281.012880080355274	-290.063723460806614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990249433010454	3	12	6	20	23	18	14	17	21	21	19	34	17	27	24	26	22	30	29	30	37	33	31	25	26	34	32	41	40	38	34	40	46	41	52	39	30	36	41	43	32	48	46	46	57	50	50	55	48	31	63	54	0	1	1	7	4	2	3	2	8	2	8	37	1	10	13	4	4	24	25	17	31	24	5	6	8	18	19	23	31	26	14	18	27	26	40	27	14	18	41	36	6	31	28	29	44	30	32	33	34	5	35	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-274.131882803054225	-283.182726183505565	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.910850817074713	1	12	8	17	20	20	17	24	21	25	21	31	17	29	16	25	26	26	27	34	34	35	27	28	30	28	26	34	34	37	41	40	45	41	44	40	34	43	47	46	42	50	49	52	44	48	56	45	45	53	60	58	0	3	1	1	7	7	2	6	15	9	3	11	1	15	2	4	11	7	13	27	26	5	4	15	17	11	13	27	8	24	28	29	36	20	36	19	12	19	35	36	12	46	32	38	21	35	42	38	36	38	50	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-267.215942505160911	-276.266785885612251	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980178767802703	3	11	7	16	15	19	22	25	18	28	9	33	16	24	22	24	24	29	25	34	31	36	27	33	30	26	34	39	39	37	36	36	39	30	48	36	32	44	42	46	45	44	47	54	55	50	60	52	51	53	63	61	0	3	1	2	11	2	11	6	5	7	1	21	2	2	5	2	15	17	5	26	10	37	13	10	8	9	6	25	34	34	23	21	34	26	36	14	23	27	31	30	28	27	28	46	35	38	44	35	40	22	41	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-265.648633872719131	-274.699477253170471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989484535213656	0	5	8	20	16	15	15	24	10	20	22	32	23	21	22	17	25	28	34	28	38	31	16	33	25	31	28	38	39	41	44	41	44	41	47	36	31	42	33	48	42	50	48	61	54	56	62	55	53	54	62	69	0	1	1	6	3	1	9	14	1	7	7	17	10	5	5	2	14	13	25	16	37	14	9	20	15	6	8	22	12	37	21	39	19	24	29	22	11	28	25	32	12	40	21	45	31	33	50	31	38	43	46	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-271.855221203047961	-280.906064583499301	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994419296942151	-1	9	9	19	19	14	16	25	19	27	18	36	21	27	23	30	24	31	22	33	39	34	27	34	28	38	32	32	40	36	40	34	47	44	46	44	33	38	42	46	37	40	47	58	44	51	51	50	50	50	61	65	0	1	1	3	7	2	2	13	11	9	2	16	6	6	7	8	7	9	11	5	32	4	17	17	13	24	14	15	30	13	22	23	39	29	25	26	4	37	30	38	15	16	39	43	26	45	34	34	20	38	44	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-262.477116213918976	-271.527959594370316	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990272880683606	-5	2	7	13	12	11	21	21	20	21	23	35	19	23	21	28	28	29	32	25	39	36	19	35	31	35	34	27	32	40	37	38	43	43	45	29	37	36	46	41	42	50	53	57	52	53	59	51	54	52	63	65	0	1	2	3	2	2	5	6	4	5	13	18	2	23	6	23	15	14	20	9	22	36	5	10	17	17	17	10	10	25	13	36	22	29	21	15	17	29	40	24	32	34	35	39	35	41	45	33	50	33	43	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-278.126216067387929	-287.177059447839270	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992462971775587	0	10	6	11	24	16	24	26	17	26	14	29	23	19	25	29	29	33	32	34	34	31	23	28	23	31	32	42	35	35	39	38	47	43	46	42	41	38	33	46	41	49	43	59	49	41	62	43	54	48	57	58	0	3	1	3	11	4	9	14	11	11	4	5	14	3	6	10	13	27	15	14	16	12	14	7	11	23	17	18	18	12	20	8	22	32	38	29	30	30	10	19	10	43	32	35	35	15	51	22	33	28	50	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-279.210494120705960	-288.261337501157300	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.853518814232994	0	7	6	18	11	16	19	27	17	26	22	27	22	28	24	28	26	21	24	33	34	39	32	32	28	31	31	43	38	31	37	34	42	42	48	39	34	38	41	47	43	49	36	57	48	55	63	50	47	53	52	58	0	1	1	2	3	5	2	18	2	19	4	7	6	9	7	13	11	2	18	12	16	14	6	12	11	14	15	27	16	19	8	30	37	31	28	25	16	23	14	37	37	22	12	51	34	48	39	49	24	40	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-291.628935711564679	-300.679779092016020	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999060454077148	-1	8	6	21	24	19	21	24	19	26	16	30	24	26	10	29	25	23	27	28	16	32	28	34	23	20	30	39	38	41	35	32	37	40	44	40	39	41	46	40	33	37	32	54	53	50	54	52	50	48	58	65	0	1	1	11	9	15	9	7	15	9	1	9	2	8	3	5	21	21	11	9	2	14	25	20	26	11	15	12	12	16	10	18	22	17	41	27	43	29	35	43	9	20	13	30	41	36	28	36	36	34	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-259.822405710184000	-268.873249090635341	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964175165816911	0	10	9	21	21	13	17	23	18	28	23	32	16	17	20	29	23	29	32	33	27	35	27	34	28	22	33	39	40	30	39	38	42	39	49	42	37	41	42	40	38	49	51	60	52	53	64	49	55	47	58	69	0	1	1	2	2	3	3	14	13	11	2	4	2	2	13	21	13	26	5	10	7	4	17	18	9	14	23	12	22	8	27	19	32	18	28	15	23	22	28	37	24	28	29	43	35	42	49	31	42	37	46	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-265.263829542252836	-274.314672922704176	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998674494071587	0	3	10	19	20	10	12	16	13	21	19	30	19	20	25	28	22	30	27	29	33	31	22	37	24	28	27	38	29	35	40	39	45	41	44	41	31	34	37	39	42	46	51	53	55	56	65	51	50	53	63	68	0	1	2	6	7	1	2	1	6	4	3	17	7	9	14	23	7	23	25	15	15	25	6	21	10	4	10	19	10	22	37	20	32	19	31	16	15	26	38	29	39	32	40	42	48	43	49	33	28	31	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-282.514391830823968	-291.565235211275308	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991679125999501	-9	8	4	14	15	15	23	26	20	21	21	35	13	22	19	27	28	31	32	36	28	30	27	32	32	32	33	39	40	40	38	39	38	33	46	45	37	44	43	43	41	47	41	48	55	52	62	49	44	48	52	58	0	3	1	3	3	4	13	15	4	2	4	22	3	3	6	15	9	17	17	19	16	5	15	8	10	5	7	27	20	19	24	8	19	22	37	37	17	31	25	29	25	29	31	32	38	42	42	20	37	37	41	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-255.720655513471570	-264.771498893922910	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993132502390435	0	6	11	15	16	13	21	21	14	15	17	35	11	25	25	30	26	32	32	31	29	32	26	31	26	36	34	38	39	39	38	38	44	46	51	44	37	42	43	44	45	49	42	61	52	51	59	50	50	56	55	68	0	1	2	3	13	2	9	13	2	6	6	14	2	10	11	25	9	15	25	8	23	15	7	25	8	20	23	22	17	26	25	22	20	30	36	22	19	18	32	18	29	32	27	46	33	40	46	36	38	42	39	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-264.107814895298077	-273.158658275749417	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989076140294882	4	10	8	20	18	12	19	25	18	23	14	36	18	24	22	31	27	28	33	31	38	37	21	31	26	26	27	30	37	24	37	39	47	40	41	42	37	45	44	47	43	48	43	63	52	55	59	51	52	48	64	61	0	3	1	9	3	3	3	7	3	4	1	17	11	23	13	15	23	13	15	25	20	17	13	26	15	23	15	25	18	4	16	16	34	20	12	32	4	35	29	36	28	41	12	50	36	45	45	41	33	43	47	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-276.992437664890986	-286.043281045342326	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994242994259956	-3	10	5	14	24	18	23	23	21	27	16	28	20	17	22	32	19	26	27	36	32	34	28	32	26	29	27	34	32	42	26	37	44	37	49	42	29	44	46	43	44	41	49	52	48	56	62	54	52	55	61	66	0	3	1	3	2	1	9	11	11	17	4	7	11	2	11	10	4	6	11	24	23	29	9	19	7	7	17	15	8	22	9	24	36	26	42	23	7	26	23	29	42	27	41	34	38	49	30	38	45	43	46	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-280.914441099467638	-289.965284479918978	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981855886304519	0	6	11	17	19	14	15	22	18	23	16	36	25	24	23	28	21	25	27	26	33	31	31	38	22	38	27	34	37	34	40	33	50	33	50	44	26	45	40	45	39	45	45	50	56	53	51	53	45	57	59	60	0	1	2	3	7	2	3	4	6	5	3	10	17	4	7	17	9	7	10	10	16	8	15	30	7	18	4	20	34	19	37	18	12	22	38	28	10	26	21	39	23	21	19	42	41	43	40	43	31	47	47	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-274.549749508600030	-283.600592889051370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988778890032821	-2	9	11	16	24	17	19	20	16	27	19	34	23	22	20	29	26	27	35	27	38	36	27	31	20	32	32	34	33	30	31	42	45	40	36	45	39	39	48	45	43	53	45	60	49	47	43	38	51	48	56	67	0	1	1	2	6	3	9	3	2	15	9	5	11	4	6	15	4	7	23	13	17	31	7	17	3	13	10	18	31	8	7	27	47	35	8	12	26	12	41	35	24	38	21	50	47	34	37	29	46	41	40	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-259.915357674260406	-268.966201054711746	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996904080526026	-3	6	10	19	12	13	5	23	19	23	22	30	19	24	25	29	24	27	33	31	30	39	25	34	29	29	34	34	36	39	39	37	45	39	41	44	31	44	49	46	43	42	48	61	55	54	56	50	54	52	63	54	0	1	7	7	7	7	1	13	5	4	13	14	3	9	5	18	13	4	25	10	15	12	4	18	10	15	26	14	12	20	21	12	31	12	37	31	23	29	35	35	28	28	42	33	36	50	41	31	40	33	47	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-263.189931451917857	-272.240774832369198	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961812272016990	1	13	8	13	22	15	19	18	22	17	21	28	21	25	23	30	26	23	33	31	35	35	32	35	32	30	35	43	37	41	39	37	43	40	48	40	38	41	50	47	41	48	48	62	55	53	58	45	49	54	60	63	0	1	1	3	4	2	2	4	6	3	8	15	8	18	3	11	10	8	13	9	12	25	17	26	5	15	20	32	14	19	23	20	41	25	30	18	27	37	32	28	25	34	41	47	34	39	35	36	41	43	39	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-275.921100604648529	-284.971943985099870	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964741482306080	0	10	6	18	23	14	18	26	23	29	21	33	22	18	23	31	28	31	32	34	28	39	29	36	31	24	35	40	32	40	31	34	46	38	49	42	31	38	40	42	37	48	47	60	56	45	46	42	54	54	55	53	0	1	1	6	4	2	2	15	6	6	7	5	7	2	4	7	5	10	21	10	13	27	5	10	17	11	37	37	15	8	21	29	28	27	33	22	26	31	8	21	18	22	40	50	43	28	30	24	34	40	46	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82000	-276.617552727711541	-285.668396108162881	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986494439775922	-6	8	4	15	20	15	22	24	8	22	13	32	22	27	24	21	14	19	31	35	28	33	24	34	28	21	33	43	30	41	35	35	44	40	44	42	36	36	45	48	42	48	49	62	55	45	64	43	52	49	55	53	0	3	1	3	2	9	4	16	3	5	3	5	4	18	17	11	2	17	13	13	15	15	11	29	16	17	5	24	21	32	22	6	31	27	38	24	12	14	24	35	29	48	39	51	33	34	39	32	33	35	50	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-269.888931452404108	-278.939774832855448	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962326313163916	1	9	5	18	25	16	25	21	12	19	19	31	24	27	26	24	24	32	35	29	34	34	25	33	23	30	29	42	32	26	39	38	42	40	50	43	36	34	48	45	41	45	44	59	54	50	59	54	37	45	56	53	0	3	1	9	4	9	10	4	1	9	3	14	11	10	8	11	9	14	17	30	26	14	11	13	4	11	30	22	7	8	22	7	31	10	40	32	26	27	40	19	18	31	32	48	39	31	51	42	5	31	45	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-268.572704689942839	-277.623548070394179	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996724985585652	-1	5	9	16	22	11	20	21	16	25	24	28	25	23	21	29	27	31	31	36	35	34	31	34	23	23	31	27	32	38	40	26	44	43	42	43	37	34	46	35	43	44	40	50	55	52	61	50	50	46	55	53	0	1	1	6	9	2	9	4	3	7	15	10	15	4	6	25	15	5	17	23	18	23	25	10	9	7	28	8	25	19	12	25	19	21	23	20	27	16	34	13	37	37	22	34	48	39	51	36	24	31	21	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-260.955324989216365	-270.006168369667705	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999349997546229	-2	10	8	14	22	17	16	21	22	23	21	27	24	25	21	31	27	19	34	32	28	35	27	30	27	26	32	40	39	33	40	38	44	44	46	44	36	30	46	43	42	45	46	60	48	49	61	52	50	52	62	58	0	1	1	3	7	4	2	2	18	6	3	18	15	11	4	26	8	6	13	13	5	20	15	12	6	6	15	37	27	12	30	25	29	24	40	31	12	18	19	37	32	32	28	34	28	40	29	34	40	40	52	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
