step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
75500	-760.346639362858468	-758.548390591112366	-1.798248771746059	0.000107261847028	0.000018984377741	0.176990964330690	0.724381148037250	6	-4	11	2	8	12	18	21	16	20	23	22	16	30	25	29	24	28	23	32	25	24	27	28	31	25	33	26	31	28	37	26	34	30	33	28	34	32	33	37	34	32	34	33	32	34	39	29	33	28	30	34	35	39	34	39	41	37	43	35	36	37	38	32	38	43	45	41	48	47	40	46	44	41	41	46	45	41	38	47	44	46	50	48	51	46	49	56	52	54	56	51	55	65	62	72	4	0	1	2	2	1	9	10	0	7	8	7	5	9	8	12	10	11	0	11	12	12	9	13	7	8	36	13	12	21	25	12	23	22	22	21	9	26	24	19	29	30	34	11	48	34	43	23	21	8	10	29	22	31	34	43	33	35	56	29	53	23	15	32	24	71	36	42	81	57	52	78	64	64	45	66	71	60	53	78	68	29	77	86	35	22	81	76	68	74	0	82	84	88	93	0	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	4	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1
76000	-699.982977677903705	-698.040650921872498	-1.942326756031165	0.000112774220087	0.000016690888511	0.148002695107103	0.797956104066810	3	0	10	7	4	12	17	19	13	21	24	21	17	29	25	29	28	29	26	30	26	26	24	26	36	26	33	30	34	27	36	29	32	27	31	37	32	36	33	37	36	34	34	34	39	32	40	31	36	33	27	37	35	40	34	36	41	38	39	41	37	37	40	38	37	49	45	42	41	43	45	43	43	42	44	45	49	42	44	39	48	52	40	44	49	45	47	57	50	57	51	45	58	66	61	75	2	0	1	1	2	3	9	7	0	7	8	7	6	23	8	12	23	11	0	11	12	12	9	13	26	10	16	13	22	12	11	22	22	12	21	21	23	17	24	19	37	16	16	20	29	32	56	34	35	23	23	29	35	31	34	34	23	35	42	29	48	23	25	32	39	52	44	49	35	57	41	80	64	64	60	41	71	80	49	41	53	78	52	41	79	83	69	86	86	74	0	80	71	93	88	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1
76500	-740.691522326604058	-738.943694834793746	-1.747827491810354	0.000085307948192	0.000016184569405	0.189719360837278	0.748308459418329	2	-1	4	9	6	8	17	20	14	24	23	20	20	27	25	30	32	28	27	30	27	29	22	28	37	27	33	28	35	29	35	30	37	30	32	38	29	36	32	38	30	34	32	32	34	33	32	33	31	32	35	35	37	40	36	36	44	32	35	38	35	35	43	37	37	39	47	39	48	46	42	42	46	42	42	44	46	42	49	46	52	45	48	49	48	49	50	51	52	55	56	56	51	59	63	72	2	0	1	3	2	3	9	7	0	8	8	7	6	23	8	12	26	11	0	11	9	12	9	13	10	15	22	13	41	12	21	21	62	21	41	49	23	17	24	19	12	30	34	20	16	32	34	22	12	15	15	48	35	31	43	47	33	21	48	52	43	37	53	22	39	41	20	53	35	57	60	30	64	32	52	66	71	41	68	72	69	78	72	76	27	52	21	76	86	74	0	80	84	83	89	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	2	2	4	1	1	2	1	1	1	3	2	1
77000	-710.518902571636772	-708.884429302682179	-1.634473268954551	0.000095767732977	0.000021643260662	0.225997420938287	0.764319898347914	3	-2	9	7	8	13	15	22	12	17	22	21	23	29	25	26	27	30	28	29	27	29	26	26	34	28	30	29	34	26	33	30	43	27	33	37	35	35	28	35	34	33	33	36	41	38	39	34	40	31	36	37	36	39	37	35	40	36	38	39	37	38	36	41	43	43	45	39	50	45	44	47	47	39	41	49	48	42	42	45	49	50	46	50	45	47	47	55	53	45	55	56	54	61	58	76	2	0	1	1	2	3	9	10	0	7	10	7	6	23	8	12	8	11	0	11	12	15	9	13	7	15	21	13	16	12	11	21	37	12	16	56	23	17	24	19	16	30	34	20	29	32	34	34	53	8	26	16	35	31	34	34	23	42	56	29	56	23	26	32	39	29	20	53	68	57	60	78	64	32	60	71	75	38	47	78	68	72	66	76	41	60	49	84	86	74	0	80	66	89	86	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1
77500	-738.433319723254385	-736.618721315055495	-1.814598408198854	0.000103089239312	0.000017855090773	0.173200334894263	0.722140342427301	4	-2	10	10	10	14	17	19	12	22	21	21	24	29	27	24	25	26	26	27	26	27	29	27	37	25	34	31	35	31	33	29	41	29	31	37	23	38	29	34	31	29	32	37	41	38	36	36	38	34	33	34	31	39	40	39	44	33	42	41	34	34	40	39	40	46	37	37	48	47	46	45	43	38	46	47	44	35	48	44	51	44	46	48	52	47	51	58	40	51	57	53	59	64	62	74	2	0	1	1	1	3	9	7	0	8	8	7	6	8	10	12	10	11	0	11	12	12	37	13	26	10	22	13	41	42	35	15	37	21	21	22	9	17	24	19	16	16	34	20	29	15	34	61	50	26	10	41	16	31	34	21	33	35	47	52	14	37	26	32	39	80	20	22	68	57	77	78	64	32	60	80	56	41	35	78	69	78	60	47	69	89	21	66	41	74	0	80	84	71	86	0	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	3	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	3	2	1	2	2	2	1	1	2	2	1	2	1	1	2	2	2	1
78000	-735.174204337301717	-733.566538058699393	-1.607666278602299	0.000111047628811	0.000026290034696	0.236745574645035	0.730265364960060	2	1	6	6	7	13	18	23	15	21	23	21	21	29	24	28	32	25	25	28	26	31	23	25	34	29	32	33	34	31	30	29	34	32	26	38	30	36	28	36	34	29	27	33	40	36	34	33	33	30	32	31	37	40	40	39	43	36	43	36	34	40	35	40	44	46	45	36	45	45	45	45	43	43	40	48	43	37	49	46	51	47	43	47	51	48	42	60	51	53	52	49	55	63	62	74	2	0	1	1	2	3	9	10	0	7	10	7	6	9	11	12	15	11	0	11	12	12	9	13	26	15	12	13	52	42	11	21	37	16	15	51	23	51	24	19	52	12	12	20	29	32	34	52	35	15	8	15	49	31	52	61	33	16	36	29	15	23	16	61	39	29	20	49	68	57	25	78	64	32	60	77	60	29	49	29	69	72	29	60	79	66	27	93	66	22	0	72	76	66	82	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	3	1	1	1	2	2	1
78500	-763.382543650408024	-761.580765076790385	-1.801778573617679	0.000104070402814	0.000018333008108	0.176159672802060	0.672693310914758	5	2	8	7	9	13	13	16	11	20	24	23	22	24	20	20	24	28	27	29	25	23	27	25	33	27	32	23	31	25	33	29	37	26	29	31	32	34	31	29	36	32	36	34	38	33	34	33	39	34	31	33	36	37	39	40	42	39	40	36	30	40	42	35	42	46	41	41	50	45	45	42	43	39	46	49	48	39	48	44	46	46	45	44	49	48	50	58	50	51	53	53	53	64	61	70	2	0	1	1	2	3	9	7	0	8	8	15	6	9	8	9	10	11	0	11	7	7	11	13	26	15	12	6	12	12	11	7	37	22	16	12	23	17	13	19	52	26	27	20	60	32	34	16	53	10	22	26	36	11	43	48	33	22	36	52	16	33	26	32	39	41	44	49	68	57	52	78	64	64	80	84	38	52	68	72	35	43	29	52	43	66	81	76	60	74	0	82	29	93	86	0	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	1	2	1	2	2	2	1	2	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	2	1	1	2	2	1	2	2	2	1	3	1	3	1	2	1	1	1	1	1	3	1	2	2	2	2	2	1	1	2	3	2	1	1	3	2	2	1
79000	-742.756929423538736	-741.116975023473742	-1.639954400065020	0.000121302692618	0.000027162623348	0.223924323208768	0.778847890496970	4	-1	10	8	9	14	16	24	13	21	23	20	20	31	27	26	27	28	25	30	24	31	28	29	37	27	30	29	32	27	27	30	37	29	32	36	33	32	32	40	32	33	30	36	38	32	35	33	41	31	31	37	34	31	34	35	41	37	42	38	36	36	38	37	36	44	44	34	46	43	48	46	43	41	46	49	38	38	39	44	48	51	50	41	49	50	51	58	53	50	48	50	55	63	63	76	2	0	1	1	1	5	9	10	0	7	10	7	6	23	8	12	8	11	0	11	12	30	9	13	10	8	10	13	21	21	11	16	23	12	30	53	34	17	24	19	21	30	16	22	51	27	43	43	53	26	16	41	32	31	43	34	33	35	41	41	48	23	34	51	39	52	20	35	49	57	77	78	64	64	22	84	41	27	68	78	69	78	66	60	79	72	69	76	86	74	0	25	76	86	86	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	3	1	1	2	2	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	2	2	3	2	1
79500	-710.414419898606639	-708.796688078618558	-1.617731819988078	0.000110144561891	0.000025618022724	0.232585452099743	0.756027117981407	2	-3	10	7	9	13	16	21	13	18	24	22	23	31	21	26	31	28	30	28	26	28	30	29	34	21	32	29	32	30	34	30	34	26	32	35	33	36	32	37	35	34	33	36	36	39	33	33	39	30	34	36	37	38	40	37	42	37	41	39	35	38	37	35	42	49	38	42	45	46	42	47	44	44	44	48	43	42	46	39	50	50	49	46	50	47	49	52	52	55	54	55	56	62	66	78	2	0	1	1	2	3	9	10	0	7	15	7	6	9	10	12	26	11	0	11	12	16	9	13	17	10	26	13	21	22	11	16	37	12	22	50	23	8	24	19	29	30	34	20	29	32	34	34	53	26	8	15	35	31	30	35	33	12	16	29	48	37	21	27	39	60	20	49	49	57	52	80	64	43	41	55	41	80	49	47	69	66	77	78	52	60	69	76	72	74	0	78	76	92	66	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	3	2	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	3	1
80000	-781.534928414001229	-779.935456294011260	-1.599472119989918	0.000131807369279	0.000031666941751	0.240251678830946	0.608686218394123	3	-3	8	7	7	12	20	16	12	23	21	22	19	30	23	25	30	28	27	27	24	30	20	27	33	28	34	31	30	28	32	29	44	28	33	41	29	32	33	36	35	33	33	33	40	39	38	32	34	35	26	36	37	40	40	38	37	40	43	42	32	33	40	39	42	46	36	36	45	45	46	44	41	42	44	49	47	39	47	42	47	51	49	45	47	50	52	59	53	55	54	53	46	63	61	73	2	0	1	1	2	3	8	9	0	8	8	7	6	23	8	12	23	11	0	11	7	12	9	13	15	15	16	6	23	21	51	21	62	21	16	53	15	51	24	19	51	15	34	20	52	35	43	21	22	10	8	29	21	25	42	34	42	34	36	29	34	37	26	42	24	26	20	42	36	57	52	78	64	32	53	72	52	41	35	78	35	80	52	37	22	60	53	78	86	83	0	52	52	92	76	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	3	1	1	2	1	2	1	2	1	2	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	4	1	2	1	1	2	1	3	3	2	1	1	2	2	2	1	2	1	1	2	1	2	1	2	2	2	5	3	1	2	3	1	2	1	3	2	2	2	1
80500	-789.408021555076743	-787.620634156899996	-1.787387398176793	0.000144462129136	0.000025944704973	0.179595199989631	0.648053122596736	3	-4	6	6	11	9	22	15	12	23	22	23	22	32	26	29	28	28	26	29	28	17	30	28	33	26	30	30	31	24	33	29	40	27	31	39	26	37	31	37	34	34	35	36	38	40	40	32	34	31	27	34	34	37	28	35	41	40	38	40	37	39	38	36	33	39	40	42	48	44	47	46	44	39	45	46	47	42	43	38	44	46	50	44	44	49	50	54	49	59	57	56	59	53	60	75	2	0	1	1	1	3	22	9	0	8	8	22	6	9	8	10	8	11	0	11	22	8	37	13	8	8	12	13	51	8	15	7	23	12	30	21	10	9	24	19	29	10	23	30	29	32	34	16	35	21	30	10	35	31	10	7	25	26	12	63	48	23	42	27	39	29	44	53	60	57	78	78	64	25	41	75	60	80	53	41	62	78	79	38	52	66	56	45	59	94	0	82	71	59	94	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	3	2	2	3	1	2	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1
81000	-769.597506502015221	-767.706362213374064	-1.891144288641155	0.000119771738414	0.000018835718554	0.157263464678423	0.738832464909351	0	-2	8	4	9	10	18	16	12	21	20	21	23	30	24	23	30	31	27	31	27	26	25	25	34	26	33	32	30	31	27	29	43	30	34	34	33	35	32	39	35	26	34	25	37	37	35	33	40	33	35	33	24	32	36	40	42	37	40	34	37	38	40	42	43	44	46	41	50	46	38	40	39	42	37	47	45	45	48	42	45	48	49	43	50	52	49	58	49	57	52	54	55	57	66	75	2	0	1	1	2	3	9	9	0	8	8	7	3	23	8	12	26	11	0	44	12	12	9	13	26	8	12	13	21	42	11	22	37	16	53	21	23	10	13	19	29	16	34	11	52	37	34	21	16	26	32	26	12	31	22	43	23	36	43	29	48	37	38	73	24	41	44	35	36	57	52	52	32	32	29	84	55	80	68	72	56	80	29	51	49	89	81	69	52	73	0	78	76	76	88	0	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	1	4	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	3	2	2	2	4	1	1	2	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	3	2	1
81500	-735.174791650537372	-733.586002698710672	-1.588788951826747	0.000096559703998	0.000023656648757	0.244995042208786	0.808604907096957	5	0	9	8	10	13	18	19	14	21	23	22	19	23	25	24	25	30	30	33	25	31	28	29	38	29	31	32	29	29	33	28	42	29	26	41	34	38	30	36	34	35	35	26	39	38	37	34	35	33	33	33	33	37	38	35	40	37	31	39	36	37	33	37	38	45	38	39	46	45	43	43	43	43	43	47	41	37	48	46	42	51	49	49	52	50	44	52	55	55	49	50	56	62	68	76	2	0	1	1	2	3	9	7	0	8	10	7	5	10	8	7	8	11	0	44	12	16	15	13	15	10	21	13	12	12	11	21	23	12	12	59	23	17	13	19	29	30	34	11	41	49	21	34	35	8	26	26	26	11	49	34	62	35	21	41	48	23	26	32	39	60	44	43	68	57	77	78	64	64	49	66	38	63	50	78	63	78	41	52	79	60	49	76	66	74	0	72	76	89	83	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	2	1
82000	-741.216465680193437	-739.505498988122099	-1.710966692071298	0.000093226169386	0.000018662242170	0.200182441181776	0.707324198928725	2	-3	6	8	10	8	16	19	15	23	22	19	19	29	26	26	27	28	26	29	23	31	22	22	34	25	32	33	34	29	29	28	37	31	34	32	34	34	30	32	36	34	33	31	40	35	39	36	40	36	32	31	38	37	38	40	42	35	40	38	38	30	40	35	43	47	40	38	39	46	43	45	45	41	44	50	48	37	47	45	48	51	48	47	52	47	49	44	44	54	58	57	52	59	55	73	2	0	1	1	2	3	9	7	0	8	8	7	6	9	8	21	10	11	0	11	12	15	9	13	8	8	12	13	52	15	15	21	37	15	22	22	23	17	24	19	52	30	34	11	27	32	34	34	35	8	26	21	35	31	43	43	62	16	36	52	48	9	25	32	39	29	20	35	43	57	60	78	64	64	29	84	71	52	43	78	53	78	29	59	60	89	79	60	60	74	0	79	89	88	86	0	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	3	2	1	2	2	1	2	1	1	1	1	3	1	2	3	3	1	1
82500	-753.341178366393933	-751.437550196855568	-1.903628169538411	0.000121515912934	0.000018824294457	0.154912175716570	0.746811601601298	5	1	8	8	9	12	15	17	12	20	22	19	21	29	27	18	30	27	29	28	26	21	28	29	37	24	31	33	35	26	36	25	43	30	34	39	33	34	32	34	33	34	27	35	40	37	35	27	39	29	27	30	31	38	32	36	41	35	36	39	34	38	43	34	39	50	45	42	39	47	47	43	46	41	39	45	49	43	41	47	49	49	47	49	50	49	45	53	49	52	54	55	55	65	63	76	2	0	1	1	2	1	9	7	0	8	8	8	5	9	8	7	10	26	0	11	22	16	9	13	14	10	22	13	52	16	11	12	42	43	53	35	23	8	24	19	52	12	16	14	41	32	16	12	35	10	22	21	16	31	34	35	42	53	17	41	43	37	25	32	39	60	31	49	35	57	29	75	64	64	56	75	68	75	35	72	69	78	25	80	21	72	49	52	80	74	0	78	76	88	83	0	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	4	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	3	1	2	1	2	2	2	1	1
83000	-762.515066952702682	-760.859392666275880	-1.655674286426824	0.000091959813238	0.000020064764753	0.218190577448367	0.677886644206751	5	0	11	7	9	13	16	20	14	22	23	21	20	22	25	25	32	30	25	30	24	29	28	25	36	27	31	29	26	27	36	30	41	23	34	35	32	37	32	31	35	33	28	35	40	36	35	32	38	33	29	36	32	39	34	37	46	36	44	34	37	35	40	41	40	42	46	41	47	43	47	48	44	41	43	48	45	43	46	41	51	50	44	42	51	47	52	53	51	57	50	53	59	65	56	76	2	0	1	1	2	3	9	7	0	8	10	7	6	9	8	7	26	11	0	16	8	12	21	13	26	15	12	13	12	21	21	21	62	12	53	22	23	17	24	19	29	30	34	20	60	32	34	21	35	15	15	29	16	31	43	34	33	53	36	29	55	23	26	16	24	29	44	42	35	23	77	80	32	32	22	80	66	52	75	60	68	78	41	41	63	52	69	76	41	74	0	72	75	89	89	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	3	2	1	2	2	1	2	2	2	3	1	1	2	1	2	2	1	2	2	3	2	2	1	2	2	1	1	2	2	1	1
83500	-750.754092617127071	-749.184222048941024	-1.569870568186097	0.000112442304697	0.000028551353649	0.253920032379199	0.780699904533408	6	4	10	7	9	13	24	22	14	19	24	22	18	27	26	27	31	26	21	31	28	29	30	26	30	26	29	31	29	29	26	25	34	28	30	35	25	38	33	40	34	34	32	38	36	40	38	32	35	33	30	31	32	36	33	36	39	32	42	35	35	35	44	42	42	36	45	42	51	45	46	45	41	36	45	47	43	42	45	45	41	50	47	38	50	52	51	58	55	54	58	52	59	61	66	63	2	0	1	1	2	3	12	10	0	9	10	10	6	10	8	12	10	10	0	11	26	12	37	13	15	10	12	13	12	12	10	10	37	12	16	21	10	26	24	19	51	30	34	20	52	74	43	34	35	8	7	29	16	31	12	43	23	26	16	41	48	23	84	74	39	41	20	53	83	57	77	60	32	12	66	84	84	60	68	66	49	80	52	32	79	77	81	76	86	64	0	80	83	86	89	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	3	3	2	2	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	2	2	1
84000	-731.441240223067325	-729.928743378291188	-1.512496844776174	0.000094680618178	0.000027100910420	0.286235038821819	0.784014237127137	4	-1	8	7	10	14	15	22	12	17	20	20	17	28	24	26	32	29	26	30	27	26	22	22	33	28	32	32	30	30	33	31	36	30	29	34	26	34	31	38	36	33	36	34	37	41	40	32	36	35	31	33	32	37	36	42	38	36	42	41	37	32	42	36	39	39	47	39	46	47	44	48	44	41	45	50	46	39	44	42	50	52	41	45	42	45	42	55	51	47	57	56	58	64	64	73	2	0	1	1	2	3	9	10	0	7	10	7	6	23	8	12	26	11	0	26	12	12	9	13	26	15	22	13	22	16	11	12	62	23	22	34	23	17	24	19	52	30	52	20	52	43	34	34	32	8	15	29	35	31	34	55	33	35	52	52	48	37	25	32	39	29	20	49	58	57	52	78	64	32	29	84	71	27	35	78	69	80	45	60	35	41	68	82	86	46	0	89	79	43	89	0	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	5	1	1
84500	-726.871372542042195	-725.018084147814307	-1.853288394227917	0.000117078122765	0.000019294245266	0.164798040914360	0.809593998509793	5	2	10	9	4	13	16	23	13	19	22	21	18	32	27	29	26	26	26	27	25	30	21	26	34	26	33	31	30	30	38	29	30	29	31	36	28	31	32	37	35	35	36	33	38	39	34	33	39	35	30	31	36	40	38	40	40	37	42	40	37	37	39	37	45	40	41	42	47	45	45	48	43	42	47	48	45	46	43	41	50	49	51	49	52	51	46	58	48	52	50	55	58	66	63	77	2	0	1	1	2	3	9	10	0	7	10	7	6	15	8	21	8	11	0	11	12	12	9	13	10	8	16	13	12	21	42	12	23	12	15	51	9	17	24	19	30	30	47	20	53	25	34	34	35	35	15	29	8	31	47	47	33	37	41	52	48	23	42	32	39	52	20	49	68	57	60	80	64	64	60	60	7	80	25	45	69	80	79	76	56	60	68	84	27	74	0	77	76	95	41	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	4	1	1	1	1	2	2	1	2	1	1	1	3	2	1	2	2	1	4	1
