step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
34000	-400.788132090111446	-407.643620041070847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722139059368761	-1	1	5	7	9	10	11	12	13	13	17	19	20	21	22	21	21	22	22	23	22	23	21	23	24	22	25	25	25	28	27	27	27	27	29	29	28	30	31	31	31	31	30	31	34	33	34	33	32	33	35	35	35	36	34	37	35	36	37	36	37	38	39	39	37	42	41	44	43	46	46	44	43	45	48	49	0	1	2	3	4	4	3	7	3	7	10	11	12	13	13	13	12	13	11	26	13	14	0	26	18	13	16	21	25	24	25	25	28	21	25	25	25	30	28	36	29	37	34	30	30	39	43	40	41	42	31	45	30	55	36	49	46	49	53	53	48	51	56	52	49	67	64	67	67	66	72	67	67	73	70	74	1	1	2	1	1	2	3	1	3	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	2	2	2	2	2	2	2	1	2	1	3	1	2	1	2	1	2	2	1	1	3	1	3	1	2	2	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2
34500	-444.593055820716472	-451.448543771675872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505439640228155	0	1	6	6	8	9	10	12	10	12	17	19	21	21	23	21	22	21	23	21	22	22	22	23	23	24	25	25	26	27	27	27	29	28	28	29	28	30	31	30	31	32	30	31	32	32	34	33	32	34	35	36	35	34	34	36	36	35	36	37	37	37	40	39	40	42	41	44	43	45	45	45	42	45	48	49	0	1	2	2	3	3	5	7	4	7	10	11	12	12	20	12	13	12	13	12	12	14	0	21	18	12	16	12	25	13	25	25	30	28	25	25	25	28	33	31	35	41	21	24	44	43	34	32	31	41	54	45	45	40	42	49	44	42	45	45	50	54	58	30	56	67	64	67	67	64	68	67	64	67	70	74	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	3	2	2	1	2	2	2	2	2	1	2	1	1	3	4	1	2	3	2	2	2	1	2	1	2	1	2	3	2	2	2	2	2	3	5	2	1	1	2	1	2	1	2	2	2	2	2
35000	-428.133457455292273	-434.988945406251673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723838461854049	-1	2	6	7	8	10	10	12	14	13	17	19	20	21	21	22	21	22	23	23	21	23	23	23	23	22	25	23	26	26	26	26	27	25	29	29	28	29	31	31	31	31	30	31	33	32	34	32	33	34	32	35	34	35	35	37	36	36	36	36	38	37	39	40	39	42	42	45	44	46	46	45	44	45	49	48	0	1	2	3	3	3	5	7	6	7	10	11	12	13	12	15	12	15	26	26	11	14	0	21	15	13	16	15	25	21	20	25	24	28	25	31	29	34	33	36	18	35	28	30	44	28	43	40	42	40	40	45	45	48	48	49	43	49	53	45	55	51	56	52	56	64	64	67	67	73	68	64	64	66	70	68	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	3	1	2	2	1	2	3	1	4	1	2	2	1	3	3	1	1	1	1	1	1	2	1	2	2	2	1	2	1	3	2	3	1	1	1	2	1	2	1	3	2	1	2	1
35500	-428.778182123251213	-435.633670074210613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647600915468844	0	2	5	6	9	10	11	13	11	13	18	19	20	21	21	20	21	22	23	21	22	23	22	23	25	24	26	24	27	26	26	24	28	26	30	30	28	29	31	29	31	32	30	31	32	31	33	33	32	34	34	35	36	35	34	36	36	36	37	37	38	37	39	38	40	42	42	44	44	46	46	44	44	46	48	48	0	1	2	3	4	3	5	6	6	7	10	11	12	13	12	10	12	13	15	12	11	14	0	11	32	15	16	21	25	24	25	18	34	28	29	31	32	34	26	29	36	29	34	30	39	38	39	40	35	36	41	45	45	29	40	49	43	49	45	52	54	50	56	52	37	64	64	66	66	64	67	67	66	73	70	73	1	1	1	1	2	2	1	1	1	1	4	1	1	1	1	3	1	1	1	1	2	1	1	2	1	3	3	1	1	2	1	1	1	1	2	1	2	2	3	1	1	2	2	2	1	1	1	2	1	2	2	1	2	3	2	2	2	3	2	1	1	2	2	2	5	2	3	1	1	3	2	2	1	2	1	2
36000	-434.154354197242299	-441.009842148201699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508011620079301	-1	1	7	5	9	10	10	12	13	13	18	21	19	20	22	21	21	23	22	21	21	22	20	24	25	23	22	25	27	28	26	27	28	27	27	29	29	29	30	31	31	31	30	31	33	32	34	33	32	35	34	36	36	36	33	34	36	36	37	35	37	38	39	38	40	41	42	43	44	46	45	45	44	46	49	50	0	1	4	2	3	5	5	4	4	7	8	13	11	11	13	13	13	14	20	13	13	14	0	12	11	22	16	21	13	24	18	18	28	28	28	35	18	25	34	32	35	35	34	30	44	38	33	41	42	51	40	45	45	42	41	42	46	56	52	45	40	50	56	52	56	64	64	66	67	67	64	68	68	73	70	73	1	1	1	1	1	1	1	3	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	4	2	2	1	2	2	1	2	4	2	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	4	1	2	2	1	1	1	4	2	2	1	4	2	2	1	1	2	2	1	1	2	2	3
36500	-459.915569093155966	-466.771057044115366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593327167965723	-1	0	7	5	9	10	10	12	14	14	17	19	20	21	22	21	21	23	21	22	22	22	22	24	23	23	25	26	27	27	27	24	29	27	30	29	28	30	31	31	31	29	29	31	33	33	34	34	32	35	35	35	35	36	36	35	36	37	38	36	37	37	39	39	40	41	42	43	44	45	45	45	44	46	48	50	0	1	4	1	1	5	4	7	6	4	10	11	12	12	13	11	12	19	13	19	12	14	0	21	15	20	16	15	32	24	25	13	34	28	32	37	32	30	28	42	29	29	26	30	44	41	43	37	35	42	32	45	45	43	48	35	46	56	60	43	55	50	49	52	56	64	64	64	67	68	68	64	68	73	70	73	1	1	1	2	5	1	2	1	2	5	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	1	1	3	1	2	3	2	1	3	1	2	2	2	1	3	3	2	2	4	1	2	4	1	2	1	1	1	3	1	1	4	2	3	1	2	2	1	1	1	3	1	1	2	3
37000	-426.588402452601088	-433.443890403560488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597808926910553	0	2	6	5	8	9	11	13	14	14	17	19	20	21	22	21	21	22	21	22	23	22	22	23	24	24	26	25	25	27	26	27	29	27	29	28	29	28	31	30	32	30	31	31	33	32	34	32	33	34	35	36	34	34	36	36	35	35	36	35	37	37	37	39	40	42	41	45	44	45	44	43	44	45	48	49	0	1	4	2	4	3	6	7	3	8	10	11	12	12	13	13	13	13	13	19	17	14	0	13	18	20	16	15	25	24	25	25	38	28	32	20	32	28	38	32	42	32	34	24	30	38	34	40	42	42	35	53	45	40	48	49	46	49	45	45	50	51	56	45	63	64	64	67	67	64	66	67	66	73	70	69	1	1	1	2	2	2	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	2	2	1	1	2	1	5	2	2	2	1	1	2	2	2	1	2	2	2	3	1	2	1	2	1	1	2	2	2	1	2	2	3	1	1	1	1	2	2
37500	-416.576391616781848	-423.431879567741248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648514452453257	0	2	6	5	8	11	11	10	12	13	18	20	20	21	22	21	21	22	23	21	19	22	23	23	24	23	26	25	26	28	26	26	29	27	28	29	28	29	31	30	30	29	30	32	33	33	34	33	32	34	34	36	36	36	33	36	35	36	37	37	37	37	38	40	40	41	42	44	43	45	44	44	45	46	48	50	0	1	4	2	3	5	8	5	5	6	7	11	11	21	13	21	12	12	20	13	11	14	0	21	18	20	16	22	25	32	18	25	34	24	25	35	32	28	43	35	37	32	31	30	44	33	38	35	31	31	48	45	45	48	42	41	43	49	53	53	48	48	58	53	63	64	66	67	64	64	64	67	67	72	70	74	1	1	1	2	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	2	3	1	2	2	2	3	4	1	2	2	1	1	2	3	2	1	1	2	2	1	2	1	1	1	1	2	3	2	1	2	1	2	2
38000	-453.251392775763577	-460.106880726722977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594529640375287	-1	1	6	5	8	10	11	12	14	14	17	21	20	20	21	21	22	23	21	23	23	22	22	23	24	23	25	25	27	28	26	26	27	27	29	30	28	29	30	30	32	29	30	31	32	32	32	34	32	34	35	36	35	35	36	37	36	37	37	37	38	36	39	39	40	42	42	44	41	46	45	44	44	46	49	50	0	1	4	2	3	3	4	7	6	7	10	11	11	11	13	13	19	11	11	15	12	14	0	13	20	15	16	13	18	18	25	18	28	21	25	31	31	34	32	35	37	25	38	30	44	43	39	41	18	25	37	45	45	40	40	48	46	49	53	45	49	48	56	53	63	64	64	69	64	66	69	66	64	68	70	73	1	1	1	2	1	2	3	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	2	2	2	1	2	1	2	2	2	1	1	2	1	3	2	1	1	1	2	1	2	4	5	3	2	2	2	3	2	2	4	1	2	3	1	1	1	1	2	2	2	1	2	2	2	3	1	2	2
38500	-406.577975541688147	-413.433463492647547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595023082072688	-1	0	5	7	8	9	9	12	12	14	18	20	21	21	23	22	21	22	22	23	21	23	22	23	24	23	26	25	25	27	26	25	28	27	29	30	28	29	31	31	30	31	30	32	33	32	34	33	32	34	34	35	35	35	35	36	36	37	37	36	37	37	38	39	40	41	41	44	43	46	45	46	44	45	48	49	0	1	2	3	4	4	4	7	6	8	3	11	12	12	21	11	12	13	13	16	11	14	0	21	18	13	16	16	25	24	25	25	21	21	31	25	29	28	43	37	29	36	38	30	34	41	33	40	36	40	41	45	45	40	40	35	46	56	52	52	51	50	49	53	63	64	64	67	64	68	69	68	67	67	70	67	1	1	3	1	1	1	1	2	2	1	7	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	3	3	2	3	2	2	1	1	2	1	1	2	3	1	3	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	3	2	1	2	1	2	2	1	1	1	2	2	1	4
39000	-473.849056551730655	-480.704544502690055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525052262527030	-1	0	7	5	8	10	10	13	13	12	17	18	20	21	23	21	22	22	20	23	23	22	23	24	24	24	25	26	27	28	26	27	28	27	28	28	28	29	30	30	30	32	30	31	33	33	34	32	31	33	33	35	36	34	35	35	37	37	36	35	37	37	39	40	41	42	41	44	43	46	46	46	44	45	47	50	0	1	4	1	4	4	5	7	6	7	10	11	12	12	16	12	16	11	12	19	13	14	0	13	16	19	18	20	25	24	25	22	24	28	25	21	25	34	28	29	14	37	38	30	42	39	39	40	26	40	37	45	45	37	31	42	46	36	45	45	51	50	58	52	63	67	64	67	64	66	68	67	69	73	70	74	1	1	1	2	1	2	1	3	1	1	2	1	2	2	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	1	3	2	2	2	2	2	4	3	1	2	1	1	2	1	3	1	3	1	2	3	4	1	2	6	2	1	2	3	1	2	1	1	1	2	1	2	1	3	1	1	1	2
39500	-442.001427770792986	-448.856915721752387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492169245957956	0	1	7	5	7	10	10	12	13	13	18	21	21	21	22	21	22	22	22	20	23	23	22	23	24	24	25	25	26	26	27	26	28	27	28	29	28	28	31	30	32	30	30	31	32	33	33	32	33	33	33	35	35	35	33	35	37	36	37	36	38	36	38	38	39	41	41	45	42	46	45	45	45	45	48	50	0	1	4	2	4	3	5	7	6	8	10	10	20	20	13	11	20	20	20	11	13	11	0	12	18	19	16	17	25	24	25	25	34	12	32	29	25	34	38	37	29	13	14	30	43	39	43	40	31	37	36	45	45	41	35	36	46	42	52	45	37	54	56	52	63	64	64	69	67	68	66	67	67	67	70	74	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	3	1	2	1	1	3	2	1	2	1	2	1	2	1	2	2	1	2	1	3	4	3	2	1	1	2	1	3	2	2	2	2	2	2	4	2	2	1	2	4	1	2	1	1	2	1	2	1	1	2	2	2	2	2	2
40000	-424.446723086980967	-431.302211037940367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533948218135244	-1	1	7	6	9	10	10	12	13	13	18	20	21	21	21	22	21	22	20	22	22	22	21	23	25	24	24	23	26	27	27	27	27	27	30	27	28	29	31	30	31	29	31	32	33	31	34	34	30	35	32	36	36	34	35	35	36	36	38	36	37	38	38	39	40	42	41	45	43	47	46	45	42	46	49	49	0	1	4	2	3	3	4	7	6	7	10	11	12	11	12	12	12	12	11	19	12	14	0	21	17	15	16	21	18	24	18	25	28	28	29	25	32	24	28	26	37	25	34	30	44	33	46	29	32	32	41	45	45	51	40	35	46	49	52	45	48	50	56	52	63	67	64	64	67	71	66	67	64	73	70	74	1	1	1	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	3	3	2	2	2	2	1	2	1	5	2	4	1	2	2	1	2	3	3	3	1	2	1	2	2	2	1	1	1	3	1	1	2	2	1	2	1	2
40500	-404.496143509745650	-411.351631460705050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642315303491817	-1	0	6	7	8	11	10	12	13	14	18	19	20	21	22	21	20	22	23	22	22	23	22	23	24	24	26	25	25	28	27	27	28	27	29	29	28	29	31	31	32	30	30	31	32	32	34	33	32	34	34	36	35	36	35	37	36	35	37	36	38	37	39	39	41	42	41	43	43	46	44	45	43	45	48	49	0	1	2	3	3	4	5	6	6	8	7	11	12	12	13	11	12	13	20	13	13	14	0	21	18	14	15	11	25	28	29	25	21	21	32	29	18	24	30	36	32	36	33	38	44	38	33	40	42	48	40	45	45	51	40	49	46	49	53	53	55	25	56	52	63	64	64	67	67	66	68	64	64	73	70	74	1	1	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	3	2	1	2	3	3	1	1	2	1	2	1	1	1	4	1	2	1	2	2	2	1	2	2	2	1	1	1	2	5	2	2	1	2	1	2	1	2	1	2	2	1	1	2
41000	-432.796455519331687	-439.651943470291087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555240961051745	-1	1	6	5	8	11	10	13	12	12	16	20	20	21	23	21	21	22	22	22	22	22	23	23	24	23	26	26	27	26	26	26	28	28	29	28	29	30	30	31	30	31	29	31	32	33	35	33	32	34	35	35	36	36	35	36	37	35	37	36	37	38	39	39	41	41	42	45	43	44	44	46	43	45	48	50	0	1	4	2	3	4	5	10	6	7	10	11	11	12	14	13	13	17	12	17	12	14	0	21	17	20	16	24	31	24	19	25	28	15	36	25	32	28	21	36	34	36	24	30	33	34	33	42	41	42	48	45	52	48	48	49	46	41	52	45	50	48	56	45	63	64	64	67	67	64	66	68	64	73	70	68	1	1	1	2	1	3	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	4	2	1	1	3	2	2	2	3	1	1	2	1	2	1	2	1	2	1	2	1	2	1	3	2	4	1	1	2	2	1	3	1	1	2	1	2	2
41500	-430.685379558963291	-437.540867509922691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725617858717565	0	2	6	7	8	10	10	12	12	12	18	21	19	20	23	22	22	23	21	22	23	22	23	23	24	23	25	26	26	27	27	26	27	28	29	29	29	29	31	29	32	30	31	32	32	33	33	34	33	32	34	35	34	36	35	34	36	36	38	36	36	37	39	39	41	41	43	42	43	46	45	45	42	46	48	49	0	1	2	3	4	4	5	7	6	7	10	13	11	13	13	12	13	12	11	19	13	14	0	12	18	20	16	21	25	24	25	25	28	28	25	26	29	28	28	26	40	15	34	30	30	43	38	40	42	31	50	45	45	55	51	41	42	42	53	53	50	35	58	45	63	64	66	64	66	68	67	68	64	73	70	73	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1	3	2	2	2	1	1	3	1	1	1	2	1	1	1	1	2	3	2	1	2	3	2	4	1	1	1	1	1	2	1	1	1	2	1	3
42000	-417.429324868346782	-424.284812819306183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590960306154339	-1	1	7	6	8	10	10	13	14	14	18	21	19	21	22	22	21	22	22	23	23	22	23	24	24	24	24	26	25	28	27	26	28	28	29	30	28	30	30	31	31	31	29	31	32	32	34	34	33	33	34	35	36	35	36	36	35	36	37	35	37	37	39	39	40	42	43	41	43	45	45	44	45	46	48	49	0	1	4	2	4	4	4	7	6	8	10	13	11	13	13	13	13	12	13	19	15	14	0	16	18	11	16	21	25	24	25	29	28	28	25	29	29	21	28	37	37	32	25	34	44	35	38	40	37	41	40	45	45	42	51	49	38	49	60	45	48	50	58	60	63	64	68	64	68	66	67	66	72	73	70	73	1	1	1	3	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	2	4	2	1	2	2	2	2	1	2	2	1	3	1	2	2	2	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2
42500	-426.975206268149861	-433.830694219109262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598333738752242	-1	1	5	7	7	10	9	12	14	13	17	20	19	21	23	21	21	21	23	22	23	22	22	24	24	24	25	25	26	27	26	26	29	28	29	28	29	29	32	30	31	32	29	31	32	32	34	33	32	34	34	34	36	34	35	36	36	37	38	36	37	36	38	40	41	42	42	44	43	46	45	44	44	44	47	49	0	1	2	3	3	5	5	7	6	8	10	13	11	11	18	11	12	12	20	16	16	12	0	21	18	20	16	15	18	24	25	25	34	28	31	25	25	28	37	36	25	36	28	30	38	34	39	35	31	41	40	45	52	29	51	49	46	56	52	52	42	51	56	52	63	64	64	67	64	66	72	66	64	66	70	74	1	2	2	1	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	2	2	2	3	2	1	1	4	2	2	2	3	2	1	2	2	3	2	2	1	4	1	2	2	1	2	1	2	1	2	4	2	2	1	1	1	2	1	1	2	1	1	2
43000	-426.386242546433664	-433.241730497393064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577771365923593	0	1	7	7	8	10	11	11	12	13	17	19	20	21	22	21	22	23	22	23	22	22	22	23	24	20	25	25	27	28	27	26	29	27	29	30	28	30	31	30	31	32	31	32	33	32	34	33	32	34	33	35	34	34	35	37	34	35	37	37	37	38	39	38	41	41	42	44	40	45	45	45	44	46	49	49	0	1	1	2	4	4	4	4	4	8	10	11	11	12	13	11	13	17	26	26	16	14	0	13	18	12	16	20	25	32	25	25	34	28	25	29	25	21	28	35	36	36	37	30	30	33	39	40	31	40	40	53	44	40	54	58	43	49	53	52	42	50	56	45	63	69	66	67	64	66	68	66	67	73	70	73	1	1	3	3	1	1	2	2	2	1	3	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	4	3	1	1	1	2	2	4	1	2	1	3	2	2	1	1	2	1	1	1	1	2	2	4	1	1	3	1	1	1	1	1	2	1	1	1	1	2	2
43500	-408.656485369328720	-415.511973320288121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730013462923026	-1	1	7	4	8	11	10	13	14	14	18	19	20	21	22	21	21	22	22	23	22	23	22	24	25	21	25	25	25	27	26	26	29	28	29	29	28	29	31	30	30	30	31	31	34	32	35	33	33	34	31	33	36	35	33	36	35	36	37	37	36	38	39	39	40	41	42	45	44	46	46	43	45	46	48	49	0	1	2	2	4	3	5	7	6	8	10	11	12	12	13	11	12	13	26	26	16	14	0	21	18	12	16	21	18	24	29	25	34	28	15	25	31	24	28	37	32	32	33	30	52	34	39	51	41	36	37	44	52	48	40	35	46	49	45	45	42	50	56	53	63	64	66	67	72	72	72	64	67	67	70	73	1	1	3	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	3	2	2	3	2	1	2	2	1	2	1	3	3	1	1	2	1	1	2	2	1	4	1	1	2	2	3	2	1	2	1	1	1	2	1	2	1	2	2	2	1	2
44000	-479.911017086013487	-486.766505036972887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511954442187891	-1	1	6	4	7	11	10	13	14	12	17	19	18	20	23	21	22	21	23	21	23	22	21	23	25	23	25	26	27	27	26	27	28	28	30	30	26	29	32	31	32	30	29	31	33	32	33	34	32	35	34	35	36	34	35	35	36	36	37	36	37	36	38	38	40	41	43	43	44	45	45	45	43	45	48	50	0	1	1	1	2	3	5	7	4	7	9	13	11	12	14	12	13	12	20	13	13	14	0	18	18	20	16	18	17	24	15	12	28	20	32	29	14	28	43	37	32	21	28	30	28	30	38	41	32	35	36	45	52	29	51	35	39	54	52	45	54	41	58	53	63	64	64	64	64	67	67	67	66	73	70	74	1	2	3	2	2	3	2	2	5	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	3	1	2	2	2	3	2	3	1	4	2	2	3	2	3	3	2	2	1	2	3	2	2	1	2	2	2	1	1	3	1	3	1	2	1	1	1	2	1	1	1	2	2	4	3	1	1	1	1	1	2	3
44500	-454.773893032149772	-461.629380983109172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631726654980273	0	2	6	7	9	10	10	12	11	13	17	19	20	21	23	21	21	23	22	21	22	22	22	23	24	23	25	25	25	28	27	26	27	27	28	30	26	28	32	30	31	31	29	32	33	30	35	34	33	31	34	35	35	34	35	37	36	36	37	37	38	37	38	40	40	41	42	44	43	46	45	45	44	45	48	49	0	1	1	2	4	3	4	6	4	8	7	11	12	11	12	11	13	14	20	12	13	14	0	21	15	20	16	21	22	24	37	29	28	13	25	32	14	28	24	31	25	29	21	46	39	12	38	40	31	29	35	45	45	36	41	51	27	49	53	52	36	50	56	53	63	64	66	67	67	66	67	67	67	73	70	74	1	1	3	1	1	2	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	4	1	1	1	3	2	2	2	2	5	1	2	3	3	1	1	6	4	2	3	3	3	1	1	2	2	2	6	2	1	2	3	3	1	2	1	1	1	1	1	2	1	2	1	1	1	2
45000	-420.735589885119282	-427.591077836078682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595130789514743	0	1	7	6	8	11	11	13	13	14	18	21	20	21	23	22	22	23	22	21	23	23	22	24	24	24	25	25	25	27	26	27	28	26	29	28	29	27	31	29	31	32	31	32	34	32	34	33	32	33	32	35	34	36	35	37	36	36	36	35	37	38	39	39	40	42	40	44	43	46	45	44	43	45	48	49	0	1	4	2	3	5	4	5	7	7	10	13	11	13	12	12	13	13	20	13	12	14	0	21	18	19	16	21	18	24	25	18	34	21	25	31	18	28	24	32	32	36	26	43	30	12	39	37	36	51	32	53	43	51	51	49	46	49	53	45	55	50	56	45	58	67	64	67	66	68	68	66	67	73	70	73	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	2	2	1	3	1	3	1	1	3	4	1	4	5	2	2	2	1	3	1	2	2	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	3
45500	-411.103956227265769	-417.959444178225169	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556194553110424	0	1	7	6	8	10	10	12	13	13	18	20	19	20	22	21	22	22	23	22	21	23	22	24	24	23	25	25	26	28	26	26	28	27	29	29	28	30	31	30	30	32	28	30	33	31	34	33	31	34	34	35	35	34	35	35	36	36	38	36	35	37	38	39	40	41	42	44	43	46	45	46	43	45	48	49	0	1	2	1	3	3	5	5	3	8	10	13	11	11	12	12	12	13	20	12	13	14	0	21	18	20	16	24	25	24	25	25	28	28	31	32	32	28	28	32	25	35	21	43	30	38	39	40	36	37	40	45	45	36	48	49	46	49	53	52	40	42	37	53	63	64	64	67	67	67	73	68	64	66	70	74	1	1	2	4	1	1	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	2	2	2	2	2	2	3	1	2	1	2	1	1	3	2	1	2	3	1	2	3	3	2	1	2	3	4	2	1	2	2	1	1	2	1	1	2	1	1	2
