step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
36500	-427.645532664172890	-433.584729883258092	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.613649866562148	0	2	1	2	3	6	4	4	4	6	5	6	5	7	7	8	9	8	9	9	12	9	10	11	10	10	11	12	10	13	13	13	12	12	15	14	14	15	18	14	13	18	20	18	18	22	19	22	20	21	24	26	24	28	26	30	31	32	32	34	35	38	43	44	45	46	0	1	1	3	3	3	4	4	4	7	7	8	5	7	8	11	15	13	15	16	16	9	19	19	16	16	20	23	22	24	17	27	29	0	33	18	34	34	36	0	29	34	40	40	41	42	35	44	42	42	42	53	49	53	53	52	52	51	52	59	59	61	62	0	0	0	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	2	1	1	3	3	2	2	2	2	2	1	2	3	1	2	2	1	2	2	4	3	1	1	2	2	1	1	1
37000	-441.028711546343459	-446.967908765428660	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690457762083762	-1	1	0	3	3	5	5	5	5	5	6	6	7	6	7	7	9	9	8	9	12	9	10	10	9	9	11	12	10	12	12	13	13	13	13	13	15	16	18	18	16	18	20	19	16	20	19	21	20	21	25	27	24	26	26	30	30	30	34	35	37	39	43	43	45	45	0	1	1	3	3	4	3	4	5	5	10	8	9	10	6	7	7	9	4	16	16	5	14	19	11	4	25	23	13	24	17	27	29	0	22	18	34	34	36	0	18	38	40	40	36	42	41	44	42	42	49	54	49	53	49	52	52	51	57	59	57	61	61	0	0	0	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	5	2	1	2	3	1	1	2	1	2	1	2	1	2	3	1	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	2	2	3	1	3	1	2	1	1	1
37500	-448.875533317468012	-454.814730536553213	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.616676486855850	-1	1	1	3	3	4	5	4	5	5	6	6	6	6	7	8	9	9	8	10	11	8	10	11	10	10	12	12	9	12	13	14	12	13	14	12	14	15	15	18	14	18	20	20	18	23	20	24	19	21	24	25	25	27	26	31	29	31	33	34	37	38	42	42	45	46	0	1	1	3	3	3	5	4	5	4	6	8	5	10	3	15	7	9	14	7	16	9	19	19	17	7	20	23	13	24	26	27	29	0	29	29	34	34	33	0	33	38	40	40	22	50	22	44	38	42	46	49	49	51	51	54	52	53	57	56	59	59	62	0	0	0	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	3	2	1	3	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	4	2	6	1	2	1	1	3	3	1	1	2	2	4	2	1	2	2	1	1	1	1
38000	-447.187399552058935	-453.126596771144136	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.610204562720921	0	1	1	2	3	5	4	4	6	5	6	7	7	5	8	9	9	9	7	9	13	10	10	9	9	11	12	12	12	12	14	14	13	12	13	14	14	16	18	18	17	19	21	19	19	22	19	24	21	22	24	27	26	27	25	30	30	32	32	34	37	37	42	43	45	45	0	1	1	3	3	1	4	4	5	4	10	8	9	4	19	11	19	9	7	11	16	18	14	10	7	17	19	23	22	23	26	27	22	0	18	18	34	34	36	0	29	37	40	40	36	38	18	44	42	42	49	55	55	51	51	55	52	56	56	58	59	56	61	0	0	0	1	1	1	1	1	3	2	1	1	2	1	2	1	2	1	1	1	2	3	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2	1	3	2	2	1	2	2	4	2	1	2	1	1	1	2	1	3	1	1	1	1	2	6	2	1	1	1
38500	-428.491004158072769	-434.430201377157971	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717419281219018	-2	1	1	2	3	5	4	4	5	6	6	5	6	6	7	7	9	10	8	9	12	9	9	10	10	10	11	11	11	12	13	14	13	13	14	12	14	15	17	17	15	17	20	19	19	23	18	24	20	21	25	27	25	27	24	31	30	31	34	35	37	38	41	44	45	46	0	1	1	3	4	7	4	4	5	7	6	8	5	7	6	11	14	6	14	16	16	6	19	19	20	10	20	23	22	24	17	27	18	0	29	18	34	34	41	0	29	38	40	40	47	50	41	44	42	49	55	49	49	51	46	55	51	55	57	56	56	59	62	0	0	0	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	3	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	3	2	1	1	3	2	4	2	2	2	1	2	1	1	1
39000	-429.403005686736890	-435.342202905822091	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.587741732352390	-1	1	1	2	2	5	3	4	4	6	4	7	6	6	7	9	8	9	8	8	12	8	10	11	8	9	11	12	12	13	13	13	12	13	14	14	15	16	18	17	16	17	20	19	19	22	19	23	19	21	23	25	25	28	27	30	31	32	33	34	36	36	42	44	45	45	0	1	1	3	3	3	4	4	5	7	7	10	9	6	3	10	10	5	14	15	16	5	19	19	11	17	25	19	22	24	26	27	22	0	29	18	34	34	18	0	35	38	40	40	36	42	41	44	42	42	50	49	51	52	51	54	56	57	54	56	59	59	62	0	0	0	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	3	1	1	2	3	1	1	2	1	2	2	2	2	2	1	1	1	1	3	1	1	4	1	1	1	2	1	2	2	1	1	1	2	1	3	1	2	2	1	1	1	2	2	2	2	3	1	1	1
39500	-465.313552843728075	-471.252750062813277	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.557888942880187	0	1	1	2	3	4	4	5	5	5	5	5	7	7	7	8	9	10	6	10	11	9	10	9	10	10	11	11	10	12	13	14	13	14	13	13	15	16	17	16	17	15	18	19	18	22	18	22	19	21	24	25	25	27	25	29	31	31	34	35	37	38	41	42	44	46	0	1	1	3	3	3	4	4	5	7	7	4	5	19	9	11	10	5	6	15	16	9	19	19	16	17	25	23	22	24	18	27	22	0	22	29	34	42	18	0	18	34	40	40	18	49	41	44	42	49	46	51	46	51	51	52	46	56	52	58	57	57	62	0	0	0	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	4	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	4	1	3	1	1	2	5	3	1	1	3	1	1	1	2	2	1	2	4	1	4	2	2	4	1	1	1	1
40000	-445.857450566372052	-451.796647785457253	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718314345191196	-1	1	1	3	2	4	3	5	6	5	6	6	6	7	6	9	8	9	8	8	12	8	11	9	9	10	10	11	11	12	10	11	13	13	13	14	15	16	15	17	16	15	19	19	20	22	18	22	19	20	25	25	24	27	26	30	29	31	34	34	37	38	42	43	45	46	0	1	1	3	3	3	3	7	5	7	6	8	4	4	7	11	10	9	14	11	16	9	19	19	20	17	20	19	13	24	14	27	18	0	29	35	34	42	29	0	39	34	40	40	33	50	41	44	38	49	49	49	49	49	49	51	51	57	57	58	59	59	61	0	0	0	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	3	4	3	3	1	1	2	1	2	2	2	1	1	1
40500	-432.176577469213271	-438.115774688298472	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.638610301110766	0	1	1	3	3	6	4	4	5	5	6	6	7	7	8	7	10	9	7	9	12	9	9	10	9	10	11	11	11	12	13	13	13	13	13	13	14	15	17	16	16	17	19	20	19	22	19	23	21	22	25	26	24	26	26	31	30	32	34	34	36	38	42	42	46	44	0	1	1	3	3	9	4	4	5	7	7	8	9	7	7	11	14	13	7	11	14	13	19	19	16	10	20	23	18	23	17	27	22	0	29	29	34	34	36	0	35	34	40	40	35	42	41	44	38	42	53	46	49	49	46	54	51	56	57	56	57	59	62	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	3	2	2	2	1	3	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	3	2	2	2	3	1	2	2	3	2	2	2	1	2	2	4	2	1	1	1	1
41000	-423.197370914423175	-429.136568133508376	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667215803611280	0	2	1	2	3	5	4	4	5	6	6	6	6	6	7	7	10	9	8	9	13	9	10	11	10	10	11	12	10	12	14	13	12	12	15	13	14	15	15	18	17	18	20	20	19	21	18	23	20	22	24	26	25	27	27	31	28	31	33	33	37	38	42	41	46	46	0	1	1	3	3	3	4	4	5	6	7	4	5	4	3	7	7	15	14	16	17	14	19	19	20	11	17	24	18	24	10	27	22	0	36	18	34	34	36	0	36	38	40	40	47	49	41	44	42	46	49	51	49	51	53	55	55	57	55	58	56	59	62	0	0	0	1	1	1	1	1	2	1	1	1	1	2	2	1	3	2	1	3	1	1	1	2	2	1	2	1	2	1	1	1	1	4	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	1	4	1	2	2	2	1	1	1
41500	-438.370857711975418	-444.310054931060620	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.646240236895683	-1	0	1	2	2	5	3	5	5	4	6	4	7	5	6	8	9	9	8	9	12	9	9	10	10	11	11	10	11	12	13	12	12	12	14	13	14	16	16	17	17	17	19	19	19	22	20	23	21	21	24	26	23	27	27	30	30	32	33	35	36	38	41	42	46	45	0	1	1	3	3	12	3	12	5	7	7	4	9	7	10	11	10	5	14	11	20	9	19	23	16	6	20	23	9	24	26	27	22	0	18	29	34	34	36	0	29	38	40	40	35	50	45	44	38	38	49	51	49	52	51	52	52	57	57	58	57	59	62	0	0	0	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	4	4	2	2	2	2	1	1	1	3	1	1	2	1	1	1	2	1	2	1	1	2	2	1	3	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1
42000	-434.926041382917902	-440.865238602003103	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.665569655428870	0	1	1	2	3	5	3	4	5	5	5	7	6	6	7	7	10	10	9	9	13	9	10	10	8	11	11	11	10	13	13	13	14	14	15	13	15	15	17	17	17	18	19	19	19	23	19	23	20	22	24	26	22	27	26	29	30	30	34	34	36	37	41	43	45	47	0	1	1	3	3	3	4	4	5	7	4	8	5	7	14	7	12	22	11	16	17	16	14	19	16	10	20	19	22	24	16	27	29	0	18	18	34	34	36	0	36	38	40	40	35	49	41	44	42	42	53	51	49	51	51	55	52	54	56	58	60	59	62	0	0	0	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	1	3	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	2	2	1	3	1	1	1
42500	-398.599083465468368	-404.538280684553570	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.663921088767015	0	1	1	2	3	5	4	4	5	5	5	6	6	7	6	9	8	9	8	9	11	8	10	10	10	10	10	11	11	12	13	13	12	13	14	13	14	16	17	18	16	18	20	20	19	22	18	23	20	18	24	26	25	27	26	30	30	32	34	34	37	38	41	44	46	47	0	1	1	3	3	3	4	4	5	7	7	8	5	7	5	11	10	13	14	11	16	5	19	14	20	10	16	19	18	24	26	27	29	0	36	29	34	34	36	0	29	38	40	40	47	50	35	44	50	38	46	53	49	51	51	52	55	56	56	58	56	59	61	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	3	1	2	2	1	2	1	3	2	2	1	1	1
43000	-433.646608229059098	-439.585805448144299	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.739920813126421	-1	1	1	3	3	5	2	4	5	4	6	5	6	6	6	8	9	10	8	9	13	7	10	10	9	9	11	11	11	11	12	13	13	11	15	13	14	15	16	17	15	18	20	19	19	23	18	23	20	18	24	27	26	27	25	30	29	30	34	34	37	38	42	43	46	45	0	1	1	7	3	4	3	4	5	7	10	8	5	10	6	9	10	22	10	11	20	9	14	19	11	10	10	19	22	24	16	27	22	0	33	18	34	34	36	0	33	38	40	40	35	42	35	44	42	38	49	51	55	55	49	54	52	57	57	58	59	61	62	0	0	0	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	2	2	1	1	1	2	2	3	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1
43500	-423.800067812413658	-429.739265031498860	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.609661190390185	-1	2	1	3	3	5	2	4	5	4	4	7	6	7	7	8	8	9	8	9	10	8	9	9	10	10	11	10	12	13	13	14	12	13	15	13	15	16	18	17	17	17	20	19	19	21	20	23	19	20	24	27	25	27	27	30	30	32	34	33	38	37	42	43	45	45	0	1	1	7	3	3	3	4	5	7	7	8	5	6	13	7	10	22	14	11	16	13	19	19	16	10	20	23	18	16	16	27	22	0	29	29	34	34	36	0	36	38	40	40	35	49	45	44	42	42	49	53	51	51	53	54	51	57	57	55	57	59	62	0	0	0	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	2	1	1	3	4	2	2	1	1	1
44000	-419.422979349884542	-425.362176568969744	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.601763159563509	-1	1	1	2	3	5	4	4	5	4	5	6	7	6	8	8	8	9	8	8	11	10	9	10	9	11	11	11	11	13	13	14	12	13	13	13	15	16	18	17	16	18	20	19	17	23	19	22	21	22	24	26	26	26	26	31	30	32	33	33	36	38	42	43	44	46	0	1	1	3	3	3	4	4	5	4	10	8	6	6	3	7	10	9	14	11	16	18	19	19	20	15	16	23	18	19	17	27	15	0	29	22	34	34	41	0	36	38	40	40	41	49	45	44	42	49	49	51	49	51	49	52	52	55	55	58	53	59	62	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	2	1	2	1	3	1	3	2	2	2	3	1	5	2	2	1	1	1
44500	-411.161275547361015	-417.100472766446217	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.678967161262923	0	2	1	3	2	5	4	4	5	6	6	6	5	5	5	7	9	9	7	9	11	9	10	10	10	10	10	12	11	12	13	13	14	13	14	14	14	15	16	17	16	16	19	19	18	22	20	22	20	22	24	26	26	26	25	30	30	32	34	34	37	38	41	42	45	46	0	1	1	3	3	3	4	4	5	9	7	8	5	7	3	6	10	6	14	16	16	9	14	19	11	17	20	23	18	24	26	27	29	0	29	29	34	34	36	0	35	38	40	40	41	49	45	44	42	49	49	55	55	55	46	55	52	57	57	57	57	61	62	0	0	0	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	2	1	1	3	2	3	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	4	2	1	1	2	3	1	2	1	1	1
45000	-427.845908292429556	-433.785105511514757	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.730957133029797	0	1	1	2	3	5	3	4	5	3	4	6	7	5	7	7	10	9	7	9	9	9	9	10	10	9	11	12	11	13	13	13	13	13	14	13	14	15	16	17	17	19	20	20	19	22	19	23	21	20	24	26	24	27	26	30	30	32	34	35	37	36	42	43	46	45	0	1	1	3	3	7	4	4	5	4	7	8	5	7	6	11	26	5	7	14	10	13	19	7	16	7	20	23	13	19	17	27	22	0	29	29	34	34	36	0	35	38	40	40	35	42	41	44	42	42	49	53	49	55	53	52	52	57	57	58	62	59	62	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	3	1	1	3	1	2	1	1	2	2	1	1	2	1	3	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1
45500	-422.150687596033322	-428.089884815118523	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671203442130688	-2	0	1	2	3	5	4	4	5	6	5	7	6	6	8	8	8	9	8	7	12	10	10	11	9	10	10	11	11	13	14	12	12	11	13	14	13	16	17	18	17	19	20	20	20	22	18	22	20	21	24	26	25	27	27	31	30	32	32	34	37	39	43	43	46	46	0	1	1	3	3	3	4	4	5	7	7	8	5	9	12	3	10	9	14	11	16	16	19	19	20	16	20	19	18	24	26	27	29	0	22	35	34	34	35	0	35	38	40	40	47	49	35	44	42	49	49	51	51	51	51	52	52	56	57	58	59	61	62	0	0	0	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	3	1	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1
46000	-401.082876728788051	-407.022073947873253	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.770687575991319	0	1	1	2	3	4	4	4	5	6	5	7	7	7	6	7	9	8	9	10	11	9	10	10	9	11	11	12	12	13	13	14	14	13	14	13	14	16	16	18	15	18	20	20	20	21	18	23	19	22	23	25	26	28	25	30	29	32	34	35	37	38	41	43	46	45	0	1	1	3	3	3	4	4	5	7	7	6	5	7	6	11	4	13	14	25	16	18	19	19	16	17	25	23	22	24	26	27	36	0	29	18	34	34	36	0	36	38	40	40	47	49	35	44	42	49	49	51	51	55	51	55	52	56	54	59	59	61	62	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	3	2	1	3	1	2	1	2	1	1	1
46500	-411.060701207531622	-416.999898426616824	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693645395892193	0	2	1	2	2	5	4	3	6	5	6	6	5	5	7	9	9	9	7	10	11	8	9	11	10	10	12	10	11	11	12	14	14	13	14	13	15	15	18	18	16	18	20	19	20	23	19	23	21	20	23	26	25	26	25	29	30	31	33	35	37	38	42	43	45	47	0	1	1	3	3	3	4	4	5	4	4	8	5	4	10	6	10	22	7	11	16	9	11	10	11	17	20	23	22	23	17	27	29	0	29	29	34	34	36	0	35	38	40	40	33	50	35	44	42	42	49	51	51	51	51	51	55	52	57	58	60	61	62	0	0	0	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	1	2	3	3	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	2	2	1	1	3	1	1	1
47000	-460.473934458973076	-466.413131678058278	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.703607121165270	-2	1	0	2	2	5	5	4	4	6	6	7	6	6	6	8	9	10	8	9	11	8	9	7	10	10	11	12	11	11	13	13	13	13	15	14	14	15	16	17	17	17	20	19	19	22	18	23	20	21	23	26	24	27	26	31	30	31	33	33	38	38	42	43	44	45	0	1	1	3	3	9	3	4	5	4	4	3	9	7	7	11	12	13	10	7	16	15	7	7	16	4	10	23	22	19	15	27	13	0	33	18	34	34	29	0	39	38	40	40	41	50	18	44	42	49	49	51	51	51	51	52	52	57	57	58	59	59	62	0	0	0	1	1	1	1	1	1	3	1	1	2	2	3	1	1	1	1	1	1	1	2	1	1	2	1	1	4	2	1	1	1	4	1	3	1	1	2	1	1	2	1	1	1	1	1	1	1	3	3	2	1	1	2	1	2	2	2	2	1	1	1	3	2	2	1	1	1
47500	-444.111624708371380	-450.050821927456582	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.568476828530613	-1	1	0	2	2	4	4	5	5	6	6	7	6	6	6	8	9	9	9	10	12	10	10	10	10	10	12	11	11	12	14	14	13	13	14	12	14	15	17	17	16	17	19	19	20	20	19	23	20	22	22	27	25	28	25	29	30	32	33	35	37	39	42	42	44	46	0	1	1	3	3	3	4	7	5	7	7	8	6	7	6	6	10	9	14	11	16	6	14	19	16	13	20	23	9	23	17	27	22	0	18	22	34	34	36	0	22	34	40	40	35	38	41	44	38	46	49	55	51	55	51	49	55	57	57	56	58	61	61	0	0	0	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	2	2	2	3	3	2	1	1	2	1	1	2	2	3	1	1	1	2	1	1	1	2	1	3	2	1	1	2	2	2	2	1	1	1	1	2	3	2	4	2	1	2	2	2	1	3	1	1	1
48000	-458.597208074272999	-464.536405293358200	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.626179512606318	-1	2	1	3	2	6	4	4	6	5	6	6	6	7	5	9	8	9	8	8	11	7	9	9	10	9	11	11	11	12	13	13	12	13	14	13	14	15	17	18	17	18	21	20	18	20	18	22	20	22	23	27	25	27	26	29	31	31	33	33	38	38	43	44	46	45	0	1	1	3	3	3	3	4	5	7	7	8	5	7	3	7	4	22	14	11	11	5	19	19	20	17	9	23	22	24	10	16	22	0	29	18	34	34	35	0	35	38	40	40	35	42	35	44	42	46	49	51	51	51	51	55	56	55	57	51	56	59	61	0	0	0	1	2	1	2	1	2	2	1	2	1	1	1	2	1	2	3	2	1	1	1	2	2	1	1	1	1	2	1	2	2	4	2	2	1	2	3	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	3	2	2	2	1	1	2	1	4	4	2	2	1	1	1
48500	-420.684018313747401	-426.623215532832603	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689603283547362	-1	1	1	3	2	6	5	4	6	6	6	7	6	6	6	8	8	8	9	9	11	9	10	11	9	10	11	11	10	12	12	12	13	13	14	12	14	15	17	17	16	18	20	20	20	23	18	23	20	21	23	26	25	27	26	30	30	32	34	34	37	37	42	42	46	47	0	1	1	3	3	3	4	4	5	7	7	8	5	7	3	11	10	5	9	11	16	9	16	23	16	17	16	19	18	24	17	27	29	0	33	29	34	34	36	0	35	38	40	40	47	49	41	44	42	49	49	51	51	55	53	52	55	57	56	57	59	59	61	0	0	0	1	1	1	2	1	2	1	1	3	1	1	1	2	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	1	2	3	1	2	2	2	1	2	1	1	1
49000	-462.066111529005184	-468.005308748090386	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.520108960275833	0	1	1	2	3	5	4	5	6	6	5	7	7	5	8	7	7	8	8	9	12	9	10	10	9	10	11	12	12	12	14	12	14	13	14	12	15	15	18	18	16	18	20	20	19	22	17	23	19	20	23	26	25	27	27	30	31	30	34	34	38	38	42	43	45	45	0	1	1	3	3	3	4	4	5	7	7	8	5	7	10	10	6	9	14	7	13	18	14	14	16	10	20	19	22	19	26	27	18	0	18	22	34	34	33	0	33	38	40	40	35	50	35	44	38	49	49	51	51	51	51	52	52	55	51	57	57	59	62	0	0	0	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	3	2	1	2	4	1	2	1	2	2	1	2	1	2	1	4	1	1	1	2	1	1	2	1	1	3	1	2	1	2	1	2	2	1	2	2	2	2	2	6	1	3	2	2	1	1	1
49500	-451.653713107527096	-457.592910326612298	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.561909972058216	-1	2	1	3	3	5	4	5	5	6	5	7	6	6	7	8	10	9	8	9	11	10	10	9	10	10	12	12	10	12	13	13	13	12	15	11	14	15	17	15	14	18	19	20	19	23	18	23	20	22	25	26	25	27	27	31	30	31	33	34	37	38	42	43	44	47	0	1	1	3	3	3	3	4	5	7	4	8	5	4	7	7	10	9	7	14	17	5	19	14	20	20	20	14	13	19	26	27	18	0	41	18	34	34	33	0	29	38	40	40	47	42	39	44	42	42	46	51	50	51	49	55	54	55	55	59	58	61	62	0	0	0	1	1	1	2	1	2	1	1	1	1	1	2	2	3	1	1	2	2	2	2	1	3	1	2	1	1	1	3	2	2	2	1	2	1	1	1	2	1	2	1	2	2	2	2	1	3	1	1	1	2	1	1	2	2	3	2	1	2	2	1	4	1	2	1	1	1
