step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
33000	-232.388284353084856	-241.439127733536196	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981116521790701	1	3	3	5	6	4	4	5	9	8	5	7	9	6	8	8	7	9	12	8	9	11	6	9	11	11	8	15	10	12	20	13	7	9	10	10	10	9	10	10	10	10	12	9	15	10	17	11	7	12	14	11	7	15	12	12	12	12	12	13	13	14	16	13	17	13	14	15	13	13	13	13	14	16	15	15	17	16	17	20	0	1	1	6	6	2	2	6	15	49	7	3	33	1	33	14	4	53	40	4	8	44	6	49	49	39	17	55	18	40	47	50	11	17	24	13	5	33	38	17	8	24	39	3	72	27	76	34	4	16	22	18	14	72	37	48	41	24	21	27	19	72	58	41	74	36	26	29	18	57	43	57	59	57	57	30	66	54	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-248.089411541722654	-257.140254922173995	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974654600912381	0	2	4	5	7	4	3	6	8	6	5	6	9	8	8	9	7	6	9	10	7	10	7	7	9	6	9	14	11	11	20	13	9	9	10	7	9	10	8	10	9	11	13	8	14	12	14	14	10	8	13	11	12	15	11	10	12	12	13	12	10	14	17	14	17	13	12	15	12	12	14	12	15	10	14	16	16	15	15	23	0	1	7	2	12	7	2	3	8	6	7	2	5	24	8	15	26	3	21	9	6	34	3	12	44	3	23	58	61	41	62	53	24	9	25	4	8	44	24	33	10	16	67	18	58	42	46	57	39	5	27	33	56	34	22	25	18	29	56	27	15	49	75	52	78	56	22	49	56	55	50	16	43	34	69	28	46	20	53	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-237.245615591274401	-246.296458971725741	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999305274916402	1	2	5	6	7	4	4	6	10	8	6	7	8	7	8	7	8	9	13	10	7	10	8	9	14	10	5	15	9	11	19	11	11	8	10	10	8	8	9	9	10	9	11	7	15	11	16	10	11	10	13	11	8	13	11	12	12	13	11	12	13	13	14	14	17	12	13	12	15	13	14	13	13	16	16	14	16	17	16	17	0	1	7	7	3	2	2	27	39	4	3	11	3	7	16	4	4	16	41	15	8	40	14	4	43	8	7	76	11	20	67	22	4	3	42	38	27	14	10	23	38	38	24	7	71	48	19	14	22	40	22	36	6	55	50	44	59	42	34	26	68	43	39	9	75	18	30	55	70	16	57	44	57	45	64	46	76	74	45	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-223.542437965336518	-232.593281345787858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997690737190171	0	2	2	5	6	5	4	6	7	7	6	7	8	7	8	8	8	9	12	11	8	9	7	9	13	6	8	17	8	11	20	13	8	9	11	9	10	10	9	8	9	12	12	10	15	9	17	12	10	12	13	11	11	15	11	12	13	13	12	13	11	14	17	9	15	11	12	14	13	13	11	13	14	17	15	15	16	15	15	23	0	1	1	3	7	2	3	6	5	11	6	11	14	6	14	12	6	4	14	34	8	6	5	15	56	6	26	37	8	37	47	35	7	29	44	9	13	64	14	12	11	38	55	26	25	9	62	71	15	55	53	39	38	25	39	44	30	33	29	55	41	71	78	17	62	14	36	42	61	48	22	18	50	76	48	58	48	69	56	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-235.641279165628987	-244.692122546080327	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990437726076341	0	3	4	3	2	4	5	6	9	7	5	7	9	7	8	9	8	9	12	11	8	10	8	8	9	10	9	16	11	11	20	9	5	8	10	10	10	10	9	9	9	7	12	10	14	11	17	13	10	11	13	11	12	15	11	12	11	11	10	12	14	15	17	13	15	14	14	15	16	13	14	13	14	15	15	15	16	13	15	20	0	5	4	5	1	5	4	3	21	11	4	33	24	8	12	33	8	15	55	41	33	32	12	3	17	14	21	76	44	26	62	23	5	8	10	17	23	23	42	34	10	33	10	10	51	39	28	57	39	35	53	18	35	64	21	35	13	4	14	29	16	67	68	29	48	53	19	30	79	26	40	13	32	26	67	56	45	20	45	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-239.936328449153706	-248.987171829605046	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985255395490562	1	3	3	5	6	5	5	5	10	7	6	6	7	7	7	9	7	7	13	12	9	11	9	8	12	10	8	14	10	10	18	12	11	8	11	5	10	8	9	8	9	10	13	10	16	10	18	13	11	12	11	11	10	15	11	13	11	12	12	13	12	14	16	14	17	14	14	16	14	13	14	12	15	13	16	12	14	14	17	21	0	1	1	3	4	2	3	1	41	11	8	3	7	8	5	13	8	11	35	44	27	17	10	11	22	27	10	61	41	36	45	21	9	14	23	2	38	11	18	36	40	12	49	11	70	34	73	76	41	34	27	23	40	61	41	50	29	46	46	23	53	76	15	43	71	18	56	40	74	61	48	37	77	42	64	55	61	55	34	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-239.911076619494111	-248.961919999945451	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999320525676563	0	3	5	5	6	4	3	6	9	7	6	6	6	7	9	8	10	8	12	12	5	11	8	7	11	10	8	16	9	10	21	12	8	8	10	10	9	8	10	7	8	13	12	11	15	11	14	12	8	10	13	11	12	10	12	13	9	9	13	11	13	14	17	14	17	14	11	12	14	13	10	12	16	14	15	14	17	13	11	18	0	1	2	6	4	2	1	21	23	11	3	3	2	13	16	24	4	8	44	22	7	37	4	6	58	49	11	60	11	40	51	26	13	6	18	15	41	11	57	8	24	44	46	36	42	26	43	22	5	37	55	36	60	18	39	72	6	14	46	35	43	59	61	26	45	68	29	71	56	17	37	26	66	46	74	59	66	68	37	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-236.548247728398792	-245.599091108850132	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992354354682419	1	4	4	4	6	3	5	5	8	5	3	7	8	5	8	8	9	9	11	11	7	12	8	9	14	9	7	15	10	11	20	12	11	10	11	10	11	8	10	10	6	9	12	9	15	10	14	13	9	12	13	10	8	13	12	12	13	13	12	12	14	11	15	15	17	13	13	15	12	13	13	11	13	7	16	15	15	17	17	16	0	6	6	1	2	1	2	2	12	3	1	5	21	11	12	41	27	27	34	49	10	19	27	7	48	21	7	51	27	18	28	37	34	53	24	23	26	10	38	21	2	23	49	27	60	24	36	29	10	38	43	38	41	39	62	46	33	35	16	44	66	46	26	54	77	29	69	32	37	59	19	42	62	2	55	58	50	68	61	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-267.063281432730662	-276.114124813182002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971728869805600	1	3	4	6	6	3	5	2	10	7	6	6	9	6	9	8	9	9	11	9	7	10	8	8	12	11	9	9	11	11	20	13	11	7	8	9	10	10	9	9	9	12	12	11	13	11	11	8	10	12	12	11	9	15	11	14	13	14	11	13	11	15	13	13	15	12	13	16	14	12	14	10	14	16	12	15	9	15	12	18	0	8	6	7	6	8	2	1	27	1	3	8	24	3	8	34	3	21	72	35	7	20	34	21	34	18	10	10	49	39	32	47	13	12	12	34	53	39	35	24	16	21	46	28	79	9	40	8	14	37	47	16	10	60	24	75	66	75	18	27	35	75	38	23	35	59	33	79	64	23	72	7	44	45	47	56	21	56	39	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-235.396465040488181	-244.447308420939521	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996079770023172	-1	2	5	5	6	4	3	4	6	8	6	6	8	8	9	7	10	7	12	11	8	11	7	10	14	9	8	16	10	11	18	12	9	9	11	8	10	10	10	9	9	13	12	9	16	11	17	12	10	9	14	11	11	15	11	14	9	13	11	10	13	13	13	13	17	13	14	14	16	8	11	14	16	16	15	12	16	16	16	19	0	1	6	7	3	2	2	7	6	11	2	6	5	12	27	4	12	6	71	13	18	10	6	27	53	18	16	68	70	26	25	24	16	11	50	12	13	57	13	16	14	34	34	70	72	38	43	6	5	8	76	49	34	35	41	42	4	71	40	44	60	71	24	35	28	70	48	32	19	4	10	37	68	58	72	59	30	75	30	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-244.371516512333471	-253.422359892784812	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991137824047481	0	2	4	6	7	5	3	6	10	7	2	7	9	8	8	6	9	6	12	10	9	9	5	7	12	10	9	15	9	7	19	12	10	9	11	9	8	10	10	8	9	12	13	10	14	12	16	12	11	10	12	10	12	12	11	14	11	13	13	11	14	12	13	11	14	13	13	14	15	9	13	12	13	15	15	16	16	16	14	19	0	1	2	6	23	11	11	6	14	6	1	6	30	5	8	23	4	3	15	70	24	16	2	18	36	22	10	43	14	6	63	39	6	14	70	14	3	14	8	5	14	9	39	37	64	36	74	70	41	40	27	21	50	20	10	43	50	25	49	52	44	60	20	29	51	5	35	20	67	24	38	35	52	32	61	72	53	75	67	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-227.549666429404652	-236.600509809855993	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998480044159760	0	4	1	5	6	5	3	4	8	6	5	6	9	7	9	9	10	7	11	11	8	12	9	8	14	11	7	17	11	9	19	9	10	8	11	7	9	8	9	10	10	10	13	10	13	11	14	12	10	11	13	12	11	14	11	13	13	14	12	12	12	11	16	14	15	14	14	14	15	11	14	13	13	15	16	12	13	16	11	20	0	7	1	3	6	7	3	3	10	8	2	4	24	12	38	14	34	4	40	39	12	39	12	11	48	44	5	63	13	34	63	24	12	6	44	12	36	10	27	24	36	27	40	13	26	39	61	26	34	39	41	20	23	77	5	79	79	50	53	33	53	33	25	29	73	43	52	76	25	17	60	13	35	76	54	35	38	57	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-241.324708058594467	-250.375551439045807	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993976000332443	0	2	5	3	6	4	4	6	8	5	6	4	8	6	6	8	9	8	11	11	9	11	9	10	13	8	9	15	10	10	15	13	9	9	10	8	11	9	8	7	7	12	11	11	12	11	17	13	7	10	13	12	6	14	12	14	11	13	12	13	12	14	16	14	17	12	13	14	8	14	11	11	15	16	16	15	16	14	16	15	0	1	7	1	7	4	4	2	5	1	7	2	7	3	7	8	26	5	36	27	26	33	5	13	59	15	16	55	34	9	51	35	18	26	23	11	50	9	14	3	10	9	38	35	44	29	75	20	53	69	22	17	6	50	19	71	18	46	16	38	16	66	51	35	56	22	57	51	15	45	18	27	68	80	52	42	76	59	19	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-231.507581906464054	-240.558425286915394	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987627363933382	1	3	5	4	6	5	3	6	9	6	3	7	9	7	9	8	10	9	12	12	7	10	8	10	15	8	8	16	10	11	20	13	8	10	10	10	8	10	10	9	10	8	12	10	10	12	16	13	10	12	13	11	9	15	11	13	13	12	12	13	11	14	16	13	15	14	12	16	11	12	12	14	13	14	13	16	14	15	15	23	0	1	2	7	2	1	1	4	27	6	1	6	27	2	16	21	26	14	44	9	8	40	21	23	77	12	8	54	33	17	68	50	14	33	33	13	12	40	23	16	27	3	17	13	37	45	48	20	3	18	45	45	14	75	16	61	50	17	18	35	45	22	62	29	73	57	44	17	16	40	40	19	12	18	45	73	58	75	62	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-245.125839101156771	-254.176682481608111	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996481316550176	0	4	5	4	6	5	3	6	9	7	5	5	9	8	8	8	8	8	12	11	8	7	9	8	12	11	8	16	10	12	18	10	10	10	10	2	10	10	7	8	8	13	11	10	11	11	15	13	9	10	9	10	11	14	10	11	12	12	11	7	10	15	16	13	15	12	12	15	15	13	13	14	10	14	13	14	17	17	17	22	0	7	2	36	3	7	1	3	15	3	7	2	39	22	60	39	5	8	22	37	39	8	18	5	43	24	2	54	17	33	72	23	12	27	17	1	9	16	7	5	39	23	23	23	49	16	64	53	14	18	39	40	10	58	10	23	39	43	49	8	27	56	76	40	59	37	53	71	72	56	39	75	60	32	43	70	76	65	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-224.356917247107646	-233.407760627558986	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981506153389669	-2	3	4	6	6	4	3	6	7	6	5	7	8	7	4	8	8	8	12	12	8	11	9	9	13	10	9	15	10	11	20	12	10	10	10	9	10	9	9	7	9	10	12	10	15	10	17	14	10	11	13	12	12	14	11	13	10	13	13	11	8	14	16	12	17	10	12	16	15	14	11	14	15	17	16	13	15	16	17	20	0	1	1	15	6	2	1	3	2	11	7	3	14	5	2	8	4	4	42	16	6	16	12	18	55	41	17	25	16	36	63	50	16	38	18	9	38	61	12	11	40	38	34	16	20	6	68	59	39	29	30	18	50	56	46	30	18	71	33	38	5	59	64	30	63	41	42	45	53	58	26	19	76	77	45	30	30	64	75	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-239.064356611296262	-248.115199991747602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998577863987937	0	2	5	5	7	2	3	6	9	7	6	7	9	8	9	9	9	8	12	12	5	10	9	7	13	10	9	16	11	11	16	10	11	8	11	8	9	10	8	9	10	12	10	10	15	11	14	13	11	11	12	10	10	15	9	13	12	14	11	13	13	14	14	15	17	12	9	16	16	12	13	11	8	17	12	15	14	14	14	23	0	1	2	7	21	1	6	21	5	3	4	8	5	24	73	11	73	6	44	16	7	27	34	11	30	8	73	66	23	55	45	40	18	12	17	4	24	34	5	34	17	46	9	67	70	40	75	75	53	37	52	18	14	63	36	53	41	60	34	20	41	44	72	20	47	18	73	79	71	52	70	55	24	66	46	61	26	48	40	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-249.324412324408513	-258.375255704859853	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999377939285955	1	4	4	5	6	5	5	6	3	8	6	6	8	8	9	8	9	9	12	10	7	11	9	9	12	11	8	16	10	11	18	11	11	9	11	10	9	7	10	9	9	11	12	10	14	11	15	12	4	11	12	12	9	8	11	11	13	13	12	12	13	13	14	12	17	13	8	12	14	12	14	11	15	16	15	16	15	16	13	19	0	9	9	9	49	9	2	4	1	12	9	1	11	5	8	5	27	67	44	14	12	14	14	12	44	37	38	61	2	10	52	44	18	6	36	37	27	6	40	13	12	29	10	67	59	4	14	44	9	20	16	32	54	38	39	10	39	42	36	39	64	29	17	33	75	46	6	15	68	29	32	37	51	45	60	75	43	10	22	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-232.856003226881739	-241.906846607333080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997940419340550	0	3	2	5	7	5	3	4	9	6	4	7	5	7	8	8	6	8	13	11	8	12	6	9	13	10	8	17	10	8	19	12	11	9	9	9	11	10	10	7	10	11	9	9	15	11	13	13	9	12	11	12	12	14	12	13	12	13	11	12	13	14	15	14	14	13	13	15	14	14	12	12	17	16	11	15	15	16	17	18	0	3	1	11	10	7	1	3	23	8	7	4	7	13	40	12	8	10	60	4	10	27	8	30	15	15	40	68	35	40	33	38	21	10	15	40	44	12	35	13	14	39	21	40	19	26	46	41	5	35	39	36	39	37	39	52	29	51	30	24	39	25	58	42	71	42	22	15	52	72	75	29	61	64	16	55	19	59	62	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-256.331241872079431	-265.382085252530771	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988214368588789	1	3	5	5	6	3	5	6	7	6	5	6	7	7	9	8	9	9	12	11	8	10	7	9	11	10	8	14	8	11	20	12	10	9	10	10	8	8	10	9	9	12	12	11	16	12	18	14	10	11	13	12	7	14	11	14	13	14	10	13	10	9	12	15	15	13	13	15	14	12	14	9	11	13	13	14	17	13	16	23	0	1	6	2	7	1	1	6	5	4	6	2	7	4	37	9	53	13	37	59	5	12	11	5	9	40	6	15	6	27	29	49	34	27	27	72	14	5	13	27	9	62	49	59	19	41	75	52	40	38	17	30	6	20	40	63	43	16	29	22	13	16	55	58	55	35	52	15	57	20	22	3	17	50	32	70	65	55	63	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-239.959133857693274	-249.009977238144614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988388635093030	1	4	5	6	7	4	5	6	6	8	6	3	5	8	7	7	10	8	12	11	8	10	8	8	14	11	8	15	5	10	20	12	9	7	8	10	11	9	8	9	9	12	13	9	10	10	17	10	10	11	12	10	12	9	12	13	12	14	12	12	13	12	16	14	14	14	13	15	6	12	11	13	17	14	14	8	13	17	17	22	0	12	2	2	3	12	12	29	6	4	2	1	12	8	3	69	3	69	44	76	9	40	3	5	59	52	11	64	6	24	47	38	39	9	16	33	41	23	7	23	5	49	55	8	41	33	63	12	44	24	48	21	71	69	41	46	14	50	48	30	37	37	58	52	19	32	20	19	3	30	52	46	68	61	72	9	42	74	28	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-234.834109920041755	-243.884953300493095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994139925165031	0	4	2	6	5	3	4	4	9	7	6	5	7	8	7	9	8	9	11	11	8	12	9	8	14	11	9	16	11	11	20	13	11	8	10	8	10	9	9	8	10	11	13	10	12	10	15	12	10	12	14	10	8	15	12	13	12	13	13	12	13	12	15	11	17	14	13	15	16	13	12	13	16	14	11	14	16	14	16	23	0	3	1	7	3	3	6	3	10	11	8	6	5	13	2	17	12	17	37	38	6	49	15	7	62	18	36	75	38	16	76	33	40	11	9	15	39	53	24	15	27	44	55	53	15	24	27	16	15	26	61	27	8	27	30	20	27	19	64	34	48	75	76	46	30	48	26	22	66	26	64	42	74	61	14	41	25	45	72	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-244.519738122308866	-253.570581502760206	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997663650583850	1	3	4	6	7	4	5	6	10	7	5	5	8	7	9	7	8	9	12	9	6	11	9	8	14	11	6	14	9	10	18	11	8	10	10	10	11	8	9	10	10	12	8	9	15	8	13	12	10	11	14	11	12	12	9	13	10	12	10	12	12	12	13	14	15	14	13	15	16	12	13	12	14	15	13	15	16	14	17	20	0	1	2	11	12	1	2	6	16	8	3	3	14	27	5	6	27	16	36	16	6	46	33	16	56	24	11	22	24	43	79	15	14	33	16	44	34	14	43	43	16	57	21	16	22	14	70	36	13	13	9	8	46	38	7	53	7	44	24	13	41	59	19	15	56	60	72	73	39	8	19	24	34	61	35	75	66	58	28	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
