step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
93000	-74.409629945334260	-81.265117896293631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768984836827306	-1	0	1	4	4	3	5	6	5	6	8	8	9	9	0	1	2	3	3	3	4	4	3	7	9	4	10	10	1	1	1	1	2	1	1	1	3	1	2	1	1	2
93500	-47.601488052617491	-54.456976003576862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.925378524136759	-1	1	2	4	4	4	5	6	6	6	8	8	8	8	0	1	2	2	3	3	6	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-57.998072508602135	-64.853560459561507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808122364330319	-1	1	2	3	4	4	3	4	7	5	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	2	1	1	3	1	1
94500	-63.132758342110947	-69.988246293070318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577367938837515	-1	1	2	3	3	5	5	5	6	6	8	9	8	8	0	1	2	2	3	5	5	4	3	7	4	5	10	10	1	1	1	1	1	1	2	2	2	1	2	2	1	1
95000	-56.413650131376528	-63.269138082335900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.860809402686659	-1	1	2	3	4	4	3	6	6	6	8	8	7	7	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	2	1	1	1	2	1	1
95500	-56.768467846119613	-63.623955797078985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810020925344649	-1	1	2	3	5	5	4	5	8	6	9	9	8	7	0	1	2	3	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	2	1	2	1	1	1
96000	-56.090329929651816	-62.945817880611187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803587722103646	0	1	2	3	3	4	4	5	6	6	9	8	8	9	0	1	2	2	3	3	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	2	2	2	1	1	2
96500	-51.990512330722147	-58.846000281681519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798082343835741	0	1	2	3	4	4	3	5	6	5	7	8	7	7	0	1	2	2	3	3	3	4	5	7	8	3	10	10	1	1	1	1	1	1	1	1	1	1	1	2	1	1
97000	-60.505963991417516	-67.361451942376888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744079518159743	-1	1	2	3	4	4	3	5	6	4	8	8	6	9	0	1	2	2	3	3	3	4	4	7	8	3	10	10	1	1	1	1	1	1	1	1	1	1	1	3	1	2
97500	-62.930355229008086	-69.785843179967458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740853157973060	-1	0	2	2	5	4	5	4	7	6	8	8	8	9	0	1	2	2	3	3	3	4	6	7	8	9	10	7	1	1	1	1	1	2	1	1	1	1	2	1	1	2
98000	-63.190294404059614	-70.045782355018986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649577813532134	-1	0	2	3	5	4	4	5	6	6	7	8	8	9	0	1	2	2	3	4	3	4	3	7	8	3	10	9	1	1	1	2	2	1	1	1	3	1	1	3	1	1
98500	-45.463756464721854	-52.319244415681226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981282684213421	-1	1	2	3	3	4	5	6	6	6	8	8	8	8	0	1	2	2	3	3	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99000	-56.416002932012191	-63.271490882971563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702146773924019	-1	1	2	3	5	4	4	5	7	5	8	9	8	6	0	1	2	2	3	3	3	4	3	7	8	9	10	10	1	1	1	1	2	1	1	1	2	1	2	1	1	1
99500	-60.048522936684108	-66.904010887643480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865916075859596	-1	0	2	3	4	4	5	5	7	6	9	7	7	9	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	2	1	1	1	1	2	1	1	2
100000	-45.747251532613227	-52.602739483572599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859110796580773	0	1	2	3	4	4	5	5	6	6	9	8	8	8	0	1	2	2	3	3	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	1	1
