step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
47000	-401.591726781901400	-410.642570162352740	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965063020081426	0	15	11	28	24	19	18	33	28	31	20	24	36	31	28	33	29	25	36	28	48	36	44	31	40	28	39	26	24	36	35	33	31	43	35	39	34	36	35	39	38	33	42	38	48	37	37	39	35	45	37	33	34	38	49	38	41	41	45	46	51	43	32	48	54	44	41	48	48	46	56	42	54	65	0	1	1	7	11	3	3	26	7	28	2	11	42	20	11	29	11	2	18	12	30	10	63	29	19	29	32	6	6	14	28	18	28	16	42	2	8	28	32	9	37	28	58	24	58	14	10	26	24	22	17	14	20	10	25	4	17	35	46	44	50	52	5	43	69	54	37	44	67	40	55	16	47	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-395.846460717314528	-404.897304097765868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982552423388807	-3	12	10	27	23	17	22	30	21	31	30	28	30	31	30	28	28	35	34	34	39	38	36	27	34	29	37	19	23	31	30	33	37	45	22	33	29	40	42	36	31	31	49	36	48	44	40	25	39	43	38	37	38	42	44	40	44	46	43	45	32	45	42	45	50	46	50	43	46	45	38	55	49	65	0	3	1	28	6	2	28	35	28	24	48	28	29	24	7	7	5	8	26	24	36	32	26	6	30	7	11	6	9	35	29	9	42	23	2	37	9	4	33	11	35	24	27	42	62	27	42	5	32	20	11	24	26	8	27	31	36	4	22	52	13	51	20	33	60	49	39	40	23	38	19	66	64	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-390.477936028723889	-399.528779409175229	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976408109050090	3	16	12	22	20	12	27	33	24	26	31	24	36	27	33	36	30	19	30	31	45	38	39	33	40	30	37	33	31	36	33	30	34	42	35	33	33	26	39	35	26	33	49	37	50	47	43	35	44	25	36	39	39	35	53	38	40	44	40	45	43	43	42	28	50	44	51	48	50	45	53	53	57	57	0	6	1	18	2	1	5	12	6	9	10	6	26	5	32	28	9	6	14	10	42	8	13	32	48	7	36	41	7	28	4	41	19	15	29	11	41	18	28	41	4	38	22	41	53	10	20	28	27	5	26	35	19	10	68	54	15	22	31	11	39	40	35	2	53	23	24	16	70	53	60	43	55	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-388.320103111276126	-397.370946491727466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982789964355814	1	16	12	22	19	14	22	29	21	27	27	27	31	31	31	41	34	32	31	35	45	37	39	32	38	21	34	27	32	35	39	33	40	40	37	35	33	36	36	35	34	37	45	28	45	47	40	38	39	45	35	38	40	44	50	36	39	42	48	41	51	46	40	45	45	49	43	47	56	28	55	47	54	73	0	3	1	1	3	3	3	26	5	2	3	9	5	7	12	8	12	26	12	70	49	41	14	28	7	5	44	4	28	13	27	28	37	29	44	11	26	12	29	10	10	15	41	3	30	43	20	41	56	49	28	14	37	52	50	29	18	49	33	18	65	33	7	49	31	21	23	60	67	26	61	19	23	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-408.675521245459493	-417.726364625910833	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988815269301795	0	13	12	25	7	13	25	27	20	30	31	22	34	26	34	38	31	33	31	24	35	30	41	28	40	35	27	34	32	34	39	32	39	37	34	27	33	38	41	39	35	9	49	30	40	39	37	35	38	50	35	36	41	39	44	28	39	44	51	44	45	47	42	47	46	43	44	37	56	36	54	41	52	73	0	1	5	2	1	1	12	9	5	20	8	2	19	6	11	18	6	17	8	2	19	14	21	4	26	14	2	56	9	8	19	56	27	27	36	20	24	44	49	24	32	1	68	20	28	70	32	22	17	39	29	27	70	32	44	7	29	57	48	24	39	57	46	38	57	52	34	27	73	36	41	52	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-390.911828300058630	-399.962671680509970	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977848070742436	1	12	9	20	23	20	25	30	26	23	32	25	34	30	34	39	35	35	32	36	48	28	38	28	43	32	40	29	26	26	31	26	36	47	32	31	33	39	38	39	33	34	45	42	45	36	35	41	36	46	32	42	40	36	50	37	46	42	32	42	52	46	44	49	54	41	47	43	50	46	56	55	60	61	0	3	1	2	6	2	4	10	5	6	8	5	29	30	24	18	35	9	12	29	52	12	11	4	54	7	32	10	3	4	7	5	10	20	30	30	8	42	8	19	14	28	17	15	14	51	24	8	13	18	8	38	13	8	50	41	56	28	5	20	43	40	26	68	48	18	44	39	25	27	69	48	34	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-378.749305528503271	-387.800148908954611	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998105090326426	3	11	11	23	18	15	22	32	24	29	24	29	35	20	32	32	31	25	34	28	37	35	41	30	41	36	31	23	34	30	37	34	42	40	36	37	23	38	36	41	38	35	41	40	36	46	42	38	39	48	34	31	42	42	49	29	44	36	44	43	47	44	44	39	52	48	51	51	56	46	50	50	56	70	0	1	1	14	2	3	6	37	2	4	6	4	20	6	9	18	28	5	18	5	15	30	8	37	48	16	11	5	52	5	52	56	20	29	30	19	6	19	15	31	16	28	22	39	12	29	64	8	12	54	30	37	36	58	23	11	51	56	44	64	49	32	24	56	55	19	57	39	62	23	34	53	48	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-380.255958521679815	-389.306801902131156	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990686259472108	-3	14	7	27	23	18	23	32	23	30	32	27	25	27	31	33	22	30	34	31	35	29	37	19	37	33	34	32	30	30	28	27	34	39	34	39	33	38	41	39	37	35	49	37	42	48	40	35	34	52	40	43	41	43	48	32	44	38	39	46	53	47	41	43	49	41	52	44	60	48	59	54	58	72	0	3	1	5	6	3	6	4	6	4	14	5	17	17	14	32	24	7	29	9	22	13	9	2	11	12	10	4	5	9	13	5	18	42	18	17	18	29	40	26	12	14	64	56	23	64	35	13	18	65	29	10	49	23	4	14	39	48	4	28	55	49	44	20	66	21	51	26	73	39	67	57	72	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-394.700489780848898	-403.751333161300238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998993567245672	-1	7	12	21	21	11	22	29	27	25	25	30	30	24	34	28	30	32	35	32	45	32	37	37	43	24	32	35	28	33	30	32	40	43	32	32	37	40	38	38	35	36	46	39	46	47	34	38	41	50	46	38	44	39	38	41	47	44	35	44	51	36	36	42	50	33	51	46	54	40	50	54	58	65	0	1	1	3	3	1	6	7	14	5	7	14	7	3	12	7	10	29	22	14	24	31	10	8	24	2	26	11	7	8	11	26	20	44	14	29	22	28	12	10	8	35	25	8	52	32	31	27	15	41	64	28	22	41	35	20	40	54	11	42	56	15	36	32	33	11	25	59	68	12	39	34	57	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-388.295733662820169	-397.346577043271509	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973931119746928	4	13	10	21	20	16	28	28	22	31	30	23	27	22	26	37	33	30	37	28	44	34	40	27	42	23	35	30	30	32	29	31	35	43	33	39	33	38	38	35	37	36	49	33	38	36	34	39	43	52	34	32	37	40	52	30	37	47	49	43	48	40	41	44	53	41	48	46	53	43	52	52	57	65	0	1	1	6	6	3	2	12	6	12	14	5	26	6	26	29	4	12	14	12	46	32	33	3	36	6	30	12	15	28	2	13	6	35	20	33	15	52	51	20	18	13	27	32	44	31	14	47	8	70	56	15	47	17	34	12	18	62	63	17	28	32	38	16	21	35	60	63	70	47	17	48	71	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-397.694081397996626	-406.744924778447967	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976743877367064	4	14	13	27	18	13	26	31	21	24	34	22	36	26	31	36	22	29	23	33	36	28	43	33	38	34	37	19	24	32	32	32	33	47	27	31	34	38	41	40	36	29	49	37	52	42	34	33	29	31	38	32	35	34	45	37	39	43	46	42	43	40	44	45	53	42	48	48	61	49	48	54	60	68	0	1	1	17	6	1	17	4	3	5	31	6	30	29	10	37	28	9	12	22	8	17	38	42	18	49	11	2	28	9	22	17	2	61	9	35	7	24	24	52	31	10	62	52	66	15	36	3	9	35	42	12	31	10	41	35	24	50	27	47	26	27	11	54	55	30	55	21	59	64	39	70	43	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-401.717333867324896	-410.768177247776237	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989599647045866	2	9	11	20	18	17	24	34	24	31	33	27	36	34	22	35	33	23	35	28	36	32	39	33	39	34	39	34	30	34	34	20	25	44	26	26	29	31	33	39	36	33	50	37	43	46	39	34	33	51	43	40	36	39	51	36	45	44	41	36	49	40	37	35	46	40	50	42	54	45	57	52	46	70	0	1	1	6	2	2	32	35	15	7	29	15	38	5	4	9	35	1	5	7	29	35	14	9	60	33	29	37	15	35	4	6	5	54	5	32	4	33	35	26	32	12	45	36	63	54	42	37	9	44	35	49	22	29	65	9	47	17	10	39	68	31	8	7	26	44	47	16	31	25	55	58	51	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-380.741071544753709	-389.791914925205049	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998196889103551	0	14	10	23	23	17	29	30	26	28	29	26	32	32	19	39	32	32	27	33	45	36	37	28	30	32	40	33	24	31	32	36	35	37	34	33	36	34	33	37	38	36	49	38	49	43	42	34	36	52	40	38	37	44	44	33	44	40	43	39	44	40	42	43	50	49	52	45	51	45	56	48	46	59	0	3	1	15	6	2	15	9	4	5	4	2	9	7	3	56	19	11	5	11	31	17	56	29	29	29	22	24	15	4	10	30	7	24	14	19	11	30	29	10	26	39	62	35	5	36	30	9	10	72	53	42	36	32	42	8	41	13	9	7	37	56	37	39	70	64	21	42	64	18	55	39	52	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-387.411344954151446	-396.462188334602786	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993789174569407	0	11	11	19	20	19	26	32	23	32	28	25	30	30	35	36	31	31	30	28	47	34	39	30	43	35	34	35	32	33	38	25	35	40	39	33	36	39	35	39	24	39	46	39	36	31	33	35	42	50	42	36	34	42	53	40	48	45	46	43	43	39	35	43	51	41	50	49	61	45	45	47	57	69	0	1	1	3	3	2	41	20	2	12	4	4	12	4	9	14	4	5	12	7	39	46	14	12	8	4	12	20	32	41	27	5	19	37	27	12	12	39	7	22	5	17	44	10	17	5	7	7	40	25	48	53	17	5	51	22	42	35	10	56	26	41	9	63	51	19	48	61	57	62	26	49	55	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-398.844247848961572	-407.895091229412913	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994070395024675	2	13	14	25	23	18	23	20	26	21	31	29	36	28	29	38	28	29	34	31	47	38	43	30	33	26	30	30	22	34	34	26	38	42	33	33	30	38	41	41	32	31	36	35	45	35	38	38	29	38	35	35	38	43	45	40	46	30	48	27	47	46	44	41	51	46	54	48	53	34	48	58	53	72	0	1	1	6	6	3	8	2	6	3	60	7	7	8	9	42	5	32	28	29	46	25	32	9	5	3	26	10	2	42	14	29	42	43	5	32	4	13	70	43	4	7	29	18	53	58	37	70	26	52	26	26	35	5	64	36	40	32	34	29	19	40	43	70	39	39	54	56	66	15	46	54	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-386.591193814920189	-395.642037195371529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961097743366247	3	16	10	25	23	15	24	24	27	29	28	25	37	21	34	34	35	29	32	35	40	27	40	22	34	29	38	31	34	35	38	35	42	46	31	36	31	38	36	35	35	40	45	36	38	47	39	39	44	45	37	36	36	37	49	36	41	47	49	45	51	44	38	48	54	50	46	51	57	48	59	42	53	65	0	1	1	14	2	1	14	2	24	7	6	2	28	3	9	12	8	9	4	26	63	8	18	2	9	5	53	12	22	26	15	9	63	42	4	28	4	37	9	9	10	54	29	20	18	37	32	19	25	25	12	10	28	22	30	18	32	63	38	51	21	36	15	63	34	57	19	49	67	31	59	27	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-380.790752475971146	-389.841595856422487	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987458387576750	1	15	11	25	21	17	24	26	21	28	32	26	30	32	35	32	34	35	38	28	48	30	34	30	43	28	40	27	32	29	38	28	36	45	38	38	33	35	40	32	32	37	42	29	49	46	42	36	38	43	38	39	37	39	46	38	38	46	43	47	44	38	39	45	38	42	49	41	58	49	56	47	59	69	0	3	1	5	6	3	2	6	6	4	12	9	8	8	5	7	22	26	29	3	33	7	30	9	56	4	40	2	10	12	23	8	22	39	28	23	32	9	53	28	32	4	35	5	59	43	53	24	30	36	24	16	22	20	52	18	11	66	29	39	36	41	18	16	16	20	63	48	61	47	72	68	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-386.592315762598275	-395.643159143049616	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998696275221389	-4	6	13	26	12	8	27	23	24	27	28	27	36	30	33	36	35	30	29	29	44	33	35	25	34	26	38	34	33	30	34	32	36	40	33	19	35	41	30	39	37	30	43	32	46	43	40	29	42	51	39	34	35	38	39	36	43	43	48	45	43	45	42	41	54	42	53	48	58	50	57	48	54	68	0	1	2	36	2	2	36	36	36	5	9	8	10	12	42	48	7	9	26	12	51	14	26	36	11	36	42	48	10	3	4	10	14	4	11	5	18	44	26	39	44	4	64	48	34	32	20	4	39	62	17	42	22	28	29	20	13	54	43	34	41	53	29	22	50	56	55	57	65	19	65	63	21	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-391.380194610164835	-400.431037990616176	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957692177412295	2	11	6	24	23	16	19	27	22	22	27	30	28	20	32	37	26	31	27	34	44	28	38	23	38	31	30	33	25	37	28	33	31	44	38	34	32	40	37	32	39	35	39	39	46	46	42	40	42	52	40	41	44	37	49	39	49	47	42	39	40	39	31	48	48	39	44	52	53	44	58	47	60	60	0	3	1	14	2	2	2	5	3	2	29	4	5	2	8	63	5	17	7	33	44	10	37	7	22	9	8	29	14	17	24	22	4	41	32	9	5	12	27	19	26	15	32	20	44	59	56	40	30	45	63	40	66	8	43	15	41	47	15	18	36	36	22	52	25	36	36	26	57	48	45	49	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-383.815441806800266	-392.866285187251606	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998789743741382	1	12	11	20	22	17	25	28	17	29	32	22	33	24	33	42	29	20	35	32	47	31	28	32	44	32	38	35	25	37	35	26	39	43	37	36	37	34	36	36	29	40	44	26	51	43	36	34	40	49	32	39	39	42	50	35	42	41	40	37	48	42	42	43	49	47	55	52	58	48	57	48	47	60	0	1	1	9	9	1	18	5	3	44	44	1	41	3	8	48	2	9	26	5	54	14	2	7	53	14	28	32	2	13	12	6	15	19	17	14	24	29	26	13	4	30	39	5	70	36	26	12	38	49	29	36	20	56	47	44	27	39	24	22	42	40	30	26	66	58	70	43	50	63	72	63	57	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-385.715482074822773	-394.766325455274114	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998513971149829	4	15	9	23	25	17	27	24	27	31	33	28	34	27	24	41	27	29	32	30	45	35	41	29	42	29	38	22	31	21	37	31	37	45	35	37	34	36	37	37	33	37	49	36	48	45	39	37	44	46	30	40	39	38	48	25	46	44	51	40	42	45	41	45	52	46	47	53	57	48	56	52	57	69	0	3	1	2	6	2	4	2	15	5	20	28	56	4	2	5	15	4	24	12	47	10	54	2	39	17	38	3	28	2	37	9	19	53	9	24	7	41	12	15	4	24	49	32	40	54	31	18	25	53	7	37	40	19	44	6	52	48	61	41	23	36	22	15	55	61	39	57	55	57	21	67	67	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-392.015164700234266	-401.066008080685606	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994640428929524	-1	14	9	20	21	17	26	32	23	26	34	25	34	34	27	39	27	27	29	28	39	23	34	32	41	32	35	31	29	32	28	35	30	39	32	31	38	38	36	41	34	38	28	35	45	47	42	29	46	45	34	39	36	38	50	40	42	40	46	37	49	41	43	40	52	43	48	43	59	34	53	48	54	71	0	3	1	2	2	3	6	15	3	3	18	2	48	33	22	32	4	5	7	5	20	6	29	9	38	15	17	9	4	29	5	10	12	32	15	9	20	14	7	54	18	11	12	10	47	57	38	15	47	58	17	8	30	5	47	51	39	28	52	8	58	14	16	41	23	13	39	33	73	31	50	53	40	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-386.960123039045186	-396.010966419496526	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989825636614092	-1	8	4	19	6	16	19	25	28	33	29	25	35	33	25	38	27	23	35	26	46	34	34	33	39	33	31	32	29	29	35	32	36	37	29	29	35	37	38	40	36	39	44	42	44	42	41	31	41	52	35	34	37	42	52	40	47	43	47	41	53	35	42	48	50	46	45	45	59	48	57	55	61	69	0	1	1	6	3	2	6	6	7	29	18	7	35	9	4	36	6	4	9	4	25	12	27	27	26	8	12	8	15	12	29	4	14	31	8	4	9	26	13	51	30	27	62	52	41	62	16	30	53	53	30	35	17	33	66	52	56	34	10	36	70	27	19	45	40	47	11	16	66	39	67	57	56	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-392.112976433089898	-401.163819813541238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.931487113387843	3	14	9	27	21	14	23	19	24	28	28	25	33	23	30	34	32	19	36	22	44	38	42	33	35	30	37	26	31	28	31	28	35	47	36	37	32	20	40	36	27	39	48	31	50	42	36	38	36	44	42	41	41	44	44	38	43	35	50	44	47	36	45	39	47	46	49	48	55	41	55	48	53	60	0	3	1	7	2	3	18	1	2	8	20	14	11	18	9	26	12	6	29	8	62	17	48	26	26	11	7	7	14	14	41	8	31	55	41	13	11	2	47	41	5	40	49	5	46	56	26	19	29	29	58	41	19	29	37	18	27	44	36	25	70	17	40	24	56	48	21	64	34	4	57	53	72	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
