step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
36000	-397.324810178327255	-404.180298129286655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601480975492870	0	1	2	2	1	4	4	3	4	3	5	7	8	6	6	5	8	9	10	8	8	11	9	12	10	11	11	11	12	12	12	14	12	13	12	14	11	14	16	13	13	14	14	13	15	15	18	17	19	20	20	18	21	21	21	18	22	22	22	24	23	21	23	24	25	25	26	26	27	28	28	29	30	0	1	1	2	1	2	2	5	3	2	9	10	12	16	10	10	6	16	15	16	16	19	12	20	16	18	23	23	18	21	26	35	19	19	28	27	19	34	45	28	37	41	23	27	40	37	44	28	47	28	52	48	52	51	52	32	56	50	0	53	57	48	57	48	63	58	60	66	65	67	69	68	69	1	1	2	1	1	2	3	2	1	1	1	2	1	1	2	2	3	3	3	3	2	1	2	3	4	2	2	2	2	4	1	2	2	2	1	2	1	1	1	2	2	1	5	2	2	2	2	5	1	5	2	1	2	1	3	3	4	2	1	2	1	4	1	5	2	2	1	1	2	2	1	2	3
36500	-366.653360270608346	-373.508848221567746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573454498902925	-1	1	2	2	3	2	2	4	3	4	4	7	8	6	6	7	8	9	9	9	9	11	10	11	10	11	11	11	9	12	12	14	12	13	13	14	12	14	16	14	13	14	14	15	15	15	17	17	19	20	21	19	20	21	21	20	22	22	22	24	23	23	23	24	25	25	24	26	24	27	28	29	28	0	1	2	2	3	2	1	5	6	7	9	15	10	9	10	6	15	17	13	17	17	19	19	20	13	13	23	23	13	18	26	34	28	23	27	34	28	35	36	28	37	41	33	34	34	41	34	27	47	32	52	48	32	56	52	48	52	32	0	58	51	58	57	53	57	63	53	69	63	67	68	57	68	1	1	1	1	1	1	2	1	1	2	1	1	4	2	1	3	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	2	2	3	2	5	2	2	2	1	1	2	3	6	1	2	2	1	1	4	2	2	3	2	1	2	2	4	2
37000	-386.145436555219135	-393.000924506178535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555990605171096	-1	1	2	2	3	3	4	4	3	4	5	7	9	6	6	7	6	9	8	8	9	11	10	12	9	10	11	10	11	11	12	12	12	13	13	14	13	14	16	14	14	14	14	15	15	15	18	17	19	20	21	19	21	20	21	20	21	22	20	24	23	23	23	24	25	25	26	26	24	29	28	29	30	0	1	1	2	4	2	6	5	2	2	9	15	14	9	10	10	6	16	15	16	16	23	12	25	16	20	19	19	25	18	26	27	28	27	32	34	28	19	34	37	34	37	37	38	40	41	38	35	37	52	52	48	39	48	56	52	54	32	0	53	57	55	57	52	69	69	64	69	58	67	65	69	61	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	1	2	2	2	1	2	2	1	1	2	4	2	1	1	1	1	1	1	1	3	4	4	1	2	1	2	2	1	1	1	9	1	2	2	1	2	4	1	1	2	2	2	3	2	3	4
37500	-365.507870300397940	-372.363358251357340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579506098684094	-1	1	2	2	3	4	3	3	4	4	5	7	8	6	5	7	8	9	10	9	8	11	10	12	10	10	11	10	12	12	12	14	9	13	13	14	13	14	16	14	14	14	14	15	15	15	18	16	19	18	20	20	20	21	21	21	22	22	22	24	23	23	23	24	25	25	26	26	24	30	28	30	29	0	1	1	2	1	5	3	2	1	4	7	15	10	11	10	10	15	17	33	16	16	19	33	20	17	16	23	33	25	21	26	34	13	33	23	37	19	35	36	34	35	34	37	34	40	41	48	27	36	48	50	32	50	51	48	53	55	32	0	55	57	57	57	52	69	63	58	69	63	67	69	68	71	1	1	1	1	2	1	1	1	3	2	2	2	3	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	4	2	1	1	2	3	1	2	1	1	1	1	1	1	2	1	1	2	4	2	1	2	3	2	1	3	1	1	5	1	2	1	1	1	3	1	2	2	2	1	2	2	2	1
38000	-363.609763737299033	-370.465251688258434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638616939636639	0	1	1	2	2	3	4	4	4	4	5	7	6	6	6	7	7	9	9	9	9	11	10	12	9	11	11	10	12	11	12	14	12	13	13	12	13	14	16	14	14	13	14	15	15	15	18	17	18	20	21	19	21	21	21	21	22	22	22	23	21	23	23	24	25	25	24	26	26	29	28	30	29	0	1	1	2	1	4	1	5	6	6	9	10	10	11	10	13	13	16	15	16	16	12	12	18	16	13	19	19	25	18	26	35	28	23	27	23	27	34	35	36	37	23	37	38	22	41	34	32	48	52	50	48	52	27	35	50	55	35	0	54	48	58	57	53	63	63	53	65	58	64	68	71	68	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	3	3	1	2	2	1	2	2	1	1	2	2	2	1	1	1	3	2	1	2	1	1	1	1	2	2	1	1	1	2	1	5	3	1	1	5	1	1	3	1	1	2	2	2	1	1	2	4	1	2	2
38500	-360.971733376326199	-367.827221327285599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548061382519752	0	1	2	2	3	3	4	4	4	4	5	7	8	6	6	6	7	9	7	9	8	11	10	11	10	11	11	10	12	12	12	14	12	13	12	14	13	14	15	14	14	14	15	15	15	15	18	17	19	20	21	19	21	20	21	21	22	22	21	24	23	23	24	24	25	25	26	26	27	29	28	30	27	0	1	1	2	3	1	1	5	3	6	9	15	17	9	10	6	10	16	15	17	17	19	19	20	20	20	28	12	20	18	26	23	27	22	27	34	22	34	36	34	28	37	36	34	33	41	34	33	48	32	52	48	54	48	48	48	54	48	0	54	55	57	57	53	63	63	53	65	65	60	69	71	65	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	3	2	3	1	1	1	2	3	2	1	2	1	2	3	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	4	2	2	3	2	1	1	3	2	2	2	4	1	3	1	1	2	2	1	1	3	1	1	3	1	2	2
39000	-355.009084493132036	-361.864572444091436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662934772195959	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	8	9	9	9	8	11	10	12	10	11	11	11	12	11	12	14	11	13	12	14	12	14	16	13	14	13	15	14	15	15	18	15	17	20	21	20	21	21	21	21	22	22	22	23	23	23	23	24	24	25	25	26	27	29	28	28	30	0	1	2	2	3	2	3	3	5	6	9	10	10	9	10	2	12	16	12	17	12	23	12	20	20	21	23	19	25	18	20	35	19	37	28	40	19	34	46	28	23	37	41	34	40	32	34	35	36	48	50	47	52	50	50	50	55	56	0	53	52	52	57	52	63	57	64	65	65	64	66	69	71	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	3	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	3	2	1	2	1	3	1	2	1	2	2	1	1
39500	-328.505272150482142	-335.360760101441542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574239029311295	0	1	2	2	3	3	4	3	4	4	5	7	9	6	6	7	8	8	10	9	9	11	9	12	10	11	11	11	12	12	12	12	12	13	13	14	13	14	16	14	14	13	15	15	15	14	18	17	19	19	21	20	20	21	20	21	22	22	22	23	23	23	24	24	23	25	26	26	27	28	27	30	30	0	1	1	2	1	1	3	3	6	6	9	6	17	9	10	10	10	16	15	17	18	19	12	20	20	20	23	19	25	17	26	23	28	33	19	28	33	34	36	28	37	33	46	38	40	28	38	35	47	48	52	50	50	52	48	52	55	56	0	50	57	57	65	54	57	63	60	65	65	67	68	69	69	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	3	1	1	2	3	1	1	1	3	1	1	1	1	1	3	3	4	1	2	1	1	1	1	2	1	2	1	1	3	1	1	1	3	1	1	2	2	2	2	1	3	2
40000	-337.948276624144853	-344.803764575104253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610371456002426	0	1	2	2	3	3	3	4	4	4	5	7	9	6	4	6	8	9	10	8	7	11	9	12	10	11	11	10	12	10	12	14	12	13	13	14	12	14	16	13	14	12	15	13	14	15	18	17	19	18	21	20	21	21	20	20	22	22	22	24	23	23	24	23	25	24	26	26	27	30	28	30	30	0	1	1	2	1	2	3	3	6	6	9	6	12	9	6	4	10	20	12	21	16	28	12	30	20	30	23	23	25	18	16	35	28	33	33	40	28	34	36	19	37	28	41	33	40	41	34	33	47	48	55	50	56	56	50	47	55	56	0	53	57	57	57	51	63	61	60	65	65	60	69	71	65	1	1	1	1	3	1	1	2	1	1	1	3	2	2	1	4	2	1	3	1	1	1	2	1	2	1	2	1	2	1	4	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	4	3	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	2	4	1	2	5
40500	-377.208062906722319	-384.063550857681719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547744610898965	0	1	2	2	3	3	4	4	3	4	5	7	9	6	6	7	8	8	10	9	9	11	9	11	10	11	11	10	12	12	12	14	12	13	13	14	13	12	16	14	14	14	14	15	15	14	17	16	19	20	20	19	21	21	21	19	22	22	22	24	23	23	23	24	24	24	25	26	27	30	26	30	30	0	1	1	2	3	3	1	3	2	2	9	15	6	9	10	8	15	16	23	16	18	19	16	13	13	20	23	13	25	16	24	37	28	38	23	33	28	23	41	35	19	37	37	41	40	37	44	35	33	48	56	27	33	52	56	48	49	35	0	54	57	58	53	56	63	63	60	65	65	67	65	71	71	1	1	1	1	1	1	3	2	2	3	2	1	5	3	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	3	2	2	2	2	1	3	1	1	1	1	1	1	1	4	2	1	4	6	2	1	2	2	6	1	3	1	1	2	2	1	1	1	2	2	3	2	2	2
41000	-367.150977961968920	-374.006465912928320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577814524456510	0	1	2	2	2	3	3	4	4	4	5	6	8	6	5	7	8	8	10	9	9	11	9	12	10	11	11	11	12	11	12	14	12	11	13	14	13	14	16	14	14	14	15	15	15	15	18	17	19	20	21	19	21	19	21	21	22	22	21	23	23	23	23	24	24	25	26	26	26	30	27	29	30	0	1	1	2	1	2	3	5	3	6	9	10	6	9	6	4	10	6	23	18	16	17	13	20	16	18	19	23	26	21	20	35	19	19	34	33	33	22	34	28	37	28	41	38	22	41	39	27	39	39	52	48	52	48	54	50	50	32	0	50	57	58	57	53	63	63	64	65	65	67	65	71	68	1	1	2	1	2	2	1	1	2	1	1	1	3	1	2	4	4	3	1	1	2	2	1	2	2	3	1	2	1	1	1	1	2	1	1	1	1	3	4	3	1	1	1	1	3	1	2	2	3	4	1	2	2	2	1	1	2	7	1	1	1	1	1	3	1	2	2	2	2	2	1	2	2
41500	-355.483458213767506	-362.338946164726906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556942517223536	-1	1	1	2	3	4	2	4	4	4	5	7	9	6	6	6	8	9	10	8	8	9	10	10	10	10	11	11	12	12	12	14	12	13	13	14	13	14	15	14	14	14	14	12	14	15	18	17	19	18	20	20	21	21	20	19	22	22	22	24	23	23	23	24	24	25	24	26	27	27	28	30	30	0	1	1	2	3	7	1	5	2	2	9	15	10	9	10	7	10	20	22	16	16	12	22	17	20	20	19	23	25	20	26	35	28	19	27	34	33	44	36	37	37	37	37	19	33	28	34	34	47	32	35	56	52	55	56	50	48	48	0	53	57	57	57	53	57	63	53	66	68	64	65	71	66	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	3	4	1	1	2	1	2	1	2	1	2	1	1	2	3	2	1	1	3	1	1	1	2	1	1	1	1	1	2	2	4	2	3	1	4	4	1	1	1	1	1	2	4	1	2	1	1	1	2	1	2	3	1	1	2	2	2	3
42000	-354.459242582660863	-361.314730533620263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638279975658482	0	1	2	2	3	3	4	4	4	4	5	7	8	6	6	7	8	8	10	9	9	10	8	11	10	11	11	11	12	12	12	11	12	13	13	14	13	13	14	11	14	14	15	15	15	15	17	17	18	18	20	20	21	21	21	21	22	22	21	24	23	21	23	24	25	25	26	26	27	30	28	30	28	0	1	2	2	3	2	3	5	2	2	9	15	16	11	10	6	16	16	23	16	18	23	10	18	17	20	23	19	25	20	26	19	28	22	32	38	28	23	33	23	34	33	37	38	41	41	34	35	48	47	50	50	52	52	51	51	62	56	0	53	57	51	57	56	63	63	53	65	57	67	66	71	65	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	3	1	1	2	2	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	1	2	4	1	1	1	1	2	1	1	1	4	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	1	3	3	2	2	3
42500	-347.155799283661963	-354.011287234621363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710677450702842	-1	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	7	9	9	9	6	11	10	11	10	11	11	11	11	12	12	14	12	13	13	13	13	14	14	13	14	14	14	15	15	15	17	17	19	20	21	18	21	20	21	19	22	22	22	23	23	23	23	23	24	25	25	26	27	30	28	27	30	0	1	2	2	3	4	3	5	6	6	9	15	2	9	10	21	21	16	12	16	6	23	13	20	20	20	23	19	25	24	26	35	28	23	22	33	28	34	28	19	37	37	36	38	40	40	34	35	47	39	52	48	50	52	56	52	51	56	0	53	57	55	57	53	63	63	50	65	63	67	65	65	72	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	2	2	2	4	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	4	2	4	3	2	2	2
43000	-387.658886615449376	-394.514374566408776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558617024615130	0	1	2	2	3	4	1	4	3	4	5	7	9	6	6	7	7	9	8	8	9	11	10	11	10	11	11	11	12	12	12	11	12	13	13	14	13	14	16	14	14	14	15	15	15	15	17	16	19	19	21	20	21	21	20	21	22	22	22	23	23	23	24	24	24	25	26	26	27	30	27	30	28	0	1	1	2	1	5	1	5	2	9	6	10	15	2	10	14	10	16	15	8	16	19	19	18	16	25	23	19	25	20	26	23	28	27	32	23	33	35	40	33	37	37	34	34	36	41	48	32	36	35	50	35	49	55	48	50	55	56	0	51	52	49	57	53	62	57	60	65	65	64	65	73	68	1	1	1	1	2	1	1	1	2	1	1	3	2	2	2	1	2	2	1	2	2	2	2	1	3	1	1	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	1	2	4	2	2	6	1	1	2	2	2	1	1	2	2	3	1	2	1	3	3	1	2	4	2	2	1
43500	-377.564842257189184	-384.420330208148584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627840664458466	0	1	2	2	3	3	4	4	3	4	4	7	7	6	6	7	7	8	9	8	9	10	9	10	10	11	11	11	10	11	12	14	12	11	12	14	12	14	16	13	13	14	14	15	15	15	17	17	19	19	21	20	21	21	21	20	22	22	21	24	23	21	24	24	25	23	26	26	27	30	28	30	29	0	1	1	2	3	4	3	5	3	6	9	15	10	9	3	3	10	16	6	3	16	19	13	18	20	24	19	19	17	18	26	35	34	23	27	40	23	34	33	33	28	37	37	38	40	41	19	33	39	48	50	32	50	50	56	48	51	56	0	53	52	52	66	53	63	57	64	66	65	64	66	69	71	1	1	2	1	1	1	1	1	1	1	1	1	3	2	3	3	3	1	3	5	1	1	2	2	2	1	2	1	3	2	1	2	1	1	1	1	2	2	3	1	1	2	1	1	2	1	6	3	3	2	2	5	2	2	1	2	1	2	1	2	1	1	1	3	1	1	2	2	2	4	3	3	1
44000	-357.533947217097420	-364.389435168056821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530216039036656	0	1	2	2	3	2	4	4	4	4	5	7	9	5	6	7	8	8	8	9	9	11	9	12	9	10	11	11	11	12	12	14	12	10	12	13	12	14	15	14	14	14	14	15	15	15	18	17	19	20	19	20	21	21	20	21	22	22	22	24	23	23	23	24	24	25	26	26	27	30	28	30	30	0	1	2	2	1	2	1	3	6	6	9	15	15	9	10	15	15	16	12	16	18	23	19	16	16	25	23	19	25	18	26	33	23	23	27	28	28	28	36	27	37	33	33	38	40	37	48	35	28	32	48	51	51	52	48	48	55	55	0	53	55	50	57	53	63	58	64	65	65	67	68	61	69	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	2	1	2	3	2	3	2	2	3	1	1	1	1	2	2	2	2	1	2	1	1	2	1	2	5	4	2	1	1	1	1	2	2	1	1	2	3	1	1	3	1	2	1	2	2	3	1	4	3
44500	-384.434439794986758	-391.289927745946159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484031415114402	0	1	2	2	3	2	2	3	4	3	5	7	9	6	4	7	8	9	9	8	9	11	10	12	10	11	11	10	10	12	12	14	12	13	13	14	12	12	13	13	14	14	15	15	15	15	18	17	18	19	21	17	21	18	20	19	22	22	22	24	22	23	24	23	25	25	26	26	27	29	28	30	30	0	1	2	2	3	2	1	3	6	6	9	15	12	11	10	9	16	16	12	16	16	28	19	20	20	21	19	19	20	18	26	27	28	23	33	40	28	19	33	28	22	37	41	38	40	37	48	32	34	35	54	35	32	48	49	52	51	56	0	51	50	55	58	50	62	63	64	65	60	67	65	65	68	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	3	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	5	5	3	2	4	1	1	2	1	2	1	2	1	2	2	3	2	1	3	1	3	3	2	2	3
45000	-402.042611708472350	-408.898099659431750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423104416713284	0	1	2	2	3	3	4	4	4	4	5	6	9	6	5	5	8	7	10	9	9	11	10	9	10	11	11	11	12	12	11	14	12	13	13	14	12	13	16	14	12	14	14	15	15	15	17	17	19	20	21	20	20	18	21	20	22	19	22	21	23	23	24	24	25	25	25	26	27	27	28	30	30	0	1	1	2	1	2	1	5	2	5	9	10	10	9	10	6	10	16	12	18	16	23	12	12	20	24	23	19	25	21	21	23	28	19	12	33	19	19	33	23	19	28	37	27	40	37	44	27	47	44	56	38	48	34	48	48	55	48	0	48	57	55	57	50	57	63	53	66	68	64	69	69	68	1	1	1	1	3	2	3	1	3	1	1	2	2	1	1	2	3	2	3	2	4	1	3	2	1	1	1	1	2	3	2	3	1	3	5	2	2	2	3	3	2	2	2	4	1	2	2	4	2	4	1	6	2	3	3	3	1	2	1	3	1	1	2	3	3	1	3	1	1	2	1	3	3
45500	-355.988664655531068	-362.844152606490468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605223840223570	0	1	2	2	3	3	4	4	4	4	5	7	9	6	5	7	5	9	10	9	9	11	10	9	10	11	11	11	12	11	12	14	12	12	13	14	13	14	16	13	11	14	13	15	15	15	17	17	19	20	21	20	21	20	21	21	22	22	22	24	22	23	23	24	25	24	26	25	27	30	28	27	29	0	1	1	2	3	2	6	5	6	6	9	15	10	11	6	10	10	16	20	11	16	19	12	16	20	21	19	23	20	21	26	28	28	19	19	41	41	34	36	33	19	28	41	35	36	41	44	27	44	46	52	48	52	49	50	52	51	52	0	53	50	58	57	48	66	63	60	66	68	67	72	65	69	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	4	2	1	1	2	1	1	1	1	2	2	1	3	1	1	3	3	2	1	2	1	1	3	2	2	1	2	2	2	4	3	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	1	2	3	1	1	1
46000	-374.437086397569885	-381.292574348529286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577323400794098	0	1	2	2	3	2	4	4	4	4	5	5	8	6	6	7	7	8	10	9	8	11	10	12	10	11	11	11	12	12	12	14	12	13	11	12	13	14	16	14	13	14	15	15	15	15	17	17	18	20	21	19	20	21	20	21	22	22	22	24	23	23	23	24	24	24	26	26	27	30	27	29	30	0	1	1	2	4	2	3	5	6	2	9	6	16	9	10	7	12	16	12	16	16	19	15	18	20	16	19	19	25	20	20	35	28	33	23	28	28	34	33	36	23	19	23	38	36	37	38	39	38	52	52	32	39	52	52	50	55	56	0	51	50	51	57	56	57	63	51	65	65	67	68	71	68	1	1	2	1	1	1	2	1	2	3	1	2	1	2	2	2	2	1	3	2	1	1	2	4	1	3	1	1	2	3	2	3	1	1	1	1	1	1	4	2	2	3	3	1	1	1	3	1	3	1	2	3	1	2	1	1	2	1	1	2	2	1	1	3	2	1	4	2	2	3	1	2	2
46500	-345.439250643895321	-352.294738594854721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636718414228529	0	1	2	2	3	3	4	4	3	4	5	7	9	6	6	7	8	9	10	8	9	11	9	10	9	10	11	10	12	11	12	14	12	12	12	14	13	14	15	13	12	14	14	15	15	15	18	17	19	20	21	19	21	21	21	21	22	22	22	23	23	22	23	24	25	25	26	26	27	27	28	30	30	0	1	1	2	3	4	3	5	2	6	9	15	17	9	10	15	11	16	23	15	20	19	12	16	16	20	19	23	25	16	26	35	28	28	23	40	41	34	36	33	28	41	33	33	40	23	42	27	48	48	50	48	52	50	48	50	52	56	0	53	57	52	57	52	63	63	64	66	65	67	69	71	68	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	3	2	2	1	2	2	1	2	1	2	1	1	2	1	2	1	3	2	2	2	1	2	1	1	2	2
47000	-367.065691192436645	-373.921179143396046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547676170616087	-1	1	2	2	3	4	1	4	3	4	5	7	6	6	6	7	7	9	10	8	9	11	9	12	9	11	11	11	12	10	12	14	12	13	12	14	13	14	16	14	12	14	15	15	15	15	15	17	19	19	20	20	21	21	21	20	22	22	22	24	23	23	24	24	25	25	26	26	26	28	28	29	30	0	1	1	2	3	3	1	5	3	2	9	15	6	11	10	3	13	13	13	10	6	23	12	21	10	20	23	23	25	21	16	35	28	22	19	27	41	34	33	28	28	37	41	40	36	40	36	35	28	48	50	39	50	51	56	50	50	50	0	58	57	57	57	55	63	57	64	65	66	64	65	71	71	1	1	3	1	1	2	2	1	1	3	2	1	2	1	1	3	1	2	3	2	4	2	2	2	2	3	2	2	3	1	3	2	1	1	1	2	1	1	4	2	1	1	2	1	1	1	1	2	3	1	1	4	1	1	1	1	3	3	1	2	1	1	2	1	1	2	2	1	1	3	2	1	2
47500	-329.536987593446497	-336.392475544405897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636508586381067	0	1	2	2	3	3	3	4	4	4	5	7	9	6	6	6	5	9	8	8	9	11	10	12	9	11	11	11	12	12	12	14	12	13	12	14	13	14	16	14	14	14	15	15	15	15	18	17	19	19	21	20	20	21	21	21	22	21	22	23	23	23	23	24	25	25	26	26	26	27	28	30	30	0	1	1	2	3	3	1	5	6	6	9	15	10	9	10	6	10	16	15	16	16	23	19	18	16	25	19	19	20	16	26	35	27	22	27	28	33	19	40	28	37	37	37	38	40	41	38	27	32	48	52	50	50	50	52	48	55	52	0	53	57	57	57	53	63	63	64	63	63	64	68	65	68	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	2	2	2	1	2	3	3	1	2	2	2	4	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	4	2	3	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	3	2	1	2	1
48000	-346.280426244439468	-353.135914195398868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599418745953496	-1	1	2	2	3	3	3	4	3	4	5	7	8	6	6	7	8	8	8	9	9	11	10	12	9	10	11	11	12	12	12	12	12	13	13	14	13	14	16	13	14	14	14	15	15	15	18	17	18	20	21	19	20	21	21	21	22	22	22	23	23	23	23	24	23	25	26	26	27	30	28	30	30	0	1	1	2	2	1	3	5	3	3	9	10	6	9	10	7	10	10	12	18	13	19	19	26	17	20	23	23	25	21	26	27	28	23	32	40	28	34	45	28	28	22	37	38	40	33	38	46	38	48	52	48	48	48	50	52	53	48	0	53	57	57	57	60	58	63	64	65	63	64	68	71	69	1	2	3	1	1	1	1	1	1	2	2	1	3	3	1	3	3	3	1	1	1	2	2	1	1	1	1	1	2	3	2	1	1	2	1	1	2	1	1	2	3	3	1	1	2	3	3	1	3	2	2	2	3	3	1	2	2	4	1	2	1	1	1	1	1	2	1	2	3	4	1	2	2
