step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
75500	-613.808298767304109	-620.663786718263509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630770433465960	2	1	3	4	5	5	6	9	7	10	11	10	12	12	13	12	11	12	11	13	15	14	15	14	14	14	13	13	14	15	15	16	15	16	15	15	14	15	15	13	14	16	14	16	17	15	17	16	15	16	16	17	16	17	18	18	17	16	17	17	17	16	17	18	19	17	19	19	20	19	18	18	18	18	20	18	20	19	20	19	22	20	18	23	20	21	19	18	18	19	21	20	21	22	22	19	21	22	21	21	21	23	24	23	23	22	23	26	26	29	30	30	0	0	2	3	4	4	2	5	6	8	4	5	19	12	16	11	8	12	12	8	10	13	26	14	11	27	11	16	4	43	28	16	10	13	17	10	11	26	26	11	27	30	13	21	11	11	29	37	40	29	22	33	24	29	32	57	38	38	38	34	30	22	26	33	8	48	45	27	96	43	58	44	33	42	54	29	59	62	89	53	85	39	36	70	10	56	72	46	44	64	92	30	67	96	85	33	33	45	65	44	96	80	91	44	83	42	60	80	107	92	103	110	1	1	1	1	1	1	2	2	1	1	5	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	5	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	5	1	2	2	1	2	1	1	1	1	1	2	2	2	1	2	1	3	1	1	5	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	2	2	3	2	4	3	3	1	4	2	1
76000	-598.365398659802963	-605.220886610762363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764769715013713	1	0	3	4	5	6	7	8	8	9	11	12	12	10	12	12	12	13	10	13	16	14	15	14	14	15	14	15	13	15	15	16	14	15	14	14	15	16	16	15	14	17	16	16	18	16	16	16	16	17	16	18	18	18	19	18	18	17	17	17	16	17	18	18	20	18	19	18	19	19	19	15	19	19	20	17	19	18	19	20	22	21	19	23	21	21	19	18	18	20	19	20	21	21	20	18	21	22	22	20	22	23	25	23	22	21	23	27	26	27	30	29	0	0	2	2	4	4	5	7	6	7	10	19	19	7	19	8	10	11	10	11	35	15	12	12	15	18	17	12	10	27	29	16	10	13	13	20	24	26	26	29	17	28	22	22	15	33	28	37	23	44	26	33	59	32	16	62	39	39	38	61	24	30	38	33	64	48	31	72	42	60	28	27	15	89	72	31	59	44	78	62	55	57	51	92	75	73	28	46	33	22	78	78	100	69	55	35	75	68	65	62	86	61	85	100	51	89	65	99	92	103	110	110	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	1	2	1	3	3	1	3	1	2	2	3	1	1	1
76500	-642.824700399616404	-649.680188350575804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606447506884919	1	1	3	3	5	5	8	8	7	9	12	10	13	12	13	12	10	12	11	14	13	15	16	13	14	14	14	15	15	15	16	15	13	14	16	15	15	16	15	16	14	16	15	16	18	15	17	17	14	17	15	16	18	16	18	18	18	17	17	17	18	17	18	18	21	17	20	19	19	18	19	18	17	18	19	18	19	18	19	20	21	20	18	23	21	17	19	20	20	20	19	20	21	22	22	20	23	23	20	22	22	22	24	21	24	22	22	24	27	30	30	28	0	0	2	2	4	4	6	5	3	5	17	9	12	19	17	8	7	7	12	21	17	15	26	12	17	15	16	33	11	15	32	15	17	18	17	11	24	39	26	49	21	43	15	43	54	33	34	37	9	22	13	16	52	15	54	46	26	39	26	52	47	22	38	33	83	37	45	27	86	44	39	42	28	35	44	51	59	42	44	42	32	57	36	75	32	30	58	56	75	60	60	78	92	80	24	17	28	68	27	80	69	89	92	62	95	80	56	80	105	112	103	103	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	4	1	1	3	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	5	4	4	2	2	1	3	1	1	2	1	2	3	4	2	1	4	2
77000	-666.922491319888422	-673.777979270847823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620648496654231	-2	-1	3	5	5	6	8	7	9	9	11	12	12	12	11	12	11	13	10	13	16	15	16	13	14	15	14	14	14	13	15	16	14	15	15	15	14	14	17	15	12	14	15	16	18	16	16	16	15	17	14	17	17	15	17	18	17	17	18	18	17	17	17	17	18	16	20	18	21	19	18	18	19	18	17	19	20	19	21	19	21	20	19	22	21	19	18	20	19	20	19	21	21	21	22	21	23	22	20	23	21	23	23	23	22	22	23	26	26	30	31	28	0	0	2	3	3	4	4	5	8	5	8	19	19	15	7	15	7	19	9	17	29	30	24	19	7	13	12	13	15	7	25	15	18	18	17	17	19	13	38	20	3	30	30	30	15	13	27	37	20	44	24	11	36	16	32	13	38	26	26	38	48	30	26	29	36	37	45	33	91	62	58	62	64	42	11	52	59	42	91	53	16	57	33	94	77	43	58	86	31	78	44	91	83	86	99	86	86	68	29	79	52	70	79	70	36	89	105	67	106	112	103	103	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	3	1	1	2	2	1	2	1	3	2	2	1	1	1	1	3	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	4	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	4	4	4	1	1	2	1	2	4	1	1	3	2	1	3	2
77500	-724.963836418374399	-731.819324369333799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619624500430785	1	0	4	2	4	5	7	8	9	9	10	11	11	10	13	12	11	11	9	13	15	15	14	14	13	13	14	14	15	12	16	15	14	14	16	16	12	15	16	16	15	16	14	16	18	14	16	15	12	16	16	17	14	17	18	16	18	17	17	17	17	18	15	17	20	18	20	20	19	18	18	19	19	19	20	17	19	18	21	18	21	20	20	21	19	21	20	18	16	19	19	20	21	21	22	19	22	22	21	22	21	21	24	24	24	21	23	25	23	30	30	28	0	0	2	2	4	4	6	5	7	5	8	19	3	19	49	13	10	10	7	17	20	30	37	12	8	13	20	49	11	14	28	16	17	18	11	27	10	26	26	17	11	10	30	30	32	13	34	37	13	19	33	21	15	32	32	28	39	38	39	22	23	89	8	21	96	37	45	35	59	34	38	57	46	41	47	35	59	22	91	89	55	57	64	74	59	80	38	25	23	89	9	43	72	80	57	23	72	68	39	53	17	44	79	70	101	91	99	75	70	112	92	103	1	1	3	1	1	1	1	2	1	3	1	1	4	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	3	1	1	1	2	2	2	3	1	2	2	2	1	2	1	3	1	1	1	1	2	2	1	1	1	1	2	1	3	1	1	2	1	2	1	3	1	1	3	3	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	3	3	1	1	1	3	2	1	2	2	4	3	2	2	1	1	2	2	3	1	5	2
78000	-713.978405479271828	-720.833893430231228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608987845981287	1	1	2	4	5	6	8	7	8	9	11	11	12	11	13	13	11	12	12	13	13	15	14	14	15	14	13	14	14	13	16	15	13	15	13	15	15	16	16	13	14	15	15	15	19	15	16	16	16	16	15	17	16	18	17	17	18	15	18	16	17	17	17	16	20	17	19	20	20	18	18	18	19	17	20	18	19	20	21	19	20	20	18	22	20	20	18	18	20	21	18	20	20	20	21	21	22	23	21	24	23	23	23	23	23	21	22	26	27	30	27	29	0	0	2	3	4	2	6	5	6	8	4	8	17	9	14	8	10	12	14	10	10	30	40	19	23	27	14	12	10	14	34	27	13	28	17	35	27	26	26	8	12	30	30	30	7	33	28	12	40	43	30	36	51	55	27	41	58	12	38	46	24	14	27	35	83	48	11	45	25	28	63	25	23	43	16	13	59	43	92	70	28	26	15	79	87	74	38	23	50	42	28	91	76	43	69	21	61	68	70	80	73	79	61	70	57	80	65	63	75	111	102	78	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	4	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	5	1	1	1	2	1	2	1	1	1	2	1	3	1	2	1	2	2	2	2	1	1	4	1	2	2	1	1	3	1	5	3	1	4	1	1	3	2	3	1	1	1	1	2	2	4	1	1	1	2	1	3	2	1	2	3	2	2	3	3	3	1	1	5	3	1	1	5
78500	-645.606479347295135	-652.461967298254535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593021538839492	2	1	2	4	4	3	7	8	8	9	11	12	11	11	13	12	10	13	9	14	14	15	15	14	14	14	15	14	14	13	15	14	14	15	16	16	13	15	16	16	12	16	15	14	17	15	17	15	15	16	15	17	16	16	18	17	19	16	17	16	17	17	17	19	20	17	19	19	19	18	18	19	19	17	20	18	19	20	19	19	21	20	19	23	20	19	19	18	19	20	18	19	20	23	21	18	21	21	21	21	21	23	23	22	23	21	23	23	26	29	29	27	0	0	2	6	6	3	5	5	6	7	10	19	19	19	13	8	8	12	8	10	11	30	32	12	8	12	37	30	41	13	28	7	11	24	31	33	13	12	26	49	8	43	30	30	16	33	18	37	13	22	17	51	26	8	7	25	63	26	38	19	51	44	26	51	54	48	45	45	56	23	58	50	96	50	57	23	59	92	22	42	33	57	88	104	61	52	38	21	22	91	43	42	73	99	69	23	56	68	64	90	33	53	92	70	96	89	65	81	55	112	78	91	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	4	1	1	5	4	2	1	1	1	4	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	4	1	1	1	2	1	2	3	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	2	1	4	1	4	3
79000	-634.592607304621197	-641.448095255580597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608593760970801	1	0	3	3	4	5	7	8	9	9	11	11	12	11	12	12	12	12	10	14	14	13	14	14	14	13	14	14	13	13	14	15	15	15	15	15	15	15	16	13	14	16	15	13	18	15	16	16	15	16	16	17	16	17	18	18	18	18	17	16	18	17	16	18	19	18	20	19	19	19	17	19	19	19	20	19	19	18	20	19	21	21	20	23	20	21	20	19	20	20	20	21	21	22	21	20	21	20	21	23	22	23	24	22	23	21	23	26	26	28	30	29	0	0	2	2	4	3	3	5	7	4	8	10	12	8	19	8	10	19	10	17	17	10	14	19	10	15	22	15	11	15	9	8	11	15	11	11	15	26	26	9	13	22	44	14	60	21	34	24	40	28	46	25	40	16	33	38	26	38	26	3	28	23	26	25	36	48	45	28	33	42	26	49	46	50	58	36	63	50	78	22	55	56	33	92	66	65	39	64	62	78	53	91	74	67	65	35	24	45	36	86	60	80	78	89	61	80	99	103	103	103	79	110	1	1	1	2	1	1	1	2	1	3	2	1	1	1	1	2	1	1	1	1	1	3	1	2	3	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	2	6	2	1	2	2	2	1	1	3	2	2	1	3	2	2	1	3	1	1	1	3	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	3	1	4	2	2	1	2	1	1	1	1	2	4	1
79500	-673.055236326691897	-679.910724277651298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552481743056618	0	0	4	3	4	6	8	9	8	9	10	11	11	11	13	11	11	13	10	14	16	14	16	14	14	15	13	14	13	15	16	15	14	16	15	15	14	14	16	13	14	16	15	15	17	16	16	16	15	17	16	17	17	16	18	17	18	17	17	17	17	18	18	18	20	17	19	19	21	19	18	19	19	18	21	19	19	19	20	19	20	20	18	20	19	18	20	20	19	21	19	19	20	23	21	20	23	22	21	24	22	23	23	23	23	22	22	25	25	27	30	29	0	0	2	2	4	4	4	4	6	5	9	19	10	19	12	8	19	10	8	11	33	14	18	27	11	38	16	15	17	22	38	16	15	11	29	17	11	10	38	7	11	43	14	12	25	33	12	37	40	44	38	29	32	27	16	30	26	39	38	43	54	30	51	35	83	37	45	10	63	22	58	61	46	30	84	33	86	44	51	44	16	57	28	27	45	59	51	46	30	42	43	61	58	37	39	83	7	68	35	42	88	106	78	70	96	44	33	98	94	103	78	110	1	1	2	2	1	1	2	3	1	3	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	4	1	2	3	1	2	2	2	1	2	3	2	1	3	1	1	1	1	3	1	2	4	1	2	1	1	1	1	2	1	2	1	2	1	6	1	2	1	1	2	1	1	3	1	2	2	2	4	2	3	3	1	1	2	2	2	3	1	2	1	6	2	1	7	1	3	4	1	1	2	2	2	3	3	2	2	2	4	1
80000	-670.544764828004304	-677.400252778963704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678791992296628	-1	0	3	4	5	5	7	8	7	9	12	11	12	12	14	13	11	12	11	13	15	14	16	14	14	12	14	11	13	15	15	16	15	15	15	16	14	14	14	16	13	17	15	15	19	15	17	17	15	16	14	18	18	16	19	16	19	17	17	17	17	17	16	19	20	18	20	19	21	16	18	16	18	18	19	17	19	18	20	19	21	20	19	23	20	20	19	20	19	21	21	20	22	21	22	20	23	22	20	24	23	21	24	21	24	22	22	25	26	28	28	29	0	0	2	2	4	4	3	7	4	7	8	10	28	19	19	13	9	19	10	13	29	12	41	17	28	12	16	10	12	28	41	16	17	18	41	29	13	26	26	49	17	43	22	13	31	17	34	51	13	22	26	35	56	16	35	46	70	38	39	46	30	23	26	60	61	37	45	31	88	17	72	26	17	50	21	13	59	22	78	62	55	57	33	90	44	53	53	46	31	79	85	42	80	73	42	33	94	68	36	91	53	70	91	80	17	30	36	101	95	103	93	110	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	3	2	1	5	3	3	1	2	2	2	1
80500	-668.005754762692391	-674.861242713651791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624655394581010	1	0	3	3	5	5	6	7	8	10	11	11	13	12	12	12	11	13	12	13	13	14	15	14	14	15	15	14	14	15	15	16	15	15	16	15	14	14	17	15	15	16	13	14	19	16	16	16	14	17	15	18	14	18	18	18	18	17	17	17	17	18	18	18	20	17	18	20	18	19	19	19	18	17	21	18	18	19	20	19	20	21	19	23	21	19	19	20	19	21	21	20	19	23	22	20	22	22	21	24	23	23	24	23	23	20	24	26	26	27	30	29	0	0	2	2	4	4	3	5	7	8	8	10	15	11	9	8	9	12	12	15	11	43	15	16	13	38	21	13	19	15	14	27	13	18	53	21	13	19	26	49	53	28	17	10	9	28	53	37	17	42	43	31	13	23	9	42	26	38	26	34	53	30	26	15	35	37	13	67	16	31	58	50	27	53	88	13	23	30	78	43	28	87	28	72	78	58	58	73	61	78	79	22	48	61	106	52	60	68	13	62	36	80	42	70	96	70	83	99	98	103	103	110	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	2	1	1	2	1	2	4	1	2	1	1	1	1	2	1	5	2	2	3	1	2	2	1	1	1	2	1	2	2	3	1	3	2	2	2	1	1	1	1	1	1	1	1	4	1	2	1	1	2	2	5	2	3	2	3	2	1	1	3	2	2	2	3	2
81000	-599.078388635809119	-605.933876586768520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708302554047098	0	0	2	4	5	6	8	7	8	9	10	12	13	11	12	11	12	11	10	12	15	14	15	14	14	15	15	13	14	14	15	15	15	14	16	15	13	14	15	16	13	16	14	15	18	16	16	16	15	17	16	17	17	18	18	18	17	17	17	17	17	17	16	18	21	17	19	20	19	18	18	18	18	17	20	19	20	17	21	20	20	20	19	21	19	21	19	20	19	20	19	21	22	22	21	21	21	22	19	24	22	22	23	22	24	22	23	26	27	27	31	29	0	0	2	3	4	4	5	5	5	7	7	19	15	10	19	7	11	19	9	11	17	15	43	28	17	38	41	18	17	15	17	16	13	15	21	10	19	15	38	49	9	44	14	22	36	29	34	37	20	31	38	21	63	32	32	66	39	26	51	21	29	42	38	13	99	37	45	45	71	22	58	50	31	27	64	27	59	14	91	62	54	69	27	63	78	85	58	46	62	91	78	78	44	82	73	64	21	27	36	92	85	70	91	89	64	70	99	97	100	103	79	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	3	2	3	1	2	1	1	1	3	1	1	1	2	1	1	1	2	2	1	1	2	3	5	2	1	3	2	2	2	3	2	1	3	2	2	5	1
81500	-652.070163323513498	-658.925651274472898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624544882369693	1	0	2	3	5	5	8	7	8	9	11	10	12	12	11	12	11	13	11	14	15	14	16	13	14	14	13	14	12	14	14	15	14	15	15	15	15	13	16	13	13	16	15	16	18	15	17	16	15	17	13	16	16	17	19	18	17	15	18	17	15	18	17	18	19	18	19	18	19	16	19	18	20	18	20	18	20	19	21	20	21	21	19	22	21	20	19	18	18	19	19	21	20	22	20	20	22	23	21	21	23	24	24	23	23	21	24	26	26	29	27	30	0	0	2	2	4	4	5	5	1	8	10	7	9	12	7	7	10	12	12	17	11	27	31	19	13	38	15	13	17	14	24	27	11	18	11	10	15	12	26	10	11	22	30	22	31	51	34	37	40	43	14	41	20	32	8	21	26	26	38	43	40	44	26	35	64	48	45	15	89	27	58	47	20	53	74	21	38	44	78	62	87	57	23	68	73	68	38	46	44	43	51	69	76	33	26	83	73	86	65	69	73	104	79	89	33	80	65	107	84	92	103	110	1	1	1	1	1	1	2	1	4	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	6	2	2	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	2	4	2	1	1	1	2	2	2	1	1	4	1	2	2	3	1	1	3	2	1	2	2	1	1	1	1	2	2	4	1	2	1	2	3	1	1
82000	-671.702562186281170	-678.558050137240571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631996796177409	0	1	3	4	5	6	8	8	8	9	11	12	13	12	13	12	12	13	10	14	15	13	14	12	14	15	13	15	14	14	15	15	15	15	16	15	14	14	17	16	13	16	16	15	18	15	16	16	14	17	16	17	17	16	16	19	18	17	17	17	16	16	16	17	21	16	20	18	19	18	18	18	18	19	21	18	18	19	19	20	20	20	18	22	20	20	20	20	20	21	19	20	22	23	21	21	22	22	22	24	22	24	23	22	23	22	23	25	27	27	29	30	0	0	2	2	4	5	6	5	4	8	10	19	16	19	8	8	10	12	9	17	41	14	12	9	17	38	19	16	12	22	38	7	15	18	31	11	24	12	38	49	8	30	23	22	61	15	31	37	17	43	28	32	43	15	8	70	31	38	12	35	16	27	38	21	64	37	45	32	53	12	63	62	28	42	31	31	59	30	42	43	36	39	33	53	69	64	63	83	51	79	53	62	64	67	72	64	36	68	61	75	75	80	91	44	96	89	60	87	77	78	108	110	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	4	1	1	2	4	1	3	2	2	1	2	1	1	2	1	3	1	1	1	2	2	2	1	3	2	2	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	3	4	2	1	2	2	5	1	1	2	2	4	4	2	1
82500	-698.139633272572155	-704.995121223531555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675086859127514	1	0	3	4	5	6	8	9	6	9	12	11	12	10	12	13	10	12	12	14	15	14	14	14	15	14	15	15	13	15	16	14	12	15	16	16	14	15	17	15	14	17	16	15	18	16	16	16	14	16	13	18	17	17	18	19	18	16	17	17	17	18	17	18	21	16	20	18	20	19	17	18	19	19	20	18	19	19	19	18	20	20	19	23	20	21	20	17	18	20	20	20	21	22	21	20	22	22	21	23	20	24	23	24	24	22	23	26	26	29	29	30	0	0	2	2	2	4	6	6	3	7	17	14	10	7	10	7	10	14	12	17	29	15	18	13	17	10	18	51	17	51	49	11	17	18	23	29	12	26	26	49	29	30	30	22	16	33	15	37	7	30	12	46	66	27	16	88	39	26	12	40	49	22	38	35	83	37	45	35	68	22	58	46	88	50	68	27	59	44	61	43	16	57	33	62	79	81	38	33	51	30	79	42	73	75	73	33	73	45	56	70	64	80	51	106	64	60	99	104	100	107	95	110	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	3	3	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	3	1	1	1	1	1	2	1	1	1	3	1	1	3	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	4	1	2	2	1	1	2	2	2	2	1	3	1	1	1	4	1	2	1	2	1	2	4	1	3	3	1	1	2	3	3	1
83000	-633.357858170622308	-640.213346121581708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755556970946438	0	0	2	4	4	5	7	9	7	7	11	10	12	11	13	12	11	12	10	13	14	13	16	13	15	14	13	13	15	15	16	14	14	15	14	15	15	16	16	16	13	15	14	15	18	16	16	17	15	15	15	17	17	17	18	19	18	18	18	18	17	17	17	18	21	18	20	19	20	16	17	18	20	17	21	17	20	18	19	19	22	20	20	23	20	20	18	19	19	20	20	20	21	21	20	20	19	19	22	23	23	23	23	23	23	22	24	26	27	28	29	30	0	0	2	3	3	4	4	9	6	6	10	9	11	12	19	9	7	19	7	17	11	13	27	19	19	12	14	11	41	22	34	7	17	18	11	15	24	26	26	17	17	22	27	27	31	33	34	37	13	13	27	36	70	16	32	60	39	63	39	37	51	27	38	23	73	48	45	45	54	27	15	16	46	50	56	51	59	30	22	30	93	87	64	75	58	55	71	64	62	70	44	78	72	58	87	17	36	21	65	44	96	80	90	89	93	79	64	107	104	15	103	110	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	3	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	4	2	2	1	4	3	1	1	1	1	1	3	1	2	6	2	1
