step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
76000	-593.846577956273677	-600.702065907233077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523349133927056	0	2	4	5	7	4	7	8	8	10	9	12	12	10	12	14	12	11	15	13	13	14	18	17	15	14	17	16	18	16	17	19	17	20	19	18	19	18	18	19	18	20	18	19	20	20	20	22	23	23	23	21	23	22	23	26	26	26	25	25	27	27	26	26	28	26	28	28	28	27	28	30	29	27	29	30	31	31	31	31	32	31	30	31	31	30	32	34	33	32	34	33	32	33	35	34	34	36	36	34	36	39	38	37	36	39	39	38	41	42	0	1	2	3	6	1	3	6	1	5	1	18	18	7	9	17	18	11	12	11	15	1	13	30	21	12	15	26	24	1	15	9	25	41	19	12	24	28	27	21	28	41	30	33	32	32	39	45	33	15	29	45	21	34	33	55	32	41	34	27	23	23	55	48	70	30	0	0	66	34	57	65	61	63	70	67	65	57	48	70	59	60	71	0	71	61	65	86	86	70	87	82	72	74	87	87	85	78	65	62	95	94	96	65	90	108	103	92	63	0	1	1	1	1	1	2	2	2	3	1	3	1	1	2	3	1	1	1	1	2	1	6	3	1	1	1	3	1	1	8	2	6	2	1	3	3	1	1	1	3	1	1	1	2	1	1	1	1	3	4	2	1	6	1	3	2	4	4	2	3	5	3	2	2	1	4	1	1	1	4	1	1	1	1	1	1	2	3	5	2	4	3	1	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	3	3	1	3	4	5	2	1	1	2	8	1
76500	-639.823097033549061	-646.678584984508461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388704163541773	0	2	4	6	6	5	6	9	9	11	7	12	13	11	11	14	13	12	13	14	15	13	16	18	17	16	16	17	18	16	16	19	18	20	18	18	20	19	20	20	19	17	18	19	21	21	20	21	22	22	23	24	23	22	24	25	24	26	24	23	28	26	26	27	29	27	27	29	27	27	27	28	30	29	29	30	31	31	32	31	33	32	30	31	33	32	32	34	34	31	33	33	33	33	34	34	35	37	35	35	35	38	38	39	37	39	38	40	42	40	0	1	1	1	3	1	3	3	6	1	1	1	14	11	1	13	5	10	9	18	17	9	22	12	10	13	22	26	19	9	9	28	26	35	23	26	29	30	27	35	36	15	17	25	32	39	42	21	22	24	34	47	21	18	46	24	45	24	54	10	25	49	42	25	69	24	0	0	31	37	57	59	61	37	56	64	76	51	71	42	52	60	64	0	86	73	83	65	70	42	69	82	78	80	93	52	59	100	94	93	49	70	82	107	77	79	96	102	89	0	1	1	2	3	1	3	1	2	2	4	3	5	1	2	3	1	4	1	2	1	1	2	1	4	2	2	2	1	2	3	5	1	1	1	1	1	1	1	3	1	1	5	3	1	1	1	1	2	4	2	1	2	5	5	2	2	1	3	1	5	6	2	4	6	1	4	1	1	5	3	2	2	1	4	2	2	1	6	3	5	4	6	1	1	1	1	1	2	4	6	2	1	1	1	1	4	3	1	1	1	8	7	3	1	3	4	2	1	6	1
77000	-596.889133145034634	-603.744621095994034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549354255102533	0	3	5	4	6	5	8	8	9	10	8	10	11	11	10	14	12	12	12	14	16	14	17	16	17	16	16	17	18	16	16	18	18	20	19	15	18	18	20	17	18	19	20	19	20	21	20	23	22	22	22	24	23	22	23	25	25	26	24	25	29	26	27	26	28	26	27	28	28	28	25	29	28	28	29	30	31	28	31	30	31	31	30	31	33	30	32	35	32	33	33	33	32	33	35	33	34	37	35	36	37	38	34	39	35	39	39	37	40	39	0	1	4	2	6	1	4	4	6	1	1	5	10	5	9	1	12	15	12	9	20	19	30	19	9	16	22	9	31	36	22	40	23	28	31	5	27	31	38	31	27	28	42	30	41	45	26	34	24	45	26	53	54	43	54	48	55	36	20	59	21	59	71	71	58	48	0	0	51	38	25	66	52	66	74	59	69	71	55	56	75	70	59	0	82	60	76	78	75	75	60	87	79	56	87	87	87	100	81	103	99	94	76	96	94	108	101	99	102	0	1	1	1	1	1	1	2	2	1	4	4	3	1	2	1	7	1	1	1	2	1	1	1	2	4	1	1	3	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	4	4	1	5	1	1	1	1	1	1	1	3	4	3	1	2	1	1	3	1	2	4	3	1	1	4	1	1	2	1	4	1	2	5	1	1	5	2	1	1	1	2	1	1	3	1	4	1	1	1	1	2	1
77500	-585.922935786158291	-592.778423737117691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474242974299522	0	2	6	6	6	4	8	8	8	10	9	10	12	12	12	14	13	12	14	14	15	14	16	18	16	17	16	16	18	16	17	18	17	21	18	17	19	18	19	18	19	19	20	18	19	20	20	23	22	22	22	23	24	23	24	23	25	25	23	25	28	27	26	27	29	27	28	27	28	28	28	30	30	28	29	31	32	31	30	30	33	31	29	30	35	32	31	34	31	32	33	34	32	35	35	35	36	37	36	35	36	38	37	38	38	40	39	41	40	41	0	1	1	2	6	1	6	3	6	1	1	1	12	10	6	1	10	9	13	14	12	13	12	21	15	14	21	21	30	15	23	15	22	24	11	30	23	20	10	23	19	26	24	36	28	41	44	38	36	46	41	44	34	38	46	29	37	52	45	53	54	56	39	41	55	35	0	0	66	62	45	66	69	58	66	65	55	83	70	62	72	71	62	0	54	71	61	78	66	80	69	82	76	73	86	63	100	92	70	67	54	94	64	92	95	89	71	97	102	0	1	1	3	2	1	2	2	1	2	4	4	3	1	1	5	5	2	2	1	1	2	1	3	1	3	2	1	1	1	2	1	3	1	3	5	1	2	1	3	1	2	2	1	1	1	1	1	3	3	1	2	2	2	2	2	2	2	1	3	1	2	1	3	3	3	3	1	1	1	1	4	2	1	2	2	1	3	1	1	1	2	2	1	1	5	2	2	2	1	1	1	2	1	4	1	5	1	2	3	3	5	1	4	2	1	3	4	3	1	1
78000	-588.387709799393519	-595.243197750352920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551053557418768	0	3	5	5	7	4	7	9	9	10	9	12	11	11	11	14	12	13	13	14	16	14	17	18	16	15	17	17	18	15	18	16	17	21	19	17	19	18	19	20	20	18	19	20	20	20	18	22	22	20	23	22	24	21	20	25	25	25	25	24	28	26	27	27	28	26	26	29	29	27	27	30	28	29	29	30	31	30	31	31	32	31	30	32	34	32	31	34	32	32	34	33	32	33	36	34	35	38	37	35	35	37	37	38	38	40	37	40	42	41	0	1	1	2	4	1	3	5	1	5	1	6	5	8	1	10	11	13	13	19	22	17	25	32	20	18	30	17	5	19	23	19	22	38	23	19	42	11	28	32	19	30	27	23	39	29	21	54	37	31	54	29	38	39	9	38	45	45	50	27	41	42	59	56	56	41	0	0	53	58	57	66	57	70	59	65	62	59	48	56	87	54	71	0	83	72	75	90	66	69	82	82	78	89	86	93	78	101	87	96	94	76	69	92	100	77	69	105	102	0	1	1	2	1	2	2	1	1	4	2	6	3	2	1	4	1	1	1	1	1	1	1	1	1	1	2	1	2	5	2	1	2	1	2	1	2	1	3	1	2	3	2	1	1	1	1	1	1	1	1	1	2	2	1	5	4	2	2	4	3	3	3	1	1	1	3	1	1	3	1	1	3	2	1	2	1	3	3	4	4	1	4	1	1	1	1	1	1	4	2	2	1	1	1	2	1	2	1	4	1	1	3	3	3	2	4	3	1	3	1
78500	-625.484964828557281	-632.340452779516681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483304362203671	0	2	5	6	5	4	7	9	9	11	9	13	13	11	10	14	13	12	14	14	16	14	17	16	16	16	16	16	16	15	18	18	18	21	18	19	18	19	20	19	20	19	20	19	20	18	21	22	22	22	21	23	24	21	22	24	25	26	23	23	28	27	26	26	28	26	27	25	29	28	28	28	30	29	28	31	31	30	31	29	32	30	30	30	34	32	32	34	34	32	31	33	32	35	36	33	34	37	36	34	36	38	36	38	39	39	37	39	42	42	0	1	2	6	2	1	4	6	1	9	1	15	15	11	4	10	4	8	10	11	20	1	30	17	30	22	30	18	17	12	23	25	25	43	29	20	19	46	29	25	46	29	23	23	31	21	44	21	29	42	42	48	51	44	42	55	35	52	47	48	52	52	33	56	64	53	0	0	63	64	28	51	68	61	59	65	46	75	74	56	53	64	57	0	69	77	73	78	60	66	69	48	72	56	93	82	87	81	89	80	86	101	91	92	102	101	73	99	94	0	1	1	2	1	1	2	1	3	6	1	5	2	2	1	1	3	3	1	1	3	2	8	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	2	1	3	2	1	1	2	1	4	1	2	1	1	1	1	1	5	2	2	1	2	2	5	1	1	2	5	1	2	1	2	1	1	1	3	3	2	6	2	9	1	1	1	2	1	2	3	2	3	2	1	2	4	2	4	1
79000	-661.735359249570706	-668.590847200530106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401970562314077	-1	3	6	5	6	5	8	9	9	10	9	12	11	13	10	13	13	12	14	15	15	14	18	16	16	17	16	16	17	16	18	17	18	21	18	18	20	18	18	18	20	19	19	19	21	17	20	22	22	23	22	23	22	22	22	26	25	26	23	25	27	25	27	26	29	27	27	26	28	27	28	29	29	28	29	29	32	31	29	31	32	31	30	31	35	32	33	33	34	33	33	34	32	34	34	35	35	37	36	35	35	39	37	38	39	38	38	39	40	42	0	1	4	2	6	1	3	5	6	11	1	5	9	6	5	6	11	8	14	18	16	12	15	18	14	13	1	16	7	22	30	12	13	43	14	25	7	3	18	30	26	35	29	29	26	22	23	36	46	45	7	43	41	29	24	47	53	43	41	54	52	26	47	45	58	37	0	0	63	40	20	47	12	52	51	70	83	59	48	56	65	73	63	0	58	72	80	27	82	80	82	66	79	56	57	94	95	84	94	81	93	76	89	73	78	96	86	103	87	0	1	1	1	1	1	2	1	1	1	1	5	4	1	4	1	4	2	2	1	2	1	1	4	3	3	4	9	1	4	1	1	2	5	1	1	1	6	5	3	1	2	1	1	2	2	2	1	2	3	1	6	2	1	2	3	4	2	2	2	2	2	3	3	2	1	3	1	1	1	4	6	6	10	3	5	1	1	5	4	3	1	1	3	1	4	2	1	10	1	2	1	4	2	4	3	1	1	3	1	1	2	4	3	3	5	2	3	1	6	1
79500	-582.876614808063891	-589.732102759023292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450659439900993	-1	1	3	5	6	3	7	8	10	10	9	12	13	12	10	15	12	12	15	13	14	14	17	17	16	16	14	15	16	17	17	18	17	19	16	18	19	19	19	19	20	19	19	20	19	20	19	22	22	22	23	24	22	21	24	25	24	26	23	24	29	26	26	28	28	25	28	28	29	26	28	28	28	28	30	31	31	29	31	29	32	31	30	31	33	31	32	33	34	31	33	33	31	34	35	34	36	36	36	35	36	39	36	39	37	38	37	41	41	41	0	1	1	1	2	1	4	5	1	7	1	8	9	15	8	11	15	9	9	10	10	15	19	12	15	28	8	17	22	35	25	27	1	31	22	29	30	29	36	31	30	31	33	32	24	19	31	31	19	46	48	36	41	43	59	60	48	48	44	14	48	60	66	57	63	33	0	0	73	55	12	39	48	62	56	69	64	64	64	51	67	69	64	0	61	60	86	83	79	83	82	65	67	87	64	76	100	78	53	69	61	99	92	92	81	98	75	96	96	0	1	1	3	3	3	1	1	1	5	1	6	3	2	1	1	2	1	1	3	1	2	2	1	3	3	1	3	2	1	1	1	3	9	1	1	1	1	2	1	1	2	1	1	1	1	3	1	3	3	1	1	3	1	1	1	1	1	1	1	4	3	1	1	1	1	3	1	1	1	1	9	5	2	1	2	1	2	1	2	2	2	1	1	1	2	4	1	2	2	1	1	3	2	1	3	2	1	3	6	2	3	2	2	3	2	1	3	4	2	1
80000	-638.391820797865876	-645.247308748825276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393272249389198	0	2	5	5	7	4	7	9	9	11	9	12	12	13	9	14	12	13	15	14	15	15	16	18	13	16	16	16	17	16	17	19	17	20	18	19	19	19	20	19	19	18	19	20	20	21	21	22	21	22	22	23	24	22	22	25	25	27	23	23	27	24	25	27	28	26	27	28	25	27	28	29	29	28	30	29	30	30	32	31	33	31	30	31	33	32	32	34	34	31	33	32	33	35	35	35	34	34	36	35	36	37	37	38	37	38	39	41	42	41	0	1	1	6	3	1	2	4	7	11	1	4	8	9	4	11	8	3	16	9	18	1	25	31	8	21	20	12	3	25	30	31	13	30	23	31	21	33	26	15	26	12	9	24	41	25	42	40	36	9	37	44	55	43	23	30	62	44	50	34	34	60	53	44	62	18	0	0	39	29	57	63	64	57	76	66	65	63	71	45	90	62	74	0	80	68	72	78	53	77	82	29	50	34	80	50	87	79	56	92	83	95	91	92	82	95	101	104	102	0	1	1	3	1	2	2	2	1	1	1	5	4	1	3	2	2	1	3	1	2	2	8	1	1	2	1	1	2	5	2	1	1	4	2	1	1	3	1	1	5	2	4	4	1	1	4	2	1	2	7	2	2	2	1	3	5	1	5	1	2	4	1	1	4	2	8	1	1	2	6	1	2	1	2	1	2	1	3	3	4	1	4	1	1	1	2	2	2	5	1	1	7	7	7	2	6	1	1	5	3	2	1	2	3	2	2	1	1	3	1
80500	-593.660756407666440	-600.516244358625841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531334396411842	0	2	3	5	5	5	8	8	9	10	10	13	12	12	11	15	11	12	14	14	16	15	17	18	16	17	16	15	16	16	17	18	18	20	19	18	20	18	20	20	19	20	20	19	21	20	21	22	22	22	23	23	23	21	23	24	25	24	24	24	28	26	26	26	27	27	27	28	28	28	29	29	29	28	30	30	31	30	31	29	32	31	30	30	34	31	32	33	32	31	33	34	33	35	35	34	35	36	36	36	36	39	36	37	37	39	39	41	41	42	0	1	1	3	1	1	6	2	1	8	1	6	11	11	8	6	5	9	11	12	20	5	27	12	15	22	17	12	20	22	22	27	22	36	25	21	23	31	30	38	19	32	32	26	22	33	22	43	46	46	25	47	35	44	54	39	51	52	37	37	52	60	42	51	45	55	0	0	63	50	57	51	70	65	70	61	50	71	57	64	84	69	70	0	70	72	61	77	82	72	69	66	78	56	39	87	89	69	37	85	85	85	91	91	98	96	77	103	102	0	1	1	1	1	3	3	2	2	4	1	5	3	1	1	2	6	4	2	3	1	2	4	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	3	1	1	1	3	1	2	1	1	2	1	1	2	2	3	1	4	2	3	3	1	1	1	4	2	3	1	1	2	2	3	1	2	1	1	2	1	1	3	1	2	1	1	1	3	5	2	5	7	1	1	4	9	1	1	1	1	1	1	3	5	2	1	1
81000	-562.582659513586123	-569.438147464545523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514936229147395	0	2	4	6	6	4	7	6	9	10	9	12	12	12	11	14	12	11	14	15	14	15	18	17	14	15	15	17	17	16	17	17	17	21	19	17	19	18	20	18	19	19	19	20	21	20	20	23	23	22	22	22	23	21	23	25	26	25	24	23	28	26	25	27	27	26	27	29	28	26	28	29	29	28	30	29	32	30	31	31	32	30	30	31	34	31	32	33	33	32	33	34	32	33	35	34	35	38	36	35	37	38	38	36	38	39	36	39	41	42	0	1	1	2	3	1	8	1	8	1	1	10	4	6	1	1	6	4	15	16	17	9	30	26	15	16	15	14	27	19	30	27	22	29	24	21	24	30	28	29	20	31	36	28	31	35	40	13	43	23	29	44	38	32	45	55	59	52	45	34	21	34	59	58	58	54	0	0	28	34	70	48	48	67	66	70	61	71	71	56	82	69	71	0	66	70	74	83	73	64	82	69	72	76	51	65	88	91	62	57	104	94	92	92	104	103	84	101	102	0	1	1	2	2	1	1	1	3	2	5	4	1	2	3	6	6	5	2	1	1	1	5	1	1	1	1	3	3	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	2	1	1	6	3	2	3	1	1	2	1	1	1	2	1	1	5	2	1	1	1	1	1	1	6	3	2	3	2	1	2	2	1	1	2	2	1	1	1	1	3	2	2	1	2	2	2	4	1	2	7	4	1	4	4	3	1	3	1	1	1	1	3	1	1	1
81500	-595.169796974361702	-602.025284925321102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536748731573670	0	2	5	5	6	5	8	8	8	10	9	12	11	13	11	13	11	12	14	13	16	14	17	18	13	16	16	17	17	16	16	17	18	21	17	19	19	19	20	19	19	20	19	20	21	21	20	22	22	23	23	23	23	23	23	26	24	26	24	24	27	25	27	26	28	26	28	28	28	26	28	28	29	28	28	30	30	30	32	31	31	30	30	31	35	32	32	33	33	32	33	34	33	34	36	33	32	35	35	35	35	37	37	38	37	38	39	40	41	41	0	1	1	2	4	1	5	5	1	11	1	1	8	10	9	11	4	3	14	12	14	25	30	21	1	14	12	21	21	22	22	30	28	47	30	28	35	33	41	23	35	31	33	27	39	41	38	45	37	49	46	20	39	44	45	43	29	52	34	37	56	54	62	42	50	48	0	0	26	57	57	45	51	58	49	53	75	56	57	59	76	69	57	0	68	73	68	83	90	78	82	39	76	57	82	63	78	24	80	78	97	94	91	82	95	87	95	102	108	0	1	1	3	1	1	3	1	1	4	1	3	5	1	2	1	2	2	2	1	1	1	1	1	1	4	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	3	4	2	2	2	1	1	1	2	2	2	1	1	5	1	3	3	3	1	2	3	1	2	4	2	1	1	4	1	3	1	2	1	1	1	2	3	1	3	2	2	1	6	2	2	1	2	2	4	1	3	1	2	1	1
82000	-585.939146142418849	-592.794634093378249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546822781568820	0	2	5	6	6	4	8	8	10	9	9	11	12	13	11	14	12	10	14	14	14	14	16	17	16	17	15	16	17	17	17	17	17	21	19	19	19	18	20	18	20	18	20	20	19	21	20	22	23	22	23	23	23	22	24	25	25	26	24	23	28	24	26	26	28	27	28	26	27	27	28	28	30	28	29	30	32	31	30	31	32	32	29	30	34	33	31	33	34	32	34	33	32	33	36	35	35	36	37	36	37	38	37	38	39	40	37	40	42	42	0	1	2	2	6	1	4	4	1	1	1	11	12	15	9	11	12	8	13	13	14	15	22	14	9	13	1	20	22	23	14	21	19	47	30	32	28	31	14	23	26	31	25	38	38	26	38	31	26	40	23	50	43	34	47	53	26	60	20	47	31	50	51	54	64	45	0	0	60	55	27	69	51	63	64	58	78	83	57	48	84	69	50	0	78	80	47	78	81	76	82	66	61	45	89	76	75	80	55	85	94	86	91	97	101	99	63	93	108	0	1	1	1	2	1	3	1	1	5	3	4	1	1	1	1	2	1	1	1	1	1	1	1	2	3	3	6	1	2	1	3	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	3	3	3	3	1	1	1	2	1	4	1	5	1	5	2	2	2	2	5	1	1	1	1	9	1	3	1	2	1	1	1	2	6	2	3	2	1	1	1	5	1	1	1	1	4	3	5	1	2	3	2	6	1	2	3	2	1	1	2	5	4	1	1
82500	-546.750975097020500	-553.606463047979901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556746133312858	0	2	5	5	6	4	7	8	9	10	10	12	13	13	11	14	12	13	14	15	16	14	17	18	16	16	17	17	15	16	16	18	16	21	19	18	20	18	19	19	19	18	19	18	21	21	21	21	23	21	22	23	24	20	23	25	24	27	25	24	28	26	26	28	29	27	28	27	28	26	28	28	28	28	30	30	30	30	31	31	32	31	30	31	34	31	33	35	34	32	33	34	33	34	35	33	35	38	37	36	36	39	37	38	38	39	38	40	41	42	0	1	1	1	3	1	3	4	6	1	1	9	10	17	9	9	10	15	17	9	16	8	30	28	6	20	30	25	14	22	18	30	29	31	26	33	44	22	29	14	23	25	21	29	44	43	30	16	38	25	43	54	37	24	46	60	34	50	36	39	53	34	25	63	69	60	0	0	59	56	57	66	51	56	74	67	43	71	83	56	77	69	71	0	68	58	75	93	75	59	82	82	79	80	85	76	74	89	73	94	97	99	74	92	89	94	88	104	100	0	1	1	2	3	1	3	1	1	2	5	6	2	1	1	1	3	1	1	1	3	1	2	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	2	2	3	1	2	2	1	1	1	2	3	3	3	1	1	1	1	1	1	2	3	4	2	3	3	5	1	1	2	1	1	2	1	2	1	3	2	1	1	5	1	1	4	1	2	1	1	4	1	2	1	2	4	1	2	1	2	1	2	3	1	6	1	1	1	2	2	2	2	2	1	2	1
83000	-540.530333152987964	-547.385821103947364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575559910738942	0	2	5	5	7	3	7	8	9	10	9	13	12	11	12	13	12	12	13	14	16	15	17	18	15	16	16	17	18	16	17	18	17	20	16	18	17	18	18	19	19	20	19	19	18	20	20	23	22	22	22	23	23	23	24	25	25	26	24	25	29	26	25	27	28	28	24	27	28	27	28	30	29	29	28	27	30	31	31	31	32	31	31	31	33	32	32	35	34	31	33	32	31	33	34	33	35	38	36	34	36	37	35	37	37	39	39	41	41	41	0	1	1	2	4	1	4	2	5	1	1	18	10	9	9	10	10	14	9	17	20	19	15	33	18	11	13	25	22	20	30	30	22	24	20	25	20	30	26	32	38	36	26	21	21	28	24	47	46	44	35	36	23	49	54	41	24	51	34	67	44	50	55	57	58	59	0	0	29	60	57	66	64	53	27	57	71	71	57	56	83	69	71	0	90	93	69	81	81	74	75	69	68	64	74	82	86	99	52	82	88	99	91	92	94	99	101	106	107	0	1	1	2	1	1	2	1	3	1	4	5	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	3	3	2	2	1	5	2	1	1	1	1	1	1	3	1	2	1	1	3	5	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	1	5	2	1	1	1	2	2	1	2	1	1	1
83500	-581.304935978024901	-588.160423928984301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612449108135689	0	2	5	4	3	5	7	9	9	9	10	12	13	13	11	13	13	13	14	15	13	13	17	16	16	17	15	15	17	16	17	19	18	21	16	19	19	18	19	18	20	20	19	19	20	21	21	22	23	21	23	24	23	22	23	26	24	27	24	24	28	26	26	26	28	27	28	29	29	27	28	30	28	29	29	30	32	31	31	30	33	31	30	32	32	32	30	35	32	32	33	33	33	34	35	35	35	37	37	36	37	38	37	37	38	38	37	40	40	42	0	1	1	1	1	4	3	7	4	1	1	6	15	10	6	1	10	15	22	7	11	1	25	16	21	7	9	18	13	12	30	40	13	38	27	26	23	20	24	27	23	31	23	35	38	36	26	42	29	40	34	50	45	45	32	51	34	52	49	55	60	49	59	53	66	60	0	0	71	52	48	66	62	61	64	73	66	57	75	51	56	73	71	0	82	80	68	78	70	87	70	82	76	86	91	81	86	77	80	74	97	93	91	92	101	107	88	107	102	0	1	1	3	2	1	1	1	1	3	4	5	4	1	1	3	5	2	1	1	4	2	7	1	1	2	3	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	3	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	2	5	2	1	1	1	1	2	3	1	4	3	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	3	4	3	1	2	2	2	1	1	1	1	1	1
