step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
23500	-434.934983225460940	-433.539888613692881	-1.395094611768059	0.000137061687006	0.000056301150025	0.410772340942130	0.640808484579929	0	1	4	5	7	7	6	10	10	13	13	12	12	11	13	12	14	14	15	17	16	16	16	16	15	17	18	17	21	23	23	26	26	24	26	24	26	25	28	28	27	29	30	29	29	31	29	32	31	30	33	34	33	33	36	34	35	35	38	37	37	40	39	41	41	42	42	44	43	44	46	44	46	0	1	2	3	7	4	3	6	5	8	7	9	9	5	8	14	14	0	8	8	11	0	0	14	9	15	22	18	27	22	29	36	38	30	38	30	36	29	35	37	38	41	47	40	30	41	37	42	44	44	43	48	49	49	52	54	49	53	61	57	56	59	59	59	63	63	63	63	38	66	68	66	66	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	3	2	1	1	3	2	2	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	7	1	1	1	2
24000	-492.030487344698770	-490.407136723919052	-1.623350620779693	0.000159783883376	0.000036802992107	0.230329813802922	0.514882765711473	0	2	5	6	6	4	8	9	10	13	14	12	12	13	10	14	16	15	14	16	15	17	16	17	17	16	18	18	22	24	22	26	26	25	26	26	27	26	25	27	25	30	30	29	30	32	30	32	31	31	32	33	35	33	37	34	35	36	38	38	38	40	39	39	41	41	41	43	42	45	45	46	47	0	1	6	3	6	2	3	6	7	8	8	9	9	8	5	9	12	0	15	5	10	0	0	11	14	15	22	18	27	27	27	31	41	29	29	31	31	34	31	29	29	38	44	37	38	30	38	45	37	36	42	45	54	44	46	49	50	44	57	53	56	61	59	56	63	59	63	66	30	68	67	68	67	1	2	1	1	1	1	2	2	1	3	3	1	1	3	1	1	3	1	3	5	1	1	1	1	2	2	1	2	2	3	1	2	1	2	2	2	2	1	2	3	2	2	1	1	2	3	3	1	2	2	1	2	1	1	2	1	2	3	1	1	2	1	1	3	1	3	1	1	6	1	2	1	2
24500	-454.807190785054843	-453.206833173437246	-1.600357611617595	0.000119140515018	0.000028577927897	0.239867419515813	0.645759605759434	0	1	6	4	5	6	7	9	10	11	12	13	12	13	13	14	16	15	13	15	16	16	15	15	16	17	18	17	22	22	23	25	26	24	26	25	27	27	28	27	27	29	30	28	30	31	30	33	31	32	33	33	34	33	36	35	36	36	37	38	37	38	38	40	40	41	41	43	43	44	44	45	46	0	1	4	2	4	4	5	7	8	9	8	7	9	7	11	19	24	0	6	14	16	0	0	14	24	19	22	23	22	22	27	30	34	30	31	34	33	32	36	32	29	38	39	40	41	42	31	45	44	44	43	45	44	50	52	54	44	49	56	57	49	57	59	62	63	63	63	67	29	68	57	68	72	1	1	2	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	3	1	1	1	1	2	1	2	1	1	2	3	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	2	2	1	1	4	1	1	1	5	3	1	1	2	2	1	1	1	2	2	1	9	1	3	1	1
25000	-474.646644463963696	-472.955357355003571	-1.691287108960125	0.000135745532810	0.000027996440327	0.206242074769693	0.612353227082187	0	1	5	4	7	7	6	9	10	12	14	13	11	13	11	14	15	15	14	16	15	15	17	15	17	18	19	17	21	24	24	25	27	25	27	22	27	26	27	27	28	28	29	29	29	30	31	32	31	31	32	34	34	34	37	36	35	36	38	36	35	40	39	40	41	41	42	42	44	44	44	46	44	0	1	4	1	3	4	3	5	7	13	8	13	4	9	7	14	13	0	8	11	16	0	0	19	17	11	28	18	22	27	36	36	31	36	34	29	32	27	36	32	30	33	37	40	41	32	39	45	37	44	35	45	50	51	48	54	51	54	61	49	54	54	61	56	63	63	66	64	51	63	66	70	68	1	1	1	2	1	1	1	1	2	1	2	1	4	1	2	1	2	1	3	2	1	1	1	1	1	2	1	1	4	2	1	2	2	1	1	1	1	4	2	1	1	1	2	1	1	3	2	2	1	1	4	2	2	1	3	1	2	1	2	2	1	3	2	2	1	1	1	1	5	3	2	1	1
25500	-463.626837912366511	-461.819373977395344	-1.807463934971184	0.000134569215754	0.000023527520511	0.174835829865096	0.508243942400308	0	2	5	4	6	7	7	10	8	11	13	12	11	13	14	13	15	16	14	16	15	16	15	17	17	18	18	17	22	23	24	24	27	26	27	22	26	25	27	27	28	28	30	29	29	32	29	32	31	31	33	33	32	34	36	36	35	34	37	37	36	39	38	40	40	41	42	42	43	45	46	45	46	0	1	4	2	3	3	5	7	7	9	10	9	9	13	11	9	14	0	11	15	16	0	0	17	17	19	22	23	27	27	27	27	30	36	38	27	32	30	30	29	31	37	39	37	41	47	31	45	44	47	43	45	44	53	48	54	47	49	61	44	54	56	59	62	63	63	63	66	47	68	63	68	62	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	3	2	4	3	1	2	1	3	2	1	2	4	2	2	1	2	1	2	3	2	1	1	2	3	2	1	3	1	4	1	1	5	1	2	1	1	1	2	2	1	9	2	4	1	3
26000	-487.833352704306321	-485.919777882614312	-1.913574821692005	0.000146552036363	0.000022434606411	0.153082870548144	0.562436728477876	0	1	3	6	6	5	8	10	9	12	13	12	10	14	12	14	14	15	15	14	16	16	15	16	16	17	19	17	22	23	24	24	26	25	24	25	26	26	26	27	27	29	30	29	28	31	31	32	31	31	34	32	34	34	36	36	36	35	38	36	36	40	38	39	40	41	42	43	42	44	45	43	47	0	1	2	6	3	3	4	9	5	8	7	9	9	8	9	12	15	0	7	8	8	0	0	17	17	12	22	18	27	27	22	29	31	29	27	27	36	30	27	35	30	40	33	33	41	41	33	45	40	43	37	45	49	44	52	54	58	53	61	53	51	64	61	56	59	63	66	66	31	66	67	66	68	1	1	1	1	1	1	2	1	2	1	3	2	1	2	2	1	1	1	3	2	3	1	1	1	1	3	2	2	2	2	4	1	1	2	2	3	1	2	3	2	2	1	3	1	1	2	3	3	3	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	8	2	1	1	2
26500	-478.128252892712510	-476.302778552956738	-1.825474339755782	0.000140642156747	0.000024016142735	0.170760626047893	0.479668064073079	0	2	4	6	6	6	7	9	8	11	13	12	12	11	14	13	13	16	15	15	15	16	16	16	14	18	19	17	19	23	24	24	26	25	26	24	26	26	26	27	27	29	29	30	31	30	30	33	31	31	33	34	34	34	36	33	35	35	37	36	36	40	40	40	39	41	41	41	43	44	47	45	46	0	1	2	3	3	2	3	5	7	9	3	7	10	8	8	14	14	0	6	6	16	0	0	17	17	8	22	23	22	29	27	29	29	29	30	29	36	32	30	32	38	38	37	33	41	38	34	45	44	43	33	45	49	49	41	49	49	49	61	53	57	54	59	59	59	61	65	62	51	68	63	68	63	1	1	1	1	1	2	2	2	1	1	4	2	1	1	2	1	1	1	4	6	1	1	1	1	1	3	2	1	1	2	3	2	3	3	3	2	1	1	2	2	1	1	2	2	2	2	3	2	1	1	3	2	2	2	5	2	2	2	1	2	1	2	2	2	1	2	1	1	4	2	3	2	3
27000	-476.651036077086815	-474.932780222246606	-1.718255854840181	0.000158650704516	0.000031416924539	0.198025748673346	0.671112505295740	0	1	4	5	7	6	8	10	10	11	13	12	11	13	14	12	14	17	15	15	15	16	14	17	17	17	19	18	21	23	23	24	25	26	26	24	27	27	28	27	28	30	30	29	30	32	27	33	30	30	32	34	34	33	37	35	33	36	37	36	36	40	39	41	41	42	41	43	42	44	46	45	46	0	1	2	3	6	4	5	7	7	5	8	9	5	9	8	13	10	0	5	15	10	0	0	17	17	20	28	23	27	27	27	31	36	36	29	27	36	30	32	35	38	38	47	40	37	41	36	41	32	39	40	38	51	49	41	57	44	53	61	53	54	54	59	59	63	67	63	64	37	68	66	70	66	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	5	1	2	1	1	2	1	2	1	2	2	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	2	2	1	2	2	1	3	3	1	1	5	1	2	1	1	1	1	3	1	2	1	1	1	1	4	1	2	1	2
27500	-487.462893654162428	-485.702585463985884	-1.760308190176537	0.000189281096367	0.000035284070740	0.186410959239498	0.586865929327571	0	2	4	5	6	6	8	10	10	13	13	13	10	13	14	11	16	15	15	16	14	15	14	16	15	18	18	17	22	24	23	25	26	25	25	23	26	26	27	27	26	29	30	29	28	30	30	31	31	31	33	33	33	35	34	35	35	36	38	37	37	41	39	39	40	40	41	43	44	42	47	45	45	0	1	2	3	4	4	5	7	7	13	4	9	7	7	8	5	9	0	8	15	16	0	0	25	14	11	22	23	27	36	29	36	30	36	31	29	35	27	34	37	29	41	39	40	29	41	37	42	44	47	47	46	50	50	48	53	44	49	54	53	54	60	54	61	63	57	58	63	58	67	62	68	62	1	1	1	1	1	1	1	1	2	1	3	2	1	2	2	2	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	3	3	2	3	1	1	2	1	1	3	2	2	7	1	3	2	2
28000	-480.678552591270318	-479.222138158733799	-1.456414432536493	0.000114494527037	0.000037769322879	0.329878849726864	0.560075994222817	0	1	5	6	6	7	7	9	10	11	13	11	11	13	14	14	14	16	15	16	16	16	16	17	16	17	19	17	21	23	22	24	25	23	25	25	27	26	27	27	28	29	30	30	30	31	31	32	30	30	32	34	34	34	36	34	36	36	38	37	36	41	38	39	40	41	43	43	43	44	46	45	47	0	1	2	3	3	3	5	7	7	9	8	9	9	7	8	11	14	0	8	11	16	0	0	17	17	8	22	23	27	27	22	30	23	29	32	34	31	32	30	35	37	30	39	40	33	41	43	45	39	40	47	45	37	49	46	49	54	50	61	50	56	64	54	61	63	61	66	66	37	68	63	66	71	1	1	2	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	3	2	1	1	1	2	1	5	2	1	2	2	3	1	4	1	1	1	3	1	2	1	1	2	2	2	3	2	1	1	1	2	1	2	3	2	2	2	1	4	2	3	1	1	2	2	1	3	1	1	10	1	4	2	1
28500	-513.690606792063136	-511.926909270569297	-1.763697521493848	0.000183012428678	0.000033954542826	0.185531349268760	0.473012807488412	0	1	5	5	6	7	7	8	9	13	13	12	11	13	13	14	15	15	13	15	16	16	15	16	16	18	18	17	20	23	23	26	27	26	24	26	26	26	28	28	27	28	31	30	31	29	28	32	32	31	33	34	35	32	36	35	35	34	37	37	38	41	39	40	40	41	43	44	42	44	46	46	46	0	1	1	2	4	2	5	5	5	9	7	7	9	9	5	6	14	0	8	12	14	0	0	6	17	7	22	18	27	27	27	29	30	30	29	27	35	30	35	30	36	41	35	47	46	36	33	36	44	32	34	38	44	32	48	49	49	50	58	39	59	59	61	60	60	63	63	64	51	66	64	70	53	1	1	2	3	1	3	1	1	1	2	2	3	1	2	3	4	1	1	2	1	3	1	1	6	1	6	1	1	2	2	2	3	2	2	2	4	1	1	2	2	1	1	3	1	1	1	1	3	1	2	4	4	3	4	2	2	2	2	1	4	1	3	1	1	1	1	3	2	4	1	3	1	6
29000	-498.002062734404831	-496.329981443923089	-1.672081290481745	0.000120059448454	0.000025514704092	0.212517252245301	0.483909903100588	0	2	6	4	5	6	7	9	10	10	13	11	12	12	11	14	14	13	15	16	16	16	15	16	16	14	18	17	22	23	22	25	26	25	27	24	26	27	28	26	28	29	30	30	29	32	31	33	31	32	31	34	34	33	37	35	35	35	36	36	37	41	39	39	41	41	43	44	43	43	46	45	46	0	1	4	2	4	4	5	7	8	7	9	8	9	7	5	14	14	0	8	8	16	0	0	17	17	8	22	18	27	27	27	36	31	31	32	31	29	37	36	29	33	38	45	39	30	42	43	45	44	44	43	48	49	44	41	54	53	49	53	53	56	64	54	58	56	58	59	56	39	66	66	65	63	1	1	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	1	2	4	1	1	1	2	2	3	1	2	2	3	2	1	2	2	1	1	2	1	3	2	1	1	1	1	3	2	1	2	1	1	1	1	2	2	5	2	1	3	1	1	2	1	3	2	2	2	3	5	7	2	2	2	3
29500	-449.047975582047513	-447.370639103706196	-1.677336478341329	0.000139112216711	0.000029319646041	0.210762553671295	0.557362616149880	0	2	3	5	6	6	7	9	10	12	13	11	10	12	14	13	16	17	14	15	15	16	17	14	16	16	18	18	22	24	24	25	26	25	25	23	26	26	28	27	28	29	31	29	29	30	30	32	31	32	33	33	34	33	35	35	36	35	36	36	37	39	39	39	40	41	41	43	43	43	45	45	45	0	1	2	3	3	4	3	3	3	13	8	5	5	13	8	14	24	0	10	11	16	0	0	14	9	15	22	18	27	27	36	31	34	31	27	27	34	35	36	33	38	33	30	40	35	38	32	47	44	47	47	42	49	49	52	54	49	44	56	53	59	59	59	54	63	61	62	67	43	63	67	70	63	1	1	1	1	2	1	2	2	3	1	2	2	1	2	3	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	1	1	1	1	3	2	1	1	2	1	1	2	4	1	2	2	3	1	1	1	1	2	2	1	1	1	3	3	1	1	1	2	1	3	1	3	1	1	6	2	1	1	3
30000	-417.064047957498133	-415.583134027849837	-1.480913929648308	0.000107579075162	0.000033219761604	0.308793894665351	0.694859631525146	0	2	4	5	6	7	8	9	10	12	13	12	12	13	12	10	15	16	14	17	15	17	15	14	15	17	19	18	21	23	23	26	25	25	27	25	27	26	27	28	27	30	31	30	31	31	30	33	31	30	34	34	34	34	36	36	33	35	38	37	37	40	39	38	41	41	43	44	42	43	45	44	45	0	1	1	3	3	4	5	5	7	9	15	9	9	8	8	7	24	0	15	19	16	0	0	9	24	19	22	18	27	27	29	29	30	31	33	31	31	33	36	38	38	41	47	40	42	41	40	45	32	37	43	46	49	49	48	54	49	57	56	53	54	64	59	56	63	63	66	70	32	66	67	70	67	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	2	1	2	1	2	1	2	2	2	2	1	1	1	1	1	1	6	1	1	1	1
30500	-450.075387824034237	-448.323079499967207	-1.752308324067003	0.000145898063022	0.000027504528240	0.188518803266813	0.750823059039891	0	1	6	4	6	7	7	9	10	13	13	12	11	12	14	13	15	16	16	16	15	17	17	17	17	18	19	18	22	24	24	25	26	23	26	26	26	25	27	27	27	29	30	30	30	31	31	33	31	29	33	34	33	34	36	35	34	36	37	36	37	37	39	41	39	40	42	42	43	44	46	46	45	0	1	4	2	4	5	5	7	3	13	8	8	9	5	8	8	16	0	16	15	16	0	0	17	17	20	22	23	27	28	29	31	34	27	31	27	31	34	31	35	38	38	37	40	41	42	43	45	50	33	44	45	49	49	52	49	49	53	58	53	49	54	62	62	61	63	66	66	30	68	63	68	67	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	4	1	1	2	1	1	2	1	7	1	3	2	2
31000	-482.030779293921626	-480.511164200526650	-1.519615093394961	0.000158912201403	0.000044765573937	0.281700042805510	0.592459527843108	0	2	5	4	7	7	8	9	10	11	13	13	12	12	13	13	15	15	16	14	16	16	16	17	15	17	19	17	21	24	23	25	25	24	26	23	27	26	26	27	27	28	30	30	30	32	31	32	31	32	33	33	34	34	36	35	35	34	36	36	36	39	40	41	40	41	43	43	41	45	46	45	46	0	1	4	2	3	4	5	5	6	9	8	10	10	8	5	5	16	0	6	14	9	0	0	17	15	16	22	18	27	29	29	36	29	36	36	29	38	29	36	30	35	30	37	30	42	33	42	45	44	40	38	45	44	44	52	49	49	50	44	44	44	54	56	54	56	62	66	66	43	62	67	67	66	1	1	1	1	1	2	1	1	2	1	2	2	1	2	3	3	1	1	4	1	2	1	1	1	1	2	2	2	1	2	1	2	2	1	2	1	1	3	2	1	1	2	2	2	1	4	1	2	1	2	4	2	2	2	1	2	1	1	3	2	3	2	2	3	2	1	1	1	5	3	2	1	3
31500	-478.610348644215890	-477.201025082733736	-1.409323561482148	0.000119981465258	0.000046319414640	0.386054750547228	0.547437115999802	0	2	5	3	7	7	8	9	10	13	12	12	12	12	11	13	14	16	15	17	14	15	15	17	16	17	19	18	21	23	23	25	25	25	27	25	26	27	28	27	26	28	29	28	30	31	30	32	32	31	33	34	35	34	36	34	36	35	37	37	37	40	37	39	40	38	43	42	42	44	46	45	46	0	1	4	1	3	3	5	5	7	9	5	9	9	15	6	14	14	0	15	19	14	0	0	17	14	19	22	18	22	22	27	31	27	31	31	27	34	28	32	33	33	35	38	34	41	35	43	38	44	44	47	45	49	49	46	49	56	50	56	58	58	64	56	61	66	59	66	65	38	65	70	63	70	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	4	5	2	1	3	2	2	3	1	4	2	1	1	1	1	1	2	3	1	2	2	2	2	2	1	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	6	2	1	3	2
32000	-478.251954582585768	-476.648922260742438	-1.603032321843309	0.000110911455173	0.000026476197545	0.238714725221263	0.584003139193102	0	1	5	4	7	6	6	10	10	13	11	12	10	14	12	13	15	16	14	17	15	16	14	17	17	17	18	17	21	23	23	26	23	25	27	24	25	27	27	27	28	26	30	29	30	32	30	32	30	31	33	33	34	34	35	34	36	34	38	37	36	39	39	40	41	40	42	42	43	45	46	45	45	0	1	4	2	7	4	4	7	4	9	8	13	7	16	11	13	4	0	15	19	16	0	0	14	17	19	22	23	27	27	27	27	27	27	36	33	30	36	33	37	38	34	35	34	38	32	39	41	44	49	47	45	49	49	52	44	49	44	61	53	58	58	61	56	64	59	66	64	32	66	61	63	64	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	5	1	1	2	1	1	1	2	1	2	1	2	2	2	3	6	2	3	2	1	1	2	3	2	1	1	2	2	2	2	1	2	1	1	1	2	2	2	1	2	3	4	1	1	1	2	1	3	1	1	2	1	8	3	4	3	2
32500	-469.893757880856299	-468.217257495855904	-1.676500385000409	0.000122920927281	0.000025941204780	0.211039774540076	0.514333186807830	1	2	3	4	5	7	7	10	9	10	14	12	11	12	14	13	14	16	15	16	15	16	15	16	15	17	18	18	20	21	22	26	25	24	26	25	26	25	27	27	26	28	30	28	30	30	30	33	31	30	33	32	34	34	36	35	35	35	37	37	38	40	39	41	41	41	42	42	44	45	46	45	46	0	1	1	3	4	5	5	5	4	9	8	9	10	8	14	14	14	0	15	8	16	0	0	17	17	19	22	23	22	27	27	29	31	31	31	27	34	30	31	37	38	38	29	36	38	41	37	52	33	44	32	45	44	49	48	54	30	50	58	58	59	63	61	63	63	63	66	66	29	68	67	67	63	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	3	2	2	2	3	1	2	3	1	2	2	1	1	1	5	1	3	2	2	1	3	2	3	1	3	1	1	1	6	3	1	1	1	1	1	2	1	1	1	1	13	2	2	1	3
33000	-515.764088335394149	-514.105648329221594	-1.658440006172611	0.000148815399436	0.000032324604740	0.217212767380764	0.493306278025155	-1	1	4	5	6	6	7	9	8	12	14	10	12	12	13	14	16	15	16	14	15	16	16	16	17	17	19	18	22	23	23	24	26	25	27	24	26	25	27	27	28	29	29	30	30	31	30	31	32	29	33	33	35	34	36	36	36	33	38	38	37	40	39	40	41	42	43	43	41	44	45	45	46	0	1	1	3	3	3	5	5	3	5	10	5	7	5	8	12	14	0	14	10	14	0	0	13	17	11	22	23	28	27	27	27	34	31	36	27	36	30	36	30	35	27	33	29	38	45	37	35	50	40	47	42	50	49	52	54	43	49	54	53	56	53	61	61	63	63	53	59	28	64	63	62	66	1	1	3	1	1	1	1	1	2	4	1	3	3	2	3	2	2	1	2	1	1	1	1	1	1	3	1	2	2	2	2	2	1	1	2	2	1	1	1	3	1	5	1	3	3	1	2	3	2	1	1	1	3	1	2	2	2	1	2	1	1	3	1	1	1	2	4	2	9	2	3	2	1
33500	-446.267597068287841	-444.710367548291401	-1.557229519996440	0.000120490078554	0.000031363680389	0.260300937348150	0.614944809397736	-1	2	4	5	6	7	7	9	10	12	12	11	11	13	14	13	14	17	16	16	14	16	15	16	15	18	19	18	22	24	23	25	24	26	27	24	26	25	27	28	27	29	30	29	29	29	29	32	32	32	34	34	34	34	36	35	35	36	37	37	38	40	39	41	40	40	43	43	44	44	45	45	46	0	1	2	3	4	3	5	7	7	13	8	9	9	10	8	13	14	0	11	11	16	0	0	17	17	20	22	23	27	22	27	36	31	36	32	29	33	31	36	37	38	38	42	40	41	38	37	45	44	44	47	48	50	43	41	49	49	49	56	53	56	56	56	59	63	63	66	59	30	62	66	63	66	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	4	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	3	1	2	2	2	1	1	2	2	2	1	3	2	2	1	1	2	3	11	2	2	3	3
34000	-499.552760495873542	-497.635830301107205	-1.916930194766359	0.000185356884946	0.000028262169656	0.152474345174891	0.607037878891711	0	2	5	2	7	7	7	9	10	13	13	13	11	11	13	14	15	17	15	16	15	17	13	16	17	18	19	17	22	23	24	26	26	24	26	26	26	27	27	27	27	28	29	30	30	31	31	32	31	31	33	34	34	34	36	36	35	35	37	37	35	39	38	41	41	42	41	44	43	44	45	46	46	0	1	4	1	3	3	4	5	5	9	8	9	9	9	5	3	7	0	10	8	9	0	0	14	20	19	28	23	22	27	28	27	29	29	27	31	34	33	36	33	29	38	37	39	42	32	33	45	44	35	43	48	50	49	52	54	44	54	50	58	44	56	56	62	59	61	57	67	32	62	65	68	67	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	4	2	1	1	4	2	1	1	2	1	2	1	2	3	2	3	3	2	1	4	1	1	1	1	1	3	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	4	1	2	1	2	1	1	1	2	3	2	2	11	2	2	2	1
34500	-483.180281690833283	-481.412887355490398	-1.767394335342910	0.000153986655438	0.000028422987628	0.184580849208826	0.479738499240158	0	2	5	5	6	7	7	9	8	13	13	13	11	14	12	13	15	14	16	16	15	16	13	16	15	18	19	18	22	23	23	25	26	26	27	25	26	26	28	27	27	26	30	28	30	31	31	32	31	31	33	34	34	34	37	36	34	36	38	36	38	40	39	37	39	42	41	42	43	44	46	46	47	0	1	2	1	4	3	5	7	7	8	8	8	9	12	3	13	8	0	5	11	16	0	0	14	15	20	28	18	27	27	27	27	22	36	36	30	36	31	30	29	42	36	37	40	38	42	43	42	40	44	47	48	49	49	52	54	39	49	49	49	54	64	61	53	61	61	61	61	33	67	62	66	67	1	1	2	2	1	1	1	1	1	2	2	2	2	1	4	1	2	1	6	2	1	1	1	1	3	1	1	2	2	2	2	3	6	1	1	1	1	2	4	2	1	1	1	1	2	2	1	3	2	2	1	1	2	1	2	1	2	3	3	2	3	2	1	1	1	2	2	2	7	1	3	3	2
35000	-465.601478412247104	-464.016546361499536	-1.584932050747578	0.000138288869213	0.000034123901258	0.246758119086532	0.490011478662284	-1	1	3	6	5	6	7	9	10	12	13	12	11	13	13	13	15	15	16	16	15	16	17	16	17	17	19	16	21	23	24	22	25	26	26	25	26	26	27	27	27	28	29	29	30	31	30	33	32	31	33	32	34	34	36	36	35	36	37	38	38	40	39	38	40	42	41	43	43	45	47	45	47	0	1	2	3	3	3	5	7	7	4	8	9	9	12	8	10	14	0	8	11	16	0	0	17	24	15	22	18	27	27	32	29	29	32	32	32	29	29	29	36	33	38	30	35	42	27	39	45	44	37	33	38	44	49	46	54	49	49	56	57	59	64	59	58	61	59	61	64	43	68	66	65	70	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	3	2	1	1	1	1	1	3	2	1	1	2	1	1	2	2	2	2	2	2	3	1	1	1	3	2	1	4	2	2	2	2	4	4	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	3	7	2	3	2	1
35500	-499.107200475520756	-497.257869246238158	-1.849331229282583	0.000134459898418	0.000022269670908	0.165623142440345	0.561936468218386	0	1	6	4	6	7	7	10	10	12	13	9	11	11	13	11	14	15	15	17	15	15	17	16	17	16	19	18	21	24	23	25	26	26	26	25	26	26	24	27	28	29	31	29	30	30	30	33	31	31	33	34	33	34	36	35	35	33	37	37	37	41	39	40	40	42	42	44	43	45	47	43	47	0	1	4	1	4	3	3	7	5	9	9	4	9	3	8	12	14	0	9	26	16	0	0	17	17	15	22	18	28	27	27	39	39	29	29	27	39	31	29	30	38	38	42	31	41	29	34	45	44	40	47	48	49	50	52	53	37	30	54	57	58	61	56	58	59	61	65	67	30	72	66	65	63	1	1	1	3	2	1	1	1	2	1	2	2	1	3	2	1	2	1	2	1	2	1	1	1	2	2	2	2	2	3	2	1	1	3	3	2	1	1	1	1	1	2	1	3	1	4	3	2	1	3	2	1	2	2	1	2	4	5	2	1	2	2	2	3	2	3	1	1	5	1	2	2	3
