step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
26000	-320.077083301821176	-317.833685396612282	-2.243397905208874	0.000126641315409	0.000013710069898	0.108259061060876	0.628897835899744	0	3	3	5	5	7	5	5	10	8	6	9	8	9	10	9	10	9	10	7	9	10	10	8	9	10	11	10	13	7	13	10	11	11	12	12	15	14	13	13	13	14	14	13	16	15	15	16	12	16	17	16	14	19	16	17	19	20	18	18	18	19	18	18	18	18	16	17	20	19	19	19	21	20	20	21	22	22	22	22	24	24	24	27	0	1	1	2	2	11	2	3	30	3	3	3	6	10	10	5	2	4	24	4	3	24	10	4	30	24	14	2	17	2	32	12	9	21	9	18	49	15	36	4	32	29	36	33	40	34	44	44	17	37	50	25	17	51	37	19	66	59	48	52	49	60	25	21	50	48	44	48	68	42	59	48	50	65	65	58	76	75	66	73	58	48	77	72	1	1	2	1	1	1	1	2	2	3	1	3	1	1	1	2	2	1	2	1	4	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	1	4	1	1	1	4	1	1	1	1	2	1	4	4	1	2	2	1	1	2	1	2	2	1	1	1	1	1	3	1	2	3	1	4
26500	-313.373873206630435	-310.504404930923670	-2.869468275706760	0.000158794983793	0.000010317348119	0.064972758411800	0.681064050997670	1	3	2	4	4	6	6	6	9	6	8	8	8	10	10	9	8	8	10	7	10	9	10	7	10	10	12	11	12	11	12	11	11	11	11	11	13	14	13	13	15	14	13	13	16	14	13	16	14	15	18	18	15	20	16	18	18	18	17	17	16	18	17	17	18	18	18	18	17	19	20	19	20	20	17	20	22	21	21	20	24	23	24	28	0	1	1	3	2	5	4	5	6	5	20	6	6	24	11	20	8	24	6	6	7	8	7	6	13	17	5	16	25	25	36	13	15	13	16	26	32	23	33	33	39	36	22	28	37	28	34	43	28	38	55	60	18	68	40	49	61	61	53	41	32	44	31	49	55	45	15	60	47	56	52	4	46	57	41	62	63	29	72	58	54	71	71	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	7	4	1	1	1	2	4	2	1	2	1	2	3
27000	-327.549365165984000	-325.884492420834647	-1.664872745149326	0.000072824027695	0.000015655171920	0.214972618452613	0.676052695797640	0	2	4	3	6	7	5	5	11	7	6	7	8	9	9	9	10	7	8	7	9	8	10	7	11	9	10	11	13	10	12	11	12	12	12	11	15	14	13	14	14	15	15	13	17	15	14	17	13	15	17	17	14	19	17	16	17	18	18	18	16	19	17	18	19	19	17	15	19	19	19	20	20	20	19	20	22	22	21	23	23	22	24	28	0	1	2	2	3	7	3	2	21	7	3	8	6	6	24	24	18	8	6	1	10	4	7	3	10	19	11	15	34	22	27	15	16	23	23	18	41	32	35	33	29	47	35	9	40	29	33	43	28	39	68	42	35	52	44	43	39	63	55	33	34	52	14	48	56	45	29	15	41	37	51	45	70	56	37	57	74	66	60	66	74	79	73	81	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	3	1	1	2	2
27500	-346.774193134273730	-345.089096225924550	-1.685096908349165	0.000148747088084	0.000030972686560	0.208223817747794	0.568664867625226	0	3	2	4	6	6	5	5	9	7	7	9	9	8	8	8	9	10	10	9	10	10	10	8	9	10	11	9	13	10	13	10	11	11	13	11	14	13	14	13	14	14	14	14	15	15	15	16	15	15	17	17	16	18	13	17	18	19	19	18	19	19	16	18	18	19	17	16	19	19	19	17	20	20	20	20	22	22	22	22	25	25	22	27	0	1	1	1	7	4	2	2	6	7	7	2	11	10	5	11	7	11	10	7	20	24	12	11	2	24	7	2	33	13	27	12	20	32	15	23	13	36	18	19	18	25	35	31	13	36	9	43	29	41	20	50	49	22	33	46	5	12	45	19	56	23	47	53	19	63	47	9	42	54	72	6	67	52	65	30	61	37	75	59	72	54	64	82	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	3	1	2	2	1	1	1	1	1	1	2	1	3	1	2	1	2	2	1	1	2	1	4	1	2	1	4	1	1	3	1	1	7	4	1	4	2	4	1	1	3	1	1	3	2	1	1	5	1	2	2	4	1	5	1	3	3	3	2	1
28000	-336.379376635841709	-333.302037348617716	-3.077339287223986	0.000122731359352	0.000006899496628	0.056216248762396	0.582527427910729	1	2	3	4	4	7	6	5	9	8	8	8	8	9	10	7	9	9	9	7	9	9	10	9	11	9	11	11	12	11	12	11	10	11	12	11	14	15	12	12	14	14	13	14	16	15	14	16	14	15	17	17	16	18	16	17	18	19	16	18	18	18	16	19	18	17	17	18	20	19	19	20	20	19	20	20	23	22	21	22	24	23	24	27	0	1	1	3	2	2	4	1	5	5	5	5	8	11	18	3	10	6	11	1	20	6	17	13	14	5	13	10	12	20	17	26	24	14	18	11	34	22	33	17	17	35	32	27	35	14	28	25	35	6	37	34	1	33	46	36	2	67	44	55	18	55	30	56	55	49	45	55	60	13	57	11	60	32	56	64	36	50	64	71	78	72	51	18	1	1	1	1	1	4	1	2	2	2	2	2	2	1	1	2	1	1	1	4	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	3	1	1	3	1	1	1	3	3	2	2	1	3	2	2	8	4	1	2	6	1	1	1	3	1	2	1	1	2	1	1	1	5	1	5	1	3	2	1	5	3	1	2	1	2	4	8
28500	-374.953518419257023	-372.472015043635679	-2.481503375621350	0.000110258809044	0.000009669157164	0.087695098904823	0.498311545513696	1	3	2	4	5	6	5	5	11	7	7	8	8	8	9	7	10	9	7	8	8	9	10	7	10	11	10	11	12	11	12	10	12	11	12	11	16	14	11	13	15	15	14	13	15	15	14	17	14	15	17	18	14	17	16	17	17	20	17	17	18	18	16	18	19	19	17	18	19	19	19	19	19	21	18	21	23	22	20	21	24	25	23	27	0	3	1	1	2	3	2	1	11	5	6	7	19	1	10	8	24	19	4	4	6	14	14	8	15	1	20	6	17	14	6	24	17	15	20	3	42	29	17	29	32	38	22	30	21	29	16	32	15	39	50	48	32	46	47	47	39	65	43	42	34	45	15	51	41	40	36	48	62	63	57	63	60	63	38	55	76	24	2	54	67	76	70	71	1	1	1	2	1	2	1	2	2	1	1	2	1	3	1	1	1	1	1	3	1	1	1	2	1	6	1	3	1	2	4	3	1	1	2	4	1	1	1	1	2	1	3	1	4	2	4	4	3	1	1	1	2	1	2	1	4	1	2	1	3	1	2	1	2	3	3	1	1	2	2	1	1	3	2	3	1	7	8	2	3	2	3	3
29000	-318.283381899808035	-315.588926687324943	-2.694455212483095	0.000095617046273	0.000007073729450	0.073979794669209	0.684516896135974	1	3	3	4	6	7	5	5	11	7	7	9	7	9	9	8	9	10	10	9	9	10	11	8	9	9	10	10	13	10	13	11	12	12	13	12	15	14	13	13	15	14	14	14	16	15	15	15	14	15	17	17	16	20	17	16	18	19	19	18	19	18	15	15	18	17	18	17	20	18	19	16	21	17	19	19	21	22	21	22	24	24	24	27	0	1	1	2	8	8	4	2	17	8	4	7	5	4	6	10	1	16	16	4	13	2	16	8	4	24	7	24	9	11	9	27	27	30	23	14	36	33	12	27	32	36	9	23	38	43	36	29	30	23	42	63	4	65	63	32	35	37	65	29	41	72	36	42	51	49	53	41	56	45	57	40	59	48	51	70	58	56	67	75	69	77	79	80	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	4	1	1	2	2	3	1	3	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2
29500	-347.830695554943475	-345.553882356922031	-2.276813198021461	0.000159978948765	0.000016788048711	0.104939111302772	0.593713480396995	1	3	3	4	6	7	5	5	10	7	8	7	8	9	10	8	8	9	10	8	9	8	11	9	10	9	9	11	13	11	13	8	12	11	12	11	15	12	13	13	14	14	15	12	15	16	14	16	14	15	17	17	14	20	15	17	16	19	18	18	18	19	15	17	17	19	19	17	18	19	19	20	21	21	20	19	22	22	21	23	24	25	24	28	0	1	1	2	2	7	3	2	2	7	8	7	1	5	22	10	8	5	10	5	6	4	20	20	13	17	16	13	24	21	22	10	30	20	18	11	32	36	15	33	21	13	29	9	34	42	33	23	36	31	55	46	4	57	39	55	17	50	37	45	40	31	30	50	42	37	53	4	23	4	56	58	68	63	66	57	71	64	72	67	67	53	74	82	1	1	1	1	1	1	1	1	3	1	1	1	4	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	2	3	1	1	2	1	1	3	2	1	1	1	3	2	1	1	5	2	1	2	2	3	2	1	2	2	3	5	4	4	1	1	2	2	1	1	1	2	1	1	3	4	1	1
30000	-351.419663500615400	-349.633090956769934	-1.786572543845445	0.000118882007455	0.000021374207131	0.179793457295478	0.647472222519354	0	2	3	3	5	6	6	4	10	7	7	7	8	7	10	8	10	8	10	9	9	8	11	8	9	9	10	12	12	11	11	10	9	11	12	12	15	15	13	12	14	14	14	13	13	15	14	16	13	14	16	17	14	17	17	16	17	20	16	18	16	19	18	19	19	15	18	17	19	17	20	19	20	19	17	20	22	22	21	21	25	23	24	27	0	1	2	2	4	8	3	2	24	5	4	3	7	2	13	7	20	12	11	18	2	6	33	5	5	16	22	13	32	16	32	5	18	15	34	15	36	41	23	31	29	29	20	27	20	42	35	32	34	36	7	41	16	35	46	42	31	57	53	57	32	47	75	36	43	45	59	46	56	29	67	52	56	54	23	74	72	5	63	74	77	73	69	81	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	4	1	2	3	1	1	2	1	1	1	2	2	1	2	3	1	1	1	2	2	1	2	3	1	2	1	1	7	1	1	1	1	3	1
30500	-376.243454467897379	-374.090669699676823	-2.152784768220537	0.000107452107307	0.000012697167758	0.118165832910237	0.598265861600786	0	3	2	3	5	7	6	6	10	6	7	6	7	10	9	8	9	9	7	8	8	9	10	9	10	8	12	11	11	10	12	12	10	11	12	11	14	13	12	14	13	13	15	13	14	15	14	15	15	16	16	17	15	19	14	17	18	20	19	19	17	18	17	18	16	16	18	17	19	19	18	18	20	20	19	20	22	23	21	21	24	24	23	27	0	3	1	3	3	2	5	5	10	1	3	4	5	4	7	13	26	6	2	12	6	13	7	8	2	5	17	33	17	11	11	20	10	17	25	7	38	27	14	28	29	32	41	23	44	32	29	29	28	15	43	43	17	63	12	48	32	50	68	68	41	32	21	56	33	43	1	51	52	72	65	45	71	62	57	59	76	74	50	67	80	75	77	83	1	1	1	1	1	3	1	1	1	3	3	1	1	4	1	1	1	1	1	1	1	1	2	1	4	2	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	3	1	1	2	1	5	1	3	2	1	1	2	3	4	1	3	1	6	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	2
31000	-347.868326677960965	-344.782684898090963	-3.085641779869989	0.000135413376880	0.000007569963702	0.055902628505020	0.577736506325042	0	2	3	3	6	7	5	4	11	7	7	6	8	7	9	8	9	8	9	9	9	9	11	8	11	11	11	11	12	11	11	11	11	12	12	10	16	14	13	13	15	14	13	13	17	16	15	17	14	15	17	18	14	19	15	17	16	20	17	18	18	19	16	19	19	16	18	17	19	19	19	19	21	20	18	21	22	22	21	22	24	23	23	27	0	1	2	1	2	7	8	1	1	4	7	7	6	7	3	12	18	14	11	5	16	14	22	10	15	13	15	4	32	21	20	19	19	27	20	6	41	35	9	32	27	34	10	18	38	11	40	29	35	43	50	37	7	45	40	46	2	75	63	37	68	57	9	67	45	31	53	16	49	50	37	45	62	66	45	63	52	63	62	58	43	32	56	83	1	2	1	1	2	1	1	2	5	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	4	2	2	1	1	1	1	4	1	1	1	6	1	1	1	1	1	2	1	1	3	2	4	3	2	1	2	1	3	1	1	2	2	1	1	5	6	2	2
31500	-333.207037932635671	-329.875526260467495	-3.331511672168177	0.000070444935842	0.000003355914362	0.047638830552294	0.659605360011574	1	2	3	4	6	7	5	5	9	6	7	8	8	10	7	8	9	9	10	9	8	10	11	8	10	10	12	11	11	9	13	11	11	11	12	11	16	12	14	13	14	12	14	14	16	15	14	16	15	16	17	17	15	20	16	17	17	20	18	18	18	19	15	17	19	18	18	18	20	18	18	19	21	20	20	20	21	20	20	21	24	23	25	27	0	1	1	2	7	4	2	4	5	8	7	11	15	6	8	6	13	10	12	4	15	24	14	5	5	4	15	13	20	16	30	17	12	14	26	9	44	32	27	18	27	16	22	17	38	31	31	42	40	32	48	55	4	60	40	46	53	33	33	49	1	56	4	47	24	56	45	52	61	43	43	63	75	51	66	41	65	48	51	74	12	74	82	81	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	3	2	2	1	1	2	1	2	1	1	3	1	2	1	1	3	3	1	6	1	5	1	4	1	1	1	1	2	1	2	1	2	1	3	1	2	2	1	9	2	1	1
32000	-358.557732855716154	-355.253831944068338	-3.303900911647812	0.000079407863959	0.000003849473068	0.048477227273279	0.611175527636234	-1	3	3	5	6	7	6	4	10	7	7	8	8	9	10	8	10	10	10	7	9	8	9	6	9	10	11	11	12	11	12	12	11	10	12	12	16	12	14	13	14	15	15	11	16	16	15	17	13	16	16	18	16	19	16	17	16	19	18	18	18	17	17	18	18	18	19	17	19	20	19	16	20	21	19	21	22	22	20	22	23	23	24	27	0	1	1	3	4	4	2	3	6	2	8	5	6	13	6	5	13	13	6	7	16	6	8	3	8	13	25	5	24	9	9	22	34	25	8	6	49	9	30	30	35	9	49	16	41	41	44	47	36	36	39	39	18	20	23	45	13	55	51	62	45	29	15	55	43	57	57	37	52	37	37	36	53	65	59	69	48	65	59	79	74	61	81	79	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	4	3	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	4	5	3	1	5	2	1	1	1	2	4	1	2	1	1	1	1	3	1	2	2	2	1	1	2	2	1	1	1	1	1	2
32500	-342.750982261342358	-340.892439267566033	-1.858542993776298	0.000181526081672	0.000029718328895	0.163713823495396	0.604427925167444	0	2	3	4	5	7	6	5	10	7	6	8	8	9	10	8	9	7	10	7	9	9	10	8	11	9	11	11	12	10	11	12	11	10	12	11	15	14	14	14	13	13	14	12	16	16	15	15	15	15	18	18	13	20	15	17	18	20	17	17	18	18	18	19	18	18	16	16	20	18	19	19	21	19	18	20	22	20	21	22	24	22	25	27	0	1	2	2	3	5	2	2	6	7	4	10	7	13	16	6	12	7	2	11	20	1	18	20	18	24	2	4	19	7	13	31	23	21	19	9	19	17	30	30	25	36	44	18	38	13	29	25	27	42	19	59	27	57	14	37	41	71	43	49	10	30	40	36	27	50	44	49	75	21	45	23	78	19	55	61	64	63	45	52	73	79	71	83	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	5	1	1	3	1	1	2	1	5	4	1	2	2	1	1	1	1	1	2	3	2	3	1	1	1	3	1	3	2	2	2	1	3	1	1	1	4	1	4	1	1	1	6	4	2	4	3	1	2	1	1	4	1	4	1	3	2	1	1	1	3	2	2	1	3	1
33000	-317.083388545778803	-314.534497563217087	-2.548890982561707	0.000106828550515	0.000008863064356	0.082965315109365	0.699686298883566	1	2	4	5	4	7	6	5	10	8	8	9	9	9	8	8	9	10	10	9	10	9	11	9	10	11	11	11	12	8	13	10	10	12	12	11	14	13	13	14	14	15	15	14	17	15	15	16	15	14	18	17	15	19	15	18	18	19	17	15	19	18	17	19	19	17	18	16	19	20	19	20	21	20	19	20	22	21	21	22	24	22	24	28	0	1	2	5	2	4	5	2	11	7	8	7	11	6	7	4	3	10	11	11	20	7	32	6	13	24	15	11	12	4	27	30	5	26	33	32	35	15	9	35	29	32	40	12	50	31	38	44	38	24	49	50	33	59	38	63	44	68	44	23	18	68	16	68	59	39	53	60	68	64	53	44	74	59	63	57	67	75	71	47	72	51	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	5	1	6	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	2
33500	-394.011558544130651	-391.156543467720212	-2.855015076410439	0.000131977573100	0.000008664815582	0.065653696902102	0.525227012633667	0	3	2	3	5	7	5	5	9	5	7	8	9	9	9	8	9	9	8	9	10	10	9	8	10	11	11	11	12	9	10	12	9	11	12	10	15	13	13	12	14	15	14	12	16	16	12	16	15	16	14	18	14	17	16	18	18	20	18	19	19	18	17	16	18	18	18	18	18	19	19	17	18	20	20	19	23	22	22	23	23	25	25	27	0	3	1	3	3	7	4	3	4	1	8	4	10	4	19	4	7	6	10	4	6	12	11	2	17	16	33	23	16	3	17	21	5	20	24	18	35	21	18	10	28	29	21	22	43	17	18	39	15	47	29	50	4	42	26	46	30	61	46	73	64	40	55	29	64	46	40	45	45	13	63	5	54	49	59	48	71	38	57	73	65	81	80	83	1	1	1	1	2	1	1	3	3	2	1	3	1	3	1	2	2	1	2	3	1	1	1	2	1	2	1	1	2	4	1	1	1	1	3	1	2	1	2	3	1	2	1	2	1	2	1	2	4	2	1	1	4	1	2	2	7	1	2	1	1	2	1	2	1	1	3	1	1	4	1	6	1	2	1	2	2	4	2	3	2	1	1	1
34000	-343.184067643723949	-341.098656897611875	-2.085410746112064	0.000094755915915	0.000011989633464	0.126531766892929	0.656438177241200	0	3	3	4	5	7	5	5	10	8	7	8	8	6	9	9	8	7	10	9	9	9	9	7	10	10	11	11	12	10	13	12	11	12	13	12	16	13	14	12	11	14	14	13	17	15	14	16	14	15	18	17	16	19	16	16	17	18	18	19	19	18	17	18	18	16	19	17	18	19	20	19	21	19	20	20	22	22	21	22	24	23	22	26	0	1	1	1	1	14	3	2	12	18	7	24	24	1	24	14	11	4	6	11	8	10	7	5	11	10	10	18	10	16	27	26	12	16	10	22	35	6	40	28	25	30	33	24	36	23	23	43	31	27	63	48	34	53	39	50	10	37	29	53	34	47	35	43	48	29	39	43	29	49	51	18	70	52	56	59	57	71	53	67	71	79	71	82	1	2	2	2	2	1	1	1	1	1	1	1	1	4	1	2	1	1	2	1	2	1	3	1	1	1	2	2	1	1	1	1	1	2	2	2	1	3	1	1	1	2	1	3	3	2	2	1	1	2	1	1	2	1	1	1	4	1	3	2	5	1	2	2	1	2	2	1	3	2	1	5	1	2	2	1	3	1	3	1	2	1	1	1
34500	-345.211329995373490	-341.365444120356130	-3.845885875017379	0.000136262885836	0.000004784438837	0.035111826727561	0.679822207172344	1	3	3	5	6	6	5	5	9	7	7	7	9	9	9	9	9	9	8	8	10	8	10	8	11	10	11	12	11	10	11	11	11	10	13	12	16	14	13	13	14	14	14	14	14	15	14	16	15	16	17	17	15	17	16	16	18	20	18	18	18	18	17	17	18	18	17	17	19	18	20	19	20	20	18	20	23	21	21	22	21	25	22	26	0	1	1	3	8	3	3	2	2	2	4	3	8	19	12	24	22	11	5	2	24	10	24	7	5	17	10	33	18	11	4	24	23	19	33	22	38	24	31	29	40	30	16	31	39	22	21	42	39	40	17	28	45	45	43	45	43	60	51	51	68	53	42	56	64	51	31	31	67	27	47	16	41	62	43	55	71	59	75	61	43	77	63	82	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	2	1	3	2	1	1	3	2	2	1	3	2	1	1	2	3	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	3	3	4	3	1	2	1	2	2	1	1	3	1	3	1
35000	-350.869808261882497	-348.487486728904003	-2.382321532978473	0.000145149040031	0.000013854372920	0.095449290719493	0.577258488382473	0	1	4	4	5	6	6	4	11	7	7	8	8	9	10	6	9	9	9	7	8	9	10	9	8	10	11	12	12	10	11	12	11	11	12	10	14	15	13	14	14	14	14	13	17	15	14	16	15	16	15	18	14	19	15	17	17	20	19	19	17	18	17	19	18	16	18	17	18	19	19	19	19	20	17	21	22	23	22	22	24	23	24	27	0	1	2	2	3	3	8	2	25	7	4	5	5	5	17	3	20	11	4	2	4	20	18	12	4	16	8	30	30	24	21	22	6	19	15	21	33	44	18	35	9	29	33	27	38	39	34	46	25	31	28	66	33	53	35	51	43	27	45	68	42	48	25	63	46	37	53	49	55	18	32	25	38	71	43	72	71	63	65	59	73	74	35	37	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	2	1	1	1	2	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	3	2	1	2	2	1	1	2	4	1	1	3	1	3	1	1	1	2	1	2	5	3	5	2	1	2	1	1	3	3	1	2	1	4	5
35500	-324.792610271521085	-322.763804520633869	-2.028805750887238	0.000141301883092	0.000018984232527	0.134352296739530	0.698534561478946	1	3	3	5	6	7	4	5	10	6	7	8	7	10	10	9	8	10	8	8	8	9	8	8	7	9	10	11	12	10	12	11	12	12	13	10	15	13	13	14	14	14	15	12	15	15	14	15	13	15	17	17	15	20	16	16	18	19	19	18	18	19	17	18	18	17	18	18	19	18	20	19	19	21	20	21	22	22	22	22	24	22	24	26	0	1	1	2	7	8	1	2	11	7	5	7	4	6	13	20	5	20	11	10	5	12	2	8	8	17	23	11	14	6	20	16	30	30	33	26	33	28	30	35	44	44	33	14	27	40	30	35	28	23	35	40	23	58	29	37	35	60	56	37	39	51	56	53	41	55	11	47	56	32	65	70	70	73	58	73	72	73	54	64	76	46	75	66	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	3	1	1	1	3	1	4	2	2	3	1	1	1	1	1	1	1	3	1	1	1	3	2	4
36000	-347.984223691950035	-345.746341253597905	-2.237882438352103	0.000105303932231	0.000011459509663	0.108823188459226	0.658015746088732	0	2	2	4	5	6	5	6	10	7	7	9	8	10	9	7	8	9	10	8	9	10	11	8	9	10	12	12	13	10	12	11	10	12	13	10	15	15	12	10	13	14	15	13	16	15	14	16	14	14	17	17	15	19	15	17	16	18	17	19	18	19	17	19	16	18	18	17	18	20	19	19	19	18	19	20	22	22	21	21	24	23	25	27	0	1	1	2	4	7	3	5	4	6	5	3	2	18	11	5	6	24	7	5	6	15	40	5	8	5	13	36	31	18	18	18	17	32	33	17	49	34	20	20	13	27	33	14	47	39	31	47	30	27	65	55	33	69	35	35	41	53	46	30	56	57	36	69	46	33	55	44	63	33	58	35	10	57	74	54	64	72	73	60	64	72	67	82	1	1	1	1	1	1	1	1	3	1	2	4	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	6	1	1	4	1	3	1	4	1	2	5	1	1	1	2	2	1	1	4	3	3	2
