step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
36500	-399.050807442910866	-405.906295393870266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645642453995785	2	3	4	3	6	6	5	7	10	10	11	11	12	12	12	14	15	13	16	14	15	17	17	19	19	20	20	22	24	22	23	24	23	26	25	26	26	27	32	28	33	31	32	30	33	34	33	33	34	35	35	36	34	34	37	37	38	40	38	39	41	40	42	41	41	42	47	46	45	46	52	0	1	2	1	7	1	2	5	1	6	6	10	5	10	11	9	15	15	11	10	16	21	19	20	23	22	25	27	26	22	26	30	26	30	31	30	29	30	38	36	42	36	36	38	43	44	39	44	45	46	47	43	42	44	53	42	55	52	49	51	52	49	58	57	55	57	68	57	57	66	68	1	1	1	1	1	2	1	1	4	2	4	1	3	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	2	3	1	1	3	4	2	1	2	1	2	1	1	1	3	2	2	1	3	1	2	2	2	2	2	1	1	2	2	1	3	4	2	3
37000	-410.876914223901451	-417.732402174860852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579693616223985	2	3	4	4	6	6	5	6	10	11	11	12	11	12	12	14	16	14	16	14	16	17	16	19	18	21	20	21	23	23	22	22	24	25	25	26	26	25	29	27	34	32	31	30	32	33	34	34	33	36	34	35	34	34	38	38	38	41	39	39	42	39	40	40	41	42	45	46	46	46	51	0	1	1	1	7	1	2	7	6	9	6	6	5	10	9	14	10	9	18	10	14	21	9	20	23	22	25	27	22	26	22	22	30	31	29	38	35	29	36	38	42	38	39	39	39	43	40	44	38	39	49	45	45	39	53	53	52	59	45	51	56	45	62	56	56	64	64	66	65	55	67	1	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	2	2	1	2	2	1	2	2	1	2	1	1	3	1	2	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	4	2	4	3	1	2	1	3	2	2	2	1	2	2	3	2	1	1	2	2	2	2	2	4	3
37500	-407.363350828753482	-414.218838779712883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683638316747132	1	3	5	3	6	7	5	7	9	10	12	10	12	12	13	13	15	11	16	13	15	17	18	20	19	20	20	22	23	22	21	23	24	25	26	27	27	27	30	28	34	33	32	29	33	34	32	33	31	35	34	34	34	35	36	38	38	40	40	39	41	40	38	42	40	44	45	46	44	47	50	0	1	2	1	7	1	2	7	6	6	10	6	8	10	9	10	15	9	15	12	16	21	17	20	23	22	25	27	26	26	22	26	31	29	29	29	31	29	36	38	43	49	36	40	49	43	44	44	38	39	48	45	49	44	53	53	53	52	53	47	57	55	42	57	57	55	56	61	65	67	69	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	2	3	1	1	1	3	2	2	2	3	2	2	2	3	2	2	1	3	3	2	2	1	3
38000	-395.070244771476723	-401.925732722436123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577170026775118	2	3	5	4	5	7	6	8	9	10	11	11	11	13	11	12	16	13	15	13	15	17	17	20	19	19	20	21	23	22	23	24	24	26	25	27	27	28	30	28	32	32	30	31	34	33	33	33	33	36	34	35	34	35	38	39	39	41	39	39	42	40	41	42	41	44	47	46	44	46	51	0	1	2	1	2	1	5	7	6	6	6	6	5	16	9	12	19	15	9	12	16	16	15	20	23	22	25	27	26	26	26	22	30	29	31	30	31	36	38	36	43	43	38	40	42	43	44	36	42	46	47	42	49	40	45	49	53	42	52	48	53	49	59	62	57	64	66	55	65	62	67	1	1	1	1	2	2	1	2	1	2	2	2	4	1	1	1	1	1	3	1	2	2	3	3	1	1	1	1	2	2	2	3	1	1	1	3	2	1	1	1	2	1	1	2	1	2	1	3	1	2	1	2	1	3	2	3	2	4	2	3	4	3	2	1	1	1	2	4	2	3	2
38500	-410.356309214888199	-417.211797165847599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546115647893495	1	3	5	3	4	7	6	8	10	10	12	12	12	12	12	13	16	13	16	14	15	17	18	20	19	21	20	20	24	20	22	24	24	25	25	28	27	27	31	29	33	32	30	29	33	31	34	33	32	35	34	36	34	36	37	38	38	40	39	40	40	41	41	41	42	43	47	44	46	47	49	0	1	2	1	2	2	5	7	6	6	9	10	7	10	10	14	15	9	18	12	14	21	18	10	23	22	25	23	26	22	26	26	30	30	31	38	34	29	36	38	39	39	36	38	42	36	44	44	40	41	44	42	49	44	53	53	55	45	50	54	57	42	59	49	59	61	61	57	65	64	69	1	1	1	1	1	3	1	1	3	2	1	1	4	2	1	1	2	3	2	1	2	1	2	5	1	2	1	1	2	1	1	1	2	3	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	3	2	2	1	4	3	2	1	4	1	3	2	1	4	2	2	3	1
39000	-432.983675926303533	-439.839163877262934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455708046370240	2	3	5	4	4	6	5	8	9	10	11	12	11	12	12	12	15	13	16	14	16	18	18	21	19	19	20	20	23	22	22	24	25	27	25	27	27	27	31	28	33	33	31	30	34	32	33	33	33	36	34	35	34	35	38	38	38	41	38	39	39	39	42	41	42	41	46	45	44	47	51	0	1	2	1	2	1	5	7	6	6	10	10	7	6	11	10	18	10	18	12	16	14	18	20	23	21	23	25	31	26	26	30	30	31	30	33	31	30	38	38	43	34	33	40	49	38	40	44	43	39	48	49	42	44	45	49	42	62	49	47	42	45	62	62	57	57	64	64	55	68	67	1	1	1	1	1	2	1	1	2	2	1	1	3	3	1	1	1	1	1	1	2	3	2	3	1	2	1	1	1	1	2	1	2	2	2	1	2	1	3	1	1	3	5	1	1	4	3	2	1	3	1	2	1	2	2	3	2	1	2	3	4	2	1	1	2	2	2	2	2	1	2
39500	-394.970177022850976	-401.825664973810376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604197286562530	2	3	5	3	5	7	4	7	9	8	10	11	12	13	13	12	16	14	16	15	15	18	18	20	19	20	20	21	24	22	23	23	22	26	25	27	28	27	31	28	32	32	31	29	33	33	33	33	33	36	35	36	34	36	36	38	38	39	38	37	40	40	41	42	42	42	45	45	45	46	51	0	1	2	1	7	1	2	5	6	6	10	10	8	10	9	6	15	15	16	14	14	14	19	20	23	22	25	27	26	26	26	22	22	29	31	29	31	29	40	36	38	39	36	40	42	39	44	44	42	46	48	45	42	48	53	53	45	52	49	54	56	45	62	61	56	57	65	66	64	59	70	1	1	1	1	1	2	1	1	1	1	1	1	2	3	2	4	2	1	2	1	2	2	2	3	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	2	1	3	1	1	1	2	2	1	1	1	2	1	2	2	2	3	2	3	1	1	3	1	2	2	2	2	2	2	4	2
40000	-434.526747569797408	-441.382235520756808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669077562863718	2	3	4	3	6	4	6	7	8	10	11	12	11	12	13	13	16	13	16	14	14	16	18	21	19	20	21	21	24	23	22	22	25	26	25	28	27	26	30	28	33	33	29	31	33	33	33	32	32	35	34	35	34	36	37	38	38	40	39	37	41	40	42	42	42	43	46	45	45	45	51	0	1	2	1	2	1	2	5	6	9	6	11	5	10	9	14	18	9	15	12	16	21	6	11	23	22	25	23	30	26	26	26	30	30	31	26	31	26	40	38	39	44	38	38	38	43	48	40	39	43	48	42	36	47	45	55	49	52	42	48	56	52	58	61	53	58	61	64	65	66	67	1	1	1	1	2	1	2	1	2	1	3	1	4	1	2	1	1	2	2	1	1	1	6	4	1	2	1	2	1	1	1	1	1	1	1	4	2	3	1	1	2	1	2	2	4	2	1	2	1	2	1	2	3	2	1	1	3	2	2	1	2	3	1	1	3	1	2	2	2	1	2
40500	-450.858158008862119	-457.713645959821520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489145172425066	1	3	4	3	6	5	5	7	8	11	9	12	11	11	13	12	16	14	17	14	15	17	18	20	19	21	20	21	23	22	23	23	24	26	25	26	27	28	31	29	32	32	29	30	34	33	32	33	31	36	34	35	33	36	35	39	38	41	39	38	40	38	42	42	41	44	46	46	46	47	51	0	1	2	1	7	2	2	7	6	6	6	10	8	6	6	6	16	15	15	10	15	21	15	21	23	16	23	23	22	22	26	30	26	30	31	30	29	22	36	36	40	49	26	38	42	38	44	38	40	51	40	51	49	47	41	55	55	62	62	51	52	42	62	55	55	57	64	61	57	61	67	1	1	1	1	1	1	1	1	2	2	1	1	2	3	5	4	2	1	2	2	2	1	2	3	1	4	2	2	4	2	1	1	2	2	1	2	1	5	2	2	2	1	3	1	1	3	1	4	1	1	3	1	2	2	2	2	1	1	1	2	2	2	1	2	4	3	2	3	4	3	2
41000	-419.591394463662084	-426.446882414621484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542110818073745	1	2	4	3	5	7	4	7	9	10	12	12	12	11	12	14	16	13	16	14	16	17	18	20	20	20	19	21	22	22	23	24	23	26	24	28	25	27	31	29	33	31	29	30	34	33	32	34	33	35	34	35	35	35	37	38	39	41	40	38	42	40	42	41	41	43	46	46	45	45	51	0	1	2	1	7	1	2	5	6	6	6	14	8	6	9	11	18	11	15	10	16	16	19	20	23	21	23	27	26	22	26	30	30	30	31	26	30	22	36	36	44	40	38	38	42	43	36	39	42	43	44	42	45	47	49	53	52	62	39	48	57	45	45	53	55	59	63	61	65	57	68	1	1	1	1	1	2	2	1	1	1	3	1	2	2	2	1	2	1	2	2	2	1	1	3	1	2	1	1	1	2	1	1	1	1	1	2	2	5	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	2	2	1	2	1	4	2	2	2	4	3	2	1	2	2	3	2	3
41500	-421.487175851888480	-428.342663802847881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549014847477954	2	3	5	3	6	7	5	7	9	10	11	11	11	12	12	13	16	14	15	14	15	17	17	20	18	21	20	22	22	23	21	24	24	26	26	27	27	28	30	28	33	32	31	30	33	34	33	34	33	35	32	36	34	35	37	38	39	40	39	39	41	39	41	41	42	44	46	47	45	47	51	0	1	2	1	7	3	2	7	6	6	6	6	8	10	9	10	18	9	9	10	14	16	19	20	23	22	25	27	31	22	22	30	26	31	26	30	31	36	40	30	44	44	39	40	39	43	30	51	42	43	40	49	42	39	42	53	56	56	44	48	53	42	49	55	52	64	65	63	65	67	66	1	1	2	1	1	1	1	2	1	2	3	2	2	1	2	2	1	2	2	2	2	2	1	2	1	2	1	1	1	3	2	1	1	2	2	2	4	1	1	3	2	1	1	2	2	2	4	2	1	2	2	2	2	3	3	3	1	2	3	2	3	4	4	2	2	1	2	3	1	1	5
42000	-467.355135411180981	-474.210623362140382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414853619275826	0	3	4	3	5	7	5	6	10	9	11	11	10	11	13	13	17	12	14	14	16	17	18	17	20	19	21	22	24	21	22	24	24	27	26	27	28	28	30	29	33	33	31	30	34	33	33	33	31	35	35	36	34	35	38	37	38	39	39	40	42	40	41	41	41	43	45	46	45	46	52	0	1	2	1	2	1	2	5	6	6	10	10	7	6	6	14	9	9	15	12	16	21	9	9	23	9	23	27	31	26	22	30	30	31	26	22	30	36	38	26	49	49	39	36	49	38	44	44	36	43	44	38	49	36	53	52	53	42	49	47	57	56	42	57	52	57	61	45	66	61	69	1	2	1	2	1	4	1	1	2	1	1	1	2	2	3	1	3	2	1	1	2	1	3	4	1	4	2	1	1	1	2	1	1	1	3	4	3	1	1	6	2	1	1	1	2	4	2	2	2	2	2	4	2	3	2	1	2	4	4	4	2	1	4	1	3	3	2	5	1	2	3
42500	-450.916751471149269	-457.772239422108669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602527181354833	1	3	5	3	4	6	6	8	9	9	10	10	12	11	11	13	16	13	16	14	15	17	17	20	19	20	20	22	23	22	22	23	23	26	25	26	28	27	30	28	34	33	31	30	32	33	32	34	30	36	34	36	34	35	37	35	38	41	39	39	42	40	41	41	41	44	46	46	45	44	51	0	1	2	1	2	2	5	5	6	6	10	10	7	9	10	14	15	15	16	10	10	14	9	21	23	16	25	25	22	22	26	30	30	31	30	29	31	36	36	36	49	49	36	40	49	38	36	44	36	56	42	47	45	44	46	36	53	59	55	48	52	53	56	55	56	61	61	66	65	61	68	1	1	1	1	1	2	1	2	2	2	1	1	3	1	1	1	2	1	2	2	3	3	4	3	1	4	1	1	2	2	1	1	1	1	1	1	3	1	2	1	3	2	3	1	1	3	2	2	1	1	1	2	2	2	2	4	2	1	1	2	3	2	2	1	4	1	2	1	2	2	3
43000	-392.598337941857380	-399.453825892816781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560744807189775	2	3	4	3	6	6	5	7	10	10	11	11	12	12	13	13	17	12	15	14	15	16	17	20	18	20	20	21	22	22	22	23	25	26	24	27	28	28	32	28	33	32	31	29	34	33	32	33	33	36	35	36	35	34	36	38	38	40	38	37	41	38	40	42	41	43	47	45	45	46	51	0	1	2	1	7	1	2	7	6	6	6	6	5	10	10	14	19	9	11	10	16	16	19	20	23	22	25	27	26	26	26	30	30	30	31	34	34	36	43	36	36	38	36	40	42	36	44	40	42	41	44	54	42	40	53	55	55	51	49	51	57	54	62	57	57	61	68	61	65	64	70	1	1	1	1	1	2	1	2	2	1	2	2	3	1	1	1	1	1	2	2	1	2	1	4	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	2	3	2	3	1	2	3	2	2	3	1	2	1	3	2	1	1	2	1	2	1	1	1	2	2	2	3
43500	-426.573042984844051	-433.428530935803451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546797722054090	1	3	4	3	4	6	5	8	9	9	12	12	12	11	12	14	17	14	14	14	14	16	18	19	19	20	20	21	22	22	22	24	24	26	25	28	28	27	31	29	33	32	31	31	34	32	33	33	31	34	35	35	34	34	37	37	38	40	39	40	41	39	41	41	42	43	45	46	43	45	49	0	1	2	1	2	1	2	5	6	6	6	10	8	10	9	14	15	9	11	12	14	16	19	16	23	22	23	27	26	22	26	30	30	30	30	38	31	30	30	36	36	38	36	40	41	36	44	44	36	38	40	45	42	36	42	53	42	52	52	51	49	52	56	57	57	64	55	64	57	69	69	1	1	1	1	1	3	1	2	1	1	3	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	2	3	1	2	2	1	1	1	2	2	1	2	4	3	1	1	3	2	2	3	2	2	3	5	2	2	2	2	1	3	3	3	2	2
44000	-438.218341832189822	-445.073829783149222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672064048626569	1	2	4	3	4	6	5	8	10	9	11	11	12	12	12	14	16	13	15	15	16	18	18	20	20	21	20	22	24	22	22	23	24	26	24	27	26	27	30	29	32	29	30	31	34	33	32	34	33	35	34	35	34	36	36	39	37	40	39	39	42	41	42	40	41	43	45	44	45	45	51	0	1	2	1	2	1	5	7	6	6	6	10	8	9	9	14	15	11	15	12	16	21	18	20	23	22	23	27	26	22	26	30	26	29	31	30	31	26	36	30	39	38	38	38	42	38	43	47	42	43	47	42	42	48	45	52	52	50	52	53	64	58	58	57	56	61	66	59	61	64	57	1	1	1	2	1	2	1	1	2	1	3	2	2	1	1	1	1	1	2	3	1	1	3	2	1	2	1	1	2	2	1	1	2	1	1	2	2	4	2	2	1	1	2	3	1	2	1	1	2	2	1	2	3	1	1	2	1	3	3	3	2	1	1	2	2	1	1	3	2	3	7
44500	-418.066998843239730	-424.922486794199131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510110708796411	1	3	4	4	5	5	6	7	9	10	11	11	11	12	13	12	15	13	17	15	15	17	18	20	20	20	21	22	23	21	22	24	25	26	25	26	27	27	32	28	34	32	32	30	34	33	32	32	33	35	34	35	35	35	36	38	38	40	39	40	41	40	41	41	41	43	46	46	45	46	51	0	1	2	1	2	1	5	5	6	1	6	10	7	10	9	11	15	9	11	10	16	21	10	20	23	22	25	27	26	26	26	30	30	29	26	30	31	29	38	36	48	36	38	40	43	36	44	44	42	46	46	38	42	48	49	45	42	42	49	51	57	55	58	45	57	61	66	55	52	69	56	1	1	1	1	1	2	1	1	2	4	2	1	2	1	2	1	1	2	2	2	2	1	4	2	1	2	1	1	2	1	1	2	2	2	2	3	2	2	2	1	1	2	3	1	1	3	2	1	1	1	1	4	2	2	2	2	2	4	3	3	2	3	1	3	1	1	1	5	5	1	6
45000	-438.705992659273704	-445.561480610233104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521985965785612	2	3	5	4	5	7	6	7	9	10	12	11	9	12	12	13	16	13	15	14	15	18	17	20	19	20	21	21	23	22	22	23	25	24	26	28	28	26	32	28	34	33	31	30	33	30	33	32	32	34	34	36	35	35	36	39	39	40	38	38	41	40	40	41	41	42	45	47	45	47	50	0	1	2	1	2	1	5	7	6	6	10	10	7	10	9	10	18	9	11	6	14	16	18	20	23	14	23	25	31	21	22	31	29	31	26	38	31	30	44	38	49	48	36	40	48	36	44	40	36	43	47	45	45	44	53	53	55	52	36	51	59	39	43	53	56	64	59	65	57	69	64	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	2	1	2	2	3	1	3	2	2	1	4	2	1	1	2	3	1	1	1	4	2	3	2	1	2	1	1	2	1	1	1	2	3	2	2	1	1	1	2	1	2	2	2	3	2	2	3	4	2	1	1	3	3	3	1	5
45500	-430.903144111923496	-437.758632062882896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528826672283516	2	3	4	4	6	6	5	8	10	11	9	12	11	10	12	12	16	13	17	14	15	18	18	19	19	20	20	22	24	22	21	23	25	26	24	27	26	28	31	28	34	33	32	30	33	33	33	32	31	34	34	36	35	35	37	37	38	40	38	39	41	40	40	42	42	43	46	46	45	46	50	0	1	2	1	7	1	2	5	11	14	6	6	7	6	9	14	10	9	15	14	16	20	19	21	23	22	25	27	22	22	22	22	22	29	26	29	30	22	36	36	47	49	36	36	49	43	40	38	40	38	47	49	45	38	53	45	53	59	42	54	55	39	59	57	57	61	61	61	66	64	64	1	1	1	1	1	2	1	1	1	1	2	2	4	2	1	1	4	1	2	3	2	2	1	2	1	1	1	1	4	2	1	2	2	1	2	2	2	3	2	1	1	2	2	2	1	1	3	3	1	3	1	2	1	4	2	3	2	1	3	2	2	4	1	2	2	1	3	4	1	2	4
46000	-413.376281636624014	-420.231769587583415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589079749767827	2	3	4	3	5	5	4	6	9	10	12	12	11	12	12	13	16	13	17	15	16	18	15	20	19	19	20	20	24	21	22	24	24	26	26	28	27	26	31	28	32	32	31	30	34	34	34	32	34	35	34	35	34	35	38	38	39	41	40	39	41	40	41	42	41	44	46	47	45	47	50	0	1	2	1	7	1	2	7	6	6	10	6	7	10	10	14	15	9	15	12	14	21	10	20	23	21	23	23	31	26	21	31	26	30	33	38	34	30	36	38	40	38	40	40	42	36	44	44	42	43	44	45	42	44	53	53	56	52	45	54	57	49	52	61	57	64	59	59	61	61	68	1	1	1	1	1	1	1	1	2	2	1	3	4	1	1	1	3	2	2	1	2	1	2	3	2	1	2	2	1	2	3	1	2	2	2	1	1	2	3	1	3	2	1	1	1	3	2	1	2	2	1	1	1	2	2	2	1	3	3	2	1	3	2	1	1	1	4	3	2	3	1
46500	-420.179230343613483	-427.034718294572883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445922796484099	2	3	5	4	6	6	5	8	9	8	10	11	12	11	12	14	17	13	16	14	13	17	18	20	20	19	20	22	23	22	22	23	24	26	25	27	26	27	31	29	33	32	31	30	32	32	33	31	34	35	32	35	35	35	36	36	39	40	38	39	42	38	41	41	41	44	47	47	45	46	50	0	1	2	1	7	1	2	5	6	6	6	10	8	10	6	14	14	15	9	9	14	21	19	16	23	14	23	27	30	22	22	26	30	29	31	30	26	26	40	38	51	36	36	40	48	43	44	40	45	46	38	36	49	44	42	53	42	55	49	54	55	49	56	62	57	64	65	69	64	61	68	1	1	1	1	1	2	1	1	2	1	2	2	3	2	2	2	3	1	4	2	1	2	1	3	1	4	1	1	1	3	2	2	1	1	2	2	3	4	1	1	1	3	1	1	1	1	2	1	1	2	2	3	1	2	2	1	3	2	2	2	4	2	3	2	1	2	3	1	3	2	2
47000	-418.961841166463842	-425.817329117423242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536802304766331	2	3	4	4	6	7	5	7	10	10	11	11	11	13	13	14	16	12	16	14	16	18	17	20	19	20	20	21	22	22	22	23	24	26	25	27	27	27	31	29	33	32	29	31	32	33	34	33	33	35	34	35	35	35	37	38	37	40	40	38	42	41	42	41	42	44	46	47	45	45	51	0	1	2	1	7	1	2	7	6	6	9	6	5	12	9	10	18	10	15	10	16	16	9	10	23	22	25	25	26	26	22	22	30	22	26	30	34	30	43	38	40	38	38	40	40	43	44	40	36	43	44	45	45	44	53	53	53	55	54	48	57	59	49	57	56	57	70	57	64	61	64	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	3	1	1	2	1	2	2	7	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	2	4	1	1	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	1	3	1	3	2	2	3	1	5	2	2	3
47500	-417.213399178191821	-424.068887129151221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541134466008194	2	3	4	3	4	6	5	7	10	10	9	11	10	13	12	14	17	14	15	15	16	18	17	21	20	20	19	21	24	23	22	22	24	26	24	28	26	27	30	28	33	31	31	30	33	33	31	33	34	36	34	35	33	35	38	36	38	40	39	39	41	40	41	41	41	43	45	46	45	47	52	0	1	2	1	2	1	5	5	11	6	6	10	8	12	9	14	18	15	9	14	16	21	11	20	23	22	23	27	26	26	26	26	26	29	22	29	35	26	40	30	40	36	39	40	42	43	44	47	45	43	44	40	42	47	49	53	54	52	54	51	57	45	45	57	59	61	55	69	65	61	70	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	4	2	2	2	2	1	2	1	1	2	2	1	2	2	1	3	1	2	2	2	1	1	1	2	1	1	1	2	2	3	1	3	2	2	1	3	1	2	1	3	4	2	1	1	4	1	2	2	3
48000	-433.493622073702682	-440.349110024662082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560120287362418	1	3	4	4	5	7	6	7	9	10	11	11	10	12	12	14	14	14	16	14	15	17	17	21	19	21	20	21	23	21	22	23	24	26	25	26	27	28	32	28	34	29	31	29	33	33	32	34	33	36	34	35	34	36	36	39	39	40	38	38	40	38	40	42	41	43	46	45	44	46	51	0	1	2	2	2	1	5	5	6	9	6	6	5	9	9	10	15	9	15	14	16	21	15	20	23	22	23	23	30	22	21	30	22	30	29	30	33	36	40	36	39	38	33	40	42	38	44	40	42	39	44	53	38	47	45	55	55	55	45	51	53	52	46	61	57	56	68	57	65	64	68	1	1	1	1	1	3	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	3	4	2	2	1	2	2	2	4	1	3	2	1	2	1	1	1	1	1	1	2	1	2	3	2	3	2	2	2	1	3	3	2	2	2	2	3	2	2	2	4	1	1	2	1	3	2	2	2
48500	-435.237824800317924	-442.093312751277324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580634446094667	1	3	4	4	5	6	6	7	9	11	11	11	11	13	12	14	16	13	17	15	16	18	18	21	20	20	21	21	23	22	22	24	23	27	24	26	27	27	30	28	33	33	30	30	33	34	34	32	32	36	34	35	35	35	36	38	39	40	38	37	40	40	41	42	41	43	45	45	44	46	51	0	1	2	1	2	1	5	5	6	6	6	9	8	10	9	14	15	15	18	10	16	21	10	20	23	22	23	25	31	26	26	31	26	36	26	22	31	36	38	38	49	49	38	40	49	43	44	44	39	40	39	42	45	48	45	53	56	55	42	54	45	56	57	57	57	57	64	64	57	69	58	1	1	1	1	1	2	1	1	2	3	1	2	2	1	1	1	2	1	2	2	1	2	4	2	1	1	2	1	1	1	2	2	2	1	4	4	2	1	3	1	1	1	2	1	1	1	2	1	1	4	1	2	1	2	2	1	1	2	3	1	2	1	1	2	1	3	1	2	3	1	4
