step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
46500	-606.205935183916836	-613.061423134876236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656157461350899	-1	12	2	8	5	11	14	9	16	17	25	23	21	22	28	24	28	23	27	19	25	33	35	31	31	32	34	28	35	29	37	32	32	40	45	42	35	41	41	44	42	38	47	44	45	47	43	49	51	45	47	52	48	51	44	58	59	56	54	59	61	56	63	69	68	67	72	76	81	89	99	87	92	105	93	0	8	1	0	1	0	5	5	4	2	14	2	9	9	21	2	13	13	14	0	13	13	28	16	17	13	21	0	19	13	28	21	17	17	27	29	28	37	42	31	23	28	41	25	31	47	28	47	43	39	36	34	37	45	23	38	47	54	41	58	28	38	50	63	47	48	31	65	68	68	0	0	0	0	72	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	2	3	2	1	2	1	3	2	3	2	5	3	5	2	1	2	1	1	1	1	3
47000	-620.996337805196276	-627.851825756155677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636334736791361	0	11	5	9	4	5	10	5	18	12	23	23	20	22	33	10	27	26	26	26	32	34	31	33	32	24	30	23	35	35	36	37	38	39	46	41	40	38	41	46	43	40	49	46	45	46	47	47	53	48	53	53	44	49	45	54	54	51	56	60	59	64	59	71	71	72	76	81	74	87	99	79	95	102	95	0	1	1	0	1	0	1	1	4	5	9	10	9	4	26	8	13	9	9	0	17	21	28	5	11	9	17	0	19	18	28	17	27	13	21	29	31	23	23	31	37	23	42	29	37	39	28	42	43	42	44	34	23	47	38	53	37	54	46	45	38	31	57	56	63	53	69	69	61	68	0	0	0	0	72	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	2	2	1	1	2	1	2	2	2	2	3	1	1	2	2	2	1	1	2	1	1	1	4	1	1	2	2	2	2	1	1	2	2	1	1	3	4	5	1	3	3	4	1	2	2	1	1	1	1	1	3
47500	-598.100374249295214	-604.955862200254614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583123958824240	2	11	6	8	7	10	14	8	17	13	19	19	21	25	31	21	27	24	28	28	31	32	35	33	23	33	32	28	33	37	36	37	39	38	41	40	50	40	45	46	46	39	50	46	48	44	49	49	49	48	52	46	44	52	48	54	53	52	55	54	58	61	60	73	64	73	67	78	81	87	99	86	94	104	98	0	5	1	0	1	0	8	1	4	5	9	7	9	11	13	1	13	13	11	0	18	13	28	12	11	13	17	0	19	26	28	22	27	13	27	29	38	28	42	31	46	28	41	36	31	31	38	38	46	39	36	34	42	45	42	23	38	45	46	31	39	37	39	65	56	53	48	67	67	68	0	0	0	0	72	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	4	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	2	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	4	2	2	2	1	2	5	3	2	3	2	1	1	1	1	3
48000	-597.671192151173273	-604.526680102132673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638153062217742	1	8	6	6	4	5	10	9	18	16	23	20	20	22	34	24	27	26	29	27	27	33	35	35	21	32	32	29	30	37	34	37	36	38	44	40	49	40	42	47	44	42	48	46	46	46	49	49	53	50	50	55	46	52	54	59	50	53	55	51	62	56	61	71	66	69	75	79	83	84	96	88	84	103	98	0	5	1	0	1	0	1	3	4	2	13	8	9	9	13	10	13	13	25	0	13	13	28	10	9	19	13	0	17	19	28	13	26	17	26	29	28	28	31	38	42	28	41	36	42	41	31	42	43	39	44	34	31	45	38	62	42	37	46	45	50	47	37	63	63	62	66	67	63	67	0	0	0	0	72	1	1	1	1	1	1	2	1	2	2	1	3	1	1	2	1	3	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	3	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	3	2	1	1	1	1	2
48500	-602.928141964063002	-609.783629915022402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557182008130227	2	4	7	2	10	8	11	9	19	17	24	22	17	24	29	24	25	28	23	21	28	33	34	30	35	35	32	26	29	37	33	39	37	39	45	33	44	38	45	46	41	40	46	43	47	44	47	43	50	48	54	51	50	48	43	61	56	53	55	58	62	63	67	73	70	74	77	76	83	82	98	87	93	101	97	0	1	2	0	2	0	2	1	4	8	9	5	4	13	17	10	13	9	9	0	13	11	28	10	22	21	21	0	11	17	28	22	27	21	27	29	28	28	42	23	38	28	23	29	38	41	28	31	43	39	44	34	28	23	42	48	47	54	46	58	39	23	62	42	42	65	56	56	67	68	0	0	0	0	72	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	3	2	1	2	1	2	2	2	1	1	2	1	1	1	2	2	4	2	1	3	3	1	2	1	2	4	1	6	6	1	2	2	1	1	1	1	1	1	3
49000	-593.139500636633443	-599.994988587592843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593769520084155	3	12	8	-6	8	8	12	6	15	13	23	22	20	20	29	25	30	27	17	28	27	32	32	35	25	35	30	21	34	38	33	39	37	36	46	38	50	40	43	44	42	31	49	50	45	48	49	46	52	49	54	52	38	49	45	56	55	54	54	59	56	64	65	74	68	74	80	73	78	88	99	96	92	105	99	0	8	1	0	1	0	5	1	4	1	14	10	9	9	21	8	13	9	9	0	13	13	28	2	19	13	13	0	14	26	28	22	21	17	22	29	38	42	31	42	53	28	41	29	23	41	53	23	47	39	44	34	28	45	53	47	45	54	46	58	42	61	39	63	61	62	68	63	68	67	0	0	0	0	72	1	1	1	1	2	1	1	1	3	2	1	2	1	1	1	2	2	2	1	1	2	1	2	3	2	2	2	1	1	1	2	1	1	1	3	1	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	4	2	2	2	2	1	2	1	1	1	1	1	1
49500	-582.998116880162115	-589.853604831121515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600076256841141	1	12	7	4	7	8	12	5	16	9	21	21	17	23	28	26	27	28	28	16	29	30	31	34	32	33	34	28	33	33	35	40	40	38	43	37	41	41	41	37	45	39	49	48	45	43	45	48	54	50	53	53	48	51	48	59	55	50	48	57	57	58	65	70	70	68	75	78	85	81	98	87	94	101	97	0	8	1	0	1	0	5	1	4	5	9	1	4	9	13	8	13	13	14	0	17	15	28	12	18	21	22	0	19	13	28	30	27	21	27	29	23	31	23	31	23	28	41	36	42	42	37	23	43	55	44	34	38	38	37	55	48	45	46	58	48	50	50	63	61	62	66	31	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	3	2	1	2	2	1	1	1	1	2	1	2	1	2	2	2	6	2	1	1	1	1	1	2
50000	-565.199767178328216	-572.055255129287616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741619110965693	2	6	4	8	5	9	10	8	19	14	22	21	21	24	33	23	31	26	25	22	28	26	32	27	30	31	27	30	31	39	32	43	38	37	41	38	51	41	42	44	38	43	47	44	47	46	46	50	52	45	50	51	51	52	43	54	54	51	53	60	62	60	65	69	68	68	75	79	84	84	98	90	92	103	98	0	1	1	0	1	0	2	1	4	8	9	10	9	9	22	10	13	13	9	0	13	13	28	5	19	22	9	0	19	26	28	21	27	22	15	29	23	23	31	38	28	23	41	19	55	41	23	38	43	39	44	34	55	45	31	48	42	45	46	58	56	56	39	61	63	62	63	42	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	1	3	1	1	2	2	1	1	1	2	2	1	3	1	1	1	2	2	1	1	4	1	1	2	2	6	2	1	1	1	1	1	2
50500	-596.928265279605853	-603.783753230565253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606623958125044	2	11	8	7	10	9	12	4	17	17	24	16	21	21	33	22	31	24	26	26	24	33	35	32	30	34	29	26	33	37	36	40	38	36	43	42	52	40	41	47	44	43	46	47	46	47	37	45	53	51	51	50	48	51	48	56	60	53	57	61	59	63	64	71	69	72	75	76	84	85	94	95	93	101	99	0	1	8	0	8	0	1	1	4	5	9	8	9	9	27	12	21	13	14	0	13	13	28	5	11	27	9	0	25	26	28	33	22	17	33	29	55	28	23	47	39	31	47	36	42	47	28	31	43	39	44	34	28	45	42	54	47	53	46	58	37	50	31	61	63	55	66	63	67	67	0	0	0	0	72	1	3	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	1	2	2	4	1	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	1	2	3	1	1	1	3	2	1	2	1	1	3	2	2	2	1	2	2	1	1	1	1	1	1
51000	-601.124931078635313	-607.980419029594714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739621250431601	0	10	7	6	9	8	10	4	18	17	25	23	16	23	31	21	22	23	20	26	20	31	35	33	28	30	25	29	32	34	32	34	37	38	43	40	46	38	45	45	44	38	50	46	48	48	47	41	55	49	54	51	41	52	48	58	52	54	57	60	61	63	61	67	71	69	73	80	83	87	101	89	96	104	98	0	1	8	0	1	0	8	1	13	2	9	2	4	19	21	2	13	21	13	0	13	21	31	12	19	21	13	0	27	17	28	21	17	13	18	29	38	31	53	38	42	23	37	36	42	53	42	38	43	39	44	33	23	53	53	50	55	37	46	58	39	47	39	61	61	61	61	67	67	69	0	0	0	0	72	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	3	4	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	2
51500	-597.398235571272494	-604.253723522231894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619936741598187	0	10	5	6	8	8	13	5	11	11	20	23	18	16	31	17	30	22	22	27	25	29	31	29	35	36	34	29	31	39	35	38	30	40	43	36	48	42	45	35	39	36	48	48	45	48	43	45	49	49	53	51	51	52	51	56	57	50	55	57	59	58	62	71	66	73	75	83	82	89	102	90	96	99	98	0	8	1	0	1	0	2	1	4	1	14	7	9	9	18	10	18	13	14	0	13	4	28	7	19	15	15	0	11	21	28	22	21	22	27	29	28	28	28	23	42	28	41	36	42	41	23	42	41	28	44	34	39	58	38	55	37	47	41	58	50	47	53	65	39	62	66	67	67	68	0	0	0	0	72	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	2	2	1	2	2	1	2	2	3	1	1	2	2	2	1	1	2	1	2	2	1	2	2	1	2	1	2	2	4	1	2	2	1	1	2	3	1	2	2	1	1	1	1	1	2
52000	-611.577827427383909	-618.433315378343309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583388649798467	2	10	6	8	7	11	10	5	17	18	26	18	20	21	32	25	26	27	28	22	30	33	31	30	28	35	27	29	30	38	34	39	36	38	41	40	50	39	39	42	44	39	52	46	45	42	41	47	52	47	45	52	49	54	49	61	58	50	52	53	59	66	65	68	68	73	69	81	77	88	99	89	93	96	98	0	8	1	0	8	0	5	1	4	8	13	2	4	9	27	5	13	13	11	0	4	17	28	10	13	17	9	0	9	26	23	18	21	17	21	29	23	23	23	39	42	23	41	36	39	39	23	23	53	38	36	34	28	58	47	42	47	45	46	28	50	53	53	56	61	62	56	67	56	69	0	0	0	0	72	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	3	2	1	3	2	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	2	1	2	3	1	1	3	3	1	2	4	3	3	2	1	2	1	2	3	2	3	1	1	1	1	2
52500	-585.695643310286869	-592.551131261246269	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691775942985174	4	11	9	7	8	9	10	7	13	10	22	14	18	19	32	26	22	25	23	23	30	31	30	29	34	34	34	27	29	39	30	41	40	37	41	34	39	36	43	39	47	43	50	47	46	47	42	43	54	48	47	49	53	53	49	60	54	50	54	55	60	66	62	68	72	71	73	75	79	80	97	95	95	104	100	0	5	1	0	1	0	8	1	4	1	9	1	9	9	17	5	13	17	14	0	17	13	28	12	19	22	17	0	11	17	28	15	22	17	22	29	28	23	28	31	23	38	41	36	37	37	37	28	43	47	36	34	47	58	47	23	41	45	46	58	42	37	39	61	61	53	63	67	68	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	3	1	1	3	1	2	2	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	3	1	1	2	1	1	5	2	1	2	2	2	1	1	1	1	1	1	1	1
53000	-569.458562642208562	-576.314050593167963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659979485177452	3	9	8	9	7	11	9	6	16	12	21	15	17	23	34	22	30	24	26	27	31	32	34	33	30	25	30	28	33	40	36	36	38	35	42	41	51	41	44	46	37	42	46	48	45	47	42	46	54	49	52	50	50	49	47	56	59	55	41	58	53	63	62	71	63	74	79	77	85	84	99	91	87	104	99	0	8	1	0	1	0	8	1	4	1	9	2	4	11	21	10	18	13	14	0	18	17	28	16	19	13	13	0	25	21	28	22	21	27	22	29	42	41	38	38	28	28	47	36	31	59	28	42	43	47	44	34	38	45	42	47	58	31	41	54	47	37	61	47	61	62	56	62	68	67	0	0	0	0	72	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	3	1	2	2	1	2	3	1	2	3	2	2	1	1	1	1	1	2
53500	-579.053906355443019	-585.909394306402419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752549562444933	3	10	8	2	8	7	12	6	19	14	23	23	17	25	33	24	23	21	28	25	27	29	32	32	31	35	31	27	33	35	34	40	30	37	38	41	48	34	44	45	38	43	50	46	48	49	47	50	53	50	54	44	48	53	50	60	59	53	46	58	60	65	65	65	71	65	81	73	83	81	98	94	94	105	100	0	8	1	0	8	0	5	1	4	5	9	2	4	11	21	2	13	13	14	0	17	17	28	10	19	17	22	0	19	33	28	15	17	17	27	29	39	28	38	31	31	28	41	36	31	59	42	31	43	37	44	34	28	45	37	37	48	31	31	45	50	56	61	56	63	55	68	62	68	68	0	0	0	0	72	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2
54000	-619.590014979419379	-626.445502930378780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637044647252831	-1	10	2	8	6	11	7	4	19	13	24	20	21	26	33	22	28	24	30	27	25	23	32	32	33	31	26	26	34	37	32	37	30	38	38	38	44	41	46	46	38	42	49	50	49	46	38	50	53	44	45	51	51	48	49	58	58	52	51	59	52	66	64	72	64	59	75	76	79	89	94	91	91	104	100	0	5	1	0	8	0	8	1	4	2	9	1	9	11	17	10	21	13	14	0	22	13	28	7	19	21	13	0	19	26	28	33	27	33	15	29	28	28	23	31	31	28	31	29	42	38	28	37	43	47	36	34	47	37	47	61	31	54	46	58	38	56	61	63	61	53	42	37	53	67	0	0	0	0	72	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	1	1	1	2	1	1	1	1	1	2	3	3	3	2	3	2	2	2	1	2	1	1	1	1	2	2	1	2	1	4	1	2	2	2	1	3	3	2	2	4	4	2	2	1	1	1	1	2
54500	-585.126844048179919	-591.982331999139319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703081723380373	1	12	4	7	7	9	14	5	13	13	22	24	20	22	29	25	29	25	27	21	31	32	34	33	33	35	34	29	34	39	34	38	35	40	38	39	48	41	46	38	42	41	47	47	45	48	44	45	52	46	41	53	47	40	48	55	53	50	53	58	61	63	60	72	68	75	75	82	77	83	97	85	93	103	92	0	5	1	0	1	0	2	1	4	8	9	7	9	13	18	2	13	13	14	0	17	17	28	16	19	21	21	0	14	26	28	22	21	17	27	29	28	31	42	23	28	31	41	51	38	41	31	38	41	28	29	34	31	23	42	39	37	54	46	58	39	63	39	61	37	62	42	67	62	69	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	2	2	5	1	3	1	1	1	1	1	2
55000	-578.844735171669981	-585.700223122629382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641335015476612	0	12	2	4	8	10	12	3	16	10	21	25	17	22	30	18	30	23	26	25	27	22	33	34	32	35	31	28	31	37	36	41	35	38	38	40	51	39	47	40	43	38	50	45	46	47	43	50	52	46	50	49	50	52	53	57	58	46	55	54	62	58	64	70	69	67	79	82	82	88	97	91	92	105	97	0	8	1	0	1	0	5	1	4	8	9	5	4	9	22	2	21	13	11	0	22	4	28	12	19	14	22	0	19	17	28	21	21	27	17	29	47	28	28	42	31	28	41	36	38	41	23	50	43	38	44	34	38	58	39	42	53	42	46	58	50	47	38	56	61	62	63	67	67	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	1	2	3	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	1	2	3	2	5	1	1	1	3	1	1	2	1	1	1	1	2
55500	-595.958106401226360	-602.813594352185760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761597627853097	0	4	7	4	8	6	8	8	15	16	21	21	15	14	22	22	28	26	26	27	31	19	32	34	32	34	34	26	34	38	34	38	34	39	37	40	48	37	47	44	43	43	51	43	42	48	45	43	54	42	49	52	52	50	49	57	60	52	51	58	62	65	57	70	69	59	67	72	77	83	98	90	81	104	95	0	1	1	0	1	0	1	2	4	5	14	1	4	4	22	8	22	22	11	0	22	13	28	7	19	21	17	0	11	26	28	17	21	18	27	29	47	28	50	38	31	31	42	36	31	42	28	31	43	38	44	32	42	45	47	53	53	54	46	58	63	66	39	63	53	31	53	67	67	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	2	2	1	1	1	2	1	2	4	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	2
56000	-572.674449547261020	-579.529937498220420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688021790238813	3	11	6	8	8	8	12	9	20	17	23	22	15	18	29	23	23	23	29	25	30	23	34	27	35	33	30	29	30	36	36	38	39	37	44	34	51	41	46	44	44	44	42	45	46	47	41	48	52	47	49	50	47	52	51	50	58	55	54	59	57	54	64	71	66	73	78	76	82	87	98	91	94	100	96	0	8	1	0	1	0	8	1	13	1	9	8	4	13	13	8	14	13	14	0	13	13	28	16	19	22	17	0	14	26	28	22	27	22	27	29	47	23	42	38	38	28	31	36	47	47	28	42	43	23	44	27	41	45	38	53	53	54	46	58	50	47	61	63	61	55	68	50	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	3	1	1	2	1	1	1	2	1	2	1	1	1	2	4	1	3	1	1	1	1	1	1	1
56500	-608.430524900205683	-615.286012851165083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591848974591656	3	11	5	9	5	11	13	6	20	11	24	20	19	25	31	26	22	27	30	22	30	35	34	34	27	29	34	21	34	39	37	30	37	39	43	42	50	36	41	47	42	43	46	48	46	47	47	45	50	48	52	49	48	55	49	55	60	52	55	57	57	59	65	71	71	71	73	79	85	81	99	90	91	103	98	0	8	1	0	1	0	8	1	4	8	9	1	4	13	13	2	4	17	14	0	17	17	28	12	13	17	13	0	19	13	28	17	17	27	30	29	38	28	23	31	23	28	41	36	42	41	28	38	43	47	44	26	31	42	38	42	38	45	46	58	50	56	53	50	63	62	66	67	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	2	2	3	3	2	2	2	1	1	3	2	2	1	1	1	1	2	3	1	1	2	3	1	2	1	1	2	1	1	1	1	2	3	2	1	2	2	1	2	2	1	1	2	3	1	2	1	2	3	1	1	1	1	1	2
57000	-580.651177048146224	-587.506664999105624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659101689849608	1	10	6	6	6	9	12	10	10	17	19	25	19	22	31	24	30	28	25	25	24	29	34	34	28	33	21	29	31	29	35	38	31	36	44	35	48	42	47	46	47	43	51	47	44	47	41	46	53	50	52	49	43	48	49	62	52	54	55	56	60	63	62	73	65	71	71	77	81	84	93	91	89	102	98	0	5	1	0	1	0	8	1	4	5	4	8	9	11	13	2	21	21	11	0	13	13	28	16	19	30	13	0	25	21	28	21	27	17	15	29	31	23	38	38	38	28	47	36	31	42	23	53	43	39	44	34	28	45	31	61	53	54	46	58	42	61	38	38	61	62	55	67	68	68	0	0	0	0	72	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	3	2	1	1	1	3	2	3	1	1	2	1	1	1	1	3	2	1	2	1	1	1	2	1	2	1	3	5	1	2	3	2	1	1	1	1	1	1	2
57500	-620.194818474231852	-627.050306425191252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544065983533911	-2	6	8	2	5	8	12	9	18	15	24	23	19	17	35	17	29	25	22	23	30	31	31	34	31	28	31	28	32	32	32	38	36	35	45	41	50	40	45	44	44	40	48	46	46	46	47	42	51	47	50	50	48	50	52	55	57	46	57	57	55	64	65	70	65	72	76	79	86	82	98	95	94	104	101	0	1	2	0	1	0	1	1	4	2	9	8	4	4	22	5	13	13	14	0	9	17	28	12	19	13	18	0	14	26	28	21	27	26	27	29	42	23	48	38	38	28	38	29	38	42	28	28	43	31	44	34	23	45	37	47	50	42	46	58	37	39	61	31	50	56	62	67	67	67	0	0	0	0	72	1	1	1	1	1	1	3	2	3	3	1	2	3	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	2	2	3	1	2	2	3	1	4	1	2	3	1	1	2	2	1	2	2	1	2	2	5	3	3	2	2	2	2	1	1	1	1	2
58000	-580.490913190266951	-587.346401141226352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728621430016826	1	8	3	7	6	11	9	10	13	16	17	23	18	21	32	18	23	22	28	27	28	29	34	29	32	34	33	29	31	38	35	37	31	35	32	42	48	40	44	45	43	44	50	47	48	42	43	48	53	49	51	47	49	53	51	61	53	53	52	61	59	66	62	63	68	74	67	79	83	87	101	95	92	105	97	0	5	1	0	1	0	1	1	4	2	4	7	9	11	21	5	13	13	11	0	17	17	28	2	19	22	33	0	14	26	28	21	17	33	17	29	38	31	31	47	23	31	41	36	31	23	28	47	41	38	44	34	42	23	38	39	23	45	42	58	42	45	61	55	63	37	42	62	68	69	0	0	0	0	72	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	3	1	3	1	1	1	1	2	1	3	2	2	2	1	2	2	2	3	1	2	1	4	4	2	1	1	1	1	1	1	1
