step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
68000	-160.867229806938553	-159.355162624986946	-1.512067181951612	0.000062868502512	0.000018012737628	0.286514501029497	0.815276764378456	0	1	2	3	4	5	6	6	7	7	8	9	10	10	11	13	12	12	13	15	13	13	14	13	14	14	17	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	4	7	7	10	11	11	12	13	15	15	13	17	23	17	15	17	15	13	22	19	26	19	25	27	0	0	33	34	34	35	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	4	1	4	1	2	2	2	1	1	1	1	1	1
68500	-152.960929349993393	-151.465473559278252	-1.495455790715145	0.000148881042338	0.000044346527788	0.297865511225237	0.828287674978642	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	12	12	12	13	15	13	13	13	14	14	16	15	15	16	16	19	20	23	24	25	25	27	0	1	2	3	4	4	6	6	6	7	10	11	11	12	13	15	15	11	17	21	15	17	17	17	18	22	19	22	16	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1
69000	-182.227314320191567	-180.767574200430204	-1.459740119761366	0.000104298033220	0.000034082907853	0.326783802156493	0.766535553577811	-1	0	2	3	4	5	6	5	7	7	8	9	10	11	11	13	12	10	12	15	13	12	14	14	13	14	16	15	13	15	19	20	23	24	25	25	27	0	1	2	3	3	4	6	4	6	6	10	11	12	11	18	15	15	10	15	17	15	15	19	29	18	22	21	26	17	25	29	0	0	33	34	34	35	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	3	1	1	2	4	1	1	1	1	1	1
69500	-151.609914686309139	-150.137646527883021	-1.472268158426114	0.000105454718049	0.000033303581320	0.315809305989813	0.801836029992774	0	1	2	3	4	4	5	6	7	7	8	9	10	11	11	12	12	12	13	15	13	13	13	14	14	14	16	15	15	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	11	13	15	15	13	17	21	15	16	15	16	18	22	24	26	23	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1
70000	-164.834132520116754	-163.377969864743989	-1.456162655372761	0.000091744036434	0.000030286224288	0.330116544524166	0.702571244174489	0	1	2	3	4	4	6	5	7	7	8	9	10	11	11	13	12	12	12	14	13	13	14	13	14	16	17	14	16	16	18	20	23	24	25	25	26	0	1	2	3	4	4	6	6	6	7	10	11	12	13	12	15	15	13	15	21	19	19	16	19	18	22	17	22	16	25	15	0	0	33	34	34	35	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	3	1	2	2	2	1	1	1	1	1	1
70500	-168.269353157318562	-166.838490897675086	-1.430862259643469	0.000139219286714	0.000049686949931	0.356897029885186	0.791940239265961	0	1	2	3	4	5	4	6	5	6	8	9	10	11	11	13	12	12	13	15	13	13	14	14	13	16	17	14	16	13	18	20	23	24	25	25	26	0	1	2	3	4	7	4	2	7	6	10	11	12	12	11	17	15	15	15	17	17	15	19	16	13	28	16	22	20	18	29	0	0	33	34	34	35	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
71000	-168.923778754109293	-167.355438065072832	-1.568340689036453	0.000119361848782	0.000030398302232	0.254673520407918	0.664611629073893	0	1	3	2	3	4	5	5	7	6	8	7	10	11	11	13	12	12	13	14	13	13	14	14	14	14	17	15	16	14	19	21	23	24	25	25	27	0	1	4	2	4	3	6	6	7	7	12	10	12	11	13	15	15	13	13	17	15	17	15	21	13	22	23	26	16	18	29	0	0	33	34	34	33	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	3
71500	-149.861629295331227	-148.317291497399452	-1.544337797931761	0.000093980659307	0.000025111368169	0.267197190937742	0.806691754204284	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	12	14	14	14	15	16	14	16	16	19	20	23	24	25	25	26	0	1	2	3	4	4	6	4	7	8	10	11	11	12	13	15	15	13	15	17	17	15	16	15	18	28	20	22	19	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1
72000	-157.534770260708513	-155.480912346450623	-2.053857914257898	0.000137826077514	0.000018026788333	0.130793741346988	0.835101597365217	0	1	2	3	4	4	5	6	6	7	8	9	10	11	11	13	12	12	13	15	13	13	14	14	14	14	17	15	16	16	19	21	22	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	11	12	13	15	15	13	15	16	15	15	15	17	18	19	21	26	20	25	29	0	0	33	34	34	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
72500	-154.163845689142306	-152.779358674046563	-1.384487015095734	0.000108489008477	0.000047099551883	0.434141232774444	0.777508450440202	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	11	13	13	13	13	14	14	14	14	15	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	11	11	13	15	15	11	17	17	15	17	17	17	14	22	19	26	23	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1
73000	-189.508512294152268	-188.109752082027967	-1.398760212124298	0.000098604294751	0.000039818818976	0.403824387939055	0.576999820271779	-2	1	3	2	3	4	5	6	7	7	8	9	10	11	11	12	12	12	13	15	13	13	14	14	14	16	17	15	15	16	18	19	23	24	25	25	27	0	1	4	2	4	4	5	6	7	7	10	11	11	12	13	13	13	13	15	19	15	15	19	17	18	22	24	24	16	18	29	0	0	33	34	34	35	1	3	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	1	3	3	2	1	1	1	1	1	1
73500	-158.690918503196201	-157.101142295779198	-1.589776207417011	0.000120000085534	0.000029345800529	0.244548163432097	0.860906275777425	0	1	2	3	4	4	6	6	7	7	8	9	10	11	11	12	12	12	12	14	13	13	14	14	13	16	17	14	15	16	16	21	22	23	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	11	12	13	15	15	13	15	19	17	19	16	16	18	28	20	22	18	25	29	0	0	33	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2
74000	-151.237262653666789	-149.725890792686187	-1.511371860980596	0.000145198744229	0.000041667418711	0.286968175465348	0.814926243509337	0	1	2	3	4	4	5	6	7	7	8	9	10	11	11	12	12	13	13	14	13	13	14	14	14	14	15	15	16	13	16	21	23	24	25	25	26	0	1	2	3	4	4	6	6	8	8	10	11	11	13	13	15	15	13	16	17	16	17	17	19	18	22	24	26	27	12	20	0	0	33	34	34	34	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2
74500	-167.655834585234487	-166.169196581817260	-1.486638003417232	0.000153313478239	0.000046664007144	0.304369894151831	0.755931103549010	0	1	2	3	4	4	6	5	7	7	8	9	10	11	11	13	12	13	13	15	12	13	13	13	12	16	17	15	16	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	8	7	11	12	13	13	17	15	13	15	21	15	17	17	17	10	22	19	16	19	18	29	0	0	33	34	34	35	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	3	2	1	1	2	1	1	1	1	1	1	2
75000	-165.357509749544903	-163.772845659366737	-1.584664090178174	0.000127516252101	0.000031481421972	0.246881644132447	0.760956224081564	0	1	2	3	4	5	6	6	7	7	8	9	10	10	11	12	12	13	13	15	13	13	14	14	14	14	16	14	14	15	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	6	7	10	11	12	11	14	15	15	13	15	19	16	16	17	16	11	19	23	22	19	18	23	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	2
75500	-161.926243508710627	-160.417817136647187	-1.508426372063430	0.000109354370303	0.000031593549490	0.288909802160854	0.808988183692581	0	1	2	3	4	4	6	6	7	7	8	9	10	11	10	12	12	12	12	15	13	13	14	13	14	16	15	15	16	16	19	21	23	24	25	25	26	0	1	2	3	4	4	6	6	7	8	10	10	11	13	12	15	15	13	15	15	19	17	15	16	18	23	23	22	27	25	29	0	0	33	34	34	35	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	3	1	2	2	1	2	1	2	1	1	1	1	1	1	1
76000	-166.422655247532703	-165.026771019429248	-1.395884228103450	0.000097170622536	0.000039765641121	0.409235220307415	0.728048125547544	0	1	2	3	4	5	6	6	6	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	17	15	13	15	19	21	22	24	25	25	26	0	1	2	3	4	4	6	4	6	8	10	11	11	13	13	15	15	13	15	23	17	15	16	17	19	20	16	22	17	18	16	0	0	33	34	34	34	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	3	2	1	2	2	1	1	2	1	1	1
76500	-188.407693997659919	-186.878962149693308	-1.528731847966598	0.000109349259994	0.000030195542989	0.276138521560892	0.570191723671934	0	1	2	3	4	4	4	5	6	5	6	9	10	11	11	13	12	13	12	14	13	13	13	13	13	15	16	15	16	16	18	21	23	24	25	25	26	0	1	2	3	4	4	4	6	6	7	10	11	12	12	13	15	15	13	15	15	15	19	12	15	12	22	20	22	23	20	23	0	0	33	34	33	36	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	3	2	1	3	2	3	2	2	2	2	2	3	1	1	1	1	2	1
77000	-161.616433692822568	-160.060602309238675	-1.555831383583898	0.000136528997545	0.000035638042665	0.261029109610012	0.637379706398195	0	1	2	3	3	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	15	17	15	16	16	18	21	23	24	25	25	27	0	1	2	3	3	4	6	4	7	7	10	11	11	12	13	15	15	13	15	21	17	15	22	15	18	22	16	22	23	18	23	0	0	33	34	34	35	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	3	2	2	3	3	1	1	1	1	1	2
77500	-175.014700038386366	-173.507756679308244	-1.506943359078130	0.000113069822360	0.000032778911485	0.289899734527879	0.809108654185118	-2	0	3	3	4	4	6	6	7	7	8	9	9	11	10	13	12	13	13	15	13	13	14	14	14	16	14	15	15	16	19	21	23	24	25	25	26	0	1	2	2	4	3	4	6	7	7	7	11	11	11	13	15	15	14	15	19	17	17	19	19	16	28	16	22	19	25	29	0	0	33	34	34	35	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
78000	-153.472470152370363	-152.085540877014864	-1.386929275355484	0.000122983971223	0.000052666412046	0.428238017706637	0.834854988569467	0	1	3	3	4	5	6	6	7	7	8	9	10	11	11	13	12	12	12	15	13	13	14	14	13	16	16	15	15	16	19	21	22	24	23	25	26	0	1	2	2	4	4	6	4	7	6	10	11	12	12	13	17	15	13	15	24	17	17	16	21	18	22	20	22	17	25	29	0	0	35	33	34	36	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1
78500	-155.794133185030034	-154.107064438763217	-1.687068746266820	0.000105602029612	0.000021921761740	0.207588450908496	0.839601684116750	0	1	2	3	4	5	4	6	7	7	8	9	10	11	11	13	12	10	13	15	12	13	14	14	12	14	17	15	14	16	19	21	23	24	25	25	27	0	1	2	3	4	7	4	6	7	7	10	11	11	13	13	17	15	12	15	19	15	15	17	17	13	22	20	26	16	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1
79000	-145.417173806210371	-143.777041836266761	-1.640131969943603	0.000103939016184	0.000023267561701	0.223857821201941	0.735862651230416	-1	0	3	3	4	5	6	6	7	7	8	9	10	10	11	13	12	12	13	15	13	13	14	14	14	14	16	15	15	16	19	21	23	24	25	25	27	0	1	2	2	3	4	6	6	7	7	10	11	12	12	13	17	15	13	17	19	17	15	19	21	18	22	20	26	16	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1
79500	-159.257895582690566	-157.885041828192584	-1.372853754497978	0.000083630109913	0.000039255033747	0.469388761867027	0.717797216491376	0	1	2	3	4	4	5	6	7	7	8	9	10	9	11	13	12	13	13	14	13	13	14	14	14	16	17	14	16	16	19	20	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	10	13	15	15	13	15	15	17	15	19	17	18	20	29	22	16	25	29	0	0	32	34	34	35	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	1	2	2	3	1	1	1	1	1	2
80000	-165.232627955287256	-163.564836319585254	-1.667791635701993	0.000118009942130	0.000025250766273	0.213971516445267	0.784062471467319	-1	1	2	3	4	4	5	6	7	7	8	9	10	10	11	13	12	12	13	15	13	13	14	13	14	14	17	15	16	15	19	21	22	23	24	25	27	0	1	2	3	4	4	6	6	7	8	10	11	11	12	13	15	15	13	17	15	18	17	19	17	16	22	22	26	20	25	27	0	0	33	34	34	36	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2
80500	-150.589686427173831	-149.049586962376253	-1.540099464797574	0.000151594009010	0.000040863359318	0.269557877547301	0.837132344253970	-2	1	2	3	4	5	6	6	6	7	8	9	10	11	11	13	12	12	12	14	13	13	14	14	13	14	17	15	16	16	19	21	22	24	25	25	27	0	1	2	3	4	4	6	6	6	7	10	11	12	12	13	19	15	13	15	16	19	19	16	17	18	22	29	26	16	25	29	0	0	33	34	34	35	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2
81000	-156.246781371381559	-154.394147502523793	-1.852633868857767	0.000129835733971	0.000021414327147	0.164934001540819	0.841688285374764	0	1	2	3	4	5	6	4	7	7	8	9	10	11	11	13	12	11	12	15	13	13	14	14	14	15	16	15	16	16	18	19	23	24	25	25	27	0	1	2	3	4	4	6	4	7	6	10	11	12	12	13	15	15	13	15	15	15	17	15	17	18	22	20	22	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	2
81500	-170.876234170379661	-169.138267250785276	-1.737966919594371	0.000143094083410	0.000027533228632	0.192413466555695	0.783059265417050	-1	1	2	3	4	4	5	5	7	6	8	9	10	11	11	13	12	13	13	14	13	13	13	14	14	14	14	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	11	11	12	17	15	17	15	16	17	15	13	15	18	22	23	26	27	25	29	0	0	33	34	34	36	1	1	1	1	1	1	1	1	2	1	2	1	2	3	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1
82000	-189.517496936696034	-187.865687064937362	-1.651809871758668	0.000143344032198	0.000031474333394	0.219571982954173	0.798059241888243	0	1	2	3	4	5	6	6	7	7	8	9	9	11	11	13	12	13	12	14	13	13	12	14	14	15	16	14	16	16	18	21	22	24	24	25	26	0	1	2	3	4	4	5	4	7	5	10	11	10	12	13	23	15	14	15	19	17	17	15	19	16	16	20	22	15	25	29	0	0	33	33	33	36	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	2	1
82500	-167.454414331975670	-166.000886932342951	-1.453527399632714	0.000112029747403	0.000037264897023	0.332633946666568	0.752519181418451	-1	1	3	2	4	5	6	5	7	7	8	9	10	10	11	13	12	13	13	15	13	13	14	14	12	16	15	15	16	15	18	20	23	24	25	25	26	0	1	2	2	4	5	6	5	7	7	10	11	11	12	13	15	15	13	17	19	15	17	21	15	14	28	21	24	24	25	24	0	0	33	34	34	35	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	2	1	2	1	1	3	2	1	1	1	1	1	1
83000	-187.288395310904775	-185.881512478711159	-1.406882832193622	0.000126021632273	0.000049136430483	0.389904729819308	0.729566652482086	0	1	2	3	4	4	6	6	7	7	7	9	9	10	11	13	12	13	13	12	13	13	14	14	14	15	16	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	8	7	7	11	10	13	13	17	15	14	12	15	15	17	16	17	13	19	22	22	15	25	16	0	0	33	34	34	35	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	2	1	3	2	4	2	3	1	1	1	1	1	2
83500	-172.884944404465074	-171.064725726407204	-1.820218678057866	0.000107766871362	0.000018528536959	0.171931658815058	0.700509690032267	-1	1	2	3	4	4	5	6	7	6	8	9	10	11	11	13	12	12	13	15	13	13	14	14	11	16	16	15	16	16	17	21	22	24	25	24	27	0	1	2	3	4	4	6	6	7	7	10	11	11	13	13	17	15	13	15	17	17	17	17	22	13	22	17	22	19	25	29	0	0	33	34	33	35	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	1	3	3	2	2	4	1	1	1	2	1	2	2
84000	-157.781378730332023	-156.310039137272184	-1.471339593059844	0.000114353019337	0.000036202833749	0.316588350344886	0.836961807171471	0	1	2	3	4	5	5	6	6	7	8	9	10	11	11	12	12	13	13	15	13	12	14	13	14	16	15	15	16	16	19	20	23	24	25	25	27	0	1	2	3	4	4	4	6	7	7	10	11	12	11	13	15	15	13	16	16	17	15	17	15	18	20	24	19	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1
84500	-156.203452573045382	-154.386519333528270	-1.816933239517121	0.000178198928902	0.000030769823999	0.172671206211841	0.828699052177362	-1	0	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	14	13	13	13	13	14	15	17	15	14	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	6	10	11	12	13	13	17	15	13	17	23	17	15	17	15	18	29	20	22	16	25	29	0	0	33	34	34	35	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1
85000	-159.580889810247271	-158.007625656109639	-1.573264154137619	0.000127348478914	0.000032125728421	0.252266290848532	0.812568762353929	0	1	2	3	4	5	6	6	7	7	8	9	10	10	11	13	12	13	12	15	12	13	14	14	14	16	16	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	4	7	7	6	10	12	11	12	17	15	14	15	19	15	15	16	19	18	28	24	22	24	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1
85500	-163.781769001061434	-162.359978276196358	-1.421790724865073	0.000090278760866	0.000033246318428	0.368262901589921	0.624080472291256	0	1	2	3	4	5	6	6	7	7	8	9	9	11	11	13	10	13	13	12	13	13	12	14	14	14	17	15	16	16	17	20	23	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	11	13	17	17	13	14	17	17	15	15	15	19	18	20	19	22	15	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	1	1	2	3	2	4	2	1	1	1	1	1	1	1
86000	-176.914795219944295	-175.387189627490926	-1.527605592453381	0.000090359998857	0.000025012671623	0.276811331782023	0.693214039558193	0	1	2	3	3	4	5	6	7	7	8	9	10	10	10	13	11	11	13	15	12	13	14	14	13	16	15	15	16	16	19	19	23	24	25	25	27	0	1	2	3	3	4	6	6	7	7	10	11	11	11	11	15	15	13	17	17	17	15	15	17	18	28	19	22	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	3	1	1	2	2	1	3	2	3	2	1	2	2	1	2	1	1	1	1	1	1	2
86500	-191.697089489287066	-190.267593960662907	-1.429495528624149	0.000143870722493	0.000051583125933	0.358538033581569	0.748143028785208	0	1	2	3	4	5	6	6	6	7	8	9	10	11	10	13	11	13	13	15	13	13	14	14	14	15	17	15	16	16	18	21	22	24	25	25	26	0	1	2	3	4	4	4	6	6	7	7	11	11	12	8	17	13	13	17	19	17	15	18	22	15	16	20	22	20	18	19	0	0	33	34	34	34	1	1	1	1	1	2	2	1	1	1	1	1	2	1	3	2	1	2	2	1	1	2	1	1	1	2	1	2	1	3	2	1	1	1	1	1	1
87000	-148.282277988620166	-146.916157072729476	-1.366120915890680	0.000081140066538	0.000040654810631	0.501044827367318	0.789712602229591	-1	1	2	3	4	4	6	6	7	7	8	9	10	11	11	13	12	13	12	15	13	13	14	13	14	16	15	15	15	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	11	13	13	19	15	13	15	17	19	19	16	15	18	22	23	22	19	25	29	0	0	33	34	34	35	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1
87500	-148.901675934438799	-147.526758842418218	-1.374917092020577	0.000097203443203	0.000044903110472	0.461949793062729	0.836937497430776	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	14	17	15	14	16	19	20	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	12	13	17	15	13	15	17	15	17	15	17	18	22	17	26	19	25	23	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1
88000	-168.428894781063093	-166.894304719030572	-1.534590062032533	0.000116987081741	0.000031902439100	0.272700529193508	0.658899087380009	0	1	3	3	4	4	5	6	7	7	8	9	10	11	11	12	12	13	13	15	13	13	14	14	14	16	16	15	16	16	18	20	22	24	25	24	27	0	1	2	2	4	4	6	6	7	7	10	11	10	12	12	15	15	13	15	17	15	16	18	21	18	28	17	22	17	25	29	0	0	33	34	33	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2
88500	-153.899349996536500	-152.384320991687787	-1.515029004848726	0.000109534031031	0.000031173552212	0.284601524461414	0.816929852005527	-1	1	2	3	4	5	6	6	7	7	8	9	10	11	10	12	12	13	13	15	13	13	14	14	14	16	17	15	16	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	12	12	15	15	14	17	19	17	15	16	19	18	28	21	22	22	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	3	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
89000	-140.140939118908022	-138.687842532768514	-1.453096586139511	0.000116486509586	0.000038795915831	0.333050719509296	0.873928474392863	0	1	2	3	4	4	5	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	13	14	14	16	16	15	16	16	17	21	23	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	12	12	13	17	15	14	17	18	15	17	17	16	18	28	24	22	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
89500	-158.086690415556745	-156.680082441501639	-1.406607974055112	0.000104536092539	0.000040805355632	0.390347052783670	0.794254523589286	-1	0	2	3	3	4	6	6	7	7	8	9	10	11	11	13	12	13	12	15	13	13	14	14	14	16	16	15	16	16	19	21	23	24	25	25	26	0	1	2	3	3	3	6	6	7	8	7	11	12	12	13	15	15	13	15	24	15	17	19	16	18	23	20	16	20	25	29	0	0	33	34	34	35	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1
90000	-151.579390741217480	-149.979301541596612	-1.600089199620857	0.000144070239132	0.000034574517245	0.239983756905214	0.773259135122639	0	1	2	3	4	5	6	6	7	7	8	9	10	10	11	13	12	13	13	14	13	13	14	14	13	14	17	15	16	16	19	21	23	24	25	25	26	0	1	2	3	4	4	6	6	6	7	10	11	12	12	13	15	15	13	17	19	15	15	17	17	13	22	19	26	20	18	27	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	3	1	2	3	2	1	1	1	1	1	1
90500	-156.790779719220836	-155.215654558917464	-1.575125160303373	0.000101386624300	0.000025485509299	0.251369541836029	0.782340206429362	0	1	2	3	4	5	6	6	7	7	8	9	9	11	10	13	12	12	12	15	13	13	14	14	14	14	16	15	16	15	19	21	23	24	25	25	27	0	1	2	3	4	4	4	6	7	7	10	11	11	12	13	15	15	13	15	24	15	19	16	17	18	22	16	26	19	25	27	0	0	33	34	34	36	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	2	1	2	1	4	1	2	1	1	1	1	1	1
