step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
56000	-455.080789532244239	-453.136532639172970	-1.944256893071257	0.000161383197706	0.000023831815578	0.147672223112161	0.688612066670858	-2	1	1	3	3	7	5	7	6	8	8	9	12	10	14	14	16	15	14	17	16	16	16	15	19	17	18	18	19	21	22	22	23	23	25	26	25	24	25	25	26	26	27	26	28	29	28	30	30	30	32	30	29	29	30	33	30	32	31	33	34	33	32	33	34	34	34	35	37	36	35	39	37	42	38	40	42	0	1	1	2	3	3	4	5	5	9	9	8	14	10	11	13	14	13	13	14	19	19	19	13	18	15	24	26	27	25	0	27	31	31	32	27	33	33	33	34	37	0	37	33	34	47	44	47	40	47	49	53	38	37	47	59	54	44	53	54	54	50	49	57	64	59	54	58	49	71	67	71	71	76	71	70	76	1	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	3	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	3	1	2	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2
56500	-459.150520763580801	-457.046021902281154	-2.104498861299651	0.000111277049131	0.000013805533125	0.124064514948219	0.642778286640841	-1	1	1	2	3	6	4	6	7	7	9	10	10	13	13	15	15	15	16	15	15	16	17	18	20	17	19	18	19	21	21	22	23	24	24	25	25	26	24	26	27	27	26	27	27	30	29	27	30	30	31	29	29	28	31	32	31	33	31	32	34	32	33	33	35	34	35	34	35	34	35	39	37	43	39	40	41	0	1	1	2	3	3	4	5	6	3	6	8	10	13	13	15	15	13	18	14	15	18	17	21	24	20	14	20	21	27	0	27	31	31	32	32	34	33	33	34	40	0	34	33	34	38	38	38	34	44	41	48	48	34	52	48	54	55	53	54	54	55	49	57	57	56	57	62	47	54	57	73	67	72	71	67	76	1	1	1	1	1	2	1	2	1	3	1	1	2	2	3	1	2	2	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	3	2	1	3	2	2	1	1	2	1	2	2	1	1	2	3	1	2	1	1	1	2	1	3	3	2	1	2	2	3	2	1
57000	-431.410077584371550	-429.300338247231537	-2.109739337140023	0.000158763410180	0.000019591576544	0.123401081658913	0.661290047008410	-1	1	1	2	4	6	4	7	6	8	10	9	13	10	12	15	15	15	14	15	16	17	16	18	18	17	18	18	20	20	21	23	23	24	25	26	25	25	25	25	26	26	27	26	27	29	26	31	31	30	31	30	28	29	31	32	31	32	31	33	33	32	33	33	34	33	32	35	37	34	35	39	36	42	38	40	42	0	1	1	2	3	3	4	5	5	8	6	5	15	6	14	19	13	13	15	13	19	17	19	21	21	18	23	17	27	17	0	29	31	31	32	29	33	33	33	33	31	0	34	38	38	40	34	53	33	47	45	53	44	34	33	59	54	47	53	57	54	50	34	57	57	59	54	58	68	60	60	70	65	76	73	72	76	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	1	3	1	1	1	1	2	1	2	1	1	2	1	1	4	2	2	1	1	3	4	1	1	3	1	1	2	1	4	1	2	1	2	2	1	1	1	2	2	2	1	1	1
57500	-471.608842258806988	-469.518174254494454	-2.090668004312544	0.000126221561304	0.000015884245847	0.125844155966489	0.699188012140942	0	1	1	2	5	6	4	5	7	9	10	9	13	11	13	14	14	15	16	17	16	16	17	17	19	16	18	18	20	21	20	22	23	24	25	21	26	25	24	25	26	26	28	27	28	29	27	30	29	30	31	28	29	28	32	33	29	33	30	34	30	32	34	33	34	34	33	36	34	36	33	39	36	42	38	40	42	0	1	1	2	3	5	4	3	6	9	9	8	14	9	14	13	13	15	18	26	14	14	17	17	27	17	15	24	25	26	0	29	31	31	29	27	33	33	33	34	34	0	37	33	41	43	38	38	33	41	49	38	47	34	59	48	54	62	34	71	54	44	53	57	57	59	57	44	49	71	57	60	71	60	70	72	76	1	1	1	1	2	1	2	2	1	1	2	2	1	3	1	1	1	1	1	1	4	2	1	2	1	1	2	1	1	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	1	3	1	2	1	1	2	1	1	2	2	2	3	2	2	4	2	3	1	2	1	3	2	1	1
58000	-420.666007297078124	-418.968987721432882	-1.697019575645222	0.000105747688229	0.000021619053353	0.204439961905553	0.719298142617427	0	2	2	3	5	7	5	6	6	8	9	9	11	12	14	13	16	15	16	16	16	16	15	18	18	18	18	18	19	20	20	23	23	24	25	26	25	24	25	26	27	24	27	26	28	30	28	31	30	31	30	29	29	30	30	31	31	33	31	32	34	32	33	33	34	34	34	35	37	36	34	39	36	41	38	40	42	0	1	1	2	3	9	4	5	3	9	9	8	11	13	13	13	15	16	18	18	15	18	15	21	18	15	17	15	27	28	0	29	31	31	32	32	33	31	34	33	34	0	38	38	34	43	44	52	44	43	45	40	38	34	41	53	54	55	52	54	64	55	48	57	54	59	64	55	58	60	60	70	71	72	73	65	76	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	1	1	1	2	1	2	2	1	2	1	2	2	1	2	2	2	1	1	3	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1
58500	-459.711470662447596	-457.337042621434932	-2.374428041012676	0.000162099294473	0.000015579648095	0.096111757582046	0.642903518669825	-1	1	1	2	5	7	2	7	8	6	10	9	12	11	13	15	15	16	15	17	17	17	17	16	17	17	18	17	19	21	21	22	23	23	21	24	26	25	25	26	26	27	27	26	27	29	28	30	30	30	32	29	28	29	32	31	31	32	30	33	31	32	33	32	35	35	34	35	36	35	35	39	36	40	37	38	41	0	1	1	2	3	5	2	5	10	5	9	6	14	11	14	15	13	14	13	19	19	19	15	17	17	19	28	15	18	26	0	25	31	31	29	29	34	33	33	31	38	0	41	33	33	44	33	53	40	47	52	33	45	34	50	38	54	52	53	57	54	40	52	57	57	63	54	62	68	60	60	54	71	70	71	65	72	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	3	1	3	2	3	1	1	1	1	1	2	3	1	3	1	2	2	1	1	1	5	1	2	1	1	1
59000	-478.116468698845040	-476.290333998870778	-1.826134699974272	0.000101562280059	0.000017327999798	0.170614521336830	0.537846323137633	-1	1	2	3	5	6	5	7	8	8	9	10	13	10	14	14	16	15	14	17	16	16	15	17	17	17	17	19	19	19	22	21	23	23	25	26	25	25	24	25	24	27	27	26	28	29	29	31	30	29	32	28	29	30	30	33	31	33	32	33	31	31	33	34	33	35	35	34	37	35	35	39	36	41	38	41	42	0	1	1	2	3	5	2	5	6	5	6	8	14	11	14	13	15	14	14	15	15	18	9	21	17	19	21	25	27	18	0	27	31	31	29	27	33	33	33	31	31	0	37	33	34	43	38	53	33	38	62	38	45	34	44	52	54	62	53	57	54	33	52	57	57	59	65	55	68	60	54	70	54	60	54	70	76	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	1	2	2	2	1	1	5	1	1	1	1	1	1	2	1	2	1	1	4	4	1	2	1	1	1	1	1	2	2	1	2	1	3	2	1	1	1	4	2	2	1	2	1	1	1	3	3	2	1	1	1	2	2	1	3	3	2	5	4	2	1
59500	-433.041796838600362	-431.015325050701279	-2.026471787899064	0.000107730456816	0.000014510446135	0.134692143370271	0.621524367364516	-1	0	2	2	5	4	4	6	7	8	9	9	13	11	13	15	15	15	15	16	16	15	17	18	19	17	18	18	20	20	21	23	23	24	25	25	25	26	25	24	27	27	27	26	29	29	27	30	27	29	31	28	29	28	31	31	30	31	30	33	33	33	33	33	34	35	34	34	37	35	35	38	36	41	37	40	42	0	1	1	2	3	3	2	6	6	9	10	8	14	9	14	14	13	15	15	13	17	15	13	21	17	13	21	17	27	28	0	29	31	31	32	32	33	33	34	31	38	0	37	33	37	43	33	53	33	37	41	38	47	38	50	48	54	50	44	54	54	50	56	57	64	53	60	50	68	60	64	65	71	70	73	72	76	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	2	2	3	2	1	2	1	4	1	3	2	1	1	3	1	4	1	1	1
60000	-451.931179994609636	-449.990180270356120	-1.940999724253543	0.000122073327832	0.000018095009143	0.148230653361755	0.655016113756017	-1	2	1	3	5	5	5	4	7	9	9	8	12	11	13	15	15	15	16	14	17	16	16	16	20	17	18	18	19	20	21	23	23	23	26	26	25	26	24	25	26	26	27	25	29	30	28	30	29	29	31	27	30	29	32	32	31	32	31	32	33	32	34	34	35	35	34	36	36	35	35	37	37	42	38	40	42	0	1	1	2	3	3	2	3	3	5	9	9	6	6	11	15	20	15	18	14	24	13	20	20	26	20	24	20	27	28	0	27	31	31	32	29	33	44	33	34	34	0	37	33	41	43	38	52	44	52	49	38	52	38	44	59	54	49	48	54	57	49	59	57	57	59	57	58	53	54	54	64	71	72	71	70	76	1	2	1	1	2	2	1	1	3	2	1	1	3	4	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	1	1	2	1	2	1	1	2	2	2	2	1	2	2	2	3	1	1	2	2	2	1
60500	-476.047561435333535	-474.155644661225381	-1.891916774108130	0.000121018087933	0.000019013894424	0.157116136511784	0.598725621884590	-1	1	1	3	4	7	5	6	7	8	9	9	11	13	13	14	15	15	17	17	16	17	16	18	19	16	18	18	20	20	21	22	23	24	26	23	26	25	25	26	27	26	26	25	29	29	28	31	29	31	29	27	30	29	32	32	31	32	30	34	34	31	33	33	35	35	34	36	34	35	36	39	37	43	39	40	41	0	1	1	2	3	1	2	5	3	9	9	8	6	13	9	14	14	13	18	14	14	26	15	13	17	14	26	20	27	20	0	15	31	31	32	32	38	34	33	44	44	0	44	33	44	43	52	44	47	51	38	34	52	44	49	52	54	44	52	57	54	49	52	57	57	63	57	37	49	61	70	70	71	72	73	60	72	1	1	1	1	2	4	2	2	2	1	2	1	1	2	3	1	1	2	1	2	1	1	1	3	2	2	1	1	1	2	1	4	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	3	2	2	2	1	2	2	2	1	1	4	2	1	1	2	1	2	1	4	1
61000	-455.704773911060499	-453.835882013829575	-1.868891897230948	0.000109446913837	0.000017688330654	0.161615618327624	0.667512798080858	-2	1	-1	2	4	5	4	6	7	8	9	9	12	12	14	13	14	16	16	16	16	16	17	14	17	17	18	18	19	20	22	23	23	24	26	26	25	24	25	25	26	27	27	26	28	29	28	31	28	27	30	30	27	30	29	32	31	32	31	33	34	32	34	32	33	34	35	34	37	36	35	38	36	40	37	40	41	0	1	1	1	3	3	4	5	5	9	5	8	9	9	14	14	14	14	15	15	24	17	15	13	17	20	20	20	27	28	0	27	31	31	32	32	38	33	38	34	34	0	37	38	41	47	33	53	33	38	31	53	38	34	50	52	54	55	52	57	54	55	56	54	57	56	65	62	58	64	54	57	60	70	70	70	70	1	1	1	2	2	3	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	2	1	2	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	2	2	3	1	2	1	2	2
61500	-514.716511549704251	-512.511155097548226	-2.205356452156069	0.000132769895283	0.000014903184611	0.112248221473998	0.572899707333907	-2	1	1	2	4	6	4	4	7	8	9	9	12	11	14	13	15	14	16	16	16	17	16	18	20	18	19	18	19	21	21	23	23	23	24	26	26	25	25	24	25	25	28	26	28	30	28	27	29	29	31	30	29	29	32	29	31	33	31	32	32	29	32	30	34	32	33	35	37	35	34	39	36	42	38	38	41	0	1	1	2	3	3	2	3	6	9	9	5	6	6	16	6	13	13	13	17	17	17	18	21	28	21	13	14	17	28	0	24	31	31	21	32	34	33	34	31	34	0	37	33	31	43	33	44	33	34	53	37	44	34	52	34	64	49	50	64	54	37	48	54	57	53	57	58	68	60	60	71	71	64	70	60	76	1	1	2	1	2	2	1	2	1	1	2	3	4	2	1	3	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	2	1	2	4	1	1	1	1	1	2	1	1	2	3	1	2	1	2	2	1	2	2	2	1	3	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	1	2	1	3	2
62000	-439.786583970422669	-438.082249886504258	-1.704334083918418	0.000141072995383	0.000028522867946	0.202185172780944	0.633114369283140	-1	1	2	2	4	6	4	6	8	9	10	8	13	13	12	14	15	15	15	16	16	17	17	18	19	17	18	18	19	21	21	23	23	24	24	24	25	26	24	24	26	26	27	26	29	30	28	30	28	30	30	28	29	30	30	33	31	32	30	33	34	32	32	33	34	35	35	35	35	35	36	38	36	41	38	40	41	0	1	1	2	3	5	2	5	3	6	10	3	9	15	11	15	14	15	14	11	18	13	19	15	23	17	18	19	27	28	0	27	31	31	27	29	40	33	33	31	40	0	37	39	41	43	33	53	41	40	34	38	52	47	49	48	54	55	52	57	64	55	59	54	60	59	57	55	62	57	60	64	70	72	73	70	76	1	1	1	1	1	1	2	1	3	2	1	3	4	1	1	1	1	2	2	2	1	2	2	4	1	1	1	1	1	2	1	2	1	2	3	2	1	2	1	2	1	1	1	1	2	2	4	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	3	3	2	1	1	1	3	1
62500	-461.978773828806425	-460.228855547411797	-1.749918281394600	0.000132113910243	0.000024990318876	0.189157362990749	0.592715087216128	-1	0	1	2	5	5	4	6	7	8	9	9	12	11	14	12	15	15	17	16	16	16	17	17	20	17	19	17	20	19	21	22	23	23	24	24	26	25	25	25	25	27	27	25	27	29	28	29	29	31	31	29	30	30	32	32	31	33	30	32	34	33	32	34	34	34	34	35	36	35	36	39	36	42	39	40	42	0	1	1	2	3	1	4	6	5	9	9	6	14	11	14	14	14	13	15	15	15	13	18	18	20	18	13	15	21	17	0	21	31	31	32	24	33	33	33	34	34	0	44	33	41	43	37	38	44	52	41	44	41	44	33	52	54	53	48	54	60	53	52	57	54	48	54	51	62	54	57	64	70	71	70	71	76	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	4	1	4	1	2	2	1	3	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	3	2	2	3	3	2	1	1	1	2	1	1	2	2	2	2	2	2	2	2	3	3	1	3	2	2	2
63000	-453.568433728692582	-451.057353408772144	-2.511080319920463	0.000123777056161	0.000010591571690	0.085569749503478	0.686565560255123	-1	2	1	1	4	5	4	6	7	9	9	8	13	13	13	15	16	14	16	16	16	16	16	18	19	17	19	19	18	19	21	23	23	24	25	25	25	25	25	25	25	26	27	27	27	29	28	29	30	30	32	27	28	29	30	32	32	33	31	33	34	32	34	32	34	34	32	35	37	34	35	39	36	42	37	40	42	0	4	1	1	3	3	2	6	5	5	9	8	9	11	11	14	15	15	15	14	14	13	14	21	26	21	29	26	20	21	0	27	31	31	32	27	33	33	34	31	33	0	37	38	40	43	34	38	44	34	48	34	34	40	37	44	54	53	47	54	60	49	50	54	57	56	54	62	62	54	54	73	60	73	71	73	76	1	1	1	1	1	2	1	1	2	2	1	1	3	2	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	1	1	1	2	1	1	2	2	2	3	2	1	2	2	2	3	2	2	2	2	1	1	2	3	1	1	2	1	3	3	3	1	2	3	1	2	1
63500	-475.568850046708064	-473.688082360651777	-1.880767686056296	0.000173847685901	0.000027688124598	0.159266569779101	0.699617623996433	-1	2	1	1	5	6	3	7	8	8	9	10	13	13	12	14	16	15	15	16	17	16	16	17	20	16	18	19	20	18	21	20	23	23	26	25	25	25	24	26	25	27	27	27	28	30	28	31	30	30	31	29	28	29	31	31	31	30	31	33	34	33	31	33	34	34	34	35	36	36	35	38	36	42	38	40	41	0	4	1	1	3	1	2	5	5	6	5	8	15	9	11	15	15	13	13	14	18	14	19	18	26	18	24	14	27	18	0	27	31	31	29	24	34	33	34	31	31	0	38	34	44	38	38	46	47	34	40	38	33	40	46	52	54	34	52	54	64	55	44	57	60	50	54	55	68	64	60	67	65	70	73	72	72	1	1	1	1	2	3	1	1	2	1	2	2	1	2	1	1	3	2	1	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	2	4	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	3	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	3	1	1	2
64000	-461.535492978098659	-459.514662981506262	-2.020829996592384	0.000153848195957	0.000020849458688	0.135519682623254	0.625772758931297	-1	2	1	1	4	6	4	6	7	8	9	9	12	13	13	15	15	15	14	16	16	15	16	17	19	18	19	18	20	21	21	19	23	23	25	24	24	25	24	24	27	26	26	26	28	29	27	31	30	30	31	28	30	28	31	32	31	32	31	34	34	33	33	33	33	34	34	36	37	35	35	38	36	42	37	40	42	0	4	1	1	1	3	2	5	5	5	5	8	10	11	11	13	15	15	15	14	14	14	13	14	24	14	23	20	13	32	0	21	31	31	36	27	33	33	34	31	44	0	37	33	40	43	44	52	45	47	38	38	52	40	41	44	54	55	45	57	65	49	46	54	54	56	64	62	55	65	60	64	71	72	73	72	76	1	1	1	1	2	3	1	1	1	1	3	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	4	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	1	1	2	2	2	1	1	2	3	1	2	3	2	3	1	1	2	2	2	1	2	1	2	1	1	1
64500	-482.440980405831283	-480.434113036971155	-2.006867368860144	0.000149594048069	0.000020584929970	0.137605273976011	0.652833781897260	-1	0	2	3	4	4	3	6	4	8	9	9	12	12	12	15	14	15	16	17	17	17	16	18	20	17	19	18	19	20	22	22	24	24	25	26	25	25	25	25	26	27	28	27	29	30	27	28	30	31	32	29	29	29	32	32	32	32	31	33	33	30	33	31	34	30	35	35	36	35	34	38	35	43	37	39	41	0	1	1	2	3	3	2	9	3	5	10	8	11	6	10	15	15	17	18	16	19	14	15	18	20	18	18	14	21	26	0	28	31	31	21	32	33	33	33	34	40	0	37	33	33	43	38	38	31	45	49	34	44	34	62	59	54	49	52	64	57	45	50	54	64	52	64	52	56	65	54	71	57	65	71	73	76	1	1	1	2	1	1	1	1	1	2	1	2	3	4	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	1	2	5	2	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	4	2	1	2	2	2	5	1	2	1
65000	-470.169108281806302	-468.232438920472248	-1.936669361334035	0.000119799753309	0.000017847623531	0.148978800356891	0.545611855397924	-1	1	1	3	4	6	5	6	8	9	9	9	12	10	14	14	14	15	14	17	16	17	15	17	20	17	18	17	19	20	21	23	23	22	25	25	25	25	22	24	25	26	26	27	28	30	29	30	30	30	30	29	30	29	31	31	32	32	32	32	33	30	33	33	34	35	34	35	37	34	35	38	37	42	37	37	40	0	1	1	2	3	1	2	5	6	9	3	8	14	11	14	14	14	19	13	14	15	18	13	21	24	18	21	18	27	28	0	20	34	31	29	29	31	33	31	34	31	0	37	33	41	43	44	52	39	44	45	44	52	40	53	44	54	44	62	54	54	37	48	54	57	63	57	49	55	64	64	64	70	71	60	71	76	1	1	1	1	2	3	2	2	2	1	4	2	1	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	3	2	1	1	1	2	1	1	2	1	2	1	1	4	2	1	1	1	2	1	2	2	2	1	2	2	3	2	2	1	1	1	2	3	1	1	3	1	3	1	1	1
65500	-439.179683275309117	-437.603301652060452	-1.576381623248653	0.000124709144493	0.000031273074464	0.250768093957154	0.751263688409031	-1	0	2	1	4	4	5	6	7	8	10	8	13	11	13	14	15	15	15	15	15	17	16	17	19	17	18	18	19	20	22	20	23	24	25	24	25	25	25	24	26	26	28	24	28	30	27	29	30	29	31	30	27	29	27	32	31	32	31	32	33	32	33	32	34	34	34	35	35	35	34	39	37	42	38	40	41	0	1	1	2	3	3	2	5	6	3	10	8	14	11	14	13	13	13	11	13	14	18	15	21	17	19	24	26	21	28	0	27	31	31	29	32	33	40	44	31	34	0	55	33	41	43	33	53	55	47	38	53	38	34	33	53	54	49	34	54	60	52	59	54	64	56	60	58	56	71	64	70	64	72	73	73	76	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	4	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	2	1	2	3	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1
66000	-451.043518373552217	-449.009153197972353	-2.034365175579881	0.000116369466532	0.000015540980406	0.133548609175232	0.629992825378611	-1	1	2	2	4	6	3	6	7	8	9	9	12	10	13	13	15	16	15	16	16	16	17	17	18	17	18	17	20	20	22	22	24	24	26	24	26	25	24	25	26	26	28	26	29	30	28	31	30	31	31	29	29	30	31	30	31	31	32	33	34	31	34	33	34	35	34	35	37	35	35	37	37	42	38	39	41	0	1	1	2	3	1	2	5	6	9	5	8	14	6	13	13	16	19	13	13	19	13	18	21	19	17	18	18	27	19	0	27	31	31	29	32	34	39	31	33	31	0	38	33	34	43	38	53	53	52	45	38	47	41	33	53	54	52	62	54	54	37	55	57	54	59	64	55	58	54	64	71	71	72	71	72	76	1	1	1	1	2	5	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	2	1	2	3	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	3	1	1	1	1	2	2	4	2	2	1	1	1	2	2	3	1	1	1	2	1	1	1
66500	-449.555318472192994	-447.299579195166018	-2.255739277026985	0.000123245384765	0.000013188932854	0.107013604438846	0.666294870474487	-1	1	1	2	5	6	3	6	7	7	9	10	11	12	13	14	15	16	17	17	15	15	17	16	20	18	19	18	18	20	22	22	23	24	24	24	25	26	25	24	26	26	27	26	28	28	28	28	30	30	32	30	30	27	31	31	31	33	31	33	34	32	33	31	35	35	34	36	36	34	35	37	37	42	38	39	40	0	1	1	2	3	3	2	3	5	5	9	5	11	11	13	14	13	15	18	14	14	15	15	21	19	24	29	19	24	28	0	27	31	31	32	32	40	33	40	33	34	0	37	33	33	43	38	33	44	44	45	40	37	31	34	48	54	52	49	57	57	52	56	54	57	63	57	55	49	54	60	71	71	72	73	72	76	1	1	1	1	2	2	1	2	1	1	1	3	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	3	3	2	3	1	3	2	1	1	1	1	1	2	2	1	2	2	2	3	1	1	1	3	1	1	1
67000	-475.855132225094508	-473.424114581518950	-2.431017643575546	0.000139224811799	0.000012741177519	0.091515135519462	0.542656300964748	-1	1	2	3	4	5	5	7	7	8	9	9	12	10	13	14	16	15	14	16	17	17	15	16	19	14	17	18	19	20	21	22	23	23	23	25	26	25	25	25	27	26	27	27	27	29	28	30	30	29	29	28	30	29	31	32	31	32	30	33	34	32	33	33	35	34	33	35	36	33	34	38	36	41	37	40	41	0	1	1	2	3	5	4	6	3	6	6	5	9	6	14	15	13	14	14	19	24	19	13	18	26	15	19	18	27	13	0	27	31	31	32	32	34	33	33	31	34	0	40	37	40	43	40	44	52	38	45	33	38	34	44	59	54	52	52	57	70	47	53	57	64	59	54	53	68	54	60	57	71	60	71	70	76	1	1	1	1	1	1	2	1	3	1	2	3	3	2	2	1	3	3	2	1	1	1	1	1	3	1	1	2	2	3	1	2	1	2	1	3	2	1	1	2	1	1	1	1	1	1	2	2	1	3	1	3	2	3	2	1	1	2	1	1	1	1	2	1	1	2	2	3	1	2	1	4	1	4	2	5	1
