step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40
85000	-227.562738536272633	-234.418226487232005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593207864684822	1	3	4	4	6	6	5	7	8	6	8	7	10	9	10	12	12	11	11	11	11	11	13	16	12	16	14	13	12	13	14	13	15	18	18	17	17	18	15	17	0	1	2	1	4	3	2	3	5	3	6	4	14	12	7	7	4	15	13	9	7	14	21	25	18	9	23	22	10	9	30	15	18	25	16	26	25	40	25	29	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	3	3	1	1	1	3	1	1	2	1	4	1	1	3	3	1	2	2	3	2	1	3	1	1	3
85500	-216.219766428383963	-223.075254379343335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676297122040014	1	3	3	4	7	6	6	6	7	7	9	10	10	9	10	11	12	12	11	11	9	11	13	15	14	15	13	12	14	14	14	15	13	19	18	17	17	17	18	18	0	1	1	3	8	4	3	3	8	3	4	14	14	9	4	15	5	13	4	9	5	14	13	12	17	20	16	14	16	9	17	17	15	26	29	30	23	25	38	36	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	4	2	2	1	1	2	1	2	1	1	2	3	1	1	2	2	2	2	1	2	1	1
86000	-215.138360732126387	-221.993848683085758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615356202802520	1	3	4	4	6	6	7	5	7	8	7	9	9	11	10	12	13	11	10	10	10	12	12	16	15	15	14	12	14	14	13	15	15	18	18	16	17	17	18	19	0	1	1	1	3	2	3	3	4	9	4	4	4	12	7	20	16	12	13	9	10	14	13	25	29	17	21	12	21	17	15	27	29	33	16	31	26	30	30	25	1	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	4	2	1	1	1	2
86500	-199.506845189249304	-206.362333140208676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591049555134526	0	2	4	4	6	7	6	6	7	8	9	10	8	10	11	12	11	12	10	10	10	12	13	15	13	15	14	14	13	13	12	14	15	18	18	16	17	18	18	19	0	1	2	2	4	5	3	3	2	8	5	5	2	13	6	21	13	14	13	10	10	14	7	17	18	20	16	22	15	15	5	16	32	12	36	4	18	23	36	23	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	3	1	1	4	1	4	1	2	2	3
87000	-208.378888206694882	-215.234376157654253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606737361371795	0	3	4	5	7	7	7	5	7	7	8	10	9	10	9	12	12	12	11	10	9	11	12	14	12	16	14	13	14	14	11	14	14	16	19	17	17	19	17	20	0	1	2	3	3	4	4	3	4	8	5	5	5	13	7	21	21	20	13	7	5	14	21	19	10	27	20	22	15	23	15	23	22	30	37	30	33	30	30	38	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	3	1	2	1	3	1	1	1	1	1	1	2	2	1	2	1
87500	-188.871128120684659	-195.726616071644031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.933374125141952	0	3	4	5	6	7	6	7	7	7	7	9	8	10	10	10	12	11	10	11	9	11	12	14	14	15	14	13	12	15	13	13	15	17	16	17	17	17	18	18	0	1	2	3	3	2	3	7	7	3	2	5	11	13	5	10	15	12	13	21	9	14	16	17	29	32	32	22	16	17	18	16	25	29	25	30	26	30	30	30	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
88000	-199.778764476176576	-206.634252427135948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687150901099000	0	2	5	4	6	4	7	5	8	7	9	10	8	10	10	12	12	10	10	11	9	12	11	15	13	15	14	14	14	14	13	15	15	17	18	18	17	18	19	20	0	1	2	2	6	2	8	4	10	8	13	13	4	4	9	18	14	13	13	10	8	14	9	19	12	29	9	22	15	15	23	27	14	33	29	29	27	37	35	38	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	3	1	2	2	1	1	3	1	2	1	2	1	3	1	2	2	1	1	1	1
88500	-214.709926590327456	-221.565414541286827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690377374361294	-1	2	4	4	3	6	7	6	7	7	8	9	8	11	11	13	12	10	10	10	10	10	13	13	12	15	14	14	13	14	13	15	15	18	18	18	16	18	17	19	0	1	2	1	2	4	3	3	6	3	9	13	5	22	8	7	14	10	13	7	8	13	15	13	12	23	29	17	15	29	15	16	28	33	15	21	28	30	15	30	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	4	1	3	2	4
89000	-213.823116635210255	-220.678604586169627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885790338912762	0	2	4	5	6	6	6	5	8	8	8	8	10	10	10	11	13	12	11	11	10	12	13	15	15	15	13	14	14	14	14	15	14	16	18	18	17	18	19	16	0	1	2	3	3	2	3	3	6	5	5	4	12	12	9	10	16	14	13	4	10	14	22	23	23	17	16	23	21	16	20	16	19	29	33	40	24	40	37	30	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1
89500	-207.002265494497436	-213.857753445456808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791770790502699	0	2	4	5	6	7	7	5	8	6	8	7	9	10	10	13	12	11	11	10	10	11	11	14	14	15	13	12	13	14	15	13	14	17	18	18	17	19	19	18	0	1	2	2	4	8	8	3	12	8	12	4	12	9	10	21	15	13	13	10	10	9	7	13	29	16	21	12	15	16	9	21	19	15	17	34	26	30	40	31	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	4	1	1	2	2	1	1	2	1	1
90000	-191.599820439417385	-198.455308390376757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712364455582216	0	2	4	3	5	6	7	6	8	8	8	7	9	11	10	12	12	11	11	10	10	12	12	15	14	15	14	14	15	14	13	15	15	19	18	18	17	18	19	19	0	1	4	1	2	5	8	3	6	5	12	5	12	13	10	8	21	13	13	10	10	14	7	13	22	23	21	22	10	21	15	20	23	38	27	29	29	16	36	38	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	3	1	1	2	1	1	1	2	1	2	1	1
90500	-217.119028620269916	-223.974516571229287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593550486959350	0	2	3	5	7	7	6	5	7	8	8	10	9	11	10	12	13	12	11	10	10	10	13	15	15	16	14	12	14	14	14	14	15	18	18	17	17	17	19	19	0	1	2	3	3	4	3	3	8	4	4	13	9	13	4	21	22	9	13	9	9	13	14	19	28	27	8	14	9	15	21	21	31	29	33	5	31	30	36	18	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	3	2	2	1	1	1	2	1	2	4	1	2	2	2	2	1	2	2	4	1	2	1	2
91000	-179.909122881918307	-186.764610832877679	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.917368292180744	0	2	5	4	7	6	6	6	7	8	8	9	8	9	10	11	12	12	10	9	10	11	12	15	15	15	15	13	13	15	12	13	15	16	17	16	17	19	18	18	0	1	2	2	4	2	3	3	8	7	2	13	5	13	10	10	16	15	13	7	10	14	19	23	32	17	32	22	16	29	15	21	32	27	34	30	30	36	30	17	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	3
91500	-214.947127647634488	-221.802615598593860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668068830739837	1	3	5	4	6	5	6	6	6	8	8	9	9	10	9	12	13	10	10	11	10	12	13	15	13	16	15	13	14	13	14	15	15	18	19	16	18	18	18	20	0	1	2	1	4	1	3	4	6	8	4	5	11	13	10	7	18	6	13	10	10	14	18	13	21	10	21	18	16	9	10	30	23	26	23	31	36	23	36	38	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	3	1	1	1	1	2	3	1	3	2	2	2	4	3	2	1	1	2	1	1	2	1	1
92000	-214.561049855096769	-221.416537806056141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600303543550460	0	2	5	5	6	7	3	6	7	7	8	8	10	10	10	12	12	11	11	11	11	11	13	15	14	14	15	12	14	15	14	13	16	18	18	17	17	18	18	18	0	1	7	7	7	4	1	7	8	8	5	5	12	12	10	21	6	5	13	10	6	14	5	19	6	17	32	22	15	23	9	15	23	23	30	30	32	29	30	20	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	3	1	2	1	1	2	2	4	1	1	1	2	1	5	2	1	2	1	1	1	2	1	3
92500	-205.655357345776309	-212.510845296735681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891736851084414	0	3	4	5	5	6	6	6	7	8	8	8	8	10	10	11	12	12	10	9	10	12	12	15	14	13	13	14	13	14	14	14	16	19	17	16	17	17	16	19	0	1	1	2	2	5	3	3	4	3	4	4	9	13	10	9	19	16	13	7	10	14	9	17	22	20	10	17	10	16	4	26	23	35	25	30	24	36	30	38	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1
93000	-158.930575199549537	-165.786063150508909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891876735629089	1	3	4	4	6	7	7	7	7	6	8	10	8	11	10	12	12	11	10	9	8	10	12	16	14	15	13	12	15	14	14	14	16	18	17	17	17	17	17	19	0	1	2	2	2	5	4	3	3	4	5	13	5	22	8	15	15	20	13	8	10	13	15	25	17	27	16	22	25	16	23	27	30	24	29	30	29	33	30	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
93500	-201.823803280888399	-208.679291231847770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593842369723935	0	2	4	4	6	6	7	6	7	8	8	8	9	10	10	12	11	11	10	10	10	11	12	16	14	15	14	13	12	15	14	14	15	18	17	17	17	18	16	20	0	1	2	1	3	3	8	2	8	6	4	6	12	13	10	21	11	13	13	6	7	14	17	23	6	21	21	22	15	16	29	10	19	37	26	30	33	30	30	38	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	2	3	1	1	2	3	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1
94000	-226.191633918881536	-233.047121869840907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672860993198383	0	2	5	4	6	5	6	5	8	8	9	8	10	11	10	11	12	11	11	10	11	10	11	16	14	15	13	12	12	14	15	14	16	18	18	18	16	19	17	19	0	1	2	2	2	2	8	4	6	3	4	2	12	13	10	10	22	3	13	10	20	12	20	13	17	7	21	22	15	23	17	27	29	14	16	37	30	37	30	27	1	1	1	1	2	1	1	1	1	2	3	3	1	1	1	1	2	3	1	1	1	1	1	3	1	3	1	1	1	2	2	1	2	3	3	2	1	2	1	4
94500	-194.879145798504254	-201.734633749463626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791066069736490	0	2	5	4	7	6	6	7	7	8	7	9	8	10	10	11	12	11	10	11	10	12	12	14	14	15	14	13	14	14	14	15	15	17	17	16	16	19	18	20	0	1	4	2	7	4	4	3	6	7	4	13	9	12	9	10	15	21	13	10	10	14	12	23	14	31	16	23	15	16	16	21	28	11	15	30	28	36	18	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	4	4	1	1	2	2	1
95000	-206.160202918710240	-213.015690869669612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592977380835191	0	3	5	3	5	7	7	6	7	8	8	9	7	10	10	11	11	10	9	10	11	12	12	16	15	15	13	13	15	14	12	15	14	18	18	17	17	17	18	19	0	1	2	1	4	2	8	3	2	5	4	13	5	13	10	9	11	19	13	10	9	17	14	23	10	20	21	14	16	16	16	27	21	38	3	30	12	30	30	38	1	2	1	1	1	2	1	1	2	1	3	1	1	2	1	2	2	1	1	1	2	1	1	3	4	2	1	1	2	1	1	1	1	1	5	2	2	1	2	1
95500	-196.001975041933491	-202.857462992892863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684197784860240	1	3	4	4	7	6	6	7	8	7	8	8	9	9	9	12	11	11	11	9	11	11	11	15	13	15	13	13	15	13	14	15	15	17	17	17	17	18	17	19	0	1	2	1	3	2	3	3	10	3	4	4	12	12	9	18	10	15	13	10	10	14	20	17	23	16	21	22	20	18	16	27	30	30	29	30	31	34	33	33	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	1	1	2	2	2	1	1	1	2
96000	-203.945943472631654	-210.801431423591026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728169478201903	1	3	3	5	6	6	7	6	7	8	9	9	8	10	10	13	12	12	9	10	11	11	12	16	15	16	14	14	14	14	13	13	15	17	19	17	17	18	18	20	0	1	1	1	3	4	3	3	5	7	5	9	5	13	10	21	11	15	13	10	10	14	7	19	20	27	23	22	15	9	10	21	22	27	36	30	27	30	31	39	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	2	2	3	2	1	1	1	2	1	2	2	2	1
96500	-199.319083517160550	-206.174571468119922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642025560156817	0	1	3	4	6	6	4	6	7	8	8	9	9	11	9	12	11	11	11	11	10	11	13	16	15	15	14	14	15	14	13	13	15	18	18	16	18	18	18	20	0	1	2	2	3	2	3	7	4	3	5	9	4	13	7	21	11	12	13	4	10	13	16	18	31	16	21	22	31	15	20	15	14	29	31	30	33	25	30	34	1	1	1	1	2	2	1	1	1	3	1	1	2	1	3	1	2	1	1	3	1	1	1	3	1	2	2	2	1	3	1	1	1	2	3	1	1	1	2	1
97000	-189.478732091720303	-196.334220042679675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667883803736017	-1	3	5	5	5	6	6	6	7	7	9	10	9	10	9	12	11	11	10	11	11	12	13	15	14	15	15	13	14	15	15	13	15	18	18	17	17	18	17	19	0	1	2	2	2	4	4	3	5	8	9	13	9	13	10	3	10	8	13	15	10	14	13	13	12	20	16	22	21	16	18	4	18	30	31	30	33	30	30	29	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	4	2	3	1	1	2	1	2	3	2	2	2	1	2	2	1	3	2	2	1	1	1	1	1	3
97500	-226.370301654634005	-233.225789605593377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651931831852418	1	2	5	4	7	6	6	3	8	5	7	7	10	10	9	12	11	11	8	10	11	12	11	16	13	15	13	13	15	14	13	14	15	17	18	17	18	19	19	18	0	1	8	1	3	4	4	1	6	8	4	4	19	5	10	5	12	7	12	10	5	14	19	23	17	20	21	14	17	18	21	15	16	26	5	30	28	40	35	29	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	2	2	1	2	3	1	2	2	1	2	2	1	2	1	1	5	2	3	1	1	2
98000	-185.119820310982306	-191.975308261941677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824654001166512	0	2	4	4	6	6	6	5	8	7	9	10	9	10	10	12	12	11	11	10	10	11	13	15	14	16	14	12	14	15	15	14	15	18	17	17	17	19	18	18	0	1	2	2	3	8	4	3	4	7	2	9	9	13	9	21	12	12	13	10	9	14	20	17	28	9	16	11	15	29	23	15	29	30	29	30	31	40	26	36	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	2	1	1	1	1	1
98500	-210.127657399354518	-216.983145350313890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639560308019153	0	3	5	5	7	6	7	6	7	7	8	10	9	10	11	12	13	11	10	10	9	11	13	15	15	15	15	13	14	15	12	14	16	18	18	18	16	17	18	20	0	1	2	2	3	1	3	3	2	8	4	4	6	13	10	9	5	19	13	9	3	14	15	13	23	21	32	22	15	18	21	8	21	37	16	33	30	30	30	35	1	1	1	1	1	3	1	1	2	1	2	2	2	1	2	2	3	1	1	2	2	1	1	4	1	3	1	1	1	2	2	3	3	1	3	1	1	1	1	1
99000	-169.777646849675619	-176.633134800634991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.935566937381111	0	2	5	4	6	6	6	3	7	8	8	9	9	10	11	12	13	11	10	10	9	11	12	14	14	15	13	13	13	15	15	14	15	18	16	17	17	17	17	19	0	1	8	2	4	4	3	2	7	4	9	5	9	13	10	20	19	5	13	10	10	14	14	23	16	25	16	22	15	29	27	27	23	36	29	30	35	30	30	38	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99500	-216.066132215307448	-222.921620166266820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661498627605097	0	2	3	4	6	7	6	5	8	7	8	9	9	10	11	13	11	9	10	11	10	11	11	15	15	15	12	14	13	13	11	14	14	18	17	16	16	19	18	19	0	1	2	1	4	5	8	3	5	8	4	4	11	11	10	27	12	9	13	21	9	13	13	12	21	20	21	22	31	21	8	15	18	15	26	30	33	37	30	30	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	3	2	2	3	1	2	1	2	3	4
100000	-189.349176694010907	-196.204664644970279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831955963225811	0	3	5	4	6	7	5	6	7	8	8	9	9	8	10	13	13	9	11	10	10	10	11	15	11	16	13	14	12	15	14	14	15	18	17	17	17	18	19	20	0	1	2	2	2	5	4	3	8	5	5	14	14	4	10	15	21	6	13	10	10	14	11	14	10	20	21	22	21	27	15	17	27	30	30	30	28	30	30	38	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1
