step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
46000	-533.723450107203234	-533.051970339765489	-0.671479767437755	0.000105040243474	0.000022033164509	0.209759267302641	0.992294026237135	10	5	16	22	32	39	33	44	36	38	43	45	46	45	49	42	49	49	44	44	50	54	50	51	53	52	55	55	58	58	55	64	58	58	56	67	66	61	67	68	62	64	69	66	69	66	71	66	70	64	63	73	69	64	75	86	65	85	88	81	86	86	93	96	97	100	92	90	103	93	105	95	91	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	8	10	9	9	20	13	12	17	18	14	24	18	23	21	18	22	27	24	25	29	34	34	35	31	35	26	34	34	38	11	54	34	34	34	35	36	48	38	41	53	28	40	55	53	60	60	62	73	73	73	59	62	62	60	66	73	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-532.526405047013668	-532.341769682590893	-0.184635364422781	0.000099679927729	0.000019414340547	0.194766799985317	0.994587383444118	6	2	12	26	31	36	32	40	35	37	42	43	39	45	52	46	43	46	48	45	47	46	47	51	49	56	56	61	61	56	58	68	61	55	56	67	70	66	62	70	68	69	67	63	68	52	67	60	58	69	70	75	74	69	78	84	74	79	85	83	91	90	96	95	101	92	93	99	101	97	102	100	95	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	25	23	21	18	22	27	24	25	29	38	34	35	25	39	26	44	48	48	11	34	34	34	48	39	36	54	44	41	53	28	40	55	53	60	60	66	62	62	60	59	63	63	62	63	73	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-529.521664578895752	-531.048895328875005	1.527230749979309	0.000083264883827	0.000018063768133	0.216943413630791	0.986168770166580	12	6	11	26	33	42	34	45	37	40	41	45	45	48	46	43	46	47	51	45	49	47	54	49	53	55	57	60	51	52	56	59	60	60	60	60	72	65	66	68	70	65	73	66	73	64	71	64	67	70	71	77	75	71	77	84	82	75	89	79	90	91	88	92	100	94	94	92	92	99	96	99	98	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	7	12	17	18	14	24	25	12	20	18	22	27	24	25	29	38	34	35	31	35	26	44	34	48	11	44	34	34	38	35	36	38	34	39	53	28	40	55	53	63	63	60	60	63	63	59	63	63	63	62	62	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-541.724446311620909	-541.677002361902055	-0.047443949718883	0.000097332403164	0.000016584949156	0.170394941632306	0.958633481856941	10	8	15	29	32	39	38	44	37	39	43	43	46	47	50	49	49	49	47	44	49	51	57	53	53	57	59	58	48	52	57	62	61	57	59	66	71	60	64	70	67	65	70	65	71	67	70	76	71	68	73	76	74	63	81	83	72	77	94	84	90	86	89	92	88	99	98	101	92	94	93	105	93	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	16	12	17	18	14	24	25	12	20	18	22	27	24	25	29	44	34	35	25	39	26	54	38	34	11	54	44	44	44	39	36	44	34	39	53	28	40	55	53	62	60	60	62	62	71	59	73	62	73	60	73	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-524.505725237058641	-523.408698308029898	-1.097026929028760	0.000109749755256	0.000024782074764	0.225805284994716	0.994368876195909	11	6	13	29	33	42	35	43	38	39	41	44	41	51	48	47	42	49	43	43	48	46	53	48	52	57	56	59	61	56	58	63	59	58	58	64	72	63	63	64	67	67	70	70	67	65	74	64	67	65	71	71	67	65	75	82	68	91	90	82	93	89	88	88	101	95	95	92	102	96	98	103	93	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	7	12	17	18	14	24	18	23	21	18	22	27	24	25	29	54	34	35	31	39	26	38	38	48	11	38	34	54	34	41	36	38	34	39	53	28	40	55	53	62	60	60	60	73	62	59	60	73	62	73	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-529.121613442716807	-526.247852987425404	-2.873760455291390	0.000123934737442	0.000017313484557	0.139698400261346	0.991483247349876	12	6	15	24	32	38	35	43	38	36	44	45	44	48	50	41	47	47	46	43	49	45	53	50	53	57	57	57	53	58	58	58	61	56	58	61	73	62	65	69	66	66	70	64	68	68	69	76	69	64	71	75	74	81	78	78	66	84	86	85	93	89	90	102	92	98	98	97	98	98	103	98	91	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	7	12	17	18	14	24	25	12	20	18	22	27	24	25	29	38	34	35	31	35	26	44	34	44	11	38	44	34	34	39	36	44	48	41	53	28	40	55	53	63	60	60	73	60	73	59	63	63	63	66	73	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-525.972334708009726	-524.967809650564163	-1.004525057445512	0.000108474566293	0.000023129209057	0.213222415610318	0.996687240819869	9	5	13	20	29	35	33	43	35	39	40	42	42	47	49	44	45	50	43	44	47	50	58	51	53	54	53	60	62	59	58	59	55	57	62	66	62	61	65	70	67	68	68	69	70	62	73	64	71	62	70	77	75	65	80	84	75	89	88	81	94	88	91	100	98	94	94	95	104	85	102	94	101	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	25	23	20	18	22	27	24	31	29	34	34	35	31	39	26	38	48	34	11	48	34	54	34	41	36	44	38	39	53	28	40	55	53	62	60	60	63	63	62	59	63	66	60	66	62	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-522.193583350429662	-520.917365975189341	-1.276217375240267	0.000109825893481	0.000019224648039	0.175046589015699	0.970200839382577	9	6	16	29	35	40	36	46	40	41	42	47	40	47	55	45	48	47	45	44	48	49	51	52	52	56	55	56	62	53	58	59	59	58	58	68	70	63	65	72	66	66	66	60	72	65	72	71	64	68	64	78	77	73	81	81	71	80	85	86	92	90	94	99	99	96	99	98	100	101	99	104	96	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	25	23	20	25	22	27	24	25	29	44	34	35	31	35	26	44	34	44	11	44	38	34	38	35	36	38	38	41	53	28	40	55	53	60	60	60	62	73	62	59	62	63	63	66	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-528.621234676803851	-528.910620477167299	0.289385800363491	0.000095461033301	0.000020116455196	0.210729493492384	0.998416312626345	11	7	16	27	28	36	35	40	35	35	41	46	39	43	52	41	48	49	42	40	48	47	54	52	52	53	57	54	60	56	58	55	60	57	56	66	69	62	61	69	71	63	65	69	65	51	75	75	66	71	67	75	75	66	77	83	64	78	87	82	93	88	92	92	100	97	100	99	104	92	96	94	87	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	18	23	21	25	22	27	24	25	29	54	34	35	25	39	26	38	38	34	11	38	54	34	54	39	36	54	34	41	53	28	40	55	53	60	60	60	73	73	63	59	71	66	60	60	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-525.069239048846839	-525.796475839125605	0.727236790278710	0.000090892802196	0.000018599448134	0.204630594339252	0.998221037602139	12	4	15	25	30	41	32	41	37	36	43	46	37	46	57	44	41	47	48	43	51	52	49	47	56	58	54	60	60	55	58	58	57	60	58	66	70	66	65	63	62	69	71	65	71	61	72	76	66	72	73	76	73	73	74	83	74	91	88	84	91	92	88	98	99	93	95	98	101	96	94	103	94	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	16	12	17	18	14	24	31	12	21	18	22	27	24	18	29	38	34	41	31	35	26	44	34	34	11	44	44	34	44	41	36	38	44	39	53	28	40	55	53	60	60	60	71	73	63	59	62	73	62	63	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-528.705808399985472	-529.831479292702738	1.125670892717269	0.000087807780226	0.000020832203508	0.237247809413605	0.991775468353793	10	5	16	25	35	37	37	45	37	40	42	44	46	50	52	43	45	51	46	41	49	50	53	50	55	57	58	59	57	56	60	57	60	55	58	63	61	60	67	68	67	63	68	62	71	52	74	71	66	63	74	72	75	81	79	85	69	80	93	85	90	88	96	97	98	99	99	95	100	101	99	107	92	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	18	23	21	25	22	27	24	25	29	34	34	35	31	35	26	44	34	44	11	44	38	38	34	39	36	38	44	39	53	28	40	55	53	60	60	62	73	73	73	59	62	63	63	63	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-521.868607641923973	-521.247801082073238	-0.620806559850766	0.000104424725241	0.000021537686267	0.206250830124635	0.991346798374967	10	7	15	26	30	39	33	39	37	35	44	45	44	43	48	43	46	46	46	45	46	51	55	51	53	54	55	57	53	55	57	59	60	57	62	62	70	65	65	65	67	61	64	59	62	58	72	69	66	67	70	75	76	78	80	84	71	83	93	87	94	91	95	98	97	95	96	101	106	98	102	102	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	10	9	9	20	13	12	17	18	14	24	18	12	20	25	22	27	24	31	29	44	34	35	25	35	26	44	34	34	11	38	34	34	44	39	36	38	38	39	53	28	40	55	53	62	60	62	62	62	60	59	66	71	66	66	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-526.260752649419487	-527.079848702407389	0.819096052987922	0.000090281389377	0.000019382620226	0.214691204469124	0.991364093118579	12	7	12	27	33	38	36	42	39	37	44	43	41	51	43	47	48	44	46	41	49	50	55	51	55	56	53	58	52	53	50	58	57	58	60	65	68	61	67	66	67	63	69	63	71	65	67	66	68	70	74	79	73	78	76	81	71	78	85	81	86	85	87	99	101	91	94	99	103	97	101	93	94	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	13	12	17	18	14	24	31	12	21	18	22	27	24	31	29	38	34	35	31	35	26	44	34	48	11	44	34	38	44	41	36	44	48	39	53	28	40	55	53	60	60	60	63	73	60	59	60	66	66	73	62	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-530.048196074495991	-530.076451221320326	0.028255146824341	0.000096124916299	0.000015472200043	0.160959308356501	0.991425362529494	10	4	13	23	30	37	30	44	40	41	43	47	44	48	50	42	46	47	51	45	49	49	52	51	55	51	55	58	58	59	51	63	60	59	56	67	74	65	63	67	68	66	70	70	70	69	75	70	69	70	72	78	71	67	76	78	66	84	86	87	95	89	96	100	100	92	94	98	105	95	95	99	92	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	8	9	9	20	13	12	17	31	14	24	31	23	20	18	22	27	24	31	29	54	34	35	25	35	26	54	34	54	11	48	38	34	38	39	36	38	34	41	53	28	40	55	53	66	60	60	62	71	62	59	62	62	66	66	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-539.613944541466822	-541.596025569542007	1.982081028075214	0.000080945668615	0.000028380990332	0.350617776310187	0.987936331346266	8	5	15	26	31	39	40	45	35	39	43	42	43	44	44	47	46	51	48	44	50	51	55	53	54	55	58	57	60	58	55	65	61	62	60	65	73	64	65	65	68	67	68	67	68	64	65	72	65	67	65	77	71	76	79	87	82	76	91	80	94	91	87	92	95	92	100	101	104	95	99	106	88	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	31	23	21	18	22	27	24	18	29	38	34	35	25	39	26	34	38	34	11	34	34	34	34	35	36	44	48	35	53	28	40	55	53	63	73	60	73	62	63	59	62	66	73	60	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-534.411748535498305	-534.863290329276424	0.451541793778120	0.000092512731962	0.000016118107683	0.174225831854739	0.981307278490161	10	7	15	22	29	36	36	47	34	35	40	44	45	42	49	43	39	46	47	42	50	50	53	48	51	54	56	59	60	53	56	57	59	57	61	67	69	62	65	65	70	66	72	69	65	62	75	66	70	67	71	81	75	68	74	84	69	83	80	84	94	88	96	95	98	90	89	100	102	96	102	96	98	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	10	9	9	20	13	12	17	18	14	24	31	12	21	25	22	27	24	25	29	34	34	35	31	35	26	38	48	34	11	44	34	38	34	39	36	54	34	41	53	28	40	55	53	66	60	62	62	66	60	59	60	63	60	66	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-526.124349636702959	-524.925084539412069	-1.199265097290864	0.000110988623022	0.000026014199608	0.234386182108952	0.988269891170388	14	7	14	29	31	39	34	37	35	34	40	43	43	49	49	43	47	50	42	40	48	50	51	51	58	55	55	58	60	56	54	62	60	58	61	66	71	64	67	71	71	65	66	63	69	45	72	68	67	70	71	71	78	75	80	84	64	84	90	84	88	90	95	94	101	93	97	97	106	91	98	99	97	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	8	8	9	9	20	13	12	17	18	14	24	18	23	21	18	22	27	24	18	29	38	34	35	25	35	26	34	34	44	11	48	38	34	38	35	36	54	44	41	53	28	40	55	53	60	60	62	62	60	60	59	66	71	60	62	66	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-518.288342100223304	-518.594418660687666	0.306076560464350	0.000096075754800	0.000023090662953	0.240338085304151	0.997536292101583	11	6	13	26	32	39	34	45	38	36	43	42	41	48	53	44	46	46	50	43	50	51	53	49	54	54	56	58	61	53	58	59	60	58	63	65	68	67	67	70	65	61	70	67	71	69	71	70	70	72	74	74	73	65	76	85	75	79	91	83	92	86	94	93	95	92	99	101	103	92	99	103	95	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	10	9	9	20	16	12	17	18	14	24	25	23	21	25	22	27	24	31	29	34	34	35	31	35	26	34	34	54	11	44	38	34	38	39	36	54	34	35	53	28	40	55	53	62	60	66	60	66	60	59	73	71	60	63	73	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-524.731873410803701	-523.094897348029008	-1.636976062774679	0.000109873936853	0.000012858945442	0.117033627900483	0.993363458439686	13	10	17	28	33	37	34	42	36	39	40	43	46	45	47	40	47	51	44	39	42	53	51	50	56	54	52	60	60	57	59	63	56	56	57	65	70	63	67	69	63	60	68	64	66	56	69	60	65	69	74	73	72	70	81	83	80	84	91	84	95	89	92	97	99	90	97	98	102	98	99	96	94	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	8	8	9	9	20	13	12	17	18	14	24	18	23	21	18	22	27	24	18	29	44	34	41	31	35	26	44	48	48	11	48	34	48	44	39	36	48	38	39	53	28	40	55	53	62	60	60	62	66	60	59	60	73	73	73	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-538.648748754106350	-539.760919361226229	1.112170607119843	0.000086865846128	0.000017306192769	0.199228966742525	0.972883315466697	9	1	13	26	29	40	32	46	39	39	45	46	40	51	48	49	48	48	46	44	48	46	57	52	56	55	56	59	63	59	58	52	60	58	53	68	69	63	66	65	60	60	71	67	61	60	73	68	68	70	74	77	72	74	79	84	64	85	90	76	87	86	86	99	92	89	98	101	90	95	92	97	95	2	0	2	3	4	5	3	10	5	5	9	6	7	6	6	13	10	10	9	9	20	13	12	17	18	14	24	25	23	21	25	22	27	24	18	29	38	34	41	25	35	26	44	34	34	11	48	38	38	44	39	36	44	48	39	53	28	40	55	53	60	60	60	73	63	63	59	73	63	66	66	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-531.780082262221526	-530.015713471584604	-1.764368790636951	0.000112844169652	0.000015770019617	0.139750415688501	0.985473836986623	12	7	13	28	34	38	32	40	38	38	43	45	39	49	45	44	50	49	49	42	48	52	55	55	56	54	58	60	61	57	57	65	60	61	57	64	69	66	67	64	63	60	71	63	72	61	74	65	71	69	72	70	67	75	81	80	80	78	89	83	93	86	86	94	95	94	98	98	107	97	98	106	94	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	8	9	9	20	16	12	17	18	14	24	18	23	20	18	22	27	24	18	29	48	34	41	25	35	26	48	34	44	11	38	34	48	34	41	36	44	38	39	53	28	40	55	53	62	60	60	60	62	62	59	62	71	66	66	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-526.085177207639845	-525.493427542907511	-0.591749664732294	0.000104258770156	0.000021923500164	0.210279673656757	0.994441917389163	10	6	14	28	33	42	34	45	40	39	44	46	46	46	52	42	48	49	47	45	49	51	51	51	53	51	57	57	59	54	55	64	59	53	53	65	67	63	68	68	61	65	68	72	66	64	71	60	71	68	73	73	77	68	75	85	72	76	87	88	93	92	94	96	96	99	96	98	102	99	95	99	100	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	7	12	17	18	14	24	18	23	20	18	22	27	24	18	29	48	48	41	31	35	26	34	54	38	11	54	34	54	38	39	36	54	38	39	53	28	40	55	53	60	60	60	60	62	71	59	60	63	63	60	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-526.685652602159735	-526.635943195208711	-0.049709406951001	0.000099053249574	0.000021555099031	0.217611225515073	0.979718558798932	11	7	11	26	33	38	34	42	36	38	42	45	44	43	45	41	47	47	46	44	49	49	51	51	51	49	54	58	60	52	55	56	59	60	57	63	73	65	65	69	66	68	71	70	68	55	72	72	67	70	70	79	75	68	80	80	78	87	94	84	92	88	95	97	90	91	100	98	98	99	92	98	91	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	10	9	9	20	13	12	17	18	14	24	18	23	21	18	22	27	24	25	29	38	34	35	31	35	26	38	38	34	11	38	38	34	34	35	36	54	34	39	53	28	40	55	53	73	60	66	66	62	62	59	73	66	73	62	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-519.347051316561078	-520.282373946390976	0.935322629829853	0.000088971250549	0.000018659717272	0.209727492383056	0.990628745038820	11	4	12	25	30	39	32	43	39	35	44	43	42	44	49	47	46	49	52	44	48	50	50	52	53	55	56	59	57	50	54	55	61	59	59	64	74	64	68	65	69	61	68	66	68	60	74	69	68	66	70	75	72	73	76	83	80	79	84	82	94	86	91	99	103	90	96	100	102	89	95	100	93	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	31	23	20	18	22	27	24	25	29	48	34	35	31	35	26	34	34	34	11	48	38	38	34	39	36	44	48	39	53	28	40	55	53	66	60	60	73	71	62	59	73	71	62	63	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-528.219084067537437	-527.501000156844498	-0.718083910692898	0.000101584279002	0.000013026789093	0.128236270625499	0.996101707847191	13	8	14	23	31	36	34	44	35	39	42	41	41	48	54	41	44	50	43	45	49	53	55	51	52	55	55	61	59	52	53	64	58	57	57	62	71	67	65	62	68	62	70	64	72	58	76	66	69	68	73	66	77	73	76	82	80	85	88	88	93	90	95	96	99	96	96	95	97	101	104	98	90	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	25	23	20	18	22	27	24	25	29	38	44	35	25	35	26	38	34	34	11	38	44	44	44	39	36	44	38	41	53	28	40	55	53	62	60	60	62	63	60	59	60	62	63	63	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
