step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
23000	-625.091383295938044	-631.030580515023303	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690804888897480	0	2	1	1	3	3	2	4	2	3	5	4	2	8	5	6	5	6	5	5	5	6	6	7	7	5	6	5	7	8	8	8	8	7	6	6	7	8	7	8	7	8	8	9	8	9	10	10	9	7	8	8	10	9	10	9	9	11	10	10	9	10	10	11	13	14	13	12	14	12	13	14	12	11	13	14	13	15	13	13	14	16	14	13	17	17	13	16	18	17	18	18	18	19	21	21	22	23	25	26	29	0	3	1	1	3	7	3	1	1	3	6	6	3	4	10	5	6	12	9	10	13	8	8	20	36	12	13	13	20	16	15	5	5	6	20	12	26	28	20	8	13	15	18	34	23	7	29	16	34	35	35	37	20	24	41	40	45	46	50	37	39	50	61	61	45	45	58	59	75	59	62	39	56	57	60	87	64	70	70	56	70	87	87	74	77	76	54	64	80	87	88	88	72	86	93	94	94	96	0	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	3	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	4	1	1	2	1	1	2	1	3	1	1	1	1	2	2	2	3	1	2	1	1	2	1	2	1	2	1	1	1	2
23500	-640.736017249406473	-646.675214468491731	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667606360017090	-1	2	1	0	3	3	3	4	4	4	5	4	3	7	4	5	5	5	5	5	5	8	7	5	6	5	6	4	7	8	9	7	7	7	6	5	7	9	7	8	8	7	7	9	9	8	11	9	9	8	9	9	10	10	10	9	9	10	9	10	8	10	10	11	12	13	13	12	13	12	13	13	12	12	13	15	13	16	14	12	14	14	14	14	16	18	15	17	17	16	18	17	19	19	21	21	22	22	24	26	29	0	4	4	1	3	3	3	4	1	5	6	6	3	8	5	5	6	6	9	10	13	16	8	5	36	12	13	13	20	5	42	5	16	18	20	12	26	28	20	8	27	15	6	34	32	28	10	8	34	35	35	37	39	39	27	23	23	46	50	52	39	50	61	39	22	57	58	59	60	62	62	54	8	45	60	61	64	70	70	56	70	77	53	74	64	72	72	54	73	82	85	85	88	76	93	64	88	94	0	0	100	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	2	3	3	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	3	2	2	2	2	2	1	2	2	3	2	2	3	1	2	2	2	1	1	2	2	2	2	1	2	3	1	1	1	1	2	1	4	2	2	1	1	2
24000	-597.495650660215119	-603.434847879300378	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.765691069126387	0	2	1	2	4	3	2	4	4	4	4	4	3	7	5	3	5	6	5	5	4	7	7	6	5	5	6	5	6	9	8	8	5	6	6	7	7	9	10	8	7	7	7	9	10	9	10	10	10	8	11	9	8	10	10	9	8	10	10	10	9	10	9	11	12	13	12	12	13	11	12	12	12	11	14	13	14	16	14	13	15	15	13	13	16	17	15	17	17	17	19	17	17	18	21	22	22	21	25	26	29	0	1	1	1	16	3	3	4	4	16	6	6	7	4	16	3	6	6	9	10	13	8	8	10	12	12	13	13	20	5	15	5	16	6	20	25	26	28	61	22	13	15	18	43	22	13	20	30	34	35	35	37	20	61	41	23	23	46	50	26	53	50	53	54	45	22	58	59	60	62	62	53	56	45	69	54	64	79	70	56	79	76	72	74	77	72	54	54	80	82	88	85	85	76	93	86	88	94	0	0	99	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	3	1	4	2	1	1	1	1	2	2	3	3	2	1	1	1
24500	-608.867934937416749	-614.807132156502007	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.741438830093187	0	2	1	1	2	3	2	3	2	4	6	4	4	6	5	4	5	4	5	5	5	7	7	6	7	5	6	6	7	7	8	8	7	6	7	6	7	8	10	7	8	8	7	8	8	8	10	10	10	8	10	9	7	9	10	9	10	10	10	11	10	10	11	11	11	14	13	13	14	11	12	13	12	11	13	14	14	15	14	12	13	16	15	14	15	17	15	16	17	17	19	16	18	19	20	22	22	24	25	25	29	0	1	1	1	3	7	3	4	1	5	6	6	7	1	5	5	6	6	9	10	13	8	8	10	36	12	13	13	20	20	15	16	24	18	20	12	26	28	53	8	28	15	34	34	3	28	29	33	44	35	35	37	20	53	41	40	22	46	50	52	53	50	53	53	23	73	58	59	75	62	62	39	45	57	60	72	61	70	70	56	70	72	77	74	64	64	77	77	80	88	64	85	88	86	93	94	94	94	0	0	99	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	1	2	2	3	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1
25000	-610.564431918948117	-616.503629138033375	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.766150809044699	-2	3	1	1	2	4	2	3	3	5	5	3	4	6	6	5	6	5	6	4	5	8	6	7	7	5	7	5	5	6	8	7	6	6	6	5	8	7	10	8	8	7	7	9	10	8	8	9	8	8	8	9	8	10	10	9	10	9	9	10	9	11	10	11	11	14	12	11	14	11	12	15	13	12	12	13	15	13	13	13	14	17	15	14	16	17	15	17	16	16	18	17	18	19	20	21	22	23	23	25	29	0	3	1	1	3	12	3	4	4	5	12	3	7	1	5	5	6	6	9	5	13	23	8	10	36	12	28	13	20	5	16	16	16	18	20	12	26	28	61	23	30	10	34	34	23	28	30	33	34	35	20	37	20	61	27	23	23	46	50	52	30	50	53	53	56	74	58	59	75	50	62	76	57	45	60	54	54	70	70	45	70	90	54	74	77	76	54	76	80	83	85	85	85	86	93	88	72	94	0	0	100	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1
25500	-594.697166201191749	-600.636363420277007	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.755798115089545	-1	2	1	1	4	3	2	4	3	4	5	2	3	7	4	5	5	5	5	5	5	6	6	6	6	5	6	5	7	7	9	8	8	6	6	7	7	8	10	8	7	8	7	8	10	9	10	10	9	8	9	9	8	9	10	10	9	10	9	10	9	10	11	10	11	13	13	13	13	12	12	13	13	12	14	15	14	15	14	13	14	16	14	13	16	18	15	16	17	18	18	18	19	19	20	20	20	23	25	27	30	0	4	1	1	3	12	3	1	4	7	6	3	3	15	3	15	5	6	9	10	13	8	8	10	12	12	5	13	20	16	42	5	16	18	20	25	26	28	53	22	27	15	34	34	22	28	20	33	34	35	35	26	29	53	41	23	23	46	50	52	20	50	39	54	23	57	58	59	60	62	50	39	56	57	60	54	64	70	70	56	70	76	72	74	76	88	72	77	80	82	85	85	85	88	93	94	94	96	0	0	100	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	3	2	1	2	2	1	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1
26000	-596.052710839501287	-601.991908058586546	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723753031758113	-1	0	1	1	2	3	3	5	3	4	5	4	3	6	5	5	5	6	5	5	4	7	7	6	4	6	5	5	7	8	9	7	7	8	7	7	7	8	8	9	8	7	8	7	9	8	10	10	10	8	11	8	9	9	10	10	10	10	9	10	7	10	11	10	11	13	12	12	13	12	12	13	13	13	14	14	14	14	15	13	15	17	13	15	16	17	15	17	18	17	18	17	18	19	21	22	23	24	23	26	28	0	1	1	1	3	3	3	1	4	5	6	6	3	4	5	5	6	6	9	10	13	8	8	10	6	12	13	13	16	15	39	16	16	18	20	25	26	28	20	23	27	16	18	18	23	28	39	33	18	35	59	37	61	61	27	45	45	46	50	52	20	50	39	39	45	57	58	59	60	62	62	64	56	57	60	54	54	70	70	56	70	83	54	74	76	76	83	77	80	72	85	85	85	86	93	88	94	96	0	0	99	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	3	1	2	2	1	2	2	2	1	2	1	2	2	1	1	1	1	2	1	2	2	1	1	1	2
26500	-658.322625401621281	-664.261822620706539	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671915480503020	-1	2	0	1	3	2	2	4	2	5	4	3	4	6	5	5	5	6	5	4	3	7	6	7	6	5	7	6	6	7	8	6	7	8	6	7	7	7	8	9	6	6	7	9	10	9	9	9	9	7	10	10	9	10	10	9	9	11	8	11	6	10	10	11	11	14	12	11	14	12	12	14	11	12	12	13	13	15	13	14	14	16	15	15	16	16	14	15	16	16	18	18	18	19	19	21	22	23	24	26	29	0	1	1	1	3	3	3	1	4	1	4	6	5	5	4	7	6	6	9	5	3	8	8	8	12	12	41	13	20	5	10	5	15	43	20	25	26	28	61	22	13	15	18	18	56	28	33	30	18	16	29	37	61	32	41	23	22	46	50	52	20	50	39	54	56	57	46	59	75	62	62	54	45	57	60	54	64	70	70	73	70	77	72	74	72	76	63	76	80	72	88	86	85	86	85	94	72	96	0	0	100	1	1	1	1	2	1	2	2	1	3	1	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	4	1	1	1	2
27000	-635.529840302860180	-641.469037521945438	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718953111372768	-1	2	0	1	2	2	1	4	3	4	5	4	2	7	5	5	5	5	5	4	5	7	6	6	7	5	6	4	7	7	9	7	5	7	6	6	8	8	10	8	7	7	7	8	9	9	9	10	9	7	9	10	10	9	9	9	9	10	9	11	8	9	9	10	11	13	12	13	14	11	12	15	12	11	12	13	14	15	15	13	14	17	14	14	16	17	16	16	16	17	18	18	17	16	20	21	22	24	24	27	29	0	4	1	1	7	3	3	1	4	5	6	6	3	8	5	5	6	6	9	5	13	15	8	10	12	12	13	13	15	5	16	15	5	18	16	12	26	28	61	23	13	15	18	34	23	27	29	33	18	35	35	37	61	61	41	22	23	46	50	37	30	50	61	54	22	57	58	59	75	62	62	77	45	57	60	53	64	70	70	56	70	88	54	74	77	88	77	76	80	83	93	85	85	76	93	94	94	97	0	0	99	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	4	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	2	3	4	1	1	1	2
27500	-641.671941502422555	-647.611138721507814	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.695159269085902	-1	1	1	0	3	3	3	4	3	4	5	4	2	8	6	3	5	6	5	5	4	7	4	5	5	6	6	5	7	7	9	8	7	7	6	7	8	7	7	9	8	7	8	8	9	8	9	9	9	7	10	10	9	9	10	10	10	10	9	11	9	10	11	12	12	13	11	11	13	12	12	12	13	12	14	15	13	15	15	14	14	16	12	14	16	17	14	17	16	18	18	17	18	18	19	21	23	23	24	27	30	0	1	1	1	3	3	3	1	1	5	5	6	3	8	16	13	5	6	9	5	13	8	4	10	12	12	13	21	5	5	30	15	8	18	16	25	26	28	20	8	27	15	34	34	23	27	20	30	34	35	35	37	39	39	41	45	45	46	35	37	20	50	61	61	45	57	58	50	60	62	62	54	65	57	60	87	72	70	70	73	70	64	54	66	72	76	54	76	80	87	85	85	85	64	93	85	94	96	0	0	99	1	2	1	1	2	1	1	3	2	1	1	1	1	3	2	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	3	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	2	2	1	1	2	1	2	2	1	1	1	3
28000	-611.545108916976005	-617.484306136061264	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.626336050945372	0	2	2	1	2	3	1	4	3	4	5	4	4	7	5	5	6	5	5	5	4	8	6	6	7	5	6	6	7	9	8	6	6	7	7	6	7	9	10	9	6	6	8	9	8	9	11	9	9	8	10	9	6	9	11	9	8	10	9	10	10	10	10	10	13	14	12	13	12	12	11	13	11	11	13	15	14	14	14	12	15	16	15	14	16	17	15	17	17	17	18	17	18	19	20	21	23	23	24	26	29	0	1	7	1	7	7	1	1	1	5	6	6	3	1	8	5	6	6	9	10	3	23	8	10	36	12	3	13	16	32	42	5	5	18	5	12	26	28	53	23	13	15	34	34	8	28	10	5	34	29	35	37	16	53	27	45	23	46	50	37	53	50	53	54	8	23	58	50	60	71	62	54	56	57	69	63	64	70	70	73	70	77	72	74	72	76	72	64	80	82	85	72	85	86	93	76	88	96	0	0	100	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	2	2	2	1	1	1	1	2	2	4	3	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	3	3	1	3	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	3	2	1	1	2	1	1	1	2	3	1	1	1	2
28500	-620.799309186563846	-626.738506405649105	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.765417739823770	-1	3	2	1	3	3	1	4	3	4	6	4	2	5	4	5	6	5	6	5	5	7	6	7	6	6	6	4	7	7	7	7	7	7	6	5	7	8	9	8	7	7	8	9	9	9	10	10	8	8	10	9	8	10	11	9	9	11	10	10	6	8	11	11	13	13	12	12	12	10	11	14	13	11	13	13	13	16	14	14	14	16	14	13	16	17	16	17	16	17	18	15	19	19	20	21	22	22	23	26	28	0	4	7	1	3	7	1	1	4	5	6	6	7	3	5	5	6	6	9	10	13	8	8	10	36	12	13	13	20	16	15	16	5	18	20	12	26	28	61	23	21	15	18	34	23	21	29	33	34	35	35	37	61	35	41	8	23	46	50	52	20	35	53	54	45	45	58	59	60	62	59	77	56	57	69	64	53	79	70	73	70	72	54	74	92	76	72	76	73	72	92	54	85	88	91	94	94	96	0	0	100	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	3	1	1	2	1	1	1	2	1	3	3	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	1	2	1	2	3	1	2	2	2	2	1	1	2	1	1	1	1
29000	-602.975032167481686	-608.914229386566944	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.725129305338499	-1	3	2	1	3	2	0	4	3	4	6	3	4	7	4	5	4	4	6	5	5	7	7	6	5	5	7	6	7	7	8	7	7	7	7	6	6	8	9	8	8	7	7	9	9	9	10	9	9	9	11	9	9	10	9	10	9	11	9	10	8	10	10	11	13	14	12	12	12	12	12	12	13	12	14	14	14	13	14	13	13	15	14	14	16	17	15	17	16	17	18	15	18	19	20	21	22	23	23	27	29	0	4	7	1	7	7	1	4	4	5	6	6	3	8	5	5	6	6	9	10	13	8	8	10	12	12	13	13	20	10	3	16	16	18	20	25	26	28	61	8	13	15	18	43	23	27	31	30	34	35	35	37	61	61	41	45	23	46	16	52	20	50	61	54	23	57	58	59	60	62	62	39	56	57	69	54	54	70	70	56	70	53	54	74	77	76	72	77	80	87	82	76	76	88	85	82	94	97	0	0	99	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	3	2	1	1	1	2	1	2	1	2	1	2	1	2	2	2	1	1	1	2
29500	-620.415204074011399	-626.354401293096657	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717924459335218	0	2	1	1	3	3	2	4	4	5	5	4	3	6	5	3	5	5	5	4	4	7	6	6	7	5	6	5	6	7	8	6	5	8	7	5	7	9	9	8	7	5	7	9	8	9	8	8	9	9	11	9	10	10	10	9	10	10	10	9	8	10	10	11	11	15	12	12	11	11	13	12	13	12	13	15	15	16	14	13	13	15	13	14	15	16	14	18	15	18	19	17	19	19	20	21	22	23	23	25	29	0	4	1	1	3	7	3	1	1	16	6	6	3	8	7	3	12	6	9	5	13	14	8	10	36	12	13	13	20	5	42	5	5	43	20	12	26	28	29	23	15	16	18	34	23	28	10	33	34	35	35	26	15	61	41	8	56	46	50	37	29	50	61	39	57	65	58	59	60	62	62	54	45	57	69	72	64	81	70	56	70	54	54	74	53	53	54	87	80	87	85	85	85	86	93	86	94	97	0	0	99	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	2	3	2	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	1	1	2	3	2	2	1	2	2	1	2	2	1	3	2	1	1	1	2
30000	-616.626245515111577	-622.565442734196836	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.673953968491859	-2	1	0	0	3	2	2	4	3	4	6	3	4	7	5	5	5	7	6	5	5	7	6	5	7	6	6	4	6	8	7	6	7	8	7	7	7	7	9	9	7	8	8	9	8	9	9	8	10	8	10	9	9	10	11	9	9	10	10	10	7	10	10	11	13	14	12	13	11	12	12	14	12	12	13	14	15	13	14	12	14	17	15	15	16	18	16	18	17	17	18	17	19	20	20	22	23	23	24	26	29	0	1	1	1	2	3	3	5	1	7	6	6	3	17	10	3	6	11	9	10	13	8	8	10	26	12	5	7	20	32	15	5	16	18	20	26	17	13	61	23	13	15	18	34	23	28	29	33	34	16	53	26	61	53	41	45	23	46	50	37	20	50	61	54	57	57	58	59	52	62	62	54	56	57	69	54	54	70	70	56	70	83	54	74	77	72	76	76	80	72	85	85	85	86	93	88	88	88	0	0	99	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1	1	3	2	2	1	1	2
30500	-634.827377129070669	-640.766574348155928	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.778655045735392	-1	2	1	0	3	3	3	4	3	4	4	4	2	7	6	5	2	6	6	4	4	8	6	5	6	5	6	5	7	7	9	7	7	7	6	7	8	8	10	7	5	5	8	8	8	7	10	8	9	8	10	9	9	10	10	9	9	9	10	10	9	9	11	10	13	14	11	13	13	11	12	14	12	12	13	15	13	14	14	14	14	17	13	14	16	18	16	18	16	15	18	17	18	19	20	21	21	23	24	27	29	0	4	1	1	3	17	3	4	4	5	6	6	3	4	16	5	3	6	9	5	13	8	8	10	12	12	21	13	35	5	42	5	16	18	20	25	26	13	53	8	13	5	34	34	23	13	38	10	34	32	32	26	32	24	38	45	45	38	50	37	20	50	53	61	45	74	58	59	60	62	59	83	56	57	60	83	64	70	70	56	70	87	54	74	77	85	72	61	80	83	85	85	85	85	93	94	94	88	0	0	99	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	4	1	2	2	1	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2
31000	-649.993998492773699	-655.933195711858957	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.630652857827842	0	2	1	2	3	3	2	4	2	4	5	4	4	7	4	5	6	6	5	5	5	6	7	7	7	5	6	6	6	8	9	7	7	8	6	7	7	9	9	9	8	7	7	9	9	8	8	9	10	8	9	8	9	10	11	9	9	11	9	10	8	10	10	12	13	15	12	10	12	12	11	14	11	13	13	14	13	15	13	13	13	16	13	15	17	17	15	18	16	18	18	16	19	19	21	22	23	23	23	24	30	0	1	1	1	3	3	3	4	1	5	6	6	3	4	5	5	12	6	9	10	13	8	16	10	12	12	13	13	16	13	16	1	5	43	20	12	26	28	61	23	27	15	18	34	22	28	16	32	34	35	20	26	29	39	41	23	23	46	50	52	20	50	39	53	45	45	58	59	60	62	62	53	8	73	52	54	54	70	70	56	70	72	64	74	72	64	61	64	80	72	76	76	85	76	93	76	96	88	0	0	99	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	2	2	3	1	1	1	1	1	2	4	1	2	2	2	1	1	3	1	1	1	1	2	2	4	3	3	2	1	1	2	3	1	4	1	3	1	1	3
31500	-635.194758656258841	-641.133955875344100	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.698769485818323	-1	3	1	1	3	3	2	4	3	4	5	4	3	8	5	4	5	6	5	5	4	7	6	5	6	6	7	5	6	7	9	7	8	8	6	7	8	8	10	8	8	7	7	7	10	9	11	10	9	8	9	10	6	10	11	10	10	11	10	10	9	10	9	12	12	14	11	12	13	11	13	14	12	12	13	14	14	15	15	13	14	16	14	14	17	18	15	17	17	18	18	18	17	20	21	20	23	22	24	27	29	0	4	1	1	3	3	3	3	4	5	6	6	7	4	5	5	6	12	9	10	13	8	4	10	12	12	13	13	20	5	42	5	16	6	20	25	26	28	53	22	27	15	18	18	23	28	51	7	43	35	35	37	20	61	41	23	23	46	50	37	53	50	53	54	57	74	46	59	60	62	62	48	45	45	37	54	64	70	81	56	62	72	54	74	83	83	54	83	45	87	85	85	76	76	85	88	86	94	0	0	99	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	1	1	2	3	1	5	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	3	1	1	2	1	2	1	2	2	3	2	3	1	1	1	1	2	1	2	2	1	1	1	2
