step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
66000	-330.551918736128869	-328.676311458701150	-1.875607277427708	0.000121567589769	0.000019484823361	0.160279753820023	0.806438274370481	0	1	5	3	7	5	7	5	6	7	7	8	9	7	7	6	8	9	7	8	11	9	10	8	9	9	9	12	12	12	12	14	15	13	14	15	14	14	16	15	15	16	16	16	18	17	17	19	18	19	18	17	19	19	21	20	23	20	20	20	25	22	22	26	26	25	28	0	1	4	2	3	2	3	4	2	6	8	9	3	3	4	8	9	3	3	10	26	15	7	15	19	8	11	23	24	27	23	28	23	29	30	27	31	31	35	37	37	28	37	31	39	40	33	43	42	46	41	33	43	45	48	43	0	48	54	52	55	51	60	61	66	62	65	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	3	1
66500	-339.532319761954284	-337.181018582554543	-2.351301179399723	0.000078722966410	0.000007722300875	0.098094637785646	0.767558116854124	0	2	4	4	7	6	5	6	6	7	7	8	10	6	8	7	8	10	8	9	9	9	10	9	9	9	10	13	12	9	13	12	14	14	14	16	14	14	18	15	16	15	16	16	18	16	19	18	19	18	18	18	18	19	21	21	23	21	20	21	24	23	22	26	27	26	28	0	1	2	1	9	3	3	4	7	6	2	6	14	7	11	8	9	14	4	19	16	15	17	10	19	8	30	32	19	11	32	23	32	29	27	21	31	31	35	37	37	32	37	37	35	40	42	37	44	46	41	42	37	39	53	50	0	53	54	52	55	49	60	61	66	62	65	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1
67000	-369.072406281366852	-366.856996702825484	-2.215409578541354	0.000121194270319	0.000013473322470	0.111171282554675	0.664465872502911	1	2	5	4	6	5	7	5	7	6	7	8	9	8	7	8	8	11	8	8	11	9	9	9	10	9	10	11	11	11	13	13	15	14	14	15	14	15	17	15	16	16	16	17	19	16	18	20	19	19	18	18	18	20	20	20	24	19	21	21	25	24	22	26	26	27	28	0	1	2	1	3	2	8	1	5	3	8	6	8	7	8	4	5	20	10	10	11	15	17	19	20	11	16	23	8	27	28	28	28	24	27	22	32	31	35	37	37	28	37	37	35	40	32	52	44	46	41	37	37	45	40	46	0	53	35	53	55	60	60	61	62	65	65	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	3	1	1	2	3	3	2	2	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	2	3	1	1	3	2	3	2	1	1	1	1	2
67500	-347.394719676736088	-345.437280657094050	-1.957439019642066	0.000125538934331	0.000018259524378	0.145449094942204	0.678855313093449	0	2	4	4	6	5	6	6	7	8	7	7	9	8	7	7	7	10	7	7	11	8	9	9	10	10	10	11	13	12	12	14	15	14	14	15	15	14	17	15	14	17	16	16	18	17	19	20	19	18	18	17	18	19	20	21	24	20	20	19	25	23	22	26	25	26	27	0	1	2	2	3	3	3	4	5	6	8	6	5	7	4	8	2	13	6	6	11	8	9	12	10	8	15	13	19	13	26	14	32	29	30	30	31	31	36	32	31	33	40	41	36	40	42	37	43	46	44	43	43	45	53	50	0	43	54	37	55	51	60	61	62	65	65	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	4	2	1	3	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1
68000	-385.647081789451306	-384.054218089017638	-1.592863700433655	0.000109742720159	0.000026685260856	0.243162014000603	0.676155084285655	0	2	4	4	6	6	7	6	7	7	7	8	10	8	7	7	9	10	8	7	12	9	8	7	10	8	10	11	12	10	11	14	14	13	14	16	12	13	17	15	16	16	15	15	16	18	19	20	19	19	19	17	18	19	21	17	22	21	21	21	23	23	22	25	26	27	25	0	1	1	2	3	3	3	3	5	6	2	6	7	3	4	4	23	20	24	3	26	15	5	6	24	8	16	23	24	26	17	28	5	29	30	27	28	17	35	37	31	28	37	37	27	32	42	53	44	56	41	43	43	35	53	43	0	47	54	46	55	51	60	61	51	67	62	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	3	1	1	2	3	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	3	1	1
68500	-351.300240555283779	-349.418058762700809	-1.882181792582947	0.000115743450850	0.000018402157863	0.158990921110352	0.670944627393212	-1	1	4	4	6	6	6	6	7	7	7	7	7	8	7	7	8	10	8	8	12	9	10	8	10	9	9	11	12	11	12	14	15	14	14	16	14	14	17	16	16	16	15	17	16	17	18	20	18	19	18	18	18	18	20	20	24	20	20	22	24	23	23	26	27	27	26	0	1	2	2	3	4	3	4	5	4	8	6	3	10	8	8	9	14	7	6	30	15	13	4	19	8	11	3	19	27	14	23	23	29	21	30	31	31	45	38	37	33	37	41	35	40	42	37	44	46	41	40	43	39	53	50	0	33	54	52	58	44	60	61	62	67	62	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	5	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	4	1	2	2	1	2
69000	-353.208063124050796	-351.601811172978898	-1.606251951071873	0.000111183727208	0.000026388665802	0.237342878000573	0.669624343291683	0	1	3	3	7	7	7	5	5	6	5	9	9	8	7	7	7	9	7	8	12	8	9	9	10	10	9	12	12	11	13	12	13	13	14	15	14	14	16	15	16	16	16	17	19	16	18	17	19	18	18	18	19	18	20	20	23	20	20	21	24	24	22	26	27	27	25	0	1	2	2	9	10	3	3	3	3	4	7	6	3	8	8	11	7	10	6	15	15	17	19	24	14	16	23	19	27	32	23	32	29	30	27	31	31	26	21	40	28	37	37	21	40	33	43	44	46	41	43	48	39	48	50	0	53	54	43	55	51	52	61	67	62	62	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	3	2	1	2	1	2	4	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	2	1	1	1	1
69500	-365.234514927660655	-363.330904189406397	-1.903610738254256	0.000100955435780	0.000015639553269	0.154915415378004	0.728740797763598	0	1	3	3	5	5	6	7	7	6	6	7	9	7	7	8	8	10	8	7	12	8	10	7	11	9	8	10	11	12	12	13	15	13	13	17	14	12	17	16	15	17	16	17	16	16	18	20	19	18	18	18	18	19	21	20	23	21	21	21	25	22	22	26	25	27	26	0	1	1	2	3	3	3	11	5	6	4	6	7	3	7	8	14	13	24	10	26	15	7	10	19	8	8	12	14	27	28	28	28	29	8	21	31	28	35	33	37	40	37	41	21	28	33	33	53	46	41	33	37	45	48	50	0	53	54	52	55	53	60	61	62	67	65	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	3	1	2	2	1	1	2	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1
70000	-370.638396853311235	-368.137167882648896	-2.501228970662340	0.000138850413584	0.000011978460239	0.086268812098777	0.618832748078770	0	2	5	3	6	6	6	5	4	7	7	8	9	9	7	7	6	10	8	9	12	8	8	9	10	9	10	11	12	10	12	14	13	14	13	17	14	15	17	14	15	16	16	17	19	18	18	20	19	18	19	17	18	19	19	20	23	20	20	22	22	23	22	26	25	26	26	0	1	2	1	2	2	9	4	2	6	8	10	6	7	3	8	3	20	10	3	26	4	17	10	19	11	8	13	19	11	20	28	28	29	11	21	31	28	27	31	37	28	37	41	30	40	33	43	44	52	44	37	43	39	46	47	0	53	54	43	53	51	52	61	62	65	62	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	2	2	1	1	4	2	1	1	3	1	1	2	1	1	4	2	2	2	1	1	1	3	1	1	1	1	1	1	1	3	2	2	2	2	2	1	2
70500	-317.060283602294135	-315.285732819036127	-1.774550783258031	0.000078168300546	0.000014286562022	0.182766695993384	0.746607015256080	1	2	5	3	6	6	4	5	7	7	8	8	9	8	7	7	8	11	8	8	13	8	10	9	10	10	9	11	11	11	13	13	14	14	14	14	14	15	17	16	16	16	16	15	16	18	18	20	18	19	18	18	18	18	20	21	23	21	20	21	25	23	23	26	26	27	27	0	1	7	1	3	7	2	4	5	6	8	6	7	7	8	8	9	14	10	10	11	15	17	19	19	11	8	23	24	27	28	28	28	29	30	30	31	31	35	37	44	33	37	37	35	40	32	53	44	46	41	42	43	35	53	50	0	53	54	43	55	51	60	61	62	65	62	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	3	2	1	1	2	1	1
71000	-372.367009387681833	-370.869174933697991	-1.497834453983865	0.000133623309485	0.000039575349751	0.296171004170969	0.769279579283949	0	2	4	4	6	6	7	6	7	7	8	9	9	9	7	7	8	8	6	8	12	9	9	7	10	9	9	10	12	11	12	12	13	13	14	17	14	14	17	15	16	16	15	17	19	18	17	19	19	19	18	18	17	20	20	20	24	19	21	21	24	24	21	26	26	27	27	0	1	2	2	3	3	3	4	5	6	8	9	19	9	4	8	9	10	3	6	22	15	17	19	19	8	15	23	12	27	7	28	14	25	27	35	31	32	35	31	37	29	33	43	39	40	43	53	44	40	37	37	37	45	52	47	0	46	54	46	55	41	52	61	62	65	62	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	3	1	1	1	1	2
71500	-405.666181751664567	-404.184711012403511	-1.481470739261048	0.000106147697110	0.000032731295178	0.308356149674092	0.588246449794309	0	1	4	3	6	5	7	5	7	7	4	7	10	6	6	7	8	10	7	9	13	8	9	6	10	9	8	12	13	11	13	14	14	13	14	16	14	15	17	15	14	15	17	15	18	17	19	19	18	18	19	19	19	19	20	19	22	19	20	22	24	24	22	26	26	27	26	0	1	2	1	3	3	3	4	5	6	4	6	2	3	11	8	5	19	6	10	26	15	17	6	19	16	8	13	19	27	23	17	17	19	27	4	28	37	36	32	28	28	33	41	27	40	36	33	41	46	41	32	43	39	53	50	0	33	39	52	32	37	52	61	51	65	62	1	1	1	1	1	1	1	1	1	1	1	2	6	1	1	1	2	2	1	1	3	1	1	1	1	1	2	2	3	2	3	3	3	3	2	6	1	1	1	1	1	2	2	1	4	1	2	2	2	1	2	2	1	1	1	1	1	2	2	2	4	3	2	2	3	1	2
72000	-428.985442167960741	-426.897230545183618	-2.088211622777139	0.000158263313422	0.000019967236674	0.126164657126496	0.610860646426296	0	2	5	3	6	6	6	4	7	4	8	8	9	8	7	7	7	10	7	8	11	8	10	7	10	9	10	12	12	11	13	13	13	14	14	17	14	13	17	15	14	16	17	16	17	18	18	19	19	19	18	17	18	19	21	20	23	18	21	21	25	25	23	26	26	27	27	0	1	1	2	3	10	3	2	5	2	8	6	3	7	8	8	3	20	10	10	16	4	24	4	10	16	22	19	25	27	28	11	28	19	27	35	38	28	27	38	32	28	38	41	16	37	42	32	53	43	41	38	52	45	48	46	0	32	54	39	51	49	40	48	58	51	62	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	3	3	1	2	2	1	1	2	1	1	1	2	1	3	2	2	1	1	4	2	1	3	3	1	4	2	1	2	1	1	2	2	1	1	1	1	1	3	1	2	3	3	3	3	5	5	1
72500	-484.207625506039165	-482.260598721109488	-1.947026784929703	0.000217900443270	0.000032074990873	0.147200209378232	0.552487521920488	-1	1	4	3	6	6	8	6	6	7	6	8	8	7	8	7	9	10	7	8	12	8	9	8	9	8	9	13	12	11	11	13	13	13	12	14	14	14	18	15	15	16	16	17	18	17	19	19	18	19	17	17	19	19	20	20	21	20	21	22	25	23	20	23	26	25	26	0	1	4	1	3	4	16	4	3	6	1	1	6	9	3	3	9	15	5	10	26	6	5	4	12	3	14	26	18	15	8	26	12	24	11	12	33	7	33	30	31	4	37	43	27	21	43	49	52	40	41	37	52	39	42	46	0	43	35	63	64	44	44	55	46	42	59	1	2	1	2	1	1	1	1	1	1	2	4	1	1	2	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	2	2	3	2	2	3	1	5	2	1	2	6	1	1	4	2	1	1	1	2	1	2	1	1	2	1	1	3	6	1	1	3	1	1	4	4	3
73000	-453.350185524705580	-451.768604899045840	-1.581580625659732	0.000176293051810	0.000043775841111	0.248312912288461	0.634772111149252	-2	2	4	3	7	6	5	7	6	8	5	8	9	8	6	7	8	10	6	9	13	9	10	8	8	10	9	13	12	11	12	13	15	11	13	16	14	14	18	15	16	17	16	17	17	16	19	19	19	18	18	18	18	19	21	21	23	20	20	22	25	23	22	25	27	24	28	0	1	1	1	9	7	2	11	3	3	4	6	14	3	11	11	9	16	3	10	8	14	10	19	19	11	8	6	24	27	9	5	32	19	30	27	30	32	35	5	37	40	5	41	43	38	33	46	44	41	41	42	42	45	53	50	0	53	31	28	60	49	46	62	48	51	62	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	3	2	1	4	2	1	3	1	3	1	1	3	3	1	2	6	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	5	1	2	3	1	4	4	2
73500	-414.159757772069156	-412.443008067761980	-1.716749704307187	0.000129721691135	0.000025745560568	0.198467660597263	0.515608810133507	0	2	4	3	6	4	7	6	7	6	5	7	9	9	7	8	8	10	7	8	12	9	9	9	11	9	9	11	11	11	12	13	15	13	14	15	15	15	14	16	16	16	17	15	18	18	18	18	18	18	19	18	19	20	20	20	22	21	20	21	26	24	23	25	26	24	28	0	1	1	1	6	2	6	11	2	6	3	6	9	5	11	3	9	10	3	10	10	15	9	19	14	8	11	2	24	26	5	23	28	24	21	27	28	32	30	31	38	28	37	32	39	41	42	37	44	40	41	32	48	39	48	50	0	53	45	31	55	60	52	55	62	51	41	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	3	1	1	4	2	2	1	1	2	1	1	2	2	1	3	1	1	2	1	1	1	2	1	2	2	1	4	1	2	1	1	1	4	2	1	2	2	1	3	8
74000	-377.446433157177751	-375.883173167635732	-1.563259989542023	0.000096732461093	0.000024880777726	0.257212288871925	0.710475062744911	0	1	3	3	6	5	6	6	6	8	7	9	8	9	8	7	8	10	6	9	12	9	9	7	10	9	9	12	12	12	11	13	14	11	14	14	14	15	17	16	14	17	17	16	17	16	18	19	18	18	18	19	18	19	21	20	24	20	21	21	23	23	21	25	26	27	28	0	1	1	2	3	3	2	4	3	19	7	8	9	16	8	8	5	14	6	19	26	15	5	19	19	8	15	10	20	27	17	28	32	14	30	30	31	31	35	41	31	33	37	41	35	28	32	43	43	40	44	43	28	45	53	53	0	50	45	52	55	51	53	61	62	62	65	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	3	1	2	1	1	1	3	1	1	3	1	1	2	3	1
74500	-388.590198288357215	-386.836255965875750	-1.753942322481452	0.000137614334024	0.000025883136635	0.188084597567845	0.706703204453421	1	2	4	3	6	6	7	5	6	6	7	7	9	8	7	7	8	11	7	8	12	9	10	8	10	7	9	13	12	12	12	11	12	13	15	16	15	14	17	15	15	16	16	17	18	18	19	19	18	18	19	17	17	20	21	20	23	19	19	19	23	25	21	25	26	26	27	0	1	1	1	3	3	3	4	3	3	2	10	11	7	4	8	9	27	3	10	32	11	7	10	15	8	4	32	24	15	27	7	32	29	21	15	31	31	35	28	31	32	31	41	39	40	32	53	44	42	44	37	37	35	48	47	0	53	39	43	43	51	60	55	51	47	62	1	1	1	1	1	2	2	1	1	1	3	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	3	1	2	3	1	2	1	1	2	4	2	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	2	3	3	2
75000	-382.849019315011560	-380.630530586989039	-2.218488728022503	0.000174513617603	0.000019343920027	0.110844759813694	0.603391418797169	0	2	5	3	4	6	7	5	7	8	6	8	9	7	7	7	8	10	8	6	11	9	7	9	10	9	10	12	11	10	12	14	14	12	14	17	14	14	16	15	15	16	16	17	17	17	18	18	18	19	18	18	19	19	20	19	22	18	20	21	25	22	23	26	26	26	27	0	1	5	2	2	4	3	4	3	6	8	5	12	3	8	8	5	26	6	3	11	15	5	19	17	11	11	27	19	11	17	9	28	24	26	35	28	28	27	37	37	28	37	38	27	40	32	31	44	46	41	40	37	45	43	46	0	43	45	52	48	44	60	55	51	62	66	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	1	1	3	1	1	2	2	1	3	1	1	3	1	1	1	1	3	1	2	1	1	1	1	1	4	2	1	3	2	3	1
75500	-397.020825348019912	-395.260343806854564	-1.760481541165358	0.000111722952296	0.000020821335047	0.186365779093122	0.527356498652213	-1	1	4	3	6	6	7	6	7	7	8	8	10	8	7	7	8	10	7	8	12	8	10	9	9	9	10	12	13	12	12	14	13	12	14	16	14	13	16	16	16	15	16	16	18	17	18	19	18	18	19	19	19	20	20	20	23	20	19	22	26	23	21	25	26	24	26	0	1	2	2	3	3	3	4	5	3	8	6	14	5	1	8	5	24	3	3	26	8	5	19	19	8	8	17	24	8	10	28	23	19	27	21	38	31	21	33	37	31	37	37	39	40	43	37	44	46	37	37	43	59	53	40	0	48	39	52	53	51	52	53	37	23	66	1	1	2	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	2	3	2	1	3	2	1	2	2	2	1	3	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	1	2	1	4	2	1	3	7	5	1
76000	-366.820014852872589	-364.822091525818394	-1.997923327054209	0.000151403157491	0.000021040518833	0.138970145547700	0.777850040306366	1	2	4	2	5	6	7	5	6	6	6	8	9	9	7	7	9	10	7	5	11	9	10	8	11	8	9	11	12	11	12	13	15	13	13	16	13	14	16	15	16	15	16	15	17	16	17	16	18	17	19	19	19	18	20	18	23	17	21	20	24	24	23	25	26	25	26	0	1	2	1	3	3	3	4	5	20	4	6	7	3	8	8	5	12	10	3	27	15	14	19	19	11	16	17	24	11	28	28	28	25	30	21	31	31	35	37	44	28	37	37	35	40	42	37	43	46	41	43	48	39	48	50	0	42	54	52	53	60	60	61	51	60	62	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	2	1	1	3	2	1
76500	-359.845031594751902	-357.755309774150646	-2.089721820601251	0.000140982055540	0.000017759150126	0.125967450665885	0.810944314219625	0	2	5	4	7	6	6	5	7	7	7	8	9	7	7	7	8	10	8	9	10	9	9	9	10	10	10	10	12	12	12	12	13	10	15	16	14	14	16	15	15	16	17	17	17	17	16	19	19	19	16	17	18	18	20	20	22	20	20	20	25	24	22	26	26	26	28	0	1	4	2	7	4	3	4	7	6	8	6	16	3	8	8	9	10	10	10	22	15	17	19	19	8	8	9	24	26	28	28	28	19	26	35	28	31	27	37	28	32	47	41	36	42	32	42	44	46	41	40	47	39	48	50	0	48	54	52	55	50	60	61	62	62	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	2	1	2	1	3	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1
77000	-323.347277768356662	-321.733994032505279	-1.613283735851367	0.000105290534824	0.000024680579424	0.234404540404360	0.727859191994608	0	2	4	4	5	6	8	5	7	7	7	8	9	7	7	7	7	10	8	8	12	8	9	8	9	9	9	11	10	11	13	13	14	12	14	16	14	14	17	15	14	17	16	17	16	17	18	18	18	18	18	16	20	20	21	20	24	20	19	21	25	24	22	26	25	27	28	0	1	2	2	3	3	14	4	5	8	8	6	14	3	8	8	5	7	6	10	27	15	17	14	19	8	8	23	24	26	28	9	31	29	26	30	31	31	45	32	28	37	37	37	35	40	32	43	44	40	41	37	48	59	53	50	0	48	39	52	55	51	60	61	62	65	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	2	2	1	1	1	1	2	2	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	2	2	3	1	1	1	1	2
77500	-364.625308036301021	-362.808604255476212	-1.816703780824828	0.000117104828396	0.000020226706095	0.172723075312703	0.651248010105422	-1	1	4	3	6	5	8	6	6	7	6	8	8	8	8	7	9	10	8	9	12	9	10	9	10	9	10	12	12	11	13	13	14	13	14	15	14	12	18	16	16	17	16	17	19	17	19	19	18	18	18	18	16	19	20	21	22	20	20	22	23	25	20	25	26	27	28	0	1	2	2	3	3	3	2	3	6	4	5	3	3	8	6	9	14	10	10	27	5	5	19	19	8	14	23	19	26	17	38	28	20	30	30	31	23	30	31	31	33	37	41	35	40	32	41	44	46	41	31	37	39	48	50	0	53	54	63	53	51	52	61	62	65	65	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	3	2	2	1	2	3	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	3	1	1	3	3	1	1	1	1	2
78000	-376.062863358812706	-373.856141850282029	-2.206721508530691	0.000138959730772	0.000015577525369	0.112101004244928	0.739522602165680	0	2	4	3	5	7	7	4	6	5	6	9	10	7	7	6	8	9	7	9	12	9	9	8	10	9	9	12	11	11	11	13	14	14	12	15	13	15	17	15	15	15	16	16	18	18	18	18	19	18	17	18	20	19	21	20	22	20	20	21	25	23	23	26	25	26	27	0	1	4	2	8	10	3	2	3	3	8	6	27	1	16	8	9	14	8	10	27	14	17	19	24	11	8	31	24	27	14	28	32	29	8	30	31	37	36	37	37	28	37	37	36	37	42	43	44	43	42	37	48	39	48	46	0	48	54	44	60	60	52	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	2	3	1	1	2	4	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	3	2	1	2	1	1	1	2
78500	-393.424332433671736	-391.427633531761330	-1.996698901910410	0.000111009015060	0.000015447880568	0.139158793185458	0.697494138018227	0	2	4	3	6	6	5	6	6	8	7	7	8	8	7	7	8	10	7	8	12	8	10	8	9	10	10	13	12	12	11	14	15	14	13	16	15	14	18	15	15	17	16	16	18	18	18	19	19	18	18	18	19	20	19	21	23	20	19	20	25	23	22	26	25	26	27	0	1	2	1	7	3	3	4	3	11	4	6	7	7	8	2	11	10	6	19	17	15	17	19	24	16	8	23	19	22	5	23	32	29	21	8	31	31	35	38	31	28	40	41	35	37	36	37	44	40	41	32	43	59	44	50	0	48	36	52	44	55	52	61	62	65	65	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	2	3	3	3	1	1	1	6	2	2	3	1	2	2	1	1	3	1	2	2	1	2	1	2	1	1	3	2	1	1	2	1	2	2	2	1	1	1	2
79000	-335.202248046241095	-333.543439507001381	-1.658808539239721	0.000142970988117	0.000031036592146	0.217083147808766	0.843855006519244	0	1	3	3	6	7	5	5	7	6	7	9	9	7	6	7	9	9	8	8	13	7	10	9	11	10	9	12	11	11	13	13	15	13	14	16	15	15	16	15	14	16	16	15	18	17	18	19	17	19	18	18	19	18	20	20	22	19	21	19	24	23	22	26	25	26	27	0	1	2	2	3	7	3	4	5	7	8	14	14	3	8	15	9	6	10	10	26	15	14	14	24	8	11	23	19	27	28	23	28	24	30	30	31	32	35	31	32	28	37	41	39	40	33	31	41	46	41	43	37	39	53	50	0	37	54	52	55	41	60	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	2	2	1	2	4	1	1	1	1	2
