step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
77000	-537.744977128098753	-544.600465079058154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684356386779579	3	1	4	3	4	4	2	3	4	3	4	2	4	2	3	3	4	4	4	5	5	5	6	5	5	5	5	5	5	8	6	6	6	5	6	6	6	6	7	10	7	7	8	8	7	7	6	10	8	8	9	6	7	8	8	7	9	7	9	9	10	9	11	9	9	9	9	9	9	9	9	10	10	11	10	11	10	12	10	9	11	11	10	11	11	12	11	11	11	12	11	11	11	12	12	13	12	11	12	12	13	12	12	11	13	13	13	13	14	15	17	17	15	15	7	0	7	12	14	16	2	7	4	12	2	2	14	2	14	2	7	8	10	5	9	5	22	15	3	18	8	19	19	39	17	20	20	2	22	25	3	18	13	5	29	32	52	35	35	36	3	52	36	37	42	20	52	24	35	36	47	27	45	47	43	33	72	49	50	50	44	55	56	56	56	36	50	80	62	48	49	63	64	50	66	71	69	48	55	59	75	56	49	76	77	64	80	62	80	93	55	56	92	69	84	45	85	50	102	85	98	99	85	108	95	107	105	105	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	4	1	1	2	2	1	1	1	3	1	2	2	1	1	3	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	4	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	2	2	4	2	1	2	1	4	1	3	1	1	2	1	3	2	2	4	1	2
77500	-501.726975807546012	-508.582463758505412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704071469603270	3	1	4	3	4	2	2	3	4	3	3	2	3	2	4	4	4	4	4	5	5	5	6	5	5	5	5	5	5	7	6	6	6	6	6	6	6	6	7	9	7	7	8	8	7	8	7	9	8	8	9	7	7	8	8	8	8	8	9	10	10	8	11	9	9	8	9	9	9	9	9	10	9	10	9	11	10	12	10	10	11	10	10	10	11	12	11	13	11	11	11	11	11	12	12	11	12	13	12	12	13	13	13	13	13	12	14	13	14	15	17	16	15	18	7	0	7	12	13	2	2	7	4	12	2	2	14	2	13	11	1	8	10	2	9	13	13	5	17	8	8	19	19	36	3	20	20	20	24	25	27	18	24	23	19	32	52	35	35	36	38	62	36	37	42	33	33	35	45	36	27	23	44	47	48	34	72	49	50	37	44	55	56	56	56	46	50	50	62	48	36	63	64	50	66	56	56	62	68	59	75	46	72	75	72	79	66	62	93	80	68	72	92	70	84	59	68	93	85	85	88	99	105	108	104	107	109	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	3	3	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	2	3	1	1	2	1	1	2	2	3	3	2	2	1	1	1	1	2	3	2	1	2
78000	-510.549387962430387	-517.404875913389787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732590362298052	3	1	4	3	4	2	2	3	4	3	5	2	3	2	4	4	3	4	4	5	5	5	5	5	5	5	5	5	5	8	5	6	6	6	6	6	6	6	7	10	7	7	8	8	7	8	7	9	8	8	9	7	8	8	8	7	8	8	8	10	10	9	11	9	9	9	9	9	9	9	9	9	10	10	10	11	10	11	10	10	11	11	10	11	11	11	11	13	11	12	11	11	11	12	11	12	11	12	12	13	10	13	13	13	13	13	14	13	15	15	17	15	16	18	7	0	1	12	1	2	2	7	4	12	2	2	14	2	14	6	7	8	10	2	9	14	5	15	18	18	18	19	19	11	7	20	20	20	15	25	8	31	5	39	29	32	52	35	35	36	38	52	36	37	42	33	52	35	45	36	47	5	45	47	62	58	77	49	50	50	44	55	56	56	46	36	50	26	62	48	49	49	64	50	50	69	70	101	68	59	75	56	72	75	77	79	80	48	74	80	55	71	92	70	48	85	68	95	55	97	88	99	102	108	104	107	106	109	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	5	1	2	2	1	1	1	3	1	1	1	2	2	1	3	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	2	4	2	1	1	2	1	1	1	2	2
78500	-519.599434549635134	-526.454922500594535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728592846662400	3	1	3	3	4	3	2	3	4	3	3	2	4	2	3	4	4	4	4	5	5	5	5	5	4	5	5	5	5	8	6	6	6	6	5	6	6	6	7	9	5	7	8	8	7	7	6	9	8	8	9	7	8	8	8	8	9	6	9	8	10	9	12	9	8	9	9	8	9	9	9	9	10	11	10	11	10	12	10	10	10	11	10	11	11	12	10	13	11	11	11	11	11	11	12	12	12	13	12	12	13	11	13	13	13	13	14	13	15	15	15	16	17	16	7	0	7	12	14	2	2	7	4	12	2	2	15	2	14	6	7	8	10	11	9	13	14	15	1	8	18	9	19	58	25	20	20	20	15	25	26	18	15	44	19	32	52	35	35	36	18	43	36	37	42	33	52	45	45	46	60	11	45	38	48	33	91	49	37	50	44	45	56	56	56	49	37	37	48	48	49	72	64	50	66	71	70	48	55	59	62	71	72	75	77	79	80	62	93	80	59	82	92	70	48	55	59	95	85	55	98	99	102	108	104	107	109	109	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	4	1	1	1	1	3	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	4	1	2	1	1	1	2	1	1	1	2	2	2	1	4	2	1	1	1	1	1	1	2	2	2	1	2	1	2	4	1	2	2	1	1	2	2	2	2	2	1
79000	-534.825014127008899	-541.680502077968299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739793969697393	3	1	4	3	4	4	2	3	4	3	5	2	4	2	4	3	4	4	4	5	4	5	4	5	5	5	5	5	5	8	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	8	6	9	7	8	9	8	8	8	8	8	9	8	9	8	10	9	10	9	9	9	7	9	9	9	9	10	10	11	10	11	10	11	10	9	11	10	10	10	11	12	11	12	11	11	11	11	11	11	12	13	9	12	12	13	12	13	13	13	11	13	14	13	15	14	17	16	17	18	7	0	7	12	14	16	2	7	12	12	13	2	14	2	1	2	1	8	10	15	12	14	14	14	17	18	8	19	19	11	17	20	20	20	22	27	26	1	5	24	19	32	33	24	39	31	18	33	31	26	42	43	43	44	45	49	47	39	45	47	48	33	46	49	50	50	35	55	56	56	56	25	66	66	48	48	49	77	64	50	66	56	70	20	55	59	48	71	72	75	77	79	80	75	93	80	35	69	64	83	84	97	55	95	97	86	88	99	105	108	104	107	109	113	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	3	1	2	1	2	1	1	1	3	2	2	1
79500	-547.019581657224535	-553.875069608183935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590928458318230	3	1	4	3	4	2	2	3	4	3	5	2	4	2	4	4	4	4	4	4	5	5	6	5	5	5	4	5	5	8	6	6	6	6	6	6	6	6	6	10	6	7	7	8	7	8	7	8	7	8	9	8	7	8	8	8	9	7	9	10	10	9	12	9	9	9	9	9	9	6	9	10	10	11	10	10	10	11	9	10	9	11	10	11	10	12	11	13	9	12	11	11	11	12	11	12	11	12	15	13	13	12	13	13	13	11	14	13	14	14	17	17	17	18	7	0	1	12	14	2	2	7	4	12	2	2	7	2	14	6	7	8	10	2	4	14	5	14	17	8	1	19	19	58	17	20	5	20	24	25	15	8	15	39	19	32	33	35	24	58	38	33	17	37	42	43	20	35	45	36	47	39	45	47	48	48	91	49	50	50	54	55	56	25	56	36	50	66	48	62	49	72	49	66	50	72	70	48	55	59	76	69	49	75	72	79	80	75	66	80	68	71	108	83	84	55	85	80	97	45	98	92	97	108	104	88	103	106	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	3	1	2	1	1	1	3	3	2	1	1	2	1	2	1	2	1	2	2	2	2	2	1	2	2	3	2	2	2	2	2	2	2	1	3	3	3	6
80000	-543.525841778708241	-550.381329729667641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665808954488045	3	1	4	3	4	4	2	3	4	3	3	2	4	2	4	2	4	4	4	4	5	4	5	5	5	5	5	5	5	7	6	6	5	6	6	6	6	6	7	10	7	7	7	8	7	8	7	7	8	8	9	7	8	8	7	8	9	7	9	10	10	9	12	8	9	9	9	9	7	7	9	10	10	10	10	11	9	12	9	10	11	10	9	10	11	12	11	12	11	12	11	11	11	12	12	12	12	12	12	13	12	13	13	13	13	10	14	13	15	15	15	17	16	17	7	0	11	12	14	16	2	7	4	12	2	2	11	2	14	2	1	8	10	11	9	14	5	22	17	8	18	19	19	11	17	20	20	20	5	25	3	8	35	14	19	32	33	35	35	22	38	33	36	37	42	33	33	35	35	69	47	8	45	47	48	48	89	58	50	50	44	55	36	31	49	49	50	50	62	61	36	72	64	66	74	69	69	48	55	59	62	71	49	62	72	79	80	75	80	93	55	71	92	98	84	85	97	95	106	68	71	99	85	108	95	98	109	109	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	4	2	1	1	2	1	1	1	2	2	1	2	2	3	2	1	1	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	3	2	2	2	3	2	1	2	1	2	2	1	3	3	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2
80500	-539.769116164476145	-546.624604115435545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691233142157728	3	1	4	3	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	5	5	6	5	5	5	5	5	5	8	5	6	6	6	6	6	6	6	6	10	7	6	8	8	7	8	5	9	8	8	9	6	8	8	8	8	9	8	9	9	10	9	12	9	9	9	9	9	7	8	9	8	10	11	10	11	10	11	10	10	10	10	10	11	11	11	11	13	11	12	11	11	11	12	12	13	10	12	12	12	13	13	13	13	13	12	14	13	15	15	16	17	17	17	7	0	1	12	2	16	2	7	4	12	2	2	14	2	13	2	7	8	10	2	12	13	14	13	17	8	8	19	19	11	17	20	20	20	5	25	26	7	14	58	29	20	33	39	39	69	18	20	36	37	32	20	52	39	45	69	22	11	55	47	48	43	72	49	50	50	44	55	38	69	56	36	50	65	43	75	49	72	64	66	50	64	70	48	55	59	48	98	49	87	77	79	80	76	93	93	68	71	92	70	84	68	68	93	106	97	88	99	105	108	104	88	109	106	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	2	2	2	1	2	2	1	1	2	1	2	2	2	2	1	1	4	4	2	1	2	2	1	1	1	1	3	2	2	1	2	2	2	1	1	3	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	4	1	2	2	2	1	2	1	1	2	2	3	3	2	2
81000	-554.899619525093840	-561.755107476053240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712175126524080	3	1	4	3	4	4	2	3	4	3	5	2	4	2	3	3	4	4	4	4	4	4	6	5	5	5	5	5	5	7	6	6	6	5	6	6	6	6	7	10	7	7	8	8	7	8	7	8	8	9	9	6	7	8	7	8	8	9	9	9	8	7	11	9	9	8	8	9	7	9	9	10	10	11	10	11	10	12	10	10	11	11	10	11	10	11	11	13	11	12	11	11	11	11	12	13	10	12	12	13	13	13	12	13	13	13	14	13	15	15	17	14	16	16	7	0	1	12	14	16	2	7	12	12	15	2	15	2	14	2	1	8	10	2	12	14	5	13	17	18	18	19	19	5	17	20	20	20	5	25	26	8	24	39	21	32	33	39	35	36	38	62	69	66	42	20	32	22	35	69	47	11	35	30	33	52	77	49	66	37	35	55	17	69	69	49	66	66	33	75	49	72	49	66	66	71	56	48	59	59	75	56	72	76	77	79	66	48	93	93	54	71	79	70	84	85	68	95	85	97	88	99	105	108	104	88	103	106	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	3	2	1	2	2	2	2	3	1	2	2	1	1	1	3	1	1	1	1	2	3	1	2	2	2	1	4	1	2	2	1	2	2	1	1	2	1	3	1	1	2
81500	-552.417098172406668	-559.272586123366068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626117165684977	3	1	4	3	4	4	2	3	4	3	2	2	4	2	4	3	4	4	4	4	5	4	5	5	5	4	4	5	5	7	6	6	6	6	6	6	6	6	7	10	6	7	7	8	7	8	6	10	8	9	9	7	8	8	7	8	9	9	9	8	9	8	11	9	9	8	9	9	7	9	9	10	10	11	8	11	10	12	10	9	11	11	10	11	11	12	8	13	11	12	11	11	11	11	12	12	12	12	12	13	13	13	13	13	13	13	14	13	15	14	16	17	14	17	7	0	1	12	14	16	2	7	12	12	2	2	14	2	14	11	7	8	10	11	12	14	22	14	1	8	8	19	19	22	17	20	20	20	24	25	26	27	5	39	29	32	20	35	35	30	18	87	36	66	42	33	43	39	15	69	47	49	45	27	43	33	72	46	37	37	54	55	31	69	69	56	50	50	33	48	49	63	64	66	50	56	70	48	55	85	32	70	49	33	77	79	80	75	80	80	85	46	92	71	48	55	59	95	68	97	88	99	113	108	95	98	102	113	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	2	2	2	2	1	1	2	2	2	3	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	3	2	1	1	1	2	2	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	3	1	1	2	1	2	2	1	3	1	3	2	4	2	1	3	1	1	1	1	1	4	2	1	2
82000	-512.981911344981654	-519.837399295941054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710942667272957	3	1	3	3	3	4	2	3	4	3	3	2	4	2	4	3	4	4	4	5	5	5	5	5	4	5	5	5	5	8	6	6	6	6	5	6	6	6	7	10	7	7	7	7	7	8	7	9	8	9	9	8	8	6	8	8	9	9	9	10	10	9	12	9	9	8	6	9	7	9	9	10	10	11	10	10	9	11	10	9	11	10	10	11	11	12	10	13	9	12	11	11	11	12	12	12	12	12	12	12	13	12	13	13	12	11	14	13	15	15	16	17	14	18	7	0	7	12	14	16	2	7	4	12	2	2	5	2	5	2	3	8	10	11	4	14	5	13	1	18	18	19	19	11	22	20	20	20	14	25	26	27	13	22	29	20	33	35	67	17	38	52	69	66	42	33	43	35	45	69	47	30	45	37	48	52	91	36	66	37	35	55	36	69	56	49	66	50	62	62	49	49	49	66	66	56	70	48	68	59	48	71	49	75	77	79	80	62	93	93	68	71	92	70	84	68	97	95	85	55	98	99	113	108	104	107	97	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	3	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	3	1	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	2	2	1	1	2	1	2	2	3	1	2	1	2	2	1	2	2	1	1	3	2	1	1	2	2	1	1	1	3	1	1	1	1	3	3	1	2
82500	-524.404205052663656	-531.259693003623056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630441631076849	3	1	4	3	2	3	2	3	4	3	2	2	4	4	4	4	4	4	4	5	5	5	6	5	5	5	5	5	5	8	6	6	6	6	6	6	6	6	6	10	7	7	7	8	7	7	6	8	8	9	9	8	8	8	8	8	9	9	9	10	10	9	12	9	9	8	9	9	6	9	9	9	10	11	10	11	10	10	10	9	11	11	10	10	11	12	10	13	10	12	11	11	11	11	12	13	12	12	12	13	13	13	13	13	13	13	14	13	15	15	17	17	17	18	7	0	8	12	2	11	2	7	12	12	2	2	5	5	5	6	7	8	10	14	9	13	13	13	17	18	8	19	19	2	17	20	20	20	24	25	26	3	24	35	29	32	33	35	35	38	18	33	1	66	32	43	43	15	45	69	38	30	44	57	48	48	77	36	66	37	54	55	25	69	69	15	50	50	62	87	72	72	72	66	66	49	70	48	55	59	48	98	72	76	77	79	80	61	93	80	68	70	79	56	84	85	55	95	97	85	98	99	105	108	104	88	97	106	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	3	1	3	1	1	4	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	2	2	1	2	2	2	4	4	3
83000	-528.560548258804715	-535.416036209764115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655456677475601	3	1	3	3	2	3	2	3	4	3	4	2	3	4	4	4	4	4	4	5	5	3	6	5	5	5	5	5	5	8	6	6	6	6	6	6	6	6	7	10	6	7	7	8	7	8	7	8	8	9	9	8	8	8	8	8	9	6	9	8	10	9	12	9	9	8	9	9	6	9	9	10	10	11	10	11	9	12	10	9	10	11	10	10	11	12	11	13	11	12	10	11	11	12	10	13	12	10	12	11	13	11	12	13	13	13	14	13	14	15	17	17	17	17	7	0	7	12	2	2	2	7	12	12	2	2	5	13	22	6	7	8	10	2	9	5	15	22	1	8	18	19	19	47	27	20	20	20	14	27	26	8	24	44	19	32	33	35	35	36	17	33	36	66	42	43	43	35	45	69	47	2	44	1	62	48	98	49	37	37	54	55	25	69	69	69	66	50	62	48	46	49	64	66	66	71	70	48	68	85	48	98	72	87	77	79	80	62	80	80	85	69	92	70	84	55	55	95	103	68	98	99	106	108	104	88	105	105	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	3	3	1	2	1	2	1	4	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	1	3	1	2	1	1	2	1	2	2	1	4	2	1	1	2	2	2	3	3
83500	-551.298740407987111	-558.154228358946511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742562322263024	3	1	4	3	2	2	2	3	4	3	5	2	4	5	4	4	4	4	4	4	5	3	5	4	5	5	5	5	5	8	6	5	6	6	6	6	6	6	7	10	7	7	7	7	7	8	6	8	8	9	9	8	8	8	8	8	7	9	9	10	8	9	9	9	9	7	8	9	7	9	9	10	9	11	10	11	10	11	10	10	11	9	10	11	11	11	10	12	11	12	11	11	11	11	11	12	12	13	12	12	13	12	13	13	13	13	14	13	15	15	17	14	15	18	7	0	7	12	2	2	2	7	4	12	1	2	5	5	5	6	7	8	10	2	12	5	22	22	17	18	3	19	19	11	25	20	32	20	14	11	26	27	11	39	19	20	34	35	35	69	13	33	36	66	42	43	43	35	45	69	20	23	45	47	33	48	49	49	37	37	35	55	36	56	69	47	66	50	48	62	63	63	63	66	80	56	70	48	68	59	48	46	49	75	77	79	80	62	80	80	85	49	92	70	84	85	68	95	97	97	71	99	103	108	104	98	105	103	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	3	3	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	3	2	2	2	4	2	1	1	1	1	2	1	2	1	2	1	2	2	1	3	2	1	1	4	1	2	1	4	1	1	3
84000	-536.765587292933560	-543.621075243892960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666415862660302	3	1	3	3	2	2	2	3	4	3	5	2	4	4	4	4	4	4	4	4	5	4	6	5	5	5	4	5	5	8	6	6	5	6	6	6	6	6	7	10	7	7	6	8	7	8	7	10	8	8	9	8	7	7	8	7	9	9	8	10	9	9	9	9	9	8	8	9	8	9	9	10	9	9	10	11	10	12	10	10	11	9	10	10	11	12	10	12	11	11	11	11	11	12	12	13	11	12	12	13	13	13	11	13	13	12	14	13	15	15	16	17	15	17	7	0	7	12	2	2	2	7	12	12	1	2	5	5	5	6	3	8	10	2	4	5	22	22	17	27	8	19	19	11	25	20	20	20	13	25	26	13	15	58	29	20	33	35	35	36	1	62	36	37	20	43	20	35	45	36	47	30	45	47	52	52	49	36	66	37	54	55	56	56	69	49	50	50	62	87	49	91	64	74	74	56	70	53	68	85	62	71	72	75	63	79	50	75	80	95	55	71	92	70	84	55	68	80	97	97	69	99	105	108	95	100	105	109	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	3	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	3	1	2	1	2	2	1	2	2	3	2	2	2	1	5	1	2	1	3	2	2	2
