step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
36000	-390.686549878450876	-388.691257339766707	-1.995292538684187	0.000080070457994	0.000011159901183	0.139376012860543	0.604058146628768	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	7	8	10	9	9	11	10	12	9	11	11	11	12	12	12	14	12	13	12	14	13	14	16	13	14	14	15	15	15	14	17	15	19	20	21	19	18	19	21	21	22	22	22	21	23	23	23	24	25	25	26	26	27	27	28	30	28	0	1	2	2	3	2	3	5	6	6	9	6	10	11	10	10	10	16	15	16	18	23	16	18	16	20	23	16	25	18	26	34	12	27	27	40	33	23	32	28	37	37	33	38	36	37	48	35	32	47	32	48	48	48	48	52	54	54	0	54	57	57	57	53	63	63	64	65	63	55	65	71	68	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	3	2	1	1	2	3	2	1	1	4	2	2	1	1	3	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	2	2	4	2	2	4	6	1	3	2	1	1	1	1	1	2	1	1	1	1	3	6	1	2	1
36500	-381.574915321188371	-379.323352515094143	-2.251562806094214	0.000123537346846	0.000013271926603	0.107432504763371	0.594664936185854	0	1	2	2	3	2	4	4	4	4	5	7	9	6	6	7	7	8	10	9	9	11	9	11	10	11	11	11	12	9	12	14	12	13	12	14	11	14	16	13	13	14	15	15	15	15	16	17	18	20	21	20	21	21	20	21	22	22	22	24	23	22	23	24	24	25	26	26	27	27	28	30	29	0	1	2	2	3	2	1	5	6	6	10	15	17	11	7	15	10	16	6	16	17	23	15	25	20	16	23	23	25	18	26	35	28	35	27	34	23	34	36	37	37	41	41	38	40	28	27	37	48	47	52	32	50	52	47	52	50	39	0	52	57	50	55	53	57	61	64	65	65	58	66	73	71	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	4	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	4	4	1	3	1	2	1	1	4	1	2	3	1	3	1	2	3	2	2	2	2	2	2	5	2	1	1
37000	-386.959297188601226	-384.971040584184323	-1.988256604416931	0.000103096010241	0.000014482052650	0.140471514038364	0.537261978186896	0	1	2	2	3	3	4	1	4	4	5	7	9	6	6	4	7	9	9	8	6	11	10	12	10	11	11	11	10	12	12	11	11	13	13	13	13	14	16	14	13	14	15	15	15	15	17	17	19	20	21	19	21	19	21	21	22	22	22	23	23	23	24	22	25	25	26	26	27	29	27	29	30	0	1	1	2	8	2	5	1	6	6	9	21	20	11	10	6	6	21	12	5	16	23	13	29	17	21	19	19	18	20	26	19	19	23	32	28	23	34	36	34	28	28	28	28	36	37	38	33	48	49	54	41	52	48	52	50	55	56	0	52	57	48	57	51	63	63	53	65	65	60	68	68	68	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	3	1	2	2	2	1	1	1	2	2	2	2	1	3	1	1	2	2	2	2	3	1	3	1	2	3	2	1	2	2	2	4	1	1	2	3	2	2	1	1	1	1	1	2	1	4	2	1	1	1	3	1	2	2	1	3	3
37500	-378.767489777561821	-376.576307215329962	-2.191182562231833	0.000092391503142	0.000010513736947	0.113795496227734	0.569407237448201	0	1	2	2	3	4	4	4	3	4	5	7	8	6	6	7	8	8	10	9	9	11	10	12	9	10	11	10	11	12	12	14	12	12	13	14	12	14	16	13	14	14	15	15	15	15	18	17	19	19	21	20	21	21	21	21	22	22	22	24	23	22	23	24	24	25	26	26	27	30	28	30	29	0	1	1	2	3	2	3	5	2	3	9	15	10	6	10	10	12	16	15	18	16	19	13	16	16	20	19	13	25	21	26	35	23	23	27	37	13	19	36	37	37	37	37	34	40	41	34	41	39	39	50	39	50	35	50	47	55	51	0	53	57	48	57	53	63	63	60	63	65	64	69	71	69	1	1	2	1	1	3	2	1	2	2	1	1	2	2	2	2	1	1	4	1	1	1	2	4	2	1	1	2	2	3	1	1	2	1	2	2	1	2	2	1	2	2	3	2	1	1	6	2	3	2	2	2	1	4	2	2	1	1	1	3	1	3	1	2	1	2	1	3	1	4	1	2	2
38000	-406.054692419225375	-404.138617176377636	-1.916075242847764	0.000181167561929	0.000027651422614	0.152628993400917	0.564750051226172	0	1	2	2	3	4	2	4	3	3	4	7	8	6	5	7	8	9	10	9	9	11	9	11	10	11	11	11	12	12	12	14	12	13	13	14	12	14	16	12	14	14	15	15	14	15	18	17	19	20	21	20	19	21	21	21	22	22	21	24	23	22	24	24	25	25	24	25	27	29	26	30	28	0	1	1	2	3	2	1	5	3	3	9	15	14	9	7	3	10	10	20	2	15	17	6	25	21	16	19	13	25	26	18	35	28	28	27	40	28	33	42	28	19	37	34	42	15	42	38	33	38	53	50	53	47	52	50	50	55	56	0	52	57	52	61	58	57	62	48	62	55	64	68	73	71	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	3	3	3	1	5	3	1	3	1	1	3	1	1	2	1	2	1	1	2	2	1	1	2	2	1	3	2	1	1	7	1	2	4	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	6	2	5	3	1	1	2
38500	-356.063733191941424	-353.214728360217009	-2.849004831724419	0.000096923548001	0.000006391132418	0.065939934616503	0.603783189183719	0	1	2	2	2	4	4	3	4	3	5	7	8	6	6	6	8	8	9	9	9	11	10	12	10	11	10	11	12	12	12	14	12	13	13	14	13	13	16	14	14	14	15	15	15	15	17	17	18	20	21	19	21	21	21	21	22	22	21	23	23	23	24	24	25	25	26	25	27	29	28	30	30	0	1	1	2	1	10	1	5	10	2	9	15	6	11	10	2	16	7	16	16	18	19	19	21	20	16	12	23	25	21	26	35	28	33	33	38	33	19	36	38	37	37	37	38	40	37	34	32	34	38	48	38	50	50	47	35	55	54	0	53	57	57	57	60	57	63	60	63	68	53	63	68	68	1	1	1	1	2	1	3	1	1	1	1	1	2	1	2	3	1	2	1	2	1	2	1	2	1	2	3	1	2	1	1	1	1	1	1	1	1	4	2	1	1	1	2	2	1	2	3	3	2	4	2	2	1	1	2	5	1	1	1	2	1	1	1	1	3	1	1	1	1	4	1	2	2
39000	-425.575971024651324	-423.441044538580172	-2.134926486071145	0.000136268581601	0.000016392105741	0.120292627609827	0.539811158921075	0	1	2	2	3	2	2	4	3	4	5	7	6	6	6	7	8	9	10	9	9	10	9	11	9	11	11	10	12	11	12	14	12	13	13	14	13	14	16	12	14	14	15	15	15	15	16	16	19	20	18	20	21	20	21	21	22	21	22	24	23	23	24	24	24	25	26	26	27	30	26	30	29	0	1	1	2	3	2	1	1	3	1	9	7	10	11	10	6	11	12	15	15	12	15	15	16	12	16	12	23	20	18	30	12	23	22	33	27	28	33	23	28	37	34	32	38	19	41	32	35	47	45	39	45	52	48	54	50	55	34	0	52	57	57	58	53	52	57	65	65	71	67	66	71	66	1	1	2	1	1	1	2	3	1	1	2	5	2	1	2	4	2	1	4	1	1	1	2	3	1	3	3	1	3	2	1	5	3	3	1	3	2	2	5	2	1	1	1	1	3	1	1	1	2	2	2	3	1	2	1	1	1	4	1	3	1	1	3	2	3	2	1	2	1	3	1	2	3
39500	-384.364252386672547	-382.271747653152033	-2.092504733520527	0.000096093094173	0.000012069810419	0.125605388432010	0.580962638164148	0	1	2	2	3	3	3	4	3	4	5	7	9	6	6	7	8	9	10	9	9	11	10	12	10	11	11	11	12	12	12	14	12	12	12	14	13	14	15	12	14	14	15	15	15	14	18	17	16	20	20	20	19	21	21	20	22	22	22	24	23	23	23	24	25	25	26	26	27	30	28	30	30	0	1	2	2	3	3	3	6	2	9	9	10	12	9	10	10	10	17	12	17	6	17	13	15	21	16	16	23	25	18	26	35	28	23	27	40	34	19	36	28	28	37	37	36	40	33	38	32	41	49	48	32	48	56	56	48	55	56	0	58	57	52	57	51	63	63	53	62	57	64	68	69	66	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	3	4	1	2	1	6	1	1	3	1	3	3	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	3	2	1	2	2	4	3	4	2	1	1	2	1	2	1	2	1	2	1	1	2	2	5	2	5	3	2	2	5
40000	-391.531803971739578	-389.720369305878876	-1.811434665860682	0.000084139308881	0.000014633684614	0.173922091927954	0.558758759712022	0	1	2	2	2	4	3	4	4	4	5	7	9	6	6	7	8	8	10	8	9	11	10	11	10	10	8	11	12	11	12	14	11	13	13	14	13	14	16	13	14	14	15	15	15	15	18	16	19	20	21	20	21	21	19	21	22	22	21	24	23	23	23	24	24	25	25	26	26	28	27	30	30	0	1	1	2	1	2	1	5	3	7	9	10	10	11	10	2	12	6	15	7	18	23	27	13	20	16	12	27	25	18	24	34	19	23	19	35	33	34	36	28	37	28	41	34	40	42	44	19	28	32	52	32	50	49	42	35	50	52	0	32	57	56	56	53	63	65	48	65	65	60	68	65	69	1	1	2	1	2	2	3	2	2	1	1	2	2	1	2	5	1	2	2	2	1	1	1	2	1	3	1	2	1	2	1	1	1	2	2	1	2	1	1	2	1	3	1	1	2	1	3	4	6	4	1	2	1	2	3	5	2	1	1	5	1	1	2	1	1	1	6	2	2	3	1	4	4
40500	-359.695847021120528	-357.957885292432593	-1.737961728687916	0.000089871206197	0.000017292559524	0.192414904123950	0.594790417330557	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	8	9	10	9	8	11	9	10	10	10	8	11	12	12	12	14	12	13	12	14	13	14	16	13	14	14	13	15	13	14	17	17	19	20	21	20	21	21	20	21	22	22	21	23	22	23	23	22	25	25	26	26	27	29	28	30	28	0	1	2	2	3	2	3	5	6	6	9	15	12	9	10	6	10	21	23	16	16	23	27	20	16	20	15	23	25	18	20	35	28	19	27	40	33	34	36	33	19	37	33	38	33	37	44	35	38	48	49	48	48	52	35	35	52	51	0	50	55	57	57	53	55	63	50	63	68	55	69	71	63	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	3	4	3	2	2	2	1	5	6	2	1	1	3	2	1	1	1	3	2	4	2	1	6	1	2	2
41000	-370.961863266583123	-368.984736660441285	-1.977126606141814	0.000123468583158	0.000017561542068	0.142234903965959	0.593103326549282	0	1	2	2	3	3	1	4	3	2	5	7	9	6	6	6	8	9	10	9	8	11	10	12	10	9	11	11	12	12	12	14	12	13	12	14	13	14	16	14	14	14	15	15	15	15	18	17	19	20	21	20	21	19	21	21	22	22	20	23	23	23	23	24	25	25	26	26	27	30	28	30	30	0	1	1	2	3	10	1	5	2	2	9	16	21	11	10	6	16	21	12	11	11	15	12	21	16	21	23	23	25	18	26	28	28	28	19	33	28	34	37	23	23	37	37	41	36	36	38	41	32	41	54	54	50	48	54	50	55	47	0	47	55	57	57	51	57	63	60	66	65	60	65	69	71	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	2	1	1	4	3	3	2	3	2	1	1	1	2	2	2	3	1	1	2	2	2	1	2	2	3	1	2	1	1	1	2	2	2	3	2	1	1	2	2	1	1	3	1	2	1	1	1	2	2	2	2	1	2	5	3	3	2
41500	-388.105209263626421	-385.332696448762761	-2.772512814863685	0.000144676759600	0.000010091004203	0.069748619135868	0.579317689046644	0	1	2	2	3	3	4	4	4	4	5	6	7	6	6	7	8	9	9	9	9	11	10	12	10	11	11	11	11	11	12	14	10	13	12	14	13	14	15	14	14	13	15	15	15	15	18	17	19	20	21	20	21	21	21	20	22	22	21	24	23	23	24	24	23	25	26	24	27	30	27	29	27	0	1	1	2	3	4	6	5	3	6	9	10	15	9	10	15	15	13	12	16	16	19	7	16	20	18	33	33	18	21	26	27	19	35	19	23	23	35	40	42	28	28	36	37	35	41	38	35	34	47	50	37	49	50	35	32	47	51	0	50	55	57	65	53	57	61	60	55	66	67	68	73	68	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	2	4	3	1	2	1	1	2	2	1	1	1	1	2	4	3	2	1	1	2	2	1	2	3	1	3	4	4	1	1	3	1	1	7	3	2	1	1	3	2	1	1	2	1	2	1	3	2	4	2	2	2
42000	-394.043844130870980	-391.605123836812197	-2.438720294058807	0.000116761570160	0.000010615483891	0.090915905604895	0.548833164143539	0	1	2	2	3	4	4	4	4	3	5	7	9	6	6	7	7	8	10	8	6	11	9	10	10	9	11	10	12	12	11	11	12	13	13	13	13	14	16	14	14	14	15	15	15	15	18	17	17	20	21	18	20	21	21	20	22	22	22	24	23	23	23	24	23	25	26	26	26	30	25	30	30	0	1	2	2	3	2	1	5	3	2	6	15	9	11	10	10	6	16	13	16	6	23	15	20	13	16	19	12	25	17	26	23	19	19	32	33	23	19	36	37	33	37	41	23	40	41	27	27	38	52	52	49	48	49	47	47	55	52	0	53	57	55	57	50	55	57	60	63	65	67	65	66	69	1	1	1	1	1	2	1	1	2	1	1	1	4	1	2	2	2	1	1	1	2	1	3	2	1	2	1	3	2	3	2	1	2	1	2	1	2	2	2	1	1	1	1	3	1	1	4	4	1	2	3	1	2	3	3	1	1	1	1	2	1	2	1	3	1	3	2	2	2	3	2	4	2
42500	-382.265441357561429	-380.588914228788781	-1.676527128772634	0.000095421358294	0.000020136854725	0.211030895864769	0.560151402296787	0	1	2	2	3	4	4	4	4	3	5	6	9	6	6	7	5	9	9	9	8	11	10	11	10	11	11	8	12	11	12	14	12	13	12	14	13	13	16	14	14	14	15	15	15	13	18	16	17	20	21	20	20	21	20	21	22	22	22	22	23	23	23	23	24	25	26	26	27	29	27	29	30	0	1	2	2	3	4	2	5	2	2	6	10	6	11	17	7	10	21	28	16	16	17	19	20	20	16	19	12	25	18	24	23	23	27	27	34	33	28	33	27	37	33	32	27	40	28	34	35	34	48	47	49	48	52	35	50	52	56	0	51	57	55	57	60	63	63	64	65	57	64	63	69	68	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	4	1	2	1	3	1	2	2	2	1	3	2	1	1	1	1	4	2	3	1	2	1	2	1	2	3	2	2	1	3	3	4	1	6	1	2	1	1	1	1	2	1	1	1	2	3	2	3	3	3	2	2
43000	-402.970149896630005	-401.073462921536191	-1.896686975093801	0.000105409030951	0.000016466131022	0.156211767371734	0.451305855403395	-1	1	2	2	3	4	4	4	4	3	5	5	8	5	6	7	6	9	9	9	9	11	10	10	9	11	11	10	12	12	12	14	12	13	13	14	13	14	16	14	14	14	15	14	15	15	15	16	18	18	21	20	19	21	20	20	22	22	20	22	23	23	23	24	25	25	26	26	27	29	28	30	30	0	1	1	2	3	10	3	5	10	2	9	10	10	9	6	17	10	16	17	16	16	13	19	16	16	17	23	19	25	20	24	33	28	23	19	35	28	19	45	35	34	33	37	34	15	41	19	35	37	34	53	35	34	56	53	53	55	56	0	36	57	57	57	60	63	63	64	57	66	64	65	69	69	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	3	2	2	2	2	2	1	3	2	4	1	1	3	3	2	2	2	3	1	1	1	4	1	1	1	1	1	1	8	1	4	2	4	4	2	6	3	1	1	1	1	2	1	4	1	1	1	2	1	2	1	4	2	2	3	2	3
43500	-367.501720877237744	-365.440461954851799	-2.061258922385947	0.000119100398697	0.000015455980520	0.129772701758878	0.494764834155877	0	1	2	2	1	3	4	4	4	4	5	7	8	6	6	7	8	9	9	9	9	11	10	11	10	11	11	11	12	12	10	14	12	13	12	14	13	14	16	13	14	14	15	15	15	15	18	17	19	19	21	19	21	20	21	21	22	22	22	23	22	23	23	24	25	25	25	26	27	29	28	28	30	0	1	1	2	1	2	4	5	6	6	9	2	16	9	10	8	6	17	12	16	16	23	12	21	16	31	23	23	25	20	20	34	28	22	27	40	33	34	36	33	37	37	23	23	40	37	34	32	23	48	54	48	48	52	54	54	53	56	0	49	55	49	52	50	57	62	64	65	57	67	63	65	66	1	1	2	1	1	1	1	3	1	1	1	3	1	2	1	2	2	1	2	2	2	1	2	2	1	1	1	1	2	3	1	1	1	2	1	1	1	1	2	1	1	1	2	3	2	2	3	2	8	2	1	2	4	1	1	1	1	1	1	2	1	4	3	2	3	1	1	1	4	2	4	2	4
44000	-374.730327904768899	-372.853755585479007	-1.876572319289867	0.000090058243100	0.000014417370576	0.160089405249815	0.550909914222820	0	1	2	2	2	3	4	4	3	4	5	7	6	6	6	6	7	9	10	9	8	11	8	12	10	11	11	11	12	11	12	14	12	13	13	14	13	13	16	14	14	14	15	15	15	14	18	17	18	19	21	20	21	18	21	21	22	22	22	23	23	23	24	22	25	25	26	26	26	27	28	30	29	0	1	1	2	1	4	3	6	2	6	9	15	10	11	10	2	13	21	23	13	16	23	12	20	20	20	19	19	25	21	30	35	28	22	19	33	28	27	40	33	37	37	22	19	40	37	48	35	35	35	27	48	50	48	54	52	49	56	0	53	57	52	57	53	60	63	51	65	57	64	66	68	71	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	3	1	1	2	2	1	3	1	2	1	1	1	1	2	3	1	1	1	1	2	2	2	2	2	2	1	1	2	4	1	1	1	3	4	4	7	3	2	1	3	1	3	1	1	1	1	2	1	1	2	1	2	1	3	3	2	3	1
44500	-393.304366347631742	-391.618878607319857	-1.685487740311872	0.000100397253945	0.000020892425181	0.208097575974642	0.561282278727577	0	1	2	2	3	3	4	4	4	4	3	7	9	5	6	7	8	8	10	9	7	11	10	11	10	11	11	10	12	12	12	12	12	13	13	14	13	14	16	14	11	14	15	15	15	14	18	17	17	19	21	20	19	18	21	21	22	21	22	24	22	23	24	24	25	24	26	25	27	29	28	30	30	0	1	2	2	3	2	11	5	11	6	2	3	10	11	3	1	16	15	12	18	15	28	16	20	20	16	23	12	25	21	26	12	41	27	32	19	41	23	40	37	23	37	37	28	40	34	49	35	44	49	50	54	49	48	54	50	55	53	0	53	55	55	57	50	52	57	60	52	63	67	69	71	69	1	1	1	1	1	1	1	1	1	1	2	4	2	1	4	5	1	2	2	1	1	1	2	2	1	3	1	3	2	2	1	2	1	2	1	3	2	2	2	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	4	2	2	2	3	2	2	1	2	3
45000	-335.608596647022011	-333.078016659698392	-2.530579987323645	0.000108996913960	0.000009178770511	0.084211287985449	0.639678318601663	0	1	2	2	3	3	4	4	4	4	5	7	6	6	6	7	8	9	10	9	9	11	8	12	10	10	11	11	12	12	12	14	12	12	13	13	12	14	14	12	14	14	15	15	14	14	18	17	17	19	21	20	21	21	20	21	21	21	22	24	23	23	24	23	25	25	26	26	27	30	28	30	28	0	1	1	2	3	2	3	5	6	6	9	15	3	11	10	13	12	16	23	17	16	19	12	20	20	20	19	19	25	18	26	34	28	19	19	33	28	34	36	19	37	37	41	38	40	37	41	34	34	48	49	48	50	52	49	55	55	55	0	53	57	57	61	53	63	63	60	65	68	60	68	68	65	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	5	3	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	4	2	1	2
45500	-362.833800569095274	-360.993278989164310	-1.840521579930945	0.000112703505826	0.000018876388496	0.167487145652491	0.694220277430234	0	1	2	2	1	3	3	3	4	4	5	7	7	6	6	7	8	9	10	9	9	11	10	12	10	11	11	11	12	12	12	14	12	13	13	14	13	14	16	14	12	13	14	15	15	15	18	17	19	19	20	20	21	19	21	21	22	22	22	23	23	23	24	24	25	25	25	26	27	29	28	29	30	0	1	1	2	1	3	3	5	8	6	9	15	10	6	10	14	10	13	18	13	13	23	12	21	16	18	23	19	20	18	25	27	28	28	27	42	28	33	40	41	19	41	37	34	36	37	48	34	47	32	48	32	50	32	54	51	55	56	0	48	57	57	61	58	63	63	64	65	63	67	68	66	66	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	2	2	1	2	2	1	2	1	1	2	1	1	3	3	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	3	1	2	2	4	2	3	1	1	1	1	1	4	1	1	1	2	1	1	1	1	3	3	1	4	3
46000	-376.576032014819361	-374.646741926320260	-1.929290088499126	0.000114819719542	0.000017253843801	0.150268994473552	0.558867273610408	0	1	2	2	3	4	4	4	3	2	5	6	9	6	6	7	8	9	9	9	9	11	10	12	10	10	11	11	12	12	11	13	12	13	12	13	13	14	16	14	13	14	15	15	12	15	16	17	19	20	21	20	21	21	21	21	22	22	22	24	23	23	23	23	25	25	25	26	27	28	28	30	30	0	1	2	2	1	2	3	3	2	2	9	6	7	11	6	15	4	16	17	16	6	13	19	18	13	17	23	23	25	18	26	19	28	19	13	23	28	37	23	19	28	37	41	40	28	40	40	47	47	48	50	47	47	52	48	52	51	56	0	58	57	55	57	55	57	63	52	57	63	67	69	71	66	1	1	1	1	2	1	2	1	2	1	1	2	4	1	2	1	4	1	1	2	3	2	1	3	1	1	1	1	2	2	1	3	1	4	3	2	2	1	5	4	2	1	2	1	1	1	2	1	2	2	1	3	4	1	4	1	1	1	1	1	1	2	1	2	3	2	3	3	1	3	1	2	2
46500	-425.993961074137474	-423.988534571559342	-2.005426502578135	0.000117718500283	0.000016224387899	0.137823603423971	0.497489084468129	0	1	2	2	3	4	2	4	4	3	5	7	9	6	6	7	6	8	10	9	9	9	9	11	10	11	11	11	12	12	11	14	12	12	13	13	13	14	16	13	14	13	14	15	15	15	16	17	18	20	21	20	20	21	21	19	22	22	22	24	23	21	23	24	24	25	24	26	27	29	28	30	27	0	1	1	2	1	7	1	5	10	3	9	17	6	9	10	17	6	17	12	18	6	10	15	20	13	20	23	23	25	16	16	19	23	27	34	33	19	37	32	34	12	19	28	33	37	40	28	27	38	49	50	35	47	50	50	48	56	50	0	54	62	48	57	48	62	63	52	65	65	69	73	71	68	1	1	2	1	2	1	2	1	1	1	1	1	2	1	3	1	2	2	3	1	5	5	2	2	1	2	2	2	2	3	3	3	3	1	1	1	2	1	2	1	4	1	2	3	1	2	2	3	2	1	1	5	1	1	1	2	2	1	1	2	1	3	1	3	2	2	2	2	2	2	1	2	1
47000	-361.781930103242303	-359.470137070699479	-2.311793032542837	0.000109645279508	0.000011143686657	0.101633984672010	0.618066433758022	0	1	2	2	3	2	4	4	4	3	5	7	6	6	6	7	8	9	10	8	9	11	10	12	10	10	11	11	12	11	11	11	12	12	13	13	13	13	13	14	14	14	15	15	15	15	18	16	19	18	21	20	21	21	20	20	21	22	22	24	23	23	23	24	24	25	26	26	27	27	28	29	30	0	1	2	2	1	2	2	3	2	6	6	15	10	11	10	13	13	16	15	16	20	10	13	30	20	21	19	19	25	18	26	23	28	32	32	32	19	34	33	36	37	37	41	38	40	37	48	32	34	48	50	50	52	50	50	48	55	52	0	53	57	57	57	53	63	63	60	63	63	60	62	71	72	1	1	1	1	2	1	3	1	2	1	2	1	2	1	2	1	1	2	3	1	1	5	3	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	2	2	3	2	3	2	1	1
47500	-396.343910685612400	-394.375027429480156	-1.968883256132271	0.000108581854336	0.000015588624140	0.143565646726667	0.476324127953158	-1	1	2	2	3	3	3	4	3	4	5	6	7	6	6	6	7	8	10	9	9	11	8	11	10	10	11	11	9	12	11	14	12	13	13	13	13	14	16	14	13	14	15	13	15	14	17	16	18	19	21	17	20	21	20	21	22	22	22	23	23	23	22	24	25	25	26	26	26	30	28	30	28	0	1	2	1	3	4	4	5	4	6	9	10	10	11	10	10	4	16	15	18	18	19	13	20	29	18	15	12	18	20	26	35	27	19	33	23	19	23	36	33	28	28	36	19	40	41	42	35	27	49	50	35	35	50	50	50	55	54	0	47	63	51	54	60	63	57	64	63	57	67	66	73	65	1	2	1	3	1	1	1	1	1	1	2	2	3	1	2	2	4	2	3	1	1	1	1	2	1	2	3	4	1	1	1	1	1	2	1	5	2	4	2	1	1	3	2	2	1	1	2	2	4	1	2	4	4	2	1	2	1	1	1	4	1	2	1	1	1	3	1	2	3	3	1	2	1
48000	-357.386458606382064	-355.561811387838361	-1.824647218543697	0.000097424377135	0.000016654107844	0.170943949903975	0.540366358137779	0	1	2	2	3	3	4	4	4	4	5	6	6	6	5	7	8	9	10	9	8	11	10	11	10	10	11	11	12	10	9	14	12	13	13	13	13	14	16	14	12	14	15	15	15	15	17	16	18	19	21	20	21	20	19	20	22	22	22	23	23	23	23	24	25	25	26	26	27	29	28	30	29	0	1	1	2	3	2	1	5	6	2	9	15	6	11	10	13	13	13	12	13	16	19	12	18	20	18	19	19	25	21	21	35	28	28	27	33	41	23	19	36	28	23	42	19	36	41	46	32	47	32	54	34	50	50	34	50	55	56	0	50	57	52	57	52	63	63	60	65	65	64	69	71	71	1	1	2	1	1	2	3	1	1	3	1	1	2	1	1	1	2	2	3	2	1	1	3	1	1	1	1	1	2	1	1	1	1	2	2	1	1	4	4	1	1	4	1	4	2	3	1	1	1	2	1	5	2	1	4	1	2	2	1	2	1	2	1	2	2	2	2	1	1	5	1	2	1
