step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
64500	-326.492200481494535	-333.347688432453936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772473254680449	0	2	1	4	4	5	3	7	7	5	9	10	9	8	14	15	13	16	17	17	15	17	17	17	17	17	19	19	19	20	18	20	21	22	21	23	19	21	24	23	24	23	23	25	25	25	27	30	28	31	31	32	34	34	35	0	0	0	2	3	3	3	10	6	5	6	9	8	6	17	17	12	21	21	18	17	0	21	21	21	21	19	25	24	18	24	26	37	30	27	32	1	23	34	26	23	38	38	0	40	43	46	0	47	49	0	0	50	50	52	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	1	1	1	7	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2
65000	-348.595980722376737	-355.451468673336137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821362861139896	0	0	2	4	4	5	5	6	7	9	9	9	9	10	13	15	14	16	18	17	17	18	17	17	15	17	19	19	19	21	19	19	20	21	21	23	19	22	24	23	23	24	25	24	26	25	27	30	30	32	32	29	32	33	35	0	0	0	2	3	3	3	5	6	8	9	9	8	12	12	17	9	15	15	18	25	0	25	25	15	25	21	21	24	31	21	26	37	21	27	30	7	34	38	30	34	30	41	0	36	42	46	0	47	49	0	0	49	49	52	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	6	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	3
65500	-329.684169715518749	-336.539657666478149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772918009872564	0	0	1	3	4	4	5	7	7	8	9	9	10	11	12	13	14	16	16	18	15	17	18	17	17	18	18	19	19	20	18	20	21	20	20	22	20	22	25	24	23	24	25	23	25	26	27	29	29	32	31	33	31	34	35	0	0	0	2	3	3	6	5	6	8	9	9	8	12	12	12	16	16	15	19	16	0	24	19	21	18	19	25	24	26	25	31	37	26	27	31	22	30	34	34	38	38	42	0	40	43	46	0	47	49	0	0	49	53	52	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1
66000	-291.973047164299487	-298.828535115258887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888280418683813	-3	1	3	5	4	5	4	6	7	8	9	9	8	10	13	15	14	16	17	17	16	17	18	17	17	19	19	18	19	20	19	21	21	23	22	22	19	22	24	24	23	23	25	24	26	26	28	29	31	31	30	32	34	35	35	0	0	0	2	3	3	3	5	6	8	9	9	8	12	12	15	12	17	18	15	17	0	25	21	21	21	19	21	24	25	23	26	37	38	27	31	22	23	34	36	38	38	41	0	40	43	46	0	47	47	0	0	50	49	52	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2
66500	-298.665904330575927	-305.521392281535327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780994462542415	1	1	2	4	3	4	6	7	7	9	9	9	9	11	12	14	15	15	17	17	17	17	18	18	18	19	19	19	20	20	19	21	21	22	21	22	19	22	24	23	23	23	24	25	26	25	27	30	31	29	30	33	34	33	36	0	0	0	2	3	3	3	5	6	8	9	6	8	12	12	15	16	15	18	18	18	0	21	18	21	21	19	21	24	26	21	26	37	30	27	19	22	31	42	36	38	38	41	0	40	43	46	0	50	47	0	0	50	49	52	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2
67000	-329.658452791057016	-336.513940742016416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756591325124715	-1	0	1	5	4	4	2	5	7	8	9	10	9	11	13	15	15	16	17	17	15	16	18	17	17	18	19	20	19	20	19	21	21	22	21	22	20	21	25	24	23	22	23	24	26	25	27	30	31	29	30	33	35	33	35	0	0	0	2	3	3	3	5	6	5	9	6	8	12	14	15	15	21	21	18	15	0	21	21	18	25	19	25	24	31	25	26	37	38	19	30	10	31	34	36	38	30	42	0	40	43	46	0	50	46	0	0	50	49	52	1	1	1	2	1	2	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	5	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1
67500	-330.327866564977910	-337.183354515937310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776444065384952	0	2	2	4	4	4	5	8	6	6	9	9	9	11	14	14	14	16	16	16	16	16	18	18	17	16	17	19	20	21	19	20	21	20	21	23	20	22	23	22	23	24	24	24	27	26	28	30	29	32	31	33	34	34	34	0	0	0	2	3	3	3	10	7	7	9	9	8	12	11	12	12	16	17	16	16	0	25	25	21	17	19	25	24	31	17	26	37	23	27	40	22	34	38	32	34	38	23	0	36	43	46	0	46	49	0	0	49	50	52	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	2	1	1
68000	-344.692207752259037	-351.547695703218437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693890906567081	1	1	3	4	5	4	6	8	7	8	10	9	10	10	13	14	13	15	16	16	18	18	17	17	16	17	18	19	19	20	20	18	21	23	21	22	20	22	25	23	24	23	23	25	26	25	27	30	30	32	31	32	35	34	34	0	0	0	2	3	3	3	5	6	5	9	9	10	12	12	12	12	12	16	16	25	0	15	25	16	25	19	18	24	25	19	25	37	38	19	31	1	30	34	30	43	31	28	0	30	43	46	0	47	47	0	0	49	50	52	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	10	1	1	2	1	1	1	1	3	1	2	1	1	2	1	1	3	1	1
68500	-332.151093067553461	-339.006581018512861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724467606611695	1	1	2	4	4	5	4	8	7	8	9	9	10	11	12	15	14	15	17	17	18	17	18	17	16	19	18	19	19	20	20	21	21	23	18	22	20	21	24	23	22	23	23	23	26	25	27	30	30	30	30	31	33	34	34	0	0	0	2	3	3	3	5	6	5	9	9	8	12	12	17	15	17	18	18	25	0	17	25	18	25	19	21	21	26	25	26	37	38	19	38	1	23	41	36	23	41	38	0	40	43	46	0	47	46	0	0	49	50	52	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	9	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1
69000	-348.056613693709096	-354.912101644668496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658827337299678	0	2	2	4	3	5	6	7	7	6	9	10	9	10	12	14	14	16	17	17	16	17	18	18	16	19	18	20	20	21	20	19	21	23	19	22	20	21	23	24	23	23	25	24	26	26	28	30	29	31	32	31	35	33	35	0	0	0	2	3	3	3	5	7	5	6	6	10	9	12	15	15	17	18	18	15	0	16	25	17	21	19	23	24	25	24	21	37	38	21	31	1	32	38	36	38	21	41	0	40	43	46	0	46	49	0	0	49	49	52	1	1	1	1	1	1	2	3	1	1	2	3	2	2	1	1	1	1	1	1	3	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	9	1	1	1	1	4	1	1	1	1	2	1	2	1	1	1	2	1	2
69500	-336.305916606590074	-343.161404557549474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661755150239225	1	2	2	5	4	4	5	8	6	7	10	9	9	10	11	13	14	15	17	18	18	16	18	17	16	18	19	19	18	20	20	21	21	22	22	23	19	21	25	22	23	23	24	24	25	25	27	30	29	31	31	31	34	34	35	0	0	0	2	3	3	3	5	6	5	9	6	10	12	12	12	12	12	17	19	25	0	25	18	15	25	19	25	17	21	21	31	37	25	27	40	1	31	38	30	34	23	34	0	36	43	46	0	47	49	0	0	49	50	52	1	1	1	2	1	1	2	2	1	2	1	3	1	1	2	2	3	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	3	1	1	8	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2
70000	-333.670639279638351	-340.526127230597751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644304035700083	1	1	2	4	4	4	5	7	7	9	8	9	8	10	13	15	12	17	16	17	18	17	18	17	16	18	17	19	19	21	18	20	21	21	21	22	19	22	25	24	23	23	24	24	26	26	28	29	30	31	29	33	34	35	35	0	0	0	2	3	3	3	5	6	5	6	11	8	12	12	17	12	16	15	17	25	0	25	25	15	25	19	31	24	21	25	26	37	23	27	21	9	23	26	36	38	34	34	0	40	43	43	0	47	49	0	0	50	53	52	1	1	1	1	1	2	2	2	2	3	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	5	2	3	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1
70500	-322.494501439249746	-329.349989390209146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619723592614660	0	1	2	3	4	4	5	6	7	8	9	10	10	10	12	14	15	15	17	16	17	17	17	18	16	18	18	20	19	20	19	20	20	22	21	21	19	21	25	24	23	23	25	24	26	23	27	30	31	32	30	33	34	34	35	0	0	0	2	3	3	3	5	6	8	9	9	8	9	12	12	16	15	18	18	25	0	25	25	18	25	19	21	24	25	26	26	37	23	27	28	1	23	38	36	28	38	41	0	40	38	46	0	47	46	0	0	47	49	52	1	1	1	1	1	1	2	1	1	1	1	2	3	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	7	2	2	1	1	1	1	1	1	1	2	1	3	4	1	1	3	2	1
71000	-347.607331369184237	-354.462819320143637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738159942347439	0	0	2	4	4	5	5	7	7	8	10	9	10	11	13	14	13	16	17	16	18	18	18	18	17	19	18	19	19	21	19	21	21	21	21	21	19	23	24	23	22	23	23	25	26	25	27	31	31	29	31	32	33	34	36	0	0	0	2	3	3	3	5	6	8	9	6	10	12	12	17	12	16	15	17	25	0	15	25	18	15	19	21	24	25	25	31	37	23	31	19	20	34	30	36	34	23	41	0	36	43	46	0	50	47	0	0	50	50	52	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1
71500	-313.563182887272660	-320.418670838232060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792798887442328	1	0	3	5	4	5	5	8	7	7	8	9	10	10	13	14	13	17	17	17	16	17	17	17	18	18	19	19	19	20	18	21	21	21	21	22	20	22	23	23	23	23	24	24	24	26	28	30	30	32	31	33	34	35	34	0	0	0	2	3	3	3	10	6	5	9	9	10	12	12	12	12	16	15	16	16	0	21	21	21	19	19	20	24	31	21	25	37	25	27	30	16	34	34	36	34	34	41	0	30	43	46	0	47	49	0	0	49	53	52	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1
72000	-352.320503443433722	-359.175991394393122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609760846088959	-1	0	3	4	4	5	5	6	8	8	9	10	8	11	13	14	13	16	18	17	15	17	18	17	16	18	17	19	19	20	19	20	21	22	22	22	20	21	25	23	23	23	24	24	26	26	28	30	29	32	31	33	34	32	35	0	0	0	2	3	3	3	5	6	5	6	9	8	11	9	17	12	16	27	18	15	0	25	18	21	25	12	27	24	25	25	31	37	38	18	26	22	30	34	36	38	30	36	0	27	43	46	0	47	49	0	0	49	47	52	1	1	1	2	1	1	2	1	1	2	2	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	3	2	1	2	1	1	2	1	1	5	1	2	1	1	2	1	1	2	2	2
72500	-310.584492433486105	-317.439980384445505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812221924142918	1	2	2	3	4	5	4	7	7	8	9	9	10	8	13	14	14	15	17	17	18	18	17	18	17	18	19	18	20	21	20	20	20	21	21	22	19	22	23	22	23	23	24	24	27	25	27	30	30	31	29	32	34	34	35	0	0	0	2	3	3	3	5	6	5	9	9	10	9	12	12	12	15	18	17	25	0	18	25	15	25	19	25	24	21	21	26	37	23	19	29	17	34	34	25	38	40	41	0	40	43	46	0	47	49	0	0	50	50	52	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1
73000	-341.788358477468307	-348.643846428427707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713683739373883	0	1	2	5	4	5	4	8	8	8	10	10	9	10	12	14	15	16	17	18	18	17	17	17	15	18	18	19	19	20	18	20	20	19	20	23	19	21	24	22	23	22	23	24	26	25	28	31	29	32	30	32	34	35	35	0	0	0	2	3	3	3	5	6	5	9	10	8	9	12	15	15	25	25	18	25	0	25	25	15	25	19	25	25	25	25	29	37	23	27	40	8	23	42	28	28	29	38	0	36	43	46	0	47	49	0	0	49	50	52	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	1	4	1	1	1	3	1	1	1	2	1	2	1	1	2	1	1	2	2	1
73500	-324.180768061333822	-331.036256012293222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748236211532352	1	1	3	3	5	5	6	8	7	6	9	9	9	11	12	14	15	16	17	18	17	17	18	17	17	19	19	19	20	20	20	20	21	22	20	21	20	23	24	23	24	24	24	24	26	25	28	29	30	32	30	33	35	35	36	0	0	0	2	3	3	3	10	6	5	9	6	8	12	12	15	16	17	15	18	18	0	25	18	15	25	19	25	24	21	21	26	37	18	27	29	1	23	34	36	38	34	31	0	36	43	46	0	47	49	0	0	50	50	52	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	9	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2
74000	-342.302113959160351	-349.157601910119752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744975761517800	1	2	3	4	4	4	6	7	6	8	8	10	9	11	12	14	14	14	17	17	17	16	18	17	16	19	19	20	19	19	18	21	21	22	22	22	20	23	25	20	23	24	25	25	25	26	28	29	30	31	31	33	34	32	34	0	0	0	2	3	3	3	5	6	5	6	11	8	11	12	15	12	15	18	17	25	0	21	25	18	25	19	25	24	21	25	26	37	23	27	40	8	34	38	23	34	34	41	0	36	43	46	0	43	43	0	0	50	49	52	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	10	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1
74500	-341.564758673720462	-348.420246624679862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607076386018674	1	-1	2	3	4	4	5	8	8	7	9	9	9	9	13	14	15	16	17	18	18	17	18	17	16	18	18	19	19	20	20	21	21	22	22	21	20	22	24	23	22	22	26	25	27	25	27	31	30	31	31	33	34	34	35	0	0	0	2	3	3	3	10	6	5	9	9	10	9	12	12	15	17	15	15	15	0	25	25	15	25	19	18	24	25	25	21	37	19	19	30	1	23	38	36	30	23	41	0	40	41	46	0	43	49	0	0	49	50	52	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	4	1	8	2	2	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1
75000	-331.318244912075613	-338.173732863035013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703082345422309	0	0	2	4	4	5	5	7	7	9	10	9	9	10	12	15	14	16	17	17	17	17	18	17	17	18	19	18	20	20	19	21	21	21	21	21	20	22	24	23	23	23	24	25	26	26	28	31	31	32	31	32	35	34	35	0	0	0	2	3	3	3	5	6	5	9	6	8	12	12	15	12	15	18	16	15	0	25	18	15	18	19	18	25	21	28	25	37	21	27	29	1	34	38	36	38	34	41	0	40	41	46	0	47	49	0	0	49	50	52	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	9	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1
75500	-328.726918786188548	-335.582406737147949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706083574682610	-1	1	2	3	4	5	6	8	7	6	9	9	10	10	13	14	12	15	17	18	16	18	17	18	18	18	19	19	20	20	20	21	21	22	22	22	19	23	24	24	23	22	25	23	26	26	28	31	30	31	30	31	34	33	35	0	0	0	2	3	3	3	10	6	5	9	9	8	12	17	15	12	16	21	21	17	0	18	21	21	19	19	25	24	21	25	30	37	31	27	31	1	34	34	36	31	30	41	0	40	41	46	0	46	49	0	0	50	50	52	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	7	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2
76000	-348.074260617908408	-354.929748568867808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635124339480697	0	1	0	3	3	4	6	7	7	8	8	9	10	11	13	15	14	16	17	17	18	15	18	17	15	18	18	18	19	19	19	21	21	20	21	20	20	22	23	23	24	23	24	23	27	25	28	30	29	31	31	32	34	35	36	0	0	0	2	3	3	6	5	6	8	9	6	8	12	12	17	14	15	25	25	25	0	25	25	15	18	19	25	24	25	28	21	37	23	21	30	1	23	38	36	34	21	34	0	40	43	46	0	43	49	0	0	47	49	52	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	2	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	8	1	1	2	2	3	3	1	2	1	2	1	2	1	1	1	3	3	2
76500	-338.143478947649214	-344.998966898608614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588235372625614	1	2	2	4	4	4	5	7	8	6	9	9	10	11	11	14	14	16	17	17	17	17	17	18	15	18	18	20	20	20	18	19	21	23	21	22	20	20	25	22	22	24	25	24	25	25	27	29	31	31	31	32	34	35	36	0	0	0	2	3	3	3	10	6	5	9	6	8	12	12	15	15	25	18	16	25	0	25	25	16	21	19	21	24	21	21	31	37	23	19	30	1	23	23	31	38	41	41	0	40	38	46	0	46	46	0	0	49	53	52	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	2	1	8	2	3	3	1	2	2	1	1	2	1	1	4	3	1	1	2	1	3
77000	-351.981582365235511	-358.837070316194911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654764799230584	1	1	3	4	5	4	6	7	7	7	8	10	10	10	14	14	14	15	17	17	17	15	18	18	17	18	18	20	20	20	19	20	21	22	20	20	20	21	23	22	23	24	26	24	27	24	27	29	30	32	31	31	33	35	36	0	0	0	2	3	3	3	5	6	5	6	9	10	9	12	12	14	16	15	18	18	0	21	25	17	21	19	18	24	21	21	26	37	38	27	21	8	23	38	31	38	39	46	0	36	40	46	0	47	49	0	0	49	50	52	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	6	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2
77500	-338.015477373354713	-344.870965324314113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619513231365709	0	1	3	4	5	5	5	6	7	9	9	9	10	11	13	12	13	16	18	17	15	17	18	17	16	18	19	18	20	19	18	21	20	21	22	23	19	22	24	24	23	23	26	25	26	24	27	28	29	31	31	32	35	35	35	0	0	0	2	3	3	3	5	6	5	9	6	10	12	12	12	12	21	20	21	15	0	21	21	21	21	19	21	24	21	21	30	37	23	27	28	1	34	38	32	23	38	38	0	25	41	46	0	47	49	0	0	50	50	52	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	7	1	1	2	2	1	2	1	5	1	2	1	2	2	1	1	1	2	2
78000	-340.697292989913421	-347.552780940872822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550562889427522	0	1	1	5	5	4	5	6	7	7	9	9	10	11	13	13	15	16	17	18	17	18	18	17	16	18	18	20	20	19	19	21	21	21	22	20	20	23	24	23	22	23	25	25	27	24	28	30	30	31	31	33	33	33	36	0	0	0	2	3	3	3	5	6	8	9	9	10	9	12	12	16	17	18	18	25	0	25	25	15	18	17	21	24	21	21	31	37	23	19	31	1	23	38	36	23	23	46	0	36	41	46	0	46	47	0	0	50	49	52	1	1	1	2	2	2	2	1	2	1	1	1	2	2	3	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	9	2	1	1	1	4	1	1	3	1	2	1	3	2	1	1	1	2	1
78500	-341.096747187830431	-347.952235138789831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665463369203917	0	1	2	4	4	4	6	8	6	7	9	10	10	11	14	15	13	16	17	18	18	18	17	17	15	17	19	20	19	20	19	20	21	22	22	21	19	21	24	23	23	23	24	25	26	26	28	30	31	30	31	32	34	35	36	0	0	0	2	3	3	3	5	6	5	6	9	8	12	14	17	12	15	18	18	25	0	25	25	15	25	26	21	24	25	25	26	37	38	27	21	1	26	34	26	38	38	41	0	30	43	46	0	50	46	0	0	47	53	52	1	1	1	2	1	2	3	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	10	1	1	2	1	1	1	1	5	1	2	1	1	2	1	1	3	1	1
79000	-326.673359043502387	-333.528846994461787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767075794774442	1	2	2	4	5	5	4	6	8	8	9	9	9	11	12	11	14	15	17	17	18	18	18	17	16	18	19	19	19	21	20	19	21	22	21	22	19	22	25	24	23	23	25	24	25	25	27	30	30	31	31	32	34	35	34	0	0	0	2	3	3	3	5	6	8	9	9	8	12	16	12	16	15	18	25	25	0	18	25	18	25	19	24	24	25	25	26	37	31	27	31	1	20	42	31	31	31	41	0	36	41	46	0	47	47	0	0	46	53	52	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	7	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	5	1	1
79500	-331.335322175849740	-338.190810126809140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760777097040598	1	1	1	4	4	5	5	6	7	8	9	8	9	11	13	14	14	17	18	17	18	16	17	17	16	19	17	20	19	20	19	20	20	21	20	22	19	23	25	23	23	24	25	25	27	26	28	31	30	31	30	33	34	34	35	0	0	0	2	3	3	3	5	6	8	9	9	10	12	14	15	15	25	18	17	25	0	25	25	15	25	15	26	24	25	21	25	37	31	27	26	1	34	34	21	34	34	41	0	40	42	46	0	46	49	0	0	49	50	52	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	7	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	4	2	1
80000	-351.267721977539395	-358.123209928498795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615940363780506	0	1	2	3	4	4	4	7	6	9	8	9	9	11	12	15	14	17	17	17	15	18	18	16	17	17	18	19	19	20	18	20	21	22	20	21	20	22	24	23	23	23	24	25	27	26	28	30	31	28	32	32	33	35	35	0	0	0	2	3	3	3	5	6	8	6	6	5	12	12	12	12	21	16	15	15	0	20	17	16	15	19	25	24	21	26	26	37	30	27	25	1	23	38	32	28	30	38	0	26	41	46	0	50	46	0	0	49	53	52	1	1	1	1	1	2	1	1	1	1	2	3	3	1	1	3	3	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	8	2	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1
80500	-325.384914441442902	-332.240402392402302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701348034012728	1	1	2	3	5	4	4	7	7	9	9	9	9	8	13	13	15	16	18	17	17	17	17	17	15	17	18	19	19	19	19	19	21	22	21	21	19	21	25	23	23	23	24	23	26	25	27	30	30	31	31	31	35	34	33	0	0	0	2	3	3	3	5	6	8	9	9	8	9	12	14	16	16	25	17	25	0	25	25	16	25	25	21	24	21	21	26	37	38	19	21	1	23	38	21	38	38	41	0	40	41	46	0	47	47	0	0	49	50	52	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	5	2	2	3	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1
