step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
25500	-347.188043564192753	-356.238886944644094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991933008420313	-9	7	7	13	12	16	18	33	29	33	26	50	40	60	58	55	62	69	75	69	65	68	70	66	77	70	84	71	80	85	78	85	79	82	80	79	86	74	95	77	82	90	83	85	90	83	87	101	85	90	87	84	92	87	86	96	85	88	94	97	94	93	104	90	99	95	0	1	1	2	3	3	5	9	11	6	6	10	8	15	12	12	16	17	26	17	17	16	14	15	23	24	36	18	38	31	38	38	26	19	20	26	43	26	49	23	31	37	36	35	43	40	52	45	23	52	30	33	55	31	33	32	29	31	42	44	54	44	65	52	49	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-339.011330081111112	-348.062173461562452	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979938679051552	-4	0	3	11	11	17	21	26	31	39	40	46	43	56	58	60	64	77	76	64	70	70	56	74	85	71	86	81	76	80	87	85	82	84	76	83	83	79	92	81	83	88	90	85	91	90	86	98	91	83	79	86	96	83	96	91	95	87	91	102	102	94	91	100	88	99	0	1	2	3	2	5	4	6	6	8	9	11	11	12	13	23	23	21	22	15	20	20	13	20	28	17	30	24	20	19	38	33	18	18	22	18	35	35	41	19	29	54	44	26	50	31	38	25	37	30	35	21	59	19	46	30	19	41	42	57	57	52	44	55	28	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-354.405366388689572	-363.456209769140912	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989613685592177	0	5	6	14	7	9	22	32	19	37	23	48	33	53	52	59	65	75	76	70	72	64	62	73	78	69	82	77	81	80	91	70	84	82	79	88	84	87	90	79	81	85	93	87	93	87	91	96	83	91	91	86	91	92	85	91	79	96	89	96	96	98	97	90	100	95	0	1	1	6	1	1	5	7	4	8	9	10	7	10	12	15	16	26	17	23	17	16	16	26	24	17	21	21	21	28	46	23	29	18	19	37	24	55	37	26	21	57	42	28	44	28	41	36	30	18	34	40	29	50	27	42	18	39	41	18	50	30	49	27	63	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-337.100635663923299	-346.151479044374639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997552002462434	-1	9	3	13	9	17	22	26	32	38	27	50	39	54	61	63	66	62	78	68	73	65	68	75	80	66	80	72	81	78	84	81	79	83	78	88	78	86	89	84	84	88	90	88	89	85	90	98	90	83	86	90	91	73	90	72	92	92	96	103	96	95	99	93	97	92	0	3	1	5	3	2	6	4	6	9	6	13	11	12	14	14	18	14	21	18	23	15	26	23	28	16	24	15	30	28	25	24	56	33	28	41	23	29	27	37	29	27	25	30	40	35	41	43	41	25	50	51	38	23	24	26	41	39	44	45	58	49	57	31	42	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-339.693294536894200	-348.744137917345540	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962818826162449	-6	3	4	10	7	14	18	34	25	40	34	40	45	45	61	56	63	74	75	70	70	69	68	69	88	72	82	74	82	84	77	82	80	78	80	89	85	86	93	82	81	92	85	88	90	85	93	96	89	88	87	92	97	89	88	95	95	96	101	99	102	97	99	91	95	95	0	1	1	3	2	4	6	9	7	11	7	9	8	11	16	13	16	22	24	15	17	17	17	15	32	22	35	16	20	35	23	35	16	28	19	46	27	33	30	28	31	31	24	40	38	35	55	55	34	29	27	30	50	38	37	44	30	44	47	57	58	42	58	50	45	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-352.569880909621588	-361.620724290072928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992275804522885	0	9	4	16	6	11	21	26	29	32	32	47	43	57	57	55	63	69	80	67	67	68	70	73	78	63	80	81	72	81	87	76	73	82	76	84	85	82	94	82	78	72	89	88	85	88	92	97	87	86	85	80	95	91	95	84	89	89	98	94	100	94	97	87	88	93	0	1	1	2	1	3	4	4	7	8	8	10	11	16	12	12	14	26	29	17	15	26	17	21	33	15	33	24	26	23	34	29	20	22	29	32	22	23	41	29	29	26	56	24	34	40	37	31	36	19	52	18	49	37	35	24	52	40	47	35	53	30	56	34	32	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-329.657387682880142	-338.708231063331482	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988816249077755	0	6	6	14	14	13	19	33	28	40	31	46	37	51	58	57	60	74	78	65	69	62	66	74	87	71	81	79	76	83	84	83	76	81	77	83	84	82	94	84	87	89	88	92	92	89	92	98	88	84	86	91	96	90	94	92	95	97	96	105	95	92	97	95	98	92	0	1	1	2	1	2	5	5	7	13	9	13	11	12	16	14	14	22	21	16	22	15	15	15	32	23	21	35	18	19	19	19	20	29	26	34	29	26	49	29	34	36	37	32	37	36	25	66	32	33	36	37	44	43	54	41	42	42	36	39	25	54	52	52	47	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-357.755244513989055	-366.806087894440395	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994624219758937	-2	10	4	17	10	12	7	24	18	23	33	46	41	56	55	63	64	74	78	70	69	70	69	69	83	64	84	78	74	75	88	79	67	71	75	88	82	87	84	86	75	90	90	84	89	82	86	91	86	92	85	89	98	79	94	94	80	94	83	95	96	95	92	84	95	81	0	7	1	7	3	7	3	6	5	9	10	13	8	12	12	14	12	23	33	16	17	26	16	26	28	14	28	23	26	20	46	29	15	16	20	46	19	59	46	54	26	49	30	66	46	29	28	66	37	44	32	38	58	35	38	39	20	64	41	31	31	50	49	46	31	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-333.485444416841801	-342.536287797293141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976488273398854	1	9	6	15	11	16	21	29	30	38	34	50	37	58	56	62	62	76	73	71	70	68	63	66	88	73	81	78	82	85	84	79	76	79	82	89	78	82	87	80	85	75	93	82	93	86	86	96	76	85	85	85	96	82	95	91	91	92	88	102	97	95	98	96	96	87	0	1	1	3	1	2	4	4	7	11	9	10	9	12	12	12	15	20	22	16	24	23	15	17	35	16	20	21	26	34	28	26	24	19	37	31	19	32	29	28	32	21	31	21	59	44	54	36	22	18	40	44	58	49	45	31	33	47	35	66	39	35	43	57	30	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-350.424511696394291	-359.475355076845631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993280203381903	0	7	3	12	4	12	18	34	29	36	34	47	43	52	61	61	64	76	72	65	72	69	68	74	75	70	69	75	78	83	85	83	81	83	80	90	81	82	88	83	75	85	90	87	92	90	85	96	85	86	78	88	94	80	91	90	86	94	99	94	94	85	89	93	96	92	0	5	1	3	1	5	3	9	7	9	7	8	11	12	14	12	15	27	16	15	27	17	20	17	22	16	23	23	22	29	24	51	18	25	19	40	19	24	62	33	26	18	49	25	30	38	33	44	30	29	27	34	34	19	24	49	27	32	58	52	47	54	31	35	53	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-347.807723655489497	-356.858567035940837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991361056964204	-3	5	6	10	12	16	18	32	25	39	33	48	37	55	62	58	63	74	73	69	67	54	71	76	82	65	79	78	81	85	86	74	80	80	80	84	84	86	90	87	74	88	86	90	84	89	90	93	80	90	89	84	93	77	89	91	76	90	96	89	96	97	93	93	99	94	0	1	1	2	3	4	2	9	7	11	9	13	8	12	12	22	22	21	17	26	16	12	26	22	57	16	18	18	21	57	27	20	41	24	19	18	54	27	43	18	15	18	57	28	54	25	35	47	24	57	36	29	25	23	49	32	21	32	53	43	63	56	50	55	44	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-332.559123714253872	-341.609967094705212	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983530387113834	-5	1	8	12	5	12	19	29	28	34	28	48	44	52	57	49	62	75	73	71	66	69	62	70	84	61	86	83	76	86	85	78	81	81	76	87	77	82	91	84	82	91	91	92	91	86	93	93	88	88	82	90	93	81	91	91	90	94	97	100	100	87	102	91	97	98	0	1	2	5	1	3	6	7	7	9	7	13	10	16	16	13	12	22	17	26	14	17	14	17	34	14	19	37	24	54	54	19	18	22	24	33	17	32	46	33	22	27	25	54	34	38	50	64	38	51	18	46	31	19	31	37	40	30	56	42	58	41	53	30	54	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-341.186898071363657	-350.237741451814998	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997169708450383	-2	9	3	17	12	10	14	31	32	37	39	45	36	58	58	55	63	73	76	70	71	71	66	72	83	70	80	80	77	85	83	84	77	79	81	73	83	81	94	87	83	88	92	89	85	85	88	88	84	89	89	90	99	85	92	79	92	91	93	99	100	99	92	99	103	91	0	1	1	7	2	3	2	7	8	8	8	11	9	12	16	13	15	26	21	15	23	23	14	20	36	17	22	17	24	33	34	27	36	22	22	17	19	18	49	28	28	49	37	54	27	34	34	56	34	54	31	54	50	24	30	18	19	41	19	43	51	43	37	57	52	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-351.132544808190914	-360.183388188642255	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994535939768543	-3	8	4	11	10	15	15	30	22	39	38	46	41	54	56	60	64	75	70	67	73	66	67	72	84	74	83	70	73	79	87	87	84	83	72	83	86	86	92	77	82	84	89	90	91	78	87	90	89	87	80	81	96	86	87	75	95	92	92	105	93	100	96	97	99	99	0	1	1	3	3	5	4	2	3	8	8	13	11	11	12	12	14	22	17	16	23	14	16	20	24	19	30	22	20	28	34	46	30	52	28	40	18	18	33	21	26	24	51	52	24	26	41	33	42	34	21	56	44	18	41	22	33	38	33	39	32	37	59	39	47	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-330.912512635042958	-339.963356015494298	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996510728498770	-3	7	4	15	8	16	21	28	23	39	37	48	33	54	58	61	65	74	77	69	61	68	68	75	83	71	81	78	78	85	90	81	75	80	77	86	81	86	92	84	80	79	90	86	94	88	91	92	85	91	88	90	98	87	94	86	86	93	96	99	89	94	99	87	101	96	0	3	1	3	3	3	6	6	4	11	8	10	8	10	12	14	14	20	22	21	12	12	21	20	29	22	24	22	26	32	30	29	17	33	26	27	33	35	54	42	33	26	57	27	48	25	43	41	42	64	32	32	30	42	50	28	34	64	31	61	29	56	50	34	52	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-336.236595422328946	-345.287438802780287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991555226081899	1	10	6	13	4	15	19	33	29	27	34	46	39	54	57	61	62	73	78	68	72	67	65	72	78	66	77	75	79	72	80	76	81	80	81	85	81	87	81	83	84	83	86	86	90	88	88	90	89	88	86	92	100	79	97	90	92	93	94	101	101	93	89	93	102	97	0	3	5	5	1	4	3	10	7	6	10	13	9	12	14	14	15	26	30	15	23	17	16	26	26	17	20	21	30	22	30	22	19	28	24	29	27	35	24	28	27	35	29	37	36	40	37	43	54	36	24	56	62	18	57	36	43	28	50	59	66	63	33	63	52	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-345.250077348148693	-354.300920728600033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981054562046689	0	4	10	14	10	4	18	29	27	39	35	48	43	51	59	56	66	74	73	62	68	69	67	72	78	72	82	72	75	81	89	65	81	79	78	82	86	88	87	76	84	83	80	89	77	83	86	91	86	85	86	79	99	84	93	94	92	89	94	96	91	90	100	97	103	95	0	1	2	2	6	1	4	9	5	11	9	11	11	10	14	13	15	32	17	15	15	15	15	15	17	20	45	15	24	26	50	20	19	28	17	18	34	50	27	22	19	35	29	50	24	35	40	51	52	43	34	29	37	22	51	38	49	36	31	57	54	42	62	51	53	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-338.219227635921186	-347.270071016372526	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992827524760055	-1	9	8	16	13	15	18	28	19	34	38	47	32	57	58	62	68	74	70	65	67	69	64	74	86	75	79	82	82	81	79	75	82	83	75	81	86	81	89	77	81	89	93	89	87	87	90	92	92	86	87	75	99	78	95	92	83	88	96	98	100	90	99	96	98	94	0	1	1	3	3	3	5	9	5	9	10	11	8	12	12	14	14	22	20	14	14	15	14	22	54	22	18	54	26	17	40	23	32	54	23	18	28	35	33	32	52	50	28	38	36	33	50	37	62	30	38	19	56	21	58	51	32	41	47	66	64	29	36	51	47	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-348.091449413227338	-357.142292793678678	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967380328917221	-1	8	5	3	13	16	17	28	19	36	37	48	44	56	55	62	63	67	76	70	64	68	68	72	83	65	82	80	78	81	86	87	75	77	77	83	82	79	89	81	81	90	92	92	84	87	94	96	89	91	83	89	98	91	94	96	89	90	96	95	102	94	91	96	94	79	0	1	1	1	2	5	5	7	5	8	7	11	10	12	12	14	12	17	20	21	14	15	16	26	66	17	20	34	20	23	25	40	17	22	33	28	34	22	30	26	34	23	29	36	30	41	45	31	30	27	19	40	50	35	52	37	31	51	50	43	47	49	28	36	42	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-339.689727824042279	-348.740571204493619	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982873311142469	0	6	2	12	15	11	20	32	21	38	35	47	42	52	54	57	66	73	78	72	62	66	68	72	87	73	85	82	78	79	75	87	83	83	78	80	81	84	78	85	82	90	89	91	85	77	91	95	85	81	85	90	97	90	88	94	89	87	89	96	95	80	98	93	101	93	0	3	1	2	4	1	4	7	5	8	9	13	8	13	13	12	16	17	26	23	15	21	21	17	28	23	19	31	20	26	26	38	35	23	31	24	31	50	26	50	20	30	27	32	46	26	37	43	62	24	36	38	44	45	30	43	45	30	41	54	52	23	47	19	56	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-351.461562913464434	-360.512406293915774	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958143267915579	-1	4	7	13	8	12	17	25	25	32	35	44	40	53	59	61	54	77	79	63	70	69	63	72	82	72	86	79	75	85	82	80	77	81	82	85	85	85	93	86	84	75	84	91	93	75	87	100	82	89	81	91	94	79	86	89	94	92	96	99	98	83	96	101	91	98	0	1	1	3	2	5	3	4	7	8	9	10	11	12	14	17	12	21	24	15	16	16	15	20	46	16	34	29	16	32	33	24	24	18	18	54	42	42	32	62	33	26	54	49	32	24	33	62	18	31	46	34	33	23	31	25	50	62	51	41	47	21	37	61	37	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-333.686290842118012	-342.737134222569352	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998624381795558	1	8	7	13	12	14	17	32	25	42	37	44	42	51	60	57	65	76	76	67	71	67	64	68	88	71	79	78	74	85	83	73	82	70	79	84	80	86	96	81	85	80	91	84	90	82	83	98	93	91	85	89	92	87	95	95	87	91	94	100	99	98	99	93	101	99	0	1	1	1	3	3	3	4	2	11	8	11	11	10	14	14	15	21	34	16	17	16	16	17	32	17	18	22	22	27	35	17	19	24	18	18	32	24	51	24	27	26	57	27	33	18	28	58	42	57	18	37	36	33	44	50	21	38	41	58	55	58	50	45	48	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-332.230275016132282	-341.281118396583622	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998565699151368	0	8	5	3	12	17	11	28	29	34	37	42	45	54	61	61	56	70	70	67	70	65	70	70	84	66	73	76	77	81	87	80	82	75	76	86	80	77	95	80	81	89	86	89	85	89	90	94	88	85	84	87	98	88	87	96	92	86	99	97	104	98	100	99	95	99	0	4	1	1	3	7	3	6	6	8	10	11	11	13	17	14	13	22	26	16	16	14	22	22	29	16	24	27	24	28	33	24	23	24	20	30	28	27	52	34	38	29	40	35	33	51	25	30	33	41	37	41	47	30	32	58	49	35	50	48	60	54	60	44	33	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-336.713660469050126	-345.764503849501466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984248765158345	-2	3	7	18	13	17	15	28	25	39	37	49	40	59	53	53	67	66	69	63	61	63	69	73	89	71	76	73	77	84	83	78	79	83	72	82	85	83	92	83	86	85	90	83	93	80	87	100	84	88	85	90	98	84	89	93	93	93	93	99	91	95	103	91	101	99	0	1	2	5	3	3	3	9	7	8	8	13	8	16	12	12	21	22	18	16	16	15	20	22	36	15	17	17	18	27	33	28	29	29	17	32	33	29	42	27	54	33	54	26	36	23	36	64	32	31	19	54	55	33	40	33	25	47	54	55	37	50	48	54	55	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-339.495943803805005	-348.546787184256345	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976534320267773	-3	7	3	15	11	14	20	33	26	31	32	49	40	56	56	61	69	69	77	66	72	71	70	74	84	70	80	79	76	82	86	86	82	78	78	76	86	84	81	83	82	77	93	84	87	84	89	100	91	84	84	84	93	88	87	96	91	94	98	98	98	93	84	89	90	97	0	1	1	2	2	2	4	9	7	9	9	13	8	12	12	12	14	16	26	14	16	20	16	16	22	16	26	36	22	24	28	39	28	24	22	20	41	35	24	29	24	17	30	30	52	34	50	66	38	35	19	18	31	34	27	53	51	19	54	53	51	46	39	31	44	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-345.532814457763891	-354.583657838215231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975039115624215	0	8	6	8	14	14	17	23	23	34	34	49	43	57	59	57	61	77	81	64	67	71	64	72	86	65	82	76	78	80	89	85	83	83	76	88	87	79	69	86	80	83	89	85	91	84	88	96	80	92	89	85	99	87	90	94	79	95	101	105	95	101	101	93	97	99	0	3	1	3	4	2	6	6	6	9	8	13	10	12	12	12	16	21	22	17	20	17	14	26	35	15	38	26	22	24	19	35	19	18	17	57	41	21	20	41	24	35	27	41	36	29	27	51	21	37	40	24	55	46	33	37	26	46	56	62	46	31	45	47	37	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-327.188364163694700	-336.239207544146041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997862752711821	-2	4	8	17	13	14	16	30	28	33	41	43	34	54	59	55	67	74	73	64	66	64	71	66	81	72	83	80	75	79	87	83	79	79	77	89	78	82	89	83	81	87	78	91	89	84	93	94	83	91	89	88	90	87	95	93	87	96	87	95	102	94	102	92	99	94	0	1	2	2	2	2	3	4	4	9	13	13	8	12	14	11	15	20	20	14	15	14	20	16	37	24	30	26	23	19	28	37	24	23	18	34	17	18	37	33	19	27	23	32	38	25	45	40	29	27	19	28	32	41	45	52	41	57	34	51	60	50	60	51	44	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
