step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-441.150255477972905	-448.005743428932306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711292618039446	0	2	1	3	2	4	5	7	5	7	6	4	6	5	6	8	6	4	7	7	9	7	9	8	7	8	10	10	9	10	11	11	10	10	9	9	11	10	13	11	12	10	12	10	9	13	13	12	11	11	12	15	14	14	14	12	15	15	14	16	16	17	16	16	17	15	17	19	19	19	19	21	22	23	21	23	22	21	27	24	25	25	0	1	1	2	3	2	18	11	2	11	5	5	18	12	5	10	12	5	18	12	25	14	8	11	7	14	14	16	20	11	10	16	17	11	22	8	25	16	37	26	28	15	44	16	11	29	35	23	23	42	16	47	31	46	50	50	32	44	43	66	53	54	53	53	66	56	51	53	65	65	65	66	64	0	70	71	70	71	70	77	76	78	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	3	3	1	1	2	1	1	4	1	1	2
27500	-435.003230853796424	-441.858718804755824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677731853438325	-1	1	1	3	3	3	4	5	6	7	6	5	6	5	7	8	7	8	6	9	9	7	9	7	8	8	9	11	10	8	10	10	9	11	9	7	11	12	12	11	12	11	12	11	11	14	13	12	12	11	13	14	13	14	13	13	16	13	15	15	16	16	17	16	17	14	20	18	18	19	19	20	21	22	22	22	22	21	27	23	25	25	0	1	1	2	3	2	5	5	4	4	5	5	7	7	8	10	12	7	7	11	22	14	36	19	7	14	22	10	11	8	16	10	17	11	25	8	25	32	25	27	28	15	31	16	29	20	35	29	23	15	44	26	28	34	50	50	32	32	53	66	32	54	53	32	60	56	61	59	60	65	65	71	68	0	70	71	71	72	81	77	76	78	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	3	1	2	1	1	2	1	2	1	2	1	2	3	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2
28000	-428.485385957887672	-435.340873908847072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621725346985880	1	2	2	4	3	4	4	7	7	6	5	5	6	5	6	8	7	7	5	9	7	6	10	7	8	8	9	10	10	11	10	10	9	11	10	9	10	10	11	11	12	11	13	11	12	14	14	12	12	12	13	13	14	13	14	13	13	15	16	16	16	17	16	16	18	15	19	18	17	19	21	21	22	23	21	22	22	22	24	24	25	25	0	1	1	2	3	2	5	15	6	4	5	5	11	7	5	10	12	7	7	11	14	14	15	19	21	14	26	16	11	15	16	16	17	20	14	15	7	16	25	35	28	36	32	32	34	45	40	23	36	42	44	40	31	45	50	23	32	57	53	66	31	54	53	53	66	56	61	59	56	60	65	69	68	0	70	75	65	72	70	77	76	78	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	3	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	3	1	2	2
28500	-423.177813373907725	-430.033301324867125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666021767428813	-1	1	1	3	2	3	4	7	5	7	4	5	5	4	8	8	7	6	7	8	8	6	10	7	8	8	9	10	11	10	10	12	10	12	8	9	11	12	12	11	11	10	12	11	10	14	12	12	12	12	13	15	14	14	14	14	16	13	16	15	17	16	16	15	17	15	20	18	19	19	20	21	21	22	21	23	22	22	24	22	25	25	0	1	1	2	3	2	5	12	4	4	5	7	5	5	8	10	12	7	12	11	14	14	15	7	12	22	14	16	20	15	16	16	17	45	14	15	8	16	19	26	28	15	44	10	20	45	27	15	30	42	16	40	43	45	50	50	44	31	64	56	51	54	53	43	66	50	61	53	65	65	65	60	68	0	70	77	69	71	77	71	77	78	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	1	2	1	1	2	2	2	1	1	1	2	1	2	2	2	1	2	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	2	3	1	1	1	1	1	1	2	1	2	1
29000	-472.195437914527247	-479.050925865486647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739108374762643	-1	1	4	4	1	3	3	8	6	6	6	6	5	5	8	8	6	7	6	8	7	7	10	8	9	9	9	9	10	11	10	12	11	11	9	9	11	10	12	12	12	10	12	12	11	13	13	12	12	12	13	11	13	14	15	13	15	15	15	14	16	15	17	17	18	17	18	19	17	19	21	21	20	22	22	22	22	22	26	21	24	24	0	1	1	2	1	2	2	18	4	4	3	4	7	7	7	10	1	13	7	5	13	14	36	19	13	22	21	10	11	29	16	16	17	29	21	8	15	16	25	22	28	15	31	16	20	24	37	8	36	42	10	26	43	34	50	42	51	32	53	56	28	54	59	59	60	60	51	64	60	60	69	65	68	0	70	65	70	72	77	56	76	78	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	1	2	1	1	1	2	3	2	1	2	2	1	3	2	1	2	1	2	1	2	2	1	4	1	1	2	2	1	2	1	2	2	2	1	1	1	1	2	1	1	2	3	1	2
29500	-445.778104514171446	-452.633592465130846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659536127709964	0	2	2	5	2	3	4	6	7	6	5	4	6	5	7	7	7	7	6	6	7	7	9	8	8	8	9	10	10	10	9	11	10	10	9	8	10	11	12	10	13	10	13	9	11	14	13	12	11	11	12	14	14	12	13	14	14	14	15	13	16	16	17	17	17	17	18	20	19	19	19	21	21	23	21	22	23	21	27	24	23	22	0	1	1	2	1	2	5	5	2	4	5	5	7	7	8	10	12	13	7	11	14	14	8	19	13	22	14	16	20	15	16	16	17	11	14	15	25	16	25	26	28	15	44	16	34	45	26	23	23	23	16	40	32	34	50	42	32	16	53	50	58	46	59	59	60	60	61	64	66	65	50	66	64	0	70	65	70	66	80	70	76	78	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	2	1	2	2	2	2	1	1	1	2	1	2	2	2	1	1	2	3	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	1	1	3	2	3	1	1	4	2	2	2	2	1	1
30000	-423.107542150764345	-429.963030101723746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686870603761589	0	2	4	4	2	4	4	6	6	5	4	3	5	6	7	9	7	8	6	8	9	7	8	7	8	9	10	11	10	10	10	9	11	11	8	10	11	11	12	10	12	9	12	12	12	13	13	13	12	12	14	13	13	14	14	13	15	13	15	15	16	16	17	17	18	17	19	19	19	20	20	19	22	22	21	22	22	21	26	24	22	24	0	1	2	2	1	2	5	5	13	2	5	5	7	7	8	10	11	8	7	14	22	14	15	19	7	22	18	16	8	23	16	10	17	29	22	15	25	32	14	26	28	15	32	32	34	34	27	8	36	42	31	26	43	45	50	50	44	44	53	56	51	54	59	59	60	60	61	64	65	65	65	60	68	0	65	71	70	72	77	71	65	78	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	2	2	1	3	1	1	1	2	2	1	2	2	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2
30500	-427.993571356600398	-434.849059307559799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644871679953413	0	1	3	3	2	3	4	7	5	7	5	4	5	5	6	8	6	7	6	8	9	6	9	7	7	8	8	10	9	11	10	11	11	12	9	10	10	11	10	11	12	10	13	11	10	14	12	13	12	12	13	14	14	14	14	14	15	16	15	15	16	16	16	17	17	16	19	18	19	19	21	22	20	23	22	23	23	21	27	24	24	23	0	1	1	2	1	2	5	12	6	4	5	5	5	7	5	4	12	3	7	11	14	14	13	19	13	22	22	10	12	36	16	10	17	45	26	15	20	31	18	35	28	8	44	16	20	34	21	23	36	42	44	21	43	34	50	50	44	32	53	56	51	54	53	59	66	60	61	64	65	65	65	71	68	0	70	71	65	60	69	76	71	78	1	1	2	1	1	2	2	2	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	3	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	3	1	2	1
31000	-450.863767847539407	-457.719255798498807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624085250216531	0	1	5	4	2	3	5	8	7	6	5	5	5	6	8	8	6	4	7	9	7	7	9	7	8	8	8	10	7	10	10	12	10	9	9	7	11	11	12	11	11	9	13	12	12	12	14	12	12	11	13	14	14	13	14	13	15	14	16	15	14	16	15	17	17	17	19	19	18	19	20	21	20	23	21	22	21	22	25	24	24	24	0	1	4	2	1	2	18	12	4	4	18	5	18	7	36	10	12	5	18	11	14	14	15	12	18	18	12	16	11	8	10	16	17	29	14	18	25	16	37	26	28	36	32	16	34	34	37	15	36	23	16	40	31	46	23	50	51	43	32	56	44	54	43	53	55	60	61	64	65	65	65	66	68	0	70	71	70	72	70	60	77	78	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	1	2	3	2	1	2	2	1	3	2	1	1	3	1	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	3	4	2	1
31500	-413.345922404391331	-420.201410355350731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732375619491486	0	1	4	4	2	3	4	8	7	6	4	5	5	6	7	8	6	7	5	9	8	7	8	8	8	8	10	11	10	10	9	11	11	10	10	9	12	12	13	12	10	10	12	10	12	13	12	12	11	11	13	15	14	14	14	12	15	14	16	15	16	16	16	17	18	17	19	19	17	19	20	20	21	23	21	22	22	21	26	24	24	23	0	1	1	2	1	2	5	15	2	4	5	5	7	7	5	10	3	13	7	7	14	14	3	19	18	14	14	41	20	8	16	16	17	20	21	23	25	32	37	26	16	23	31	16	20	20	27	23	15	15	16	40	43	46	50	50	32	16	51	56	58	54	53	59	69	56	61	64	60	65	65	70	68	0	70	71	65	72	77	71	76	78	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2
32000	-421.103846533295439	-427.959334484254839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709441065561404	-1	1	1	3	2	3	4	7	5	6	5	4	5	5	6	8	6	7	7	9	7	7	9	8	6	7	10	10	9	10	10	12	11	12	8	9	12	11	12	10	12	11	13	11	10	14	13	13	12	11	14	14	14	13	15	13	15	16	15	16	15	17	16	15	17	15	20	19	19	19	20	19	21	23	21	23	22	21	27	22	24	24	0	1	1	2	3	2	5	15	6	4	5	5	7	7	5	10	12	11	7	11	14	14	8	19	7	14	21	10	11	11	16	16	17	29	22	8	27	16	30	20	28	36	31	16	11	34	27	36	30	23	44	40	43	45	50	50	16	32	53	66	51	54	53	43	66	56	61	64	65	65	65	65	68	0	72	72	70	72	70	71	77	72	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	3	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	3	1	1	2	1	3	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	4	1	1	3
32500	-426.730446996800197	-433.585934947759597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774597406458921	0	1	2	4	3	3	4	8	6	6	4	5	5	5	6	8	7	7	7	8	7	7	9	8	8	8	9	10	10	11	10	11	10	12	10	7	11	11	10	12	11	11	12	11	11	13	13	11	11	11	14	14	14	14	15	13	16	15	16	16	15	16	16	17	16	16	19	19	18	19	20	21	21	21	22	22	22	21	27	23	25	23	0	1	1	2	3	2	5	36	4	4	5	3	7	7	5	10	12	13	13	11	14	14	36	19	13	21	22	16	20	15	16	16	17	45	21	15	18	16	25	26	28	23	31	16	13	34	40	15	23	36	16	21	43	34	56	48	53	44	53	42	44	45	53	59	56	48	61	64	66	65	65	60	68	0	71	71	70	60	78	76	76	72	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	3	2	2	2	3	1	1	1	1	1	1	1	2	2	3	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	2	3	1	1	1
33000	-403.914300894635858	-410.769788845595258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786926981776257	-1	1	2	4	3	3	4	7	5	7	5	5	5	5	6	8	7	7	6	9	7	8	9	7	9	9	9	10	10	11	10	11	11	11	10	9	11	12	13	11	11	10	12	11	11	13	13	13	10	11	14	13	15	14	14	13	13	15	16	15	17	17	15	17	17	16	19	19	18	19	21	20	21	21	21	22	21	22	26	24	25	24	0	1	1	2	3	2	5	5	3	4	5	5	7	7	5	10	12	12	7	11	14	18	15	19	13	21	18	16	11	23	16	16	17	8	20	15	29	16	37	26	28	15	31	16	20	34	35	23	23	36	31	26	43	46	50	50	44	51	53	56	53	54	43	53	66	60	61	64	65	65	72	66	68	0	70	65	69	66	71	71	76	78	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	2	2	2	1
33500	-415.928359255541181	-422.783847206500582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749778488255176	-1	1	1	4	3	3	4	8	7	7	6	5	5	6	6	9	6	7	6	7	8	8	8	8	6	9	10	11	10	11	10	10	10	11	9	9	10	11	12	12	12	9	12	12	12	14	13	12	11	11	13	13	15	15	15	13	15	14	15	14	15	17	16	16	17	17	18	20	18	19	21	21	22	22	21	22	21	21	26	23	24	23	0	1	1	2	3	2	5	15	2	1	5	5	7	7	5	10	12	13	7	11	14	14	15	19	13	21	14	16	11	23	9	16	17	29	22	15	25	31	27	27	28	15	32	32	34	45	35	23	36	15	44	40	43	34	56	50	51	44	43	50	58	46	53	58	60	60	61	59	65	66	70	66	68	0	65	71	70	66	71	71	76	78	1	1	1	1	1	1	1	1	3	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	3	1	1	1	1	1	2	2	1	1	1
34000	-461.048737723731733	-467.904225674691133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686466707267281	0	1	4	5	2	2	4	7	5	6	6	3	5	5	6	8	7	6	7	8	9	7	8	8	7	6	9	10	10	11	10	11	9	10	10	10	11	12	12	11	12	9	13	12	11	13	14	12	13	11	13	13	15	13	14	13	15	15	14	14	17	16	16	17	17	16	19	18	19	18	20	21	19	21	21	21	21	22	24	23	23	24	0	1	1	2	1	2	5	15	2	3	5	5	7	7	4	4	12	7	5	11	14	14	15	18	7	14	22	16	20	36	16	16	17	11	22	23	25	31	40	26	28	15	28	31	11	45	35	30	30	23	16	22	59	45	50	50	51	51	43	42	44	54	53	53	66	60	61	59	65	66	56	66	64	0	70	69	69	69	77	78	76	72	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	3	1	1	2	1	2	2	3	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	2	1	1	2	1	1	2	2	1	1	1
34500	-412.842574051430915	-419.698062002390316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775601373587298	0	2	1	4	2	3	4	8	6	7	6	4	6	5	7	8	6	6	5	8	8	7	9	7	8	7	9	10	9	10	11	12	10	11	10	10	11	11	12	11	12	10	13	12	12	14	12	12	12	12	14	15	15	13	15	13	15	15	14	15	16	16	16	16	17	16	16	18	19	19	20	21	22	22	20	22	21	23	27	23	24	24	0	1	1	2	3	2	5	11	2	4	5	5	7	7	11	10	12	7	7	11	14	14	15	19	13	14	21	16	11	25	16	16	17	29	22	23	25	10	25	26	28	15	31	16	20	34	40	36	30	30	41	40	59	45	50	50	44	32	44	56	51	45	53	59	60	60	41	53	65	65	65	71	64	0	70	71	69	72	76	71	77	78	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1
35000	-425.884872837503735	-432.740360788463136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766642229216268	-2	2	1	2	3	4	4	6	6	7	6	6	5	6	8	8	7	7	6	7	8	7	9	8	8	8	8	11	11	9	9	11	10	12	9	10	11	11	11	12	13	10	13	11	11	14	13	13	12	12	13	15	14	14	13	12	14	15	15	15	17	16	15	16	17	17	19	19	19	19	21	20	21	22	20	23	23	22	26	22	23	25	0	1	1	3	3	2	5	7	4	6	7	5	7	13	8	10	12	13	13	11	22	14	15	19	11	14	14	16	20	8	10	16	17	20	14	15	25	16	25	26	28	15	44	16	11	45	34	36	36	11	16	40	43	45	50	42	51	51	53	56	51	54	53	59	60	60	61	64	65	65	65	66	68	0	70	71	65	72	77	65	72	78	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	2	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2
35500	-406.115202111520318	-412.970690062479719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812125450811253	0	2	2	4	3	4	4	8	5	7	5	4	5	6	6	8	6	6	6	7	8	7	9	7	9	8	10	11	11	9	10	12	10	11	9	9	10	12	12	11	13	11	12	10	11	13	12	12	11	11	13	14	14	15	14	12	13	15	16	14	16	17	17	16	16	17	19	19	18	19	20	20	21	21	21	23	22	22	26	22	25	24	0	1	1	2	3	2	5	15	2	4	5	5	7	13	5	10	12	7	13	11	14	14	15	19	18	22	21	10	22	15	16	44	17	20	14	15	25	28	29	26	28	36	31	16	20	45	25	15	36	23	32	26	43	46	50	50	44	57	53	56	51	45	53	53	60	60	61	64	65	66	65	60	68	0	70	72	65	72	77	71	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1
36000	-432.374763147456576	-439.230251098415977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694711283490342	0	1	5	5	3	3	4	6	7	7	5	5	5	6	7	8	6	7	6	9	6	8	8	8	8	8	10	10	8	11	10	11	11	11	9	9	12	11	13	10	12	10	13	10	11	12	11	13	11	12	13	15	14	15	14	14	13	15	15	15	15	17	16	17	18	16	19	19	17	17	20	22	21	21	21	22	22	20	26	24	24	24	0	1	1	6	1	2	5	5	2	4	5	5	7	7	8	4	12	3	13	29	5	21	15	19	12	11	22	10	11	42	16	44	17	36	21	15	18	44	27	22	28	15	31	16	20	11	35	36	42	36	32	22	43	45	50	50	32	43	53	42	51	54	53	43	66	60	61	53	66	60	65	78	68	0	70	65	71	66	71	77	76	78	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	3	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2
36500	-428.606414754723630	-435.461902705683030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723254383919625	1	2	4	3	2	4	3	5	5	5	6	5	5	5	7	8	7	7	7	8	9	7	10	8	8	9	10	10	8	10	10	11	10	12	10	10	10	12	12	11	13	7	13	11	11	13	13	12	12	10	13	14	14	13	14	13	15	15	16	16	14	14	17	16	18	17	20	18	18	19	20	20	21	21	20	22	22	22	26	24	24	25	0	1	1	2	1	2	5	5	4	4	5	5	7	7	8	10	12	7	11	11	14	14	15	19	18	18	22	16	11	8	16	16	17	29	21	15	19	16	29	26	28	8	16	16	11	45	40	23	36	15	32	40	43	45	50	50	51	44	53	56	32	54	53	53	56	56	61	64	60	65	69	60	68	0	65	71	69	72	71	77	76	78	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	2	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2
37000	-423.953462964108837	-430.808950915068237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677923696455741	-1	1	2	4	3	4	4	5	5	6	5	4	5	5	7	8	7	7	7	8	9	7	9	6	8	8	9	10	9	11	10	9	10	12	9	9	11	10	12	11	12	10	13	12	10	13	12	12	12	11	13	13	14	14	13	13	15	15	16	16	15	17	17	16	16	17	20	19	18	19	20	22	20	22	21	21	21	22	26	23	23	24	0	1	1	2	3	3	5	5	2	2	5	5	7	7	5	10	8	7	24	11	22	14	8	13	18	14	22	16	11	18	32	16	17	45	22	8	25	16	25	21	28	15	44	32	20	45	26	23	15	15	32	40	43	34	42	50	51	44	53	56	44	54	53	53	56	56	61	64	60	65	65	60	59	0	60	71	65	60	77	77	76	78	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	2	2	1	2	1	3	2	3	1	1	1
37500	-428.261952868090077	-435.117440819049477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721665138318680	0	1	1	4	3	3	4	6	5	6	6	5	6	5	7	8	7	7	6	5	7	8	8	8	9	9	10	10	10	11	10	11	10	11	10	9	12	11	13	12	12	9	13	11	12	13	13	13	12	11	12	14	14	14	15	13	16	16	15	15	14	16	16	16	17	17	19	18	18	19	20	22	20	22	22	21	22	22	26	24	23	24	0	1	1	6	3	2	5	12	1	4	20	5	7	7	8	10	12	7	7	5	14	14	15	19	7	21	22	16	11	23	16	16	17	25	14	23	25	16	25	26	28	8	44	16	11	34	35	23	23	23	32	40	32	45	50	50	51	61	53	56	51	54	59	53	60	60	61	64	65	60	69	66	64	0	70	65	71	60	71	77	76	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	2	2	1	2	2	2	1	2	3	1	2	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	2	1	2	2	1	1	2	2	3	2	1	1	1
