step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
33000	-221.755122503213641	-220.364195986906452	-1.390926516307201	0.000001154667266	0.000000894026337	0.774271829942471	0.829483623900868	1	3	2	3	4	5	6	4	7	6	5	7	4	7	6	6	7	5	8	8	8	7	6	6	8	11	9	9	9	9	9	11	11	11	11	13	13	12	15	13	14	12	13	14	14	14	15	16	17	17	17	14	17	17	19	19	20	20	19	21	22	22	23	20	24	22	24	24	23	24	25	23	27	25	25	27	25	28	32	0	3	1	3	3	3	4	4	6	5	4	10	2	8	4	3	18	4	9	10	17	24	11	8	7	28	21	23	15	14	21	21	31	20	31	42	33	28	41	32	36	27	33	43	38	36	41	44	45	43	47	34	39	30	48	54	56	51	48	55	57	64	60	59	69	57	61	66	66	66	66	66	77	70	70	77	70	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
33500	-212.428422523355550	-210.287971005548087	-2.140451517807465	0.000000033776064	0.000000091663199	2.713850788890948	0.958234693482167	0	3	2	3	4	5	5	6	3	7	4	6	6	6	6	6	6	5	8	7	7	7	7	8	9	10	9	9	9	9	9	11	10	10	12	13	12	12	16	11	12	13	14	14	15	14	13	16	17	17	15	17	17	17	19	19	21	21	19	20	22	22	23	22	22	20	25	25	23	24	24	23	26	24	26	25	26	27	29	0	1	1	1	9	3	4	18	3	8	2	5	9	9	7	6	6	9	16	8	7	6	14	15	20	30	22	21	16	14	17	8	29	24	31	35	26	30	46	28	34	38	32	40	46	42	35	51	45	44	32	51	43	51	52	44	66	60	53	56	66	58	58	60	66	54	64	70	49	72	69	58	70	58	68	69	76	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
34000	-206.211481928553525	-204.103091984688490	-2.108389943865040	0.000000918634764	0.000002413480495	2.627247072685277	0.922304949510793	0	2	2	2	5	4	5	6	7	6	4	7	5	5	5	4	5	6	7	7	7	8	8	7	7	11	9	9	9	8	10	11	12	9	11	12	12	12	16	13	14	13	16	14	14	14	16	15	16	17	17	16	18	18	20	18	22	20	21	21	22	19	23	21	23	22	25	24	23	24	24	23	27	25	27	27	26	27	31	0	1	1	1	16	4	6	6	7	3	2	15	16	2	6	4	4	17	15	13	6	25	10	16	7	30	12	13	14	25	23	27	22	12	28	31	34	35	46	29	38	33	44	32	36	40	36	37	45	46	48	46	52	52	51	47	62	51	62	55	64	51	58	39	60	55	71	57	64	61	66	66	67	70	67	70	71	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
34500	-195.936754946112018	-194.255575700528567	-1.681179245583439	0.000001979429456	0.000003067463326	1.549670444886698	0.957689800959060	0	3	2	2	3	5	5	6	7	6	5	6	5	7	4	5	7	7	9	7	9	6	8	7	8	11	9	9	8	10	9	12	10	11	11	13	12	10	15	14	13	12	15	13	11	14	15	15	15	16	18	15	18	18	18	20	20	21	20	20	22	22	23	22	24	21	25	25	23	24	24	23	27	25	27	27	26	29	32	0	3	1	1	4	2	15	13	13	16	15	11	5	16	4	2	7	11	18	16	18	15	9	16	18	23	29	18	9	18	18	26	7	27	19	37	45	27	42	37	37	33	41	37	38	42	42	44	46	43	50	44	50	50	48	54	55	53	50	51	57	57	66	57	63	53	63	69	60	59	62	57	68	64	67	67	71	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
35000	-205.942686941381169	-204.512608393569195	-1.430078547811967	0.000000649928987	0.000000232567414	0.357835114615252	0.915656729236529	1	3	2	3	5	4	4	5	6	6	5	7	6	7	7	6	6	6	8	7	8	6	8	7	8	8	8	9	9	8	9	11	12	10	10	13	12	10	15	12	12	13	16	14	13	14	15	14	17	18	17	16	17	16	19	19	21	20	20	21	22	22	22	23	21	22	24	25	23	25	23	22	27	25	25	27	26	28	30	0	3	1	1	7	3	3	4	8	11	6	16	3	8	5	11	6	8	18	17	16	2	22	6	15	9	18	27	12	22	14	31	34	30	17	29	34	22	44	34	34	32	44	33	32	42	45	37	39	46	39	45	47	48	49	51	51	56	50	55	58	58	65	57	36	55	63	69	57	66	57	59	68	62	69	77	69	68	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-225.706119323521108	-224.312256249162061	-1.393863074359047	0.000000353509367	0.000000277741700	0.785669988891860	0.909563591186963	0	2	1	2	4	4	6	5	7	5	5	6	5	6	4	4	7	6	9	6	9	8	8	7	8	10	9	9	9	10	10	11	11	9	12	12	11	12	14	13	14	14	15	14	12	12	14	16	16	18	16	15	16	18	20	19	21	19	21	20	20	23	23	22	24	23	24	24	22	24	24	23	27	25	26	27	27	28	31	0	1	1	1	4	4	1	6	15	4	6	16	16	13	4	4	8	16	9	11	22	20	20	11	7	23	24	20	14	17	25	34	23	24	32	32	34	27	21	45	30	37	45	38	30	21	37	41	36	41	47	35	41	46	54	48	54	49	55	53	50	69	55	56	62	64	69	72	55	66	69	57	65	72	68	70	63	77	78	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2
36000	-225.892495171956796	-224.504281383647822	-1.388213788308988	0.000000308231277	0.000000235302092	0.763394597594159	0.936844544937165	1	3	2	2	4	4	6	5	6	7	4	7	6	6	6	5	7	6	8	7	9	8	8	8	8	9	9	10	8	10	10	12	11	10	11	11	12	12	12	13	13	13	15	14	13	13	14	14	16	16	18	16	17	18	20	19	21	19	21	19	22	20	23	21	23	22	24	25	23	25	24	23	27	24	27	27	26	28	31	0	3	1	1	4	3	6	5	2	18	2	7	6	5	6	6	11	6	18	13	25	13	16	6	12	23	23	12	14	20	17	21	26	21	21	26	17	30	23	33	26	33	46	33	32	38	36	36	46	46	50	43	43	50	53	54	51	52	54	53	64	58	59	55	64	56	63	63	56	69	66	51	70	58	71	59	59	77	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2
36500	-254.978193328612207	-253.356998358242635	-1.621194970369565	0.000000010964784	0.000000015397503	1.404268658762718	0.784139484271375	0	2	1	2	5	4	6	5	7	5	3	6	5	7	6	5	5	5	7	7	9	7	8	7	8	10	8	10	10	9	7	9	10	10	11	13	11	11	14	13	13	13	16	14	14	13	14	15	15	16	18	17	18	18	20	17	21	21	19	20	22	22	24	20	23	22	26	24	23	23	22	23	27	25	25	28	27	28	33	0	3	1	1	11	3	8	2	12	6	3	6	2	12	18	6	3	11	15	8	24	13	7	7	9	23	7	23	14	31	11	10	25	24	20	26	21	34	28	29	35	37	46	26	40	35	40	42	41	44	43	45	48	50	56	32	52	59	53	56	64	57	70	39	55	59	63	60	57	53	58	58	70	61	55	77	57	59	78	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	3	1	2	1	2	1	3	1	1	2	1	2	1	3	3	2
37000	-232.209957291130735	-230.768918898000862	-1.441038393129861	0.000003517887150	0.000003306879076	0.940018521007934	0.850125494705403	1	3	2	2	4	4	6	5	7	7	5	6	5	6	5	3	5	6	9	7	7	7	6	8	8	10	9	9	10	9	9	12	12	10	11	13	12	10	15	13	13	13	14	14	13	14	14	15	17	16	16	15	17	17	19	19	21	20	19	19	21	22	23	22	23	22	25	24	22	24	24	24	27	25	26	27	26	28	30	0	4	1	1	4	1	6	2	18	12	4	8	1	8	6	1	16	13	9	7	17	15	11	23	2	12	10	18	21	25	6	38	29	25	19	33	26	25	36	38	37	35	34	37	29	35	42	35	47	47	39	35	40	32	51	50	56	49	44	36	60	61	61	61	61	61	70	66	58	65	64	57	74	66	68	69	57	68	76	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1
37500	-220.705825878858917	-217.743180350021532	-2.962645528837377	0.000000103302852	0.000000551421664	5.337913260362342	0.930298534911131	0	3	2	2	3	5	5	6	6	6	5	7	5	3	6	5	7	7	8	6	9	8	8	7	7	10	9	10	10	9	7	11	10	10	11	14	13	12	15	12	13	13	15	15	14	15	16	14	17	17	18	15	17	16	19	19	22	20	21	20	21	22	23	22	20	21	25	24	21	24	25	23	26	25	26	28	25	27	32	0	4	1	1	4	2	4	2	6	16	5	11	2	1	16	5	8	16	7	6	12	17	8	16	11	31	19	24	21	11	6	30	17	23	21	35	32	27	42	26	33	33	41	42	34	36	46	30	46	48	47	41	46	35	39	49	58	51	55	55	56	58	59	61	43	56	59	59	51	64	70	66	77	70	63	77	72	75	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
38000	-183.040586740631426	-181.494613787460253	-1.545972953171168	0.000000625222746	0.000000762225714	1.219126653364451	0.984188126877993	0	2	2	3	4	4	5	4	7	5	6	7	6	6	7	5	6	7	7	7	8	5	8	7	9	8	8	10	10	9	10	11	11	11	10	13	12	11	16	12	13	13	15	14	14	14	15	15	17	18	14	16	17	16	19	18	20	19	20	20	22	22	24	22	23	23	25	25	23	24	24	23	27	26	26	26	26	29	32	0	1	1	2	3	4	8	3	22	5	22	17	8	10	13	8	8	14	13	16	17	8	20	16	21	11	14	12	15	24	23	28	15	27	23	37	34	29	46	29	34	40	36	28	38	37	36	42	43	53	40	46	44	46	39	48	55	53	49	56	59	60	64	60	61	59	69	66	57	64	61	60	67	63	69	70	63	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-180.058400417473990	-178.645343828775282	-1.413056588698709	0.000001674692245	0.000001429195304	0.853407728260276	0.984765046370031	0	2	2	2	4	4	5	5	6	6	4	4	4	6	6	5	6	6	8	6	8	7	7	7	8	10	9	9	10	10	10	12	11	10	12	13	12	11	15	13	14	13	15	14	15	15	16	12	17	18	18	17	18	17	19	20	21	19	21	19	22	21	23	20	24	21	25	23	23	24	24	23	28	25	25	27	26	27	31	0	1	1	1	4	4	13	11	13	13	4	3	2	12	12	6	6	5	9	6	20	16	16	17	10	21	22	19	28	21	19	29	26	19	30	34	26	29	40	48	32	34	36	35	36	32	44	29	41	46	49	39	52	42	52	43	55	51	55	46	62	58	61	50	68	55	70	62	56	59	69	61	77	68	69	67	69	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-196.589230087907907	-195.079309118308799	-1.509920969599105	0.000000022337294	0.000000025187009	1.127576572866193	0.933617286029923	0	1	2	3	4	3	5	6	5	6	5	7	5	6	6	5	7	6	7	7	8	7	7	7	8	10	9	10	9	10	10	12	12	9	11	12	12	12	15	14	12	13	16	13	14	14	15	14	16	15	16	16	17	17	18	19	21	21	21	19	22	22	22	21	24	22	26	23	24	24	24	24	27	26	27	27	25	27	32	0	1	1	1	6	2	4	7	5	6	6	7	6	13	7	6	16	13	9	7	17	13	9	10	8	21	25	21	20	24	29	30	23	19	23	26	26	30	45	37	28	26	48	32	38	37	45	36	48	42	47	45	45	50	51	44	56	54	56	53	58	57	59	56	61	64	71	59	62	63	66	64	69	72	59	77	57	77	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2
39500	-189.602704914335618	-186.528046087332854	-3.074658827002758	0.000000112002170	0.000000645650691	5.764626633738074	0.955450243002291	0	2	2	2	5	4	5	6	7	6	5	6	4	6	5	5	6	7	7	7	9	7	7	7	8	11	9	9	8	7	9	11	12	11	10	13	12	12	14	11	13	13	16	14	14	12	15	16	16	15	17	15	17	18	19	19	21	21	21	19	23	22	24	23	21	22	24	24	22	23	24	22	27	26	26	27	26	28	31	0	1	1	1	6	4	13	2	17	16	4	5	4	13	2	13	6	13	7	5	24	15	14	11	20	21	29	18	14	7	16	27	32	30	21	40	34	34	38	27	34	26	39	42	46	28	41	45	52	46	52	44	47	43	53	51	56	55	55	54	58	54	69	59	56	55	62	66	55	58	72	56	74	63	68	74	71	73	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-222.552727411745053	-217.546885209069387	-5.005842202675653	0.000000085802459	0.000001428745913	16.651572964866713	0.932759460645669	1	3	2	2	5	4	6	5	6	7	4	6	5	6	6	6	5	4	9	4	8	8	6	6	8	11	9	9	10	7	9	12	9	11	9	13	12	11	13	13	13	12	15	15	14	15	14	15	17	18	18	16	16	18	19	19	20	18	18	21	21	23	23	21	24	23	25	24	22	25	24	23	27	25	27	27	25	29	31	0	1	1	1	18	4	6	6	5	6	4	4	3	17	18	1	18	1	22	3	15	15	20	11	10	28	5	30	22	14	22	38	30	28	25	21	34	33	38	26	38	34	41	40	37	41	29	39	44	44	52	41	41	47	49	50	55	49	52	57	57	61	64	59	61	64	63	69	64	72	69	61	70	71	74	74	72	73	75	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-182.638630752674999	-180.506432413509202	-2.132198339165793	0.000000112998177	0.000000304130377	2.691462685344092	0.984813983460328	0	3	1	2	4	4	5	4	4	6	5	5	6	5	5	6	6	7	9	8	8	6	7	6	8	10	9	10	9	9	9	12	11	8	12	13	11	11	15	14	14	13	14	15	13	14	15	15	16	17	17	14	17	18	20	19	19	20	21	20	21	22	23	21	23	23	24	24	24	24	24	21	27	25	25	26	25	28	31	0	3	1	1	4	3	8	2	4	8	2	2	5	9	9	2	15	15	7	16	17	5	11	8	24	34	16	20	34	18	17	19	29	18	28	32	27	27	40	35	32	37	35	33	37	32	32	36	41	39	44	32	40	51	56	53	53	57	60	53	60	55	61	57	64	61	72	66	63	62	62	55	67	65	65	69	67	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-213.567518108500849	-212.187062840143767	-1.380455268357070	0.000001455349344	0.000000647337340	0.444798592568825	0.944649370479185	0	3	1	2	5	4	5	4	4	6	5	6	5	7	6	5	7	6	8	8	8	7	7	7	8	10	8	9	10	9	9	11	10	11	11	14	13	11	15	12	13	14	15	15	14	15	15	15	16	18	17	16	18	17	18	19	18	20	20	20	21	22	23	22	21	22	25	24	23	25	24	22	28	24	26	27	27	29	31	0	3	1	1	4	2	2	3	3	8	8	9	2	13	6	2	7	16	15	12	24	8	12	12	11	28	18	10	25	18	17	29	21	30	30	34	33	29	40	20	33	17	41	36	41	35	41	40	26	39	48	43	39	44	47	50	46	50	57	53	56	58	62	57	56	57	74	64	66	62	62	58	75	62	66	71	69	75	78	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-175.147206009271372	-173.782594366093065	-1.364611643178318	0.000001215172284	0.000000621081406	0.511105638828798	0.977211174019663	0	2	2	3	4	4	3	4	5	6	6	7	5	6	6	5	6	5	8	8	8	7	7	7	9	10	8	9	10	9	8	9	12	11	12	14	11	11	15	13	12	14	16	14	14	15	15	14	16	17	17	17	18	17	19	20	19	21	20	20	22	23	22	21	23	23	25	25	23	24	23	23	28	26	26	28	26	28	31	0	1	1	2	3	2	1	2	7	6	9	13	7	6	5	4	5	6	11	17	10	18	16	18	27	25	15	21	20	15	10	12	30	30	28	33	30	29	35	41	30	33	45	41	33	40	40	34	48	44	39	46	43	46	51	55	53	55	54	55	60	56	60	55	58	64	64	61	58	71	64	64	77	70	68	67	71	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-225.895593053245022	-224.198150916483485	-1.697442136761526	0.000000244227149	0.000000388084702	1.589031782864063	0.837397063295047	0	2	1	3	3	4	5	4	7	6	5	7	6	6	6	5	5	5	8	7	9	6	7	7	9	11	9	9	9	10	9	9	12	10	11	12	12	10	15	13	13	13	16	14	14	14	15	16	15	18	18	15	18	18	20	20	20	19	19	21	23	22	24	22	23	22	24	25	23	25	24	23	26	25	26	27	26	27	31	0	3	1	3	3	3	5	4	11	18	1	6	6	7	4	3	8	5	15	7	24	11	17	18	23	32	19	9	17	19	23	24	29	25	30	30	30	31	46	34	9	37	44	35	37	41	40	45	35	48	44	46	45	48	50	48	53	51	51	44	64	60	72	58	57	57	72	59	60	61	69	60	72	62	63	74	74	72	76	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	3	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2
42500	-228.990430574241088	-224.924770190117101	-4.065660384123999	0.000000486366817	0.000000015136810	0.031122210172331	0.881767130371833	0	2	2	2	4	4	6	4	6	7	6	7	5	4	6	6	5	6	8	7	8	6	8	8	8	11	9	8	10	9	9	12	11	8	9	13	11	11	16	13	14	13	15	14	13	14	15	16	16	17	16	17	18	17	19	18	22	20	18	21	21	20	23	22	23	23	25	24	24	24	25	23	26	25	27	27	26	28	32	0	1	1	1	1	4	6	3	17	6	17	5	2	4	5	5	5	8	10	4	10	1	7	17	20	24	16	17	34	28	28	30	31	15	10	32	28	21	43	29	42	37	40	32	29	40	46	44	41	43	36	43	49	48	54	41	62	51	54	62	59	52	61	50	60	60	65	57	72	66	60	61	66	70	67	73	69	77	77	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
43000	-239.365608117701100	-237.717127354792467	-1.648480762908638	0.000000497496230	0.000000731569676	1.470502954066591	0.837631976345174	0	2	1	2	3	4	6	5	6	5	5	6	4	6	7	5	5	7	9	7	9	6	8	7	9	10	7	8	10	8	10	12	11	10	12	13	11	11	16	12	14	13	15	14	15	15	15	15	17	17	17	16	17	17	17	19	22	21	20	20	23	22	23	21	23	23	25	25	23	24	24	24	27	26	26	28	26	28	33	0	3	1	1	3	4	11	4	6	2	13	5	1	13	12	2	6	16	7	16	9	17	20	14	9	24	17	18	28	6	30	26	28	18	38	37	27	21	45	34	38	23	36	35	32	36	36	42	43	43	47	32	43	36	43	53	60	50	54	56	48	56	57	50	56	62	57	69	59	62	57	65	64	62	72	77	70	75	76	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	4	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	3
43500	-216.546510195257895	-214.624821114270134	-1.921689080987751	0.000000933047202	0.000000141467257	0.151618542614279	0.925337881703007	0	3	2	2	4	4	6	5	6	7	5	4	5	6	7	3	5	7	8	8	9	8	7	6	7	11	8	9	9	10	10	11	11	10	12	13	11	11	16	12	13	12	15	14	15	13	14	15	17	16	16	16	17	15	19	19	20	20	20	19	22	22	23	21	24	21	25	24	24	24	24	24	27	25	26	28	27	27	31	0	4	1	1	4	3	5	16	11	17	2	16	16	17	13	3	12	14	9	23	20	23	13	17	13	21	25	18	11	19	22	30	22	23	29	33	28	28	47	10	35	26	32	46	41	34	36	46	52	48	47	43	51	38	49	49	49	39	46	49	57	59	64	47	66	56	70	62	61	66	62	61	71	63	65	78	70	71	77	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
44000	-231.787428065948319	-230.291905141880903	-1.495522924067428	0.000000228819936	0.000000249437976	1.090105959531359	0.890031040308915	0	2	1	2	3	3	5	5	7	5	6	5	3	7	5	5	7	6	9	8	8	8	7	7	8	11	9	8	8	7	10	11	10	10	9	13	13	10	15	12	12	13	14	15	14	15	15	15	17	17	18	15	17	16	19	20	21	18	20	20	22	23	23	20	23	22	25	24	22	24	24	24	28	26	27	26	26	28	31	0	1	1	1	4	3	2	6	7	4	5	2	3	8	5	13	11	7	25	18	9	17	16	12	16	38	14	8	17	11	20	20	29	21	2	41	33	25	43	34	34	40	36	20	26	45	42	42	46	29	54	36	43	36	49	55	59	54	48	53	64	59	69	54	64	56	65	66	56	66	69	66	72	67	65	71	62	70	78	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1
