step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17
89500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.113493111732503	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
90000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.199290721307807	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
90500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.158971686136168	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
91000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.126027149263121	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
91500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.116020286722139	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
92000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.168261486874854	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
92500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.178803786516175	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
93000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.134686214143823	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
93500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.118953014845940	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
94000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.104350102055619	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
94500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.152092281652809	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
95000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.109348417154628	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
95500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.146019769311290	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
96000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.140140962170549	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
96500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.217607750824792	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
97000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.196152792046617	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
97500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.165619046497875	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
98000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.140567733544343	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
98500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.087172378999758	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
99000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.155023194211475	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
99500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.146448698954128	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
100000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.142751184774621	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
