step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
35000	-543.753380979921417	-541.868729142867778	-1.884651837053663	0.000189169671752	0.000029985563984	0.158511476527057	0.379825448246203	2	7	7	8	9	12	12	12	12	15	13	15	14	15	16	14	16	13	16	17	16	15	16	17	18	16	15	18	19	16	18	20	18	18	20	18	20	22	20	23	22	25	25	23	25	26	25	28	27	26	27	27	28	28	28	29	29	30	29	31	31	33	31	34	34	36	37	40	39	41	43	48	0	1	1	1	2	2	5	4	2	11	3	3	6	16	14	4	7	3	11	10	6	9	13	18	12	6	6	10	23	8	9	21	11	14	7	20	13	37	29	41	35	38	4	39	41	38	8	46	37	0	38	42	42	45	47	51	38	59	41	46	42	61	53	60	41	65	57	66	61	63	69	0	1	3	2	2	1	3	2	2	2	1	3	4	1	1	1	2	2	2	1	2	3	2	1	2	2	2	1	1	1	3	4	2	2	2	4	1	4	1	1	1	1	2	8	1	1	2	5	1	3	1	2	1	2	2	2	1	3	1	3	2	3	1	2	1	4	2	3	2	3	5	2	1
35500	-533.461576943040768	-531.921221941349813	-1.540355001690928	0.000213842539486	0.000057612210289	0.269414170011552	0.420854796000258	3	7	5	8	10	12	12	12	13	16	13	15	13	14	15	16	16	15	17	17	15	16	16	17	18	17	16	18	18	18	16	20	20	18	21	20	21	22	21	23	20	25	24	23	25	25	24	28	26	26	25	27	28	29	30	28	31	31	30	31	30	32	29	34	34	36	39	39	38	42	42	49	0	3	1	2	4	2	5	5	2	6	7	11	7	5	9	5	5	7	9	21	11	12	7	10	23	12	12	16	13	10	7	20	19	7	41	10	3	39	41	13	10	24	38	29	13	29	35	39	38	0	43	38	44	45	53	29	49	49	51	47	56	56	43	48	49	61	47	60	61	58	67	0	1	1	1	1	1	2	2	1	3	2	1	1	1	2	1	3	2	1	3	1	1	1	2	1	1	1	1	1	3	1	2	2	2	4	1	2	8	1	1	4	2	6	1	2	6	2	3	4	3	1	1	2	2	2	1	4	3	3	2	3	1	2	2	2	3	4	7	4	5	5	1	1
36000	-527.948829221210303	-526.225529502715972	-1.723299718494364	0.000203333513257	0.000039967172174	0.196559689223066	0.456346420191017	0	6	8	8	10	12	13	12	13	14	13	12	15	13	16	15	16	15	15	17	16	17	17	17	17	18	16	19	18	17	19	20	18	19	21	20	20	22	22	23	22	25	24	22	26	25	25	27	27	27	27	27	28	28	30	29	30	30	29	32	29	33	32	34	35	37	39	40	41	41	42	47	0	1	1	2	4	2	2	5	5	12	12	5	5	5	13	7	3	9	10	10	11	17	7	13	14	12	12	19	7	5	17	19	5	16	23	13	30	34	29	37	23	34	38	30	39	30	40	35	42	0	35	42	35	42	41	52	42	51	49	57	51	61	61	46	57	63	57	64	51	63	68	0	1	2	3	1	1	2	2	1	1	1	1	1	3	1	1	1	3	2	1	1	1	1	2	2	2	3	2	2	2	4	1	2	3	3	3	2	2	2	2	2	3	3	1	3	2	3	1	3	1	1	2	1	3	2	4	2	3	2	1	1	1	3	2	3	3	3	4	3	7	5	1	1
36500	-530.028657886873134	-528.077832979325308	-1.950824907547771	0.000167855293478	0.000024600406254	0.146557226430010	0.399168435971605	2	8	8	8	11	10	12	11	14	14	13	15	15	14	14	16	16	16	16	17	16	16	16	17	16	17	16	19	18	16	18	18	19	18	20	20	20	23	21	22	23	25	24	23	25	25	25	27	26	26	27	28	27	28	29	30	29	30	30	31	31	33	31	33	34	35	39	40	40	40	43	48	0	1	1	1	2	2	3	4	6	11	4	2	5	3	7	14	12	11	11	10	9	11	13	9	5	10	3	19	13	9	9	19	27	3	25	26	13	35	23	13	23	35	35	25	40	13	39	43	47	0	37	46	45	38	53	42	44	44	47	51	46	56	42	40	63	56	60	66	63	66	67	0	1	2	3	3	1	1	2	1	4	1	2	5	2	2	1	2	1	2	1	2	1	2	1	1	3	2	5	2	1	1	3	1	1	6	2	2	2	2	2	4	3	2	2	6	1	4	2	1	1	1	3	2	1	2	1	4	4	3	2	2	2	2	4	4	1	2	6	3	4	4	2	1
37000	-551.025254023700199	-549.196281465990182	-1.828972557710047	0.000174189201671	0.000029610289832	0.169989238990382	0.460037196342631	1	5	7	8	10	10	11	13	12	14	12	14	11	14	15	15	16	15	16	18	15	15	15	16	17	17	17	18	18	18	18	19	19	18	22	19	20	22	22	23	22	25	24	24	24	25	25	26	27	26	28	28	28	27	29	27	29	31	30	32	30	33	31	34	34	36	39	38	40	42	42	46	0	1	2	2	3	3	4	5	6	11	4	5	6	5	2	2	12	6	10	9	2	10	13	6	7	2	21	19	21	13	16	19	25	6	15	21	30	37	18	13	8	37	37	41	38	38	37	46	41	0	45	44	18	41	43	42	49	42	45	49	53	59	49	44	60	61	60	62	41	53	62	0	1	1	1	2	2	2	2	2	1	1	3	2	1	1	4	4	2	3	1	4	4	1	3	2	3	7	1	2	1	4	2	2	1	5	3	3	1	1	3	7	4	3	3	1	1	1	2	1	3	1	2	2	5	3	2	1	1	3	2	2	1	2	2	5	1	3	4	3	8	6	4	1
37500	-556.707458844103712	-554.894138895934475	-1.813319948169200	0.000194556381126	0.000033753845306	0.173491329920059	0.402959547047277	3	8	7	9	11	12	12	11	13	15	13	14	14	14	16	15	16	15	17	17	16	17	17	17	18	18	16	17	18	18	18	18	19	16	20	19	20	22	21	24	20	25	24	22	25	25	24	26	26	25	28	26	28	28	30	30	31	30	30	30	29	32	31	35	34	35	39	40	40	42	42	49	0	1	1	3	1	4	4	3	3	12	5	11	2	7	5	5	3	7	11	10	11	21	18	18	17	10	12	12	7	5	24	12	34	14	8	18	8	14	23	41	30	30	41	17	39	41	34	38	30	0	46	43	44	43	61	44	38	37	40	40	37	38	54	62	49	42	66	58	38	38	49	0	1	3	2	1	4	2	2	2	3	1	1	1	4	1	3	2	5	1	2	1	2	1	1	1	1	1	1	1	2	3	1	2	2	2	3	2	5	4	3	2	1	4	3	3	2	2	3	1	5	1	1	1	3	3	1	5	4	6	2	3	4	5	1	2	4	4	2	5	9	10	8	1
38000	-568.921514424973793	-567.187410335181767	-1.734104089791985	0.000229103417183	0.000044328986051	0.193488978015909	0.402690037599903	3	8	8	7	11	13	12	11	14	14	14	13	14	14	15	14	16	14	16	18	14	16	16	16	16	17	16	19	18	16	18	20	18	18	21	19	20	21	22	24	22	25	24	23	26	24	25	28	26	27	28	28	29	28	28	29	29	30	30	29	28	33	32	34	34	36	40	40	41	43	43	48	0	1	4	1	4	8	5	3	5	12	8	5	8	7	7	5	5	3	18	12	2	5	8	16	16	17	12	19	23	9	22	19	8	6	18	10	20	30	29	28	37	46	33	39	20	37	37	40	41	0	37	47	40	41	41	43	37	43	48	47	46	56	61	57	45	53	62	63	56	61	62	0	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	2	1	3	2	2	3	1	1	1	2	3	1	1	1	2	4	3	4	3	1	4	2	3	2	1	3	1	4	2	2	2	2	1	5	2	3	4	4	2	4	6	1	2	2	3	2	3	4	4	4	3	5	8	5	1
38500	-525.608622298140403	-523.936078506461058	-1.672543791679329	0.000188065926871	0.000039937989744	0.212361645774698	0.497308294916193	2	6	7	7	11	13	13	12	13	16	13	14	14	14	15	14	17	15	17	16	15	17	16	18	18	17	17	19	17	16	19	20	18	19	22	20	20	22	19	23	23	25	25	24	25	25	25	27	27	26	27	27	28	27	29	28	30	31	31	32	30	33	32	34	35	36	39	38	41	42	42	47	0	1	2	2	2	8	5	2	8	12	5	11	8	7	8	5	20	8	10	13	11	12	5	23	5	10	20	19	5	5	13	28	7	30	18	28	39	33	29	30	37	30	41	37	39	37	23	46	45	0	41	38	43	43	42	45	48	40	43	49	42	38	52	42	54	63	42	66	61	62	68	0	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	3	1	3	1	1	1	3	3	2	1	3	2	4	1	1	2	2	4	2	5	2	3	2	2	5	1	1	1	2	3	2	1	2	2	2	3	3	4	3	3	2	5	4	2	4	1	5	4	2	1
39000	-510.657633785596090	-508.926456078933313	-1.731177706662802	0.000179190917149	0.000034818855006	0.194311495025076	0.428842536684910	3	8	7	9	10	11	12	12	13	15	13	14	14	14	15	16	17	15	16	15	15	16	16	17	17	18	17	20	19	17	17	18	20	18	22	20	20	22	22	21	23	25	25	23	25	25	25	28	26	26	27	27	28	28	28	30	28	31	30	30	30	33	31	34	34	36	40	38	40	42	41	46	0	1	1	2	2	2	5	5	2	6	3	3	5	7	7	11	3	6	11	13	3	12	2	10	14	12	10	19	13	23	9	19	16	14	29	23	23	6	30	37	40	39	37	40	35	44	29	40	47	0	46	47	47	35	47	29	47	37	49	40	46	63	45	44	43	62	61	62	63	71	62	0	1	2	2	1	1	2	1	1	2	2	3	3	2	1	2	2	5	2	1	1	6	1	3	1	2	2	1	2	2	1	2	2	2	3	2	2	2	6	3	1	1	1	3	2	2	2	2	3	1	1	1	1	1	4	2	7	1	6	2	3	4	1	3	5	4	2	5	2	4	1	3	1
39500	-487.253681682584443	-485.339450215089471	-1.914231467494950	0.000151751631380	0.000023212452502	0.152963446200016	0.475420811631408	2	6	7	8	10	12	13	13	13	16	13	15	14	15	15	12	16	15	15	17	15	17	16	15	18	17	16	20	18	18	19	19	19	19	22	20	21	21	21	24	22	25	25	22	24	25	26	28	25	24	27	27	28	28	29	30	30	31	30	30	29	33	30	34	34	37	39	39	41	42	43	49	0	1	1	3	2	3	16	2	6	12	3	11	6	5	7	5	11	9	5	21	11	19	13	6	7	12	11	32	23	23	18	20	14	3	29	10	13	34	6	39	34	44	13	39	38	41	42	47	44	0	45	46	45	52	42	53	48	37	47	52	35	63	61	58	34	63	64	66	63	68	68	0	1	2	3	1	2	2	1	4	1	1	3	1	1	3	1	1	2	1	2	1	1	1	1	2	3	2	2	1	1	1	1	1	2	7	3	2	4	1	4	2	1	2	6	1	2	2	1	1	1	1	1	1	1	1	2	1	1	6	2	1	3	1	1	2	7	3	3	1	6	2	2	1
40000	-525.260060254737141	-523.046353540439327	-2.213706714297835	0.000192877603777	0.000021477408382	0.111352525962088	0.497814515855406	3	8	7	9	10	12	12	13	13	15	14	14	13	15	15	16	16	15	16	18	16	17	16	17	17	17	16	19	18	15	15	19	18	18	20	20	20	22	22	22	22	26	25	23	25	26	25	26	26	26	28	27	29	27	28	29	29	30	29	30	30	32	29	35	34	36	40	39	40	42	41	48	0	1	1	2	4	5	2	5	6	7	8	8	5	3	7	8	2	9	11	10	11	12	5	6	27	11	2	19	8	13	7	19	7	14	29	11	13	24	14	37	7	35	38	33	44	40	44	35	33	0	39	48	35	49	49	44	51	42	43	52	56	37	46	42	60	48	56	63	61	71	67	0	1	3	2	1	1	1	2	2	1	1	1	1	2	3	2	1	4	1	1	2	1	1	3	3	1	1	3	2	2	1	1	2	3	1	2	3	3	3	3	1	6	3	2	2	1	3	1	3	4	1	3	1	4	1	1	3	1	2	3	1	1	6	2	6	3	5	5	6	5	1	1	1
40500	-543.675082063793752	-541.844463394556897	-1.830618669236894	0.000274756232041	0.000046606475645	0.169628456829053	0.570665827496329	3	8	8	6	10	11	12	12	14	16	11	14	14	15	15	14	16	15	16	18	16	16	14	17	17	18	16	20	18	17	18	20	19	19	21	19	21	22	21	23	23	26	24	24	25	25	26	27	27	27	27	27	29	26	30	28	31	30	28	32	31	33	31	35	33	36	40	37	40	42	42	47	0	1	4	1	3	3	5	5	2	13	3	2	5	5	6	5	5	8	11	10	13	16	6	9	13	10	16	20	24	15	9	21	7	24	24	17	29	8	9	37	16	26	32	40	35	40	46	47	37	0	35	47	56	44	49	48	47	42	47	49	53	53	55	46	57	49	52	61	63	64	67	0	1	2	1	1	1	2	2	1	3	1	1	3	2	3	1	2	4	2	2	1	1	1	1	2	2	1	1	1	1	1	2	3	3	1	2	1	2	4	4	1	5	3	2	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	3	2	2	1	3	1	6	4	3	4	3	1	1
41000	-532.216344996958014	-530.551141363144779	-1.665203633813204	0.000172747229956	0.000037116237694	0.214858656216273	0.442123553259530	3	7	8	9	10	12	12	13	14	16	12	13	14	15	15	13	15	16	16	18	15	16	16	17	17	17	16	18	18	18	18	20	19	19	20	19	20	22	21	23	22	25	25	23	24	25	25	28	26	24	28	28	26	27	30	29	30	30	31	30	30	32	32	34	34	36	39	39	40	42	43	48	0	1	1	2	2	2	4	2	4	8	5	5	8	4	9	5	5	6	12	10	11	12	9	13	13	27	12	21	23	5	2	21	31	25	31	21	29	13	23	38	29	41	44	38	37	39	7	49	37	0	46	44	40	47	53	40	48	47	41	45	47	59	37	60	63	61	65	62	66	47	66	0	1	1	3	2	2	2	2	3	2	1	1	1	1	3	1	2	2	2	2	1	1	2	1	2	2	1	3	1	1	5	5	3	1	1	1	2	1	4	3	1	2	2	1	1	2	3	5	1	2	1	2	2	1	1	3	3	1	1	5	3	3	1	5	2	1	3	2	3	1	7	5	1
41500	-521.763073133615649	-520.158338314396246	-1.604734819219399	0.000137145957307	0.000032638982024	0.237987197472100	0.493855248059371	3	7	8	9	10	12	11	11	14	13	13	15	14	12	15	14	14	15	17	16	14	17	16	17	17	16	15	19	19	17	18	19	19	19	21	19	19	23	22	23	22	25	24	24	25	25	26	28	25	25	25	28	28	29	29	29	30	31	31	32	30	32	31	33	33	36	36	38	41	42	41	49	0	1	1	2	2	2	2	2	6	3	5	11	5	5	14	8	5	9	12	6	11	12	13	13	16	11	11	19	23	23	9	6	15	25	37	19	7	37	23	39	29	37	39	35	13	31	40	38	38	0	37	44	49	47	51	52	53	48	47	40	46	61	46	52	51	62	45	63	66	61	61	0	1	3	3	1	2	2	3	2	1	2	1	1	2	1	2	2	2	1	1	2	1	1	1	3	2	2	1	1	2	1	2	4	3	1	1	1	3	2	4	1	2	3	1	1	6	3	3	3	1	1	3	2	2	2	2	1	1	2	1	4	3	1	4	2	3	2	4	3	2	5	5	1
42000	-520.262184812220312	-518.282800064828166	-1.979384747392119	0.000176501837859	0.000025041033806	0.141874068339012	0.365549499180684	2	8	6	8	10	12	12	12	13	15	13	12	14	13	15	14	15	16	17	18	15	16	16	17	18	16	16	20	18	16	18	19	20	16	21	20	20	21	22	23	23	25	24	23	24	26	25	28	27	26	27	26	28	28	28	29	29	31	30	31	29	32	29	34	33	36	40	38	41	41	42	48	0	1	1	1	3	4	5	4	3	11	3	2	6	7	7	5	8	21	21	23	2	21	3	8	34	11	11	32	24	5	18	24	25	14	13	10	30	37	29	12	37	45	37	35	44	13	37	45	41	0	43	41	41	44	43	53	49	35	48	41	41	42	46	61	41	62	60	63	66	23	66	0	1	3	2	2	2	2	1	1	3	1	3	4	1	1	2	2	1	1	2	1	3	1	4	3	1	1	1	1	1	3	1	1	1	1	4	3	1	1	2	5	2	1	2	2	1	5	2	2	2	1	1	2	3	3	2	1	1	6	1	4	3	3	2	2	3	2	4	5	3	11	4	1
42500	-551.337031543419130	-549.757699567937266	-1.579331975481831	0.000190604038833	0.000047530599005	0.249368267829864	0.454355821401023	2	6	7	8	10	12	12	12	13	15	14	15	14	15	14	15	14	16	16	17	14	16	16	17	17	16	17	20	18	16	19	20	19	17	21	20	19	22	20	24	22	26	24	24	26	24	26	27	24	27	27	27	28	28	30	30	29	30	30	30	30	31	31	35	34	34	38	39	40	42	43	49	0	1	1	1	2	5	5	3	6	8	8	11	5	7	4	8	5	9	21	10	2	12	17	6	8	12	22	19	4	21	2	20	16	10	13	12	15	18	16	41	35	39	24	39	10	29	40	40	35	0	42	44	48	39	49	38	47	45	51	41	42	60	42	61	44	56	44	57	46	46	62	0	1	2	2	3	2	1	1	2	1	2	1	1	1	2	3	2	2	2	1	1	4	1	1	3	2	1	1	2	3	1	8	2	3	1	3	2	3	2	2	1	1	2	4	2	5	3	2	1	1	1	1	2	1	4	3	4	2	2	2	4	3	1	2	3	5	3	6	6	10	9	5	1
43000	-529.670380482148971	-527.997716053131512	-1.672664429017403	0.000155480371635	0.000033011762849	0.212321095592906	0.419599618976745	3	7	7	9	10	11	11	11	13	16	14	15	13	13	16	16	16	15	15	17	16	16	16	18	17	18	16	20	19	16	19	19	19	18	22	20	19	23	22	24	22	26	25	23	25	26	25	28	26	26	28	27	27	27	30	29	31	31	27	31	31	32	30	35	35	36	40	39	41	42	43	47	0	1	1	2	1	3	5	2	6	12	2	3	8	7	7	11	8	9	8	10	5	19	3	13	14	21	5	32	17	2	30	26	25	15	37	10	30	41	29	35	37	35	35	23	41	17	41	39	40	0	44	35	41	44	42	49	42	46	43	45	35	63	42	53	51	30	66	60	68	62	60	0	1	2	2	1	4	1	1	2	1	1	4	3	1	1	2	1	2	1	3	1	2	1	4	3	2	1	3	1	2	4	2	1	1	1	2	3	1	1	2	1	1	3	2	3	2	6	2	3	1	1	2	1	3	2	2	1	2	2	1	5	6	1	2	3	4	9	3	3	1	5	4	1
43500	-558.621980372568373	-556.940911269515595	-1.681069103052753	0.000164510486679	0.000034470505456	0.209533788100494	0.520519780517535	2	8	7	9	9	11	13	13	13	14	14	14	14	14	15	16	17	15	16	15	16	17	15	18	18	17	16	20	17	17	19	20	19	18	21	19	21	21	21	23	23	24	24	24	25	25	25	26	27	26	28	26	28	29	29	29	30	29	30	31	27	33	30	34	32	36	39	38	40	41	42	49	0	3	1	1	2	4	4	6	6	6	3	9	3	8	5	14	20	9	4	2	20	10	7	13	8	12	12	11	23	7	18	26	25	14	15	3	28	8	23	37	37	39	39	38	38	37	37	42	46	0	42	39	42	44	51	43	48	38	45	54	43	61	51	60	63	42	51	62	67	61	68	0	1	1	3	4	1	1	2	2	1	2	5	1	3	1	5	1	1	1	4	4	1	1	1	1	2	1	1	4	2	2	2	2	1	2	5	5	1	3	3	1	1	2	1	2	3	2	2	2	1	1	2	1	3	2	1	3	2	3	2	1	1	3	1	2	1	8	7	2	1	4	3	1
44000	-564.479468305129558	-562.758379919593153	-1.721088385536384	0.000213088844933	0.000042021085140	0.197199835368543	0.359146765322318	2	6	7	9	11	12	12	13	13	15	12	15	13	13	15	16	17	15	16	16	13	17	17	18	18	17	16	20	18	17	18	17	16	19	20	18	19	22	20	24	21	24	24	23	25	24	26	27	26	26	26	26	28	29	28	29	30	30	30	32	29	33	30	35	32	35	39	39	41	43	42	48	0	1	2	1	3	3	3	5	6	21	2	11	2	6	7	15	8	6	21	6	5	20	8	19	14	11	11	22	5	13	33	21	2	7	8	12	30	17	23	13	23	28	37	38	37	17	37	29	29	0	43	45	51	38	34	41	61	56	43	47	38	48	29	56	42	60	63	63	66	62	66	0	1	2	1	5	2	2	3	1	1	1	2	2	3	1	2	1	3	2	2	2	1	1	1	1	2	2	3	2	4	2	1	2	5	4	3	1	1	3	2	6	2	2	2	1	2	4	4	5	4	1	1	1	1	5	4	4	1	1	3	4	3	3	5	3	5	1	5	6	2	5	2	1
44500	-538.098089972307775	-536.420525218956072	-1.677564753351730	0.000166594836809	0.000035099365071	0.210686992128219	0.412367365048707	3	7	6	7	10	12	12	13	14	14	12	14	14	13	16	16	16	15	17	18	15	16	16	16	18	17	16	17	19	17	17	20	20	18	20	19	20	22	22	23	22	25	24	22	26	25	23	27	26	27	27	27	28	28	29	27	30	31	29	30	30	32	29	33	35	37	39	40	40	43	42	49	0	1	1	3	4	2	3	7	6	11	3	3	5	7	6	13	11	9	12	10	10	12	7	9	14	21	12	11	12	5	13	20	34	8	30	7	5	29	29	38	29	40	37	6	43	39	28	47	43	0	42	35	56	35	53	49	48	44	37	54	43	35	49	61	64	63	35	61	66	66	67	0	1	2	1	1	1	2	3	1	1	1	2	4	3	1	2	1	2	1	2	2	1	1	2	1	2	1	1	2	2	3	1	1	1	2	1	3	4	2	2	1	2	2	2	4	1	2	2	1	2	1	1	3	1	3	1	1	2	3	5	1	3	6	1	1	1	4	9	5	1	2	2	1
45000	-562.585460877662172	-560.706683004760635	-1.878777872901492	0.000190598131082	0.000030430113665	0.159655886930790	0.404982067179945	3	8	7	9	11	12	10	12	13	14	13	13	14	15	14	14	17	16	17	16	15	16	16	17	17	18	17	19	19	17	18	18	19	19	22	18	20	22	22	23	23	25	24	24	26	25	23	25	26	26	28	27	28	29	28	28	29	30	30	31	31	31	31	35	34	36	39	39	39	41	42	48	0	3	1	3	2	2	3	7	6	2	3	6	5	6	7	8	8	6	10	21	4	12	13	21	15	20	12	10	23	23	6	20	25	25	13	19	31	12	30	23	16	40	35	47	39	37	16	37	14	0	52	38	40	40	47	46	46	49	43	42	42	47	37	60	62	38	46	61	62	62	67	0	1	1	1	1	2	2	2	1	1	3	3	1	2	1	2	2	2	3	2	1	4	1	1	1	1	1	2	2	2	1	3	1	1	1	3	1	1	3	3	3	3	1	1	1	3	2	5	2	5	1	1	2	1	2	3	2	2	3	3	3	2	5	6	3	1	7	5	4	3	5	1	1
45500	-500.169758635176436	-498.363809892870677	-1.805948742305771	0.000204107934975	0.000035757024677	0.175186842596220	0.534768554999821	3	8	6	8	11	12	12	13	14	14	14	15	14	14	15	15	17	16	16	17	15	16	15	18	16	18	16	20	19	18	18	18	19	18	20	20	20	22	21	23	22	25	25	24	25	25	24	27	26	27	28	28	29	28	29	29	29	30	30	32	29	33	31	35	35	35	39	36	40	43	41	49	0	1	1	3	3	2	2	5	6	4	6	10	7	7	2	14	10	9	10	12	5	10	5	9	14	17	10	32	23	5	18	19	14	25	13	20	29	37	17	41	30	29	40	38	37	44	29	45	40	0	38	46	52	42	46	48	45	42	48	47	52	38	47	47	41	57	47	61	42	71	67	0	1	3	2	1	2	1	2	1	1	3	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	1	3	2	1	1	2	1	2	3	1	1	2	1	3	1	1	1	2	2	1	1	1	1	3	2	2	3	1	6	3	4	4	3	7	3	7	2	1	1
46000	-508.836335380498326	-507.135058248391545	-1.701277132106801	0.000154943630175	0.000031472387193	0.203121529795596	0.502657219529741	1	7	8	8	10	12	13	12	12	14	14	12	14	14	16	15	17	14	17	17	14	16	16	18	17	17	16	19	18	18	15	19	20	19	21	20	19	21	22	24	23	25	24	23	25	26	25	26	25	27	28	28	26	29	28	27	31	30	29	32	31	33	31	34	34	35	38	40	40	43	40	48	0	1	2	2	4	3	3	5	2	12	2	3	7	3	7	7	8	6	2	10	9	12	14	17	16	12	11	11	3	13	6	17	25	25	37	19	29	37	30	35	37	35	38	37	39	38	38	49	35	0	43	43	42	42	56	53	48	46	42	45	42	61	37	63	52	62	29	61	62	71	67	0	1	2	1	1	1	2	3	1	2	1	3	2	1	2	2	1	3	1	3	1	1	2	1	1	1	3	1	2	4	3	2	1	2	1	1	2	1	1	3	1	2	2	2	2	2	4	2	1	3	1	2	2	1	2	1	1	3	2	1	4	3	1	5	2	4	1	8	5	3	2	1	1
46500	-514.031544516399322	-512.098988408081027	-1.932556108318242	0.000190302139162	0.000028487385844	0.149695562906049	0.486073820703988	2	8	7	7	11	12	12	13	13	14	11	13	14	15	14	15	17	15	17	17	15	16	17	16	16	17	17	19	18	18	18	19	20	18	21	19	19	22	19	23	22	24	25	22	25	26	25	28	26	27	26	27	27	28	28	30	30	29	31	31	30	32	31	34	34	36	40	39	38	43	42	49	0	1	1	1	4	3	5	5	6	12	2	11	5	7	7	7	25	5	2	10	12	12	21	6	7	10	12	26	23	13	21	10	25	7	37	6	23	17	23	35	29	13	39	35	13	35	34	44	35	0	47	43	51	44	49	53	49	43	49	42	41	41	48	40	43	65	59	66	43	66	68	0	1	2	4	2	1	2	1	1	1	1	2	1	2	2	1	1	1	2	4	2	2	1	1	2	2	2	2	1	1	1	1	2	1	4	1	2	1	2	1	1	2	5	3	1	7	3	4	3	3	1	1	1	1	3	1	2	1	2	3	3	3	6	2	5	5	1	4	2	7	3	1	1
47000	-493.538700200954054	-491.805243375044938	-1.733456825909130	0.000190690990883	0.000036931186291	0.193670325587431	0.566564274172238	3	7	7	8	10	13	13	12	11	14	13	14	14	15	15	15	17	15	17	17	16	16	15	18	17	15	17	19	18	17	17	20	20	17	22	18	20	23	20	23	22	25	24	23	25	25	26	27	26	27	27	27	27	29	28	30	30	29	29	31	30	32	32	34	34	34	39	39	40	39	41	48	0	1	1	3	4	2	2	5	2	5	2	2	2	6	12	5	9	7	26	26	13	6	7	18	14	6	12	19	23	13	18	19	7	14	37	19	29	23	12	35	11	39	40	37	43	44	35	46	44	0	42	44	45	52	53	38	48	41	51	40	49	56	60	52	60	62	46	66	61	63	68	0	1	2	1	1	2	3	2	1	2	2	3	3	3	1	1	2	2	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	3	1	1	1	1	4	3	1	5	3	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	2	1	4	2	1	1	4	3	1	6	3	4	2	1	1
